Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),COX(50),CHOX(53),H2X(49)
3.5356886975323893e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31200511238018863,0.11021445479686967,0.0074215724410921467,0.0011660330439567982,0.0062700434294854883,1.2033388027359466e-06,0.0019436490800721542,1.2280128036539646e-08,2.9353691308224751e-17,6.1294095607539297e-06,1.195304648046391e-16,1.1584729803206141e-08,1.0217661428379521e-13,5.2001722704834626e-08,2.9089960459472798e-14,5.6104459891879784e-15,7.0442772522734041e-06,1.0291806999945683e-11,0.0053122737177396621,0.020218391754084807,1.9944197942389784e-09,2.8515005568994597e-06,1.3750142801711772e-13,8.2350051764220874e-11,1.7727288327840973e-07,1.2957607117594703e-06,2.7161784817658998e-05,2.7129554607609828e-07,6.7679327186132825e-09,1.4942993126487588e-09,2.1184291587999321e-12,1.7392214715599096e-08
3.5546006945482217e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31201548161017095,0.11019374197040996,0.007387232768292824,0.0011797438580519498,0.0063131197343365489,1.2036454455419781e-06,0.0019513719829083538,1.238994909525449e-08,2.9645364674801713e-17,6.1302599069357745e-06,1.216558622026689e-16,1.1584864050742282e-08,1.0310096038699806e-13,5.2437803918197178e-08,2.9206083274758146e-14,5.6722404312267134e-15,7.04461969859436e-06,1.0465732945731001e-11,0.0053114457816405385,0.0202087422345276,1.9931383659341095e-09,2.852526559158247e-06,1.3741339250428355e-13,8.2354200075319034e-11,1.7724871192229205e-07,1.2955741332894881e-06,2.7267312881601356e-05,2.7313762180435701e-07,6.7985292800546032e-09,1.5002866376074243e-09,2.1273541857405208e-12,1.7397181086056623e-08
3.5735126915640542e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31202628067761573,0.11017303508583604,0.0073531085262263885,0.0011935009816997899,0.0063561691165105495,1.2039853407130868e-06,0.0019590359030085321,1.2499783632981339e-08,2.9938356754931616e-17,6.1309933676583094e-06,1.2380063736713582e-16,1.158504601381393e-08,1.040241684495146e-13,5.2873894672807826e-08,2.9321445250105592e-14,5.7342627452009762e-15,7.044869185920439e-06,1.0641224271964864e-11,0.0053106254541083206,0.020198656008525818,1.9918151314680366e-09,2.8535877089305779e-06,1.3732248822287595e-13,8.2358913803603057e-11,1.7722483296796903e-07,1.2953734792579424e-06,2.7372080588999393e-05,2.7497895897176524e-07,6.8288506124966781e-09,1.5062310824838548e-09,2.1362485733233084e-12,1.7402652983815704e-08
3.5924246885798867e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31203750312279904,0.11015233465530122,0.0073191974397642957,0.0012073036874417969,0.0063991907296907504,1.2043580267404629e-06,0.0019666411401969047,1.2609627425497739e-08,3.0232667203876673e-17,6.1316116619853743e-06,1.2596472953435778e-16,1.158527513537787e-08,1.0494618498314825e-13,5.3309980809464038e-08,2.9436050832215505e-14,5.7965109210056381e-15,7.0450269574958579e-06,1.0818279004479887e-11,0.0053098126448818091,0.020188139622310537,1.9904507548894304e-09,2.8546835641239489e-06,1.3722876069784058e-13,8.2364186702963559e-11,1.772012430468966e-07,1.2951589395881893e-06,2.7476091987027007e-05,2.7681952467861504e-07,6.8588977536017289e-09,1.5121328661496482e-09,2.1451125520525003e-12,1.7408623432712369e-08
3.611336685595719e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31204914257009037,0.11013164118317705,0.0072854972646130096,0.001221151251511397,0.0064421837408479435,1.20476305328677e-06,0.0019741879972311575,1.2719476309848521e-08,3.0528295701078108e-17,6.1321164825795022e-06,1.2814807635549491e-16,1.1585550870159477e-08,1.0586695736851296e-13,5.3746048369171798e-08,2.9549904498966364e-14,5.8589829598045391e-15,7.0450942376729294e-06,1.0996895079205998e-11,0.0053090072648548266,0.020177199536831635,1.9890458913138188e-09,2.8558136909558514e-06,1.3713225484024703e-13,8.2370012671841434e-11,1.7717793883579606e-07,1.294930701291335e-06,2.7579351150223148e-05,2.7865928648025888e-07,6.8886717723598336e-09,1.5179922093202151e-09,2.1539463523288378e-12,1.7415085625684621e-08
3.6302486826115516e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31206119272693678,0.11011095516615832,0.0072520057869037372,0.0012350429538998721,0.0064851473300567512,1.2051999808651587e-06,0.0019816767796461891,1.2829326183643579e-08,3.0825241950048553e-17,6.1325094961800562e-06,1.3035061392878724e-16,1.1585872684353627e-08,1.0678643384667856e-13,5.4182083590739391e-08,2.9663010757479461e-14,5.9216768741145267e-15,7.0450722322499914e-06,1.1177070343635592e-11,0.0053082092260627947,0.020165842128787824,1.9876011870350321e-09,2.8569776637665592e-06,1.3703301495501079e-13,8.2376385749325189e-11,1.771549170560849e-07,1.2946889485186745e-06,2.7681862178764961e-05,2.8049821238097846e-07,6.9181737678767092e-09,1.5238093344503227e-09,2.1627502044094239e-12,1.742203291991273e-08
3.649160679627384e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31207364738285831,0.1100902770933667,0.0072187208227867099,0.0012489780784193738,0.0065280806903144301,1.205668380529407e-06,0.0019891077956019493,1.2939173004361134e-08,3.1123505678266044e-17,6.1327923440699126e-06,1.3257227683152004e-16,1.1586240055334656e-08,1.0770456351079049e-13,5.4618072908395663e-08,2.9775374142231899e-14,5.9845906878842951e-15,7.0449621288018464e-06,1.1358802558274537e-11,0.0053074184416694098,0.020154073691646721,1.9861172796354045e-09,2.8581750648389249e-06,1.369310847485297e-13,8.2383300111417619e-11,1.7713217447332076e-07,1.2944338626124985e-06,2.778362919678664e-05,2.8233627082794627e-07,6.9474048681961728e-09,1.5295844656323562e-09,2.1715243383681972e-12,1.7429458832129317e-08
3.6680726766432166e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31208650040845326,0.11006960744645319,0.0071856402180299527,0.0012629559127631008,0.0065709830273621437,1.2061678335746857e-06,0.0019964813557353141,1.3049012788656569e-08,3.1423086637069825e-17,6.1329666425310849e-06,1.3481299815171072e-16,1.1586652471374983e-08,1.0862129629766859e-13,5.5054002949432777e-08,2.9886999213221577e-14,6.0477224365681836e-15,7.0447650970029483e-06,1.154208939807899e-11,0.0053066348259534126,0.020141900436655074,1.9845947980948198e-09,2.8594054842213506e-06,1.3682650733623464e-13,8.2390750067365285e-11,1.771097078966298e-07,1.2941656221562611e-06,2.7884656350747379e-05,2.8417343070527027e-07,6.9763662291430048e-09,1.5353178284974511e-09,2.1802689840593081e-12,1.7437357034089437e-08
3.686984673659049e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31209974575441196,0.11004894669969899,0.0071527618476225283,0.001276975748562737,0.0066138535595086766,1.2066979312485182e-06,0.0020037977730158851,1.315884161167681e-08,3.1723984601557689e-17,6.1330339832896833e-06,1.3707270951951442e-16,1.1587109431372082e-08,1.0953658297938946e-13,5.5489860531873148e-08,2.9997890554185482e-14,6.1110701671951207e-15,7.0444822889435898e-06,1.1726928453877943e-11,0.0053058582942954891,0.020129328493839114,1.9830343628987361e-09,2.8606685195549377e-06,1.3671932525006879e-13,8.2398730056090521e-11,1.7708751417815045e-07,1.2938844030238394e-06,2.798494780784557e-05,2.8600966132814537e-07,7.0050590331898002e-09,1.5410096501193834e-09,2.1889843710804708e-12,1.7445721348194151e-08
3.7058966706748815e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31211337745054091,0.11002829532011545,0.007120083615382241,0.0012910368814431827,0.0066566915174565509,1.207258274471584e-06,0.0020110573626056505,1.3268655606380291e-08,3.2026199370484985e-17,6.1329959339504793e-06,1.3935134113834247e-16,1.1587610444583593e-08,1.1045037515485564e-13,5.5925632662160611e-08,3.0108052770864585e-14,6.1746319384327562e-15,7.0441148394391791e-06,1.1913317233781573e-11,0.0053050887631652501,0.020116363912995115,1.9814365861450021e-09,2.8619637759080853e-06,1.366095804458831e-13,8.2407234642806729e-11,1.7706559021250082e-07,1.2935903784269817e-06,2.8084507754474687e-05,2.8784493243709077e-07,7.0334844883606727e-09,1.5466601589209359e-09,2.1976707287374765e-12,1.7454545743264847e-08
3.724808667690714e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31212738960479758,0.11000765376754232,0.0070876034535677767,0.0013051386110746594,0.0066994961441305409,1.2078484735680229e-06,0.002018260441722439,1.3378450962862544e-08,3.2329730766165228e-17,6.1328540384214037e-06,1.4164882181569029e-16,1.1588155030370408e-08,1.1136262524135613e-13,5.636130653287549e-08,3.0217490489315816e-14,6.2384058206469869e-15,7.0436638663328696e-06,1.2101253164575202e-11,0.0053043261501083397,0.020103012664670076,1.9798020716494764e-09,2.8632908656137829e-06,1.3649731431074454e-13,8.2416258515681063e-11,1.7704393293622295e-07,1.2932837189623313e-06,2.8183340394725032e-05,2.8967921419226361e-07,7.0616438271534373e-09,1.5522695845829781e-09,2.2063282860121765e-12,1.7463824330461057e-08
3.7437206647065464e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31214177640233237,0.1099870224947449,0.0070553193224952718,0.0013192802412222337,0.0067422666945085126,1.2084681480048586e-06,0.0020254073295070843,1.3488223927687408e-08,3.2634578634372313e-17,6.13260981732827e-06,1.4396507899367023e-16,1.1588742717947256e-08,1.122732864661217e-13,5.6796869520473645e-08,3.0326208354273996e-14,6.3023898959569398e-15,7.0431304707916668e-06,1.229073359309902e-11,0.0053035703737336374,0.020089280641132655,1.9781314150506924e-09,2.864649408109483e-06,1.3638256767017603e-13,8.2425796482560183e-11,1.7702253932723713e-07,1.2929645926578575e-06,2.8281449948930131e-05,2.915124771678754e-07,7.0895383054814192e-09,1.5578381579561975e-09,2.2149572715283796e-12,1.7473551359334819e-08
3.762632661722379e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31215653210454314,0.10996640194751002,0.0070232292101592734,0.0013334610797928444,0.0067850024354546099,1.2091169261401636e-06,0.0020324983468942136,1.3597970803223843e-08,3.2940742844244176e-17,6.1322647684200646e-06,1.4630003877924697e-16,1.1589373046140634e-08,1.1318231285787937e-13,5.7232309183049116e-08,3.0434211027559754e-14,6.3665822582855731e-15,7.0425157375962211e-06,1.2481755787613419e-11,0.0053028213537005811,0.020075173657334366,1.9764252039133225e-09,2.8660390297850972e-06,1.3626538079531566e-13,8.2435843467900581e-11,1.7700140640433372e-07,1.2926331650171336e-06,2.8378840652251354e-05,2.9334469234669496e-07,7.1171692016551449e-09,1.5633661109750704e-09,2.2235579135199948e-12,1.7483721214018898e-08
3.7815446587382114e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31217165104813649,0.10994579256474063,0.0069913311318580253,0.0013476804388798799,0.0068277026455546971,1.2097944449796444e-06,0.0020395338164865941,1.3707687946988391e-08,3.324822328818822e-17,6.1318203669650804e-06,1.4865362597417153e-16,1.1590045563153878e-08,1.140896592384085e-13,5.7667613258120198e-08,3.0541503186530632e-14,6.4309810134060427e-15,7.0418207354244935e-06,1.2674316939150078e-11,0.0053020790107065887,0.020060697451861006,1.9746840178304274e-09,2.8674593638336644e-06,1.3614579340998565e-13,8.2446394509740161e-11,1.7698053122663561e-07,1.2922895990633807e-06,2.847551675330435e-05,2.9517583111461244e-07,7.1445378153811773e-09,1.5688536765743699e-09,2.2321304398045243e-12,1.7494328409542729e-08
3.800456655754044e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31218712764420092,0.10992519477854917,0.0069596231298231339,0.0013619376348053818,0.0068703666149540757,1.2105003499413037e-06,0.0020465140624329418,1.3817371770993277e-08,3.3557019881788125e-17,6.1312780661382052e-06,1.5102576410461204e-16,1.1590759826339013e-08,1.1499528121410278e-13,5.8102769660438958e-08,3.0648089522577326e-14,6.4955842789839083e-15,7.0410465171294555e-06,1.286841416284872e-11,0.005301343266474595,0.020045857687874535,1.9729084285248104e-09,2.8689100501024198e-06,1.3602384469769769e-13,8.2457444756679263e-11,1.7695991089305792e-07,1.2919340553834514e-06,2.8571482512828793e-05,2.9700586525530819e-07,7.1716454667744187e-09,1.574301088608229e-09,2.2406750777501765e-12,1.7505367588269161e-08
3.819368652769876e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31220295637728779,0.10990460901434976,0.0069281032728535094,0.0013762319881599195,0.006912993645197426,1.2112342946278916e-06,0.0020534394103091367,1.3927018741100122e-08,3.3867132563712007e-17,6.1306392973995801e-06,1.5341637545047756e-16,1.1591515401975223e-08,1.1589913516754091e-13,5.8537766479823786e-08,3.0753974739664377e-14,6.5603901846153341e-15,7.0401941200109731e-06,1.3064044499279587e-11,0.005300614043740692,0.020030659954045186,1.9710989999492083e-09,2.8703907349527415e-06,1.3589957330858176e-13,8.2468989465092644e-11,1.769395425418267e-07,1.2915666921691109e-06,2.8666742202392976e-05,2.9883476694500603e-07,7.1984934954141747e-09,1.5797085817712073e-09,2.249192054246532e-12,1.7516833516449729e-08
3.838280649785708e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31221913180450217,0.10988403569094922,0.0068967696559535949,0.0013905628238402037,0.0069555830490709248,1.2119959406068638e-06,0.0020603101870027788,1.4036625376379358e-08,3.4178561295622466e-17,6.129905470864941e-06,1.5582538107443304e-16,1.1592311865053772e-08,1.1680117824906966e-13,5.8972591979015107e-08,3.0859163552912084e-14,6.6253968718613841e-15,7.0392645660819988e-06,1.3261204915751637e-11,0.0052998912662418898,0.020015109765474104,1.9692562883852029e-09,2.8719010711236238e-06,1.3577301736621921e-13,8.248102399639523e-11,1.7691942334996391e-07,1.2911876652581687e-06,2.8761300103136509e-05,3.0066250874727432e-07,7.2250832594174358e-09,1.5850763915217136e-09,2.2576815956855425e-12,1.7528721080894742e-08
3.85719264680154e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31223564855460406,0.10986347522063683,0.0068656203999758469,0.0014049294710844933,0.0069981341504465602,1.2127849571975436e-06,0.002067126720600982,1.4146188248475223e-08,3.4491306062087853e-17,6.1290779756678429e-06,1.5825270085060371e-16,1.1593148799069104e-08,1.1770136836840122e-13,5.9407234591553714e-08,3.0963660687219344e-14,6.6906024942785171e-15,7.0382588623292918e-06,1.3459892307606477e-11,0.0052991748587039728,0.019999212564606374,1.9673808425413378e-09,2.8734407175925699e-06,1.3564421447441835e-13,8.2493543814242423e-11,1.7689955053274578e-07,1.2907971281764339e-06,2.8855160504554892e-05,3.0248906360793142e-07,7.2514161345170254e-09,1.5904047540079478e-09,2.2661439279284808e-12,1.7541025285750799e-08
3.8761046438173724e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31225250132711757,0.10984292800927291,0.0068346536512674493,0.0014193312635058524,0.0070406462841285612,1.2136010212652076e-06,0.0020738893402813688,1.4255703980976463e-08,3.4805366870494749e-17,6.1281581803140455e-06,1.6069825349296602e-16,1.1594025795815857e-08,1.1859966418622871e-13,5.9841682919682075e-08,3.106747087592804e-14,6.7560052174454144e-15,7.037178000968777e-06,1.3660103499498098e-11,0.0052984647468294803,0.019982973722134586,1.9654732036500916e-09,2.8750093394458698e-06,1.3551320172391811e-13,8.2506544481986514e-11,1.7687992134324672e-07,1.2903952321762081e-06,2.8948327703316568e-05,3.0431440485004006e-07,7.2774935131881513e-09,1.5956939059955944e-09,2.2745792762766145e-12,1.7553741249383324e-08
3.8950166408332045e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31226968489144985,0.10982239445637633,0.0068038675813211916,0.0014337675391233168,0.0070831187957019429,1.2144438170218697e-06,0.0020805983762061768,1.4365169248792626e-08,3.5120743750962447e-17,6.1271474330282847e-06,1.6316195658342487e-16,1.1594942455191747e-08,1.1949602510586223e-13,6.0275925732267801e-08,3.1170598859527154e-14,6.8216032189862345e-15,7.0360229596956097e-06,1.3861835246658372e-11,0.0052977608572857861,0.01996639853789289,1.9635339055635169e-09,2.8766066077546691e-06,1.3538001569898963e-13,8.2520021660232464e-11,1.7686053307185903e-07,1.2899821262743994e-06,2.9040806002113542e-05,3.0613850616892981e-07,7.303316803794391e-09,1.6009440847976676e-09,2.2829878654632547e-12,1.7566864201361676e-08
3.9139286378490365e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31228719408601985,0.10980187495521074,0.0067732603864305392,0.0014482376403910197,0.0071255510413831399,1.2153130358334912e-06,0.0020872541594194132,1.4474580777536044e-08,3.5437436756258544e-17,6.126047062093632e-06,1.6564372659957379e-16,1.1595898385006055e-08,1.2039041126488754e-13,6.0709951962749705e-08,3.1273049384394667e-14,6.8873946885903987e-15,7.0347947019292376e-06,1.4065084236148465e-11,0.005297063117693299,0.019949492241741737,1.9615634748481547e-09,2.8782321994446299e-06,1.3524469248398586e-13,8.253397110422646e-11,1.7684138304573766e-07,1.2895579572929374e-06,2.9132599708552862e-05,3.0796134162732547e-07,7.3288874297269922e-09,1.6061555282068932e-09,2.2913699196197977e-12,1.7580389479540643e-08
3.932840634864869e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3123050238173955,0.10978136989286982,0.0067428302873488166,0.0014627409142253342,0.0071679423878726872,1.2162083760333528e-06,0.0020938570217469894,1.4583935342909393e-08,3.5755445961715547e-17,6.1248583761836979e-06,1.6814347894213905e-16,1.159689320079342e-08,1.2128278352685147e-13,6.1143750707105977e-08,3.1374827201577449e-14,6.9533778280290277e-15,7.0334941770534783e-06,1.4269847088096067e-11,0.0052963714566137618,0.019932259994443136,1.9595624308788919e-09,2.8798857971744979e-06,1.3510726766982653e-13,8.2548388661510775e-11,1.7682246862836559e-07,1.289122869894778e-06,2.9223713134078697e-05,3.0978288565057307e-07,7.3542068285974062e-09,1.6113284744295998e-09,2.2997256622411287e-12,1.7594312527234677e-08
3.951752631880701e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3123231690594408,0.10976087965036127,0.0067125755289525009,0.0014772767120300868,0.0072102922122099251,1.21712954274142e-06,0.002100407295699777,1.4693229770098958e-08,3.6074771465149477e-17,6.1235826646878406e-06,1.7066112796210487e-16,1.1597926525632946e-08,1.2217310347297447e-13,6.1577311221844307e-08,3.1475937065609052e-14,7.0195508511680996e-15,7.0321223206517152e-06,1.4476120356918603e-11,0.0052956858035386719,0.019914706888526756,1.9575312859313655e-09,2.8815670892248987e-06,1.3496777636037307e-13,8.2563270269775881e-11,1.7680378721912652e-07,1.2886770066186687e-06,2.9314150592923505e-05,3.1160311302187079e-07,7.3792764514550139e-09,1.6164631620215081e-09,2.3080553161940722e-12,1.7608628890483993e-08
