Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),C2H6X(34),H2X(31),CX(24),C2H5X(33),HOCXO(25),C3H8X(38),C3H7X(36),C3H7(49),C3H7X(37),C3H7(50),CH2O2(65),CH2O2X(92),CHO2X(91)
1.424294533466614e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968772137576,0.099999999795468364,0.0,0.099999999925907426,0.0,1.3233710417051816e-41,0.0,1.4491058827208579e-36,0.0,1.8967829824395677e-25,3.0429573385765742e-70,6.0275720995762157e-34,1.050412012255727e-56,0.0,0.0,0.0,0.0,0.0,2.0453162186771672e-10,7.4092594806374097e-11,9.6547345390674913e-18,9.6547340303729386e-18,1.5950449808396237e-25,2.4201751719249916e-30,9.6701290670623457e-46,8.5267660808498804e-51,9.2335838227794186e-46,6.8305334358038361e-51,2.3124263889573714e-34,1.5015983998852923e-79,9.4799056694266641e-85,9.4166163133651561e-91,6.8223049801767417e-85,6.7957214036201565e-91,2.9910526657729993e-56,8.6743240642131042e-66,2.2638297144440602e-69
2.0573143335714636e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968759754318,0.099999999704565801,0.0,0.09999999989297742,0.0,4.0366675401809321e-41,0.0,4.4202223601690084e-36,0.0,3.9323706670822304e-25,3.2132330610493555e-69,1.2496236167236504e-33,7.2433149212913765e-56,0.0,0.0,0.0,0.0,0.0,2.9543418701321085e-10,1.0702258750514759e-10,1.3945727804969089e-17,1.3945726750351965e-17,3.3067912301301134e-25,7.2718845814406931e-30,4.388394369637985e-45,3.8694883709287603e-50,4.0928191850448595e-45,3.0993617313698977e-50,4.7940188926093503e-34,2.5485700768459021e-78,1.6089660853290121e-83,2.6272198043760736e-89,1.156343059337637e-83,1.8935723153338066e-89,1.3406454641474188e-55,5.9378173540665837e-65,1.5496553814278186e-68
3.323353933781163e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968734987888,0.099999999522761368,0.0,0.099999999827117533,0.0,1.7515380953220636e-40,0.0,1.9179721295313989e-35,0.0,1.0224229931256314e-24,7.2013348896211255e-68,3.2490425516841582e-33,9.701251092506604e-55,0.0,0.0,0.0,0.0,0.0,4.7723861161664397e-10,1.7288248012380579e-10,2.2527714498606952e-17,2.2527711756572311e-17,8.5975892912754769e-25,3.1263772518443084e-29,3.2852427161593018e-44,2.8967619372833611e-49,3.0186218417059648e-44,2.3195187038660092e-49,1.2464228580876547e-33,1.0848095669961403e-76,6.848635210533469e-82,2.1624896006140454e-87,4.9085277361892062e-82,1.5543099732650787e-87,9.7305177669077068e-55,7.7232710960882969e-64,2.0156262267992124e-67
5.855433134200562e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196868545534,0.09999999915915532,0.0,0.09999999969539812,0.0,9.9024123333943921e-40,0.0,1.0843371239412493e-34,0.0,3.1690609989797854e-24,2.6355638700105984e-66,1.0070601736196914e-32,1.9881860231280971e-53,0.0,0.0,0.0,0.0,0.0,8.4084463811694004e-10,3.0460189424959941e-10,3.9691688533256234e-17,3.9691680034077321e-17,2.6647948936816836e-24,1.7604531348241797e-28,3.4940681795561851e-43,3.0808869731380467e-48,3.1904854524623633e-43,2.4660836363314702e-48,3.863168998725695e-33,7.8411577505616346e-75,4.950295947410567e-80,3.1056289306655868e-85,3.5414443430282166e-80,2.2280437967673374e-85,9.9812158884929203e-54,1.5260372473005064e-62,3.9826738831472376e-66
1.091959153503936e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968586391522,0.099999998431954534,0.0,0.099999999431960779,0.0,6.5843883173548913e-39,0.0,7.2100593813876825e-34,0.0,1.1015397784702805e-23,1.2633581068672685e-64,3.5004596039759173e-32,5.0854910901775903e-52,0.0,0.0,0.0,0.0,0.0,1.5680454004639095e-09,5.6803923806418236e-10,7.401963919236748e-17,7.4019609649357221e-17,9.2620528483837208e-24,1.1689416490080026e-27,4.5301727476572258e-42,3.9944690948490132e-47,4.1281101902344916e-42,3.1965206912746239e-47,1.3426702794102166e-32,7.4851836512497223e-73,4.7255713391247395e-78,5.9166103056591584e-83,3.3773245881855009e-78,4.2404517247722434e-83,1.2588401017594496e-52,3.7942806224641948e-61,9.9024088696098157e-65
2.1047908336716954e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968388268998,0.09999999697759808,0.0,0.099999998905092036,0.0,4.7884769771520473e-38,0.0,5.2434916973224987e-33,0.0,4.0920301880870677e-23,6.9789051568420763e-63,1.3003607142055265e-31,1.4544888758517378e-50,0.0,0.0,0.0,0.0,0.0,3.0224017638670274e-09,1.0949079880104586e-09,1.4267555087240147e-16,1.4267544112106245e-16,3.4402773414956333e-23,8.4968292255911486e-27,6.5157362349227985e-41,5.7452405235762156e-46,5.9335736357970373e-41,4.5968222602123158e-46,4.9867757952014833e-32,8.2549737518234013e-71,5.2115792133406923e-76,1.3038707844541082e-80,3.7227716947571289e-76,9.3400824177683943e-81,1.7798063945461995e-51,1.0661729577186321e-59,2.7825479827047019e-63
3.117622513839455e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968190153288,0.099999995523301882,0.0,0.099999998378231203,0.0,1.4794607631810036e-37,0.0,1.6200425293489783e-32,0.0,8.977483897541926e-23,4.7282608581914272e-62,2.8528553470161689e-31,7.6659632985349549e-50,0.0,0.0,0.0,0.0,0.0,4.4766979139160422e-09,1.6217688211275971e-09,2.1133147637153285e-16,2.1133123558103062e-16,7.5468459627460462e-23,2.6248118308454833e-26,2.6893974555435811e-40,2.3713737114188164e-45,2.4487576982162766e-40,1.8979521588026519e-45,1.0938607729936594e-31,6.628610983958292e-70,4.184819690522428e-75,1.214817651859663e-79,2.9943767256295284e-75,8.7147335783573561e-80,7.5952225073974666e-51,5.7567798659756563e-59,1.5024368762128063e-62
4.1304541940072145e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967992044386,0.099999994069065859,0.0,0.099999997851378281,0.0,3.3277165903259839e-37,0.0,3.643922001440364e-32,0.0,1.5757899825612276e-22,2.0136458257919602e-61,5.0075299345321238e-31,2.575319483488481e-49,0.0,0.0,0.0,0.0,0.0,5.9309338529866918e-09,2.1486217375293243e-09,2.799874156944393e-16,2.7998699302935825e-16,1.3245449159632472e-22,5.9033402468506759e-26,7.4976951547913048e-40,6.6110901857704378e-45,6.8262347808265118e-40,5.2926779827288593e-45,1.9197041371322506e-31,3.2115600629110663e-69,2.0275463125314784e-74,6.620743954925731e-79,1.4542018146033062e-74,4.7589832007393952e-79,2.1773471761221133e-50,1.9784424086746909e-58,5.1634686463112119e-62
5.1432858741749745e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967793942302,0.099999992614890065,0.0,0.099999997324533269,0.0,6.2924481618447434e-37,0.0,6.890363891636801e-32,0.0,2.4433276927059625e-22,6.579756052771408e-61,7.7643845781166271e-31,6.7908990367115197e-49,0.0,0.0,0.0,0.0,0.0,7.3851095835327107e-09,2.6754667373329092e-09,3.4864336884595607e-16,3.4864271346614372e-16,2.0535609500802961e-22,1.1161799494887305e-25,1.6908024190768095e-39,1.4908654837071737e-44,1.5392780001271056e-39,1.193795280130801e-44,2.9760914568850027e-31,1.1757099505143204e-68,7.4225893850086217e-74,2.6889807745204142e-78,5.3351058875609811e-74,1.9365611115171501e-78,5.0127498274539947e-50,5.3155402539619379e-58,1.387289382777667e-61
7.168949234510493e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967397758563,0.09999998970671907,0.0,0.099999996270867031,0.0,1.6568169601997576e-36,0.0,1.8142476849891938e-31,0.0,4.7468910882535382e-22,4.3586160100113761e-60,1.5084634443938804e-30,3.071921929666661e-48,0.0,0.0,0.0,0.0,0.0,1.0293280428145318e-08,3.7291329875800246e-09,4.8595531665274284e-16,4.8595404330545085e-16,3.988883214713629e-22,2.9384733036414948e-25,5.8913448979653736e-39,5.1947023550691219e-44,5.3627601823084964e-39,4.1608220860433479e-44,5.7800673600213216e-31,9.7119371783444463e-68,6.1314368036264228e-73,2.7178025858843462e-77,4.4219265153640272e-73,1.9643692374544596e-77,1.7976391230080136e-49,2.4739565551234229e-57,6.4567649130442657e-61
9.194612594846011e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967001602072,0.099999986798788909,0.0,0.099999995217232449,0.0,3.4462853207554418e-36,0.0,3.7737473401485952e-31,0.0,7.8084377611260161e-22,1.7035352942890584e-59,2.4813605831520097e-30,9.5556849427774002e-48,0.0,0.0,0.0,0.0,0.0,1.3201210467425495e-08,4.7827675728085302e-09,6.2326731983065272e-16,6.2326522509973632e-16,6.5602687160145857e-22,6.1113329344926865e-25,1.5163616961599497e-38,1.3370559876138697e-43,1.3801781686775834e-38,1.0711441096475393e-43,9.5048573663943028e-31,4.4094303274405832e-67,2.7838109783880593e-72,1.40368569072138e-76,2.010737976265403e-72,1.0159773783614231e-76,4.7093515094928975e-49,7.8326184732050484e-57,2.0442433861434814e-60
1.122027595518153e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966605472826,0.099999983891099528,0.0,0.099999994163629535,0.0,6.2246599709942082e-36,0.0,6.8161127477503536e-31,0.0,1.1627966855802418e-21,5.1602711140107701e-59,3.695129968428411e-30,2.412706041199967e-47,0.0,0.0,0.0,0.0,0.0,1.61088997220813e-08,5.8363704940074916e-09,7.6057937842047045e-16,7.6057625884982543e-16,9.7673147935318046e-22,1.1036682085154421e-24,3.2681122815279431e-38,2.8816705100080521e-43,2.97433453898527e-38,2.3088251691994111e-43,1.4149482094157458e-30,1.5196210807798588e-66,9.5938618643315221e-72,5.4402962086767217e-76,6.9391115325771603e-72,3.9422182666800513e-76,1.0257311844274951e-48,2.0021252776539533e-56,5.2254005742664024e-60
1.3245939315517048e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966209370822,0.099999980983650885,0.0,0.099999993110058263,0.0,1.0217039949702804e-35,0.0,1.1187827450566653e-30,0.0,1.6205477526610966e-21,1.3386668934704345e-58,5.1497716946940355e-30,5.3261291460555662e-47,0.0,0.0,0.0,0.0,0.0,1.9016348212643593e-08,6.8899417521574968e-09,8.9789149246260879e-16,8.9788714455653593e-16,1.3609622466193218e-21,1.811277305418543e-24,6.2579762153508222e-38,5.5180019560087606e-43,5.694905043151811e-38,4.421365718203811e-43,1.9712971586021039e-30,4.4529081153559929e-66,2.8112718343614292e-71,1.7834082052280314e-75,2.0355341354153139e-71,1.2936997743659496e-75,1.9759382246365515e-48,4.4580861358400779e-56,1.1635356198655225e-59
1.7297266036188085e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196541724854,0.099999975169475841,0.0,0.099999991003010741,0.0,2.270750826291653e-35,0.0,2.4865039233318284e-30,0.0,2.7634440353614253e-21,7.1714535118167593e-58,8.781672533811189e-30,2.0659559061339805e-46,0.0,0.0,0.0,0.0,0.0,2.4830522980248541e-08,8.9969892830727887e-09,1.1725158870587064e-15,1.172508471842958e-15,2.3198493744021389e-21,4.0243238631251505e-24,1.8232508798258509e-37,1.607666025493325e-42,1.6588238438011106e-37,1.2882355580838881e-42,3.3592831427726281e-30,3.4260439621928082e-65,2.1629994194558114e-70,2.0353517231520647e-74,1.5645685171449189e-70,1.4763906086805944e-74,5.7871311763614888e-48,1.7466467879558779e-55,4.558741607534211e-59
2.134859275685912e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111964625235202,0.099999969356263624,0.0,0.099999988896089839,0.0,4.266792924128087e-35,0.0,4.6721873462578654e-30,0.0,4.2095319663683931e-21,2.5380419386594764e-57,1.3377063835465847e-29,5.9233082504299374e-46,0.0,0.0,0.0,0.0,0.0,3.0643734929843184e-08,1.1103910173178428e-08,1.4471405039326889e-15,1.4471292069653602e-15,3.5323785113362039e-21,7.5594496805977055e-24,4.2313505632198369e-37,3.7310389685432114e-42,3.8489312341116346e-37,2.9897699013900232e-42,5.1136914733510103e-30,1.4964249479930072e-64,9.4475980903622651e-70,1.0879831332345696e-73,6.8319056315632197e-70,7.890347598907326e-74,1.3453771938500181e-47,5.0279393697903851e-55,1.3123131239386587e-58
2.5399919477530158e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111963833330793,0.099999963544014026,0.0,0.099999986789295572,0.0,7.1845188071463886e-35,0.0,7.8671132011616409e-30,0.0,5.958810888934347e-21,7.080202440331803e-57,1.8935946333732745e-29,1.4021421796111878e-45,0.0,0.0,0.0,0.0,0.0,3.6455984220699094e-08,1.3210704430083437e-08,1.7217653433973315e-15,1.7217493499300875e-15,4.9982408733235922e-21,1.2724872908714647e-23,8.4627875838872779e-37,7.4621768726172426e-42,7.6963639023920523e-37,5.9796586474075334e-42,7.2337728715258462e-30,4.8863358233383042e-64,3.0849806194236008e-69,4.1289665842664397e-73,2.2310088429649951e-69,2.9943837280368446e-73,2.6921496398150718e-47,1.1922636122451778e-54,3.1119084137627053e-58
2.9451246198201195e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111963041535298,0.099999957732726977,0.0,0.099999984682627954,0.0,1.1198655606041017e-34,0.0,1.2262602206036622e-29,0.0,8.0112801461548852e-21,1.6943639032107388e-56,2.5458320763908715e-29,2.9155035455715945e-45,0.0,0.0,0.0,0.0,0.0,4.2267271012095625e-08,1.5317372061398047e-08,1.9963904057650906e-15,1.9963689007434864e-15,6.7171279945589301e-21,1.98284932746008e-23,1.5263819745717343e-36,1.3459118817632207e-41,1.3878669887364287e-36,1.0785196594215651e-41,9.7187794709873678e-30,1.3318551366749339e-63,8.4086959529603477e-69,1.275003158597572e-72,6.0824756258896117e-69,9.2476768663530104e-73,4.8557495573043681e-47,2.4809515517673732e-54,6.4755954370747198e-58
3.755389963954327e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111961458270975,0.099999946113039709,0.0,0.099999980469672539,0.0,2.3215571537237688e-34,0.0,2.542108951674179e-29,0.0,1.3025787035233939e-20,7.5014431289711304e-56,4.1393548371142188e-29,9.9415211849179387e-45,0.0,0.0,0.0,0.0,0.0,5.3886957733901163e-08,1.9530327477715467e-08,2.5456412004581028e-15,2.5456062259416915e-15,1.0912744340537564e-20,4.1080233891088957e-23,4.0451594176134756e-36,3.5669074996568525e-41,3.6764725402778606e-36,2.8582589272432436e-41,1.578058515611422e-29,7.7734495384805857e-63,4.9078663489553059e-68,9.9543042069888267e-72,3.5491836667110017e-68,7.2190032975237032e-72,1.2860808553448297e-46,8.4609605503747789e-54,2.2084990347873207e-57
4.565655308088534e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111959875442102,0.099999934497200516,0.0,0.099999976257223525,0.0,4.1716310284772119e-34,0.0,4.5679224303615339e-29,0.0,1.9253047375208761e-20,2.4067646821307009e-55,6.1182752565940342e-29,2.6353898746150686e-44,0.0,0.0,0.0,0.0,0.0,6.5502796369833301e-08,2.3742776483044428e-08,3.0948928905056436e-15,3.0948411826107582e-15,1.611676556478898e-20,7.3772124723810945e-23,8.8337114215392772e-36,7.7893659215809242e-41,8.0252337661340898e-36,6.2417872484334235e-41,2.3293151769602131e-29,3.0077948141802786e-62,1.8990346998145723e-67,4.6190885071296223e-71,1.3732692247447421e-67,3.349686522321835e-71,2.8061574261167906e-46,2.2419060807053188e-53,5.8520724244015273e-57
6.186185996356949e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111956711090171,0.099999911277061315,0.0,0.099999967833844502,0.0,1.037653838096381e-33,0.0,1.1362170423021997e-28,0.0,3.5345807371553912e-20,1.5824870495164763e-54,1.1232311447434817e-28,1.2431616356130356e-43,0.0,0.0,0.0,0.0,0.0,8.8722934480488352e-08,3.2166155504386995e-08,4.1933989666020551e-15,4.193303990564556e-15,2.9540212578081016e-20,1.8326829992766496e-22,3.0015806959661094e-35,2.6467617828078979e-40,2.7243682324680485e-35,2.1208711782548932e-40,4.2646897714034019e-29,2.8856324830204699e-61,1.8219773530578644e-66,6.641032931020332e-70,1.3160569821006655e-66,4.8110305676360554e-70,9.5153077369186116e-46,1.0556618698698428e-52,2.7558306471112326e-56
7.806716684625364e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111953548478432,0.099999888072299162,0.0,0.099999959412490416,0.0,2.0853768653832012e-33,0.0,2.2834391353531008e-28,0.0,5.6289518065037593e-20,6.2518216843028453e-54,1.7887945411137792e-28,3.9515547090861695e-43,0.0,0.0,0.0,0.0,0.0,1.1192769553370764e-07,4.0587509612656964e-08,5.291908653890329e-15,5.2917573250109308e-15,4.6967888280112968e-20,3.6786152137374778e-22,7.6008386409600552e-35,6.7024218597083104e-40,6.8930866930950898e-35,5.370614799033569e-40,6.7732835482943976e-29,1.4045276130978243e-60,8.8683648315629161e-66,3.9375471326457428e-69,6.4061583637804014e-66,2.8523420923701786e-69,2.4047715461569591e-45,3.3499546312221784e-52,8.7457325813529674e-56
9.427247372893778e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111950387605824,0.099999864882903883,0.0,0.099999950993160711,0.0,3.6722530334778686e-33,0.0,4.0209959443870063e-28,0.0,8.2084137386692132e-20,1.8816249815944817e-53,2.6085181937259099e-28,1.0003814695174971e-42,0.0,0.0,0.0,0.0,0.0,1.3511708971267291e-07,4.9006839294977697e-08,6.3904219721132754e-15,6.3902011863557302e-15,6.8380304915944474e-20,6.4700329402887649e-22,1.610067481834143e-34,1.4197749931166062e-39,1.4589745228915705e-34,1.1376395709801061e-39,9.8504160580206406e-29,4.9467801768012748e-60,3.1235319796665301e-65,1.6081527268522117e-68,2.2570887813272681e-65,1.1651826635941901e-68,5.0840461734582603e-45,8.4669706830913419e-52,2.2106144142600765e-55
1.1047778061162193e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111947228471287,0.099999841708865292,0.0,0.099999942575854983,0.0,5.9102043608928658e-33,0.0,6.4714216754251422e-28,0.0,1.1272962326936912e-19,4.7660491515341086e-53,3.5824025843678833e-28,2.1833264195538484e-42,0.0,0.0,0.0,0.0,0.0,1.5829112719366422e-07,5.7424145038352568e-08,7.4889389409165175e-15,7.4886355750045882e-15,9.3758071706853434e-20,1.0400481490865854e-21,3.0260715146812219e-34,2.6684542712465879e-39,2.7399260424950566e-34,2.1381484638258132e-39,1.3491446029315649e-28,1.4289848716086317e-59,9.0232015232264643e-65,5.2602573926796006e-68,6.5229764384668836e-65,3.8125113947372679e-68,9.5366831253029391e-45,1.8448983977461414e-51,4.8170873073281401e-55
1.2668308749430608e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111944071073738,0.099999818550173258,0.0,0.099999934160572693,0.0,8.9111537097997594e-33,0.0,9.7572469758712042e-28,0.0,1.4822593364784006e-19,1.0670267288459697e-52,4.7104481976295987e-28,4.2866230891281333e-42,0.0,0.0,0.0,0.0,0.0,1.8144981814607078e-07,6.5839427329664176e-08,8.5874595798494279e-15,8.5870604913629137e-15,1.2308189391925789e-19,1.5662545751269547e-21,5.2178629015067682e-34,4.6012768881690746e-39,4.7207296106149909e-34,3.6867981426852267e-39,1.769177085053481e-28,3.5914652575223413e-59,2.2678497197218691e-64,1.4749826309803875e-67,1.6400627671774884e-64,1.0693807660285682e-67,1.6411945928879743e-44,3.6162240917602458e-51,9.4426616838200263e-55
1.590937012596744e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111937761485389,0.09999977227878809,0.0,0.099999917336076521,0.0,1.7649742634537552e-32,0.0,1.9325202973436443e-27,0.0,2.3377085963999169e-19,4.1364379562768127e-52,7.429025043394713e-28,1.322417742828302e-41,0.0,0.0,0.0,0.0,0.0,2.2772120111051013e-07,8.2663923503065563e-08,1.0784511945854628e-14,1.0783881908828606e-14,1.9349097180015029e-19,3.0947399801637878e-21,1.292599912942982e-33,1.1398826990222472e-38,1.1675890467148186e-33,9.1330705171930902e-39,2.7752073201419666e-28,1.7247842348830085e-58,1.0891797963982113e-63,8.7867089860236146e-67,7.8800289845411668e-64,6.3736499386330591e-67,4.0496084025506893e-44,1.1117885519134191e-50,2.9034689059569334e-54
1.915043150250427e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111931458832256,0.09999972606866718,0.0,0.099999900519668311,0.0,3.0783422915579656e-32,0.0,3.3705042448787104e-27,0.0,3.3871857887804793e-19,1.2471811573564979e-51,1.0764252662540128e-27,3.3180620440271628e-41,0.0,0.0,0.0,0.0,0.0,2.7393131982557436e-07,9.9480331707874312e-08,1.2981579224642588e-14,1.2980665441991806e-14,2.7945505782954402e-19,5.3846503270374797e-21,2.7078751457362485e-33,2.3880040237427267e-38,2.4420946220333705e-33,1.9132747071664305e-38,3.9995253011473334e-28,6.1785606154894769e-58,3.9018707156451682e-63,3.7182071365054486e-66,2.8234424430102891e-63,2.6977628374185061e-66,8.4499826893126485e-44,2.7800900504621248e-50,7.2612162649618757e-54
2.2391492879041098e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111925163105846,0.099999679919729412,0.0,0.09999988371134419,0.0,4.9207615565754099e-32,0.0,5.3876892125161372e-27,0.0,4.6306875490579357e-19,3.1645299063800893e-51,1.4716135030049444e-27,7.2191606163704377e-41,0.0,0.0,0.0,0.0,0.0,3.2008025540257651e-07,1.1628865583489323e-07,1.5178661569235544e-14,1.5177411094088087e-14,3.8082315946620829e-19,8.5866882844291555e-21,5.0553055306944632e-33,4.4582480951254333e-38,4.5518587780433767e-33,3.5718413276487729e-38,5.4385831365063257e-28,1.8117641898912385e-57,1.1442142575061412e-62,1.2525067735438155e-65,8.2805487368708555e-63,9.0888913216570113e-66,1.5712903087329938e-43,6.0282631538117326e-50,1.574700545276336e-53
2.563255425557793e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111918874297666,0.099999633831893781,0.0,0.099999866911100257,0.0,7.3817760030756476e-32,0.0,8.082082800012711e-27,0.0,6.0682105129539905e-19,7.0843844641946219e-51,1.9284676163463322e-27,1.4151355876033115e-40,0.0,0.0,0.0,0.0,0.0,3.6616808884591407e-07,1.3308889977305879e-07,1.7375759131195707e-14,1.7374118868349653e-14,4.9744574094850824e-19,1.2850099779452638e-20,8.6751888159833766e-33,7.6507885319066434e-38,7.7987884418054252e-33,6.1294258317170396e-38,7.0888903913086775e-28,4.6006807338913105e-57,2.9056797522014422e-62,3.589465630981843e-65,2.1029328435618393e-62,2.6049370048852269e-65,2.6857985568954079e-43,1.1777094753870601e-49,3.0768001729384754e-53
3.211467700865159e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111906317402113,0.099999541839205411,0.0,0.099999833334837404,0.0,1.4517775532515904e-31,0.0,1.5894500757166346e-26,0.0,9.5253065959094577e-19,2.7540609001007868e-50,3.0271751007642125e-27,4.3666561220842867e-40,0.0,0.0,0.0,0.0,0.0,4.5816077281557739e-07,1.6666516262924494e-07,2.1770000506280704e-14,2.1767420796280463e-14,7.7586337005729947e-19,2.5150857627119769e-20,2.1355884453390405e-32,1.883501986012255e-37,1.9136369190132756e-32,1.5088660721528614e-37,1.1009571118727898e-27,2.2660678257232769e-56,1.4313553542455241e-61,2.2616497892730187e-64,1.0357254339782757e-61,1.6411804674567706e-64,6.5591648101328888e-43,3.6083767866386818e-49,9.4295288658808862e-53
3.859679976172525e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111893788077873,0.099999450089956185,0.0,0.099999799790848679,0.0,2.5202729861689218e-31,0.0,2.759171683594263e-26,0.0,1.3758447129111358e-18,8.2882708518874778e-50,4.3725510172528267e-27,1.0938868348332851e-39,0.0,0.0,0.0,0.0,0.0,5.4991001763264609e-07,2.00209151350546e-07,2.6164304533679082e-14,2.6160571251574082e-14,1.1135403104735813e-18,4.3452240637572162e-20,4.4523089246414689e-32,3.9269468702229749e-37,3.9767623500715289e-32,3.1456537583364072e-37,1.5734759866771683e-27,8.1768961474902909e-56,5.1654355260616626e-61,9.7609947894226423e-64,3.7371065926145956e-61,7.0822618814028246e-64,1.356707485683874e-42,8.9770970690848015e-49,2.3465455088240307e-52
4.507892251479891e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111881286257444,0.099999358583501952,0.0,0.09999976627910305,0.0,4.0153058612046551e-31,0.0,4.3957607816368139e-26,0.0,1.8767605208581194e-18,2.0953035921927081e-49,5.9645987294150168e-27,2.373704893386688e-39,0.0,0.0,0.0,0.0,0.0,6.4141646748614485e-07,2.3372089698113076e-07,3.0558672374584634e-14,3.0553570259966241e-14,1.5093314633988918e-18,6.8897030303694026e-20,8.2789717490270077e-32,7.3024278266516661e-37,7.3711261018422821e-32,5.8491766810574189e-37,2.1238515293381246e-27,2.3980620406875232e-55,1.5150274385913194e-60,3.3078642250418771e-63,1.0959804065079511e-60,2.3998281213506557e-63,2.5031284941183822e-42,1.9348813126207495e-48,5.0589539580927607e-52
