Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),C2H6X(52),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),C2H4(47),H2X(49),C2H4X(65),CH4OX(60)
1.963218781444e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756237019581,0.11866996523824172,0.022821567674021256,0.0,5.0613518904679646e-33,3.5225957244972203e-25,1.391667687577181e-38,3.5344061566901382e-32,4.4152530251757115e-72,1.9972622399265616e-16,2.4334365111239629e-69,1.9963118000877419e-16,1.2037202672080368e-46,1.8850230265893678e-37,2.4894133528395222e-58,1.5042159200989869e-59,5.9990679404975508e-30,7.3922222194535656e-54,7.9170872530242918e-10,3.8066062011402445e-11,1.4672616369224051e-14,2.8023091002810215e-21,1.4672725426925518e-14,1.2668382070049547e-29,6.6385975239636545e-41,1.7257641075823245e-25,8.3268681412115331e-21,4.9699504488467365e-23,3.4336065780259669e-24,9.9385445963267005e-39,2.2031662839700675e-48,1.0698124972303241e-62,3.0172649368506593e-33,1.2068265285779033e-62,3.0966452515792305e-46
2.3684652584568166e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756219890821,0.1186699650748146,0.022821567670092469,0.0,9.6545965153308739e-33,5.0276674963280581e-25,3.6494750753526882e-38,5.9713099499110438e-32,1.4077094072076899e-71,2.4097458356442635e-16,6.2572249221085671e-69,2.4083893101886073e-16,2.3297258425185506e-46,3.6975984884937671e-37,7.2049970122748217e-58,4.3535831800185982e-59,9.963761405132066e-30,1.6219289622873347e-53,9.5513276498354366e-10,4.59236363238428e-11,1.770130704994394e-14,3.9980731595132383e-21,1.7701462719229426e-14,2.103947663263983e-29,1.2848592359573472e-40,2.4632645685166679e-25,1.1872243392713318e-20,8.1708214767754842e-23,6.49507938240717e-24,2.3677709955644195e-38,6.3764047727772463e-48,2.6372221935904323e-62,5.0128426051018811e-33,2.9732543977674803e-62,6.8608138734203345e-46
3.17895821248245e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756185633285,0.1186699647479604,0.022821567662234893,0.0,2.4667558839416531e-32,8.6136117094086446e-25,1.579135649193266e-37,1.3088166707969849e-31,7.5907839369597984e-71,3.2348683767664808e-16,2.709131569697049e-68,3.2325443240700904e-16,6.1113310107659779e-46,1.020687115005471e-36,3.4752094617956506e-57,2.0998752986153167e-58,2.108163985376631e-29,5.0251654724741693e-53,1.281980833899588e-09,6.1638784927198758e-11,2.3758671949331988e-14,6.8452124883329696e-21,2.3758938693129681e-14,4.4511747842710018e-29,3.3704391407946234e-40,4.2205890380604972e-25,2.0304635349311822e-20,1.7009153300613147e-22,1.6380207470692289e-23,9.2602572818008671e-38,3.0754751508187608e-47,9.5391504924299474e-62,1.061146892615551e-32,1.0745194969404575e-61,2.2007691958694465e-45
3.9894511665080835e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675615137575,0.11866996442110621,0.022821567654377317,0.0,5.191264937272213e-32,1.3139792321219298e-24,4.8235098754669786e-37,2.4402501999513993e-31,2.8246731456854424e-70,4.0602445907877087e-16,8.0857799029629988e-68,4.0566993276311189e-16,1.3177692878027924e-45,2.2703173971809378e-36,1.181009707222378e-56,7.1361791619811159e-58,3.8135177932281628e-29,1.2345979322485082e-52,1.6088288857578561e-09,7.7353933495406752e-11,2.9816009967583577e-14,1.0435518730332123e-20,2.98164169444526e-14,8.0511278202574399e-29,7.2675832847225468e-40,6.4390019897664546e-25,3.0921431437502504e-20,3.029899501715824e-22,3.4063904044184513e-23,2.4589532343049816e-37,1.0451417023909629e-46,2.6381478307226359e-61,1.9204225175904855e-32,2.9694902068268647e-61,5.5630771377088475e-45
4.799944120533717e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756117118225,0.11866996409425203,0.022821567646519741,0.0,9.7771578045469689e-32,1.8668557979474517e-24,1.2507566388887629e-36,4.1161276514945489e-31,8.8553934072601397e-70,4.8858912979041719e-16,2.0832976022713496e-67,4.8808543201873336e-16,2.5363143150404564e-45,4.465297842442976e-36,3.3852758693412205e-56,2.04553092764417e-57,6.2842743510116129e-29,2.6729680381956497e-52,1.93567691942723e-09,9.3069082026137662e-11,3.5873319322304204e-14,1.4816801291741152e-20,3.5873897640584213e-14,1.3266185786314543e-28,1.3987936791360642e-39,9.1492185465967188e-25,4.3855896885942149e-20,4.9160248223737712e-22,6.3391156464492085e-23,5.7377805165596093e-37,2.9957492029608875e-46,6.355564975609422e-61,3.1661353699781928e-32,7.1484835406487568e-61,1.2318620116028932e-44
6.420930028584983e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675604860317,0.11866996344054374,0.022821567630804594,0.0,2.9353400355604421e-31,3.27898334973579e-24,7.6936470250630833e-36,9.7382779656460982e-31,1.0952722416890507e-68,6.5380112889299917e-16,1.2691424624560233e-66,6.5291642716708021e-16,7.9144669449441126e-45,1.4119726246459898e-35,2.9308730846542952e-55,1.7709559357683649e-56,1.4402595300935546e-28,1.1059555314974067e-51,2.5893729311836104e-09,1.2449937897308478e-10,4.7987850441324682e-14,2.598716227947813e-20,4.7988866612359205e-14,3.0397124551127105e-28,4.3648780908635269e-39,1.6073412869339978e-24,7.6734404722290222e-20,1.0853343390353841e-21,1.8416275253195569e-22,2.5313840353725607e-36,2.5933252383000744e-45,3.5244963838759307e-60,7.2647208648922567e-32,3.9528741982419381e-60,5.2373394904310031e-44
8.04191593663625e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755980088121,0.11866996278683552,0.022821567615089446,0.0,6.8660280296729381e-31,5.0985390209649545e-24,2.768409552548026e-35,1.8963500067982327e-30,5.6958141891590545e-68,8.1912304847480995e-16,4.5657874160257769e-66,8.1774741784332686e-16,1.8930499288103352e-44,3.3881260974843943e-35,1.2758694617278503e-54,7.7093252399918808e-56,2.7552673414800267e-28,3.21843509406754e-51,3.2430688690245574e-09,1.5592967576775505e-10,6.0102265080188702e-14,4.0350536347184984e-20,6.0103845773272092e-14,5.8138270294111671e-28,1.0440285975535162e-38,2.4998221563986499e-24,1.1886478987342379e-19,2.0055431339367415e-21,4.1863213200649806e-22,7.4304866773011999e-36,1.1288417332118426e-44,1.2370574423059483e-59,1.3912838873904136e-31,1.3844796109150092e-59,1.5374220133281978e-43
1.1283887752738782e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755843058056,0.11866996147941931,0.02282156758365915,0.0,2.6744296283536015e-30,9.9609970794362428e-24,2.3372101911025834e-34,5.2857838587554575e-30,1.2005015510986963e-66,1.1500969294916679e-15,3.9732312187467382e-65,1.1474093857678918e-15,7.5812365077041503e-44,1.3410392746311246e-34,1.6825033961025495e-53,1.0166327729369056e-54,7.5327246934916332e-28,1.8883060590543656e-50,4.5504605227679534e-09,2.1879026889993903e-10,8.4330744620452302e-14,7.8593950850468984e-20,8.4333835595421309e-14,1.5886660545049412e-27,4.1810951559878859e-38,4.8861692042895417e-24,2.303603375000797e-19,5.0789267767894422e-21,1.5207089386207025e-21,4.1066488378405798e-35,1.4882000085770548e-43,1.0878453663427725e-58,3.8133605551096337e-31,1.2091286035625855e-58,8.9755178151516466e-43
1.7767831384943847e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755568998004,0.11866995886458778,0.022821567520798558,0.0,1.7583755643909109e-29,2.4579552643338058e-23,4.042530773429033e-33,2.1211970774852414e-29,7.4331709860308945e-65,1.8133648873454656e-15,7.6695939961549549e-64,1.8067332679027461e-15,5.1092101499704587e-43,8.720843187931874e-34,5.4472538245733002e-52,3.2914125156290144e-53,2.9714094018099065e-27,2.2211950971443006e-49,7.1652429424583128e-09,3.4451145333604746e-10,1.3278630472201424e-13,1.9270116381566672e-19,1.3279394743487053e-13,6.2597271822544927e-27,2.8177536582024369e-37,1.206889321829005e-23,5.5891597423853954e-19,1.7167982821757197e-20,8.6240637046818529e-21,3.8991969743566882e-34,4.8149123420292231e-42,2.3142377213414698e-57,1.5127972370398658e-30,2.5293276122680271e-57,1.0211289437764217e-41
3.0735718649353976e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755020878254,0.11866995363492824,0.022821567395077378,0.0,1.71002067926432e-28,7.3392349740706935e-23,1.0589173427475148e-31,1.1365659842177883e-28,7.6076917577160229e-63,3.1451815706461269e-15,2.5674236289975366e-62,3.1253808173046206e-15,5.0805212241821351e-42,8.2426566726724979e-33,2.8105576045870758e-50,1.6982064682309962e-51,1.5647465146698181e-26,4.2165382179112461e-48,1.2394804230475167e-08,5.9595381489836828e-10,2.2969182903394093e-13,5.6786438615832189e-19,2.2971475116841372e-13,3.2885386743992049e-26,2.8019212832359851e-36,3.6110298899517023e-23,1.6125871289003515e-18,6.877636833280037e-20,6.4463368818008344e-20,5.2481846393914292e-33,2.4808297222824681e-40,8.5509131647149345e-56,8.0620660414498711e-30,9.0300391408318305e-56,1.8407125244457841e-40
5.667149317817424e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753924640187,0.1186699431756234,0.022821567143635028,0.0,2.0721868530269864e-27,2.4932212408742075e-22,3.2148447163607714e-30,7.3228768098862977e-28,9.1873038076287151e-61,5.82993585954555e-15,1.1764491824320734e-60,5.762675056633948e-15,6.3468939920532941e-41,9.7378858743851807e-32,1.7002686793941996e-48,1.0273116637253071e-49,9.8251808634407863e-26,1.0360989996941717e-46,2.2853912600993298e-08,1.0988385088103049e-09,4.2348049643338805e-13,1.8790195976311042e-18,4.235590675675615e-13,2.0549203767003476e-25,3.5003031982600239e-35,1.231790299774354e-22,5.12404393827875e-18,2.8364919785986109e-19,5.2267307999797986e-19,8.0241351665838173e-32,1.4966027598173817e-38,4.166032318896533e-54,5.1849077806003522e-29,4.1193004278239753e-54,4.2694569063857947e-39
1.0854304223581476e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751732169743,0.11866992225707051,0.022821566640750395,0.0,2.7676487599758152e-26,9.144066266647995e-22,9.6719298844196543e-29,5.2347819358254993e-27,1.1057957577776075e-58,1.1283910280298174e-14,6.3950763734298825e-59,1.1037260097399398e-14,8.9523989296347039e-40,1.2826977608488773e-30,1.0232056687878587e-46,6.1818860422749634e-48,6.7016874392998018e-25,2.9030301289192506e-45,4.3772072519932837e-08,2.1046077799804904e-09,8.1096832575873553e-13,6.5473811912645807e-18,8.1126112443975837e-13,1.3881080857147798e-24,4.9371616405373072e-34,4.5551500403089044e-22,1.6599872464228698e-17,1.091311783595378e-18,4.0558942377555686e-18,1.2066792083025766e-30,8.9562500847825059e-37,2.3264138663560877e-52,3.7052842979163203e-28,2.0400508017416712e-52,1.1146118881927718e-37
1.6041459129345528e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749539706904,0.1186699013385934,0.022821566137865835,0.0,1.1031252453685586e-25,1.9971331285418485e-21,5.3310078932570217e-28,1.6087142746232999e-26,8.834033103500571e-58,1.6850482212695041e-14,4.3382236417199093e-58,1.6311840554328344e-14,3.6762737806410761e-39,5.2833498975332713e-30,6.8829993473027406e-46,4.1583655134670492e-47,1.996235926736448e-24,1.5226617108005032e-44,6.4690156676246491e-08,3.1103768955751433e-09,1.1983368401434393e-12,1.3708612749659082e-17,1.1989838231828427e-12,4.1069021630615817e-24,2.0274125408751275e-33,1.0017243609450143e-21,3.2803810779037654e-17,2.3066350747551483e-18,1.2381441665778729e-17,5.2733667469668514e-30,6.0121458201477595e-36,1.5019716587128751e-51,1.1388008381470517e-27,1.2591752287922351e-51,5.8374008635639483e-37
2.1228614035109582e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747347251664,0.11866988042019204,0.022821565634981351,0.0,2.9822523964675716e-25,3.4975129507039931e-21,1.8577182852254512e-27,3.6076698575779483e-26,4.1456072386942254e-57,2.2529618675070117e-14,1.8553178363001172e-57,2.1586416427452752e-14,1.0218198436763628e-38,1.4649038047915237e-29,2.8088380432378358e-45,1.6968880386988818e-46,4.3483020761811593e-24,5.0994211460624932e-44,8.5608165070170179e-08,4.1161458560010734e-09,1.5855860754722962e-12,2.3060950085783013e-17,1.5867303010275136e-12,8.887942542655654e-24,5.6351460335971986e-33,1.7659162098637528e-21,5.2371532239640916e-17,3.8142209410671067e-18,2.6976132932076611e-17,1.5345320427034421e-29,2.4485473194061669e-35,5.9208614419962745e-51,2.5542988032769482e-27,4.7633464200833003e-51,1.9500018189063813e-36
2.6415768940873636e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756745154804024,0.11866985950186644,0.022821565132096943,0.0,6.5309236644177624e-25,5.4155566756777633e-21,5.0020709693364123e-27,6.8082646088387808e-26,1.4539161577719019e-56,2.8321285552746183e-14,6.097441383257592e-57,2.6860987716809655e-14,2.2995091541261361e-38,3.2622185370919462e-29,8.6998321891117913e-45,5.255507864035483e-46,7.9755546162547944e-24,1.3416398054478989e-43,1.065260977019656e-07,5.1219146616765952e-09,1.972716068862022e-12,3.4327802087799712e-17,1.9745029799344561e-12,1.6195995039497116e-23,1.2681264550870633e-32,2.7523366458461404e-21,7.4270916739529192e-17,5.5240892596450263e-18,4.8959061189132671e-17,3.5173898100442702e-29,7.5684526869865048e-35,1.7906126084184793e-50,4.8213415547528899e-27,1.3845200566909608e-50,5.0938318710980566e-36
3.160292384663769e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756742962363984,0.1186698385836166,0.022821564629212612,0.0,1.2340102312862849e-24,7.7512724363966328e-21,1.1088892464577979e-26,1.1448927115720988e-25,3.9260508956525896e-56,3.4225454570646442e-14,1.623640343011601e-56,3.2135554422431798e-14,4.451761579066905e-38,6.2296925708869424e-29,2.1448119689204701e-44,1.2955814936156851e-45,1.3062315874041003e-23,2.9340105513978438e-43,1.2744395457185434e-07,6.1276833130657234e-09,2.3597268510755984e-12,4.7304590620277828e-17,2.3623033694449818e-12,2.6361374110337756e-23,2.4550268471556054e-32,3.9645034363739994e-21,9.7873250282170117e-17,7.3814336428152378e-18,7.9011254481782785e-17,6.8895309618464271e-29,1.862745421875322e-34,4.3510493259973387e-50,8.1092755307076471e-27,3.2587916567362832e-50,1.1040800404251286e-35
3.6790078752401745e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740769931542,0.11866981766544252,0.022821564126328357,0.0,2.1287854887868122e-24,1.0504670454461224e-20,2.1982940016647484e-26,1.7846798109216997e-25,9.596094731359146e-56,4.024208809740738e-14,3.7995938500802089e-56,3.7410116544364631e-14,7.876109563912789e-38,1.0835831245912841e-28,4.7509377955313178e-44,2.8696544280272995e-45,1.9827176313784766e-23,5.8191761211450919e-43,1.4836173568013337e-07,7.1334518102738961e-09,2.7466184630554693e-12,6.1748723347234764e-17,2.7501329889395077e-12,3.9758086539867608e-23,4.3434303222935504e-32,5.4070971755714358e-21,1.2256186091399059e-16,9.3327546032228485e-18,1.1779956719342641e-16,1.1978441122539927e-28,4.1179740513520772e-34,9.5734047452248404e-50,1.2643526825872749e-26,6.9238713137743369e-50,2.1626953563720381e-35
4.716438856392985e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736385089459,0.11866977582932163,0.022821563120560075,0.0,5.2449281241376961e-24,1.7264549297487714e-20,6.8285353404122441e-26,3.7119409893387913e-25,4.5741396975274735e-55,5.2612605530617582e-14,1.6381014835011811e-55,4.7959227037344163e-14,2.0480507766527577e-37,2.6968522764562205e-28,1.844084759936322e-43,1.1137200765857378e-44,3.9065028265552235e-23,1.8705739377214948e-42,1.901970706129954e-07,9.1449883429562979e-09,3.5200443320555462e-12,9.4291330302133191e-17,3.5258833227914514e-12,7.7284123094523947e-23,1.1294181095908674e-31,9.0013636535615087e-21,1.7390610955016108e-16,1.3405783797565356e-17,2.2297527938356012e-16,2.9027355800210637e-28,1.5907599376795456e-33,3.7652284053134467e-49,2.630885050609546e-26,2.5208180962689966e-49,6.7143285173840187e-35
5.753869837545796e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756732000277773,0.11866973399350378,0.0228215621147921,0.0,1.0804681363569884e-23,2.5695263330148252e-20,1.6716416248179098e-25,6.7021008474207051e-25,1.5557852579558957e-54,6.5432553274853597e-14,5.1745187201173038e-55,5.8508319196115063e-14,4.442063944140238e-37,5.5817960090524859e-28,5.3790073134711057e-43,3.2482729970796634e-44,6.6896006042058256e-23,4.8065850261907501e-42,2.3203210250280643e-07,1.1156524260979868e-08,4.2929939854776021e-12,1.3061657855596991e-16,4.3017594180034528e-12,1.3052082602723816e-22,2.4495820344103797e-31,1.3570512733775356e-20,2.263037093467238e-16,1.7570166633328279e-17,3.6663407686295829e-16,5.8515821373404688e-28,4.6203236334642692e-33,1.1290893045597185e-48,4.7523178810187279e-26,7.0899668563060472e-49,1.6646302376109261e-34
6.791300818698607e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756727615496485,0.11866969215798893,0.022821561109024429,0.0,1.9679214897684575e-23,3.5796878222327936e-20,3.4955328896379827e-25,1.0990138821794518e-24,4.3114532020682473e-54,7.8701651776208076e-14,1.3543198802123792e-54,6.9057393021049214e-14,8.5049833827498438e-37,1.0182278267375937e-27,1.3054708250501295e-42,7.8826954062888887e-44,1.0420120554888835e-22,1.0618935840766039e-41,2.7386683135178411e-07,1.3168059565290137e-08,5.0654677274706739e-12,1.697472447620439e-16,5.0777637460888018e-12,2.0045865066779781e-22,4.6900113983624523e-31,1.9149281086120475e-20,2.790029634883132e-16,2.1761047309823774e-17,5.4956787064487206e-16,1.0327992310590582e-27,1.1165992856658454e-32,2.842892836135996e-48,7.7963291042789782e-26,1.6824228495785473e-48,3.5425259869243408e-34
7.828731799851418e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756723230745583,0.11866965032277713,0.022821560103257064,0.0,3.2789813860740686e-23,4.7569456888441819e-20,6.55300282081452e-25,1.680755641383551e-24,1.0467630409814971e-53,9.2419625216019421e-14,3.1392055805970598e-54,7.9606448512521324e-14,1.4896362910896534e-36,1.6970299672791268e-27,2.8015810001246011e-42,1.6914773138287627e-43,1.5156759772009146e-22,2.1134073083602513e-41,3.1570125716211889e-07,1.5179594256415336e-08,5.8374658581193199e-12,2.1103275409868586e-16,5.8538969196086171e-12,2.8741659448768745e-22,8.2143607348146799e-31,2.5771923285944561e-20,3.31987158276837e-16,2.597677594902588e-17,7.7177071194428041e-16,1.6770637497270607e-27,2.3855803368163114e-32,6.3737930202174658e-48,1.1928477245522132e-25,3.5574053468715553e-48,6.7739963470554257e-34
8.866162781004229e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756718846025086,0.11866960848786834,0.022821559097490004,0.0,5.1071399110510341e-23,6.1013061951783746e-20,1.1329219431354088e-24,2.4384767254974652e-24,2.3035885899666875e-53,1.065861986879111e-13,6.6453139015088746e-54,9.0155485670907093e-14,2.4396708724158816e-36,2.643885581237394e-27,5.4874387867193962e-42,3.3127318149689879e-43,2.0940588471765767e-22,3.8897333615170524e-41,3.5753537993599563e-07,1.7191128334514284e-08,6.6089886765152298e-12,2.5401829878202528e-16,6.6301592251543545e-12,3.9132765187455005e-22,1.3452953671127288e-30,3.3472563916692932e-20,3.8530181645022506e-16,3.0221526083692391e-17,1.0331686725385773e-15,2.5307386642026944e-27,4.6505434595676638e-32,1.3107400722538635e-47,1.7313887370625436e-25,6.8996567593829766e-48,1.1953290436458328e-33
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053876674,0.11866956276567771,0.022821557998259513,0.0,7.802645403457027e-23,7.761719654678851e-20,1.9254818010286382e-24,3.4951584083956923e-24,5.2437858028836713e-53,1.2258198348337004e-13,1.4373135572205216e-53,1.0168480127834043e-13,3.9482108613488535e-36,4.0447091643989117e-27,1.0721909090692232e-41,6.4718160492582057e-43,2.8495573356119286e-22,7.1438379493783627e-41,4.0325671150477182e-07,1.9389589262905701e-08,7.4516641926956884e-12,3.0254453543024864e-16,7.4787064070785893e-12,5.2398467781852088e-22,2.1770982511462408e-30,4.3162180643635577e-20,4.4371775341702516e-16,3.4873797105926495e-17,1.3639080895527069e-15,3.7644999756223944e-27,9.0232918109440404e-32,2.7596199470403998e-47,2.482922653916846e-25,1.338677874572576e-47,2.0785931195025031e-33
1.094102474330985e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756710076675273,0.11866952481895984,0.0228215570859568,0.0,1.067450562286429e-22,9.2913606460686085e-20,2.8547495250235744e-24,4.5743922091823339e-24,9.5674116498697437e-53,1.3626403934715169e-13,2.5359265825220216e-53,1.1125350498992973e-13,5.6613423908427351e-36,5.5432719891784339e-27,1.7611388524846219e-41,1.0629202264776722e-42,3.5771926454106997e-22,1.1257797263453934e-40,4.4120271638317405e-07,2.1214194652640709e-08,8.1506095802642997e-12,3.4373864430605729e-16,8.1830739269551036e-12,6.489924258929882e-22,3.1216905598529843e-30,5.2245076199070137e-20,4.9213858601869899e-16,3.8729814440720901e-17,1.674304641628911e-15,5.0741039745364525e-27,1.4740441994932539e-31,4.7942131638873594e-47,3.2509748496667021e-25,2.190799652284995e-47,3.135871380252727e-33
