Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),C2H4(47),H2X(49),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),CH4OX(60),acetyl(43)
2.4746789043167346e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678771593,0.11866996601781753,0.022821567692877704,0.0,6.3272048367577672e-40,3.0502071300746443e-23,9.481109329076445e-49,6.3654112748438744e-35,1.2491822712607183e-79,2.1841010200709139e-13,5.4237545891813359e-68,2.1841010053451762e-13,1.9234346831107862e-46,2.9132257323700311e-44,4.1910455178989795e-66,4.8595053159216626e-67,4.6172708609621678e-33,1.8291080239799131e-53,1.1927971750010761e-11,3.5316604390751125e-13,1.4138423401832278e-15,9.2518278614587895e-25,3.425868098537369e-24,1.413840559798688e-15,6.0535903698059727e-60,4.9421995017948439e-33,7.641029559843444e-35,1.830904572581567e-22,4.4305133414225261e-26,4.9173477026230888e-29,4.7623570750976703e-47,2.4924517175116253e-45,7.3808038321435061e-60,2.3187810758611409e-70,7.0609239520685335e-64,1.0693840530048506e-54,8.7765556978840673e-72
4.949358333086405e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677543198,0.11866996600566973,0.02282156769270112,0.0,1.0123231749274185e-38,1.2200830460315686e-22,1.1886171717539881e-46,5.0923300786497122e-34,6.2646135863487938e-77,4.3682025303941275e-13,3.4712038017274548e-66,4.368202471491205e-13,3.0774958989941416e-45,4.6610512175093815e-43,1.0508781378135391e-63,1.2184899638278099e-64,3.693735550204462e-32,5.8531445756135258e-52,2.3855946004006531e-11,7.0633216262960878e-13,2.8276854624835018e-15,3.7006439011718997e-24,1.3703442195708552e-23,2.8276783407725509e-15,3.8742963350131968e-58,3.9537603055091094e-32,6.112638802235405e-34,7.3218392508214709e-22,3.5396845063968478e-25,7.8556784918155045e-28,2.9849735542014381e-45,3.9879235989160634e-44,1.8506849422349267e-57,2.9680386393914272e-68,4.5183901129924044e-62,3.4219386532980556e-53,4.4011702504776346e-69
9.898717190625747e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675086402,0.11866996598137414,0.022821567692347954,0.0,1.6196218871230483e-37,4.8803325725670905e-22,1.461601209103875e-44,4.0738642460731424e-33,3.0817124122121506e-74,8.7364056331827865e-13,2.2215703009115835e-64,8.7364053975715042e-13,4.9239927810273264e-44,7.457322661349973e-42,2.5846592362872132e-61,2.9969032546430302e-62,2.9548578049114176e-31,1.8730047904061662e-50,4.7711894440351277e-11,1.4126643999805912e-12,5.6553731556049747e-15,1.4801874174770742e-23,5.4813514128336085e-23,5.655344667383862e-15,2.4795466977367235e-56,3.1630084911091258e-31,4.889813949571042e-33,2.9273127353258124e-21,2.8242100451023617e-24,1.2535171566185712e-26,1.8349710387463359e-43,6.3806779456864195e-43,4.5517785592112405e-55,3.7990849482053314e-66,2.8909992146441434e-60,1.0949614798001202e-51,2.1647976581393895e-66
1.9797434905704428e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670172816,0.11866996593278295,0.022821567691641623,0.0,2.5910900588163054e-36,1.9521331070598537e-21,1.7337791145051281e-42,3.2590910855535676e-32,1.4625624721591903e-71,1.7472812167326956e-12,1.4218044108900137e-62,1.7472811224885068e-12,7.8783847807986595e-43,1.1930570573598102e-40,6.1328636800722865e-59,7.1110282296881311e-60,2.3636769257029112e-30,5.9936046665643634e-49,9.5423791026453549e-11,2.8253288743097095e-12,1.1310754343458823e-14,5.9201878948914927e-23,2.1925199316745267e-22,1.1310640379504596e-14,1.5869057709719704e-54,2.5304068356797443e-30,3.9113753354931431e-32,1.169788124363031e-20,2.2473873400460433e-23,1.9952126642749885e-25,1.0880119287664231e-41,1.0209083284495857e-41,1.080031791788023e-52,4.8628161650813591e-64,1.8492537082372561e-58,3.5035008897936747e-50,1.0271767362737979e-63
3.9594870335861794e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727660345643,0.11866996583560056,0.022821567690228958,0.0,4.1447681836411683e-35,7.8085325869461234e-21,1.9320939313988959e-40,2.6072721286285257e-31,6.5220896126941249e-69,3.4945626549865597e-12,9.099539497058899e-61,3.4945622780124069e-12,1.2605402656823972e-41,1.9085246302506135e-39,1.367246165056528e-56,1.5853133914591172e-57,1.890606586166277e-29,1.9179464723210813e-47,1.908475830523094e-10,5.6506578214765923e-12,2.2621539986563654e-14,2.3676257163995965e-22,8.7699141406718117e-22,2.262108404128896e-14,1.0156143195842233e-52,2.0243253962117722e-29,3.1283389480220342e-31,4.6700810558670366e-20,1.7789919862296663e-22,3.159734176832712e-24,6.0589874336408674e-40,1.6334527061069416e-40,2.4077463453557921e-50,6.2243718614764922e-62,1.1822624400695305e-56,1.1208797389352609e-48,4.5786763072631489e-61
7.918974119617653e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727640691293,0.11866996564123579,0.022821567687403628,0.0,6.6285076754350045e-34,3.123413068446238e-20,1.9530085407155874e-38,2.0858164225532009e-30,2.6389054729093247e-66,6.9891260571807358e-12,5.8236936889696098e-59,6.9891245493049528e-12,2.0168601673834448e-40,3.0524665527891476e-38,2.7653753238091382e-54,3.2064254282230015e-55,1.5119495652352083e-28,6.1373834628423016e-46,3.8169516251862603e-10,1.1301315709845172e-11,4.5243204841443251e-14,9.4669089637469664e-22,3.5078330899255294e-21,4.5241380330632503e-14,6.4998625222863025e-51,1.6194601448310356e-28,2.5014536493361393e-30,1.8608143273089426e-19,1.3937060688480822e-21,4.9541142670587056e-23,3.0594467601343549e-38,2.6135222178966946e-39,4.8696716374157978e-48,7.9671115208159069e-60,7.5504030994527562e-55,3.5852763119345875e-47,1.851220931193821e-58
1.1878461205649126e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727621036942,0.11866996544687104,0.022821567684578298,0.0,2.4392078689746442e-33,6.6372527930989101e-20,1.195010684374813e-37,6.1922653169970956e-30,2.1298748065792259e-65,1.0483689985047463e-11,3.306518512001824e-58,1.0483686780842248e-11,7.6301840832116703e-40,1.1635525469799322e-37,1.9602565747395976e-53,2.2728961542497631e-54,4.3223513239978341e-28,2.8630674807635181e-45,5.7254273739954803e-10,1.6951973592248564e-11,6.7864963776151167e-14,2.011190622948972e-21,7.4539505882555384e-21,6.7861085601353023e-14,3.6347669045087336e-50,4.6306435513607922e-28,7.1505952493958425e-30,3.943675953951952e-19,3.9376555596803336e-21,1.805826438837592e-22,1.5817234413230741e-37,9.8874815710553219e-39,3.4518617752020937e-47,5.2171664598025386e-59,4.2191835269510234e-54,1.682421001235912e-46,1.4987016004219956e-57
1.58379482916806e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727601382603,0.11866996525250628,0.022821567681752968,0.0,6.1852230422013079e-33,1.1322372432429788e-19,4.7597239307198005e-37,1.3492615132504532e-29,1.0379604013042832e-64,1.3978254438573279e-11,1.271619093591594e-57,1.3978248972624292e-11,1.9861307343232957e-39,3.130029529968542e-37,8.6665178088373025e-53,1.0048716355100642e-53,9.1154087403831568e-28,8.7180397977139164e-45,7.6339030769507521e-10,2.2602631468687248e-11,9.0486817309908677e-14,3.4300263704850129e-21,1.2715256903319337e-20,9.0480199869053657e-14,1.2723412372353417e-49,9.7673677789967532e-28,1.5078853567961681e-29,6.7109323717493866e-19,8.2162450786176685e-21,4.5401105014389077e-22,5.6400270765439137e-37,2.573704843454574e-38,1.5260909446457263e-46,2.0690861766656227e-58,1.4759431061837962e-53,5.2437052546302596e-46,8.0735865406018881e-57
2.3756922463743544e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727562073908,0.11866996486377679,0.02282156767610231,0.0,2.1623793213023038e-32,2.3441533956352914e-19,3.6911185801039861e-36,3.9164868800765538e-29,1.0662956692321889e-63,2.0967384579272497e-11,9.6780060266717356e-57,2.0967373262885248e-11,7.2888073716360994e-39,1.2654678874386775e-36,7.7613926735990047e-52,8.9991648489447072e-53,2.4889360958925251e-27,3.97194738359876e-44,1.1450854375244893e-09,3.3903947207566872e-11,1.3573074804602965e-13,7.098573587813038e-21,2.6324267291453834e-20,1.3571704140494979e-13,7.0811580295908954e-49,2.6677707957426345e-27,4.1167645584434407e-29,1.3837343328664406e-18,2.2042723714289927e-20,1.5645916625256442e-21,3.7520597757075408e-36,9.445126377549799e-38,1.3666765247932923e-45,1.3865995666070378e-57,8.2049046212179276e-53,2.5826629187528735e-45,1.3140369119952512e-55
3.167589663580649e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727522765213,0.11866996447504731,0.022821567670451653,0.0,5.4018489443168636e-32,3.9867909466053403e-19,1.4470717045452049e-35,8.5649094146693136e-29,5.1885704911195839e-63,2.795651665289405e-11,3.6544088810592733e-56,2.7956497406951969e-11,1.8900397344096725e-38,3.426811874226691e-36,3.4224638595401693e-51,3.9682591876693345e-52,5.2062681940828963e-27,1.1930359847028124e-43,1.5267805504917727e-09,4.5205262924514092e-11,1.8097503111802081e-13,1.2068188311603947e-20,4.4768973347738992e-20,1.809517097415613e-13,2.4204655675288463e-48,5.5818683545738809e-27,8.6104243818174587e-29,2.3442255353990042e-18,4.539531291582631e-20,3.8625642626721829e-21,1.2676995432962974e-35,2.4491904338608036e-37,6.0264071866923944e-45,5.3180084178385354e-57,2.8022749333408233e-52,8.1015606075993447e-45,6.8781315656715788e-55
3.959487080786944e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727483456529,0.11866996408631784,0.022821567664800996,0.0,1.1457607652321503e-31,6.0909157101383455e-19,4.4869973885347484e-35,1.606892478192038e-28,1.97484244385871e-62,3.4945650797412401e-11,1.1178085846140143e-55,3.4945621394382027e-11,4.1325221913152117e-38,7.6958945704925149e-36,1.1818771979480427e-50,1.3703504453609294e-51,9.4751866749165772e-27,2.9768042879732165e-43,1.9084756453924876e-09,5.6506578617963858e-11,2.2621969537803571e-13,1.8430234184725913e-20,6.8394200474211025e-20,2.2618404975464769e-13,6.7878570077933569e-48,1.0161577085606043e-26,1.5668981614217909e-28,3.5672249815064009e-18,8.1324796329666142e-20,8.0955578199388331e-21,3.5172455023932441e-35,5.3550945658580248e-37,2.0810597384304804e-44,1.6565716244250694e-56,7.8520068434507447e-52,2.0821318672043874e-44,2.8744738785394831e-54
4.751384497993238e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727444147839,0.11866996369758839,0.022821567659150339,0.0,2.1807911210824502e-31,8.6649369464330216e-19,1.208288543257725e-34,2.7201775138215474e-28,6.4492116026354256e-62,4.1934787050456287e-11,2.979690667923845e-55,4.1934745222321181e-11,8.0561534522105617e-38,1.5254059340531991e-35,3.5173307731380056e-50,4.0782150320064122e-51,1.571138614528856e-26,6.5712806985477657e-43,2.2901707218974258e-09,6.7807894287489887e-11,2.714647522026133e-13,2.6208242518312993e-20,9.7293665795450865e-20,2.7141401913975868e-13,1.6745587035807002e-47,1.6854393511966784e-26,2.5978890074935226e-28,5.0539777425009672e-18,1.3266484500994e-19,1.5218294279822127e-20,8.4956267067234062e-35,1.0439508043672536e-36,6.1932299779972217e-44,4.5196006561732336e-56,1.9353618352904678e-51,4.6942079885037535e-44,1.0439384357444445e-53
6.335179332405828e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727365530471,0.11866996292012957,0.022821567647849025,0.0,6.7094209362475101e-31,1.5221779897757676e-18,8.2674108065126578e-34,6.456203963225357e-28,9.8894389568952564e-61,5.5913065877500739e-11,1.9446072031270646e-54,5.591299240002855e-11,2.5718281169463826e-37,4.8853652353983792e-35,3.5639615837898825e-49,4.1321942398853344e-50,3.6353815767059321e-26,2.8581059086197977e-42,3.0535608197547731e-09,9.0410525554826718e-11,3.6195606998002803e-13,4.5998667821088474e-20,1.7090132086945719e-19,3.6186685123052502e-13,1.009757083904347e-46,3.9027363997527033e-26,6.0094680966609211e-28,8.7979394095673924e-18,2.9473568228294782e-19,4.515940927343032e-20,3.9779601066025663e-34,3.332693231956761e-36,6.2747171234935374e-43,3.8596209857626791e-55,1.1625363589640989e-50,2.0808093366466604e-43,1.8028620504157649e-52
9.502769001231005e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727208295757,0.11866996136521213,0.022821567625246394,0.0,3.5522502769414419e-30,3.3959257773264283e-18,1.2250512925000818e-32,2.2292551886002504e-27,5.0249973336487111e-59,8.3869648760717976e-11,2.8108825447580987e-53,8.3869484846632478e-11,1.4090683141238017e-36,2.6112695430721626e-34,9.6547810541157681e-48,1.1193812965361247e-48,1.2281724068659856e-25,2.5819406918195193e-41,4.5803407953060674e-09,1.3561578780327985e-10,5.4294367144973234e-13,1.0242312985111016e-19,3.8120121416531705e-19,5.4274415024902957e-13,1.5640761867858326e-45,1.3207230921651361e-25,2.0289464433909421e-27,1.9253585146172915e-17,9.1118097164197256e-19,2.1986690486971962e-19,3.3224005976569159e-33,1.8259468224323741e-35,1.6994350955088278e-41,1.0632019870307386e-53,1.7825892576416853e-49,1.8509099352355886e-42,7.6201250721801408e-51
1.5837948338881363e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726893826428,0.11866995825537811,0.022821567580041131,0.0,2.9994415500213849e-29,9.3926054947108263e-18,3.0913675101770521e-31,1.0700165467133069e-26,4.9019012154810474e-57,1.3978291539940627e-10,7.7323392102311002e-52,1.3978246210572815e-10,1.2168111481308105e-35,2.156666651651028e-33,4.7666242779173364e-46,5.5261657524174913e-47,5.809210984253266e-25,4.1545918290365197e-40,7.6338998658854853e-09,2.2602631115596983e-10,9.0494011072165159e-13,2.8213983165887524e-19,1.0539155904374626e-18,9.0438533787522595e-13,4.8160635634842395e-44,6.2698808862146881e-25,9.5836646767807418e-27,5.1190437133566339e-17,3.6133229004583418e-18,1.567938341717934e-18,4.3567400066611618e-32,1.5768309378034543e-34,8.3862706810199259e-40,6.3796906295727519e-52,5.371624892640192e-48,2.8506512895931921e-41,6.2970499913493947e-49
2.217312767653172e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726579357228,0.11866995514554526,0.022821567534835868,0.0,1.0668251697674788e-28,1.8387943706834578e-17,1.7032689172611585e-30,2.8786003623122361e-26,3.8935288671302035e-56,1.9569631648496154e-10,4.4942081424453347e-51,1.9569542918687124e-10,4.3587526487859675e-35,7.7553964371331407e-33,3.1925504030012177e-45,3.7011758639573538e-46,1.5539646909007533e-24,1.9157386204236909e-39,1.0687457762533581e-08,3.1643683298381246e-10,1.266966659457938e-12,5.5036555230051136e-19,2.0625123354571237e-18,1.265875367865024e-12,2.7670755996521267e-43,1.681793890838984e-24,2.560989691515384e-26,9.6807853423849619e-17,8.5007341243032797e-18,5.0348283450085008e-18,1.9211210406658289e-31,5.6484308675421964e-34,5.6158610603379638e-39,4.4366321191603631e-51,3.057815094073889e-47,1.3138670082037311e-40,5.029879327416645e-48
2.8508307014182077e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726264888155,0.11866995203571358,0.022821567489630604,0.0,2.7314897640679746e-28,3.0381818694187043e-17,6.1285079469661369e-30,6.004376634240434e-26,1.8542673921289281e-55,2.5160985195867542e-10,1.7173868186496605e-50,2.5160838609047842e-10,1.1211606912508617e-34,2.0135400932427168e-32,1.3310131837161693e-44,1.5430120360993705e-45,3.2290513327044015e-24,5.9406680949216242e-39,1.3741014485298335e-08,4.0684735328775805e-10,1.6290257923433426e-12,9.0620720429796588e-19,3.4066396840358146e-18,1.6272143070960274e-12,1.0134334957276642e-42,3.5036385119675604e-24,5.3164515838391618e-26,1.5477342506654648e-16,1.5740547600194248e-17,1.1777930003358631e-17,5.8746372684386249e-31,1.4529036286862067e-33,2.3409057049708022e-38,1.8849479043415054e-50,1.1104686111317512e-46,4.096465830647586e-40,2.5491058465032987e-47
3.4843486351832434e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725950419209,0.11866994892588309,0.022821567444425341,0.0,5.8139276047091427e-28,4.5374189640701876e-17,1.7326838955169774e-29,1.0815070642569719e-25,6.6811965261019516e-55,3.0752352176369398e-10,5.176983062992043e-50,3.0752133281669192e-10,2.395270128494378e-34,4.3382269035106571e-32,4.2729512210633291e-44,4.9533197001242615e-45,5.7977845047840879e-24,1.4812606282219824e-38,1.6794570034196048e-08,4.9725787206873613e-10,1.9911199738947167e-12,1.3487527802185939e-18,5.0859438653860497e-18,1.9884022203895267e-12,2.9059977086779312e-42,6.3066738193034862e-24,9.5366414760589288e-26,2.238351781003926e-16,2.5350107883254507e-17,2.3024236950327413e-17,1.4422463798583534e-30,3.1040358492228008e-33,7.5136341649916934e-38,6.1351413306550256e-50,3.1581035460793355e-46,1.027876506314842e-39,9.9607852165744557e-47
4.751384502713315e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725321481702,0.11866994270622561,0.022821567354014822,0.0,1.8793436993746444e-27,8.4354394550232732e-17,8.8586325319557144e-29,2.6854680374143284e-25,5.3691955970222538e-54,4.1935126416264698e-10,3.0596177387710744e-49,4.1934719573703558e-10,7.7930785479242539e-34,1.4297225232175687e-31,2.7646840202705847e-43,3.2045141925546917e-44,1.4316208079647446e-23,6.2140927636635601e-38,2.290167761040112e-08,6.7807890506511802e-10,2.7154218146417253e-12,2.4906275810036795e-18,9.4487871248237971e-18,2.7103252029797747e-12,1.549197610422588e-41,1.5650373851513031e-23,2.3504075941088429e-25,3.9124824510082793e-16,5.1265408150534743e-17,6.3410975361740797e-17,5.6707408982496238e-30,1.0099222021120552e-32,4.8593778003033588e-37,4.0986070284571294e-49,1.6546489440999768e-45,4.3610586539352264e-39,9.6280845685185668e-46
6.018420370243387e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724692544705,0.11866993648657281,0.022821567263604299,0.0,4.6178562669299842e-27,1.3532850060001312e-16,2.9480564443447413e-28,5.3946675568605272e-25,2.431115424832484e-53,5.3117954323834565e-10,1.1314431312492986e-48,5.3117301794812643e-10,1.9253941007639439e-33,3.5601494890956446e-31,1.085830699473056e-42,1.2584716697950737e-43,2.8612935515021237e-23,1.8499272778328217e-37,2.9008780491173559e-08,8.58899931980134e-10,3.439889230338333e-12,3.9688408171408497e-18,1.5148241150097782e-17,3.4316448214481196e-12,5.4458435050588121e-41,3.1430501280211019e-23,4.6890094927039583e-25,5.9095551376435585e-16,8.5209369374533535e-17,1.3526428256098688e-16,1.5559086474384516e-29,2.4951954086707638e-32,1.9079010356776998e-36,1.6702436446925231e-48,5.7380288064243778e-45,1.3081422919265578e-38,4.6358197263711754e-45
7.285456237773458e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724063608202,0.11866993026692471,0.022821567173193783,0.0,9.6274428742764893e-27,1.9829647889849252e-16,7.7677489070497748e-28,9.5195918724329898e-25,8.4141659495897081e-53,6.4300835852572051e-10,3.2988131060906283e-48,6.4299879945009145e-10,4.0350443293078919e-33,7.4848522029792322e-31,3.3071540628130067e-42,3.8326642973135941e-43,5.0241063529477305e-23,4.5290342716606792e-37,3.51158786765266e-08,1.0397209528211885e-09,4.1645374589718236e-12,5.7760097257194948e-18,2.2181366361246605e-17,4.1523616062576581e-12,1.5335262455467006e-40,5.545535044914809e-23,8.2181951245028699e-25,8.1597585711015594e-16,1.2572615940188877e-16,2.4695864944694902e-16,3.4791384595385546e-29,5.2292478852923829e-32,5.8090367708596027e-36,5.3368526342840281e-48,1.5946199915735545e-44,3.217993578267379e-38,1.6687900526591655e-44
8.55249210530353e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072343467221,0.1186699240472813,0.022821567082783264,0.0,1.7961818919294832e-26,2.7325833083039678e-16,1.7601139879663242e-27,1.5368095979701806e-24,2.47558936777451e-52,7.5483770956546329e-10,8.3051884558827261e-48,7.5482454024295385e-10,7.567927702119706e-33,1.4032911905512727e-30,8.6020242828426936e-42,9.9680086268569618e-43,8.0702118459973336e-23,9.7626627381800346e-37,4.122297216646122e-08,1.2205419675954193e-09,4.8893781866571794e-12,7.9049979498014111e-18,3.0545258702791989e-17,4.8724760813174631e-12,3.7579262871704163e-40,8.9517968515612166e-23,1.31759258915896e-24,1.0610973576963914e-15,1.7137552848476559e-16,4.050845486879405e-16,6.7210014542610984e-29,9.8078566343080066e-32,1.510402042746045e-35,1.4717116946572266e-47,3.8540864483061364e-44,6.9520248723954503e-38,5.0759926957910554e-44
9.819527972833601e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722805736723,0.11866991782764258,0.022821566992372751,0.0,3.0873676705502931e-26,3.6021406605651667e-16,3.5628876587268343e-27,2.3240023814903453e-24,6.4542185924421606e-52,8.6666759591105911e-10,1.8743591224968144e-47,8.6665024032670753e-10,1.3079010159892706e-32,2.4186421144212621e-30,1.9891803641362771e-41,2.3048389454338387e-42,1.2142041693042077e-22,1.9161634951494925e-36,4.733006096097486e-08,1.4013629763095892e-09,5.6144197770471526e-12,1.0349036717062733e-17,4.0237097935758038e-17,5.5919887559448133e-12,8.3148931948653757e-40,1.3536482855030628e-22,1.9785398303331426e-24,1.32257971804819e-15,2.2110126372696485e-16,6.1437851499115086e-16,1.1745639621648972e-28,1.6950343576235461e-31,3.4913530506305082e-35,3.6427141434279926e-47,8.4044797028089996e-44,1.3644535698783224e-37,1.3552409408281523e-43
1.1086563840363673e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722176801741,0.11866991160800855,0.022821566901962236,0.0,4.980497429141757e-26,4.5916368455451425e-16,6.607288221142394e-27,3.3429658218503613e-24,1.545898002258781e-51,9.7849801712429807e-10,3.8951687998366377e-47,9.7847589970137834e-10,2.1219011104628539e-32,3.907914804399011e-30,4.2078437333148683e-41,4.875070891011209e-42,1.7375750931505794e-22,3.5005781034324312e-36,5.3437145060068553e-08,1.5821839789701698e-09,6.3396683771760497e-12,1.3101655617542795e-17,5.1254122226966321e-17,6.3109001299729127e-12,1.7061393440344942e-39,1.9471010191464876e-22,2.8257531284962211e-24,1.5975951113817331e-15,2.7424189022612121e-16,8.7827099063332523e-16,1.8955764467745009e-28,2.7500185319863481e-31,7.3821164338850375e-35,8.3685544988997648e-47,1.6968716879914027e-43,2.4877969600359114e-37,3.2841292363125445e-43
1.2353599707893744e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721547867253,0.11866990538837921,0.022821566811551727,0.0,7.6328323201586616e-26,5.7010717579097192e-16,1.139786801109858e-26,4.6232245031478203e-24,3.3801072011160505e-51,1.0903289727653414e-09,7.500971887425992e-47,1.0903015183670274e-09,3.2707639406859455e-32,5.9951434916148684e-30,8.1970928780688983e-41,9.4959310854548962e-42,2.3905744476901926e-22,6.0146854779969483e-36,5.9544224463747341e-08,1.7630049755835564e-09,7.0651294907190803e-12,1.6156467311851477e-17,6.3593564009144851e-17,7.0292107050823299e-12,3.2632021074763719e-39,2.6927362653114909e-22,3.8799042521986915e-24,1.8835843849029888e-15,3.3024116528042088e-16,1.1998182935255546e-15,2.8922099933110799e-28,4.2390320726535152e-31,1.4373978415017341e-34,1.7765640987007666e-46,3.1925154929691952e-43,4.2610798967567213e-37,7.1817792484140173e-43
1.3620635575423815e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072091893327,0.11866989916875456,0.022821566721141214,0.0,1.1213698363521196e-25,6.9304452636479523e-16,1.8527123681661687e-26,6.1947782994725126e-24,6.8048986302698596e-51,1.2021604623873689e-09,1.3513647349871003e-46,1.2021270963237273e-09,4.8329865874007805e-32,8.8139429340693808e-30,1.4856777180299307e-40,1.7209216772702221e-41,3.1866897193193876e-22,9.8029672360084576e-36,6.5651299172017445e-08,1.943825966156164e-09,7.790808489297444e-12,1.9507062212344106e-17,7.7252614445875401e-17,7.7469209909117493e-12,5.8609329246485895e-39,3.6080296922640458e-22,5.1616222359011098e-24,2.1780865728753937e-15,3.8847567251017837e-16,1.5820447909083823e-15,4.2082885873848109e-28,6.2638322987395831e-31,2.6039792876330118e-34,3.5083114717831641e-46,5.6411364244873516e-43,6.9184435882655197e-37,1.435364983967617e-42
1.4887671442953887e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720289999787,0.11866989294913458,0.022821566630730709,0.0,1.5908865673267328e-25,8.2797572772472199e-16,2.8693100700050072e-26,8.0878337392906567e-24,1.2797910023266368e-50,1.3139924855410503e-09,2.3052846101922746e-46,1.313952633571533e-09,6.8958495626834717e-32,1.2510547122645009e-29,2.5376786083292948e-40,2.9392269978427004e-41,4.1392335997982304e-22,1.5286972272485639e-35,7.1758369184883008e-08,2.1246469506943155e-09,8.5167097509853327e-12,2.3147114217522051e-17,9.2228451449004158e-17,8.4640314999623583e-12,9.9853517834542913e-39,4.7105779799985612e-22,6.6910825979672296e-24,2.4791077118538308e-15,4.4838043473640816e-16,2.0274490717680889e-15,5.9154742091894463e-28,8.9375669350766386e-31,4.4457437653388755e-34,6.5224465384073434e-46,9.456174976299139e-43,1.0743490218212022e-36,2.6724791141676546e-42
1.6154707310483958e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719661066804,0.11866988672951929,0.0228215665403202,0.0,2.1923426840164259e-25,9.7490077587585903e-16,4.271812873333455e-26,1.0332364079954021e-23,2.276557565082999e-50,1.4258250417811954e-09,3.7626062638714007e-46,1.4257781301104846e-09,9.5570803433601791e-32,1.724608959316871e-29,4.1311446573295062e-40,4.7843964469172171e-41,5.2610530983250204e-22,2.2983729880461163e-35,7.7865434502346312e-08,2.3054679292041153e-09,9.2428360417202767e-12,2.7070519028281227e-17,1.0851828270659864e-16,9.1805427400127367e-12,1.6286236635317261e-38,6.0178427890514935e-22,8.4874972027596469e-24,2.7853514778216769e-15,5.0960884065652221e-16,2.5376142762031997e-15,8.0310211381801939e-28,1.2386931817506416e-30,7.2338865853828707e-34,1.1535594091801722e-45,1.5176161979981867e-42,1.6080551882218547e-36,4.7063298763763434e-42
1.742174317801403e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071903213432,0.1186698805099087,0.022821566449909691,0.0,2.9479438358709526e-25,1.1338196657337986e-15,6.1525288055673794e-26,1.2958058393770831e-23,3.8654136131825107e-50,1.537658130667221e-09,5.9194688776427736e-46,1.5376035859406234e-09,1.2924061103225474e-31,2.3195162846440281e-29,6.4625518512091997e-40,7.4837788726235173e-41,6.5645382778414848e-22,3.3512904746502853e-35,8.3972495124409964e-08,2.4862889016914547e-09,9.9691890987014873e-12,3.1271389789283268e-17,1.2611934933218057e-16,9.8964552135794284e-12,2.5607162324545662e-38,7.5471210767420302e-22,1.0569152281384149e-23,3.0959563476647321e-15,5.719751098698676e-16,3.1135285320919122e-15,1.0662448542264379e-27,1.6751145042168766e-30,1.1310914142556407e-33,1.955631221139864e-45,2.3482869937601342e-42,2.3338028406544258e-36,7.9177856818772482e-42
