Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),COX(57),H2OX(23),CHOX(60)
6.593383986824607e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375397549109318,0.11864343745388389,0.022820928538716301,5.6988570467604391e-40,2.8587825717220247e-20,8.4117532040363476e-17,2.0196576838886048e-15,2.4361583606694927e-19,1.4160493909659319e-20,8.064920566601378e-13,5.3074049981741569e-44,1.4029454773353739e-13,3.5324821984802333e-29,2.6769504661889057e-27,6.8541162728544091e-31,8.2068023200876108e-33,1.423965523525921e-20,5.9126087311770314e-34,2.6528080571479417e-05,1.2783086735162195e-06,1.9141828589912734e-10,1.8844329523400559e-16,1.4051215463218139e-09,1.3253771772789342e-14,7.6697877751913022e-14,3.0319292262496937e-10,2.6221862301787318e-16,1.802071197312518e-20,1.4188218862476269e-21,1.7697035116612607e-21,1.6007813323725001e-25
6.738087356497697e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753914597081836,0.1186428566061957,0.022820914512734703,6.6654463622363588e-40,2.9939466276599495e-20,8.7912456332034123e-17,2.1877761703812333e-15,2.5365608826289892e-19,1.4936879329633549e-20,8.3122126829675237e-13,6.0887172150074455e-44,1.4339978365780975e-13,3.8405229191138263e-29,2.8248843500456365e-27,7.6224907735058426e-31,9.1022762093938895e-33,1.5019626001472824e-20,6.5779981467939573e-34,2.710891732668217e-05,1.3063606365260651e-06,1.9247388984238447e-10,1.9304778093316921e-16,1.4456087850146233e-09,1.3326867033377766e-14,7.7173407501663004e-14,3.1304485200973309e-10,2.7725842274438771e-16,1.9197179366997504e-20,1.5428597213257359e-21,1.8141138666928861e-21,1.7415978855396045e-25
6.882790726170787e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753853708934284,0.11864227581718804,0.022820900486812332,7.7680864667326604e-40,3.1324668689385822e-20,9.1817439376564618e-17,2.3654109751643972e-15,2.6380439395029186e-19,1.5736766657168512e-20,8.560666597282664e-13,6.9629973839673994e-44,1.465063185609527e-13,4.1673025918134829e-29,2.9772108622694103e-27,8.456251846664782e-31,1.0071350522371807e-32,1.5823181448911029e-20,7.3006922824394061e-34,2.7689695398834642e-05,1.3344124810753088e-06,1.9347901621450449e-10,1.9767430496371524e-16,1.4862571211498348e-09,1.3396466966014666e-14,7.7630956723787224e-14,3.229496517462934e-10,2.9275686265061753e-16,2.0425976820935113e-20,1.6743000043374257e-21,1.8587384403266892e-21,1.8909003760043039e-25
7.027494095843877e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753792826650697,0.118641695086855,0.022820886460949177,9.0221209191032644e-40,3.2743593838779071e-20,9.583502456745634e-17,2.5528480903487116e-15,2.7405613005505688e-19,1.6560263361599171e-20,8.8102267502120826e-13,7.9387308605570301e-44,1.496141577677517e-13,4.5134605311745905e-29,3.1339459601056802e-27,9.3592135516366354e-31,1.1118137715176642e-32,1.6650429261816934e-20,8.084132476597838e-34,2.8270414793871009e-05,1.3624642071737906e-06,1.9443619617030998e-10,2.0232289803261632e-16,1.5270589764129963e-09,1.3462746840942889e-14,7.8071538244504411e-14,3.3290479472477531e-10,3.0871484919830177e-16,2.1708601253069451e-20,1.8133792801860074e-21,1.9035775576292397e-21,2.0489616718207806e-25
7.172197465516967e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753731950231197,0.11864111441519067,0.022820872435145235,1.0444204371949712e-39,3.4196402837281155e-20,9.9967792435005926e-17,2.750374035503312e-15,2.8440685662419147e-19,1.740747177744524e-20,9.0608403683818606e-13,9.0249428612606939e-44,1.5272330635157519e-13,4.8796391197884439e-29,3.2951051557522922e-27,1.033530855000784e-30,1.2246872081928101e-32,1.7501471989196096e-20,8.931875788329253e-34,2.8851075517724841e-05,1.3905158148313489e-06,1.9534783393638547e-10,2.0699358304823304e-16,1.5680071525070008e-09,1.3525873139234677e-14,7.8496114257082321e-14,3.4290788054393709e-10,3.251331975452456e-16,2.3046583768993086e-20,1.9603346551525141e-21,1.9486315125732273e-21,2.2160550215702663e-25
7.316900835190057e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375367107967589,0.11864053380218909,0.022820858409400509,1.2052379142803058e-39,3.5683257004173371e-20,1.0421835852408158e-16,2.9582758030036368e-15,2.9485231235122292e-19,1.827848936189304e-20,9.3124573246731507e-13,1.023121744372269e-43,1.5583376914698178e-13,5.2664835866252027e-29,3.4607035681562751e-27,1.1388588240325458e-30,1.3461909965079815e-32,1.8376407302290225e-20,9.8475955310318954e-34,2.9431677576329134e-05,1.4185673040578234e-06,1.9621621317628271e-10,2.1168638369371236e-16,1.6090948120953475e-09,1.3586003993559429e-14,7.8905598457867503e-14,3.5295662915740666e-10,3.4201263883485646e-16,2.4441490131222033e-20,2.1154037417641433e-21,1.9939005703603995e-21,2.3924538460462257e-25
7.461604204863147e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753610214984814,0.11863995324784431,0.022820844383714983,1.3866154153257907e-39,3.7204317844704211e-20,1.0858937139056028e-16,3.1768408077689223e-15,3.0538840986868086e-19,1.9173408939365367e-20,9.5650300055224235e-13,1.1567716545326971e-43,1.5894555076169458e-13,5.6746417992193233e-29,3.6307559865946731e-27,1.252322286075711e-30,1.4767729943462228e-32,1.9275328239141281e-20,1.0835081767444023e-33,3.0012220975616274e-05,1.4466186748630525e-06,1.9704350303651073e-10,2.1640132393798874e-16,1.6503154607010269e-09,1.3643289606834418e-14,7.9300858155635893e-14,3.6304887483847629e-10,3.5935382698602001e-16,2.589492119964348e-20,2.2788246079726397e-21,2.0393849697510651e-21,2.5784317947646543e-25
7.606307574536237e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753549356157997,0.11863937275215045,0.022820830358088663,1.5906586238057514e-39,3.8759747030916341e-20,1.1308351071042751e-16,3.4063568410864368e-15,3.1601123086384099e-19,2.0092318933826951e-20,9.8185131848763517e-13,1.3045199073198663e-43,1.6205865558797627e-13,6.1047640689944533e-29,3.8052769058192395e-27,1.3743501570060116e-30,1.616893299982105e-32,2.019832343689325e-20,1.1898241768317046e-33,3.0592705721518084e-05,1.4746699272568737e-06,1.9783176388932152e-10,2.2113841875005196e-16,1.6916629295120391e-09,1.3697872649879904e-14,7.9682717416139139e-14,3.7318256044641974e-10,3.7715734501192046e-16,2.7408513344578144e-20,2.4508357303483479e-21,2.0850849254325374e-21,2.7742627548512384e-25
7.751010944209327e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753488503195428,0.11863879231510154,0.022820816332521532,1.8196363825703187e-39,4.0349706384115519e-20,1.1770348549580345e-16,3.6471120282390138e-15,3.2671702106682913e-19,2.1035303589440567e-20,1.0072863904467572e-12,1.46750400392962e-43,1.6517308781343244e-13,6.5575029690807448e-29,3.9842805622078865e-27,1.5053832513563699e-30,1.7670242669489707e-32,2.1145477352445794e-20,1.3041100437073827e-33,3.1173131819965758e-05,1.5027210612491262e-06,1.9858295278749771e-10,2.258976844339322e-16,1.7331313590503748e-09,1.3749888639147728e-14,8.0051958862634317e-14,3.8335573198153459e-10,3.9542371089836209e-16,2.8983938834003994e-20,2.6316759510142256e-21,2.1310006299552059e-21,2.9802206384051586e-25
7.895714313882417e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753427656097063,0.11863821193669162,0.022820802307013596,2.0759892991790779e-39,4.1974357858880554e-20,1.2245203241241566e-16,3.8993947896706131e-15,3.375021851537832e-19,2.2002443180158017e-20,1.0328041360094354e-12,1.6469249734870741e-43,1.6828885143127396e-13,7.0335131639948082e-29,4.1677809924985162e-27,1.6458742865611383e-30,1.9276505171773505e-32,2.2116870472044671e-20,1.4267800702650852e-33,3.1753499276889938e-05,1.5307720768496462e-06,1.9929892864558601e-10,2.3067914045298833e-16,1.7747151836602302e-09,1.3799466295492155e-14,8.0409325149490299e-14,3.9356653341348236e-10,4.1415338307339121e-16,3.0622906196408657e-20,2.8215844380623112e-21,2.1771322554940767e-21,3.1965794065225251e-25
8.040417683555507e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753366814862862,0.11863763161691482,0.022820788281564839,2.3623385885958665e-39,4.3633863528394344e-20,1.2733191419323917e-16,4.1634938054416069e-15,3.483632816020813e-19,2.2993814208800836e-20,1.0584006793603055e-12,1.8440492939138606e-43,1.714059502500645e-13,7.533451250571462e-29,4.3557920582028534e-27,1.7962878854797846e-30,2.0992689525532256e-32,2.3112579510363624e-20,1.5582603882610852e-33,3.2333808098220633e-05,1.5588229740682723e-06,1.99981457161295e-10,2.3548279559231791e-16,1.8164091167724961e-09,1.3846727884944034e-14,8.0755522012407002e-14,4.0381320176733162e-10,4.3334676549024971e-16,3.2327160560662042e-20,3.0208006492120275e-21,2.2234799557533892e-21,3.4236131599642314e-25
8.185121053228598e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753305979492704,0.11863705135576519,0.022820774256175267,2.6814951533058362e-39,4.5328385571011088e-20,1.3234591814327198e-16,4.4396979827413062e-15,3.5929701752959221e-19,2.400948959615785e-20,1.0840723390287396e-12,2.0602108157543313e-43,1.7452438790297916e-13,8.0579756095559288e-29,4.5483274658285822e-27,1.957100578235195e-30,2.2823887650272346e-32,2.4132677599603657e-20,1.6989890018503911e-33,3.2914058289887305e-05,1.5868737529148403e-06,2.0063221549008872e-10,2.4030865979630665e-16,1.8582081369094852e-09,1.3891789542418047e-14,8.1091219872894054e-14,4.1409406245732422e-10,4.530042123483055e-16,3.4098483974227864e-20,3.2295642984849042e-21,2.2700438675090518e-21,3.6615959461650262e-25
8.329824422901688e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753245149986477,0.11863647115323681,0.02282076023084487,3.0364689008929738e-39,4.7058086258036834e-20,1.374968547306692e-16,4.7282964262404646e-15,3.7030024354542316e-19,2.5049538860600142e-20,1.1098156181432908e-12,2.296812688547811e-43,1.7764416785659892e-13,8.6077462672857272e-29,4.7454008241960502e-27,2.1288008024892101e-30,2.477531445400012e-32,2.5177234469111214e-20,1.849415818535013e-33,3.349424985781879e-05,1.6149244133991871e-06,2.0125279668535232e-10,2.4515674995898305e-16,1.9001074743922704e-09,1.3934761579169575e-14,8.1417054615055835e-14,4.2440752485539577e-10,4.7312603248122302e-16,3.5938695700963845e-20,3.4481153256844343e-21,2.3168241119817695e-21,3.9108017271593284e-25
8.474527792574778e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753184326344055,0.1186358910093237,0.022820746205573637,3.4304782990972333e-39,4.8823127942578272e-20,1.4278755625962661e-16,5.0295784110805898e-15,3.8136994863565644e-19,2.6114028288689018e-20,1.1356271951748544e-12,2.5553292893799161e-43,1.8076529341926408e-13,9.1834247669122493e-29,4.9470256616472668e-27,2.3118889022732896e-30,2.6852307909048538e-32,2.6246316615990934e-20,2.0100026777015781e-33,3.4074382807943316e-05,1.6429749555311484e-06,2.0184471391588798e-10,2.5002707025806083e-16,1.942102598712391e-09,1.397574877482161e-14,8.1733630589302988e-14,4.3475207807966436e-10,4.9371249342884658e-16,3.7849652499693721e-20,3.676693868483276e-21,2.3638207964797055e-21,4.1715045334247475e-25
8.619231162247868e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753123508565275,0.11863531092401999,0.022820732180361573,3.8669601683545965e-39,5.0623673049405135e-20,1.4822087562063103e-16,5.3438333583101236e-15,3.9250325510404487e-19,2.7203021097228622e-20,1.1615039151440312e-12,2.8373081532884527e-43,1.8388776774900855e-13,9.785674048633314e-29,5.1532154287993942e-27,2.5068771266839378e-30,2.9060329116928219e-32,2.7339987467163065e-20,2.1812233769157423e-33,3.4654457146188577e-05,1.6710253793205599e-06,2.0240940447190713e-10,2.5491962474989838e-16,1.9841892065380989e-09,1.401485065477825e-14,8.2041522197710404e-14,4.4512628699538896e-10,5.1476382521118379e-16,3.9833248884671336e-20,3.9155402369329863e-21,2.4110340156232503e-21,4.4439783184563664e-25
8.763934531920958e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753062696649927,0.11863473089731974,0.022820718155208669,4.3495797118108346e-39,5.2459884065815839e-20,1.5379968511394971e-16,5.6713508125899471e-15,4.0369741358451288e-19,2.8316577587192263e-20,1.1874427812694192e-12,3.1443719052387589e-43,1.8701159386109657e-13,1.0415158338429121e-28,5.3639835573507533e-27,2.7142896277600724e-30,3.1404962363182458e-32,2.8458307533295585e-20,2.3635636961315014e-33,3.5234472878481613e-05,1.6990756847772568e-06,2.0294823357012678e-10,2.5983442943592399e-16,2.0263632103235848e-09,1.405216175370911e-14,8.2341273889402487e-14,4.555287884179838e-10,5.3628022383261185e-16,4.1891417368996874e-20,4.1648948902235165e-21,2.4584638522919175e-21,4.7284968583441718e-25
8.908637901594048e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753001890597828,0.11863415092921702,0.022820704130114923,4.882240782790072e-39,5.43319235333182e-20,1.5952687534236373e-16,6.0124204220023703e-15,4.1494979813955206e-19,2.9454755289929962e-20,1.2134409470347169e-12,3.478220193419549e-43,1.9013677463518153e-13,1.1072543044815367e-28,5.5793434744891254e-27,2.9346624570996077e-30,3.389191516322911e-32,2.9601334555019241e-20,2.5575214199645191e-33,3.5814430010748898e-05,1.7271258719110738e-06,2.0346249796804448e-10,2.6477148543780014e-16,2.0686207274865062e-09,1.4087771865798712e-14,8.2633403120968548e-14,4.6595828750348386e-10,5.5826185452845532e-16,4.4026128691987725e-20,4.4249984155309778e-21,2.506110379049361e-21,5.0253339393630729e-25
9.053341271267138e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752941090408733,0.1186335710197059,0.022820690105080321,5.4690963896919572e-39,5.6239954040082076e-20,1.6540535416934404e-16,6.3673319198085858e-15,4.2625790145617157e-19,3.0617609106044283e-20,1.2394957086536413e-12,3.8406316236436961e-43,1.9326331282210533e-13,1.1758494663148219e-28,5.7993085853252514e-27,3.1685435626333774e-30,3.6527018300037705e-32,3.0769123641810275e-20,2.7636063581700016e-33,3.6394328548916301e-05,1.7551759407318448e-06,2.039534293969622e-10,2.6973079085078654e-16,2.1109580701292476e-09,1.4121766282488163e-14,8.2918402149513261e-14,4.7641355432103964e-10,5.8070885476567206e-16,4.6239392031452145e-20,4.6960915088026259e-21,2.5539736591764361e-21,5.3347632863897142e-25
9.198044640940228e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752880296082416,0.11863299116878046,0.022820676080104862,6.1145594382860697e-39,5.8184138214241443e-20,1.7143804573913453e-16,6.7363751080099013e-15,4.3761933014891819e-19,3.1805191437302107e-20,1.2656044979127034e-12,4.2334656946689411e-43,1.9639121105035714e-13,1.2473680687036716e-28,6.0238923352780175e-27,3.4164927852669718e-30,3.9316225854396873e-32,3.1961727403909675e-20,2.9823403644574477e-33,3.6974168498909123e-05,1.7832258912494037e-06,2.0442219782284818e-10,2.7471236219627923e-16,2.153371735278204e-09,1.4154226018279655e-14,8.3196737148015135e-14,4.8689342059988533e-10,6.0362133702608993e-16,4.853325520176174e-20,4.9784149573378539e-21,2.6020537472377929e-21,5.6570583962944546e-25
9.342748010613318e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752819507618609,0.11863241137643477,0.02282066205518854,6.8233137113694952e-39,6.0164638717837173e-20,1.7762788955530057e-16,7.1198398425777381e-15,4.4903180017760598e-19,3.3017552311931654e-20,1.2917648753729003e-12,4.6586647342814907e-43,1.9952047183220836e-13,1.321876952643852e-28,6.2531082275308474e-27,3.6790818544318885e-30,4.2265615228559666e-32,3.3179196077629613e-20,3.2142573537667477e-33,3.7553949866652006e-05,1.8112757234735827e-06,2.0486991454367152e-10,2.7971619924151313e-16,2.1958583956089243e-09,1.4185228025180325e-14,8.3468851060136642e-14,4.9739677663574539e-10,6.2699939138142338e-16,5.0909804838569611e-20,5.2722096240333299e-21,2.6503506903317348e-21,5.9924927223260717e-25
9.487451380286408e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752758725017046,0.1186318316426629,0.022820648030331358,7.6003250857520546e-39,6.2181618241327399e-20,1.8397783961445355e-16,7.5180160202262609e-15,4.6049313238573484e-19,3.4254739503636271e-20,1.3179745239123159e-12,5.1182558360110431e-43,2.026510975695397e-13,1.399443043203504e-28,6.4869697809823946e-27,3.9568943838527008e-30,4.5381387163959479e-32,3.4421577644375603e-20,3.4599033181226282e-33,3.8133672658069066e-05,1.8393254374142156e-06,2.052976351314103e-10,2.8474229350074367e-16,2.2384148906367467e-09,1.4214845396446284e-14,8.3735165889171219e-14,5.0792256835280196e-10,6.5084308786394125e-16,5.3371166570973874e-20,5.5777164331691629e-21,2.698864529013679e-21,6.3413396950552947e-25
9.632154749959498e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752697948277416,0.11863125196745894,0.022820634005533299,8.4508529865337021e-39,6.4235239498825058e-20,1.9049086359214524e-16,7.9311935666100047e-15,4.7200124816414584e-19,3.5516798644640406e-20,1.3442312425925422e-12,5.6143527963689819e-43,2.0578309055937599e-13,1.4801333425501285e-28,6.7254905969739426e-27,4.2505258677767855e-30,4.8669865753569818e-32,3.5688917943700855e-20,3.7198363411773396e-33,3.8713336879083786e-05,1.867375033081134e-06,2.057063622265219e-10,2.8979066310527123e-16,2.2810382183532254e-09,1.4243147560101055e-14,8.3996080837584761e-14,5.1846979451703497e-10,6.7515247866283066e-16,5.5919505181881882e-20,5.8951763576211156e-21,2.7475952974785965e-21,6.7038725070158178e-25
9.776858119632588e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752637177399414,0.11863067235081698,0.02282061998079437,9.3804620786407185e-39,6.6325665223831531e-20,1.9716994207799197e-16,8.3596624258368522e-15,4.8355416524318791e-19,3.6803773333066635e-20,1.3705329408326787e-12,6.1491580525225889e-43,2.0891645299914377e-13,1.5640149235305021e-28,6.9686843877561505e-27,4.5605836763331714e-30,5.2137498449526812e-32,3.6981260780694085e-20,3.9946266115446879e-33,3.9292942535619075e-05,1.8954245104841688e-06,2.0609704819227668e-10,2.9486130852387e-16,2.3237255272776882e-09,1.4270200462691218e-14,8.4251974901049868e-14,5.2903750408494491e-10,6.9992760015465426e-16,5.8557024757288099e-20,6.2248304073915595e-21,2.7965430246675086e-21,7.0803642547452614e-25
9.921561489305678e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752576412382729,0.11863009279273107,0.02282060595611456,1.0395034195589968e-38,6.8453058165345303e-20,2.0401806785717402e-16,8.8037125511940372e-15,4.9514999361558645e-19,3.8115705234928425e-20,1.3968776328754812e-12,6.7249646203372504e-43,2.1205118699166497e-13,1.6511549237687956e-28,7.2165649046117959e-27,4.8876870509783484e-30,5.5790856066586558e-32,3.8298648027981589e-20,4.2848564350220995e-33,3.9872489633597217e-05,1.9234738696331519e-06,2.0647059763598023e-10,2.9995421352990648e-16,2.3664741089066694e-09,1.4296066743893979e-14,8.4503210011229033e-14,5.396247936845536e-10,7.2516847476211977e-16,6.1285968825138244e-20,6.5669196193590029e-21,2.8457077352035889e-21,7.4710880581566371e-25
9.999999999999999e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375254347629455,0.11862977865953474,0.022820598353862964,1.0982693567093412e-38,6.9621749683146714e-20,2.0780190806624384e-16,9.0510310700631188e-15,5.0145296978320689e-19,3.8837301517357165e-20,1.411175443596701e-12,7.0550662078554175e-43,2.1375098789898811e-13,1.6997760431303453e-28,7.3528957629809651e-27,5.072345269068807e-30,5.7851199564677034e-32,3.9023237974543491e-20,4.4488425917701658e-33,4.0186616872712367e-05,1.9386783725497736e-06,2.0666622928519007e-10,3.0272420238108361e-16,2.3896712753817113e-09,1.430961317495717e-14,8.4637570356603438e-14,5.4537166173197869e-10,7.3904531332000494e-16,6.2804249317796202e-20,6.7576365521793865e-21,2.8724488580250345e-21,7.6889303668585705e-25
