Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),H2OX(23),CO2X(24)
9.410637051489566e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30138307250502766,0.10095733183220301,0.00086857308090092472,3.593452317161419e-05,0.00013680228844670703,0.025327698469797304,0.012973629925046061,6.1358508402153714e-09,5.452060716090075e-12,1.4917965243916809e-06,2.960812952324443e-18,7.1759369226245507e-07,3.4338989705509391e-15,9.6254766581922403e-11,1.2015378514778645e-11,1.2786926015730828e-13,2.7729002200635136e-10,9.7918176162565765e-13,0.0047006252678350778,0.030722963732738969,4.6614499869881462e-08,1.242016717247911e-07,0.00040628375098298143,3.8311380344641012e-11,1.4883791142264956e-07,1.5092721440741003e-07,5.8403913800966182e-07,0.0003535477745645251,9.634707956450808e-09,1.1607983268652525e-10,5.6696393804510715e-09,8.9677355165514794e-11
9.43797444561597e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30140795288494149,0.10091852734920848,0.00086056919933444277,3.6146901168619967e-05,0.00013758752958937804,0.025405926360826881,0.013013641615541962,6.1561825753606802e-09,5.5044549842222618e-12,1.4906558083777377e-06,2.985797589942604e-18,7.1868467513127337e-07,3.4499813029218665e-15,9.6688248589113523e-11,1.2070778477184078e-11,1.2872476567137172e-13,2.7749189812182839e-10,9.8760461821113807e-13,0.0046992048422746409,0.030697747827237123,4.6558795168433545e-08,1.242826255563298e-07,0.00040691612430188124,3.8400389933096201e-11,1.4901231361414964e-07,1.5088173874251836e-07,5.8587408930476542e-07,0.00035466929906926702,9.6652200009744451e-09,1.1661615239816707e-10,5.7024555807756402e-09,8.9921618690426682e-11
9.465311839742375e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30143293281863565,0.10087976502701627,0.0008526377674693441,3.6359561312882644e-05,0.00013837343799608017,0.025484064453400717,0.013053607643765867,6.1764716450579838e-09,5.5571667331070816e-12,1.4895102231867505e-06,3.0108791731954434e-18,7.1977291362249232e-07,3.4660586895775484e-15,9.7121421001625897e-11,1.2126202496358482e-11,1.2958275833931496e-13,2.7769127359056964e-10,9.9606678235521728e-13,0.0046977876431264056,0.030672431455795679,4.6502995697748186e-08,1.2436238686114402e-07,0.00040754714257406504,3.8489238607437421e-11,1.4918613194796729e-07,1.5083639429855869e-07,5.8770747906608628e-07,0.00035578986766178662,9.6957062376064996e-09,1.1715277921736173e-10,5.735305717102077e-09,9.0165068845891289e-11
9.492649233868779e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30145801093133517,0.10084104495983214,0.00084477813651803583,3.6572500043664483e-05,0.00013915999929989137,0.025562112610655097,0.01309352793741224,6.1967179881764328e-09,5.6101965958377412e-12,1.4883598487532597e-06,3.0360573996299787e-18,7.2085841809314227e-07,3.4821309280594671e-15,9.7554277965806489e-11,1.2181650062515751e-11,1.3044323145748331e-13,2.7788816486700978e-10,1.0045682412164522e-12,0.004696373651971641,0.030647016009781942,4.6447103649862446e-08,1.2444096260971892e-07,0.00040817681039228486,3.8577926592897416e-11,1.4935936904788192e-07,1.507911803017484e-07,5.8953930278725474e-07,0.00035690947756995145,9.726166589261714e-09,1.1768970839094329e-10,5.7681892147373681e-09,9.0407705875255666e-11
9.519986627995183e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30148318586154416,0.10080236724006011,0.00083698966355854102,3.6785713809716997e-05,0.00013994719920295312,0.025640070698914792,0.013133402425806665,6.2169215459519644e-09,5.6635452018339492e-12,1.4872047641600846e-06,3.0613319656425883e-18,7.2194119884408016e-07,3.498197817907176e-15,9.7986813688469576e-11,1.2237120669060009e-11,1.3130617831441089e-13,2.780825883177511e-10,1.0131089814593103e-12,0.0046949628505535933,0.030621502867112779,4.6391121192341883e-08,1.2451835974114989e-07,0.00040880513232115516,3.8666454111914024e-11,1.4953202750554382e-07,1.5074609598093379e-07,5.9136955602158479e-07,0.00035802812605900702,9.7566009798709183e-09,1.1822693520079601e-10,5.80110550136445e-09,9.0649530048917941e-11
9.544590282708946e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3015059249630262,0.10076759357423817,0.00083004035128542684,3.6977838426919277e-05,0.00014065621335664086,0.025710155861416589,0.013169250244758858,6.2350681197968336e-09,5.7118319899856069e-12,1.486161225521992e-06,3.0841611935615095e-18,7.2291338120829402e-07,3.5126532816074561e-15,9.8375816437747575e-11,1.2287063498380805e-11,1.3208493997919293e-13,2.7825547288880717e-10,1.0208292218430557e-12,0.0046936958415422884,0.030598458636182348,4.6340661452466921e-08,1.2458701514479653e-07,0.00040936947507196335,3.8745991875314622e-11,1.4968692752015429e-07,1.5070563034023792e-07,5.9301543753874076e-07,0.00035903408545518735,9.7839696726644009e-09,1.1871068996590286e-10,5.8307577228051378e-09,9.0866477058257859e-11
9.566733571951333e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30152645546626783,0.10073632671909384,0.00082383442875734448,3.7150936476629792e-05,0.00014129474996774641,0.025773169963059187,0.013201481470823784,6.251370333456055e-09,5.7555116533626929e-12,1.4852188795945123e-06,3.1047738234263737e-18,7.2378647226178391e-07,3.525659238783791e-15,9.8725689044310712e-11,1.2332027351333842e-11,1.3278752995976147e-13,2.7840938094447452e-10,1.0278046243397446e-12,0.0046925577191352695,0.030577652928539638,4.6295187836040076e-08,1.246479976864264e-07,0.00040987645731235757,3.8817465032313092e-11,1.4982594014451396e-07,1.5066930009197487e-07,5.9449563761350208e-07,0.00035993877960708562,9.8085834201915399e-09,1.1914626933519569e-10,5.8574666933039107e-09,9.1061166822462511e-11
9.58887686119372e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30154704711359254,0.10070508780657493,0.00081767406880380294,3.7324208694245896e-05,0.00014193368036894639,0.025836124743029262,0.013233682523658511,6.2676443787770355e-09,5.7994015513149795e-12,1.4842735811928992e-06,3.1254491182522164e-18,7.2465779441596425e-07,3.5386613367849188e-15,9.9075340780317012e-11,1.2377005431040258e-11,1.3349173100303553e-13,2.7856169867281176e-10,1.0348057740444764e-12,0.004691421657576471,0.030556785528650428,4.62496586768065e-08,1.2470821917779307e-07,0.00041038256454001059,3.8888833313434773e-11,1.4996457769476152e-07,1.506330535797557e-07,5.9597479957850894e-07,0.00036084283822999561,9.8331800027076307e-09,1.1958203569019835e-10,5.8841961668664621e-09,9.1255323839537061e-11
9.606804926395606e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30156376322261363,0.10067981607375996,0.00081271955377253927,3.7464622906441609e-05,0.00014245126654418571,0.025887051870527755,0.013259731616179399,6.2807998227194585e-09,5.83509075148935e-12,1.4835060958040605e-06,3.1422344330660638e-18,7.2536195843198007e-07,3.5491854415978808e-15,9.9358268538444536e-11,1.2413431669313266e-11,1.3406305723195925e-13,2.7868386182570537e-10,1.0404930325124978e-12,0.0046905033613863726,0.030539845763862889,4.6212756574718327e-08,1.2475642179027253e-07,0.00041079168918169699,3.8946539098692532e-11,1.5007655019016785e-07,1.5060376807290701e-07,5.9717162439460042e-07,0.0003615743326073216,9.8530817481005776e-09,1.1993498433772621e-10,5.905852199146803e-09,9.1412130740058486e-11
9.624732991597492e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30158051858630563,0.10065456271166083,0.00080779451457220399,3.7605149073475681e-05,0.00014296910201299224,0.025937940035195652,0.013285760889074851,6.2939367705327963e-09,5.8709181512957307e-12,1.4827367228208226e-06,3.1590606316313933e-18,7.260649692654002e-07,3.5597068951642237e-15,9.9641048008093331e-11,1.2449866922067633e-11,1.3463543528797012e-13,2.7880499259644307e-10,1.04619715905806e-12,0.0046895864049952447,0.03052286639501324,4.6175819370823693e-08,1.2480412982347622e-07,0.00041120024304915379,3.9004176283682536e-11,1.5018827842328219e-07,1.5057453698949118e-07,5.9836776605561145e-07,0.00036230540875220173,9.8729721960784504e-09,1.2028805265566297e-10,5.9275213166064902e-09,9.156858865199919e-11
9.642661056799378e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30159731283886471,0.10062932774387913,0.0008028987779109618,3.7745786207407891e-05,0.00014348718284065438,0.02598878920367995,0.013311770324637694,6.3070552088583087e-09,5.9068839231025897e-12,1.4819654833818787e-06,3.1759276268182127e-18,7.2676682974411307e-07,3.5702256437112344e-15,9.9923677639098067e-11,1.2486311050981288e-11,1.3520886326832774e-13,2.7892509547794377e-10,1.0519181492429732e-12,0.0046886707834756835,0.030505847792302355,4.6138847642982136e-08,1.248513451919727e-07,0.00041160822739133763,3.9061744933807157e-11,1.5029976310456728e-07,1.5054536012151787e-07,5.9956322338933144e-07,0.00036303606594455647,9.8928513265812275e-09,1.2064123935634125e-10,5.9492033611978892e-09,9.1724697688159054e-11
9.660589122001264e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30161414561680849,0.10060411119370367,0.00079803217152312953,3.7886533322129185e-05,0.00014400550510537037,0.026039599343179627,0.013337759905443442,6.3201551247435425e-09,5.9429882386044744e-12,1.4811923984773065e-06,3.1928353313155254e-18,7.2746754268607077e-07,3.5807416338224425e-15,1.0020615589208718e-10,1.2522763918304405e-11,1.3578333926916849e-13,2.790441749470474e-10,1.0576559985428469e-12,0.0046877564919285686,0.030488790323579536,4.610184196477282e-08,1.2489806980599711e-07,0.00041201564345230159,3.9119245114502819e-11,1.5041100494286816e-07,1.5051623726262461e-07,6.0075799523403819e-07,0.00036376630347081799,9.9127191197271895e-09,1.2099454315262819e-10,5.9708981753201184e-09,9.1880457965972972e-11
9.67851718720315e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30163101655896168,0.10057891308411293,0.0007931945241627901,3.8027389433369518e-05,0.00014452406489826221,0.026090370421441546,0.013363729614348207,6.3332365056389006e-09,5.9792312688221924e-12,1.4804174889495394e-06,3.2097836576347914e-18,7.2816711089933891e-07,3.5912548124361429e-15,1.0048848123843811e-10,1.2559225386871914e-11,1.3635886138554233e-13,2.791622354645324e-10,1.063410702347661e-12,0.0046868435254828712,0.030471694354357332,4.6064802905538816e-08,1.249443055703598e-07,0.00041242249247123232,3.9176676891157709e-11,1.5052200464356808e-07,1.5048716820715831e-07,6.0195208043841551e-07,0.00036449612062392308,9.9325755558118039e-09,1.2134796276226508e-10,5.9926056018197397e-09,9.2035869607426214e-11
9.696445252405036e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30164792530644141,0.10055373343777717,0.00078838566559743433,3.8168353558705897e-05,0.00014504285832338669,0.026141102406756305,0.013389679434486679,6.3462993393942307e-09,6.0156131841036403e-12,1.4796407754943337e-06,3.2267725181133727e-18,7.2886553718214623e-07,3.6017651268438806e-15,1.0077065216023364e-10,1.2595695320110448e-11,1.3693542771144666e-13,2.792792814751409e-10,1.0691822559623374e-12,0.0046859318792954879,0.030454560247826296,4.6027731030415964e-08,1.2499005438450303e-07,0.00041282877568247692,3.923404032932036e-11,1.5063276290938114e-07,1.5045815275062517e-07,6.03145477861499e-07,0.00036522551670328498,9.9524206153066816e-09,1.2170149690761893e-10,6.0143254839912316e-09,9.2190932739012002e-11
9.714373317606922e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30166487150264287,0.10052857227706073,0.00078360542660165422,3.8309424717569994e-05,0.00014556188149774524,0.026191795267954281,0.013415609349270058,6.3593436142554284e-09,6.0521341541246476e-12,1.4788622786617264e-06,3.2438018249179429e-18,7.29562824322931e-07,3.612272524688946e-15,1.0105266715021814e-10,1.2632173582026763e-11,1.3751303633986048e-13,2.7939531740760197e-10,1.0749706546073067e-12,0.004685021548551052,0.030437388364869568,4.5990626900364469e-08,1.2503531814244873e-07,0.00041323449431557736,3.9291335494708002e-11,1.5074328044021226e-07,1.5042919068967387e-07,6.0433818637261435e-07,0.00036595449101473732,9.9722542788585373e-09,1.2205514431587652e-10,6.0360576655779323e-09,9.2345647491685627e-11
9.732301382808808e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30168185479322507,0.10050342962402407,0.00077885363895089591,3.8450601931255775e-05,0.00014608113055129476,0.026242448974401544,0.013441519342384045,6.3723693188610805e-09,6.0887943478896034e-12,1.478082018856991e-06,3.2608714900478804e-18,7.3025897510039158e-07,3.6227769539648849e-15,1.0133452471175365e-10,1.2668660037203305e-11,1.3809168536277879e-13,2.7951034767465334e-10,1.0807758934190732e-12,0.0046841125284617551,0.030420179064077429,4.5953491072195056e-08,1.2508009873282939e-07,0.00041363964959530131,3.9348562453087879e-11,1.5085355793302126e-07,1.5040028182196324e-07,6.0553020485131739e-07,0.00036668304287049684,9.9920765272881613e-09,1.2240890371890591e-10,6.0578019907726532e-09,9.2500014000821725e-11
9.768157513212582e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30171593125140073,0.10045319992772636,0.00076943474975341142,3.8733270617624443e-05,0.00014712029088062903,0.026343638803163094,0.013493279499707165,6.3983649738035839e-09,6.1625330793146772e-12,1.4765162912340514e-06,3.2951315424649548e-18,7.3164787863171436e-07,3.6437767005259636e-15,1.0189776161574867e-10,1.2741656988563064e-11,1.3925209695539355e-13,2.7973740878365893e-10,1.0924368716727451e-12,0.0046822984012340795,0.030385649631969512,4.5879126528175332e-08,1.2516821793841284e-07,0.00041444827497000763,3.9462812012622782e-11,1.510733955786105e-07,1.5034262286237482e-07,6.0791216728049911e-07,0.00036813887649551994,1.0031686702928083e-08,1.231167534603175e-10,6.1013264510092267e-09,9.2807702851810114e-11
9.804013643616355e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30175015189097654,0.10040304451937485,0.00076012767199085801,3.9016351825691919e-05,0.00014816030861051252,0.026444671658533401,0.013544959781355797,6.4242862210578524e-09,6.2368307170064628e-12,1.4749437530081943e-06,3.3295519681407857e-18,7.330322698127014e-07,3.6647639574241176e-15,1.0246035110979187e-10,1.2814685102383229e-11,1.4041664720686472e-13,2.7996049978510756e-10,1.1041651501581605e-12,0.0046804894598544899,0.03035097477491128,4.5804641770955122e-08,1.2525442700229004e-07,0.00041525466151043567,3.9576789536597267e-11,1.5129228136621736e-07,1.5028517427465043e-07,6.1029135638781942e-07,0.00036959301220238394,1.0071250992235428e-08,1.2382503608077052e-10,6.1448976272603304e-09,9.3114000461695277e-11
9.83986977402013e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30178451395728056,0.10035296356473741,0.00075093109526975404,3.9299837793603898e-05,0.00014920115324792746,0.026545547314324288,0.013596560066494704,6.4501329835313974e-09,6.3116885888876259e-12,1.4733645623058106e-06,3.3641320573876243e-18,7.3441217052713254e-07,3.6857383210651477e-15,1.0302228159852066e-10,1.2887743316015777e-11,1.4158532082118581e-13,2.8017965540759094e-10,1.1159606870030499e-12,0.0046786856669947616,0.030316157280536719,4.5730041108562707e-08,1.2533874083910108e-07,0.0004160588188460131,3.9690495555453231e-11,1.5151022077161291e-07,1.5022793447843575e-07,6.1266776357193711e-07,0.00037104544471486538,1.0110769247939439e-08,1.2453374160384279e-10,6.1885142893210543e-09,9.3418908068133072e-11
9.875725904423903e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30181901473051947,0.10030295722492659,0.0007418437246247086,3.9583720789995985e-05,0.00015024279450794297,0.026646265552543534,0.01364808023849144,6.4759051900993296e-09,6.3871080121969707e-12,1.4717788750264128e-06,3.3988710981579986e-18,7.3578760250747103e-07,3.7066993933160504e-15,1.0358354165223266e-10,1.2960830575895373e-11,1.4275810248982584e-13,2.8039491012614701e-10,1.1278234390457169e-12,0.0046768869857509235,0.030281199901151662,4.5655328785340209e-08,1.2542117427710428e-07,0.00041686075653271778,3.9803930601376088e-11,1.5172721922680654e-07,1.5017090191001878e-07,6.1504138038953363e-07,0.00037249616885529215,1.0150241325457811e-08,1.2524286012734137e-10,6.232175214241746e-09,9.3722426975363407e-11
9.911582034827676e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30185365152534399,0.10025302565646593,0.00073286428032860057,3.9867993114210967e-05,0.00015128520231390649,0.026746826163273184,0.013699520184855067,6.501602775501956e-09,6.4630902935108245e-12,1.4701868448716512e-06,3.4337683761473955e-18,7.3715858733633479e-07,3.7276467814575928e-15,1.0414412000548302e-10,1.3033945837485424e-11,1.4393497689276927e-13,2.8060629816308506e-10,1.1397533618525335e-12,0.0046750933796378324,0.030246105354174168,4.5580508982814107e-08,1.2550174205820474e-07,0.00041766048405402644,3.9917095208215435e-11,1.5194328212050954e-07,1.5011407502214342e-07,6.1741219855348076e-07,0.0003739451795433711,1.0189667082865344e-08,1.2595238182287515e-10,6.2758791863461993e-09,9.4024558552877191e-11
9.94743816523145e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30188842169042024,0.10020316901135572,0.00072399149770530969,4.015264709650939e-05,0.00015232834679760164,0.026847228944549575,0.013750879797175677,6.5272256802437087e-09,6.5396367287643951e-12,1.4685886233739637e-06,3.4688231748954766e-18,7.3852514644795068e-07,3.7485800981369652e-15,1.0470400555568383e-10,1.3107088065220267e-11,1.4511592869954238e-13,2.8081385348883423e-10,1.1517504097352829e-12,0.0046733048125838523,0.030210876322568855,4.5505585820553851e-08,1.2558045883799379e-07,0.00041845801082184697,4.002998991146548e-11,1.5215841479868195e-07,1.5005745228383169e-07,6.1978020993103053e-07,0.00037539247179502579,1.022904638086299e-08,1.2666229693542623e-10,6.3196249972486212e-09,9.4325304234101163e-11
9.983294295635224e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30192332260800619,0.1001533874371375,0.00071522412694494412,4.0437675098273846e-05,0.00015337219829937384,0.026947473702245067,0.013802158971064741,6.5527738504933701e-09,6.6167486032734098e-12,1.4669843599248609e-06,3.5040347758858639e-18,7.3988730112958905e-07,3.7694989613204889e-15,1.0526318736170568e-10,1.3180256232440142e-11,1.4630094257022535e-13,2.8101760982281458e-10,1.1638145357683584e-12,0.0046715212489255682,0.030175515455275685,4.543056335701842e-08,1.2565733918580312e-07,0.00041925334617743358,4.0142615248204177e-11,1.5237262256499087e-07,1.500010321801871e-07,6.2214540654202423e-07,0.00037683804072124896,1.0268379082747229e-08,1.2737259578292312e-10,6.3634114458693273e-09,9.462466551510375e-11
