Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),CH2X(27),HX(19),CHX(28),CX(26),H2OX(23),OCX(25),CO2X(24),COX(47),CHOX(50),CH4OX(57),CH3OX(56),CH2OX(181),CHOX(183),CH3OX(55),C2H6X(49)
2.627218508052161e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152853018089291,0.096559564118630647,0.095884363988559929,3.3225518005199412e-05,0.00015388082570557651,2.2980916793565698e-13,1.5373782200037562e-07,2.2855632232996818e-12,2.6265481154196167e-29,8.5654533098294614e-12,8.4019649330885895e-30,1.4194253459505755e-18,3.5519089553575971e-21,5.480463633650124e-09,2.991755502454104e-26,7.8504452745925896e-27,3.3631171224901563e-11,5.6940992557337117e-24,0.0033564289315945795,0.0079460170491121758,1.047245173146798e-09,6.2271343335699104e-08,5.8450815570972668e-15,3.3787126310355542e-09,7.6011613271941199e-12,7.3696445699501513e-09,1.4086388007134882e-05,5.0611517687011091e-05,1.4249543627705717e-09,1.842770690332601e-10,9.0482455584030539e-15,6.4143796211459296e-10,1.6798044479689153e-15,3.3558611728154464e-15,5.6494307788054151e-12,1.8103917308476591e-12,1.0091013917875227e-14
2.6310851991923755e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152849777973801,0.09655944296966848,0.095884132615782477,3.3322629844057379e-05,0.00015411202358714746,2.2997152215729346e-13,1.5383194856557152e-07,2.2889444127297844e-12,2.634313638841631e-29,8.5719131727719771e-12,8.4522393240830255e-30,1.4198788241689747e-18,3.5648087113867761e-21,5.4911285836941921e-09,2.995139734892007e-26,7.8716580465728695e-27,3.3653354951914317e-11,5.723407963527606e-24,0.0033564241143755422,0.0079460047886539195,1.0472466950253563e-09,6.2307826745123219e-08,5.8450830425895512e-15,3.3797415216883533e-09,7.6033713849066706e-12,7.3696564027041763e-09,1.4107079789421642e-05,5.064026393899945e-05,1.4268067933450631e-09,1.8438994304983424e-10,9.056143340083922e-15,6.427177735130335e-10,1.6830757263987327e-15,3.3623965458810916e-15,5.6684161404146965e-12,1.8163199317929381e-12,1.0105954726396853e-14
2.63495189033259e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152846548305773,0.096559321818812452,0.095883901185472395,3.3419852551348623e-05,0.00015434322149338167,2.3013371864140359e-13,1.5392572660084415e-07,2.2923256079807125e-12,2.6420882818870638e-29,8.578366205071995e-12,8.5027341832106748e-30,1.4203316178525281e-18,3.5777360084034788e-21,5.5017997418665077e-09,2.9985165572352547e-26,7.8928893127207231e-27,3.3675523128245185e-11,5.7528230350154825e-24,0.0033564192990354828,0.0079459925323738002,1.0472482156588257e-09,6.2344288709902606e-08,5.8450845208524572e-15,3.3807687808968289e-09,7.6055779535027819e-12,7.369668226743325e-09,1.4127771574320303e-05,5.0668899681362596e-05,1.4286572112020652e-09,1.845023992129706e-10,9.0640201065816449e-15,6.4399834648450198e-10,1.6863489169149938e-15,3.3689357404881312e-15,5.6874384288087125e-12,1.8222589548012759e-12,1.0120895561151511e-14
2.6388185814728045e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152843329067761,0.096559200666065825,0.095883669697722398,3.3517185945449411e-05,0.00015457441942408754,2.3029575701506362e-13,1.5401915665947019e-07,2.295706809044421e-12,2.6498720268447856e-29,8.5848124334456492e-12,8.553450134965858e-30,1.4207837267881802e-18,3.5906908654221932e-21,5.5124771044828026e-09,3.0018859677623e-26,7.9141390237903657e-27,3.3697675792201251e-11,5.7823446971215932e-24,0.0033564144855712792,0.007945980280268319,1.0472497350499622e-09,6.2380729273719058e-08,5.8450859919040763e-15,3.3817944084581653e-09,7.6077810325437348e-12,7.3696800420858773e-09,1.4148463361834463e-05,5.0697425095088009e-05,1.4305056154073332e-09,1.8461443818613615e-10,9.0718758643674631e-15,6.4527968056808096e-10,1.6896240183985087e-15,3.3754787544176676e-15,5.7064976654763286e-12,1.8282088039225539e-12,1.0135836422119674e-14
2.642685272613019e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152840120242331,0.096559079511431792,0.095883438152625136,3.3614629844722663e-05,0.00015480561737907472,2.3045763690686557e-13,1.5411223929484099e-07,2.2990880159128762e-12,2.657664855982659e-29,8.5912518844477298e-12,8.6043878047126199e-30,1.4212351507681821e-18,3.6036733014455512e-21,5.5231606678646106e-09,3.0052479648052099e-26,7.9354071305511541e-27,3.3719812981874304e-11,5.8119731769267574e-24,0.0033564096739798128,0.0079459680323339509,1.047251253200398e-09,6.2417148466582729e-08,5.8450874557562109e-15,3.3828184042312332e-09,7.6099806217192137e-12,7.3696918487437478e-09,1.4169155151973394e-05,5.0725840361176554e-05,1.4323520051317265e-09,1.8472606063293414e-10,9.0797106199927512e-15,6.4656177530367303e-10,1.6929010297319066e-15,3.3820255854545261e-15,5.7255938718937214e-12,1.8341694832012358e-12,1.0150777309281815e-14
2.6461652946392124e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152837241187786,0.096558970470650082,0.095883229713082371,3.3702423685856551e-05,0.00015501369555916621,2.3060319300164931e-13,1.541957170772526e-07,2.3021311070509173e-12,2.6646861545097225e-29,8.5970416175252377e-12,8.6504217938772699e-30,1.4216408465450585e-18,3.6153810896123964e-21,5.5327811735276805e-09,3.0082674222762192e-26,7.9545641142741478e-27,3.3739723253422335e-11,5.8387303256827314e-24,0.0033564053451461042,0.0079459570127564001,1.0472526184774065e-09,6.2449907505825524e-08,5.8450887670832688e-15,3.3837386050903604e-09,7.6119572678011181e-12,7.3697024673261386e-09,1.4187777765344528e-05,5.0751320074035529e-05,1.434012032743377e-09,1.8482616525357436e-10,9.0867439487750835e-15,6.4771631054351568e-10,1.6958519719316371e-15,3.3879209951865521e-15,5.7428120845460769e-12,1.8395433576753552e-12,1.0164224130107466e-14
2.649645316665406e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152834370540585,0.096558861428344508,0.095883021227230983,3.3790306756608904e-05,0.00015522177375863302,2.3074862015792594e-13,1.5427891429874432e-07,2.3051742028784754e-12,2.6717147838863499e-29,8.6028259014400125e-12,8.696636339005964e-30,1.422045987199404e-18,3.6271112459914131e-21,5.5424066961646132e-09,3.0112808723784492e-26,7.9737359227759147e-27,3.3759621049012877e-11,5.8655743466040244e-24,0.0033564010178245103,0.0079459459965520087,1.0472539827530416e-09,6.248264929390401e-08,5.8450900726029338e-15,3.3846574839588158e-09,7.6139310865644634e-12,7.369713078898527e-09,1.420640038085034e-05,5.0776710845900971e-05,1.4356704272985302e-09,1.8492593350943539e-10,9.0937602762059297e-15,6.4887146120523911e-10,1.6988044593946367e-15,3.3938194933751624e-15,5.7600602757191347e-12,1.8449260107892495e-12,1.0177670972120218e-14
2.6531253386915993e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152831508288023,0.096558752384517402,0.095882812695138653,3.3878278924538878e-05,0.00015542985197733675,2.3089391810805799e-13,1.5436183136296009e-07,2.3082173033897269e-12,2.6787507311433687e-29,8.608604755222344e-12,8.7430318977811724e-30,1.4224505725900977e-18,3.6388637844111206e-21,5.5520372331074889e-09,3.0142883140061396e-26,7.992922520199726e-27,3.3779506396039276e-11,5.8925054055547463e-24,0.0033563966920127563,0.0079459349837181781,1.0472553460291738e-09,6.2515373860973817e-08,5.8450913723275903e-15,3.3855750407259672e-09,7.6159020777687616e-12,7.3697236834734711e-09,1.4225022998494109e-05,5.0802012808750181e-05,1.4373271881724643e-09,1.850253658845462e-10,9.100759607375579e-15,6.5002722695511574e-10,1.701758491310474e-15,3.3997210784136064e-15,5.7773384610429824e-12,1.8503174454802103e-12,1.0191117835305859e-14
2.6566053607177927e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1815282865441738,0.096558643339171094,0.095882604116872952,3.3966340057199921e-05,0.00015563793021514019,2.3103908658543417e-13,1.5444446867361093e-07,2.3112604085788527e-12,2.6857939832979967e-29,8.6143781977970682e-12,8.7896089284688104e-30,1.4228546025795488e-18,3.6506387186921223e-21,5.561672781692064e-09,3.0172897460891648e-26,8.012123870699708e-27,3.3799379321749004e-11,5.9195236685037103e-24,0.0033563923677085677,0.0079459239742523096,1.0472567083071629e-09,6.2548081231139993e-08,5.8450926662667599e-15,3.3864912753055443e-09,7.6178702412232456e-12,7.369734281060137e-09,1.4243645618281151e-05,5.082722609456609e-05,1.4389823147835051e-09,1.851244628630154e-10,9.1077419474134083e-15,6.5118360745996178e-10,1.7047140668698655e-15,3.4056257486975051e-15,5.794646656139256e-12,1.8557176646819368e-12,1.0204564719650178e-14
2.660085382743986e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152825808915943,0.096558534292307957,0.095882395492501493,3.4054490022138334e-05,0.00015584600847190578,2.3118412532443533e-13,1.5452682663447095e-07,2.3143035184400486e-12,2.692844527354359e-29,8.6201462479869563e-12,8.8363678899027449e-30,1.4232580770333288e-18,3.6624360626473051e-21,5.5713133392587046e-09,3.0202851675921306e-26,8.0313399384408148e-27,3.3819239853283789e-11,5.9466293015216379e-24,0.0033563880449096707,0.0079459129681517856,1.0472580695888603e-09,6.2580771434260676e-08,5.8450939544327212e-15,3.3874061876023353e-09,7.6198355767202156e-12,7.3697448716711532e-09,1.4262268240214629e-05,5.0852350835338984e-05,1.4406358065294261e-09,1.8522322492902628e-10,9.1147073015371064e-15,6.5234060238712354e-10,1.7076711852648987e-15,3.4115335026251147e-15,5.8119848766213823e-12,1.8611266713246256e-12,1.0218011625138963e-14
2.6635654047701796e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152822971771004,0.09655842524393031,0.095882186822091917,3.4142728686895891e-05,0.00015605408674749673,2.3132903406045981e-13,1.5460890564937562e-07,2.3173466329675172e-12,2.6999023503034127e-29,8.6259089245120504e-12,8.8833092414919022e-30,1.4236609958204365e-18,3.6742558300817688e-21,5.5809589031515273e-09,3.0232745775146931e-26,8.0505706875990871e-27,3.3839088017648099e-11,5.9738224707823425e-24,0.0033563837236137892,0.0079459019654139987,1.0472594298756742e-09,6.261344449487253e-08,5.8450952368352576e-15,3.3883197775457423e-09,7.6217980841034589e-12,7.3697554553164095e-09,1.4280890864299711e-05,5.0877387163063613e-05,1.4422876628502922e-09,1.8532165256683462e-10,9.121655675058184e-15,6.534982114044787e-10,1.7106298456888223e-15,3.4174443385970458e-15,5.829353138094487e-12,1.8665444683349421e-12,1.0231458551758013e-14
2.667045426796373e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152820142969844,0.096558316194040469,0.095881978105711835,3.4231055919008713e-05,0.00015626216504177607,2.3147381252990952e-13,1.5469070612221943e-07,2.3203897521554705e-12,2.7069674391231596e-29,8.6316662459908712e-12,8.93043344321722e-30,1.4240633588130547e-18,3.6860980347928635e-21,5.5906094707191933e-09,3.0262579748913379e-26,8.0698160823617909e-27,3.3858923841739106e-11,6.0011033425621234e-24,0.00335637940381865,0.0079458909660363088,1.047260789169383e-09,6.2646100442040405e-08,5.8450965134862178e-15,3.3892320450555739e-09,7.623757763196983e-12,7.3697660320079058e-09,1.4299513490539856e-05,5.0902335209740521e-05,1.4439378831673392e-09,1.8541974626076594e-10,9.1285870733739991e-15,6.5465643418043682e-10,1.7135900473362533e-15,3.4233582550165716e-15,5.8467514561554523e-12,1.8719710586360458e-12,1.0244905499493131e-14
2.6705254488225665e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152817322499754,0.096558207142640781,0.095881769343428888,3.4319471586009692e-05,0.00015647024335460762,2.3161846047020162e-13,1.5477222845695345e-07,2.3234328759981303e-12,2.714039780778732e-29,8.6374182309410167e-12,8.9777409556314946e-30,1.4244651658867353e-18,3.6979626905702075e-21,5.6002650393141324e-09,3.0292353587912705e-26,8.0890760869275725e-27,3.3878747352321398e-11,6.0284720832396629e-24,0.0033563750855219771,0.0079458799700160929,1.0472621474714106e-09,6.2678739300548566e-08,5.8450977843954697e-15,3.3901429900725569e-09,7.6257146138682679e-12,7.3697766017554558e-09,1.4318136118940073e-05,5.0927195107373483e-05,1.4455864669372258e-09,1.8551750649521268e-10,9.1355015019406025e-15,6.5581527038393313e-10,1.7165517894029736e-15,3.4292752502893314e-15,5.8641798463929332e-12,1.8774064451476007e-12,1.0258352468330124e-14
2.67400547084876e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1815281451034802,0.096558098089733618,0.095881560535310745,3.4407975555427711e-05,0.00015667832168585506,2.3176297761976094e-13,1.5485347305758279e-07,2.3264760044897265e-12,2.7211193622225492e-29,8.6431648977799378e-12,9.0252322398587491e-30,1.4248664169202094e-18,3.7098498111956978e-21,5.6099256062932088e-09,3.0322067283183481e-26,8.108350665506631e-27,3.3898558576051275e-11,6.0559288592958559e-24,0.0033563707687214962,0.0079458689773506952,1.0472635047834958e-09,6.2711361098938515e-08,5.8450990495746293e-15,3.3910526125328531e-09,7.6276686359764165e-12,7.3697871645708998e-09,1.4336758749503893e-05,5.095196698797043e-05,1.4472334136054428e-09,1.8561493375463105e-10,9.1423989663175861e-15,6.5697471968442976e-10,1.7195150710860971e-15,3.4351953228235595e-15,5.8816383243873797e-12,1.8828506307857832e-12,1.0271799458254793e-14
2.6774854928749534e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152811706501931,0.096557989035321271,0.095881351681425003,3.4496567694789658e-05,0.00015688640003538287,2.3190736371802982e-13,1.5493444032816466e-07,2.329519137624501e-12,2.7282061703944136e-29,8.6489062648255121e-12,9.0729077575942264e-30,1.4252671117955369e-18,3.7217594104435214e-21,5.6195911690170853e-09,3.0351720826109826e-26,8.1276397823208831e-27,3.3918357539456318e-11,6.0834738373137317e-24,0.003356366453414934,0.0079458579880374719,1.0472648611070798e-09,6.2743965862200595e-08,5.8451003090336456e-15,3.3919609123903163e-09,7.629619829417293e-12,7.3697977204641986e-09,1.4355381382236119e-05,5.0976650983541271e-05,1.4488787226476872e-09,1.8571202852353869e-10,9.149279472139048e-15,6.5813478175191278e-10,1.7224798915839062e-15,3.4411184710298517e-15,5.8991269057110524e-12,1.8883036184632981e-12,1.0285246469252954e-14
2.680965514901147e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152808910948776,0.096557879979406083,0.09588114278183936,3.4585247871619933e-05,0.00015709447840305544,2.3205161850546355e-13,1.5501513067280585e-07,2.3325622753967022e-12,2.7353001922216415e-29,8.6546423502966817e-12,9.1207679711043833e-30,1.4256672503979501e-18,3.7336915020801622e-21,5.6292617248507822e-09,3.0381314208420961e-26,8.1469434016041266e-27,3.3938144268955588e-11,6.1111071839783915e-24,0.0033563621396000137,0.007945847002073755,1.0472662164438639e-09,6.2776553618449036e-08,5.8451015627839193e-15,3.3928678895953548e-09,7.6315681940800842e-12,7.3698082694468996e-09,1.4374004017140339e-05,5.1001247226098549e-05,1.450522393531056e-09,1.858087912865118e-10,9.1561430251199131e-15,6.5929545625689144e-10,1.7254462500959976e-15,3.4470446933213667e-15,5.916645605928034e-12,1.8937654110893773e-12,1.0298693501310427e-14
2.6844455369273402e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152806123675849,0.09655777092199043,0.095880933836621468,3.4674015953442215e-05,0.00015730255678873779,2.3219574172353814e-13,1.5509554449566053e-07,2.3356054178005877e-12,2.7424014146191546e-29,8.6603731723140157e-12,9.1688133432269818e-30,1.4260668326159775e-18,3.7456460998644141e-21,5.6389372711631462e-09,3.0410847422190439e-26,8.1662614876022315e-27,3.3957918790842709e-11,6.1388290660769553e-24,0.0033563578272744641,0.0079458360194568818,1.0472675707952986e-09,6.2809124392789444e-08,5.8451028108354389e-15,3.3937735441148836e-09,7.6335137298885376e-12,7.3698188115290086e-09,1.4392626654221206e-05,5.1025755847655529e-05,1.4521644257502365e-09,1.8590522252818238e-10,9.1629896310511543e-15,6.6045674287039589e-10,1.7284141458231464e-15,3.452973988113635e-15,5.9341944405942403e-12,1.8992360115697983e-12,1.0312140554413029e-14
2.6879255589535337e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152803344670435,0.096557661863076599,0.095880724845838927,3.4762871807779143e-05,0.0001575106351922949,2.3233973311474712e-13,1.5517568220092796e-07,2.3386485648304262e-12,2.7495098244896135e-29,8.6660987489003192e-12,9.2170443373711565e-30,1.4264658583413095e-18,3.7576232175473726e-21,5.6486178053273207e-09,3.0440320459835619e-26,8.1855940045732905e-27,3.3977681131302994e-11,6.1666396504985087e-24,0.0033563535164360084,0.0079458250401841738,1.0472689241630557e-09,6.284167821297419e-08,5.8451040531994253e-15,3.394677875914185e-09,7.6354564367637061e-12,7.3698293467219033e-09,1.4411249293482333e-05,5.1050176980226604e-05,1.4538048187945208e-09,1.8600132273323552e-10,9.1698192958154287e-15,6.6161864126397703e-10,1.7313835779674197e-15,3.458906353824723e-15,5.9517734252574355e-12,1.9047154228068794e-12,1.0325587628546578e-14
2.691405580979727e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152800573919831,0.096557552802666938,0.095880515809559475,3.4851815302153984e-05,0.00015771871361359248,2.3248359242260896e-13,1.5525554419285049e-07,2.3416917164804937e-12,2.7566254087235102e-29,8.6718190979811873e-12,9.26546141751749e-30,1.4268643274689029e-18,3.7696228688724609e-21,5.6583033247202877e-09,3.046973331411703e-26,8.204940916787797e-27,3.3997431316399152e-11,6.1945391042340493e-24,0.003356349207082374,0.0079458140642529457,1.0472702765485896e-09,6.2874215104166282e-08,5.8451052898858819e-15,3.395580884973168e-09,7.637396314657109e-12,7.3698398750356017e-09,1.4429871934928248e-05,5.1074510755825647e-05,1.455443572177691e-09,1.8609709238640696e-10,9.1766320253663705e-15,6.6278115110970386e-10,1.7343545457320661e-15,3.464841788875066e-15,5.9693825754572439e-12,1.9102036476994982e-12,1.0339034723696902e-14
2.6948856030059205e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152797811411323,0.096557443740763818,0.095880306727850764,3.4940846304090373e-05,0.00015792679205249617,2.3262731939166391e-13,1.5533513087571092e-07,2.3447348727450764e-12,2.7637481541992989e-29,8.6775342373856194e-12,9.3140650482180578e-30,1.4272622398968656e-18,3.7816450675754228e-21,5.6679938267232777e-09,3.0499085978137712e-26,8.2243021885288256e-27,3.4017169372086076e-11,6.2225275943764266e-24,0.0033563448992112855,0.0079458030916605034,1.0472716279535455e-09,6.2906735093809826e-08,5.8451065209058749e-15,3.3964825712713091e-09,7.6393333635199814e-12,7.369850396481303e-09,1.4448494578562586e-05,5.1098757306466219e-05,1.4570806854102751e-09,1.8619253197248006e-10,9.1834278257425506e-15,6.6394427208016308e-10,1.7373270483216153e-15,3.4707802916876097e-15,5.9870219067251633e-12,1.9157006891430965e-12,1.0352481839849824e-14
2.698365625032114e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18152795057132207,0.09655733467736953,0.095880097600780437,3.502996468111386e-05,0.00015813487050887222,2.3277091376748051e-13,1.5541444265383067e-07,2.3477780336184687e-12,2.7708780477834896e-29,8.6832441848465743e-12,9.3628556945964916e-30,1.4276595955265434e-18,3.7936898273843387e-21,5.6776893087213621e-09,3.0528378445342561e-26,8.2436777840921821e-27,3.4036895324198594e-11,6.2506052881202898e-24,0.0033563405928204704,0.007945792122404146,1.0472729783793802e-09,6.2939238207081869e-08,5.8451077462694007e-15,3.3973829348017981e-09,7.6412675833322723e-12,7.3698609110690318e-09,1.4467117224389759e-05,5.1122916764160045e-05,1.4587161580255271e-09,1.8628764197628345e-10,9.1902067030596133e-15,6.6510800384845726e-10,1.7403010849417774e-15,3.4767218606876697e-15,6.004691434584574e-12,1.9212065500296812e-12,1.0365928976991184e-14
