Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),HOX(22),C2H4(47),H2OX(23),OCX(25),COX(50),CH4OX(60),CHOX(53),C2H4X(209),C2H4X(65)
1.062331750961316e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230200433797096,0.11866475286422794,0.022821491933187228,0.0,1.9767356930797779e-18,4.2182888290272261e-12,2.7826508632163545e-17,2.8892574577159643e-18,1.0875230459813291e-37,9.3764824448702075e-08,2.9652327262424603e-35,9.3744936775790571e-08,1.7328548302692953e-24,1.5933822937658939e-22,2.393139188944793e-29,2.5339840713413428e-30,3.020234305110118e-14,2.6318399078832997e-26,5.11879733792177e-06,1.5151903799991988e-07,1.5422628954936277e-09,2.9389736214283776e-10,1.3468077715941374e-13,5.4669849122539239e-13,3.0871261121884867e-10,2.8362064277295437e-13,1.7092215538194254e-16,9.8661735350794835e-14,1.2076415949997576e-27,7.0247339417492938e-19,2.4367958339114621e-18,2.7994888088239033e-23,7.2214212425741311e-28,3.6504911810002989e-27,5.6872040294226852e-33,7.265960570400047e-33
1.0719793683707106e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230195646760812,0.1186647055357071,0.022821491245970719,0.0,2.0376750149481521e-18,4.2952336233182979e-12,2.8783458644073732e-17,2.9684809158690927e-18,1.1477404462964829e-37,9.4616384233345052e-08,3.1299185227249034e-35,9.4596155532626231e-08,1.796282510129579e-24,1.6420587994450804e-22,2.5011821716790701e-29,2.6466393049109277e-30,3.0982360962902663e-14,2.7519405346788253e-26,5.1652688268212142e-06,1.5289346060099271e-07,1.5612445309164235e-09,2.9492296664287543e-10,1.3515055634016951e-13,5.4861418241526091e-13,3.1315275044092232e-10,2.8764572829733963e-13,1.7561821388364485e-16,1.0025230097270622e-13,1.274019892958662e-27,7.1564089556227295e-19,2.4957631119970962e-18,2.9160105675678913e-23,7.4897678998863541e-28,3.7862382970555249e-27,6.0547957796545201e-33,7.6004691477361011e-33
1.0816269857801051e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230190859751318,0.11866465820745795,0.022821490558775834,0.0,2.0998783147164312e-18,4.3728735713751384e-12,2.9763444155554265e-17,3.0491380402329328e-18,1.2106797288309119e-37,9.5467944305791494e-08,3.3021474723740206e-35,9.5447371944993052e-08,1.8614298923580869e-24,1.6917026510150692e-22,2.6130090074442818e-29,2.763149174893337e-30,3.1774890707340761e-14,2.8763590956591466e-26,5.2117400436648524e-06,1.5426783989478524e-07,1.5802735928997888e-09,2.9593328367040083e-10,1.3561442488235425e-13,5.5049986146720205e-13,3.1760828544092962e-10,2.9168379005782273e-13,1.8039945592627319e-16,1.0185244183935021e-13,1.3433946062032227e-27,7.289082147188919e-19,2.5555321244668251e-18,3.0361268877241713e-23,7.7650860896534685e-28,3.9255841015318374e-27,6.4424966772049788e-33,7.9471111555198742e-33
1.0912746031894997e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230186072768702,0.11866461087948048,0.022821489871602776,0.0,2.1633590372386551e-18,4.4512086672317978e-12,3.0766776536086601e-17,3.1312416672501531e-18,1.2764364699339699e-37,9.6319504661927084e-08,3.4821929329827709e-35,9.6298586012951095e-08,1.9283275443188885e-24,1.7423220966836115e-22,2.7287140390234223e-29,2.8836059848543492e-30,3.2580007138530649e-14,3.0052095907949404e-26,5.258210988454276e-06,1.5564217549655277e-07,1.5993493950769875e-09,2.9692854646917354e-10,1.3607073014082129e-13,5.5235836548853473e-13,3.2207898611123238e-10,2.9573462011565256e-13,1.8526664529779749e-16,1.0346209841637729e-13,1.4158719697226741e-27,7.4227471725617406e-19,2.6161044813514873e-18,3.1599086248160094e-23,8.0474731950417079e-28,4.0685839237350484e-27,6.8512102716061033e-33,8.306209810066355e-33
1.1009222205988942e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230181285813087,0.11866456355177467,0.022821489184451735,0.0,2.2281306334469781e-18,4.530238904940678e-12,3.1793767768404469e-17,3.2148046336112487e-18,1.3451086436243165e-37,9.7171065297699988e-08,3.670335614318444e-35,9.7149797736559679e-08,1.9970062949271686e-24,1.793925336848431e-22,2.8483930022721276e-29,3.0081032790904144e-30,3.3397784645853982e-14,3.1386079522635387e-26,5.304681661191081e-06,1.5701646702159996e-07,1.6184712603358586e-09,2.9790898473156814e-10,1.3651965021321634e-13,5.5419007300691723e-13,3.2656462645760782e-10,2.9979801385700899e-13,1.9022054573808712e-16,1.0508121159532596e-13,1.491560972091879e-27,7.5573977362690421e-19,2.6774817484755809e-18,3.28742715906619e-23,8.3370264937663892e-28,4.2152932407049191e-27,7.2818721057585837e-33,8.6780938563216686e-33
1.1105698380082888e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230176498884583,0.11866451622434056,0.022821488497322892,0.0,2.294206560363923e-18,4.6099642785741169e-12,3.284473043818996e-17,3.2998397762580778e-18,1.4167966450286749e-37,9.8022626209120229e-08,3.8668636638996439e-35,9.8001007115877407e-08,2.0674972345293483e-24,1.8465205243750202e-22,2.9721430299208263e-29,3.1367358442141365e-30,3.4228297157129096e-14,3.276672053895191e-26,5.3511520618768597e-06,1.5839071408528023e-07,1.6376385209284504e-09,2.9887482463431592e-10,1.3696300939716818e-13,5.559930579361596e-13,3.3106498459474361e-10,3.0387376995786126e-13,1.952619209389404e-16,1.0670972292570702e-13,1.5705733851018562e-27,7.6930275915836593e-19,2.7396654523609627e-18,3.4187543912323355e-23,8.6338431511919274e-28,4.3657676704021086e-27,7.7354502603937233e-33,9.0630975951645236e-33
1.1210803906710706e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230171283818182,0.11866446466399311,0.022821487748759025,0.0,2.3676930050544757e-18,4.6976118971186675e-12,3.4017347526999269e-17,3.3941715545299759e-18,1.4984499530691646e-37,9.8950355658537835e-08,4.0908610371562995e-35,9.8928350612994445e-08,2.1463925966190439e-24,1.9049586135657774e-22,3.1117110195977684e-29,3.2816932301338815e-30,3.5147675895603368e-14,3.4325362622914807e-26,5.4017787177311642e-06,1.5988783020830825e-07,1.6585711048264675e-09,2.9991070007026234e-10,1.3743807920622843e-13,5.5792741898213741e-13,3.3598437319818635e-10,3.0832792214589324e-13,2.0085468016912566e-16,1.0849452583582942e-13,1.6605701023482431e-27,7.8418962518912969e-19,2.808330804207929e-18,3.5662480735325602e-23,8.9655893655460172e-28,4.5340520426416362e-27,8.2568563470564776e-33,9.4978691257976083e-33
1.1315909433338524e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230166068784206,0.11866441310396812,0.022821487000221997,0.0,2.4427609447952731e-18,4.7860845519790623e-12,3.5219193525788159e-17,3.4902824819873557e-18,1.5839412287160471e-37,9.9878085425456345e-08,4.3255549316094664e-35,9.9855691327835415e-08,2.2275169377081734e-24,1.9645940744598932e-22,3.2563572154693065e-29,3.4317985949745833e-30,3.6082351281992078e-14,3.594238077524391e-26,5.4524050506944145e-06,1.6138489260681577e-07,1.6795559549722955e-09,3.00929796533616e-10,1.3790488586875608e-13,5.5983129297632853e-13,3.4092069073065233e-10,3.1279626018682193e-13,2.0655315616347628e-16,1.1029034005428132e-13,1.7547995188167175e-27,7.9919119191457167e-19,2.8779569353846739e-18,3.7184425422493308e-23,9.3061968685705368e-28,4.7069436589709141e-27,8.8079926601234697e-33,9.9490629876667624e-33
1.1421014959966343e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230160853782775,0.11866436154426559,0.022821486251712046,0.0,2.5194278051015854e-18,4.8753822356472574e-12,3.6450674921332628e-17,3.5881891585468585e-18,1.6734104284083626e-37,1.0080581550495864e-07,4.571349280386435e-35,1.0078302926047314e-07,2.3109115170943227e-24,2.0254372600778958e-22,3.4062129287612359e-29,3.5871795589321543e-30,3.7032417073370477e-14,3.7619379166916486e-26,5.5030310607686715e-06,1.6288190078363793e-07,1.7005922489567465e-09,3.0193239272415263e-10,1.3836497207975426e-13,5.6170331121401245e-13,3.458736634808398e-10,3.172785366100767e-13,2.1235833622180603e-16,1.1209709204321789e-13,1.8534178566900246e-27,8.1430667117687424e-19,2.9485456592850663e-18,3.8754328206843021e-23,9.6557907526854428e-28,4.8845149790255106e-27,9.3902505750468884e-33,1.0417134344832402e-32
1.1526120486594161e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230155638814035,0.1186643099848855,0.022821485503229429,0.0,2.5977110202057219e-18,4.9655049406901725e-12,3.7712198953776915e-17,3.6879081845090801e-18,1.767001141078581e-37,1.0173354589220887e-07,4.8286593089915327e-35,1.0171036441097946e-07,2.3966179612350243e-24,2.0874984590142973e-22,3.5614114734519306e-29,3.747965506305927e-30,3.7997966400844494e-14,3.9357990201600639e-26,5.5536567479559959e-06,1.6437885424168192e-07,1.7216791795798502e-09,3.0291876271358718e-10,1.3881755309101096e-13,5.6354517834676619e-13,3.5084302153383632e-10,3.2177450826095213e-13,2.1827120757647568e-16,1.1391470893099436e-13,1.9565855406238329e-27,8.2953528161428971e-19,3.0200987355256219e-18,4.0373146266852555e-23,1.0014495891965931e-27,5.0668386442343413e-27,1.0005072587867213e-32,1.0902546442522995e-32
1.163122601322198e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230150423878107,0.11866425842582784,0.022821484754774395,0.0,2.6776280330982652e-18,5.0564526597213374e-12,3.9004173594787339e-17,3.78945616056432e-18,1.8648606425061775e-37,1.0266127658245146e-07,5.097911737527012e-35,1.0263769677942527e-07,2.4846782634771786e-24,2.1507878960214821e-22,3.7220881745084874e-29,3.9142875886363858e-30,3.8979091775280369e-14,4.1159874727103651e-26,5.6042821122584486e-06,1.6587575248392813e-07,1.7428159528852454e-09,3.038891760206986e-10,1.3926206063976643e-13,5.6535832910652338e-13,3.558284994967355e-10,3.2628393622703619e-13,2.2429275739245572e-16,1.1574311838151489e-13,2.0644672672460779e-27,8.4487624863533734e-19,3.0926178689142089e-18,4.2041843633835945e-23,1.0382436929098627e-27,5.2539874632528649e-27,1.0653953654555353e-32,1.1405770668248693e-32
1.1736331539849798e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523014520897512,0.11866420686709263,0.022821484006347186,0.0,2.7591962955725305e-18,5.1482253853818812e-12,4.0327007525355373e-17,3.8928496877980955e-18,1.9671399519299079e-37,1.0358900757100951e-07,5.3795449922650465e-35,1.0356502636588054e-07,2.5751347837763431e-24,2.2153157327134216e-22,3.888380376366596e-29,4.086278727875235e-30,3.9975885093116825e-14,4.3026722254353386e-26,5.6549071536780929e-06,1.6737259501343001e-07,1.7640017868440953e-09,3.0484389768817014e-10,1.3969981890962112e-13,5.6714166597042484e-13,3.6082983700959019e-10,3.3080658576301455e-13,2.3042397276739074e-16,1.1758224884813694e-13,2.1772320777837687e-27,8.6032880438404797e-19,3.1661047153866112e-18,4.3761391096218373e-23,1.0759738262348309e-27,5.4460344033891727e-27,1.1338442603613508e-32,1.1927286615092244e-32
1.1841437066477616e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523013999410519,0.11866415530867985,0.022821483257948059,0.0,2.8424332682639249e-18,5.2408231103758075e-12,4.1681110117690532e-17,3.9981053676953196e-18,2.0739938796239355e-37,1.045167388532838e-07,5.6740093843076844e-35,1.0449235317041427e-07,2.6680302484621476e-24,2.2810920682074811e-22,4.0604274499579917e-29,4.2640736189638905e-30,4.0988437641234827e-14,4.4960251140062103e-26,5.7055318722169872e-06,1.6886938133331483e-07,1.785235913407648e-09,3.0578318834588936e-10,1.4013072666564415e-13,5.688959559317657e-13,3.658467776043814e-10,3.3534222622877638e-13,2.3666584073165041e-16,1.1943202950759055e-13,2.2950534191934864e-27,8.7589218771307811e-19,3.2405608821651442e-18,4.5532766119870497e-23,1.1146524035079248e-27,5.643052594517788e-27,1.2060143336072385e-32,1.2467582134502406e-32
1.1946542593105434e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230134779268455,0.11866410375058951,0.022821482509577259,0.0,2.9273564207115707e-18,5.3342458274618254e-12,4.3066891408299444e-17,4.105239802146207e-18,2.1855811001162589e-37,1.0544447042475114e-07,5.9817673853081122e-35,1.0541967719309453e-07,2.7634077498789946e-24,2.348126940030664e-22,4.2383708033951098e-29,4.4478087336775553e-30,4.2016840104565717e-14,4.6962208865990189e-26,5.7561562678771965e-06,1.7036611094678482e-07,1.8065175777530303e-09,3.0670730430651288e-10,1.4055391695698011e-13,5.7062298406165148e-13,3.7087906879796058e-10,3.3989063099604125e-13,2.4301934824840868e-16,1.212923901068208e-13,2.4181092384625193e-27,8.9156564415500857e-19,3.3159879266875111e-18,4.7356952726639313e-23,1.1542918120341897e-27,5.84511531942092e-27,1.2820716693756395e-32,1.3027153417007911e-32
1.2051648119733253e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230129564465033,0.11866405219282161,0.022821481761235038,0.0,3.0139832314007815e-18,5.4284935294187767e-12,4.448476208121657e-17,4.2142695934496371e-18,2.3020641999816535e-37,1.0637220228096314e-07,6.3032938089167114e-35,1.0634699843398857e-07,2.8613107461528414e-24,2.416430324742226e-22,4.4223538888259519e-29,4.6376223230273696e-30,4.3061182571315197e-14,4.9034372219738815e-26,5.8067803406607783e-06,1.7186278335711752e-07,1.8278460359958219e-09,3.0761649762625721e-10,1.4097088778635559e-13,5.723214004741385e-13,3.759264630547488e-10,3.444515773890302e-13,2.4948548221369522e-16,1.2316326113672481e-13,2.5465820444182445e-27,9.0734842592465906e-19,3.3923873601800607e-18,4.9234941416031834e-23,1.1949044111432056e-27,6.0522960011979036e-27,1.362188169933801e-32,1.3606505044469459e-32
1.2156753646361071e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230124349695044,0.11866400063537615,0.022821481012921634,0.0,3.1023311878201675e-18,5.5235662090808949e-12,4.5935133446704289e-17,4.3252113443170112e-18,2.4236097388140336e-37,1.0729993441754508e-07,6.6390760425622032e-35,1.0727431689316271e-07,2.9617830608954291e-24,2.4860121387732449e-22,4.612522211055938e-29,4.8336544202084924e-30,4.4121554538822937e-14,5.1178547523521745e-26,5.8574040905697968e-06,1.7335939806766602e-07,1.8492205572463118e-09,3.0851101618068201e-10,1.4138217103947338e-13,5.7399110297117136e-13,3.8098871666078362e-10,3.490248466105727e-13,2.5606522945645759e-16,1.2504457384698425e-13,2.6806589867559142e-27,9.2323979186913813e-19,3.4697606495141754e-18,5.116772906647607e-23,1.2365025310508865e-27,6.2646682060052059e-27,1.4465417158620211e-32,1.4206150056200078e-32
1.226185917298889e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230119134958613,0.11866394907825309,0.022821480264637307,0.0,3.1924177865080072e-18,5.6194638593632416e-12,4.7418417425859799e-17,4.4380816578745458e-18,2.5503882952896395e-37,1.0822766683019485e-07,6.9896142243934536e-35,1.0820163257068238e-07,3.0648688829824805e-24,2.5568822390085613e-22,4.8090233339312785e-29,5.0360468427215008e-30,4.5198044918214414e-14,5.3396570805225589e-26,5.9080275176063136e-06,1.748559545818609e-07,1.8706404250412165e-09,3.093911037203011e-10,1.4178493267593187e-13,5.756364414750833e-13,3.8606558886451753e-10,3.5361022368794627e-13,2.6275957673860559e-16,1.2693625990368915e-13,2.8205319158999132e-27,9.3923900744871337e-19,3.5481092123049497e-18,5.3156318861878977e-23,1.2790984720607979e-27,6.4823056383954835e-27,1.5353162890346812e-32,1.4826609998403085e-32
1.2366964699616708e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523011392025586,0.11866389752145248,0.022821479516382304,0.0,3.2842605331095703e-18,5.7161864731660805e-12,4.8935026529945691e-17,4.552897137666429e-18,2.6825745287248823e-37,1.0915539951468154e-07,7.3554214793382313e-35,1.0912894546661217e-07,3.1706127662569789e-24,2.6290504235738108e-22,5.0120068888868e-29,5.2449431952024768e-30,4.6290742040090753e-14,5.5690308027199411e-26,5.9586506217723904e-06,1.7635245240320975e-07,1.8921049311933929e-09,3.1025699994489043e-10,1.421817233301264e-13,5.7725464823194248e-13,3.9115684462308071e-10,3.5820749740051073e-13,2.6956951075507725e-16,1.2883825164683166e-13,2.9663974631361278e-27,9.5534534467676076e-19,3.6274344228087653e-18,5.5201720193431912e-23,1.3227045034994195e-27,6.705282124403938e-27,1.6287021374347949e-32,1.5468414990296362e-32
1.2461559673581743e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230109227052268,0.11866385112060759,0.022821478842978069,0.0,3.3684349873168946e-18,5.8039421635861528e-12,5.0328809105363085e-17,4.657907909777709e-18,2.806313396053692e-37,1.0999035915969982e-07,7.6981378190294267e-35,1.0996352469474238e-07,3.2680920211390438e-24,2.69511970325958e-22,5.2003599110227116e-29,5.4386309041061394e-30,4.7288098756157801e-14,5.782097346746972e-26,6.0042111394693383e-06,1.7769924984975193e-07,1.9114605779844194e-09,3.1102436787835747e-10,1.4253390203936688e-13,5.7868808612499392e-13,3.9575108102778433e-10,3.6235504375812575e-13,2.7579809347719194e-16,1.3055880027816181e-13,3.1029665766362754e-27,9.6993204071859744e-19,3.6996632496950539e-18,5.7091994441610596e-23,1.3628236739427019e-27,6.9105869699000839e-27,1.716854464089507e-32,1.6064734604894229e-32
1.255615464754678e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230104533876131,0.11866380472002389,0.02282147816959797,0.0,3.4540588828945642e-18,5.8923660636762957e-12,5.1750221139469303e-17,4.7645198203279823e-18,2.9347105129306216e-37,1.1082531901854934e-07,8.0540413038267609e-35,1.1079810166988234e-07,3.3677936828635568e-24,2.7622553826530593e-22,5.3941985973915161e-29,5.6378117767029376e-30,4.8298717602463515e-14,6.0015905981807797e-26,6.0497713956444029e-06,1.7904599899116018e-07,1.9308513210144645e-09,3.1178060096422802e-10,1.428804995368965e-13,5.8010141262653423e-13,4.0035661354384006e-10,3.6651190944507575e-13,2.8212181982919131e-16,1.3228759397368532e-13,3.2447031644780981e-27,9.8460439929440536e-19,3.7726851856655403e-18,5.9029852982009035e-23,1.4037798285662709e-27,7.1203303434390639e-27,1.8090490992088915e-32,1.6679178772255248e-32
1.2650749621511815e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230099840727545,0.11866375831970132,0.022821477496242186,0.0,3.5411450005967447e-18,5.9814581683637085e-12,5.3199564507027562e-17,4.8727449741782621e-18,3.06790191300694e-37,1.116602790882893e-07,8.4235338693972125e-35,1.1163267639207744e-07,3.4697509883628891e-24,2.8304644856926697e-22,5.5936363560463614e-29,5.8425942236837296e-30,4.9322661787446439e-14,6.2276528889845159e-26,6.0953313902990887e-06,1.8039269946565463e-07,1.950276668995614e-09,3.1252586579377869e-10,1.4322196284695296e-13,5.8149445215641404e-13,4.0497327839411056e-10,3.7067794801822042e-13,2.885414089727573e-16,1.3402458476496468e-13,3.3917608029067735e-27,9.9936190315741663e-19,3.8465011462403887e-18,6.1016044199659462e-23,1.4455818437617636e-27,7.3345663158442986e-27,1.9054383782146229e-32,1.7312152003710897e-32
1.2745344595476851e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230095147606586,0.11866371191963992,0.022821476822910896,0.0,3.629706127297285e-18,6.0712184725982249e-12,5.467714142524299e-17,4.9825954764687513e-18,3.2060264532240367e-37,1.1249523936602269e-07,8.8070265388215634e-35,1.1246724886137251e-07,3.5739974133295025e-24,2.8997539998047458e-22,5.798787971175052e-29,6.0530878343986888e-30,5.0359994152808107e-14,6.4604285683983331e-26,6.1408911234348989e-06,1.8173935091150768e-07,1.9697361377229699e-09,3.1326032646760154e-10,1.4355912008493425e-13,5.8286651788702871e-13,4.0960091437614519e-10,3.7485301533387952e-13,2.9505758002576903e-16,1.357697251679705e-13,3.5442963960558033e-27,1.0142040392912571e-18,3.9211120218294416e-18,6.3051320326098761e-23,1.4882385734137198e-27,7.5533490291290375e-27,2.0061791508055228e-32,1.7964064589325267e-32
