Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65)
1.3886879324787868e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42989714196394813,0.099160018588840451,0.015227124959883794,0.0,1.5924639799987489e-07,0.0061092882661949498,0.0,0.0010391267271271101,0.0,0.010169622837783623,3.8321566824598828e-09,0.00030173060332544744,4.6538458118711082e-08,5.0497223865924467e-09,0.0,0.0,4.844872876551398e-09,6.3457156979133386e-05,0.006915058708710526,0.01518861039767839,0.00017816548602899958,2.8877786841472117e-08,3.8524941331508605e-08,9.7422672119552347e-08,0.00011865827554197849,0.00010041061021459777,2.779767338293892e-06,6.7358829113079157e-06,1.7383721951664191e-11
1.3964977673173097e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42983373475547826,0.099106076286952963,0.015193577106158892,0.0,1.6158779669352591e-07,0.0061405616948683739,0.0,0.0010475904649264519,0.0,0.010206123966120811,3.8836094703405572e-09,0.00030161195289920016,4.6942185643409907e-08,5.1191758637559656e-09,0.0,0.0,4.8766216713929832e-09,6.4436316678580011e-05,0.0069102590248570689,0.015255703360145822,0.00017856082413709006,2.9073979561798618e-08,3.8578035673614106e-08,9.7752556506893307e-08,0.00011924896600744462,0.00010196005908961552,2.802018502667559e-06,6.8410066865751567e-06,1.7649353566890177e-11
1.4043076021558326e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4297704852989831,0.099052243931028253,0.015160113015704028,0.0,1.6394934304672775e-07,0.0061717975638550015,0.0,0.001056051468246635,0.0,0.010242464846420652,3.9353207061347501e-09,0.00030149483009568714,4.7346172095731341e-08,5.1890662327649167e-09,0.0,0.0,4.9083810852943623e-09,6.542373731613851e-05,0.0069054706918701145,0.01532262877744143,0.00017895459585148631,2.9270209330007617e-08,3.8630129781674655e-08,9.8080802654501987e-08,0.00011983879041555325,0.00010352258118117819,2.8242567881687359e-06,6.947019721251631e-06,1.7917175001870309e-11
1.4121174369943554e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42970739309820583,0.098998521377521798,0.015126732434690007,0.0,1.6633107791688145e-07,0.0062029959609727668,0.0,0.0010645094569603111,0.0,0.010278646200939878,3.987287928880334e-09,0.00030137921955723188,4.7750404305376074e-08,5.259391833293459e-09,0.0,0.0,4.9401510101627229e-09,6.6419420591227646e-05,0.0069006936839919771,0.015389387157170418,0.0001793468137441366,2.9466473548305314e-08,3.8681231998944076e-08,9.8407418767534878e-08,0.0001204277513313533,0.00010509817918240722,2.8464814687764038e-06,7.0539220083135391e-06,1.8187185999861368e-11
1.4199272718328783e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42964445765893627,0.098944908483637642,0.015093435110267728,0.0,1.687330417270655e-07,0.0062341569728550875,0.0,0.0010729641542816535,0.0,0.010314668745887547,4.0395086745305885e-09,0.00030126510610714124,4.8154869227669319e-08,5.330150995270612e-09,0.0,0.0,4.9719313381215361e-09,6.7423367918425308e-05,0.0068959279755962484,0.01545597900497838,0.00017973749021824514,2.9662769647482998e-08,3.873135059541476e-08,9.8732412984328213e-08,0.00012101585129192825,0.00010668685533561604,2.8686918277582862e-06,7.1617135094522048e-06,1.8459386229663412e-11
1.4277371066714011e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42958167848900081,0.098891405107296868,0.01506022079056334,0.0,1.7115527446859998e-07,0.0062652806849748137,0.0,0.0010814152867266531,0.0,0.010350533191523934,4.0919804762373384e-09,0.00030115247474697736,4.8559553942257145e-08,5.4013420391341436e-09,0.0,0.0,5.003721961512677e-09,6.8435580430252992e-05,0.0068911735411850356,0.015522404824560963,0.00018012663751146299,2.9859095086543715e-08,3.8780493768719665e-08,9.9055793377400639e-08,0.00012160309280690675,0.00010828861143671733,2.890887157555649e-06,7.2703941554111896e-06,1.8733775286420784e-11
1.435546941509924e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42951905509825106,0.098838011107106757,0.015027089224673454,0.0,1.7359781570359425e-07,0.0062963671816676815,0.0,0.0010898625840741606,0.0,0.010386240242257264,4.1447008646293838e-09,0.00030104131065388298,4.8964445651828885e-08,5.4729632760803185e-09,0.0,0.0,5.0355227728985899e-09,6.9456058979932301e-05,0.0068864303553862593,0.015588665117673437,0.00018051426769900069,3.0055447352336808e-08,3.882866964501776e-08,9.937756795443414e-08,0.00012218947835896269,0.00010990344883958526,2.913066759670238e-06,7.3799638463195872e-06,1.9010352692414276e-11
1.4433567763484468e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42945658699855382,0.098784726342330625,0.014994040162660373,0.0,1.7606070456747813e-07,0.0063274165461553681,0.0,0.0010983057793276455,0.0,0.010421790596738378,4.1976673680862739e-09,0.00030093159917795632,4.9369531680864721e-08,5.5450130083096126e-09,0.0,0.0,5.067333665064469e-09,7.0484804144113004e-05,0.0068816983929510219,0.01565476038414023,0.00018090039269666865,3.0251823959197823e-08,3.8875886279863709e-08,9.9697744659235282e-08,0.00012277501040430639,0.00011153136846037345,2.9352299445533099e-06,7.4904224520216188e-06,1.9289117897844726e-11
1.4511666111869697e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42939427370378003,0.098731550672858701,0.014961073355547364,0.0,1.7854397977151646e-07,0.0063584288605680666,0.0,0.0011067446086776632,0.0,0.010457184947953332,4.2508775130075906e-09,0.00030082332583967726,4.9774799474407741e-08,5.6174895292684737e-09,0.0,0.0,5.0991545310205091e-09,7.1521816225574415e-05,0.006876977628751009,0.015720691121864406,0.00018128502426384448,3.0448222448596398e-08,3.892215165906162e-08,1.0001633137267582e-07,0.00012335969137316629,0.00011317237078179006,2.9573760314966995e-06,7.6017698124025871e-06,1.9570070281608235e-11
1.4589764460254925e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42933211472979482,0.098678483959179261,0.014928188555313943,0.0,1.8104767960530753e-07,0.0063894042059666461,0.0,0.0011151788114649984,0.0,0.010492423983314082,4.3043288240777517e-09,0.00030071647632738219,5.018023659685976e-08,5.6903911238871643e-09,0.0,0.0,5.1309852640041289e-09,7.2567095255899602e-05,0.0068722680377759741,0.015786457826837071,0.00018166817400637201,3.0644640388788664e-08,3.8967473699503799e-08,1.0033333591361462e-07,0.00012394352367026202,0.00011482645585733036,2.9795043485258665e-06,7.714005737711263e-06,1.9853209152063131e-11
1.4667862808640154e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42927010959444656,0.098625526062350796,0.014895385514891184,0.0,1.8357184193926547e-07,0.0064203426623643941,0.0,0.0011236081301444782,0.0,0.010527508384747171,4.3580188245264844e-09,0.00030061103649478652,5.058583073080018e-08,5.7637160688138061e-09,0.0,0.0,5.1628257574822444e-09,7.3620640998123453e-05,0.006867569595131265,0.015852060993146729,0.00018204985337938996,3.0841075374477818e-08,3.9011860249994337e-08,1.0064876603979986e-07,0.00012452650967526783,0.00011649362331546771,3.0016142322948578e-06,7.8271300088787556e-06,2.0138533747788778e-11
1.4745961157025383e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42920825781755667,0.098572676843974555,0.014862663988157094,0.0,1.8611650422708681e-07,0.0064512443087483429,0.0,0.001132032310249433,0.0,0.010562438828780567,4.4119450363850256e-09,0.00030050699235855392,5.0991569675827282e-08,5.8374626326446595e-09,0.0,0.0,5.1946759051535383e-09,7.4682452949355012e-05,0.006862882276035407,0.015917501112988574,0.00018243007369009821,3.1037525026478542e-08,3.9055319092058274e-08,1.0096262944875331e-07,0.00012510865174326815,0.0001181738723638038,3.0237050279831694e-06,7.9411423778339683e-06,2.0426043238336459e-11
1.4824059505410611e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42914655892090964,0.098519936166168082,0.01483002372993196,0.0,1.8868170350820119e-07,0.0064821092231001779,0.0,0.0011404511003567867,0.0,0.010597215986628666,4.4661049807381271e-09,0.00030040433009591148,5.1397441347421395e-08,5.9116290761506983e-09,0.0,0.0,5.2265356009507203e-09,7.5752530343374606e-05,0.0068582060558177241,0.015982778676673758,0.00018280884610045588,3.1233986991389757e-08,3.9097857940736498e-08,1.0127493377863634e-07,0.00012568995220520404,0.00011986720179317907,3.0457760891944268e-06,8.056042567815677e-06,2.0715736724972481e-11
1.490215785379584e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42908501242824287,0.098467303891539029,0.014797464495973772,0.0,1.9126747641020717e-07,0.0065129374824167766,0.0,0.0011488642520527618,0.0,0.010631840524275503,4.5204961779719688e-09,0.00030030303604230936,5.1803433775829207e-08,5.9862136525006117e-09,0.0,0.0,5.2584047390428048e-09,7.6830872153205919e-05,0.0068535409099160375,0.016047894172638553,0.00018318618162982181,3.1430458941270171e-08,3.9139484445366773e-08,1.0158568660909849e-07,0.00012627041336831164,0.00012157360998174342,3.0678267778568502e-06,8.1718302736812926e-06,2.1007613241413578e-11
1.4980256202181068e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4290236178652363,0.0984147798831599,0.014764986042973655,0.0,1.9387385915129165e-07,0.0065437291627303351,0.0,0.0011572715198991867,0.0,0.010666313102556188,4.5751161480180192e-09,0.00030020309668912396,5.2209535104968508e-08,6.0612146074801895e-09,0.0,0.0,5.2902832138373584e-09,7.7917477093664088e-05,0.0068488868138743934,0.016112848087453505,0.00018356209115752929,3.1626938573323167e-08,3.9180206190351163e-08,1.0189489546210879e-07,0.00012685003751655252,0.00012329309489898888,3.0898564641254713e-06,8.2885051622124141e-06,2.1301671754554861e-11
1.5058354550566297e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42896237475950255,0.098362364004543235,0.014732588128551305,0.0,1.9650088754263544e-07,0.0065744843391281216,0.0,0.0011656726614003804,0.0,0.010700634377236685,4.6299624105929663e-09,0.00030010449868140415,5.2615733591353118e-08,6.1366301797082721e-09,0.0,0.0,5.3221709199827467e-09,7.9012343623879495e-05,0.0068442437433408557,0.016177640905832482,0.00018393658542540783,3.1823423609582394e-08,3.9220030695910086e-08,1.0220256780277007e-07,0.00012742882691103545,0.00012502565410974417,3.1118645262860219e-06,8.4060668724171485e-06,2.1597911165190215e-11
1.5136452898951525e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42890128264057698,0.09831005611961742,0.01470027051125051,0.0,1.9914859699080273e-07,0.0066052030857718606,0.0,0.0011740674369706129,0.0,0.010734804999091891,4.6850324854347174e-09,0.00030000722881565883,5.302201760303729e-08,6.2124586008492236e-09,0.0,0.0,5.3540677523703725e-09,8.0115469949798397e-05,0.0068396116740653268,0.016242273110641744,0.00018430967504024011,3.2019911796608731e-08,3.9258965418823679e-08,1.0250871104011774e-07,0.00012800678379043108,0.00012677128477813209,3.1338503506604992e-06,8.5245150158293607e-06,2.1896330308725677e-11
1.5214551247336754e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42884034103990787,0.098257856092703211,0.014668032950534635,0.0,2.0181702250011646e-07,0.0066358854759167463,0.0,0.0011824556099021128,0.0,0.010768825613982123,4.7403238925346325e-09,0.00029991127403768527,5.3428375618578703e-08,6.2886980958220694e-09,0.0,0.0,5.385973606136863e-09,8.1226854026660424e-05,0.0068349905818974347,0.016306745182908856,0.00018468137047617338,3.2216400905185191e-08,3.9297017753160216e-08,1.0281333252790146e-07,0.00012858391037137842,0.00012852998367149067,3.1558133315143278e-06,8.6438491768048082e-06,2.2196927955885481e-11
1.5292649595721982e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42877954949084657,0.098205763788490608,0.01463587520678218,0.0,2.0450619867501868e-07,0.006666531581930109,0.0,0.0011908369463336174,0.0,0.01080269686292798,4.7958341523659504e-09,0.0002998166214404379,5.383479622602016e-08,6.3653468830062948e-09,0.0,0.0,5.4178883766662698e-09,8.2346493561453237e-05,0.0068303804427844658,0.016371057601831655,0.0001850516820770639,3.2412888730025693e-08,3.933419503099224e-08,1.0311643956535258e-07,0.00012916020884888428,0.00013030174716425807,3.1777528709650931e-06,8.7640689128142853e-06,2.2499702813411221e-11
1.537074794410721e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42871890752863778,0.098153779072016556,0.014603797041282333,0.0,2.072161597224166e-07,0.0066971414753097093,0.0,0.0011992112152194514,0.0,0.010836419382183719,4.8515607861085745e-09,0.00029972325826193528,5.4241268121888824e-08,6.4424031744444107e-09,0.0,0.0,5.4498119595922135e-09,8.3474386015345252e-05,0.0068257812327693181,0.016435210844787076,0.00018542062005878451,3.2609373089478113e-08,3.9370504523100717e-08,1.0341803939793501e-07,0.00012973568139671449,0.00013208657124182268,3.1996683788928082e-06,8.8851737547338223e-06,2.2804653524754061e-11
1.544884629249244e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42865841469040988,0.098101901808642838,0.014571798216230582,0.0,2.0994693945401417e-07,0.0067277152267017117,0.0,0.0012075781882991141,0.0,0.010869993803309063,4.9075013158701953e-09,0.00029963117188320577,5.4647780110213191e-08,6.5198651760413115e-09,0.0,0.0,5.4817442508000129e-09,8.4610528606096183e-05,0.0068211929279885369,0.016499205387339986,0.00018578819451146056,3.2805851825245941e-08,3.9405953439667152e-08,1.0371813921808268e-07,0.00013031033016777885,0.00013388445150433825,3.2215592728516771e-06,9.0071632071319423e-06,2.3111778670760197e-11
1.5526944640877668e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42859807051516535,0.098050131864035078,0.014539878494724311,0.0,2.1269857128862941e-07,0.0067582529059183015,0.0,0.0012159376400673707,0.0,0.010903420753239596,4.9636532649038649e-09,0.00029954034982626984,5.5054321101556502e-08,6.5977310877604981e-09,0.0,0.0,5.5136851464287804e-09,8.5754918310446381e-05,0.00681661550467036,0.016563041703251933,0.00018615441540168257,3.3002322802096655e-08,3.9440548930954315e-08,1.04016746165921e-07,0.00013088415729450837,0.00013569538317050538,3.2434249779833125e-06,9.1300367485540821e-06,2.3421076770349736e-11
1.5605042989262897e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4285378745437714,0.097998469104141533,0.014508037640758465,0.0,2.154710882544981e-07,0.0067887545819549922,0.0,0.001224289347744827,0.0,0.010936700854355665,5.0200141578220581e-09,0.00029945077975215996,5.5460880112066844e-08,6.6759991038171972e-09,0.0,0.0,5.5456345428734823e-09,8.6907551866484843e-05,0.0068120489391328204,0.01662672026448983,0.00018651929257463551,3.3198783907598866e-08,3.9474298087975498e-08,1.0431386732997619e-07,0.00013145716488922589,0.00013751936108131912,3.2652649269313707e-06,9.2537938318042201e-06,2.3732546281188896e-11
1.5683141337648125e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42847782631895021,0.097946913395173182,0.014476275419221208,0.0,2.1826452299156302e-07,0.0068192203230075764,0.0,0.0012326330912489835,0.0,0.010969834724549933,5.0765815208072828e-09,0.00029936244945897482,5.5867446262543179e-08,6.7546674128684693e-09,0.0,0.0,5.5775923367869456e-09,8.8068425775996462e-05,0.0068074932077819006,0.016690241541234642,0.00018688283575622714,3.3395233051831779e-08,3.9507207943152897e-08,1.0460950974786785e-07,0.00013202935504450953,0.00013935637970378405,3.2870785597575809e-06,9.3784338842237196e-06,2.4046185600355906e-11
1.5761239686033354e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42841792538526974,0.097895464603583643,0.014444591595889639,0.0,2.2107890775374971e-07,0.0068496501964888041,0.0,0.0012409686531657505,0.0,0.011002822977293535,5.1333528818192835e-09,0.00029927534687996941,5.6274008777516722e-08,6.8337341982003179e-09,0.0,0.0,5.6095584250818674e-09,8.9237536306788909e-05,0.0068029482871096985,0.016753606001889975,0.00018724505455510707,3.3591668167142511e-08,3.9539285470965085e-08,1.0490368040699246e-07,0.00013260072983354985,0.00014120643313459685,3.3088653238591158e-06,9.5039563079674649e-06,2.4361993065000503e-11
1.5839338034418582e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42835817128913434,0.097844122596050062,0.014412985937425498,0.0,2.2391427441122874e-07,0.0068800442690446989,0.0,0.0012492958187214176,0.0,0.011035666221700892,5.1903257707989165e-09,0.00029918946008167864,5.6680556984347676e-08,6.9131976379118718e-09,0.0,0.0,5.6415327049327271e-09,9.0414879494999376e-05,0.0067984141536926671,0.016816814113090606,0.00018760595846472827,3.3788087207849209e-08,3.9570537588583871e-08,1.0519638624518743e-07,0.00013317129131050034,0.00014306951510379697,3.3306246738872979e-06,9.6303604802773499e-06,2.4679966952997225e-11
1.591743638280381e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42829856357877572,0.097792887239454243,0.014381458211370915,0.0,2.2677065445266431e-07,0.006910402606570624,0.0,0.0012576143757550627,0.0,0.011068365062593242,5.2474977198687183e-09,0.0002991047772620746,5.7087080312336384e-08,6.993055905096683e-09,0.0,0.0,5.6735150737777353e-09,9.1600451147381623e-05,0.0067938907841898653,0.016879866339711024,0.00018796555686524424,3.3984488150028122e-08,3.9600971156500864e-08,1.0548763415139132e-07,0.00013374104151082133,0.00014494561897838651,3.3523560716675817e-06,9.7576457537531332e-06,2.5000105483592637e-11
1.599553473118904e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42823910180424313,0.09774175840086434,0.014350008186144191,0.0,2.2964807898744942e-07,0.0069407252742269771,0.0,0.0012659241146913917,0.0,0.011100920100560888,5.3048662635302294e-09,0.00029902128674875653,5.7493568291848822e-08,7.0733071680211961e-09,0.0,0.0,5.7055054293206248e-09,9.2794246843573393e-05,0.0067893781553412637,0.016942763144873824,0.00018832385902553189,3.4180868991195332e-08,3.9630592979143943e-08,1.0577743096627858e-07,0.00013430998245161764,0.00014683473776591822,3.3740589861208001e-06,9.8858114566207027e-06,2.5322406818046379e-11
1.6073633079574268e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42817978551739494,0.097690735947517052,0.0143186356310356,0.0,2.3254657874792832e-07,0.0069710123364546961,0.0,0.0012742248285140005,0.0,0.011133331932024209,5.3624289388581416e-09,0.00029893897699717202,5.7900010553456316e-08,7.1539495903004185e-09,0.0,0.0,5.7375036695325645e-09,9.3996261938344806e-05,0.0067848762439660882,0.017005504989958169,0.0001886808741049358,3.437722775014509e-08,3.965940980548379e-08,1.0606578348290027e-07,0.00013487811613197042,0.0001487368641180546,3.3957328931856304e-06,1.001485689299782e-05,2.5646869060266452e-11
