Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),OX(20),OCX(21),COX(32),H2X(31),CH2X(58),CHX(26),C2H6X(34),HOX(23),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25),H2OX(30),CH4OX(41),CXHO(27),C2H4OX(44)
0.2469642934933169,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102229307422698,0.099949690283372472,3.750778208833154e-30,0.099952450548970784,1.0794555579968609e-15,2.3939608617660698e-07,1.2482015754671314e-05,3.5969630684201202e-06,2.2475025018480367e-17,7.9836739686192945e-06,2.7931254562706555e-12,1.1111853214397938e-12,5.631781730578812e-09,4.0086846830241045e-16,2.5012365680491097e-18,2.4608807214217074e-16,1.4367977932468768e-23,0.0,3.5116545615619871e-05,3.5064539175865286e-05,1.4724404588533567e-05,2.1892261915657823e-10,1.2483433664250244e-05,3.9396082862135849e-17,4.3742780349730392e-09,8.4054607107003218e-11,4.0945414250436928e-12,5.5583054255012618e-11,1.2657870343779839e-09,8.4204640407575767e-15,6.7539470647915606e-16,1.06050594956082e-11,9.8757438728235701e-16,6.4062269499105613e-21,3.7897487839282619e-19,1.4090114255316706e-19,7.127334054962783e-22,8.659802801069751e-20
0.24744028206524488,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102225951051934,0.099949680172691249,-2.2493635513887484e-32,0.099952426501742395,1.082934831172821e-15,2.3970573004002044e-07,1.2506071186923369e-05,3.6040971777875015e-06,2.2497117903764252e-17,7.9795006305620398e-06,2.8039696676870897e-12,1.1119055570176829e-12,5.6398349913264975e-09,4.0169196062153588e-16,2.5020763534703151e-18,2.4667563461083149e-16,1.4405398825443867e-23,0.0,3.5116537173135191e-05,3.5064525856871077e-05,1.4733921996144362e-05,2.188081504606241e-10,1.2507490897183853e-05,3.9472001756780171e-17,4.3827075653503022e-09,8.4163314763531401e-11,4.0897562678610763e-12,5.5482224749693754e-11,1.2682973820467509e-09,8.4421455309239424e-15,6.7636040019377021e-16,1.0593975576155331e-11,9.9140847207283986e-16,6.4103660500352868e-21,3.8019632745386777e-19,1.4119057196986755e-19,7.1297260757838978e-22,8.68047782849384e-20
0.24786867177998007,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102222931055559,0.099949671080564267,-2.1139428609320712e-31,0.099952404859244087,1.0860704671836323e-15,2.3998434082084685e-07,1.2527721067973037e-05,3.6105115111634108e-06,2.2516981147706171e-17,7.975749903484059e-06,2.8137378382621997e-12,1.1125532090125221e-12,5.647066347034151e-09,4.0243309868801343e-16,2.5028301191501157e-18,2.4720434595771082e-16,1.4439101456740859e-23,0.0,3.5116529578604155e-05,3.5064513870853775e-05,1.4742480295585219e-05,2.1870527337518743e-10,1.2529142398224041e-05,3.9540328719912192e-17,4.3902941380211106e-09,8.4261127511092321e-11,4.0854596621297208e-12,5.539175516918486e-11,1.2705544544996782e-09,8.4616725782106391e-15,6.7722753609454166e-16,1.0584019006246777e-11,9.9486211055074183e-16,6.4140880330185233e-21,3.8129713751441636e-19,1.4145105661556349e-19,7.1318730185421179e-22,8.6990820098841307e-20
0.24829706149471525,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102219911755154,0.099949661995503369,1.3293041187887411e-31,0.099952383216752594,1.0892101678280764e-15,2.4026288693186552e-07,1.2549370941461842e-05,3.6169198257356391e-06,2.2536825273273704e-17,7.9720041792344351e-06,2.8235139140596032e-12,1.1132003324054931e-12,5.6542820456554459e-09,4.0317423275200549e-16,2.5035821078928371e-18,2.4773296722371571e-16,1.4472826655297408e-23,0.0,3.5116521987570552e-05,3.5064501885853272e-05,1.4751031640584096e-05,2.186025335058992e-10,1.2550793891119126e-05,3.9608655643200253e-17,4.3978807062679155e-09,8.4358917530300562e-11,4.0811725286576403e-12,5.5301544437590524e-11,1.2728094083811872e-09,8.4812126032164146e-15,6.7809279412104174e-16,1.0574080385840985e-11,9.9831854326584578e-16,6.4178069886386454e-21,3.8239937431972591e-19,1.4171153979323773e-19,7.134014909933047e-22,8.7176830169322748e-20
0.24872545120945044,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410221689314834,0.099949652917483756,-3.2727154232886959e-32,0.099952361574267942,1.0923539333616931e-15,2.4054136876371756e-07,1.2571020807386347e-05,3.623322132344329e-06,2.2556650399269744e-17,7.9682634608526255e-06,2.8332978624362102e-12,1.1138469290572133e-12,5.6614821345889726e-09,4.0391536353122231e-16,2.5043322920804013e-18,2.4826149820363453e-16,1.4506574414932834e-23,0.0,3.5116514400022199e-05,3.5064489901866126e-05,1.4759576055216073e-05,2.1849993093601697e-10,1.2572445375871377e-05,3.9676982526635512e-17,4.4054672700897294e-09,8.4456684958323168e-11,4.0768948394254034e-12,5.5211592097443806e-11,1.2750622475068344e-09,8.5007655991081922e-15,6.7895617995824815e-16,1.0564159704321822e-11,1.0017777586755866e-15,6.4215229273720839e-21,3.8350303795903275e-19,1.4197202175516723e-19,7.1361516576703655e-22,8.7362808424188731e-20
0.24915384092418563,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102213875232711,0.099949643846480862,-1.0774849211270183e-32,0.099952339931790132,1.0955017640283123e-15,2.4081978670170451e-07,1.2592670665743123e-05,3.6297184418231145e-06,2.2576456605868068e-17,7.9645277511521366e-06,2.8430896508959278e-12,1.1144930008103399e-12,5.6686666610945126e-09,4.0465649173438218e-16,2.5050806892280938e-18,2.4878993869335427e-16,1.4540344729345682e-23,0.0,3.5116506815946958e-05,3.5064477918888832e-05,1.4768113563325644e-05,2.1839746574260387e-10,1.2594096852483065e-05,3.9745309370209086e-17,4.4130538294855669e-09,8.4554429930452159e-11,4.0726265679739047e-12,5.5121897054713166e-11,1.2773129756898828e-09,8.5203315590174783e-15,6.7981769927448846e-16,1.0554256950513206e-11,1.0052397452893755e-15,6.4252358595949413e-21,3.8460812851746163e-19,1.4223250275046762e-19,7.1382833146146285e-22,8.7548754791631466e-20
0.24958223063892082,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102210858005912,0.099949634782470362,1.0353326875210646e-32,0.099952318289319192,1.0986536600596552e-15,2.4109814112585521e-07,1.2614320516528781e-05,3.6361087649987609e-06,2.2596243987460153e-17,7.960797052723444e-06,2.8528892470889022e-12,1.115138549489923e-12,5.6758356722928091e-09,4.0539761806130089e-16,2.5058273023167745e-18,2.4931828849919389e-16,1.4574137592112931e-23,0.0,3.5116499235332836e-05,3.506446593691797e-05,1.4776644188531317e-05,2.1829513799660743e-10,1.2615748320956428e-05,3.9813636173912287e-17,4.4206403844544604e-09,8.4652152580128273e-11,4.0683676861679995e-12,5.5032458384984359e-11,1.2795615967411759e-09,8.5399104760391147e-15,6.8067735772141426e-16,1.0544372112660659e-11,1.0087044916683365e-15,6.428945795585e-21,3.8571464607588605e-19,1.4249298302512559e-19,7.1404098866667774e-22,8.7734669203514379e-20
0.250010620353656,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102207841465603,0.099949625725428162,-2.7009355333000236e-33,0.099952296646855093,1.1018096216757225e-15,2.4137643241099768e-07,1.2635970359739965e-05,3.6424931126908268e-06,2.2616012665994178e-17,7.9570713679380725e-06,2.8626966188107701e-12,1.1157835769035708e-12,5.6829892151654286e-09,4.061387432029651e-16,2.5065721515015292e-18,2.4984654743594128e-16,1.4607952996692715e-23,0.0,3.5116491658167995e-05,3.5064453955950143e-05,1.4785167954227728e-05,2.1819294776297154e-10,1.2637399781293667e-05,3.9881962937736505e-17,4.4282269349954578e-09,8.4749853038966234e-11,4.0641181668472118e-12,5.4943274959994757e-11,1.2818081144690207e-09,8.5595023432327756e-15,6.8153516093398322e-16,1.0534505178428727e-11,1.0121719864250416e-15,6.4326527455226233e-21,3.8682259071106516e-19,1.4275346282202445e-19,7.1425314325927208e-22,8.7920551594681022e-20
0.2504390100683912,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102204825609475,0.099949616675330408,-4.2661718376968683e-34,0.09995227500439785,1.1049696490846637e-15,2.4165466092682304e-07,1.2657620195373345e-05,3.6488714957113187e-06,2.2635762754564359e-17,7.9533506989518698e-06,2.8725117340019114e-12,1.1164280848417208e-12,5.6901273365546226e-09,4.0687986784161773e-16,2.5073152436928283e-18,2.503747153203575e-16,1.4641790936424406e-23,0.0,3.5116484084440638e-05,3.5064441975981978e-05,1.4793684883589122e-05,2.1809089510072653e-10,1.2659051233496973e-05,3.995028966167324e-17,4.4358134811076151e-09,8.4847531436777044e-11,4.0598779824535637e-12,5.4854345817207545e-11,1.2840525326790637e-09,8.5791071536225877e-15,6.8239111453044241e-16,1.0524656134928259e-11,1.0156422182232457e-15,6.4363567194922843e-21,3.8793196249559751e-19,1.43013942380974e-19,7.1446479714773931e-22,8.8106401900669399e-20
0.2508673997831264,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102201810435223,0.099949607632153423,6.7316118115002631e-34,0.099952253361947491,1.1081337424830218e-15,2.4193282703795373e-07,1.2679270023425577e-05,3.655243924864358e-06,2.265549434815603e-17,7.9496350477088716e-06,2.8823345607467116e-12,1.1170720750778206e-12,5.6972500831631993e-09,4.0762099265085532e-16,2.5080565930655947e-18,2.5090279196970569e-16,1.4675651404530928e-23,0.0,3.5116476514139129e-05,3.5064429997010148e-05,1.4802194999571666e-05,2.1798898006309457e-10,1.2680702677568537e-05,4.0018616345713964e-17,4.4434000227899829e-09,8.4945187901592018e-11,4.0556471059009913e-12,5.4765669913577536e-11,1.286294855174174e-09,8.5987249001982677e-15,6.8324522411231472e-16,1.0514824968726163e-11,1.0191151757776243e-15,6.4400577274835717e-21,3.8904276149800677e-19,1.432744219387447e-19,7.1467595440767133e-22,8.8292220057194172e-20
0.2512957894978616,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102198795940585,0.099949598595873809,-2.3820424747135437e-34,0.099952231719503973,1.1113019020557729e-15,2.4221093110400976e-07,1.2700919843893353e-05,3.6616104109458521e-06,2.2675207545801729e-17,7.9459244159447346e-06,2.8921650672728153e-12,1.1177155493685638e-12,5.7043575015543799e-09,4.0836211829571952e-16,2.5087962096146565e-18,2.5143077720403747e-16,1.470953439411955e-23,0.0,3.5116468947251942e-05,3.5064418019031311e-05,1.4810698324916495e-05,2.1788720269758443e-10,1.2702354113510538e-05,4.0086942989850276e-17,4.4509865600416305e-09,8.504282255968604e-11,4.0514255098006658e-12,5.4677246256801955e-11,1.2885350857543301e-09,8.6183555759153034e-15,6.8409749526437941e-16,1.0505011665850233e-11,1.0225908478535142e-15,6.4437557793925096e-21,3.9015498778275604e-19,1.4353490172910026e-19,7.1488661786201952e-22,8.8478006000951384e-20
0.25172417921259677,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102195782123298,0.099949589566468405,-6.8705854177011115e-36,0.099952210077067352,1.114474127976472e-15,2.4248897347967537e-07,1.2722569656773365e-05,3.6679709647431736e-06,2.2694902456451014e-17,7.9422188051903032e-06,2.9020032219503933e-12,1.1183585094540924e-12,5.7114496381516759e-09,4.0910324543277998e-16,2.5095341062657042e-18,2.5195867084808971e-16,1.4743439898183681e-23,0.0,3.5116461383767631e-05,3.5064406042042242e-05,1.4819194882152296e-05,2.1778556304608865e-10,1.272400554132513e-05,4.0155269594073746e-17,4.4585730928616216e-09,8.5140435535600948e-11,4.047213167112586e-12,5.4589073827055602e-11,1.290773228216502e-09,8.6379991736956923e-15,6.8494793355465851e-16,1.0495216211802753e-11,1.0260692232666482e-15,6.4474508850226815e-21,3.9126864141029867e-19,1.4379538198282629e-19,7.1509679121035726e-22,8.866375967028571e-20
0.25258095864206714,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102189756511888,0.099949571528188494,2.692624358554629e-34,0.099952166792214706,1.1208307794993247e-15,2.4304487455427283e-07,1.2765869259757025e-05,3.6806743185902439e-06,2.2734237826435828e-17,7.9348226518300973e-06,2.9217023499489027e-12,1.119642893888589e-12,5.7255882509595888e-09,4.1058550676790503e-16,2.5110047835706341e-18,2.5301418267925161e-16,1.4811318421149473e-23,0.0,3.5116446266962437e-05,3.5064382091020344e-05,1.4836167781365746e-05,2.1758269702518624e-10,1.2767308372580689e-05,4.029192268274911e-17,4.4737461452029623e-09,8.5335596930528988e-11,4.0388161335008816e-12,5.4413478679627896e-11,1.2952432639591019e-09,8.6773251069695114e-15,6.8664333373809978e-16,1.0475678789639389e-11,1.0330340396180296e-15,6.4548322962060347e-21,3.9350023091570402e-19,1.4431634478881725e-19,7.1551568002052773e-22,8.9035169944325358e-20
0.2534377380715375,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102183733583402,0.099949553517132458,1.0931263096632996e-34,0.099952123507389593,1.1272036982151905e-15,2.4360053300293122e-07,1.2809168832350558e-05,3.6933540725220462e-06,2.2773501286100296e-17,7.9274465959076333e-06,2.9414316945263836e-12,1.120925241979389e-12,5.7396662901773361e-09,4.1206778174255332e-16,2.5124687164879613e-18,2.5406932613464993e-16,1.4879286915145351e-23,0.0,3.511643116363427e-05,3.5064358143918874e-05,1.4853113873295188e-05,2.1738038222674461e-10,1.2810611171352193e-05,4.0428575611674539e-17,4.4889191798067308e-09,8.5530673048902409e-11,4.0304557891606222e-12,5.4238876532264612e-11,1.2997049927134844e-09,8.7167026427434201e-15,6.8833146887124981e-16,1.0456212576139259e-11,1.0400095363558105e-15,6.4622020376582243e-21,3.9573753041892032e-19,1.4483731214457151e-19,7.1593264689997772e-22,8.9406450411958723e-20
0.2542945175010079,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102177713320552,0.099949535533122524,-3.1021845301302787e-35,0.099952080222591999,1.1335928851113365e-15,2.4415595149191429e-07,1.2852468374528235e-05,3.7060103124989667e-06,2.281269362004196e-17,7.9200906426404885e-06,2.9611910077008762e-12,1.1222055670729238e-12,5.7536841221545992e-09,4.135500753129337e-16,2.5139259948220797e-18,2.5512409993338232e-16,1.4947345320149537e-23,0.0,3.5116416073695477e-05,3.5064334200712665e-05,1.4870033330793973e-05,2.1717861879316734e-10,1.2853913937656433e-05,4.0565228380785408e-17,4.504092196665753e-09,8.5725664826941378e-11,4.0221319193073946e-12,5.4065259534557474e-11,1.3041584447362024e-09,8.7561317232365048e-15,6.9001238289395931e-16,1.0436817437443312e-11,1.0469956257939663e-15,6.4695601845985169e-21,3.9798054026273656e-19,1.4535828579220788e-19,7.1634771745568745e-22,8.9777600622595897e-20
0.2551512969304783,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102171695706384,0.099949517575984123,2.6353471367640733e-36,0.099952036937822036,1.139998341001925e-15,2.4471113261451918e-07,1.2895767886264572e-05,3.7186431243161059e-06,2.2851815623272768e-17,7.9127547942877828e-06,2.9809800437013954e-12,1.1234838822702768e-12,5.7676421109986525e-09,4.1503239230780432e-16,2.5153767083250988e-18,2.5617850284013101e-16,1.5015493574443054e-23,0.0,3.5116400997059994e-05,3.5064310261377091e-05,1.4886926323566555e-05,2.1697740678573835e-10,1.289721667151e-05,4.0701880990018101e-17,4.5192651957729623e-09,8.5920573175246368e-11,4.0138443102785296e-12,5.3892619905812182e-11,1.3086036502256128e-09,8.7956122901789978e-15,6.9168611947711707e-16,1.0417493232244114e-11,1.0539922210283003e-15,6.4769068108760717e-21,4.0022926072917075e-19,1.4587926742904662e-19,7.1676091725445574e-22,9.0148620141688693e-20
0.25600807635994866,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102165680724236,0.099949499645545975,1.5278228816278698e-36,0.099951993653079677,1.1464200665312518e-15,2.4526607889298744e-07,1.2939067367534344e-05,3.731252593594452e-06,2.2890868094442371e-17,7.905439050250464e-06,3.0007985589452316e-12,1.1247602004333365e-12,5.7815406185733373e-09,4.1651473743106507e-16,2.516820944641346e-18,2.5723253366931307e-16,1.5083731614651111e-23,0.0,3.5116385933643347e-05,3.5064286325887894e-05,1.4903793018247462e-05,2.1677674618737132e-10,1.294051937292928e-05,4.0838533439309863e-17,4.5344381771213938e-09,8.6115398979468985e-11,4.0055927494639365e-12,5.3720949956107595e-11,1.3130406393187682e-09,8.8351442848278842e-15,6.9335272202252608e-16,1.0398239812085793e-11,1.0609992359284152e-15,6.4842419890042991e-21,4.0248369204060638e-19,1.4640025870851999e-19,7.1717227127218992e-22,9.0519508552190715e-20
0.25686485578941903,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102159668357759,0.099949481741639923,-1.1218085104964992e-36,0.099951950368364934,1.1528580621768933e-15,2.4582079278036449e-07,1.2982366818312606e-05,3.7438388057724111e-06,2.2929851808317159e-17,7.8981434071688199e-06,3.0206463120154724e-12,1.1260345341907745e-12,5.7953800044986667e-09,4.1799711526431575e-16,2.5182587911684489e-18,2.5828619128674213e-16,1.515205937578333e-23,0.0,3.5116370883362657e-05,3.5064262394221295e-05,1.4920633578478073e-05,2.1657663690528439e-10,1.2983822041930441e-05,4.0975185728599038e-17,4.5496111407042009e-09,8.6310143100965131e-11,3.9973770254271067e-12,5.355024206551431e-11,1.3174694420884416e-09,8.8747276479820593e-15,6.9501223366285791e-16,1.0379057021654571e-11,1.0680165851297692e-15,6.4915657901942518e-21,4.0474383436089794e-19,1.4692126124107236e-19,7.1758180441452533e-22,9.0890265455142639e-20
0.2577216352188894,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410215365859088,0.099949463864100779,5.0638261710748704e-37,0.099951907083677877,1.1593123282528607e-15,2.4637527666231854e-07,1.3025666238574673e-05,3.7564018460976661e-06,2.2968767525915064e-17,7.8908678590172495e-06,3.0405230636387492e-12,1.1273068959438793e-12,5.8091606261510644e-09,4.1947953026939639e-16,2.5196903337894276e-18,2.5933947460704017e-16,1.522047679127394e-23,0.0,3.5116355846136446e-05,3.5064238466353924e-05,1.4937448164981491e-05,2.1637707877359801e-10,1.3027124678529444e-05,4.111183785782486e-17,4.5647840865146346e-09,8.6504806377433344e-11,3.9891969278216365e-12,5.3380488696832171e-11,1.3218900885402567e-09,8.9143623199973703e-15,6.9666469726167891e-16,1.0359944699061912e-11,1.0750441840258012e-15,6.4988782843872313e-21,4.0700968779647796e-19,1.4744227659505217e-19,7.1798954115339793e-22,9.1260890468760835e-20
0.2585784146483598,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102147651407813,0.099949446012766396,2.1067651338540651e-37,0.09995186379901852,1.1657828649126856e-15,2.4692953285890888e-07,1.3068965628296113e-05,3.7689417996193816e-06,2.3007616008023611e-17,7.8836123971962933e-06,3.0604285766632034e-12,1.1285772978722296e-12,5.822882838664202e-09,4.2096198679087842e-16,2.5211156577099467e-18,2.6039238259068971e-16,1.5288983793020905e-23,0.0,3.511634082188474e-05,3.5064214542262816e-05,1.495423693563536e-05,2.1617807155585917e-10,1.3070427282742044e-05,4.1248489826927485e-17,4.5799570145460545e-09,8.6699389623535969e-11,3.9810522474529772e-12,5.3211682385553076e-11,1.3263026086099454e-09,8.9540482408012546e-15,6.9831015541355409e-16,1.0340902676118222e-11,1.0820819487601419e-15,6.50617954028644e-21,4.0928125239744013e-19,1.4796330629758852e-19,7.1839550576962417e-22,9.1631383227400281e-20
0.25943519407783017,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102141646793057,0.09994942818747754,1.3452554176015144e-37,0.099951820514386863,1.1722696721524548e-15,2.4748356362631315e-07,1.3112264987452748e-05,3.7814587511807286e-06,2.3046398007514457e-17,7.8763770106219508e-06,3.0803626160366785e-12,1.1298457519392196e-12,5.8365469949304201e-09,4.2244448905850042e-16,2.5225348468372273e-18,2.6144491424300875e-16,1.53575803114245e-23,0.0,3.5116325810528988e-05,3.5064190621925405e-05,1.4971000045542799e-05,2.1597961494749011e-10,1.3113729854583811e-05,4.1385141635848015e-17,4.5951299247919157e-09,8.6893893631505392e-11,3.9729427762373437e-12,5.3043815745700896e-11,1.3307070321607209e-09,8.9937853499071241e-15,6.9994865044421617e-16,1.032193077859769e-11,1.0891297962189037e-15,6.5134696253878661e-21,4.1155852815860541e-19,1.4848435183544668e-19,7.1879972217259909e-22,9.2001743381193932e-20
0.26029197350730054,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410213564473139,0.099949410388077753,1.4753650372888065e-37,0.099951777229782976,1.1787727498138246e-15,2.4803737115850939e-07,1.3155564316020637e-05,3.7939527854117403e-06,2.3085114263604136e-17,7.8691616858123967e-06,3.1003249487851381e-12,1.1311122698974404e-12,5.8501534456027058e-09,4.2392704118956242e-16,2.5239479843336378e-18,2.6249706861423237e-16,1.5426266275425239e-23,0.0,3.5116310811992043e-05,3.5064166705319588e-05,1.4987737647101445e-05,2.1578170857816658e-10,1.3157032394070111e-05,4.1521793284528418e-17,4.6103028172457771e-09,8.7088319171734856e-11,3.9648683072491452e-12,5.2876881463069225e-11,1.3351033889807607e-09,9.0335735864284771e-15,7.0158022441080335e-16,1.0303028826494991e-11,1.0961876440230459e-15,6.5207486060103232e-21,4.1384151502058005e-19,1.4900541465587004e-19,7.1920221406050643e-22,9.2371970596081234e-20
