Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),OCX(21),OX(20),COX(37),H2X(36),CH2X(134),CHX(26),C2H6X(39),HOX(23),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(146),C3H6X(159),C3H5X(157),C4H8(204),C4H8X(216),C4H7X(215),C3H5X(158),C5H10(244),SX(271),C4H8(254),C4H8X(332),C4H7X(268),C3H8X(43),C5H9X(269),C6H12(397),SX(411),C4H7X(207),C4H7(219),C4H7X(457)
0.15497982568236007,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103025919396268,0.099953006279647219,4.1343689560769676e-32,0.099957430237557807,4.5662066892133604e-16,1.6136832248282656e-07,7.8317306642838816e-06,1.157743423211825e-06,4.7309187507855765e-19,9.8226610233671301e-06,1.31142547474674e-13,9.1243282191546409e-13,8.0883647581238719e-10,2.530635025727933e-16,1.3230618713076398e-19,1.855236439607984e-18,7.3871333899985717e-24,1.0108120668422891e-10,3.473377291341147e-05,3.47353102433576e-05,2.6936123128752781e-10,1.2089440075996871e-05,2.4719743222708723e-17,7.8344521937539277e-06,2.7215344916236672e-09,5.6075658715457194e-11,6.1365096948698912e-12,1.0146374543217815e-10,4.0231703465510507e-10,4.3386485896251553e-15,9.5521651057548392e-17,3.5125823675431295e-14,1.3354220690164696e-11,4.1739520318703991e-09,1.5409531351462224e-10,5.3548280506038711e-14,4.7544204500739284e-09,1.5042929503158197e-10,5.2274335263727077e-14,8.3476095389397533e-09,6.1281556193362885e-09,2.0178985343562324e-10,7.0122182161803343e-14,4.2651694292431583e-11,1.4821507768318784e-14,2.6726363778148663e-09,4.5572170532589972e-17,6.1967018760778855e-09,4.6002061379978821e-11,1.598576371433275e-14,6.0158681412988116e-18,5.0936840620398383e-11,6.0158299661830005e-18
0.1551605833081883,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103024625999361,0.099953002895878329,3.6497741057621944e-32,0.099957421105986696,4.5743311363959019e-16,1.614671245023051e-07,7.8408640988601558e-06,1.1597073570365264e-06,4.7387992688356734e-19,9.8217085827112319e-06,1.3155389084821094e-13,9.127146777002963e-13,8.1004933656841441e-10,2.5341421581338712e-16,1.3247355484971948e-19,1.8595662697745196e-18,7.3984383161664204e-24,1.0122339415052088e-10,3.4733769873693239e-05,3.4735305206189808e-05,2.6933509832277303e-10,1.2093139887882922e-05,2.4748570263903789e-17,7.8435888020544214e-06,2.7247082233608606e-09,5.6109989508348622e-11,6.1340367529641182e-12,1.0139182165683318e-10,4.0299948206227988e-10,4.3450379274934415e-15,9.5664883191671165e-17,3.5175232079319713e-14,1.3351849934637409e-11,4.180770602949205e-09,1.5433289176234828e-10,5.3630836314686462e-14,4.7637640107139193e-09,1.5071132087643759e-10,5.2372336725830279e-14,8.3746001400391023e-09,6.1448429948895807e-09,2.0243787196047345e-10,7.0347365493326573e-14,4.2764011999895005e-11,1.4860537490221931e-14,2.6821848635866862e-09,4.571511032637928e-17,6.2291484811411035e-09,4.623888562335442e-11,1.6068059520891798e-14,6.0257679105097702e-18,5.1020666418689809e-11,6.025729780793606e-18
0.15534134093401653,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103023333077994,0.09995299951803982,-2.6428203433605026e-32,0.099957411974416668,4.5824592485086106e-16,1.61565825835388e-07,7.8499975316222972e-06,1.1616707425512736e-06,4.74668816322623e-19,9.8207506209987553e-06,1.319658103456758e-13,9.1299615251208961e-13,8.1126169837351484e-10,2.5376478944877854e-16,1.3264102904410014e-19,1.863901146081202e-18,7.409744671278892e-24,1.0136543293095257e-10,3.4733766836721103e-05,3.4735300169707902e-05,2.6930881396702654e-10,1.2096834798358138e-05,2.4777397296767592e-17,7.8527254085398607e-06,2.7278819541808199e-09,5.6144285310039971e-11,6.1315643612146036e-12,1.0131999203012486e-10,4.0368173886592033e-10,4.3514285987878529e-15,9.5808056386864954e-17,3.5224588810115798e-14,1.3349465591656565e-11,4.1875864969255944e-09,1.5457023578088324e-10,5.3713310720657155e-14,4.7731046149394214e-09,1.5099311105591935e-10,5.2470256284499026e-14,8.4016164294789467e-09,6.1615394568770858e-09,2.0308632186583606e-10,7.057269870723386e-14,4.2876347065751174e-11,1.4899573240289212e-14,2.6917448441433102e-09,4.5858250309371071e-17,6.2616991250007053e-09,4.6476412255970311e-11,1.6150599399897437e-14,6.0356544870792026e-18,5.1104380521252514e-11,6.0356164027819346e-18
0.15552209855984475,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103022040629535,0.099952996146103409,2.9678637928894316e-33,0.099957402842847765,4.5905910322419588e-16,1.6166442706918856e-07,7.8591309625706598e-06,1.1636335776236796e-06,4.754585440202337e-19,9.819787171215811e-06,1.3237830536217297e-13,9.1327724839681002e-13,8.1247356041256546e-10,2.5411522388001182e-16,1.3280860958344421e-19,1.8682410685263456e-18,7.4210524627742416e-24,1.0150732302577383e-10,3.4733763802481279e-05,3.4735295133907925e-05,2.6928237912484129e-10,1.2100524833884278e-05,2.480622432130011e-17,7.8618620132106065e-06,2.7310556840835467e-09,5.6178546324555009e-11,6.1290925237961367e-12,1.01248256225033e-10,4.0436380432504604e-10,4.3578206068810445e-15,9.5951170546860897e-17,3.5273893867913727e-14,1.3347067746478581e-11,4.1943997086383036e-09,1.5480734550075963e-10,5.3795703699823461e-14,4.7824422507197685e-09,1.5127466521980829e-10,5.2568093818045382e-14,8.4286583032956505e-09,6.1782449508572613e-09,2.0373519986703041e-10,7.0798180662077287e-14,4.2988699038265327e-11,1.4938614861542135e-14,2.7013162781706056e-09,4.6001590271334685e-17,6.2943538764910376e-09,4.6714641316071234e-11,1.6233383364603597e-14,6.0455278650328788e-18,5.1187982877479764e-11,6.0454898261731308e-18
0.15570285618567298,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103020748651377,0.099952992780041036,5.2442928199241149e-33,0.099957393711280054,4.598726494300641e-16,1.6176292878812418e-07,7.8682643917056028e-06,1.1655958601359339e-06,4.7624911059877045e-19,9.8188182661797894e-06,1.3279137529281749e-13,9.1355796738972717e-13,8.1368492187699071e-10,2.5446551950820117e-16,1.3297629633762195e-19,1.8725860371082676e-18,7.4323616980646471e-24,1.0164906443660247e-10,3.4733760770960722e-05,3.4735290098786659e-05,2.6925579469610397e-10,1.2104210020787209e-05,2.4835051337501947e-17,7.8709986160670111e-06,2.7342294130690974e-09,5.6212772754981577e-11,6.1266212441681015e-12,1.0117661390267689e-10,4.050456777037446e-10,4.3642139551513217e-15,9.6094225576167627e-17,3.5323147253283133e-14,1.3344656483932777e-11,4.2012102329662277e-09,1.5504422085512274e-10,5.3878015228963303e-14,4.791776906116008e-09,1.5155598302264829e-10,5.2665849206435383e-14,8.4557256577100967e-09,6.1949594225352186e-09,2.0438450268792636e-10,7.1023810219379168e-14,4.3101067467479689e-11,1.4977662197619443e-14,2.7108991244052484e-09,4.6145130002043548e-17,6.3271128039189449e-09,4.6953572837591344e-11,1.6316411426766239e-14,6.0553880385698647e-18,5.1271473438229747e-11,6.0553500451656286e-18
0.1560643714373294,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103018166095541,0.099952986065426658,1.0109954541466927e-32,0.099957375448147992,4.6150084802339782e-16,1.6195963600639333e-07,7.8865312445366581e-06,1.1695187590810121e-06,4.7783276287746438e-19,9.8168642207808189e-06,1.3361923747710565e-13,9.1411828279056973e-13,8.1610613988011295e-10,2.5516569596020716e-16,1.333119879716077e-19,1.881291112675702e-18,7.4549845298191106e-24,1.0193210121951708e-10,3.4733754716022948e-05,3.4735280030564497e-05,2.6920218065572768e-10,1.2111565953351491e-05,2.4892705344913409e-17,7.8892718163382383e-06,2.7405768682886667e-09,5.6281122671511399e-11,6.1216803730696961e-12,1.0103360839973614e-10,4.0640884530131395e-10,4.3770046856704583e-15,9.638015786456261e-17,3.5421499011364996e-14,1.3339794043934438e-11,4.2148231991821209e-09,1.5551726821289054e-10,5.4042393848804364e-14,4.8104372284539767e-09,1.5211790818701015e-10,5.2861113075834716e-14,8.5099363941423777e-09,6.2284150825373119e-09,2.0568436972735394e-10,7.1475507602414296e-14,4.3325851905077849e-11,1.5055773391896267e-14,2.730098888700865e-09,4.6432807928823158e-17,6.3929434571884989e-09,4.7433543379295768e-11,1.6483199883072766e-14,6.0750687500431381e-18,5.1438118983964637e-11,6.0750308476014307e-18
0.15642588668898583,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103015585389825,0.099952979373974682,-2.2237329182180287e-31,0.099957357185020509,4.6313052600038587e-16,1.6215595211404552e-07,7.9047980901182904e-06,1.1734394227326921e-06,4.794197780951526e-19,9.8148887439963938e-06,1.3444939205988104e-13,9.1467711479167667e-13,8.1852534604387775e-10,2.5586532201476826e-16,1.3364810291163743e-19,1.890016372770023e-18,7.4776132260706491e-24,1.0221454331958505e-10,3.4733748671800744e-05,3.4735269965011512e-05,2.6914797895352537e-10,1.2118902803961272e-05,2.4950359319002842e-17,7.9075450093563614e-06,2.7469243198396267e-09,5.6349336666433069e-11,6.116741776814614e-12,1.0089097290495373e-10,4.0777123587162782e-10,4.3898008172113802e-15,9.6665852503399037e-17,3.5519644098281597e-14,1.3334878941822205e-11,4.228425355398676e-09,1.5598937737113344e-10,5.420644641241578e-14,4.8290854882530027e-09,1.5267888387965443e-10,5.305604696520122e-14,8.5642478122523657e-09,6.2619060054533006e-09,2.069858969472068e-10,7.1927781808344524e-14,4.3550696814430104e-11,1.5133905584584485e-14,2.7493438079563682e-09,4.6721282408041808e-17,6.4591916207666613e-09,4.7916324067326898e-11,1.6650964833247449e-14,6.0946965784995138e-18,5.1604316794194865e-11,6.094658767084937e-18
0.15678740194064225,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103013006513793,0.099952972705465312,4.5931436689476705e-32,0.099957338921897634,4.6476168873453603e-16,1.6235188169361947e-07,7.9230649284532815e-06,1.1773578346657593e-06,4.8101016115448507e-19,9.8128920923703188e-06,1.3528183420299243e-13,9.1523447930620966e-13,8.2094253413185594e-10,2.5656440088225574e-16,1.3398464012859375e-19,1.8987618173777451e-18,7.5002478463648327e-24,1.0249639079786526e-10,3.4733742638188284e-05,3.4735259902098282e-05,2.6909319662442997e-10,1.2126220778390385e-05,2.5008013259771128e-17,7.9258181951241738e-06,2.753271767722073e-09,5.641741633219422e-11,6.1118054840470446e-12,1.0074870483637426e-10,4.0913284370712644e-10,4.4026023765619948e-15,9.6951308756141542e-17,3.5617582535309736e-14,1.3329911841033155e-11,4.2420166620698063e-09,1.5646054788757349e-10,5.4370172766202006e-14,4.8477215932433063e-09,1.5323890750556935e-10,5.3250649972871815e-14,8.6186590885001429e-09,6.2954317621931317e-09,2.0828905844865444e-10,7.2380623837161822e-14,4.3775598659751956e-11,1.521205754699431e-14,2.7686335539378207e-09,4.70105517582085e-17,6.5258578222566685e-09,4.8401915020372589e-11,1.6819706318245148e-14,6.1142714836259292e-18,5.1770066527405123e-11,6.1142337632982592e-18
0.15714891719229868,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103010429447194,0.099952966059680931,2.8065548684591496e-33,0.099957320658779394,4.6639434160263589e-16,1.6254742928665461e-07,7.9413317595444027e-06,1.1812739786811702e-06,4.8260391692454058e-19,9.8108745198215567e-06,1.3611655906897401e-13,9.1579039208505254e-13,8.2335769800904071e-10,2.572629357729894e-16,1.343215985986467e-19,1.9075274464853831e-18,7.522888450260535e-24,1.027776437362256e-10,3.4733736615080782e-05,3.473524984179562e-05,2.6903784063139433e-10,1.2133520080297239e-05,2.5065667167219098e-17,7.9440913736444369e-06,2.7596192119360957e-09,5.6485363246994647e-11,6.1068715230924834e-12,1.00606801642726e-10,4.1049366317884575e-10,4.4154093904295219e-15,9.7236525898233265e-17,3.5715314350957195e-14,1.3324893398339971e-11,4.2555970802706976e-09,1.5693077936003689e-10,5.4533572770503509e-14,4.8663454525664168e-09,1.5379797654294514e-10,5.3444921222621187e-14,8.6731694023454594e-09,6.3289919260031884e-09,2.0959382847123888e-10,7.2834024736945791e-14,4.4000553933466871e-11,1.5290228060238672e-14,2.7879677992651352e-09,4.7300614298070993e-17,6.5929425809539478e-09,4.8890316290155301e-11,1.6989424355750158e-14,6.1337934277527531e-18,5.193536786446325e-11,6.1337557985670206e-18
0.1575104324439551,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103007854170014,0.099952959436406058,-2.5206123203042803e-33,0.099957302395665845,4.6802848998435236e-16,1.6274259939398397e-07,7.9595985833943798e-06,1.1851878388036873e-06,4.8420105024104641e-19,9.8088362776694281e-06,1.3695356182121566e-13,9.1634486871835539e-13,8.2577083164072795e-10,2.5796092989681999e-16,1.3465897730322872e-19,1.9163132600794484e-18,7.5455350973235666e-24,1.0305830223700921e-10,3.4733730602374478e-05,3.4735239784074715e-05,2.6898191786608253e-10,1.2140800911245213e-05,2.5123321041347463e-17,7.9623645449198849e-06,2.7659666524817762e-09,5.6553178974888232e-11,6.1019399220147509e-12,1.004652608054202e-10,4.1185368873559511e-10,4.4282218854389463e-15,9.7521503216963906e-17,3.5812839580846824e-14,1.3319824263908536e-11,4.2691665716908125e-09,1.5740007142582334e-10,5.4696646299377706e-14,4.8849569767566259e-09,1.5435608854209637e-10,5.3638859863287347e-14,8.7277779362628891e-09,6.3625860724625925e-09,2.1090018139313044e-10,7.3287975603952768e-14,4.4225559156087076e-11,1.5368415915191757e-14,2.807346217425378e-09,4.7591468346674864e-17,6.6604464078915361e-09,4.9381527861996888e-11,1.716011894037256e-14,6.1532623758122978e-18,5.210022050826888e-11,6.1532248378188675e-18
0.15787194769561153,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103005280662429,0.099952952835427419,1.6028953173364601e-32,0.099957284132556973,4.6966413926161995e-16,1.6293739647601023e-07,7.977865400005915e-06,1.1890993992796092e-06,4.8580156590659129e-19,9.806777614657811e-06,1.3779283762412547e-13,9.1689792463701925e-13,8.2818192909144388e-10,2.5865838646274754e-16,1.349967752290154e-19,1.9251192581464503e-18,7.5681878471186594e-24,1.0333836642270406e-10,3.4733724599966713e-05,3.4735229728906984e-05,2.6892543514953415e-10,1.214806347072232e-05,2.5180974882156904e-17,7.9806377089532131e-06,2.7723140893591875e-09,5.6620865065878747e-11,6.0970107085921254e-12,1.0032407983668684e-10,4.1321291490316959e-10,4.4410398881314781e-15,9.7806240011342986e-17,3.5910158267601674e-14,1.3314705081353157e-11,4.28272509862716e-09,1.5786842376110793e-10,5.4859393240391005e-14,4.9035560777231993e-09,1.5491324112443631e-10,5.3832465068415143e-14,8.7824838757558996e-09,6.3962137794794028e-09,2.1220809173139258e-10,7.3742467582707684e-14,4.4450610876102616e-11,1.5446619912450462e-14,2.8267684827853045e-09,4.7883112223420037e-17,6.7283698058842009e-09,4.987554965539402e-11,1.7331790043848145e-14,6.1726782952992055e-18,5.2264624183418146e-11,6.1726408485438482e-18
0.15859497819892437,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103000138877828,0.099952939699516116,4.7854315313028289e-32,0.099957247606353369,4.7293996203848576e-16,1.6332588920515258e-07,8.0143990115243115e-06,1.1969155593715634e-06,4.8901276333069388e-19,9.802600008293225e-06,1.3947818904558676e-13,9.1799983526628219e-13,8.3299799219809719e-10,2.6005169975036373e-16,1.3567362471710812e-19,1.942791807645288e-18,7.613511893109905e-24,1.038967124374723e-10,3.4733712625641183e-05,3.4735209626118342e-05,2.6881081679756706e-10,1.2162534562951846e-05,2.5296282463821357e-17,8.0171840153041757e-06,2.7850089521094621e-09,5.6755854467450961e-11,6.0871595544550666e-12,1.0004278770861052e-10,4.1592894755438738e-10,4.4666925223010784e-15,9.837498928096058e-17,3.6104176216494613e-14,1.3304319113887202e-11,4.3098091112363426e-09,1.5880230813561636e-10,5.5183906975383837e-14,4.9407166643968586e-09,1.5602465887372899e-10,5.421867198764996e-14,8.8921847287032868e-09,6.4635681984387476e-09,2.1482848342091368e-10,7.4653039695309251e-14,4.4900840141455635e-11,1.5603071584637966e-14,2.865743257039268e-09,4.8468762741023461e-17,6.8654772854588147e-09,5.0872023259086338e-11,1.7678061581102003e-14,6.2113509311209251e-18,5.2592083632713814e-11,6.211313666961033e-18
0.15931800870223722,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410299500393891,0.099952926650282714,-5.6274186949669758e-32,0.099957211080168834,4.7622185301422651e-16,1.6371294235913602e-07,8.0509325941206071e-06,1.2047223372731712e-06,4.9223754696285169e-19,9.7983436400780818e-06,1.4117257467496999e-13,9.1909624429068677e-13,8.3780584178974939e-10,2.6144290127628187e-16,1.3635213906085187e-19,1.9605450948739261e-18,7.6588610644488988e-24,1.0445268315048252e-10,3.4733700691303232e-05,3.4735189533207168e-05,2.6869403875621311e-10,1.2176934912119215e-05,2.5411589912216446e-17,8.0537302927183397e-06,2.7977038001873597e-09,5.6890343574369099e-11,6.0773182774309073e-12,9.9762905967351876e-11,4.1864171884902835e-10,4.4923675035341518e-15,9.8942768328826219e-17,3.6297368674160133e-14,1.3293740515909754e-11,4.3368488283757617e-09,1.5973243064729902e-10,5.5507113338142637e-14,4.9778265347023882e-09,1.5713221214487729e-10,5.4603535849191002e-14,9.0022655062914964e-09,6.5310518525703486e-09,2.1745480246196106e-10,7.5565671199028562e-14,4.5351214672445235e-11,1.5759573674446705e-14,2.9048895350097433e-09,4.9057552415246848e-17,7.0042688795098668e-09,5.1879735162488207e-11,1.8028238291483592e-14,6.2498111249526374e-18,5.2917744430608991e-11,6.2497740435180403e-18
0.16004103920555007,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102989875694406,0.099952913686095823,1.1331148767781131e-31,0.099957174554003547,4.7950985527378069e-16,1.640985901939388e-07,8.0874661478153524e-06,1.2125196147022473e-06,4.9547595405247095e-19,9.7940104096832419e-06,1.4287595588016901e-13,9.2018726957371011e-13,8.4260543384754197e-10,2.6283201664328577e-16,1.3703231034131369e-19,1.9783791197243596e-18,7.7042358368781719e-24,1.050062802327564e-10,3.4733688796167924e-05,3.4735169449955497e-05,2.685751531180865e-10,1.2191266041390868e-05,2.5526897227345158e-17,8.0902765412162541e-06,2.8103986335932077e-09,5.7024344290679656e-11,6.0674870899420573e-12,9.9484415795408177e-11,4.2135118768572305e-10,4.5180650409945909e-15,9.9509571956249621e-17,3.6489736221742289e-14,1.3282974206082428e-11,4.3638439696242191e-09,1.6065879004336608e-10,5.5829011894082746e-14,5.0148850316505403e-09,1.5823588436411918e-10,5.4987050894488486e-14,9.1127198029006431e-09,6.5986614485560542e-09,2.2008685001093317e-10,7.6480292994592955e-14,4.5801707851888423e-11,1.5916116932393082e-14,2.9442047445071002e-09,4.9649467819597179e-17,7.1447483192256325e-09,5.2898682410255031e-11,1.8382319145696306e-14,6.2880587050661548e-18,5.3241605121674098e-11,6.2880218064525725e-18
0.16076406970886292,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102984753996187,0.099952900805356598,-3.4106398250505807e-33,0.099957138027857745,4.8280401189017763e-16,1.644828663453025e-07,8.1239996726286477e-06,1.2203072767086287e-06,4.987280213391136e-19,9.7896021778462554e-06,1.445882940601077e-13,9.2127302657021327e-13,8.4739672584034042e-10,2.6421907140518787e-16,1.377141307222758e-19,1.9962938820885443e-18,7.7496366854475483e-24,1.0555750564622322e-10,3.4733676939466167e-05,3.4735149376149957e-05,2.6845421090815687e-10,1.220552944257123e-05,2.5642204409209477e-17,8.1268227608180172e-06,2.8230934523272241e-09,5.7157868304889684e-11,6.057666200134747e-12,9.9207298835354957e-11,4.2405731412099762e-10,4.5437853423705575e-15,1.0007539514025183e-16,3.6681279541473663e-14,1.3272025003494412e-11,4.39079426365836e-09,1.6158138563595966e-10,5.6149602404931007e-14,5.0518915186166936e-09,1.5933565999837719e-10,5.5369211726631138e-14,9.2235412625443947e-09,6.6663937299207421e-09,2.227244294622057e-10,7.7396836760477177e-14,4.625229349849122e-11,1.607269226047123e-14,2.9836863285160174e-09,5.0244495538372634e-17,7.2869192085789309e-09,5.3928861048421676e-11,1.8740302767423443e-14,6.326093537087783e-18,5.3563664566778038e-11,6.3260568213579313e-18
0.16148710021217577,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102979638699182,0.099952888006497861,7.0597962739477088e-33,0.099957101501731552,4.8610436591020364e-16,1.6486580383762732e-07,8.1605331685801406e-06,1.2280852116056222e-06,5.0199378505921875e-19,9.7851207671067153e-06,1.4630955064932992e-13,9.223536283715517e-13,8.5217967669266408e-10,2.6560409105597578e-16,1.3839759244980382e-19,2.0142893818584011e-18,7.7950640843147104e-24,1.0610636163377399e-10,3.4733665120444311e-05,3.4735129311581501e-05,2.6833126210391478e-10,1.2219726576698627e-05,2.5757511457810392e-17,8.163368951543282e-06,2.8357882563895211e-09,5.7290927093058228e-11,6.0478558119430567e-12,9.8931537177342886e-11,4.2676005934545187e-10,4.569528613836656e-15,1.0064023302977759e-16,3.687199941321925e-14,1.3260897629379753e-11,4.4176994480532168e-09,1.6250021728404971e-10,5.646888482243457e-14,5.0888453788227193e-09,1.6043152452449867e-10,5.5750013299657088e-14,9.3347235791948807e-09,6.7342454768728926e-09,2.2536734645073614e-10,7.8315234953807632e-14,4.6702945862785876e-11,1.6229290710741066e-14,3.023331745522999e-09,5.0842622168257772e-17,7.430785025759491e-09,5.4970266142408478e-11,1.9102187439585592e-14,6.3639155228453331e-18,5.388392193332556e-11,6.3638789900300245e-18
