Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
1.8754354976778936e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756240729974,0.11866996527364282,0.022821567674872298,1.8004904535390337e-56,3.9058134017128491e-43,1.5688067137621036e-24,1.027342255329351e-38,6.6041348949980016e-33,3.2673287502981448e-72,1.9070517274519915e-16,3.9473927579583399e-70,1.9070487981036534e-16,2.1467536040398951e-47,1.2072756450858177e-45,1.7475132319139596e-58,1.0548394331830011e-59,2.2853019036475995e-36,1.2582805882592242e-54,7.5630829668881878e-10,3.6363977690001315e-11,1.4014362004894983e-14,1.4020572595758106e-14,7.387296661378781e-19,1.4401739179905274e-18,1.0308716981439611e-19,2.7430996623905013e-23,6.9027277362126843e-34,1.2100491971761808e-32,1.5449957084467783e-48,5.2565115000088827e-51,2.5337674852893597e-52
2.267968510028915e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756224138573,0.11866996511534277,0.022821567671066766,5.4815305014080835e-56,6.648323130053156e-43,2.3478468194937104e-24,2.7046791737640918e-38,1.1228157311360711e-32,1.0680145494310853e-71,2.3062027392080139e-16,1.0247556495547878e-69,2.3061985398611471e-16,4.1861512443519723e-47,2.0553495826416777e-45,5.0986807095426494e-58,3.0772706605675523e-59,3.2816593667791471e-36,2.783532808295283e-54,9.1460536945150032e-10,4.3975042784974698e-11,1.6947089347603423e-14,1.6956147464531088e-14,9.3665827721753121e-19,2.1542722839313444e-18,1.8040102915171521e-19,3.3209016474306028e-23,1.6358369793245129e-33,2.1115929830416066e-32,4.5071169893412928e-48,1.5978882501917678e-50,7.1955621249376911e-52
3.0530345347309572e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756190955772,0.1186699647987427,0.022821567663455701,3.4629137963346503e-55,1.4716538611348318e-42,4.2684335543141644e-24,1.1414280174241386e-37,2.4823500924106019e-32,6.3864130650035641e-71,3.1045052521706001e-16,4.5324166851595489e-69,3.1044980174076766e-16,1.1113354519702316e-46,4.5513727874546287e-45,2.4409157654109665e-57,1.4725073805211798e-58,5.6651649791771724e-36,8.7574132083298644e-54,1.2311995051116258e-09,5.9197172955023737e-11,2.2812158466723672e-14,2.2828135964843218e-14,1.3372302123628301e-18,3.8925030592494991e-18,4.0621543784679e-19,4.4765062929502929e-23,6.0937770594764708e-33,4.7573074552123162e-32,2.156649709879499e-47,1.0085746569720498e-49,4.354725163957856e-51
3.8381005594329996e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756157772971,0.11866996448214263,0.022821567655844636,1.25991788128628e-54,2.7590010315930875e-42,6.7792629024314796e-24,3.4762167160340454e-37,4.6502883266795298e-32,2.4833837932993308e-70,3.902808558432322e-16,1.3637777414953433e-68,3.9027974852804654e-16,2.4104933770442638e-46,8.5352754545684741e-45,8.2315543674293595e-57,4.9640809776716884e-58,8.6820996964405841e-36,2.1660570256789839e-53,1.5477936247812997e-09,7.4419303092820772e-11,2.867660266173906e-14,2.8701504290480441e-14,1.7421174007126877e-18,6.1195227447187624e-18,7.6444814161537815e-19,5.6321118127599031e-23,1.6439527530780106e-32,8.989802400125892e-32,7.2702950602781251e-47,3.6583444046915781e-49,1.3312110875798064e-50
4.623166584135042e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675612459017,0.11866996416554258,0.022821567648233572,3.8313757699473688e-54,4.6716486831799152e-42,9.9230096245854002e-24,9.0028927868967343e-37,7.8695456838136003e-32,8.166276337089865e-70,4.7011127117162611e-16,3.5301225787798313e-68,4.701096942823554e-16,4.6582827007769411e-46,1.4454955635668626e-44,2.352467743979735e-56,1.4182061579175576e-57,1.2375429179254771e-35,4.7110349679560312e-53,1.8643877273759263e-09,8.9641433196178219e-11,3.4540379611913148e-14,3.4576379699043435e-14,2.1482799495660594e-18,8.8412840049759707e-18,1.2945476986392892e-18,6.7877182230588652e-23,3.8150864188979811e-32,1.5325881289586889e-31,2.0770314713737314e-46,1.1108241899383719e-48,3.7573034526948633e-50
6.193298633539127e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756058224585,0.11866996353234253,0.022821567633011443,3.7119336787380596e-53,1.1118571341758114e-41,1.8147879432698128e-23,5.6180161795284971e-36,1.871120246462256e-31,1.2977079301853502e-68,6.2977236065369654e-16,2.1840110287657323e-67,6.2976958263400681e-16,1.465569734397327e-45,3.4406394716027615e-44,2.0744356157742462e-55,1.2488363613639396e-56,2.1829396999099327e-35,1.9734520133861765e-52,2.4975758803778787e-09,1.2008569329763376e-10,4.6265894605449592e-14,4.6330916116026964e-14,2.9604148023832301e-18,1.5624377752038122e-17,3.0562255428842039e-18,9.0989336934188649e-23,1.7064271580756289e-31,3.7059551682887097e-31,1.8287755175012942e-45,1.0684576584517193e-47,2.4897015105248557e-49
7.76343068294321e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755991859,0.11866996289914256,0.022821567617789314,1.6412729462881511e-52,2.1726201842235401e-41,2.8947488883083527e-23,2.0450952389220029e-35,3.6535863216722246e-31,7.3302755433713787e-68,7.8943379410850365e-16,7.9022288870868348e-67,7.8942946678965875e-16,3.5200704386001524e-45,6.7226889575680996e-44,9.1320855896278217e-55,5.4934299372049538e-56,3.4031193561535971e-35,5.7755829185669126e-52,3.130763964013687e-09,1.5052995325918098e-10,5.7988699938452449e-14,5.8091960629357341e-14,3.7723551608675931e-18,2.4039472421320688e-17,5.8983532936824541e-18,1.1410152710708084e-22,5.0784278345073013e-31,7.3351971951904145e-31,8.0439089261201073e-45,4.7066789426966177e-47,8.9828742283108922e-49
1.090369478175138e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755859127846,0.11866996163274281,0.022821567587345052,2.1340913310368893e-51,6.0812086100804803e-41,5.827368663681283e-23,1.774299481998624e-34,1.0213014567273432e-30,1.9386614477348578e-66,1.1087576932103972e-15,6.9225454037344713e-66,1.1087492225058962e-15,1.4161126849255653e-44,1.8808587697968903e-43,1.2417950180456891e-53,7.4525554441202582e-55,6.6683833590130029e-35,3.4106170697722537e-51,4.3971399230485088e-09,2.1141847276227139e-10,8.1426179454696472e-14,8.1634584899633356e-14,5.3953565384669896e-18,4.4761827247181583e-17,1.5830265402410737e-17,1.6032601395739657e-22,2.8811847450979057e-30,2.0964542011682654e-30,1.0909705497895981e-43,6.0551453023771657e-46,7.4263108279196288e-48
1.404395888055955e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755726396731,0.11866996036634334,0.022821567556900797,1.0521707377638883e-50,1.2929392158392984e-40,9.7899541022439086e-23,7.2315996928878432e-34,2.1691749026358713e-30,1.2557960256479191e-65,1.4280829681426938e-15,2.8815747667164585e-65,1.4280689614300789e-15,3.8146690762804723e-44,3.9969132059514239e-43,6.2000029686775486e-53,3.7162328093461076e-54,1.1033528352377464e-34,1.1510253163104113e-50,5.6635156044343115e-09,2.7230699170535644e-10,1.0485282078402059e-13,1.0520540164584323e-13,7.0175301593219112e-18,6.9850859729429482e-17,3.2244905612658424e-17,2.0655064302846384e-22,9.4481409232168732e-30,4.5155431656735415e-30,5.4393630636286657e-43,2.9701081358152579e-45,2.9956463141798146e-47
1.7184222979367718e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755593665627,0.11866995909994414,0.022821567526456539,3.6998265099147154e-50,2.3520561299010686e-40,1.478216654936494e-22,2.1542338513115078e-33,3.942398458703655e-30,5.4904093575463811e-65,1.7474096183680531e-15,8.8754408558673217e-65,1.7473886835633313e-15,8.3288207190116009e-44,7.2670701485020497e-43,2.1500712083558394e-52,1.287138450679487e-53,1.6498626884002397e-34,2.983273751893541e-50,6.9298910081557749e-09,3.331955100884054e-10,1.2826862814567619e-13,1.2880541553524218e-13,8.6389544418628694e-18,9.8289091817346896e-17,5.6155455494941318e-17,2.527754145959172e-22,2.3920122055203476e-29,8.2885849462902082e-30,1.8837141583960703e-42,1.0402860836634623e-44,9.1759556775038349e-47
2.0324487078175887e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755460934551,0.11866995783354523,0.022821567496012281,1.068652423331987e-49,3.868151319920045e-40,2.0803624779183138e-22,5.3277786108602125e-33,6.4778525954933994e-30,1.9344177731169224e-64,2.0667376432817455e-15,2.2858702864560949e-64,2.0667083889075155e-15,1.5937142811154416e-43,1.1944530913481014e-42,6.0409607787353176e-52,3.6116074074840235e-53,2.3063711211314624e-34,6.5833983875359657e-50,8.1962661342078357e-09,3.9408402791140784e-10,1.5167360628940703e-13,1.5243542974938268e-13,1.0259633782856567e-17,1.2925908605601994e-16,8.837459918668822e-17,2.9900032894564588e-22,5.1635412070341023e-29,1.3721406780143626e-29,5.2849056627933064e-42,2.9943360836208922e-44,2.3652765803160879e-46
2.6605015275792226e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755195472476,0.11866995530074823,0.022821567435123764,6.18998666060343e-49,8.5779724741956014e-40,3.5932812296161669e-22,2.2899518955925427e-32,1.4340642219625975e-29,1.6988361546103722e-63,2.7053978148595557e-15,1.0811356296064812e-63,2.7053477492367693e-15,4.505933045878978e-43,2.6456848522944678e-42,3.2434523757129745e-51,1.9327762884710419e-52,3.9493893163282482e-34,2.3516727872332943e-49,1.072901555330101e-08,5.1586106187726777e-10,1.9845109310433416e-13,1.9978746253820545e-13,1.3498746753775484e-17,1.9673645872124576e-16,1.7977840235150722e-16,3.9145058713777243e-22,1.7616664293667602e-28,3.0696884444979418e-29,2.8275292580166898e-41,1.7223000883616915e-43,1.104949606131661e-45
3.288554347340856e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754930010502,0.11866995276795234,0.022821567374235248,2.3060881456768999e-48,1.6086725560974438e-39,5.5174345924502924e-22,7.0400726153591598e-32,2.6849319311359992e-29,8.2093726194544715e-63,3.3440634778732356e-15,3.5581510252352808e-63,3.3439870424354103e-15,1.0219700394392507e-42,4.955652138917746e-42,1.1650209360567282e-50,6.924423406014796e-52,6.0324197053223612e-34,6.3660299136084178e-49,1.3261763861707459e-08,6.3763809360292284e-10,2.4518532052703549e-13,2.4726519735645402e-13,1.6734866011116961e-17,2.6846776072894195e-16,3.1023224222241568e-16,4.8390141996003136e-22,4.560868104601037e-28,5.7886775676575316e-29,1.0127969895735462e-40,6.3799778838539257e-43,3.5143212918984467e-45
3.91660716710249e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754664548627,0.11866995023515756,0.022821567313346731,6.8324172836610797e-48,2.7096106916396571e-39,7.8524875901296727e-22,1.7814524699232688e-31,4.5150159109901117e-29,3.0614119294134435e-62,3.9827346270409976e-15,9.5684802147874556e-63,3.9826262685225894e-15,2.0186412840647258e-42,8.3369805749922774e-42,3.369890227766874e-50,1.9979676564990013e-51,8.5554735770265982e-34,1.4582211573789592e-48,1.5794511059424625e-08,7.5941512308836828e-10,2.9187633004697977e-13,2.9487083911951252e-13,1.996798744064918e-17,3.4212363310589424e-16,4.8202399782568414e-16,5.7635282976957323e-22,9.9610770769813278e-28,9.7862421769642636e-29,2.9217437604704209e-40,1.8799874682574851e-42,9.193796009962317e-45
4.544659986864124e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754399086852,0.11866994770236389,0.022821567252458215,1.7547177006663238e-47,4.2304922064348768e-39,1.0598106929749618e-21,3.9651150959835518e-31,7.0375839270259672e-29,9.8711142979706922e-62,4.6214112571132527e-15,2.2612625174528398e-62,4.6212654275178747e-15,3.62243812265935e-42,1.3000113059180828e-41,8.5032621252441075e-50,5.0284485459115056e-51,1.1518560576356251e-33,2.9864575789778459e-48,1.8327257146453901e-08,8.8119215033360597e-10,3.3852416290114689e-13,3.4260512264926251e-13,2.3198124097378716e-17,4.1684553340167953e-16,6.9597096678390251e-16,6.6880481892840041e-22,1.9354863217254705e-27,1.5317043489268756e-28,7.3518599815738363e-40,4.8004629019309819e-42,2.0710352644035175e-44
5.172712806625758e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754133625166,0.11866994516957133,0.022821567191569705,4.0413733926486341e-47,6.2397054688981937e-39,1.3753968120355742e-21,8.0159013934164766e-31,1.036258151088219e-28,2.8446928809440433e-61,5.2600933629773031e-15,4.8497094686721068e-62,5.2599045194405171e-15,6.0489192788465008e-42,1.9149668780976e-41,1.9379184899668931e-49,1.1428909753328488e-50,1.4921689650469897e-33,5.6264456125481722e-48,2.0860002122797768e-08,1.0029691753386414e-09,3.8512885925132347e-13,3.9046812034931103e-13,2.6425267203613973e-17,4.9244060699764535e-16,9.5222585572643031e-16,7.6125738974742844e-22,3.4453161672330822e-27,2.2628867674984854e-28,1.6705932462950929e-39,1.0986281540014762e-41,4.2230968976133722e-44
6.428818446149025e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567536027021,0.11866994010398955,0.022821567069792683,1.9970629760935256e-46,1.2114993069832609e-38,2.1294574865970164e-21,2.9753707140687565e-30,2.004314361554064e-28,2.7830419333662382e-60,6.5374739730737786e-15,2.0785949572345644e-61,6.5371825021767644e-15,1.4946411279155161e-41,3.707061734582863e-41,1.0211202884078142e-48,5.9680714677241257e-50,2.3048129118356274e-33,1.8230017079581193e-47,2.5925488743433114e-08,1.2465232186281098e-09,4.7820907029740118e-13,4.8658098768807686e-13,3.2870619286060689e-17,6.4483726905029454e-16,1.5928445233268896e-15,9.4616428601395458e-22,9.411524705341209e-27,4.4004273988865621e-28,8.7148219246737258e-39,5.2640488108993749e-41,1.434658569856223e-43
7.684924085672293e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753071779427,0.11866993503841222,0.022821566948015664,6.3703445809377033e-46,2.0805467363826869e-38,3.0472115273354684e-21,8.0119289296545309e-30,3.4297356926300886e-28,1.2291959726920603e-59,7.8148764227797592e-15,6.1896650651215635e-61,7.8144602168611117e-15,3.0838578667862484e-41,6.3484000324638642e-41,3.3928388299544525e-48,1.972296279254101e-49,3.2934858816043303e-33,4.5569126841277434e-47,3.0990970921332553e-08,1.4900772529567764e-09,5.711172345894689e-13,5.8321010033261885e-13,3.9304055919419957e-17,7.9784028670379767e-16,2.4050819512980032e-15,1.1310735374382276e-21,2.0642357402764303e-26,7.5591280066091795e-28,2.8779811979248384e-38,1.6447592387087763e-40,3.7221085607208224e-43
8.941029725195561e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752540857149,0.11866992997283933,0.022821566826238655,1.6322606543338549e-45,3.2839288366360762e-38,4.1284144980293331e-21,1.7933271616121374e-29,5.3948053355387981e-28,4.032041303684981e-59,9.0923006735783864e-15,1.5146919554917736e-60,9.0917376636384869e-15,5.6468453245156162e-41,9.9931286774635136e-41,8.8989063237394666e-48,5.1495690994345571e-49,4.4581952990217343e-33,9.7049956273690859e-47,3.605644865649933e-08,1.7336312783246456e-09,6.6385365468733964e-13,6.8035521234946969e-13,4.5725599880502434e-17,9.5078798274275063e-16,3.3892972727780208e-15,1.3159851628558757e-21,3.9458679626429308e-26,1.1926155742821248e-27,7.5095779553683149e-38,4.1435894907237794e-40,8.2287702382333672e-43
1.1453241004242095e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751479013775,0.11866991984170687,0.022821566582684645,8.5924547559910653e-45,6.9893127106131355e-38,6.779816577300622e-21,7.1207011650005016e-29,1.1396607059525711e-27,3.8405693353982524e-58,1.164721436562364e-14,7.4019339913811993e-60,1.1646291754273854e-14,1.5621444159622108e-40,2.114395859528466e-40,4.9423852269413426e-47,2.8257854609684467e-48,7.3157645911102419e-33,3.5773596246602561e-46,4.6187390798654727e-08,2.2207393021780213e-09,8.4881293413474318e-13,8.7618917975237724e-13,5.8533126275354473e-17,1.2557570598798346e-15,5.872750208337843e-15,1.6858156104953359e-21,1.1558230881773171e-25,2.5319808715280941e-27,4.1131475217428888e-37,2.0782629455024442e-39,3.1399400941871925e-42
1.3714231155383976e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750523356083,0.11866991072370285,0.022821566363486048,2.550149293179135e-44,1.203486590119955e-37,9.7225013280900846e-21,1.7933978523471304e-28,1.9503219386149251e-27,1.5182579575681601e-57,1.3946710842841225e-14,2.1257865365187291e-59,1.3945389521130633e-14,3.1934547177568426e-40,3.623088893723378e-40,1.4858050299021176e-46,8.433872659964029e-48,1.0489700077803835e-32,8.698262231203529e-46,5.5305223532487235e-08,2.6591364930001914e-09,1.014692104700802e-12,1.0541957255864994e-12,7.0019448353622049e-17,1.5292308630647318e-15,8.6936473887683862e-15,2.0186713197243791e-21,2.436104442807509e-25,4.3477479102200857e-27,1.226265139154886e-36,6.0048742180558048e-39,7.9230334950864204e-42
1.5975221306525856e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749567699668,0.11866990160571322,0.022821566144287465,6.324881880496613e-44,1.9063619802035799e-37,1.3190713634912647e-20,3.8923647870471894e-28,3.0705764111735445e-27,4.7323892560103857e-57,1.6246277317884595e-14,5.1530270518414762e-59,1.624448642237081e-14,5.8382415239344835e-40,5.7114628897706224e-40,3.7568229384331895e-46,2.1182826308781984e-47,1.4234117423593198e-32,1.8412022144358243e-45,6.4423041871926766e-08,3.0975336547894689e-09,1.1800198334886294e-12,1.233859849651482e-12,8.1467585781505417e-17,1.8017581472686447e-15,1.2067511099850913e-14,2.3515350056914577e-21,4.5492819921041461e-25,6.8651499791137557e-27,3.0764372004447045e-36,1.4482480177035416e-38,1.6900939327453183e-41
1.8236211457667737e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748612044529,0.11866989248773799,0.022821565925088903,1.3840387329167746e-43,2.8399330372407535e-37,1.7183040857438302e-20,7.5485020317221433e-28,4.5468598152737193e-27,1.2686616921232678e-56,1.8545913568146261e-14,1.1082602455713706e-58,1.8543582458833052e-14,9.8224788306581662e-40,8.4680804682319033e-40,8.2772736309822824e-46,4.6378618409193306e-47,1.8549060244298358e-32,3.5056805871251181e-45,7.3540845816994926e-08,3.5359307875458885e-09,1.3447978691378113e-12,1.4151762832631699e-12,9.287765964265446e-17,2.0733621050070807e-15,1.5992569610851818e-14,2.684406786519693e-21,7.775658346217389e-25,1.0192537050879378e-26,6.7285521845343572e-36,3.0950405666029021e-38,3.3063147955711666e-41
2.0497201608809617e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747656390668,0.11866988336977714,0.022821565705890352,2.7591146088547561e-43,4.0383370349675106e-37,2.1698015725931483e-20,1.3488849955334458e-27,6.4271102905325911e-27,3.0434325796190268e-56,2.0845619362406456e-14,2.1795201622935402e-58,2.0842677631388394e-14,1.5531800414211344e-39,1.1984801591266157e-39,1.6538085239530779e-45,9.2101039933285716e-47,2.3434574067285952e-32,6.1766785813820861e-45,8.2658635367714246e-08,3.9743278912694842e-09,1.5090280279390912e-12,1.5981395618573625e-12,1.042497957059992e-16,2.344058871880819e-15,2.0466990600706973e-14,3.0172867661730561e-21,1.2442661377651405e-24,1.444250322326548e-26,1.3348237091662456e-35,6.0368480816538612e-38,5.966879906463026e-41
2.501918191109338e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756745745086775,0.11866986513389867,0.022821565267493293,8.9345888879416093e-43,7.3545706273019234e-37,3.2290669255269609e-20,3.5863942777878187e-27,1.156879443690657e-26,1.3925880401414998e-55,2.5445238757289831e-14,6.919848425842639e-58,2.544086538788881e-14,3.3753225960227883e-39,2.1625568924741547e-39,5.3212852696502136e-45,2.9272177998415139e-46,3.491747861488846e-32,1.6098076277906686e-44,1.0089417128618722e-07,4.8511220116183257e-09,1.835851200555226e-12,1.968987178140363e-12,1.2688070353275278e-16,2.8827515981935123e-15,3.1057414070447974e-14,3.6830717489451104e-21,2.7486390490529293e-24,2.611250166845395e-26,4.2339247252502906e-35,1.8783231134753736e-37,1.6294893274268735e-40
2.954116221337714e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756743833788011,0.11866984689807776,0.022821564829096287,2.3418548180306566e-42,1.213562340548611e-36,4.4957030642159589e-20,8.0393682193456071e-27,1.8870173064328675e-26,4.7035165872018763e-55,3.004513366761118e-14,1.7912677304133035e-57,3.0039049698784461e-14,6.4380492282785286e-39,3.5359770386725386e-39,1.3892640875932639e-44,7.5605213961278575e-46,4.8683196598962947e-32,3.5618031055296196e-44,1.1912964962752574e-07,5.7279160158362708e-09,2.1605037651334713e-12,2.3463594250724124e-12,1.4936130734697564e-16,3.4178718855006101e-15,4.3824332988743812e-14,4.3488907945305354e-21,5.2951001815291711e-24,4.276959515483296e-26,1.09159970326728e-34,4.7515858453182196e-37,3.6963650688967013e-40
3.40631425156609e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756741922494365,0.1186698286623144,0.022821564390699343,5.3539020554946167e-42,1.868421787298645e-36,5.9684883657091706e-20,1.607716523548144e-26,2.8719523391466735e-26,1.3335083238068194e-54,3.464530216814219e-14,4.0616077109749015e-57,3.4637230571327978e-14,1.1224277171628303e-38,5.3947079984316147e-39,3.1718835911830658e-44,1.709112991216651e-45,6.4732115225666519e-32,7.0613295434213967e-44,1.3736507039191992e-07,6.6047099039236076e-09,2.4830008448366674e-12,2.7302109166850036e-12,1.7169265435390662e-16,3.949439907543565e-15,5.8752604895464918e-14,5.0147447563762319e-21,9.2784500785489188e-24,6.5353118390014087e-26,2.4633535673268752e-34,1.0504251753883743e-36,7.508269619981374e-40
3.858512281794466e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740011205849,0.11866981042660864,0.022821563952302459,1.1107043796255826e-41,2.7305959911134223e-36,7.6462323005647949e-20,2.9576022329589778e-26,4.1489329945224645e-26,3.3787696318577384e-54,3.9245742382579357e-14,8.3853374320047266e-57,3.9235408012587909e-14,1.8299674946796989e-38,7.8125233347009004e-39,6.5879276537649873e-44,3.5160296110459424e-45,8.306461652393708e-32,1.2921344166016496e-43,1.5560043357955659e-07,7.4815036758806188e-09,2.8033571785104041e-12,3.1204974168334607e-12,1.9387576514652328e-16,4.477478872099882e-15,7.5827468591357276e-14,5.6806344513923564e-21,1.5145225376024126e-23,9.4779627032358517e-26,5.0586460461968451e-34,2.1070604147412427e-36,1.3839176832955126e-39
4.3107103120228423e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756738099922451,0.11866979219096045,0.022821563513905633,2.1347560817553845e-41,3.8306050696778414e-36,9.5277871751053036e-20,5.0958524796378575e-26,5.7532756172630438e-26,7.8338571649530587e-54,4.3846452502050662e-14,1.6085037801089482e-56,4.3833582029378871e-14,2.8302016184536153e-38,1.0860271711820107e-38,1.2710481414030493e-43,6.7215290224896968e-45,1.036810734523179e-31,2.2206677304782592e-43,1.7383573919061717e-07,8.3582973317075881e-09,3.1215869753075534e-12,3.5171762785003226e-12,2.1591162363948021e-16,5.0020118084725198e-15,9.5034692717597181e-14,6.3465607426615505e-21,2.3383017870902692e-23,1.3193381532784293e-25,9.6526398694048116e-34,3.9126604247725408e-36,2.3962210624953564e-39
