Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3OO(77),COX(50),CHOX(53),CO2X(24)
9.196682583791923e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42242054644982285,0.048345059485705277,0.0015765577361649614,3.6872979969277255e-09,2.5259109848196924e-07,0.1282468037535455,0.042349911315620097,1.669238510527398e-05,1.6639956507175251e-09,0.0012057064454342255,3.2411284155368965e-11,0.0006496772126620416,2.8538228344808216e-09,6.2467255835850444e-10,5.0025307194299543e-09,1.5222065631745952e-10,2.2817405828914464e-09,4.2015066890089045e-05,0.0033132416610039636,0.00013784460826983958,0.00077992879547466611,1.9044415152532903e-10,7.3855698854096725e-08,1.7963225481766081e-07,0.0010708731377238833,0.022132514459137789,1.8674227382271444e-06,0.0024500808473904923,6.6490204948249326e-05,4.7290304967794626e-10,1.2516022677815614e-07,5.7980810398609931e-10,5.3819678379843647e-15
9.2042578605942e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42239312434039095,0.0483127574832466,0.0015733042192669052,3.68567811988207e-09,2.5264944511252221e-07,0.12831522824013003,0.042356583704043702,1.6672705010710143e-05,1.6659331562465452e-09,0.0012049972771973842,3.2395063882215051e-11,0.00064977505900935416,2.8540753777500657e-09,6.2332248367262428e-10,5.0040711673167978e-09,1.5216072553663013e-10,2.2780959773512598e-09,4.2032656150120267e-05,0.003310812705808555,0.000137679021725026,0.00078008075410887772,1.9026478825867501e-10,7.3979188258371887e-08,1.7994584450325116e-07,0.0010724640768797681,0.02215963914954067,1.8675920152874877e-06,0.002451229292396378,6.651804086525171e-05,4.7164955066844412e-10,1.2517182001646371e-07,5.8001129235975159e-10,5.3763392792323518e-15
9.211833137396478e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42236571110469523,0.048280477819607641,0.0015700578375688484,3.6840582062476526e-09,2.5270754967651944e-07,0.12838360482029565,0.042363241401556076,1.6653049411308956e-05,1.6678699919347412e-09,0.0012042885719240441,3.2378853638890555e-11,0.00064987281910116983,2.8543279967307905e-09,6.2197516416530562e-10,5.0056094525505674e-09,1.5210075399526453e-10,2.2744567821696134e-09,4.2050225474339055e-05,0.0033083856381836926,0.00013751385660228864,0.00078023250813437448,1.9008584124644426e-10,7.410276173876172e-08,1.8025951704385846e-07,0.0010740549516077987,0.022186753960420039,1.8677606546334035e-06,0.0024523767037475854,6.6545845232788919e-05,4.7039951827568833e-10,1.2518336991286401e-07,5.8021416515029722e-10,5.3707233287136085e-15
9.219408414198756e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4223383067620391,0.04824822047940247,0.0015668185744454851,3.6824382594975416e-09,2.5276541254471115e-07,0.1284519335275934,0.042369884442928711,1.6633418275475868e-05,1.669806156157182e-09,0.0012035803293035023,3.2362653412335452e-11,0.00064997049303725223,2.8545806908863644e-09,6.2063059547556342e-10,5.0071455789142975e-09,1.5204074193286708e-10,2.2708229924914702e-09,4.2067774885917417e-05,0.0033059604567907846,0.0001373491113785892,0.00078038405788809922,1.8990730906766768e-10,7.4226419074492223e-08,1.8057327198959266e-07,0.0010756457601234042,0.022213858875766622,1.8679286580063241e-06,0.0024535230824579471,6.6573618087532112e-05,4.6915294250457649e-10,1.2519487658551854e-07,5.8041672289273365e-10,5.3651199455182484e-15
9.226983691001034e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42231091133164295,0.048215985447255805,0.0015635864133122731,3.6808182830897743e-09,2.5282303408761715e-07,0.12852021439555086,0.042376512862844218,1.6613811571661496e-05,1.671741647295157e-09,0.0012028725490253751,3.2346463189530062e-11,0.00065006808091719196,2.8548334596815783e-09,6.1928877324135246e-10,5.0086795501836366e-09,1.5198068958818438e-10,2.2671946034480603e-09,4.2085304408001547e-05,0.0033035371602913757,0.00013718478453816273,0.00078053540370631768,1.8972919030960397e-10,7.4350160044995461e-08,1.8088710889132056e-07,0.0010772365006465315,0.022240953879644292,1.8680960271323947e-06,0.0024546684295403249,6.6601359466110694e-05,4.679098133897004e-10,1.252063401522572e-07,5.8061896611679593e-10,5.3595290890025989e-15
9.234558967803311e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42228352483264342,0.048183772707803108,0.0015603613376253341,3.6791982804674328e-09,2.528804146755255e-07,0.12858844745767287,0.042383126695896764,1.6594229268361485e-05,1.6736764637361663e-09,0.001202165230779598,3.2330282957494983e-11,0.00065016558284040871,2.8550863025828743e-09,6.1794969309962989e-10,5.0102113701268315e-09,1.5192059719920753e-10,2.2635716101570094e-09,4.2102814063710997e-05,0.0033011157473471484,0.00013702087457241632,0.00078068654592464994,1.8955148356368131e-10,7.4473984429815941e-08,1.8120102730053666e-07,0.0010788271714015636,0.022268038956189857,1.868262763749613e-06,0.0024558127460066149,6.6629069405112857e-05,4.6667012099616939e-10,1.2521776073061619e-07,5.8082089535581021e-10,5.3539507186938901e-15
9.242134244605589e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42225614728409516,0.048151582245690522,0.0015571433308813505,3.6775782550587011e-09,2.529375546784905e-07,0.12865663274744116,0.042389725976592282,1.6574671334116472e-05,1.6756106038739076e-09,0.0012014583742564224,3.2314112703290856e-11,0.0006502629989061508,2.8553392190581056e-09,6.1661335068641746e-10,5.0117410425044994e-09,1.5186046500317447e-10,2.2599540077224683e-09,4.2120303876139099e-05,0.0032986962166199315,0.00013685737997984866,0.00078083748487801365,1.8937418742797491e-10,7.459789200865703e-08,1.8151502676941777e-07,0.0010804177706173752,0.022295114089612735,1.8684288695882013e-06,0.0024569560328677464,6.6656747941085524e-05,4.6543385541856536e-10,1.2522913843781708e-07,5.8102251114345151e-10,5.3483847941892721e-15
9.249709521407867e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42222877870496978,0.048119414045574904,0.0015539323766174612,3.6759582102769387e-09,2.5299445446633261e-07,0.12872477029831442,0.042396310739348679,1.6555137737511948e-05,1.6775440661082593e-09,0.0012007519791464173,3.2297952414018257e-11,0.00065036032921349479,2.8555922085764761e-09,6.152797416368632e-10,5.0132685710698556e-09,1.5180029323657225e-10,2.2563417912352363e-09,4.2137773868353588e-05,0.0032962785667716987,0.00013669429926611794,0.00078098822090064601,1.8919730050967852e-10,7.4721882561448822e-08,1.8182910685092368e-07,0.0010820082965273369,0.022322179264194837,1.8685943463566623e-06,0.0024580982911336811,6.6684395110533674e-05,4.6420100678066415e-10,1.2524047339074392e-07,5.8122381400558448e-10,5.3428312753906477e-15
9.257284798210144e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42220141911415665,0.048087268092123749,0.0015507284584111635,3.674338149520745e-09,2.5305111440863609e-07,0.12879286014372851,0.042402881018496055,1.6535628447178212e-05,1.67947684884527e-09,0.0012000460451404658,3.2281802076817566e-11,0.00065045757386134756,2.8558452706088575e-09,6.139488615853017e-10,5.0147939595688223e-09,1.5174008213513926e-10,2.2527349557728929e-09,4.215522406339563e-05,0.0032938627964645747,0.00013653163094391946,0.00078113875432615678,1.8902082141946371e-10,7.4845955868231075e-08,1.8214326709863718e-07,0.0010835987473692393,0.022349234464290275,1.8687591957796325e-06,0.002459239521813416,6.6712010949921424e-05,4.6297156523669194e-10,1.2525176570599419e-07,5.8142480447253478e-10,5.337290122382705e-15
9.264102547332194e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42217680318297823,0.04805835574225216,0.0015478509343139772,3.672880083979129e-09,2.5310190359404451e-07,0.12885410024404972,0.042408781914546348,1.6518090841848319e-05,1.6812157710259117e-09,0.0011994110985238445,3.2267275271761853e-11,0.00065054502088715853,2.8560730880012996e-09,6.1275339922335198e-10,5.0161649825510217e-09,1.5168585870680569e-10,2.2494934005541272e-09,4.2170912331373369e-05,0.0032916902090901839,0.00013638558082505159,0.00078127406146374033,1.8886233778789895e-10,7.495769241731652e-08,1.8242607949525195e-07,0.0010850300874908879,0.022373575603316698,1.8689070253006675e-06,0.0024602657516721335,6.6736838448273205e-05,4.6186797279839692e-10,1.2526189243062586e-07,5.8160542923532739e-10,5.3323136244192992e-15
9.270920296454245e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4221521945612221,0.048029461388605747,0.0015449790842384538,3.6714220106961053e-09,2.531524990728311e-07,0.12891530175435564,0.042414671131513426,1.6500572876418911e-05,1.6829541403742642e-09,0.0011987765249264744,3.2252756508181207e-11,0.00065063239868062199,2.8563009633188379e-09,6.1156014062938902e-10,5.017534277827716e-09,1.5163160377840637e-10,2.2462561963609373e-09,4.2186584599044092e-05,0.0032895191420854496,0.00013623986246986584,0.00078140920500953739,1.8870418237491134e-10,7.506949565900343e-08,1.8270895614101576e-07,0.0010864613641052641,0.022397908639089421,1.869054349299558e-06,0.002461291150736733,6.6761640625302596e-05,4.607671250180249e-10,1.2527198479747737e-07,5.8178580177099537e-10,5.3273470815453223e-15
9.277738045576295e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42212759326248916,0.048000585020029303,0.0015421128962960304,3.6699639321188446e-09,2.5320290111392832e-07,0.12897646469897345,0.042420548694242555,1.6483074528114147e-05,1.6846919557411001e-09,0.0011981423241236612,3.2238245776783023e-11,0.00065071970731348753,2.8565288961787547e-09,6.103690826193959e-10,5.0189018481143345e-09,1.515773175202483e-10,2.2430233395779095e-09,4.2202240883150862e-05,0.003287349594475391,0.00013609447480863817,0.00078154418520537004,1.8854635418172492e-10,7.518136543331023e-08,1.8299189671197042e-07,0.0010878925759369509,0.022422233560351734,1.869201169019264e-06,0.0024623157197407697,6.6786417507506005e-05,4.5966901477909416e-10,1.2528204289089498e-07,5.8196592246077229e-10,5.3223904651422569e-15
9.284555794698345e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42210299930032663,0.047971726625374578,0.0015392523586243672,3.6685058506849954e-09,2.5325310998611149e-07,0.12903758910221494,0.042426414627522113,1.6465595774187392e-05,1.686429215981205e-09,0.0011975084958909155,3.2223743068300396e-11,0.00065080694685739487,2.8567568861993437e-09,6.091802220089716e-10,5.020267696121359e-09,1.5152300010215312e-10,2.2397948265812609e-09,4.2217881200419111e-05,0.0032851815652851354,0.00013594941677608021,0.00078167900229260401,1.8838885221104378e-10,7.5293301580293714e-08,1.8327490088450204e-07,0.001089323721713438,0.022446550355893633,1.8693474857129142e-06,0.0024633394594171646,6.6811169121353486e-05,4.5857363498435932e-10,1.2529206679504673e-07,5.8214579169571081e-10,5.3174437463509353e-15
9.291373543820395e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42207841268822904,0.047942886193500268,0.0015363974593872916,3.6670477688227266e-09,2.5330312595799737e-07,0.12909867498837721,0.042432268956083617,1.6448136591921102e-05,1.6881659199533712e-09,0.0011968750400039533,3.220924837349209e-11,0.00065089411738387308,2.8569849329996278e-09,6.0799355561336714e-10,5.0216318245542869e-09,1.5146865169345839e-10,2.236570653738921e-09,4.2233505567557843e-05,0.003283015053539921,0.00013580468731146092,0.00078181365651212138,1.8823167547378654e-10,7.5405303940192509e-08,1.8355796833554649e-07,0.0010907548001651342,0.022470859014551849,1.8694933006024777e-06,0.0024643623704982054,6.6835895493287439e-05,4.5748097855464424e-10,1.2530205659386251e-07,5.8232540985741724e-10,5.312506896494739e-15
9.298191292942446e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42205383343963754,0.047914063713272066,0.0015335481867747346,3.6655896889507586e-09,2.533529492980435e-07,0.12915972238174217,0.042438111704601829,1.6430696958626791e-05,1.6899020665203887e-09,0.001196241956238692,3.2194761683142414e-11,0.00065098121896434115,2.8572130361997331e-09,6.0680908024751967e-10,5.0229942361141095e-09,1.5141427246301865e-10,2.2333508174106011e-09,4.2249114001259375e-05,0.0032808500582650994,0.00013566028535861056,0.00078194814810445803,1.880748229849204e-10,7.5517372353399444e-08,1.8384109874258333e-07,0.001092185810025306,0.022495159525209751,1.8696386149156241e-06,0.0024653844537155518,6.686059664972307e-05,4.563910384310111e-10,1.2531201237106866e-07,5.8250477731779211e-10,5.3075798875945913e-15
9.304327267152291e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42203171842276965,0.047888138820527199,0.0015309886424473673,3.6642774207591857e-09,2.5339762582561397e-07,0.12921463214448586,0.042443360297679374,1.6415017984304324e-05,1.6914641209126133e-09,0.0011956724988289715,3.2181730498043627e-11,0.00065105955149686223,2.8574183769885428e-09,6.0574492311601865e-10,5.0242189408198291e-09,1.5136530494220118e-10,2.2304566694193349e-09,4.2263147982283489e-05,0.0032789028582944912,0.00013553060275415415,0.00078206905168973966,1.8793393216232772e-10,7.5618290268922719e-08,1.8409596966990997e-07,0.00109347365920911,0.022517023009110956,1.8697689708361547e-06,0.0024663036213919106,6.6882806153075394e-05,4.5541240894244686e-10,1.2532094355115319e-07,5.8266599400780819e-10,5.3031539698908409e-15
9.310463241362137e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42200960939091114,0.047862228451495424,0.001528433637567918,3.6629651578813197e-09,2.5344214673419601e-07,0.12926951076540047,0.042448599548771088,1.639935480979592e-05,1.6930257220653478e-09,0.0011951033424934183,3.2168705782429824e-11,0.00065113782829278439,2.8576237628786755e-09,6.046825358162108e-10,5.0254422590041752e-09,1.5131631271457007e-10,2.2275660283839917e-09,4.2277169082874006e-05,0.0032769568851651744,0.00013540118381847002,0.00078218982391614297,1.8779330246952052e-10,7.5719261442083699e-08,1.8435089109598793e-07,0.0010947614508907272,0.022538879876126083,1.8698989231879792e-06,0.0024672221196232981,6.6904995272468466e-05,4.5443596883949473e-10,1.2532984730218472e-07,5.8282700822567201e-10,5.2987359794887729e-15
9.316599215571983e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42198750635375093,0.047836332598074259,0.0015258831635808509,3.6616529020609339e-09,2.5348651221916244e-07,0.12932435826215624,0.04245382947574762,1.638370741862188e-05,1.6945868691578418e-09,0.0011945344870690983,3.2155687529635584e-11,0.00065121604940394408,2.8578291935951637e-09,6.0362191602566982e-10,5.0266641926261404e-09,1.5126729590222247e-10,2.224678891634011e-09,4.2291177315164212e-05,0.0032750121381668737,0.00013527202779080791,0.00078231046495810938,1.8765293319646791e-10,7.582028575674825e-08,1.8460586278662654e-07,0.0010960491841527033,0.022560730118247253,1.8700284728610563e-06,0.0024681399489417787,6.692716402710313e-05,4.5346171301557478e-10,1.2533872368478565e-07,5.8298782024276425e-10,5.2943258961629791e-15
9.322735189781829e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42196540932094428,0.047810451252165813,0.0015233372119476116,3.6603406550356948e-09,2.5353072247577972e-07,0.12937917465241375,0.042459050096442873,1.6368075794321404e-05,1.6961475613719451e-09,0.0011939659323932099,3.2142675733011966e-11,0.00065129421488210556,2.8580346688637225e-09,6.0256306142184739e-10,5.0278847436416008e-09,1.5121825462694193e-10,2.2217952564936181e-09,4.2305172691275785e-05,0.0032730686165893929,0.00013514313391324451,0.00078243097498979146,1.8751282363321166e-10,7.5921363096792389e-08,1.8486088450783509e-07,0.0010973368580794948,0.022582573727496745,1.8701576207563573e-06,0.0024690571098790067,6.6949312436163095e-05,4.5248963637657142e-10,1.2534757275946996e-07,5.8314843034052103e-10,5.2899236994072964e-15
9.328871163991674e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42194331830211201,0.047784584405676733,0.0015207957741465903,3.6590284185371922e-09,2.535747776992081e-07,0.12943395995382395,0.042464261428654032,1.6352459920452622e-05,1.6977077978921085e-09,0.0011933976783030822,3.2129670385926569e-11,0.00065137232477896186,2.8582401884104923e-09,6.0150596968209532e-10,5.0291039140030518e-09,1.5116918901019955e-10,2.2189151202818703e-09,4.2319155223319325e-05,0.0032711263197226178,0.00013501450143069965,0.00078255135418500276,1.8737297307477131e-10,7.6022493346170063e-08,1.8511595602590717e-07,0.0010986244717574483,0.022604410695926912,1.8702863677512656e-06,0.0024699736029662224,6.697144051881448e-05,4.5151973383942374e-10,1.2535639458660348e-07,5.8330883880029832e-10,5.2855293684714477e-15
9.33500713820152e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42192123330684023,0.047758732050518206,0.0015182588416730895,3.6577161942909517e-09,2.5361867808450089e-07,0.1294887141840276,0.042469463490141503,1.6336859780592547e-05,1.6992675779053761e-09,0.0011928297246361782,3.2116671481763442e-11,0.00065145037914613444,2.8584457519624116e-09,6.0045063848368352e-10,5.0303217056601018e-09,1.5112009917315413e-10,2.21603848031269e-09,4.2333124923394853e-05,0.0032691852468565165,0.00013488612959102739,0.00078267160271735723,1.8723338081840195e-10,7.612367638897315e-08,1.8537107710756444e-07,0.0010999120242747417,0.022626241015620278,1.8704147147363263e-06,0.0024708894287342542,6.6993548294205205e-05,4.5055200033513665e-10,1.2536518922641972e-07,5.8346904589004907e-10,5.2811428835494449e-15
9.341143112411366e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42189915434468184,0.047732894178605996,0.0015157264060392855,3.6564039840164634e-09,2.5366242382660422e-07,0.12954343736065588,0.042474656298629142,1.6321275358337025e-05,1.7008269006013808e-09,0.001192262071230091,3.2103679013923061e-11,0.00065152837803517355,2.8586513592470201e-09,5.9939706550382152e-10,5.0315381205592523e-09,1.510709852366536e-10,2.2131653338949166e-09,4.234708180359075e-05,0.0032672453972811388,0.00013475801764486881,0.00078279172076015818,1.870940461623148e-10,7.6224912109302555e-08,1.8562624751971355e-07,0.0011011995147214846,0.022648064678689267,1.8705426626033071e-06,0.0024718045877135122,6.7015635781466287e-05,4.4958643080638944e-10,1.2537395673903828e-07,5.8362905188994039e-10,5.2767642243117822e-15
