Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),C2H4(47),H2X(49),H2OX(23),C2H6X(52),C2H4X(205),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),C2H4X(65),CH4OX(60),C3H7(36),C2H3(46),C2H2(244),C2H2(264),C2H2X(266),C4H6(280)
6.5619792086459545e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679674265,0.11866996602674416,0.022821567693007465,0.0,3.1281373092105893e-42,2.1446742271188886e-24,8.5909647788573093e-53,1.186791418049388e-36,7.9590913349409441e-85,5.7914670526893042e-14,1.8853693285141835e-71,5.7914670258310239e-14,9.509150637213488e-49,1.4402743109151488e-46,1.0070157981588407e-70,1.1676324603736205e-71,8.608748556918635e-35,2.397839542679191e-56,3.1628791333669043e-12,9.3647229681121196e-14,3.7490127144916396e-16,6.5052987203531208e-26,2.40881440858355e-25,3.7490099747973806e-16,2.1043108572920749e-63,9.2144300352676545e-35,1.4246556877930572e-36,1.2322275382293254e-47,2.1373363739555926e-74,4.7499310840886022e-24,1.1252103902848573e-28,3.3120406799346987e-32,2.2143565819370044e-51,1.7734483501487834e-64,2.4547143584290178e-67,1.4019157858214384e-57,2.5287073797960605e-80,1.5453606969085407e-69,5.8080128447651749e-77,1.6557313327857276e-86,6.0992604093990349e-88,1.8864443875183642e-150
1.3123963979955323e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679348537,0.11866996602352299,0.022821567692960641,0.0,5.0049846049396918e-41,8.5787023610990028e-24,1.0595048785357449e-50,9.4943404997897403e-36,3.9267254471321944e-82,1.1582939067130866e-13,1.2066381341153558e-69,1.158293895969776e-13,1.5214656395038442e-47,2.3044261232354827e-45,2.4840368292965255e-68,2.8802347391406988e-69,6.8869634998743376e-34,7.6730938943235657e-55,6.3257609462627233e-12,1.8729453874586522e-13,7.4980287835975381e-16,2.6021047660618731e-25,9.6352577473628472e-25,7.4980178248154347e-16,1.346760191196954e-61,7.3715494802792823e-34,1.139716200630708e-35,1.9715660961500446e-46,2.7357931085269315e-72,1.8999274701423941e-23,8.9988393659644255e-28,5.2958399034607684e-31,1.3652644794362147e-49,4.3746164945493863e-62,1.5709633669750893e-65,4.4861024952948435e-56,3.2367495148628536e-78,9.8903177598888326e-68,7.4342635000671742e-75,4.2386700645574791e-84,1.5614121513672908e-85,3.0788298616424409e-146
2.624793352257406e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767869708,0.11866996601708064,0.022821567692866994,0.0,8.0078535351082858e-40,3.4314820340217307e-23,1.264374232244598e-48,7.5954757806321678e-35,1.8747858865663479e-79,2.3165883252795631e-13,7.7224891742872111e-68,2.316588282306359e-13,2.4343460740788445e-46,3.6870346413575987e-44,5.929523013375688e-66,6.8752669859097932e-67,5.509508117818357e-33,2.4553907223157275e-53,1.2651524567016699e-11,3.745891568687992e-13,1.4996061451438906e-15,1.0408291363557285e-24,3.854099513812786e-24,1.4996017616311958e-15,8.6192667430959123e-60,5.8972417461399583e-33,9.1175858694218947e-35,3.1545072518355756e-45,3.5018158158987604e-70,7.5993429491447135e-23,7.194517379121063e-27,8.4667133322672433e-30,8.1440551986500966e-48,1.0442418732935265e-59,1.0053459915685602e-63,1.4355323402410052e-54,4.1430402813330692e-76,6.3298047059143101e-66,9.515859343191796e-73,1.0850966045674882e-81,3.9972159682044752e-83,5.0057173213796544e-142
5.2495872607811537e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677394167,0.11866996600419596,0.022821567692679699,0.0,1.2812168167821261e-38,1.3725930307703838e-22,1.4253555123533528e-46,6.0763815266545499e-34,8.4570597458710533e-77,4.6331772251249027e-13,4.942394032262506e-66,4.6331770532324679e-13,3.8949539858897427e-45,5.8990995097186961e-43,1.3372242432017876e-63,1.5505078184180247e-64,4.4075037544084126e-32,7.8572481861339665e-52,2.5303051788373996e-11,7.4917839308845112e-13,2.9992128905815241e-15,4.1632124032951257e-24,1.5416362023197371e-23,2.9991953565418093e-15,5.5163280572776688e-58,4.7177942314209862e-32,7.2938346694962965e-34,5.0472123853620404e-44,4.4823221050053699e-68,3.0394422241459533e-22,5.7483366073377224e-26,1.3529012245229189e-28,4.5882093077993364e-46,2.3549645048742085e-57,6.4333059576553205e-62,4.5935685187903677e-53,5.3030877812989784e-74,4.051073345976927e-64,1.218029499614363e-70,2.7778299505967375e-79,1.0232868644787185e-80,8.0776054907497182e-138
1.0499175077828648e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674788346,0.11866996597842659,0.02282156769230511,0.0,2.0498191090285506e-37,5.4903725513864389e-22,1.471982250101866e-44,4.861104861920083e-33,3.4956182299392279e-74,9.2663552756630242e-13,3.1631316914558383e-64,9.2663545880964617e-13,6.231924756657772e-44,9.4380422206563155e-42,2.7630623959993031e-61,3.2037618964449429e-62,3.5258376502670656e-31,2.5143170269914533e-50,5.0606106150485984e-11,1.4983568654228913e-12,5.9984272290867464e-15,1.6652012564778223e-23,6.166514513624602e-23,5.9983570930251211e-15,3.530445081026606e-56,3.7742356705391464e-31,5.8346916990931153e-33,8.0755391114285157e-43,5.7373644048928254e-66,1.2155406980743347e-21,4.587064147685271e-25,2.159263344784354e-27,2.3672077040497894e-44,4.8659581988440871e-55,4.1161518478776436e-60,1.4698527806666023e-51,6.7879389551516497e-72,2.592683727448434e-62,1.5590758332881048e-68,7.111152804453139e-77,2.6196110993627504e-78,1.8720154113226851e-132
2.0998350711923639e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727669576698,0.11866996592688785,0.022821567691555932,0.0,3.2793011931332542e-36,2.1961491013929764e-21,1.3560654145289904e-42,3.8888825933864277e-32,1.2892725221370882e-71,1.8532712380111978e-12,2.02440304064085e-62,1.853270962987154e-12,9.9710724432224083e-43,1.5099231305917622e-40,5.0939455253430112e-59,5.9064084541320568e-60,2.8204051988744555e-30,8.0457975221966044e-49,1.0121221455229949e-10,2.9967138096723193e-12,1.1996859297817015e-14,6.6601346877347544e-23,2.4665812752255088e-22,1.1996578754375679e-14,2.2594781397275388e-54,3.0193885731421178e-30,4.6671511422147552e-32,1.2920857754778373e-41,7.3438046970471207e-64,4.8602736831102087e-21,3.6512090097972743e-24,3.4379446086931904e-26,1.0891065102313452e-42,8.970715652487958e-53,2.6328480119160641e-58,4.7029635753189835e-50,8.6885248420582368e-70,1.6593131255456374e-60,1.9956117159034035e-66,1.8204076983650624e-74,6.7061862374526904e-76,2.8974911486281441e-128
4.199670198011362e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727659153408,0.11866996582381036,0.022821567690057575,0.0,5.2455718855564648e-35,8.784596528669188e-21,1.1062946054007855e-40,3.1111037125362089e-31,4.2116657805775307e-69,3.7065430602364479e-12,1.2956161729011841e-60,3.7065419601610075e-12,1.595369138914987e-41,2.4153535118757395e-39,8.3172753733134716e-57,9.6438299573326505e-58,2.2559002438447732e-29,2.5746440859013677e-47,2.0242443006628467e-10,5.9934276964934066e-12,2.399373701193295e-14,2.6635175971305417e-22,9.8661282765260404e-22,2.3992614844495605e-14,1.4460572671783038e-52,2.4155107492772529e-29,3.7327573966280838e-31,2.0673354919488585e-40,9.4000133671652525e-62,1.9425996733271206e-20,2.8918576324723911e-23,5.4475973004226134e-25,4.4362305683437703e-41,1.4646845428915484e-50,1.683119618061583e-56,1.5045866655988757e-48,1.1121215428348128e-67,1.0619545808286673e-58,2.5543690301811675e-64,4.6600004450741259e-72,1.7167741891276188e-73,4.2740615126843376e-124
6.29950532483036e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727648730118,0.11866996572073289,0.022821567688559218,0.0,1.9305099901077714e-34,1.866726765557353e-20,6.4475173330375698e-40,9.2360850796291317e-31,3.2731153916922894e-68,5.5598152837832385e-12,7.3561211644570083e-60,5.5598129461536998e-12,6.035601074793716e-41,9.2076563131399762e-39,5.6493750296889039e-56,6.5504125902405979e-57,6.4497686541473215e-29,1.2010637284187216e-46,3.036366442906281e-10,8.9901415816367249e-12,3.5990628312440006e-14,5.6591875218170013e-22,2.0965233342989918e-21,3.5988243715915121e-14,8.0864622990155464e-52,6.906850818002707e-29,1.0671770997069658e-30,7.8211468623231172e-40,6.1554932330594095e-61,4.1258086939321004e-20,8.2215875581615692e-23,1.9957735659259907e-24,2.1684048102534645e-40,9.948568594755364e-50,9.4085167714619119e-56,7.0609217760645662e-48,7.3458062986827597e-67,5.938531992104943e-58,1.6727001634270029e-63,3.5055864276648644e-71,1.2914964170988886e-72,2.1580395697138873e-123
1.0499175578468357e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727627883532,0.11866996551457792,0.022821567685562504,0.0,1.4847492671543846e-33,5.1609504437560162e-20,1.8406219549372451e-38,4.3263701023328628e-30,2.8669909475849435e-66,9.2663613360558017e-12,1.9775213832353204e-58,9.2663548734144393e-12,4.7633439649215919e-40,7.5686101998589124e-38,2.8071675481542061e-54,3.2548770708120468e-55,2.9631077860628008e-28,1.6094911052002494e-45,5.0606106758074788e-10,1.4983569345212767e-11,5.9984465341824131e-14,1.5640378194293155e-21,5.7960641502199216e-21,5.9977872695016502e-14,1.8605604000321688e-50,3.1741316322411206e-28,4.90215341413799e-30,6.1725181169059085e-39,2.4615506908175821e-59,1.1390882615498749e-19,3.7141346315152498e-22,1.5105759523391233e-23,3.6053591470130704e-39,4.9432289628410759e-48,2.1605493294026755e-54,9.8401761772142486e-47,3.5223273701326604e-65,1.3663587264610496e-56,6.6890501274937701e-62,2.4658901955914312e-69,9.0853566908114251e-71,2.4014584509782447e-119
1.4278878806742554e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727609121607,0.11866996532903848,0.02282156768286546,0.0,4.0883449535611904e-33,9.1901236020328312e-20,7.9764542468676973e-38,9.9835287063489532e-30,1.5002217980044021e-65,1.2602254079615807e-11,8.5866557656187917e-58,1.2602242571822492e-11,1.3367479722010771e-39,2.2069318856460552e-37,1.349971018967335e-53,1.5652709052281748e-54,6.6687193504292297e-28,5.341773478443753e-45,6.8824304437499113e-10,2.0377654327010857e-11,8.1578962692449647e-14,2.7844259704341962e-21,1.0320829523619395e-20,8.1567223211876756e-14,7.1108981681927224e-50,7.1449379493911489e-28,1.1031956024322533e-29,1.732208609754765e-38,1.0570611454964628e-58,2.026520386473051e-19,8.2815286976669325e-22,4.1291364013374841e-23,1.3785376607583098e-38,2.3771819840395274e-47,8.2527708166247039e-54,3.3723843240443327e-46,1.778846666249161e-64,5.2221043764096122e-56,2.8724724804004267e-61,1.1635151673395946e-68,4.286931685249689e-70,5.0256777766740113e-118
1.805858203501675e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727590359682,0.11866996514349902,0.022821567680168416,0.0,9.2062207016164722e-33,1.4345912551121414e-19,2.4328350983592393e-37,1.9222664060781185e-29,6.1726994184573222e-65,1.5938148195414275e-11,2.6000423905652061e-57,1.593813023199127e-11,3.0605602918250019e-39,5.0489854533348831e-37,4.818400853160897e-53,5.5868589954068543e-54,1.2601921737601026e-27,1.4353361497059651e-44,8.704250167586936e-10,2.5771739303071568e-11,1.0317350672096464e-13,4.345486053554996e-21,1.6110577089476603e-20,1.0315518132738224e-13,2.2177678073893764e-49,1.3504396695918869e-27,2.084567907036216e-29,3.9659922033662753e-38,3.7912289237231765e-58,3.1605045704332815e-19,1.5498719456574611e-21,9.2232748590788552e-23,3.5109197962865662e-38,8.4846621837225656e-47,2.5719209515570062e-53,9.1074365117222435e-46,6.0034429085207166e-64,1.6286858816758658e-55,1.0302341172670053e-60,4.7619131644660402e-68,1.7545581270989129e-69,1.5129047596982033e-117
2.1838285263290946e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727571597756,0.11866996495795956,0.022821567677471372,0.0,1.7690787892693259e-32,2.0565909505185462e-19,6.2695438465961065e-37,3.2683226806392185e-29,1.9303810776828237e-64,1.927404360736077e-11,6.7499769021445173e-57,1.927401785603899e-11,5.9682716498905061e-39,9.9827471224829656e-37,1.3685311076443646e-52,1.5867871338389659e-53,2.1059909439011686e-27,3.1752966675837358e-44,1.0526069849761729e-09,3.1165824273713199e-11,1.2476809489988363e-13,6.2281469717417722e-21,2.3095160718041081e-20,1.2474182425136391e-13,5.5135647680909353e-49,2.2572084884120253e-27,3.4834297244340016e-29,7.7339210252286876e-38,1.0506590159363935e-57,4.5268252379495072e-19,2.5669092081617712e-21,1.7593697878874696e-22,8.2597585203588123e-38,2.4097993583700436e-46,6.389701306781442e-53,2.0351165414428614e-45,1.7444100882247333e-63,4.0490569702146103e-55,2.8550771181799588e-60,1.4608116494620165e-67,5.382580216230932e-69,1.3150963618116826e-116
2.939769171983934e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727534073911,0.11866996458688069,0.022821567672077287,0.0,4.5734887007063402e-32,3.5432810175910724e-19,2.7005765732403142e-36,7.2262836903118123e-29,1.0388978336645003e-63,2.5945837386872155e-11,2.9856453273566159e-56,2.5945793021761054e-11,1.5845489749140766e-38,2.7912456179879281e-36,6.57759173717245e-52,7.6265407863339919e-53,4.4947619095761878e-27,9.9904348337883564e-44,1.4169709119101363e-09,4.1953994202639152e-11,1.6795737212286865e-13,1.0726296839603214e-20,3.9788916837948379e-20,1.6791211105775282e-13,2.0320585533031222e-48,4.8188819412396971e-27,7.4337969348190021e-29,2.0533225771217188e-37,4.4911022251546874e-57,7.7876979837415199e-19,5.3996251581804614e-21,4.4957708504672504e-22,3.2126407942365731e-37,1.1582005611228209e-45,2.3524959673681416e-52,6.6359986762537877e-45,9.3566723554926169e-63,1.4923059267594151e-54,1.2204196824533484e-59,7.18047317339849e-67,2.6458478100884613e-68,5.1671426472175024e-115
3.695709817638773e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727496550066,0.11866996421580181,0.022821567666683203,0.0,9.6829884226764703e-32,5.4233456663237358e-19,8.0472127649369094e-36,1.3538325671938864e-28,3.809987341789299e-63,3.2617635956819232e-11,8.9839939013792473e-56,3.2617568053965022e-11,3.4370950779565764e-38,6.2480331628478282e-36,2.1957529860397293e-51,2.5459068862382552e-52,8.1710261328767383e-27,2.471139448954709e-43,1.7813348234440443e-09,5.2742164111535514e-11,2.111468130899751e-13,1.6411530980966088e-20,6.0898652188112256e-20,2.1107753704796514e-13,5.6610256975605011e-48,8.7626123458465148e-27,1.3512529645609612e-28,4.453930021740606e-37,1.39433730270647e-56,1.1902694076573655e-18,9.6831897056920688e-21,9.4187660541663648e-22,8.1902423186828182e-37,3.8662783775208869e-45,6.5480163386483085e-52,1.689381571452209e-44,3.1228402195056252e-62,4.1573536373899144e-54,3.788997138399911e-59,2.4618673925540189e-66,9.0716947529542707e-68,3.2942269539112741e-114
4.451650463293612e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727459026221,0.11866996384472295,0.022821567661289118,0.0,1.83141157353593e-31,7.7234665855453139e-19,2.0459302140343249e-35,2.2912299519714503e-28,1.1750431769685192e-62,3.9289439641589071e-11,2.3255999576687989e-55,3.9289342943594654e-11,6.6425850475954432e-38,1.2340844372083728e-35,6.178093924609751e-51,7.1632760338706424e-52,1.3512757162364543e-26,5.3748101320632761e-43,2.1456987185333466e-09,6.3530333999045199e-11,2.5433642936668308e-13,2.3362985003499769e-20,8.672338238224011e-20,2.5423777307175497e-13,1.3704915610166774e-47,1.4495069045057022e-26,2.2343919800380542e-28,8.6077431826187986e-37,3.723325334978722e-56,1.6925912356041522e-18,1.5794668903408874e-20,1.7626752827204724e-21,1.8882983661484049e-36,1.0878182151386268e-44,1.5838424303762459e-51,3.7587246595180445e-44,8.9430117385089847e-62,1.0064643713347179e-53,1.0117834821772877e-58,7.1955479813244617e-66,2.651548785080671e-67,2.205652983726576e-113
5.963531754603291e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727383978547,0.11866996310256528,0.022821567650500949,0.0,5.5462339944265444e-31,1.360754696278869e-18,1.1981431586258952e-34,5.448809164903282e-28,1.388850333006799e-61,5.2633062640363287e-11,1.4390560952245793e-54,5.2632892287097064e-11,2.0902094271192696e-37,3.9344636389681229e-35,5.0992892818809136e-50,5.9123347460610105e-51,3.1148257231472073e-26,2.2518403247861533e-42,2.8744264584514967e-09,8.5106673708708254e-11,3.4071620082773467e-13,4.1127052705968658e-20,1.5278023910350941e-19,3.4054238628561106e-13,7.7354378839505399e-47,3.3435516610107166e-26,5.1491739318339271e-28,2.7085881492849945e-36,2.8762376352505698e-55,2.9723767314374526e-18,3.5209406206669773e-20,5.1830986789725276e-21,7.9026013901012226e-36,8.9778898010642463e-44,8.9090096405728673e-51,1.6183421834502099e-43,7.7385259086217629e-61,5.6807767084785754e-53,7.8159564504840638e-58,7.7501493023929152e-65,2.8563340139272761e-66,1.9239476898597659e-111
7.475413045912969e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727308930879,0.11866996236040768,0.02282156763971278,0.0,1.3035396467629406e-30,2.1198075633081664e-18,4.2000085025149291e-34,1.064128011682968e-27,7.060656591460094e-61,6.5976706409859372e-11,5.2074224048509621e-54,6.597644105140158e-11,5.0210670385544618e-37,9.4820845660713556e-35,2.1657742979628339e-49,2.5110684944291442e-50,5.9797788366878517e-26,6.5910882325434531e-42,3.6031541315646249e-09,1.0668301333150955e-10,4.2709669170130534e-13,6.4014853239591083e-20,2.3798394686023384e-19,4.2682592366220114e-13,2.7348195411123464e-46,6.4230176015695506e-26,9.8828938471476646e-28,6.5065394101928051e-36,1.217742497568276e-54,4.6155627964101465e-18,6.552847867366935e-20,1.1874407674907811e-20,2.2588148032814995e-35,3.8128930908727255e-43,3.1418195953784685e-50,4.7779923110507412e-43,3.332787883430193e-60,2.0084085262403021e-52,3.3091262199359197e-57,3.8942975316839324e-64,1.4353749962086177e-65,1.763144528309171e-110
1.0499175628532327e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727158835571,0.11866996087609268,0.022821567618136439,0.0,5.1085817049261063e-30,4.1501881971301135e-18,3.3995126441528956e-33,2.9757429044102013e-27,1.4145974507789946e-59,9.2664056276260613e-11,4.5634639722518803e-53,9.2663536841261455e-11,2.0206662770198012e-36,3.773635738992542e-34,2.7254603247142279e-48,3.1598951256241983e-49,1.6422953134493654e-25,3.8934346226489189e-41,5.0606092772425476e-09,1.4983569231642015e-10,5.9985985904391041e-13,1.2510499789006267e-19,4.6584525335711277e-19,5.9932975555195851e-13,2.4264885084840126e-45,1.7666765207547338e-25,2.7127257604040941e-27,2.6184899863616162e-35,1.6635265135047358e-53,8.9746837362520006e-18,1.6797471304913933e-19,4.3704537531965139e-20,1.2036879437620997e-34,4.7973313810865747e-42,2.7649205233456106e-49,2.8093492937953361e-42,4.4456082476655621e-59,1.7819826216594464e-51,4.5205308687755191e-56,8.3961738128914055e-63,3.0957919101398622e-64,4.4958800481656087e-108
1.654670079377104e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726858645059,0.11866995790746347,0.022821567574983759,0.0,3.3803730940170849e-29,1.026012428903109e-17,5.6933379991489596e-32,1.1975354791087983e-26,8.426776929481547e-58,1.4603900515971576e-10,8.8478104004416548e-52,1.4603772146572943e-10,1.3671950817489954e-35,2.4684537927649864e-33,8.5120230111227232e-47,9.8683243639401289e-48,6.5131335708785719e-25,4.6032479389245874e-40,7.9755187663756526e-09,2.3614104924386164e-10,9.4539511586537624e-13,3.0811940365114525e-19,1.1512322935465373e-18,9.4408460994317603e-13,5.1940566979576834e-44,7.029932940932219e-25,1.0744794808024815e-26,1.7717080536140468e-34,6.6408594616613966e-52,2.1870650909904211e-17,5.7878415099989276e-19,2.5284970049336536e-19,1.1123075013574288e-33,1.4976216429185274e-40,5.8020412699897538e-48,3.2177295842640408e-41,1.5480153828643281e-57,3.8144895532476741e-50,1.8046314868923074e-54,6.3900670424191359e-61,2.3581686565968085e-62,4.5005756056576215e-105
2.864175112424847e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726258264442,0.11866995197020826,0.022821567488678401,0.0,3.3108033801489494e-28,3.0677011690939758e-17,1.4822853060717943e-30,6.4291205361692586e-26,8.555394571177037e-56,2.5278989821021745e-10,2.9640983004208837e-50,2.5278606289258597e-10,1.3628933303637859e-34,2.3489638390165152e-32,4.3597548921240892e-45,5.0539351792857951e-46,3.4536371970476863e-24,8.7629272298211549e-39,1.3805334535627484e-08,4.0875175893246427e-10,1.6365028345755865e-12,9.1409428568590966e-19,3.4394112285564655e-18,1.6325844255960093e-12,1.92501830722386e-42,3.7541409653648859e-24,5.6823394010105548e-26,1.7661798142551447e-33,4.8497978935870711e-50,6.350210284399431e-17,2.3823741984368792e-18,1.9421789170821872e-18,1.491544334681356e-32,7.6637434128809915e-39,2.0652969973490656e-46,5.8392804937543029e-40,1.0023974200075428e-55,1.4137546515235952e-48,1.3179448249031562e-52,9.2430440345252945e-59,3.4171132394639992e-60,1.3332922359967759e-101
4.07368014547259e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725657884385,0.11866994603295732,0.022821567402373042,0.0,1.228790765599463e-27,6.2023264913922443e-17,8.171304878046989e-30,1.800730944273017e-25,6.8056484525891791e-55,3.5954211654283551e-10,1.8050708716089545e-49,3.5953436722329512e-10,5.0956015047787853e-34,8.8476233997298873e-32,2.9237278088392902e-44,3.3890930838486402e-45,9.6114432550079607e-24,4.2112743509018784e-38,1.9635146026189048e-08,5.8136246307044247e-10,2.327662139039786e-12,1.8356344136382912e-18,6.9491237969436686e-18,2.3197395134788266e-12,1.1488610192051205e-41,1.050149202408651e-23,1.5783196807877992e-25,6.6035173074975877e-33,3.4897730941969544e-49,1.2517510447554781e-16,5.580199806460219e-18,6.2870461063181519e-18,6.5695101246079551e-32,5.1376472277214618e-38,1.2122641583907141e-45,2.812430167250325e-39,7.3359204998078333e-55,8.4374388791908935e-48,9.4836195176493533e-52,7.8205839584706042e-58,2.8928216478036626e-59,1.5348793427964173e-100
5.283185178520333e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725057504884,0.11866994009571065,0.02282156731606769,0.0,3.2192564936372224e-27,1.0429891858623436e-16,2.9257013935366533e-29,3.8407134096329968e-25,3.2343728360172856e-54,4.6629565769932579e-10,7.1238398882183236e-49,4.6628263445774011e-10,1.342928786260927e-33,2.3566376986442021e-31,1.2150797931174395e-43,1.4083888542744202e-44,2.0391070539973637e-23,1.3382308676185802e-37,2.5464953238047256e-08,7.5397316166378038e-10,3.0188757428645701e-12,3.0667217314586277e-18,1.1678037057287856e-17,3.0055523788815131e-12,4.3082093347013825e-41,2.2386718225353761e-23,3.3423534639387094e-25,1.7403602559383444e-32,1.5161373021887153e-48,2.0545413682349568e-16,1.0201526499856502e-17,1.4649011707707751e-17,1.9935126034642701e-31,2.1344404454112165e-37,4.4771492452400684e-45,8.9981006609799758e-39,3.3983292530118116e-54,3.1640523461760069e-47,4.1202030992874883e-51,3.8734200939402e-57,1.4335155759294308e-58,3.7599770830199541e-99
6.492690211568076e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724457125937,0.11866993415846826,0.022821567229762335,0.0,6.9524689975892037e-27,1.5750397969764351e-16,8.1995317334518165e-29,7.0186865077939265e-25,1.1600274688868211e-53,5.7305051913947092e-10,2.1995086144031663e-48,5.7303086459589804e-10,2.9162476510592955e-33,5.159167282902631e-31,3.8764537050569772e-43,4.4927970505350831e-44,3.7078127632049291e-23,3.3939681590752607e-37,3.1294756171199862e-08,9.2658385471855793e-10,3.7101463341691006e-12,4.6012459576985355e-18,1.7623740475611005e-17,3.6900256106202269e-12,1.2565226239966283e-40,4.0900118202316055e-23,6.0665976085054795e-25,3.7793471239316677e-32,5.0171791735123695e-48,3.0295200976037902e-16,1.6200120260345179e-17,2.8415316518583731e-17,4.8325605450409864e-31,6.8070698919073154e-37,1.2865653915664351e-44,2.2968790125366992e-38,1.2128357083703244e-53,9.2282819512652943e-47,1.3634613623224032e-50,1.4367575981182829e-56,5.3200259726353239e-58,4.9584574632337117e-98
8.911700277663562e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723256369704,0.1186699222839963,0.022821567057151635,0.0,2.284744283664905e-26,2.9670230713608914e-16,4.094210620079372e-28,1.7737018171825341e-24,9.1807710171138878e-53,7.8656419347253665e-10,1.3448698531652346e-47,7.8652721358341554e-10,9.6865964858544602e-33,1.7300253407444726e-30,2.4612309116561765e-42,2.8519119219732031e-43,9.2808781604406886e-23,1.456624783700529e-36,4.2954349201396679e-08,1.2718052242343061e-09,5.0928675692282549e-12,8.5585792159541945e-18,3.3156600157036557e-17,5.0549627510707272e-12,6.8617714772612844e-40,1.0333717636018255e-22,1.5130670843127969e-24,1.2553828668825575e-31,3.4357009077965511e-47,5.4497562497694971e-16,3.200635077527545e-17,7.69414872952612e-17,1.8439218032666121e-30,4.3183338730806317e-36,6.8104868812075583e-44,9.947873395625769e-38,9.7502323840524338e-53,5.0395845474558953e-46,9.3369595273065535e-50,1.2151583913552299e-55,4.5045926597146886e-57,3.1613941061616109e-96
1.1330710343759048e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722055615669,0.11866991040954143,0.022821566884540938,0.0,5.6609757308509202e-26,4.7961821142905744e-16,1.3386474859441806e-27,3.6007075517813203e-24,4.1080185734770552e-52,1.000083119239395e-09,5.0576431837948258e-47,1.0000234141859805e-09,2.4231330829280527e-32,4.3432915866500924e-30,9.5268010062356782e-42,1.103730724233436e-42,1.8669624790428828e-22,4.3944995466391046e-36,5.4613925116797248e-08,1.6170265716646945e-09,6.4758445558283172e-12,1.3660616162730669e-17,5.3528438952900653e-17,6.4145716258492757e-12,2.444972343816774e-39,2.09765235954864e-22,3.033082999123048e-24,3.140463476945447e-31,1.418921403122084e-46,8.4170333645661168e-16,5.2312384631627837e-17,1.6172555926585392e-16,4.9633502144751199e-30,1.6704579980720287e-35,2.368758131351064e-43,3.0148629106813465e-37,4.297250373500729e-52,1.7957201494311382e-45,3.8561465559338314e-49,5.7185549122084394e-55,2.1215320796212134e-56,4.3375426209287357e-95
1.3749720409854533e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720854863854,0.11866989853510364,0.022821566711930249,0.0,1.1853575891702439e-25,7.0625164351950992e-16,3.4755072502237099e-27,6.3988126645309841e-24,1.4057190370386735e-51,1.2136072751393238e-09,1.4918288810094093e-46,1.2135194664037745e-09,5.1215675800725097e-32,9.1648007387715379e-30,2.8640456149777533e-41,3.3176396986665829e-42,3.2878158769167728e-22,1.08595819236953e-35,6.627348391742462e-08,1.962247897057552e-09,7.8590943854537073e-12,1.9859637402810874e-17,7.8719047792601081e-17,7.7688739431506106e-12,6.9524330536609873e-39,3.7276785863918202e-22,5.3225920859156605e-24,6.6379009775771436e-31,4.5791002404372443e-46,1.1843957842166261e-15,7.63911070486754e-17,2.9184674153229624e-16,1.0903797046257168e-29,5.0186736568992133e-35,6.5802543818226139e-43,7.4589266512734508e-37,1.4528688679936678e-51,5.1063153883198007e-45,1.2444582838765955e-48,2.0683752084981663e-54,7.6794795825330896e-56,3.9801264474303764e-94
