Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52),C2H4(47),H2X(49),C2H4X(65),CH4OX(60)
1.3813395296353306e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33372950663092937,0.11509550043976723,0.022689771886764992,0.0,4.1680062527528284e-12,1.0108542567500722e-10,0.0,2.6677154444181153e-14,0.0,2.1364336586595868e-07,2.2884529403237675e-29,1.2734822628760389e-09,2.9912890211216166e-22,2.1892201430915097e-15,0.0,0.0,9.4857692978729833e-13,6.8559595790129528e-23,0.0035742508835674529,0.00026359143831395168,1.0265726406818815e-09,9.5871955290759438e-11,2.1312367001944353e-07,1.1071382981439414e-15,3.6636416716744357e-11,5.4314857721196335e-17,2.5717983961300739e-26,1.073246812772215e-12,2.080150526956486e-29,3.7840400123476338e-20
1.3946420414688726e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33370664197480571,0.11507514195675259,0.022688518792452903,0.0,4.3334190390588899e-12,1.0465194222188318e-10,0.0,2.7668457600547539e-14,0.0,2.1674767245286408e-07,2.4450360648997731e-29,1.2847393495683605e-09,3.1241399682475253e-22,2.2731057951787905e-15,0.0,0.0,9.7868197473070258e-13,7.2202145311448796e-23,0.0035946062549565955,0.00026609762343587478,1.0333513903162232e-09,9.8102424635700831e-11,2.1621423281964869e-07,1.1363741370554585e-15,3.717449324062427e-11,5.6443533957721267e-17,2.7099180943229976e-26,1.1137575637105282e-12,2.190519019761098e-29,3.9288308289187526e-20
1.4079445533024145e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33368396600211825,0.11505497167656834,0.022687265938323976,0.0,4.5041809428257927e-12,1.0831669322905066e-10,0.0,2.8688232310466747e-14,0.0,2.1987154650640661e-07,2.61090997012281e-29,1.2959817507646216e-09,3.2617266510487843e-22,2.3595001110883426e-15,0.0,0.0,1.0094779051672281e-12,7.6005783560820858e-23,0.0036147734039436818,0.00026860332814554585,1.0401309201445423e-09,1.0036599921899481e-10,2.1932413863720183e-07,1.1661974595551607e-15,3.7715955467718322e-11,5.8636769459410562e-17,2.8542121673386792e-26,1.155464964855953e-12,2.3057606322316863e-29,4.0779434805527416e-20
1.4212470651359564e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33366147697180809,0.11503498786105845,0.022686013322924355,0.0,4.6804285646876149e-12,1.1208165024477275e-10,0.0,2.9737065346008037e-14,0.0,2.2301498161480584e-07,2.7865435146044602e-29,1.3072095790317539e-09,3.4041774612751946e-22,2.4484578675439667e-15,0.0,0.0,1.0409747355027844e-12,7.9976228972587556e-23,0.003634754068691072,0.00027110855535033478,1.0469112584762747e-09,1.0266290424782943e-10,2.2245337647221939e-07,1.1966177649952618e-15,3.8260801684962321e-11,6.0895969060323113e-17,3.0049021539924338e-26,1.1983949014293846e-12,2.426048021376292e-29,4.231472097937088e-20
1.4345495769694984e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33363917315891495,0.11501518878813857,0.022684760944813781,0.0,4.8623011202704489e-12,1.1594880982130931e-10,0.0,3.0815551082592854e-14,0.0,2.2617797145602123e-07,2.972425173366747e-29,1.3184229464473141e-09,3.5516232193884571e-22,2.5400346148059654e-15,0.0,0.0,1.073182543702478e-12,8.4119354391434856e-23,0.0036545499712894503,0.0002736133079303755,1.0536924332112671e-09,1.0499336471465459e-10,2.2560193535886802e-07,1.2276446975621042e-15,3.8809030195858561e-11,6.322255677380696e-17,3.1622156380793074e-26,1.2425736157395883e-12,2.5515584957102875e-29,4.3895121369972409e-20
1.4478520888030403e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33361705285442839,0.11499557275164692,0.022683508802565477,0.0,5.0499404737377653e-12,1.1992019364535402e-10,0.0,3.1924291544312234e-14,0.0,2.2936050979644618e-07,3.1690636949355026e-29,1.3296219646029611e-09,3.7041972020273302e-22,2.6342866819410493e-15,0.0,0.0,1.1061114711709909e-12,8.8441189982303316e-23,0.0036741628179068034,0.00027611758873882531,1.0604744718450508e-09,1.0735760539747942e-10,2.2876980436372826e-07,1.2592880481714007e-15,3.9360639320235252e-11,6.5617975912684927e-17,3.3263863634267804e-26,1.2880277092367937e-12,2.6824741026953223e-29,4.5521603879094234e-20
1.4611546006365823e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33359511436513972,0.11497613806119672,0.022682256894766047,0.0,5.2434911715396177e-12,1.2399784866811457e-10,0.0,3.3063896449238766e-14,0.0,2.3256259048961915e-07,3.3769887751960053e-29,1.3408067446078925e-09,3.862035169609899e-22,2.7312711820924844e-15,0.0,0.0,1.1397717226331292e-12,9.2947926173102498e-23,0.0036935942989360041,0.00027862140060212233,1.0672574014740496e-09,1.0975585086013778e-10,2.3195697258417511e-07,1.2915577563741338e-15,3.9915627394009124e-11,6.8083689209427651e-17,3.4976543502553511e-26,1.3347841445610995e-12,2.8189817171622446e-29,4.7195149841143412e-20
1.4744571124701242e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33357335601349564,0.11495688304203004,0.022681005220015312,0.0,5.4431004763651889e-12,1.2818384723503427e-10,0.0,3.4234983254733204e-14,0.0,2.3578420747495146e-07,3.5967517483126829e-29,1.3519773970922466e-09,4.0252753940734754e-22,2.8310460177504571e-15,0.0,0.0,1.1741735660145439e-12,9.7645916630392089e-23,0.0037128460891410271,0.0002811247463202408,1.0740412488007229e-09,1.121883254525213e-10,2.3516342914677577e-07,1.3244639122731125e-15,4.0473992768950982e-11,7.0621178936313759e-17,3.6762660128535421e-26,1.3828702475856877e-12,2.9612731307229086e-29,4.891675411331679e-20
1.4877596243036662e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33355177613745279,0.11493780603487293,0.022679753776926201,0.0,5.6489184012982458e-12,1.3248028721515214e-10,0.0,3.5438177202746105e-14,0.0,2.3902535477647179e-07,3.8289262950180258e-29,1.3631340322104671e-09,4.1940586867526759e-22,2.933669886022633e-15,0.0,0.0,1.2093273323226048e-12,1.0254168126819468e-22,0.0037319198478018034,0.00028362762866694245,1.0808260401386409e-09,1.1465525331078044e-10,2.3838916320570469e-07,1.3580167584501365e-15,4.1035733812454523e-11,7.3231947025578438e-17,3.8624742785738827e-26,1.4323137094548262e-12,3.1095451421758221e-29,5.0687425165753398e-20
1.501062136137208e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33353037309033484,0.11491890539579182,0.022678502564124622,0.0,5.8610977441749683e-12,1.3688929213009988e-10,0.0,3.6674111365114502e-14,0.0,2.4228602650158678e-07,4.0741091685793549e-29,1.3742767596446306e-09,4.3685284263962116e-22,3.0392022839048573e-15,0.0,0.0,1.2452434155274215e-12,1.0764190929010492e-22,0.0037508172188577193,0.00028613005039002727,1.0876118014174975e-09,1.1715685835749448e-10,2.4163416394117504e-07,1.3922266919037692e-15,4.1600848907308069e-11,7.5917515189550284e-17,4.0565387081564723e-26,1.4831425886166518e-12,3.2639996489106145e-29,5.2508185171693598e-20
1.51436464797075e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33350914524068914,0.11490017949605154,0.022677251580249337,0.0,6.0797941221437137e-12,1.4141301128273276e-10,0.0,3.7943426688854114e-14,0.0,2.4556621683985808e-07,4.3329209387554191e-29,1.3854056886077397e-09,4.5488305873229309e-22,3.1477035135519768e-15,0.0,0.0,1.2819322724430004e-12,1.1295346226486077e-22,0.0037695398310497881,0.00028863201421158003,1.0943985581880576e-09,1.1969336430180991e-10,2.4489842055788651e-07,1.4271042659976845e-15,4.21693364514694e-11,7.8679425040777671e-17,4.2587256173867023e-26,1.5353853128507093e-12,3.4248437393162846e-29,5.4380070097643921e-20
1.527667159804292e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33348809097214599,0.11488162672197423,0.022676000823951853,0.0,6.305166006426199e-12,1.4605361988539221e-10,0.0,3.9246772041446989e-14,0.0,2.4886592006179518e-07,4.6060067540583828e-29,1.3965209278469804e-09,4.7351137677176887e-22,3.2592346875487345e-15,0.0,0.0,1.3194044226085287e-12,1.1848337723554233e-22,0.0037880892980614866,0.00029113352282821622,1.1011863356270429e-09,1.2226499463954806e-10,2.4818192228348946e-07,1.4626601924195582e-15,4.2741194857843439e-11,8.1519238212144262e-17,4.4693082000938098e-26,1.5890706812902291e-12,3.5922897861982456e-29,5.6304129793547138e-20
1.540969671637834e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33346720868327895,0.11486324547480013,0.022674750293896269,0.0,6.5373747572796054e-12,1.5081331918779751e-10,0.0,4.058480425612495e-14,0.0,2.5218513051766392e-07,4.8940371226401561e-29,1.4076225856469439e-09,4.9275292180675928e-22,3.3738577341807017e-15,0.0,0.0,1.3576704481697753e-12,1.242388698625669e-22,0.0038064672186582946,0.00029363457891132358,1.1079751585419561e-09,1.2487197265328277e-10,2.514846583670661e-07,1.4989053431505006e-15,4.3316422554062921e-11,8.4438536476974747e-17,4.6885666524969059e-26,1.6442278664391289e-12,3.7665555412091981e-29,5.8281428082956545e-20
1.554272183471376e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33344649678746652,0.11484503417054905,0.022673499988759189,0.0,6.7765846591591189e-12,1.5569433660456421e-10,0.0,4.1958188177148981e-14,0.0,2.5552384263631128e-07,5.197708712125577e-29,1.4187107698328132e-09,5.1262308697391949e-22,3.4916354027052041e-15,0.0,0.0,1.3967409937605974e-12,1.3022733760064573e-22,0.0038246751768259242,0.00029613518510730313,1.1147650513758453e-09,1.2751452141238689e-10,2.5480661807762602e-07,1.5358507524449797e-15,4.3895017982271915e-11,8.7438921869131115e-17,4.9167882989051748e-26,1.7008864161837093e-12,3.9478642302988719e-29,6.031304285321387e-20
1.567574695304918e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33342595371275441,0.11482699123988352,0.022672249907229599,0.0,7.022962956080376e-12,1.6069892584234668e-10,0.0,4.3367596705084741e-14,0.0,2.5888205092400376e-07,5.5177451687184705e-29,1.4297855877735194e-09,5.3313753636972161e-22,3.6126312686222145e-15,0.0,0.0,1.4366267663845426e-12,1.3645636290987216e-22,0.0038427147419072636,0.00029863534403780666,1.1215560382120011e-09,1.3019286377305001e-10,2.5814779070261838e-07,1.5735076188212221e-15,4.4476979598912321e-11,9.0522016803099553e-17,5.1542677187789626e-26,1.759076255799016e-12,4.1364446501876637e-29,6.2400066145629644e-20
1.5808772071384598e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33340557790172032,0.11480911512797322,0.022671000048008708,0.0,7.2766798871813121e-12,1.6582936702660194e-10,0.0,4.4813710842074339e-14,0.0,2.622597499632832e-07,5.8548979559101449e-29,1.4408471463848586e-09,5.5431220793653908e-22,3.7369097389451402e-15,0.0,0.0,1.4773385352965453e-12,1.4293371650110998e-22,0.003860587468738054,0.00030113505829997239,1.1283481427786047e-09,1.3290722237826586e-10,2.6150816554645947e-07,1.611887307062079e-15,4.5062305874512944e-11,9.3689464194068783e-17,5.4013068751584943e-26,1.8188276899498554e-12,4.3325312658693249e-29,6.4543604245665425e-20
1.5941797189720017e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33338536781133887,0.11479140429436049,0.022669750409809907,0.0,7.5379087224828872e-12,1.7108796682797292e-10,0.0,4.6297219737104553e-14,0.0,2.6565693441183574e-07,6.2099472131235026e-29,1.451895552132577e-09,5.76163316363001e-22,3.8645360574714817e-15,0.0,0.0,1.5188871318846943e-12,1.4966736061585083e-22,0.0038782948977812951,0.00030363433046665838,1.1351413884533111e-09,1.3565781965779089e-10,2.6488773192907572e-07,1.6510013502262948e-15,4.5650995293481527e-11,9.6942927577999873e-17,5.658215244467001e-26,1.8801714046864237e-12,4.5363643091477372e-29,6.6744777773116706e-20
1.6074822308055437e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33336532191284801,0.11477385721282717,0.022668500991358576,0.0,7.8068257988481637e-12,1.7647705858828694e-10,0.0,4.7818820731271657e-14,0.0,2.6907359900137653e-07,6.583702634629476e-29,1.4629309110354276e-09,5.9870735599867667e-22,3.9955763100533262e-15,0.0,0.0,1.5612834495520718e-12,1.566654523407121e-22,0.0038958385552604054,0.00030613316308667306,1.1419357982677713e-09,1.3844487782807403e-10,2.6828647918446187e-07,1.6908614516701926e-15,4.6243046353899519e-11,1.0028409123168822e-16,5.925309947695046e-26,1.9431384694345237e-12,4.7481898782129203e-29,6.9004721772295898e-20
1.6207847426390856e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33334543869161737,0.11475647237126262,0.022667251791392017,0.0,8.0836105561392049e-12,1.8199900244616853e-10,0.0,4.9379219403042948e-14,0.0,2.7250973853654836e-07,6.9770043690761867e-29,1.4739533286681863e-09,6.2196110378315195e-22,4.1300974298675971e-15,0.0,0.0,1.6045384435986581e-12,1.6393634695674561e-22,0.0039132199532911378,0.00030863155868500448,1.1487313949121035e-09,1.4126861889215765e-10,2.7170439665925367e-07,1.7314794870797182e-15,4.6838457567319417e-11,1.0371466029281744e-16,6.2029158829729075e-26,2.0077603389803428e-12,4.9682600382614471e-29,7.1324585802214465e-20
1.6340872544726276e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33332571664701738,0.1147392482715332,0.022666002808659335,0.0,8.3684455735712404e-12,1.8765618546226253e-10,0.0,5.0979129613515137e-14,0.0,2.759653478938355e-07,7.3907239399747776e-29,1.4849629101646414e-09,6.4594162218955648e-22,4.268167202686031e-15,0.0,0.0,1.6486631311032772e-12,1.7148860132372938e-22,0.0039304405900122763,0.00031112951976304651,1.1555282007393074e-09,1.4412926463955019e-10,2.7514147371131583e-07,1.7728675065128303e-15,4.7437227458564868e-11,1.0723636088000617e-16,6.4913658595378108e-26,2.0740688554497571e-12,5.1968329231663828e-29,7.3705534026762604e-20
1.6473897663061695e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33330615429228894,0.11472218342935266,0.022664754041921305,0.0,8.6615166062635737e-12,1.9345102174406507e-10,0.0,5.2619273551669874e-14,0.0,2.7944042202049085e-07,7.8257651874896438e-29,1.4959597602205487e-09,6.7066626218260625e-22,4.4098542721448423e-15,0.0,0.0,1.6936685908055934e-12,1.7933097729961475e-22,0.0039475019497151069,0.00031362704879882346,1.162326237769618e-09,1.4702703664607146e-10,2.7859769970834436e-07,1.8150377364522034e-15,4.8039354565533483e-11,1.1085094021284768e-16,6.7910007331029829e-26,2.1420962502821277e-12,5.4341728382019695e-29,7.6148745304886463e-20
1.6606922781397115e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33328675015441539,0.11470527637415388,0.022663505489950275,0.0,8.9630126219866558e-12,1.9938595257035968e-10,0.0,5.430038177962614e-14,0.0,2.8293495593347788e-07,8.2830652318843809e-29,1.5069439830965561e-09,6.9615266619122194e-22,4.5552281450140054e-15,0.0,0.0,1.7395659629881373e-12,1.874724451953022e-22,0.0039644055029716893,0.0003161241482472118,1.1691255276948054e-09,1.4996215627366908e-10,2.8207306402648368e-07,1.8580025818682082e-15,4.8644837439002031e-11,1.1456016673194239e-16,7.1021695426353809e-26,2.2118751461985599e-12,5.6805503638282587e-29,7.8655413280761212e-20
1.6739947899732534e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33326750277399519,0.11468852564896183,0.022662257151530068,0.0,9.2731258381047863e-12,2.0546344651525573e-10,0.0,5.6023193277890116e-14,0.0,2.8644894471842561e-07,8.7635954589784829e-29,1.5179156826210931e-09,7.2241877109578625e-22,4.7043591964660987e-15,0.0,0.0,1.7863664493583576e-12,1.9592218726492008e-22,0.0039811527067619397,0.00031862082054016027,1.1759260918824261e-09,1.5293484467020855e-10,2.855675560489574e-07,1.9017746282921486e-15,4.9253674642434436e-11,1.1836583021892406e-16,7.4252296485490501e-26,2.2834385591645854e-12,5.9362424605409028e-29,8.1226746473959009e-20
1.6872973018067954e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33324841070511602,0.11467192981026768,0.022661009025455849,0.0,9.5920517587138561e-12,2.1168599957182599e-10,0.0,5.7788455490602296e-14,0.0,2.899823835285985e-07,9.2683625279736389e-29,1.5288749621932368e-09,7.4948281123010535e-22,4.8573186753446952e-15,0.0,0.0,1.8340813129306874e-12,2.0468960123178081e-22,0.0039977450045995183,0.00032111706808690796,1.1827279513800138e-09,1.5594532276923626e-10,2.8908116516471406e-07,1.9463666438997362e-15,4.9865864751792194e-11,1.2226974191647938e-16,7.7605468723211294e-26,2.3568199003472313e-12,6.2015325747914015e-29,8.3863968369611439e-20
1.7005998136403373e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33322947251522905,0.11465548742790407,0.022659761110534027,0.0,9.9199892119735702e-12,2.1805613527534063e-10,0.0,5.9596924370782061e-14,0.0,2.9353526758387824e-07,9.7984094020121458e-29,1.539821924785537e-09,7.7736332139813677e-22,5.0141787094321937e-15,0.0,0.0,1.8827218779086216e-12,2.1378430385019045e-22,0.0040141838266565663,0.00032361289327419954,1.18953112691922e-09,1.5899381128971509e-10,2.9261388076708592e-07,1.9917915816047242e-15,5.0481406355347234e-11,1.262737346483613e-16,8.1084956375374392e-26,2.4320529780664478e-12,6.4767107459830133e-29,8.6568317508564157e-20
1.7139023254738792e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33321068678502624,0.11463919708492155,0.022658513405582156,0.0,1.0257140387633578e-11,2.2457640482609458e-10,0.0,6.1449364425569715e-14,0.0,2.9710759216976054e-07,1.0354816401833726e-28,1.5507566729468222e-09,8.060791399055513e-22,5.175012310717073e-15,0.0,0.0,1.9322995295667881e-12,2.2321613450328699e-22,0.0040304705898872558,0.0003261082984664997,1.1963356389199028e-09,1.6208053073573366e-10,2.9616569225246196e-07,2.0380625811627318e-15,5.1100298053497409e-11,1.3037966293939685e-16,8.4694591123747596e-26,2.5091719997408354e-12,6.762073714547712e-29,8.9341047577524169e-20
1.7272048373074212e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33319205210831665,0.11462305737746603,0.02265726590942882,0.0,1.0603710874752891e-11,2.3124938721182549e-10,0.0,6.3346548761466397e-14,0.0,3.0069935263636343e-07,1.093870228290094e-28,1.5616793088049645e-09,8.356494116061912e-22,5.3398933806604993e-15,0.0,0.0,1.982825714133016e-12,2.3299515883708655e-22,0.0040466066981502194,0.00032860328600620354,1.2031415074941626e-09,1.652057013961898e-10,2.9973658901897462e-07,2.0851929712851812e-15,5.1722538458584325e-11,1.3458940313548824e-16,8.8438293535267968e-26,2.5882115738276613e-12,7.0579250311094067e-29,9.2183427499197325e-20
1.740507349140963e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33317356709190593,0.11460706691465777,0.022656018620913543,0.0,1.0959909699612034e-11,2.3807768932971851e-10,0.0,6.528925912957147e-14,0.0,3.0431054439744979e-07,1.1551225336367087e-28,1.5725899340696225e-09,8.6609359096349242e-22,5.5088967154622282e-15,0.0,0.0,2.0343119386703822e-12,2.4313167243091264e-22,0.0040625935423298171,0.00033109785821384703,1.2099487524503292e-09,1.6836954334444761e-10,3.0332656046519967e-07,2.1331962717633289e-15,5.234812619471353e-11,1.3890485352360921e-16,9.2320074515810205e-26,2.6692067117570991e-12,7.3645751667388882e-29,9.5096741522415668e-20
1.753809860974505e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33315523035547501,0.11459122431847102,0.022654771538886648,0.0,1.1325949363817314e-11,2.4506394610799631e-10,0.0,6.727828597081771e-14,0.0,3.0794116292946246e-07,1.2193584514264448e-28,1.5834886500349532e-09,8.9743144512693931e-22,5.682098011325755e-15,0.0,0.0,2.0867697709592343e-12,2.5363620450438911e-22,0.0040784325004562926,0.00033359201738831427,1.2167573932968962e-09,1.7157227643796942e-10,3.0693559598886954e-07,2.1820861956023744e-15,5.2977059897577188e-11,1.4332793445179525e-16,9.6344036778533929e-26,2.752192829860667e-12,7.682341624305723e-29,9.8082289312253631e-20
