Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),H2OX(35),CX(24),CO2X(34),COX(37),HOCXO(25)
2.30625436663737e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575033321063,0.099999999940666578,0.099999999996316827,2.1444038888167881e-66,1.6362269053663615e-42,1.9176893641202378e-34,2.1378541224750924e-56,3.2642091654358518e-34,7.4028806390880277e-65,3.2463101415491789e-28,0.0,3.6299936010732505e-33,4.4422491512300069e-74,1.8567975799425952e-46,1.3857043113598078e-55,1.988461284361425e-62,4.1382523914178889e-42,1.6400786518758524e-108,5.9243910083237029e-11,7.3663915802689464e-12,8.9470097642051844e-14,8.9547669328920897e-14,2.0613639779361279e-17,1.2114820601629437e-17,2.3567231826358133e-23,1.1704578285602261e-43,2.9531482280008279e-39,2.2368319341307171e-42,2.971273899170065e-52,1.0281312559292153e-30,1.9913511083332044e-76,2.6127937155214317e-66,5.6140758374071649e-66
3.1045732183937323e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575031009124,0.099999999920128119,0.099999999995041874,1.3807567434270914e-65,4.577499435581285e-42,4.2410986982279048e-34,9.1761733683834933e-56,7.2160582238785411e-34,4.0480123431352385e-64,5.5926653811208395e-28,0.0,6.2547322647797409e-33,2.1814572341298897e-73,5.1933050192934333e-46,5.1857117395056979e-55,1.0869449449607482e-61,8.8346956651519915e-42,3.4311383216647123e-108,7.9751396904736628e-11,9.9162964607993769e-12,1.2042819103806682e-13,1.2056503850027835e-13,3.2303882010637502e-17,2.4079925875400702e-17,4.0603756822712842e-23,3.1081058525038308e-43,9.6177411157317203e-39,8.3708808032084593e-42,9.693014612881255e-52,2.508327192607166e-30,1.3741613106067461e-75,1.2812609736817887e-65,4.470712346102885e-65
3.9028920701500947e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575028697184,0.099999999899589645,0.099999999993766922,5.0765360224609264e-65,1.0251106432193732e-41,7.9475580847061924e-34,2.8654614600374369e-55,1.3517195944051895e-33,1.3677159908908126e-63,8.559579171538625e-28,0.0,9.5744974581401874e-33,6.9566332837098921e-73,1.1627754787352949e-45,1.4547955929986615e-54,3.6717584117733406e-61,1.6064933185524107e-41,1.6157691764559724e-107,1.002588728861124e-10,1.2466201340732152e-11,1.513800281148534e-13,1.5159364622511485e-13,4.5268186923386109e-17,4.1027279496915354e-17,6.2148105047725287e-23,6.7431281022041627e-43,2.3820929511436199e-38,2.3483604783626842e-41,2.4686169118821087e-51,5.0458447008149592e-30,5.6693283128580703e-75,4.4073423798135016e-65,1.779146878227531e-64
4.701210921906457e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575026385244,0.099999999879051199,0.09999999999249197,1.5971929294935399e-64,2.0257103685010986e-41,1.3453920040466259e-33,7.6577142504147831e-55,2.287311696351938e-33,3.8968571475889401e-63,1.2189017584551974e-27,0.0,1.3636687968442389e-32,1.8882334504219667e-72,2.2972420297059939e-45,3.5099626970341153e-54,1.0458984281770114e-60,2.657453285218466e-41,5.8551725020264955e-107,1.207663372921091e-10,1.5016106220026739e-11,1.8232518578075908e-13,1.8263465701127333e-13,5.9188230782567414e-17,6.3698296297978178e-17,8.850603220267061e-23,1.3034389016364021e-42,5.1194652023872477e-38,5.6658527956376597e-41,5.4946752919798361e-51,9.0790092209270399e-30,1.933827275178666e-74,1.2907732492278518e-64,5.9505968401983711e-64
5.499529773662819e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575024073305,0.099999999858512767,0.099999999991217017,4.4977681208629492e-64,3.6527999817635511e-41,2.1153842158949177e-33,1.8303095528038375e-54,3.5948588437613633e-33,9.9086936708881361e-63,1.6491235572072514e-27,0.0,1.8453255548301044e-32,4.5308139557371747e-72,4.1414776547501377e-45,7.6003093622189538e-54,2.6587530699396631e-60,4.1069654887881737e-41,1.584458444318135e-106,1.4127378994107075e-10,1.7566011098673117e-11,2.1326356064787014e-13,2.1368859404967722e-13,7.37475924001799e-17,9.25127852438384e-17,1.1975308215786819e-22,2.3159604973451922e-42,9.9202405645586486e-38,1.2268573133438586e-40,1.1090867155595721e-50,1.5072509259166755e-29,5.8644034556731942e-74,3.3725093764361409e-64,1.7552938547096374e-63
7.096167477175544e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575019449426,0.099999999817435944,0.099999999988667113,3.7532040840238502e-63,1.0105605229867258e-40,4.5230541412577441e-33,1.0250859205432777e-53,7.678767774458569e-33,5.9187258490519642e-62,2.7116460345875601e-27,0.0,3.0354958336045227e-32,2.2402648702249983e-71,1.1451100892417769e-44,3.1813646944405391e-53,1.5870516888908201e-59,8.5791967834855322e-41,8.8383137933044196e-106,1.8228865991081641e-10,2.2665820854018101e-11,2.7511993728464088e-13,2.7583629965971221e-13,1.0378086452533974e-16,1.6960028498144839e-16,1.9693829976132048e-22,6.3520502321630319e-42,3.124210017252972e-37,5.1354232504627284e-40,4.0040224496199111e-50,3.5637714398744761e-29,6.95909214357542e-73,2.5562185575457799e-63,1.4208361921159179e-62
8.692805180688269e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575014825547,0.099999999776359136,0.099999999986117208,1.5896860990321026e-62,2.244901449005909e-40,8.2804422061743031e-33,3.6265548280193208e-53,1.4044288510594023e-32,2.1054785634248913e-61,4.0433232231264551e-27,0.0,4.5280759674214874e-32,7.3271768261774151e-71,2.5425014358201698e-44,9.3388510680514562e-53,5.6428445473327789e-59,1.5496440198334065e-40,6.7619685634977936e-105,2.2330348281269242e-10,2.7765630606768062e-11,3.3694917840301859e-13,3.3803747770833286e-13,1.3461260441963748e-16,2.7302479974915024e-16,2.9369656724888953e-22,1.4084556616698533e-41,7.5415391378938018e-37,1.5074962321765059e-39,1.076147018372023e-49,7.0218571408905364e-29,3.5327031380929343e-72,1.0800414711978011e-62,5.9941534210313756e-62
1.1886080587713718e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575005577786,0.099999999694205713,0.099999999981017398,2.0635738255036441e-61,8.0568202916155349e-40,2.1402921209582727e-32,3.2361070760278112e-52,3.6223329916109538e-32,1.7988621294562327e-60,7.513400338007663e-27,0.0,8.4216702614015767e-32,5.2996718511009261e-70,9.1140785069550312e-44,5.5504487979551299e-52,4.8146242407353236e-58,3.9466467912800932e-40,9.7836794030267135e-104,3.0533298743617541e-10,3.7965250104484185e-11,4.6052632883021747e-13,4.6260187489787403e-13,1.9689822947227134e-16,5.6058338680295108e-16,5.4592266647540844e-22,5.1025769757204376e-41,3.0520675124919223e-36,8.9596467338276376e-39,5.5556574409878954e-49,2.0245557161086023e-28,7.2824724841589072e-71,1.482195731994376e-61,7.2529431654171573e-61
1.5079355994739168e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574996330022,0.09999999961205247,0.099999999975917589,1.0320735539543611e-60,2.0564231740889524e-39,4.362038696843365e-32,1.3580390720987725e-51,7.3680968794756852e-32,7.4455472124147269e-60,1.205847894563896e-26,0.0,1.3527912993845602e-31,2.0789251058639504e-69,2.3238852508985539e-43,1.8885604058644268e-51,1.9908556034844271e-57,7.9843217698242663e-40,8.2124465168124483e-103,3.873623038195876e-10,4.8164869591821896e-11,5.8399510024112621e-13,5.8738267407534889e-13,2.5953939233514546e-16,9.5616530997502838e-16,8.7642818975017175e-22,1.3063268828012589e-40,8.3136473055777649e-36,3.0485524115008802e-38,1.7661102044869106e-48,4.4073258802519721e-28,4.3668665012615149e-70,7.5607186886416681e-61,3.6337226554331549e-60
2.1465906808790067e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574977834484,0.099999999447746554,0.09999999996571797,1.7551730647214046e-59,8.7629425296995668e-39,1.2796584375355781e-31,1.5135090121586347e-50,2.1519516045464153e-31,7.9380980519520485e-59,2.4368705525212382e-26,0.0,2.7389172070652151e-31,1.9464161967662914e-68,9.8785390964887299e-43,1.3416502516608321e-50,2.1167062545498135e-56,2.3227413312565991e-39,2.2265925349523028e-101,5.5142037187868417e-10,6.8564108535362653e-11,8.3060800355958212e-13,8.3759377147479163e-13,3.8460016228846419e-16,2.0721897883755558e-15,1.7722732540175511e-21,5.643063750672768e-40,3.8513953895551028e-35,2.1657189755142875e-37,1.1363251444377458e-47,1.4059644007657175e-27,1.2171337621973912e-68,1.3532275828941203e-59,5.7744114439089289e-59
2.7852457622840967e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574959338934,0.099999999283441388,0.099999999955518351,9.5136022940486279e-59,2.4326413031530507e-38,2.7867118476027776e-31,6.8259696321753132e-50,4.6678881217878794e-31,3.555220473407083e-58,4.0967340896868832e-26,0.0,4.6126678447901435e-31,8.5098024421099658e-68,2.7366881996024344e-42,4.882353638394751e-50,9.4618329962902722e-56,5.0341585748100645e-39,1.8193949436431586e-100,7.1547768699644665e-10,8.8963347437390511e-11,1.076788560010656e-12,1.0886698026659635e-12,5.0941885262509491e-16,3.6208026443419791e-15,2.981230341438595e-21,1.5686701353619802e-39,1.1122774149881185e-34,7.8811940010661573e-37,3.9669778096524933e-47,3.1984847465975343e-27,7.8905833742105583e-68,7.4291632296165056e-59,3.1759649992059746e-58
3.4239008436891866e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574940843374,0.09999999911913697,0.099999999945318732,3.5879671839775078e-58,5.4305876064590739e-38,5.1480141824376023e-31,2.1799576210116487e-49,8.5903123839838387e-31,1.1523004230056739e-57,6.1847155802812552e-26,0.0,6.9756571070273149e-31,2.727040176376905e-67,6.0970314171229183e-42,1.3282026779478361e-49,3.0604238468702523e-55,9.2661816637739987e-39,9.1155021774755026e-100,8.7953424917733339e-10,1.093625862979055e-10,1.3225374984295363e-12,1.3406093314838812e-12,6.3397395893238553e-16,5.6012965470972226e-15,4.5032989676884282e-21,3.4918097565789228e-39,2.5440122506475442e-34,2.1440116279348479e-36,1.0515475493648624e-46,6.0712480450253793e-27,3.3808152505448566e-67,2.7498637049086888e-58,1.2331852021050165e-57
4.062555925094277e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574922347802,0.099999998954833302,0.099999999935119113,1.0988337931744165e-57,1.0577390236527966e-37,8.5612622986659451e-31,5.6984610171966254e-49,1.4231691374010501e-30,3.0894806315337006e-57,8.7000740589548782e-26,0.0,9.8295407024670572e-31,7.2374174345522131e-67,1.1851513683962097e-41,3.0375048989627035e-49,8.187486453078096e-55,1.5361385232727978e-38,3.6599793069919491e-99,1.0435900584251333e-09,1.2976182511690762e-10,1.5678555658384416e-12,1.5934108344086296e-12,7.5829495677468414e-16,8.0128949988621484e-15,6.3384789481202894e-21,6.7743122218801554e-39,5.0366659244730118e-34,4.9032018439591875e-36,2.3615296167791783e-46,1.0283687861270102e-26,1.1500864092979152e-66,8.1356307720165586e-58,3.8870782639437746e-57
5.339866087904457e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574885356628,0.099999998626228243,0.099999999914719875,7.0715422177423786e-57,3.0751711840955749e-37,1.9285840278066083e-30,2.6871026729112121e-48,3.1817762525795884e-30,1.5555033489674931e-56,1.5010189031083283e-25,0.0,1.7016099980275639e-30,3.5608545530869018e-66,3.4313910648690925e-41,1.1418751234879937e-48,4.102005165821677e-54,3.4408305175042156e-38,4.1632099685260832e-98,1.3716994181343022e-09,1.7056030263037313e-10,2.057201842915711e-12,2.1015942103147598e-12,1.0062763126353085e-15,1.4126608574464229e-14,1.0948172714503827e-20,1.9526587847684344e-38,1.4931314060003548e-33,1.8432379172574288e-35,8.6719775107357497e-46,2.3684707516765154e-26,8.9737835653332639e-66,4.7619700696672347e-57,2.6134632037870051e-56
6.617176250714637e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574848365412,0.099999998297626166,0.099999999894320638,2.8137721078797615e-56,7.1192566190915414e-37,3.6576891924383089e-30,8.8334838867027553e-48,5.9897162656683088e-30,5.3116208134835245e-56,2.3021174000251818e-25,0.0,2.6185545305630139e-30,1.2052882931238584e-65,7.9129927000367687e-41,3.1937496087599181e-48,1.3951208746842535e-53,6.4915578435428647e-38,2.3061545561532145e-97,1.6998057661517373e-09,2.1135877997778692e-10,2.5448333445175229e-12,2.6132079947820328e-12,1.2533919729937138e-15,2.1955961043309085e-14,1.6810310993231433e-20,4.4882119106726213e-38,3.492369023788548e-33,5.1554152019037199e-35,2.3939658734372488e-45,4.5469527056400728e-26,4.0742186885213816e-65,1.8107566945386477e-56,1.0741180389458055e-55
7.894486413524817e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574811374155,0.099999997969027116,0.0999999998739214,8.8525788614317193e-56,1.4279369311830688e-36,6.2165457312511626e-30,2.3740032787989357e-47,1.0104639575817772e-29,1.4679133534773249e-55,3.2726833732682931e-25,0.0,3.735172563510761e-30,3.3145904906523456e-65,1.5810128005796353e-40,7.4899509268206484e-48,3.8399056223894424e-53,1.0976774554972687e-37,9.7755499540689343e-97,2.027909102506375e-09,2.5215725715914882e-10,3.0307563165192938e-12,3.1282396887487497e-12,1.499649248670396e-15,3.1494699219176786e-14,2.3924893019256745e-20,8.9590274008428827e-38,7.042555394113798e-33,1.2090430232871778e-34,5.5692244734784131e-45,7.7807827402402411e-26,1.4343646289371705e-64,5.5070678473360254e-56,3.4762934008873011e-55
1.0449106739145177e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574737391529,0.099999997311838063,0.099999999833122924,7.4392611587449116e-55,4.4325919304734442e-36,1.4525307614796322e-29,1.3899823321889734e-46,2.3235043861521289e-29,8.6825325659229601e-55,5.7198259019578707e-25,0.0,6.5727762139705696e-30,1.8937997066868161e-64,4.8632496753879224e-40,3.1586851783380273e-47,2.2464903144617671e-52,2.5372993601262837e-37,1.7337995103541494e-95,2.6841067403382636e-09,3.3375421102371645e-10,3.9975007857068666e-12,4.1685085936587773e-12,1.989572198847528e-15,5.5676235155007677e-14,4.1911384068826984e-20,2.7726863047498798e-37,2.1888461239996613e-32,5.0988134690084957e-34,2.3330233207827211e-44,1.8252184941921382e-25,1.8296921428125358e-63,4.6130751209855938e-55,2.8630351984440872e-54
1.3003727064765536e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574663408754,0.099999996654661055,0.099999999792324448,3.3940746894253264e-54,1.0696471314021253e-35,2.8265106732366351e-29,5.1635606059810312e-46,4.4512820354518186e-29,3.2383905678321377e-54,8.8376933702163658e-25,0.0,1.0225046504547332e-29,6.939860812724595e-64,1.1637838071596512e-39,9.4626614962140131e-47,8.3067004196674971e-52,4.8863576875125228e-37,1.1417171551871917e-94,3.3402923318523085e-09,4.1535116422407453e-10,4.9574831702015271e-12,5.2223050649959381e-12,2.4760657660640913e-15,8.6623276056052396e-14,6.4907635976928619e-20,6.6935678657182923e-37,5.2608457605060872e-32,1.527481944242939e-33,6.9907901176230213e-44,3.5447338401716355e-25,1.021334563093552e-62,2.1094384304180762e-54,1.304008430786775e-53
1.5558347390385896e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957458942584,0.099999995997496094,0.099999999751525973,1.144494969799187e-53,2.1990072301782448e-35,4.8888835974255123e-29,1.484262374117466e-45,7.5824578003872876e-29,9.358224741455716e-54,1.2621596407883534e-24,0.0,1.4702466487312713e-29,1.9857504646600655e-63,2.3733857335227039e-39,2.3015033382643402e-46,2.3807216130598848e-51,8.3668106937839974e-37,5.1890853868981343e-94,3.9964658772693691e-09,4.9694811676022205e-10,5.9107507470271921e-12,6.2895345225288451e-12,2.9591561343179852e-15,1.242885187144846e-13,9.2913635490890476e-20,1.3783728406666419e-36,1.0744533928178982e-31,3.7151331972322352e-33,1.7059591176695569e-43,6.100857855428682e-25,3.9975772302067854e-62,7.105117402517514e-54,4.4161287430194967e-53
1.8112967716006256e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574515442795,0.099999995340343178,0.099999999710727497,3.2120674331972612e-53,4.0511348907560195e-35,7.7902270498605257e-29,3.6168316103249335e-45,1.1901406225461831e-28,2.2990009816392339e-53,1.7066882784308833e-24,0.0,2.0015436185409988e-29,4.8363076446775597e-63,4.337889275976565e-39,4.8728585823248062e-46,5.8002945947788479e-51,1.3200457521085269e-36,1.910242754932098e-93,4.6526273768101577e-09,5.7854506863215759e-10,6.8573504187766007e-12,7.370103136782826e-12,3.4388675932389121e-15,1.6862503624801923e-13,1.2592936578987133e-19,2.5448425878509437e-36,1.9634663802181675e-31,7.8658667760243855e-33,3.6303815178785056e-43,9.6565233257924483e-25,1.2680790001753e-61,1.9782169586996415e-53,1.2442311100316052e-52
2.0667588041626616e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574441459628,0.099999994683202309,0.099999999669929021,7.9008819763015135e-53,6.8894168200650562e-35,1.1686582201121351e-28,7.8350936213298171e-45,1.7588598735999736e-28,5.0256375779543818e-53,2.2168930010841047e-24,0.0,2.6174289130060591e-29,1.0485537348241199e-62,7.3191995819316555e-39,9.3358955501106014e-46,1.2574233017139492e-50,1.9609259321843454e-36,6.0064921809742272e-93,5.3087768306955597e-09,6.6014201983988044e-10,7.79732878819113e-12,8.4639176788498888e-12,3.9152235684660622e-15,2.1958620248973118e-13,1.6395480654130722e-19,4.3381898758688822e-36,3.3089212200481623e-31,1.5070191186882097e-32,6.9990014693342175e-43,1.4373621359219961e-24,3.474008573328556e-61,4.816554313179653e-53,3.0682160506093524e-52
2.5776828692867336e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574293492978,0.099999993368956708,0.09999999958833207,3.6561726487332051e-52,1.6789455381526181e-34,2.3113995847855159e-28,2.8789407342389626e-44,3.3771598741077191e-28,1.8797083060953991e-52,3.4324960948173379e-24,0.0,4.1070657216439841e-29,3.8593444706380002e-62,1.7558460635031189e-38,2.7709923399074423e-45,4.6214736983307527e-50,3.8040625626949509e-36,4.4470539392562506e-92,6.6210396023842253e-09,8.2333592026268381e-10,9.6576065803328618e-12,1.0690914532089913e-11,4.857962768091796e-15,3.4119742708048826e-13,2.5503472195382451e-19,1.0626072032298377e-35,7.9037462290775785e-31,4.4729917891009806e-32,2.1091295118138311e-42,2.7934640165133015e-24,1.9878901219141726e-60,2.1879987452726959e-52,1.4193122094360711e-51
3.088606934410806e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574145525962,0.09999999205475929,0.099999999506735118,1.2704863192453761e-51,3.4902179014309687e-34,4.0526754436710728e-28,8.3542589382513539e-44,5.7499305041848797e-28,5.5318416924293074e-52,4.9053323554701172e-24,0.0,5.947286583057348e-29,1.1204230600810346e-61,3.5936221442807729e-38,6.7479710543190644e-45,1.3375391187806347e-49,6.5438088856004617e-36,2.1739001939052188e-91,7.9332541941039879e-09,9.8652981802862545e-10,1.1491950752729634e-11,1.2969791638052412e-11,5.7875593781671328e-15,4.8875537756529224e-13,3.6615315129388461e-19,2.2205323993924283e-35,1.6082931756235568e-30,1.0892711084501334e-31,5.2224951922195146e-42,4.8057530543612379e-24,8.1673430758643679e-60,7.5314005403264781e-52,4.9328410211835827e-51
3.599530999534878e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573997558646,0.099999990740610056,0.099999999425138167,3.634154557027929e-51,6.4978037293800849e-34,6.5366247479477639e-28,2.0579177537112425e-43,9.0079915592823712e-28,1.378933342305051e-51,6.6318158570672149e-24,0.0,8.1461077982773005e-29,2.7578298334007802e-61,6.5880260203750226e-38,1.4323371392379801e-44,3.2804326538089843e-49,1.0357900325680282e-35,8.2333207540453621e-91,9.2454206076236087e-09,1.1497237131377e-09,1.330072282920674e-11,1.5299825765698104e-11,6.7041967904069956e-15,6.6189834672789695e-13,4.9730981094731756e-19,4.155857527161629e-35,2.9289547229836655e-30,2.3121075112125285e-31,1.1280244553604189e-41,7.5998173139118276e-24,2.685892261381451e-59,2.142063758107415e-51,1.4111687895070986e-50
4.11045506465895e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573849591105,0.099999989426508978,0.099999999343541215,9.0383845997228331e-51,1.1153767405437411e-33,9.9158896687560099e-28,4.4965334809184389e-43,1.3276438788476095e-27,3.0444486122549973e-51,8.6084107718523737e-24,0.0,1.0711433673654427e-28,6.01621575072756e-61,1.1137706613452918e-37,2.7481572033749729e-44,7.1279057415881323e-49,1.5424054031730955e-35,2.6179577383377267e-90,1.0557538844711616e-08,1.3129176055899039e-09,1.5084279282813335e-11,1.7680303788325417e-11,7.6080556112419621e-15,8.6026968091350687e-13,6.4850436577091148e-19,7.1715910869834499e-35,4.9164697487453079e-30,4.4361307880860657e-31,2.2034043506560146e-41,1.1299490293908338e-23,7.5416469516823745e-59,5.3062527666314848e-51,3.5067580101784314e-50
5.132303194907094e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573553655615,0.099999986798451346,0.099999999180347326,4.261132735319336e-50,2.7627461054696771e-33,2.0013736538245979e-27,1.6785946055416063e-42,2.5317832645756444e-27,1.1575493708613496e-50,1.3298035277165432e-23,0.0,1.6972671731233107e-28,2.2327419533437491e-60,2.6763793122233886e-37,8.162437172534077e-44,2.6203979554685289e-48,3.0023373388137741e-35,1.9815132239170257e-89,1.3181630796666356e-08,1.6393053825236886e-09,1.8577146639633153e-11,2.2589788171998812e-11,9.3781475815750499e-15,1.3312954160358707e-12,1.0110055705566227e-18,1.7956132600009197e-34,1.1634690085482016e-29,1.3175970593794907e-30,6.8008722104575335e-41,2.1902459752976125e-23,4.543223608696164e-58,2.5021828013044295e-50,1.6435853313123768e-49
6.154151325155238e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957325772005,0.09999998417058642,0.099999999017153438,1.4876357339243986e-49,5.8177495017285203e-33,3.5738878352853599e-27,4.8925741958666661e-42,4.2767446238856917e-27,3.4277716585371315e-50,1.8946891577418005e-23,0.0,2.4792061559106773e-28,6.4685899890754836e-60,5.4720227896720299e-37,1.978849518345486e-43,7.5205106995704944e-48,5.176335853162778e-35,9.7138093473944338e-89,1.5805530064114457e-08,1.9656931488299706e-09,2.197330657991953e-11,2.7692735880133399e-11,1.1099230794774632e-14,1.8990774307028967e-12,1.4536530885986302e-18,3.821640736750372e-34,2.3414322327497097e-29,3.1942987452922938e-30,1.7125353616841894e-40,3.757127598504082e-23,1.898702519420977e-57,8.7474343633629686e-50,5.7067268675943272e-49
7.175999455403382e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957296178494,0.099999981542914174,0.099999998853959549,4.246174975887896e-49,1.0947646149576398e-32,5.8622048343607824e-27,1.202861732834705e-41,6.643804054841101e-27,8.5540631177786914e-50,2.5528422080085749e-23,0.0,3.422897234707662e-28,1.5813324585615908e-59,1.0005692753444669e-36,4.1692303684010195e-43,1.8214786031238211e-47,8.2065547849704031e-35,3.6547280363208601e-88,1.8429236661201434e-08,2.2920809045087618e-09,2.5275436571670419e-11,3.2983790619862399e-11,1.2772662150347006e-14,2.5609369000239418e-12,1.9764424737020439e-18,7.2671487422946344e-34,4.2134495911666668e-29,6.7300555642685774e-30,3.7450366237622489e-40,5.9236051895549091e-23,6.2686022188649749e-57,2.4991692858525102e-49,1.6214940306734692e-48
8.197847585651526e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572665850813,0.099999978915434565,0.099999998690765687,1.0508075430459302e-48,1.8968920983104375e-32,9.0332368707923183e-27,2.6149298858131564e-41,9.7067288652250345e-27,1.8863909706864617e-49,3.3016804326201338e-23,0.0,4.5341129886780062e-28,3.4191884016445081e-59,1.6857737282221694e-36,7.9286567509652559e-43,3.9017202894116989e-47,1.2235141646372162e-34,1.1512935535132856e-87,2.1052750602072067e-08,2.6184686495600921e-09,2.8486139968574702e-11,3.8457744364537881e-11,1.4399760948342876e-14,3.3142691510171188e-12,2.5793685402974243e-18,1.2722415348553984e-33,6.9860664771531655e-29,1.2798597170395477e-29,7.3883809710968544e-40,8.780115410690765e-23,1.7576665341105312e-56,6.1858432995409366e-49,3.9937865467438378e-48
9.21969571589967e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572369918165,0.099999976288147593,0.099999998527571812,2.334999078001617e-48,3.0855201820327132e-32,1.326772117377108e-26,5.1784046286191337e-41,1.353228625906733e-26,3.7873660971122094e-49,4.1386930361412598e-23,0.0,5.8184662688259162e-28,6.7354245665594589e-59,2.6679320836672384e-36,1.394499203411304e-42,7.6136840702999594e-47,1.7404234542353521e-34,3.1716809272660517e-87,2.3676071900870215e-08,2.944856383984008e-09,3.1607948089771184e-11,4.4109533193110269e-11,1.598180999199157e-14,4.1565415817476819e-12,3.2624253921556899e-18,2.090653502433802e-33,1.0880911581008015e-28,2.251028636596554e-29,1.3475466054144517e-39,1.241459254414039e-22,4.3643015588253196e-56,1.3745316562333857e-48,8.8307162673564292e-48
