Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(46),CHOX(50),H2OX(23),CO2X(24)
1.0859994645653156e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17841442185857451,0.096340269693983682,0.094593416571511491,5.2326222879431161e-18,1.9188621584052224e-07,0.00051375796838195556,1.7019001074336884e-13,7.1908533495288978e-21,2.1098508413483051e-26,1.738295978968903e-16,1.5184034277415383e-49,8.2321722655189651e-14,1.0933197801907004e-34,8.8505090211540266e-23,6.8296796667402179e-28,1.6190345188031208e-32,1.0191872209087227e-20,6.2402936586347672e-39,0.0033149547226987465,0.010475919840420518,4.9402502737627873e-10,0.00034056321674550338,7.177559648327558e-15,4.171212242511808e-07,7.358197449870974e-06,9.5563838415491527e-09,0.00033699976695201702,5.059818684577523e-06,3.4888115908693656e-12,4.5803345331811589e-08,7.3932490776471657e-21
1.0913682715315632e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17836634050279834,0.096339549374602124,0.094569010773692272,5.30945906049471e-18,1.9487021950267011e-07,0.00051686587633274121,1.7153094246801436e-13,7.2243176571224204e-21,2.1335817012971582e-26,1.7532926318394479e-16,1.5624185242209957e-49,8.2648735988515479e-14,1.109190845116233e-34,8.9414075499250004e-23,6.9075863866210968e-28,1.636136252819522e-32,1.02930444079322e-20,6.3662330415071092e-39,0.0033140724474101371,0.010523122738630786,4.9391956436605406e-10,0.00034069096756328513,7.183877394363685e-15,4.172399887187261e-07,7.3555500920253722e-06,9.6056329426372651e-09,0.00033860489030079283,5.0896159969521941e-06,3.507688988623946e-12,4.6344151739912039e-08,7.4639459793075937e-21
1.0967370784978107e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17831829951273689,0.096338830888270152,0.094544624416498205,5.3870276981489198e-18,1.9788332076772935e-07,0.00051997242625895169,1.7287431919196978e-13,7.257767678378028e-21,2.1574495826981025e-26,1.768330960013041e-16,1.6074547939717998e-49,8.2974476207053181e-14,1.1251986638715627e-34,9.0327538707739405e-23,6.9859842220606621e-28,1.653326626085828e-32,1.0394662892661639e-20,6.4939952723509537e-39,0.0033131891127396325,0.010570287515761419,4.9381419867851959e-10,0.00034081833246223174,7.1901981162566573e-15,4.1735919917809512e-07,7.3529214385951351e-06,9.6548929863255333e-09,0.00034020922083138709,5.1193840927737747e-06,3.5265760301025285e-12,4.6888497143683627e-08,7.534952074756047e-21
1.1021058854640582e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17827029876201125,0.09633811416531797,0.094520257473581282,5.4653313789828921e-18,2.0092563417565264e-07,0.00052307761712973484,1.7422012033689956e-13,7.291203429486082e-21,2.1814546199248537e-26,1.7834106800146484e-16,1.6535298409075588e-49,8.3298949750281267e-14,1.1413435410361341e-34,9.12454790597334e-23,7.0648738299173313e-28,1.6706056497137491e-32,1.049672715542909e-20,6.6235960079140994e-39,0.0033123047874963497,0.010617414223258997,4.9370892963584308e-10,0.00034094531668560037,7.196521820424879e-15,4.1747884935323123e-07,7.350311226013691e-06,9.7041639657075334e-09,0.00034181275967429747,5.1491229868581296e-06,3.5454727133116647e-12,4.7436385861893799e-08,7.6062670134758968e-21
1.1074746924303057e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17822233812728219,0.096337399138773649,0.094495909918662691,5.5443732773399876e-18,2.0399727386999229e-07,0.00052618144801278054,1.7556832550907006e-13,7.324624926538275e-21,2.2055969473375758e-26,1.7985315099765035e-16,1.7006614613998565e-49,8.3622163030127036e-14,1.1576257787054983e-34,9.2167895777988412e-23,7.1442558602000055e-28,1.6879733348029562e-32,1.0599236689461036e-20,6.7550509396341295e-39,0.003311419537795277,0.010664502912441099,4.9360375658255069e-10,0.000341071925263174,7.2028485083810414e-15,4.1759893294214874e-07,7.3477191957836141e-06,9.7534458705601271e-09,0.00034341550795121095,5.1788326951612801e-06,3.5643790350093196e-12,4.7987822144397342e-08,7.6778904454534077e-21
1.1128434993965533e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17817441748813362,0.096336685744259035,0.094471581725531828,5.624156563835247e-18,2.0709835359523827e-07,0.00052928391806963168,1.7691891449759263e-13,7.3580321855306649e-21,2.2298766992670082e-26,1.8136931696306143e-16,1.7488676449972162e-49,8.3944122430691343e-14,1.1740456765120593e-34,9.309478808500255e-23,7.2241309560592913e-28,1.7054296924354503e-32,1.0702190989014133e-20,6.8883757933555658e-39,0.0033105334271614291,0.010711553634498012,4.9349867888466173e-10,0.00034119816302115682,7.2091781770354036e-15,4.1771944362366353e-07,7.3451450943544482e-06,9.8027386874863881e-09,0.00034501746677522072,5.2085132347230533e-06,3.5832949907565744e-12,4.8542810172613316e-08,7.7498220211781559e-21
1.1182123063628008e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17812653672696196,0.096335973919889253,0.094447272868045246,5.704684405360851e-18,2.1022898669422222e-07,0.00053238502655121144,1.7827186727268534e-13,7.3914252223666257e-21,2.2542940099992246e-26,1.8288953803012181e-16,1.7981665751374207e-49,8.4264834307995543e-14,1.1906035316456193e-34,9.4026155202738813e-23,7.3044997537802891e-28,1.7229747336701775e-32,1.0805589549334264e-20,7.0235863290493119e-39,0.0033096465166299917,0.010758566440494315,4.9339369592885828e-10,0.00034132403459161218,7.2155108189836902e-15,4.1784037506370161e-07,7.3425886730041129e-06,9.8520424000531445e-09,0.00034661863725103648,5.2381646236133528e-06,3.6022205749674365e-12,4.9101354060001681e-08,7.822061391643359e-21
1.1235811133290483e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17807869572886886,0.096335263606176544,0.094422983320126053,5.7859599650915931e-18,2.1338928610558741e-07,0.0005354847727935617,1.7962716398395232e-13,7.4248040528596446e-21,2.2788490137610124e-26,1.8441378648972044e-16,1.8485766298531924e-49,8.4584304989749786e-14,1.207299638873725e-34,9.4961996352361077e-23,7.3853628827768922e-28,1.7406084695378823e-32,1.0909431866617313e-20,7.1606983405345148e-39,0.0033087588648425758,0.010805541381370503,4.9328880712168478e-10,0.0003414495444214661,7.2218464227805393e-15,4.1796172092121467e-07,7.3400496877236486e-06,9.9013569889235885e-09,0.00034821902047518701,5.2677868808809012e-06,3.6211557809568785e-12,4.9663457852539101e-08,7.8946082083461993e-21
1.1289499202952958e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17803089438155886,0.096334554745937495,0.094398713055762709,5.867986402490329e-18,2.1657936436132286e-07,0.00053858315621377621,1.8098478495868158e-13,7.4581686927360712e-21,2.3035418447058455e-26,1.8594203479044955e-16,1.9001163824712606e-49,8.4902540775141686e-14,1.2241342905618127e-34,9.5902310753981901e-23,7.4667209655875503e-28,1.7583309110361791e-32,1.1013717437971588e-20,7.2997276552026867e-39,0.0033078705281397685,0.010852478507944461,4.9318401188878392e-10,0.00034157469678109341,7.2281849731990705e-15,4.1808347485372016e-07,7.3375278991053168e-06,9.9506824319849655e-09,0.00034981861753621737,5.2973800265043764e-06,3.6401006009871703e-12,5.0229125529193247e-08,7.9674621232881576e-21
1.1343187272615434e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17798313257524032,0.096333847284204105,0.094374462049008512,5.9507668733134668e-18,2.197993335843624e-07,0.00054168017630612812,1.8234471070016068e-13,7.4915191576376825e-21,2.3283726369004319e-26,1.8747425553783971e-16,1.952804602304838e-49,8.5219547934644295e-14,1.2411077766931658e-34,9.6847097626422084e-23,7.5485746178724351e-28,1.7761420691248519e-32,1.1118445761381858e-20,7.4406901337441682e-39,0.0033069815606500868,0.010899377870912953,4.9307930967415758e-10,0.00034169949577250687,7.234526451477207e-15,4.1820563052248196e-07,7.33502307223382e-06,1.0000018704471511e-08,0.00035141742951487893,5.3269440813457918e-06,3.659055026312511e-12,5.0798361002395444e-08,8.0406227889752935e-21
1.1396875342277909e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17793541020253104,0.096333141168138112,0.094350230273980568,6.0343045296164296e-18,2.2304930548624662e-07,0.00054477583263837291,1.8370692188600883e-13,7.5248554631242276e-21,2.3533415243118106e-26,1.8901042149359175e-16,2.0066602553395305e-49,8.5535332709842073e-14,1.2582203848886751e-34,9.7796356186981414e-23,7.630924448411986e-28,1.794041954721355e-32,1.1223616335674916e-20,7.5836016698767892e-39,0.0033060920143755078,0.010946239520853022,4.9297469993945798e-10,0.00034182394533716819,7.2408708355514669e-15,4.1832818159735726e-07,7.3325349765806558e-06,1.0049365779082856e-08,0.00035301545748431403,5.3564790671060687e-06,3.6780190472220439e-12,5.1371168118511369e-08,8.1140898584184695e-21
1.1450563411940384e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17788772715836682,0.096332436346948672,0.094326017704859128,6.1186025197591309e-18,2.2632939136484687e-07,0.00054787012484822832,1.8507139936652772e-13,7.5581776246758077e-21,2.3784486407949858e-26,1.9055050557480633e-16,2.0617025049126953e-49,8.5849901313274734e-14,1.2754724004264169e-34,9.8750085651220245e-23,7.7137710591067646e-28,1.8120305786965222e-32,1.1329228660486627e-20,7.7284781900768696e-39,0.0033052019392736881,0.010993063508223358,4.9287018216330741e-10,0.00034194804926343677,7.2472181002787722e-15,4.1845112176132166e-07,7.3300633859013997e-06,1.0098723626097988e-08,0.00035461270251023404,5.3859850062826462e-06,3.6969926530813252e-12,5.1947550658309644e-08,8.1878629851336169e-21
1.150425148160286e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1778400833399143,0.096331732771813408,0.094301824315886906,6.2036639884114594e-18,2.2963970210215211e-07,0.00055096305264001574,1.8643812416306789e-13,7.5914856576952101e-21,2.4036941200810761e-26,1.9209448085321141e-16,2.1179507123862679e-49,8.6163259928297266e-14,1.2928641062610395e-34,9.9708285232750959e-23,7.7971150449785929e-28,1.830107951870467e-32,1.1435282236230406e-20,7.8753356533123787e-39,0.0033043113833370022,0.011039849883365611,4.9276575584064479e-10,0.00034207181119367354,7.2535682176468141e-15,4.1857444471469114e-07,7.3276080781359283e-06,1.0148092213484965e-08,0.00035620916565109274,5.4154619221290783e-06,3.7159758323722534e-12,5.2527512337427819e-08,8.2619418231419244e-21
1.1557939551265335e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1777924786464867,0.096331030395802028,0.094277650081368194,6.2894920765587417e-18,2.3298034816211512e-07,0.00055405461578146066,1.8780707746641332e-13,7.6247795775101392e-21,2.4290780957659556e-26,1.9364232055438758e-16,2.1754244378130875e-49,8.6475414708955815e-14,1.310395783042973e-34,1.0067095414304017e-22,7.88095699417293e-28,1.8482740850086694e-32,1.1541776564067071e-20,8.0241900507783267e-39,0.003303420392668534,0.011086598696505655,4.9266142048209466e-10,0.00034219523463101459,7.2599211569735371e-15,4.1869814417905504e-07,7.32516883531134e-06,1.0197471507006476e-08,0.00035780484795825329,5.4449098386164982e-06,3.7349685727315422e-12,5.3111056806835572e-08,8.3363260269700108e-21
1.161162762092781e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17774491297946299,0.096330329173803547,0.094253494975668359,6.3760899215072342e-18,2.3635143958856024e-07,0.00055714481410064256,1.8917824063518161e-13,7.6580593993753462e-21,2.4546007012993769e-26,1.9519399805699205e-16,2.2341434405967222e-49,8.6786371779878574e-14,1.3280677091374535e-34,1.0163809159121963e-22,7.9652974879624257e-28,1.8665289888182458e-32,1.1648711145876016e-20,8.1750574056343569e-39,0.0033025290115551191,0.011133309997754824,4.925571756133648e-10,0.0003423183229458313,7.2662768850962986e-15,4.188222139009401e-07,7.3227454434476823e-06,1.0246861470321446e-08,0.00035939975047615056,5.4743287803968909e-06,3.7539708609877807e-12,5.3698187653295104e-08,8.4110152516501043e-21
1.1665315690590285e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17769738624221054,0.096329629062455777,0.094229358973213023,6.4634606568895947e-18,2.3975308600314867e-07,0.00056023364748308629,1.9055159519424119e-13,7.691325138474691e-21,2.4802620699745544e-26,1.967494868919815e-16,2.2941276801448493e-49,8.7096137236180535e-14,1.3458801606433729e-34,1.0260969678390703e-22,8.0501371007516487e-28,1.8848726739443928e-32,1.1756085484227629e-20,8.3279537727444659e-39,0.0033016372825375737,0.011179983837111085,4.9245302077466498e-10,0.00034244107938189024,7.2726353665511402e-15,4.1894664765521274e-07,7.3203376924661654e-06,1.0296262065082747e-08,0.00036099387424244817,5.5037187727680745e-06,3.7729826831971037e-12,5.4288908399818227e-08,8.4860091527201281e-21
1.171900376025276e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17764989834001041,0.096328930020077863,0.094205242048487445,6.5516074126703707e-18,2.4318539660340406e-07,0.00056332111586899223,1.9192712283314427e-13,7.7245768099231397e-21,2.5060623349181905e-26,1.9830876074183352e-16,2.3553973165161821e-49,8.7404717143382325e-14,1.3638334114119537e-34,1.0358576892503515e-22,8.1354764000829049e-28,1.9033051509669897e-32,1.1863899082356975e-20,8.4828952384189043e-39,0.0033007452464782054,0.0112266202644602,4.9234895552014901e-10,0.00034256350706222635,7.2789965637426472e-15,4.1907143924823988e-07,7.317945376100039e-06,1.0345673251031264e-08,0.00036258722028819073,5.5330798416403057e-06,3.7920040246775618e-12,5.4883222506120166e-08,8.5613073862238629e-21
1.1772691829915236e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17760244917998549,0.096328232006605161,0.094181144176035972,6.6405333151514727e-18,2.46648480160793e-07,0.00056640721925059446,1.9330480540457672e-13,7.757814428768648e-21,2.532001629080932e-26,1.9987179343976793e-16,2.4179727110609812e-49,8.7712117537340964e-14,1.3819277330652469e-34,1.0456630721568966e-22,8.2213159466431521e-28,1.9218264303973733e-32,1.197215144413862e-20,8.6398979201581955e-39,0.003299852942625713,0.011273219329576799,4.9224497941737741e-10,0.00034268560899474338,7.2853604371049014e-15,4.1919658252081709e-07,7.3155682918077443e-06,1.039509498608627e-08,0.00036417978963795134,5.5624120135044553e-06,3.811034870042199e-12,5.5481133369069995e-08,8.636909608710974e-21
1.1826379899577711e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17755503867103214,0.096327534983527016,0.094157065330461379,6.7302414869776602e-18,2.5014244501886402e-07,0.00056949195766964366,1.9468462492282255e-13,7.7910380099940045e-21,2.5580800852282352e-26,2.0143855896896714e-16,2.4818744270551753e-49,8.8018344424193602e-14,1.4001633950144638e-34,1.0555131085395525e-22,8.3076562942719438e-28,1.9404365226752593e-32,1.2080842074062608e-20,8.7989779663992438e-39,0.0032989604086775849,0.011319781082125493,4.9214109204680312e-10,0.00034280738807755337,7.2917269452538748e-15,4.1932207135087902e-07,7.3132062406886406e-06,1.0444527226432434e-08,0.00036577158330997441,5.591715315401668e-06,3.8300752032308772e-12,5.6082644323137245e-08,8.7128154772371273e-21
1.1880067969240186e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17750766672375365,0.09632683891382654,0.09413300548642424,6.8207350471420204e-18,2.5366739909144177e-07,0.00057257533121500917,1.9606656356224481e-13,7.824247568518585e-21,2.5842978359316322e-26,2.0300903146179658e-16,2.5471232303281046e-49,8.8323403780312085e-14,1.4185406644781388e-34,1.0654077903476922e-22,8.3944979899703657e-28,1.9591354381658122e-32,1.2189970477211503e-20,8.9601515562635442e-39,0.0032980676808400736,0.011366305571661862,4.9203729300127628e-10,0.00034292884710406787,7.2980960451317452e-15,4.1944789965600051e-07,7.310859027400779e-06,1.0493969926603404e-08,0.00036736260231631448,5.6209897748944359e-06,3.8491250075409352e-12,5.6687758640834913e-08,8.7890246493639573e-21
1.1933756038902661e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17746033325039684,0.096326143761922903,0.094108964618642515,6.9120171109914468e-18,2.5722344986087483e-07,0.00057565734002039284,1.974506036557822e-13,7.8574431192000648e-21,2.61065501356038e-26,2.0458318519902508e-16,2.613740089883927e-49,8.8627301552268933e-14,1.4370598065001256e-34,1.0753471094978289e-22,8.481841573910975e-28,1.97792318715686e-32,1.2299536159238492e-20,9.1234348993074599e-39,0.0032971747938858671,0.01141279284763348,4.9193358188556741e-10,0.00034304998876785096,7.3044676921434926e-15,4.1957406139570786e-07,7.3085264600811901e-06,1.05434230395622e-08,0.0003689528476629699,5.6502354200390362e-06,3.8681842656566636e-12,5.7296479533158565e-08,8.865536783159137e-21
1.1987444108565138e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17741303816479115,0.09632544949361603,0.094084942701890759,7.0040907902321225e-18,2.6081070437633873e-07,0.0005787379842621508,1.9883672769346008e-13,7.8906246768360182e-21,2.637151750273471e-26,2.0616099460904547e-16,2.6817461785166892e-49,8.8930043656813319e-14,1.4557210839674261e-34,1.085331057872301e-22,8.5696875794486159e-28,1.9967997798562454e-32,1.2409538626346491e-20,9.2888442352745426e-39,0.0032962817812095166,0.011459242959380882,4.918299583159105e-10,0.0003431708156672474,7.3108418402861001e-15,4.1970055057359405e-07,7.3062083502679407e-06,1.0592886516778488e-08,0.00037054232035001368,5.6794522793592502e-06,3.8872529596776889e-12,5.7908810150021471e-08,8.9423515371963305e-21
1.2041132178227615e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17736578138228964,0.096324756076032941,0.094060939710999825,7.0969591929350027e-18,2.644292692521915e-07,0.00058181726415721887,2.0022491832091752e-13,7.9237922561655133e-21,2.6637881780120085e-26,2.0774243426709562e-16,2.7511628734191147e-49,8.9231635980856982e-14,1.4745247576278659e-34,1.0953596273180273e-22,8.6580365331322255e-28,2.01576522638931e-32,1.2519977385268204e-20,9.456395833849884e-39,0.0032953886748807375,0.011505655956138481,4.917264219195637e-10,0.00034329133030979321,7.3172184422708636e-15,4.1982736123927509e-07,7.3039045128247813e-06,1.0642360308302853e-08,0.00037213102137171944,5.7086403818213243e-06,3.9063310711462659e-12,5.852475358068576e-08,9.0194685705551755e-21
1.209482024789009e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17731856281971287,0.096324063477576743,0.094036955620856233,7.1906254235412791e-18,2.6807925066638034e-07,0.0005848951799611342,2.0161515833794842e-13,7.9569458718706093e-21,2.6905644284919156e-26,2.0932747889448015e-16,2.8220117567851107e-49,8.9532084381469634e-14,1.4934710861076033e-34,1.1054328096453273e-22,8.7468889547173911e-28,2.0348195367965026e-32,1.2630851943247112e-20,9.6261059944164758e-39,0.0032944955056956361,0.011552031887035477,4.9162297233438558e-10,0.00034341153511642145,7.3235974496389382e-15,4.1995448749016105e-07,7.3016147658671252e-06,1.0691844362838137e-08,0.00037371895171668337,5.7377997568101014e-06,3.9254185810735345e-12,5.9144312854189367e-08,9.0968875428212243e-21
