Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),COX(47),CH4OX(57),C2H6X(49),CH3OO(75),SX(187),CH3OX(55),DME(215),DMEX(217),CH3OX(56),CH2OX(181),CHOX(183),C2H5X(48),C3H8X(54),C2H6O(121),SX(246)
1.1375869542882352e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999579,0.099999999999997091,0.099999999999999367,1.6425260257606822e-110,9.2910540347984126e-58,1.0363228151104296e-49,1.0141545417973283e-82,2.1245798456398906e-52,3.5351367672722911e-141,3.7609651859900885e-34,1.5878804697243579e-98,3.7588766956546534e-34,1.244149890870135e-83,2.1271273826197934e-60,6.8498589768262429e-118,2.0914487349674401e-119,4.9295786927651183e-51,1.5489864378023113e-100,2.9222779879415998e-15,1.2785785231315128e-15,1.5681313037766255e-22,4.1224347268061664e-32,1.5681313033649836e-22,7.9410517633130477e-46,2.9980579916862357e-35,7.8140795786003105e-42,4.2515553858689586e-48,1.7486626302902632e-71,1.4907429014748915e-100,1.1267988809847772e-96,2.2719221988178797e-74,2.4203788454162502e-66,6.7062232080709106e-48,6.5443019407756592e-62,5.5084442420710318e-55,9.31794449188295e-86,8.1684758776483257e-100,1.263875377246956e-77,1.2059127473354623e-89,1.7689895811244273e-96,2.6929529991139237e-69,1.4116266988246181e-112,2.6801372997285193e-107,2.3219461327412007e-121
2.2761622551918384e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957503999916,0.099999999999994163,0.099999999999998729,8.4241419016934942e-108,1.4877833593553924e-56,4.1484509540019356e-49,1.2997772685567495e-80,1.7013869874205561e-51,1.812317501926167e-138,7.5293785441621108e-34,1.0178141932854358e-96,7.5210191400555914e-34,2.6614968915858708e-82,3.407364542532947e-59,1.7558144025769885e-115,5.3609801654754228e-117,3.9466603490535778e-50,6.6097755268060568e-99,5.8470948794315563e-15,2.5582678877252612e-15,3.1376250161133852e-22,1.6500482281986103e-31,3.1376250144657455e-22,6.357669910008601e-45,1.2000042005715981e-34,6.2560100327308599e-41,6.8080216983048114e-47,1.1205634784313434e-69,3.8228276204269738e-98,2.8883072056178294e-94,7.2788935972769348e-73,3.8768125355190826e-65,2.6855152675406773e-47,5.2417496267351425e-61,4.4112229395972784e-54,2.9862056134945192e-84,5.2357762403401651e-98,4.0492647296734279e-76,7.7314190568348898e-88,2.2684794405161203e-94,4.3134048960233546e-68,1.8096970192721197e-110,3.4377246800408582e-105,5.9566178404284353e-119
4.553312856999045e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039998319,0.099999999999988307,0.099999999999997452,4.3168485589014104e-105,2.3814256325772286e-55,1.6602880285685915e-48,1.6647759107312667e-78,1.3617991721476437e-50,9.285018241160946e-136,1.5078752534216971e-33,6.5190415929072224e-95,1.504530402914774e-33,6.4016916291810693e-81,5.4549539310773458e-58,4.4977627319118664e-113,1.3732896118974907e-114,3.1585277498240639e-49,3.1712775088193613e-97,1.169672866240161e-14,5.117646616912503e-15,6.2766124432613175e-22,6.6023421999890253e-31,6.2766124366686119e-22,5.0880681535595869e-44,4.8015773788139317e-34,5.0067014722722027e-40,1.0897250933884757e-45,7.1761437077008953e-68,9.7947900507596493e-96,7.3988005158435024e-92,2.3306457440266545e-71,6.2062670864251961e-64,1.075578878308609e-46,4.1987203651467701e-60,3.5307662446995611e-53,9.5630054790017227e-83,3.3534435710618577e-96,1.2965434240078962e-74,4.9524519706399855e-86,2.9063239622134287e-92,6.9051940514768439e-67,2.3182153384978794e-108,4.4048684457915088e-103,1.5264878819466908e-116
9.107614060613456e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039996637,0.099999999999976608,0.099999999999994899,2.2111662836727072e-102,3.8110590127227244e-54,6.6451719963574787e-48,2.131587662009368e-76,1.0897152395783627e-49,4.7554431085174801e-133,3.0227689609249076e-33,4.1737971950187127e-93,3.0093873808493134e-33,1.7098497109351688e-79,8.7304636566833494e-57,1.1517931748361364e-110,3.5167386461579254e-112,2.527302090547712e-48,1.6904589351842025e-95,2.339599622830227e-14,1.0236404075285961e-14,1.2554587307454836e-21,2.6413667985781118e-30,1.2554587281079718e-21,4.071227578100428e-43,1.9209416100825256e-33,4.0061092555516675e-39,1.7439095485199256e-44,4.5941740984474124e-66,2.5085303580223766e-93,1.8946948613718214e-89,7.4603068403362117e-70,9.9327217436470769e-63,4.3112009542868884e-46,3.3655794997426847e-59,2.825328329723937e-52,3.0613058486405684e-81,2.147019202990741e-94,4.1501853335491166e-73,3.1709531331257563e-84,3.7217964903726268e-90,1.1051308326256531e-65,2.9684701859589397e-106,5.6411651370599916e-101,3.9098501737552984e-114
1.8216216467842282e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039993273,0.09999999999995321,0.099999999999989778,1.1323528911071039e-99,6.0983168982633016e-53,2.6606363370116817e-47,2.7288516415108762e-74,8.7188256844761114e-49,2.4351635042670032e-130,6.0726320139635734e-33,2.6717457154646775e-91,6.0191013371828285e-33,4.929391745509928e-78,1.3970772094138761e-55,2.9490456951327029e-108,9.0042406848147002e-110,2.0220336490892357e-47,9.7331725850994247e-94,4.6794531359945815e-14,2.0473918992028773e-14,2.5110537075432485e-21,1.0566327091975885e-29,2.5110536969923437e-21,3.2572913173813615e-42,7.6843757917587003e-33,3.205171526986773e-38,2.7905220751479447e-43,2.9407196546396916e-64,6.4231722846129733e-91,4.8511675934533695e-87,2.3876567282534962e-68,1.5894510666230665e-61,1.7311693190158932e-45,2.7022645997679752e-58,2.2605488356272478e-51,9.798009685012878e-80,1.3743532348260464e-92,1.3282587636158736e-71,2.0298442165800826e-82,4.7649682962166955e-88,1.7684491988546993e-64,3.8003809355097539e-104,7.2225694181301565e-99,1.0011829963155022e-111
3.643342128229993e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039986545,0.099999999999906414,0.099999999999979536,5.7982001838539712e-97,9.7578050493112827e-52,1.0661788802118147e-46,3.4931670041003153e-72,6.975502122728628e-48,1.2468889089638281e-127,1.2252660672676221e-32,1.7100822531433858e-89,1.203852925170761e-32,1.4906473294879368e-76,2.2354859733994214e-54,7.5500715692402586e-106,2.3052427335772307e-107,1.6177037138222472e-46,5.8817126992948941e-92,9.3591601622601771e-14,4.0948948825498009e-14,5.0222436769750243e-21,4.2267028218567633e-29,5.0222436347696884e-21,2.6059567620954008e-41,3.0738625833326343e-32,2.5642266518266245e-37,4.4650079502703952e-42,1.8821869541872908e-62,1.6444886923500957e-88,1.241983553535759e-84,7.6410752623946324e-67,2.5432942034058498e-60,6.9773498739242297e-45,2.1771875888485501e-57,1.8085535495504271e-50,3.1356561020134022e-78,8.7966956357694093e-91,4.2507472128569975e-70,1.2992280792142916e-80,6.0997906281018809e-86,2.8297106410873768e-63,4.8649607113592408e-102,9.24609103172617e-97,2.5633630477293301e-109
7.286783091121522e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039973092,0.099999999999812822,0.099999999999959066,2.9687687346969501e-94,1.5612886496614887e-50,4.2798508841342075e-46,4.4713245950221169e-70,5.5805783993254352e-47,6.3841743014491995e-125,2.4933928204693482e-32,1.0945054604317599e-87,2.4077385088188169e-32,4.6312445251348762e-75,3.5769075312227569e-53,1.932849334778208e-103,5.9015160892477221e-105,1.294193689360714e-45,3.653078785618647e-90,1.8718574214538924e-13,8.1899008492370915e-14,1.0044623679183562e-20,1.6907155258964632e-28,1.0044623510358784e-20,2.0848148936703216e-40,1.2295598007209861e-31,2.0513783357053567e-36,7.1440202036356012e-41,1.204618239898703e-60,4.2100184869254424e-86,3.179528912496943e-82,2.445235897075285e-65,4.0694087739372255e-59,2.8329102411486962e-44,1.7662292417517146e-56,1.4468886419726218e-49,1.0034568461044531e-76,5.6301521659041572e-89,1.3602901840170376e-68,8.3153254731865239e-79,7.8080005640362382e-84,4.52769062052204e-62,6.2274526164572729e-100,1.1835766093736047e-94,6.5626376725155556e-107
1.4573665016904583e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039946183,0.099999999999625638,0.099999999999918113,1.5199800283380277e-91,2.4980937119620206e-49,1.7239967336764585e-45,5.7231339889921486e-68,4.4645335061049322e-46,3.2686058576956463e-122,5.1581304159501388e-32,7.0050041876573855e-86,4.8155096790873275e-32,1.4597848405785657e-73,5.7231560880499024e-52,4.9479555335596733e-101,1.5107457505666663e-102,1.0353672384334307e-44,2.3023790512586737e-88,3.7437402318086626e-13,1.6379912782585445e-13,2.0089383936980569e-20,6.76293089473067e-28,2.0089383261674599e-20,1.6678717078324642e-39,4.9182072487149067e-31,1.6410394640424799e-35,1.1430020337510984e-39,7.7093365224885655e-59,1.0777436652527782e-83,8.1393657460942609e-80,7.8249018514106402e-64,6.5111646266637266e-58,1.1667067722757445e-43,1.4521011521049899e-55,1.1575292484150833e-48,3.2111370063185243e-75,3.6033825155692132e-87,4.3530103541824642e-67,5.321710119389951e-77,9.9940658965810981e-82,7.2444280339837564e-61,7.9713334593680143e-98,1.5150273457858531e-92,1.6800900540842454e-104
2.91474288684707e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039892365,0.099999999999251257,0.099999999999836206,7.7816828256672062e-89,3.9969754328230495e-48,6.9923336800589616e-45,7.3249787452088197e-66,3.5716552879327064e-45,1.6733822173596239e-119,1.1001541989145501e-31,4.4832571159553002e-84,9.6310520315139446e-32,4.6357693372594955e-72,9.1571331544082513e-51,1.2665674941405687e-98,3.8671759408077735e-100,8.2829870469291236e-44,1.4621331181859484e-86,7.4875058521142879e-13,3.2759936649177227e-13,4.0178905466094336e-20,2.7051861131624209e-27,4.0178902764856773e-20,1.3343052819322264e-38,1.9672273198654032e-30,1.3127070860277222e-34,1.8286365600140529e-38,4.9335469353388814e-57,2.7588054567537589e-81,2.0834981226907843e-77,2.5039921586394189e-62,1.0417952346487124e-56,4.9351013895134243e-43,1.2242497716795154e-54,9.2603075452208883e-48,1.0275759010244817e-73,2.3061916679349568e-85,1.3929764228726342e-65,3.4056285498402605e-75,1.2791404990093292e-79,1.1591183810203495e-59,1.0203431687485855e-95,1.9392666261013427e-90,4.3011006413577487e-102
5.829495657160294e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039784729,0.099999999998502509,0.099999999999672406,3.9835121514702598e-86,6.3951810730847518e-47,2.873989253257075e-44,9.3742129030540486e-64,2.857335892689324e-44,8.5661138673833401e-117,2.4744110871866793e-31,2.8693023296563534e-82,1.9262136783925559e-31,1.477759501632436e-70,1.4651480361263723e-49,3.241805463360019e-96,9.8981160896642623e-98,6.6264092795601878e-43,9.3212059749107687e-85,1.4975037091109879e-12,6.5519984381941126e-13,8.0357952578400824e-20,1.082077193909086e-26,8.0357941773423669e-20,1.0674473893507198e-37,7.8684046525044021e-30,1.0499571918360331e-33,2.9252573018724118e-37,3.1568748552218224e-55,7.061283000060418e-79,5.3327561405866056e-75,8.0128129273986941e-61,1.6668796421266795e-55,2.1886465899939703e-42,1.0795021584992587e-53,7.4082758082378563e-47,3.288262453246349e-72,1.4759707708106194e-83,4.457545700967852e-64,2.1792170809519071e-73,1.6370087453770592e-77,1.8545974931856604e-58,1.3060474076072695e-93,2.4822817254284377e-88,1.1010907092175788e-99
1.1659001197786741e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039569459,0.099999999997004999,0.099999999999344807,2.0388116094891493e-83,1.0232305975153291e-45,1.2112347939816814e-43,1.1994399401109108e-61,2.2858738096262473e-43,4.3841764528200662e-114,6.0452233241795084e-31,1.8363596346304791e-80,3.8524306478982305e-31,4.7197324843909742e-69,2.3442424295277841e-48,8.2958515281535906e-94,2.5329496915407585e-95,5.3011352583345812e-42,5.953910078365658e-83,2.9950099562638415e-12,1.3104007984579025e-12,1.6071606301932975e-19,4.3283142536024115e-26,1.6071601979937062e-19,8.5395917304925044e-37,3.1469462300142419e-29,8.3962860627928154e-33,4.6785943660329038e-36,2.019623410925814e-53,1.8070260503194532e-76,1.3646640268558152e-72,2.5641064206776375e-59,2.6670137244504122e-54,1.047140806359749e-41,1.0237623668481644e-52,5.926633113499922e-46,1.0522472925228525e-70,9.4462325755917318e-82,1.4264181183030199e-62,1.3941917452651578e-71,2.0946037284698246e-75,2.967362990520552e-57,1.6717463097803813e-91,3.1773342170482335e-86,2.8188035207694801e-97
2.3318012279039638e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039138918,0.099999999994009992,0.099999999998689609,1.043102460392678e-80,1.6371702418773022e-44,5.3380215128765377e-43,1.5341025986423868e-59,1.8287017747390131e-42,2.2429774145439114e-111,1.6476042967290218e-30,1.1752727151623886e-78,7.7048646630029905e-31,1.5088592575222225e-67,3.7507929416707589e-47,2.1221081971542186e-91,6.4793750040784487e-93,4.2409113051313421e-41,3.8067720171309515e-81,5.9900224479844914e-12,2.6208027076677392e-12,3.2143234876645112e-19,1.7313267815721589e-25,3.2143217588654042e-19,6.8316783673863002e-36,1.2584437110513546e-28,6.7116245150457453e-32,7.4799229980061338e-35,1.2915611647317714e-51,4.6225750859594779e-74,3.4908588730960299e-70,8.2051518851298515e-58,4.2672285445534589e-53,5.5620156622911057e-41,1.075265744823724e-51,4.7413123704687735e-45,3.3671977562408245e-69,6.0455870848990659e-80,4.5645442751461354e-61,8.9162949285536755e-70,2.6791153370536476e-73,4.7477880966006141e-56,2.1398399306238733e-89,4.0669978494110368e-84,7.2161507438924971e-95
4.6636034441545425e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575038277834,0.099999999988019964,0.099999999997379213,5.3328097949720412e-78,2.6194733683074977e-43,2.5296374779997202e-42,1.9606309427845927e-57,1.4629636127613941e-41,1.1466432071101812e-108,5.0494473548657949e-30,7.5217609966532664e-77,1.5409732997586143e-30,4.8260248211113051e-66,6.0012746607456063e-46,5.4242572234307184e-89,1.6561736442040647e-90,3.3927302268294421e-40,2.4351420628736812e-79,1.1980047421085558e-11,5.2416065258188243e-12,6.4286517972174742e-19,6.9253091628505622e-25,6.4286448820217172e-19,5.4653445858482245e-35,5.0310937982232689e-28,5.3606625934282995e-31,1.1949246704791284e-33,8.2532270454647316e-50,1.1816326278764054e-71,8.9228796830429927e-68,2.6256512396793695e-56,6.8275758925623492e-52,3.3235678498911669e-40,1.2702217116048045e-50,3.793053676884267e-44,1.0775050312632477e-67,3.8691648673026669e-78,1.4606556274590875e-59,5.6980673826694908e-68,3.4242050575470628e-71,7.5964722780288591e-55,2.7390007833569997e-87,5.2057671161555846e-82,1.847335969138061e-92
9.327207876655701e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575036555667,0.099999999976039908,0.099999999994758407,2.7223600003404748e-75,4.1911580227228272e-42,1.3273413141222895e-41,2.5019008199194213e-55,1.1703735308460256e-40,5.8528373231716106e-106,1.7115858484114598e-29,4.8139415886858237e-75,3.0819470884246993e-30,1.5439581632900252e-64,9.6020503341444733e-45,1.3843538926505056e-86,4.2268099317208941e-88,2.7141845638947888e-39,1.5581116629045566e-77,2.3960097325926763e-11,1.0483214161046645e-11,1.2857318794765567e-18,2.7701239734918288e-24,1.2857291134001065e-18,4.3722762634407477e-34,2.0102949241432133e-27,4.2747591372863348e-30,1.9059382198342311e-32,5.2657806994951685e-48,3.0160649191824571e-69,2.2772560867729345e-65,8.4020934473735844e-55,1.0924145454505216e-50,2.2084373281591982e-39,1.6721925685132821e-49,3.0344467395365726e-43,3.448023519919732e-66,2.4762488503461137e-76,4.6741032355262576e-58,3.6360931155294617e-66,4.3700618591736085e-69,1.2154382220948488e-53,3.5059315284229105e-85,6.6633970208226898e-80,4.7291799062360732e-90
1.8654416741658019e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575033111336,0.09999999995207981,0.099999999989516794,1.3860754683930846e-72,6.7058528579593626e-41,7.832355119632805e-41,3.1828431596798682e-53,9.3630270245620808e-40,2.9783753233950541e-103,6.2299648753849262e-29,3.0809435170966872e-73,6.1638951527546876e-30,4.9400884873366694e-63,1.5363317519643889e-43,3.522309362208195e-84,1.0754570968396258e-85,2.1713476590346273e-38,9.9707290770916323e-76,4.7920196970165468e-11,2.0966429427204888e-11,2.5714694303630116e-18,1.1080495718984034e-23,2.5714583660747475e-18,3.4978209894361636e-33,8.0240880781318368e-27,3.3979337870790029e-29,3.0306248908823282e-31,3.3494030247558709e-46,7.6780291260957243e-67,5.7941830479627479e-63,2.6886762660696843e-53,1.7478702666473957e-49,1.5865848548695552e-38,2.3873808995083554e-48,2.4275625681614692e-42,1.1033728034700863e-64,1.5847786534336766e-74,1.4957191447232171e-56,3.0536923036662227e-64,8.007300871780469e-67,1.9447088872439979e-52,4.4876225505088009e-83,1.1841406891809771e-77,1.6789843945602338e-87
3.730883447166265e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575026222672,0.099999999904159614,0.099999999979033583,7.016188662185801e-70,1.0729363037530236e-39,5.1499033660553262e-40,4.0245990425647878e-51,7.490482275312683e-39,1.5064766716833622e-100,2.3687164501294072e-28,1.9718275168910471e-71,1.2327793229405943e-29,1.5807448628052019e-61,2.4581408071291386e-42,8.907899187785102e-82,2.7198245242761918e-83,1.7370778983093171e-37,6.3809231459622879e-74,9.5840395596868085e-11,4.1932859942331812e-11,5.1429611376431864e-18,4.4321976192478947e-23,5.1429168806366498e-18,2.7982563682692639e-32,3.1960427071274661e-26,2.6838560657156128e-28,4.7894563306964016e-30,2.1175020113516319e-44,1.94325213492049e-64,1.4653451962388898e-60,8.6037985943983502e-52,2.7966142516353618e-48,1.1972047778397731e-37,3.5893159785066924e-47,1.9420579768548591e-41,3.5308222675455823e-63,1.0142306990632179e-72,4.7863204895512467e-55,1.9371266118425757e-62,1.0148309433771689e-64,3.1115583450966771e-51,5.7442252729565332e-81,1.5190238954844917e-75,4.3122425684363016e-85
7.461766993167191e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575012445345,0.099999999808319209,0.099999999958067146,3.512086287045388e-67,1.7166974663980736e-38,3.6712721193514778e-39,5.0284497802106225e-49,5.9924823143159599e-38,7.5294791314559211e-98,9.2283764980695301e-28,1.2619997025084761e-69,2.4655597174673584e-29,5.0583074436662482e-60,3.9330567547340641e-41,2.2260632367376865e-79,6.7967780489236437e-81,1.3896618557428801e-36,4.0837268871407016e-72,1.916807902031742e-10,8.3865720903827338e-11,1.0286010974231758e-17,1.7728784073510818e-22,1.0285833947402513e-17,2.2386042617023222e-31,1.2676711070913364e-25,2.0934725373755286e-27,7.4779366835812097e-29,1.3227070402176519e-42,4.8635504090937501e-62,3.6618624239154556e-58,2.7532372233208583e-50,4.4746521985306883e-47,9.2894322708848573e-37,5.5585374704330871e-46,1.5536589131546708e-40,1.1298816857042144e-61,6.4907215323968483e-71,1.5316344574616223e-53,1.2091196375437172e-60,1.2677375155470566e-62,4.9785700699004108e-50,7.3527822254332285e-79,1.9444130774740771e-73,1.1039631786747178e-82
1.1192650539168118e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574998668019,0.099999999712478804,0.099999999937100709,2.9783475374761291e-66,6.3204071757701879e-38,1.0476368232673051e-38,3.262307660987329e-48,1.7790344548530796e-37,6.3600079089470652e-97,1.9456300162741367e-27,7.1652960321166806e-69,3.6983408911906381e-29,2.3596907840214764e-59,1.4994816366254441e-40,1.66103032388067e-78,5.0715784927797962e-80,3.9735635797573438e-36,2.2836566152601807e-71,2.8752118216238127e-10,1.2579858179656456e-10,1.5429127232847785e-17,3.7673656462708599e-22,1.5428751052614172e-17,6.4010076456084456e-31,2.6781712006962754e-25,5.899897244292166e-27,2.7202737107036175e-28,7.317184453822542e-42,3.6453543455363875e-61,2.7323860189919774e-57,1.2921959722392147e-49,1.6928644389482761e-46,2.6350375444341821e-36,2.0307723357610079e-45,4.612446005108375e-40,5.4055782444321862e-61,3.7057547659526813e-70,7.1885210678443382e-53,5.9671890929997188e-60,6.95272442407696e-62,1.8835084551713513e-49,4.8773765620483202e-78,1.1017177274325702e-72,7.334620766889563e-82
1.4923534085169045e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574984890692,0.099999999616638427,0.099999999916134272,1.635161971225576e-65,1.6038049757613108e-37,2.2294351704707947e-38,1.3582856282522067e-47,3.8764600344599785e-37,3.2183790529085822e-96,3.3052530938116413e-27,2.7556596812649592e-68,4.9311228441104382e-29,7.1852997689752102e-59,4.0344863130901295e-40,7.650013744063196e-78,2.3357577857870701e-79,8.3813948765391607e-36,7.9939290184989488e-71,3.8336157147448938e-10,1.6773144262054352e-10,2.0572309913490269e-17,6.4266810362227765e-22,2.0571668197081638e-17,1.3501576230445559e-30,4.5442994831098515e-25,1.2282657781894649e-26,6.8266668091530334e-28,2.7366689342638374e-41,1.8556428696529882e-60,1.258423096571831e-56,4.028179573211528e-49,4.406549996380843e-46,5.5333653204865151e-36,5.1279817827216079e-45,1.0050325833707474e-39,1.789076129878677e-60,1.3822192016694348e-69,2.2408896021677383e-52,2.4967151556529537e-59,3.4931292355150523e-61,4.9028023184735878e-49,2.0807232121202455e-77,5.6202351016774214e-72,3.9119251799984885e-81
2.23853011771709e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574957336039,0.099999999424957658,0.099999999874201412,2.6597048608888879e-64,5.616343904565458e-37,6.2935290203943684e-38,1.1235401687077257e-46,1.1252393335536993e-36,3.5016362391596965e-95,6.8150337974875536e-27,2.0973445961418484e-67,7.3966885786765726e-29,3.273679275533636e-58,1.6318371972291047e-39,7.2793564337030656e-77,2.2225859859480873e-78,2.2892181830184533e-35,4.4490480759507745e-70,5.7504234388612667e-10,2.5159716410712985e-10,3.0858831163201565e-17,1.3305621413179888e-21,3.0857502580696795e-17,3.6876979523849769e-30,9.3251694537334224e-25,3.2827842956051238e-26,2.3453427322839845e-27,1.9525547282294694e-40,2.7966788030582232e-59,1.1974500407310292e-55,1.9847491201313963e-48,1.6171671954921026e-45,1.5044359388682006e-35,1.7847721502247529e-44,2.9173288101377215e-39,1.0438948911403021e-59,9.4644060229534166e-69,1.1041258516775768e-51,2.1902668129136692e-58,4.3090694071119386e-60,1.7992914445541628e-48,1.8220659643598898e-76,7.3300106969819595e-71,5.7430061291706811e-80
2.9847068269172753e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574929781392,0.099999999233276876,0.099999999832268552,1.5117526970624873e-63,1.4045749585245923e-36,1.3534269226050064e-37,4.6642164978722234e-46,2.4608132219595307e-36,1.773290708100247e-94,1.1563497289634189e-26,7.9197085319778759e-67,9.8622571786262415e-29,9.8331263808553132e-58,4.4202366194855519e-39,3.363549961539124e-76,1.0269835053224894e-77,4.7898088690039195e-35,1.5207808144687839e-69,7.6672310656343742e-10,3.3546288534086741e-10,4.1145596670386261e-17,2.2629368347235577e-21,4.1143337115534541e-17,7.7158952957479251e-30,1.5726457740500845e-24,6.7378686098366996e-26,5.7752732866488751e-27,7.1094342491957995e-40,1.399960567342407e-58,5.5330203309947758e-55,6.2276685408932582e-48,4.1934900812118179e-45,3.1393275449240187e-35,4.4473321071731247e-44,6.3799231455051658e-39,3.4732153609830031e-59,3.5925087584181068e-68,3.4644866532679818e-51,8.5326369652445632e-58,1.9104324689263612e-59,4.6657625427077331e-48,7.8180681442879178e-76,3.3507776377010479e-70,2.9655371841086726e-79
3.730883536117461e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574902226742,0.099999999041596122,0.099999999790335692,6.512523350657482e-63,2.9818970593453934e-36,2.5107959106342248e-37,1.5284249437214437e-45,4.6169006799923286e-36,7.0421144098864141e-94,1.7639149984347788e-26,2.4225283714673818e-66,1.2327828848629719e-28,2.453544918549331e-57,9.930015207236101e-39,1.2193344178572591e-75,3.7229603957344224e-77,8.7196615863406067e-35,4.2648678946259728e-69,9.5840385881111311e-10,4.1932860630369556e-10,5.1432623882000823e-17,3.4572547921313009e-21,5.1429171818000331e-17,1.4046488184647803e-29,2.3820627951479489e-24,1.2029338701787765e-25,1.2073124626208722e-26,2.0920817130993587e-39,5.5178713831219522e-58,2.0057979229260369e-54,1.6009728363150395e-47,9.16908924404904e-45,5.7042867920723721e-35,9.4163969237833231e-44,1.1969708012243175e-38,9.365208036443325e-59,1.08873088658661e-67,8.9063076836137768e-51,2.6505449788281377e-57,6.8026217803743752e-59,1.020172141416565e-47,2.6483113947409865e-75,1.2383903283642127e-69,1.1897977886081564e-78
5.2232369545178315e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574847117447,0.099999998658234612,0.099999999706469972,2.4155377701085687e-61,1.0932207496458984e-35,6.7669552932705208e-37,1.85298811740642e-44,1.2633236617526576e-35,2.1981273340929419e-92,3.385558631608489e-26,2.1439678651974164e-65,1.725898159164122e-28,1.3461918016069845e-56,3.8508237226667318e-38,2.3388813165184503e-74,7.141242143958239e-76,2.3022460592871607e-34,3.4067258519773683e-68,1.341765331362434e-09,5.8706004739960684e-10,7.2007479857230556e-17,6.6481722482425967e-21,7.2000841775104382e-17,3.7086839867865214e-29,4.4914300212614399e-24,3.0160887549917773e-25,4.2205112663986633e-26,1.6436475486789169e-38,1.2121813673499274e-56,3.8474435412246979e-53,9.0322932587890089e-47,3.5269850988434367e-44,1.5020894427502069e-34,3.4380791109624988e-43,3.2752021462651073e-38,5.5214119699007545e-58,9.7436758599992753e-67,5.0247163875926377e-50,2.0601572335179685e-56,7.9902952643674961e-58,3.9241972275691248e-47,3.6520471593453296e-74,1.6542816654982841e-68,2.6514077802158789e-77
6.715590372918202e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574792008157,0.099999998274873159,0.099999999622604252,1.6643394105822891e-60,2.8395905347507255e-35,1.4147886051586479e-36,8.8930341063284714e-44,2.6633442195055847e-35,1.5090520467407713e-91,5.5462880322313701e-26,8.8613148053934042e-65,2.2190146803768866e-28,4.4490725642896674e-56,1.0246881083693408e-37,1.3534228315914515e-73,4.1323687631687199e-75,4.7731292497221328e-34,1.3828802802678244e-67,1.7251267615534862e-09,7.5479148739521162e-10,9.2583398752771315e-17,1.0902975672430243e-20,9.2572512499929468e-17,7.6890246258484616e-29,7.2275051894565541e-24,5.9695000599385241e-25,1.0546910718595763e-25,6.4369265324711735e-38,6.9956639296556153e-56,2.2263704966964904e-52,3.0039837053733043e-46,9.3688834124331837e-44,3.109565241059175e-34,8.9116310325979182e-43,6.9046596878244368e-38,1.8623709677711679e-57,4.0701138971840025e-66,1.6711330208332052e-49,8.1748469370478839e-56,3.8470923754745915e-57,1.0424012972746814e-46,1.844118978325342e-73,8.3630324324373406e-68,1.6106867928177285e-76
