Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CH4OX(60),C2H6X(52),C2H4X(210),C2H4X(65),CH2OH(40),CH2OX(54),acetyl(43)
7.422195896564679e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44427819466944013,0.11007715015770823,0.022652977101122986,4.3220038705374938e-10,3.5404207965572262e-05,0.00016072925956872188,2.1880612159174368e-05,9.4315357396726532e-07,4.0249076264794766e-09,0.00069977706272313989,3.6488031854450965e-14,0.00029754033243484067,4.0286861426697663e-11,8.6305088291628283e-07,1.2273664051069531e-12,1.671281761387664e-14,0.00017135501278945893,2.0400312754295739e-09,0.0078357725540964991,0.00010728889196804029,4.9936816583800725e-05,3.7482869237869376e-07,3.9433821470736198e-09,6.8949648930298019e-08,1.6450174862487998e-09,3.9857404659481934e-10,1.8037290546028021e-06,3.0738842649239546e-05,5.9328803822079479e-12,3.0927776802551426e-06,5.1914009599853429e-13,3.2172647883583415e-09,6.8000135657130236e-11,9.5934626055489566e-12,2.514306098844792e-09,9.1545433711727606e-11,5.7754645380266123e-16,6.577145038943921e-11,6.6962036561678571e-12,3.8314532020128317e-14
7.463290210545934e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442758868087518,0.11007059115310604,0.022651941416269635,4.4049473031781771e-10,3.5909205502881928e-05,0.00016232979424630239,2.2183340937251725e-05,9.5856613201600806e-07,4.1331914183980547e-09,0.00070378588346605884,3.7525027082985325e-14,0.0002981380109414115,4.0994226421248333e-11,8.8028187134217479e-07,1.2482077475764605e-12,1.7040732093634729e-14,0.0001727114386897798,2.0872513563643853e-09,0.0078376740695424024,0.0001071776214106753,5.0124277105339905e-05,3.7589027303273046e-07,3.9657932009304144e-09,6.9332660827450009e-08,1.6680389008713864e-09,4.0481071767222734e-10,1.8266535744626341e-06,3.1012937602722743e-05,5.9948004261124227e-12,3.124394180911284e-06,5.2605301430217926e-13,3.2917959499619916e-09,6.8940660655380424e-11,9.7849591913538824e-12,2.5559253149857222e-09,9.3997154271938984e-11,5.9091172107003988e-16,6.7123314861847232e-11,6.8779248294898384e-12,3.9067169557109212e-14
7.504384524527189e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442736323372693,0.11006408244794669,0.022650902218145287,4.4889907342861707e-10,3.6418014105372241e-05,0.00016393627811940513,2.2488444784959666e-05,9.7413984403439041e-07,4.2436896112600045e-09,0.00070779482742994984,3.8585368407678895e-14,0.00029872992573660312,4.1709918008222442e-11,8.9774292400259399e-07,1.269283037768392e-12,1.7373163231731319e-14,0.00017406812422222676,2.1352942302300865e-09,0.0078395212412090583,0.00010706670422849381,5.0311235724490234e-05,3.7694655463454514e-07,3.9882022664461148e-09,6.9715660934507851e-08,1.6912313839079618e-09,4.1110971542747868e-10,1.8497297403779249e-06,3.1287866931072896e-05,6.0570380695354113e-12,3.1561323325336906e-06,5.3301730426850858e-13,3.3676268936588476e-09,6.9888566507365578e-11,9.9790126295680454e-12,2.5979859759850054e-09,9.6499788373956849e-11,6.0450985844150673e-16,6.8494026940535684e-11,7.0633963239977821e-12,3.9830094396713777e-14
7.545478838508444e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44427142993184787,0.11005762273296738,0.022649859521906276,4.5741422892353155e-10,3.6930633828923436e-05,0.00016554868877781355,2.2795927282200204e-05,9.8987538714363605e-07,4.3564328547704888e-09,0.00071180387459922236,3.9669440882143104e-14,0.00029931613151688532,4.2433983503535362e-11,9.1543548292063791e-07,1.2905938378827894e-12,1.7710147448098518e-14,0.00017542503826650219,2.1841694808039175e-09,0.0078413153950872821,0.00010695613607316632,5.0497697537018402e-05,3.7799758308687741e-07,4.0106092229022719e-09,7.009864730862208e-08,1.7145949391570989e-09,4.1747129497826824e-10,1.872957612519363e-06,3.1563627400797591e-05,6.1195932504318085e-12,3.1879916675074407e-06,5.4003303234502719e-13,3.444772772890727e-09,7.0843864360488715e-11,1.0175638953398265e-11,2.640489977042571e-09,9.9054081184683239e-11,6.1834357863360057e-16,6.988371619097148e-11,7.2526705753667023e-12,4.0603383536422697e-14
7.586573152489699e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44426927830181456,0.11005121073132866,0.022648813342545614,4.6604101034996071e-10,3.7447064656334996e-05,0.00016716700400455571,2.3105791966126356e-05,1.0057734351934865e-06,4.4714520056920251e-09,0.00071581300506109134,4.0777633452529447e-14,0.00029989668245756075,4.3166470116287444e-11,9.3336098549489092e-07,1.3121417224194914e-12,1.8051721263183232e-14,0.0001767821500758536,2.2338867451767477e-09,0.0078430578246707836,0.00010684591267042391,5.0683667563235446e-05,3.7904340356244808e-07,4.0330139502114645e-09,7.0481618019348098e-08,1.7381295670904824e-09,4.2389571103094174e-10,1.8963372505945593e-06,3.184021580328947e-05,6.1824659052528748e-12,3.2199717221626644e-06,5.4710026407387935e-13,3.523248825499892e-09,7.1806565228139511e-11,1.0374854144559032e-11,2.6834392043229027e-09,1.0166078393853711e-10,6.3241560944989429e-16,7.1292511874515172e-11,7.445800378337689e-12,4.1387113989072121e-14
7.627667466470954e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44426717618816969,0.1100448451978172,0.02264776369489576,4.7478023225083618e-10,3.7967306498195643e-05,0.00016879120177454432,2.3418042331452005e-05,1.0218346587544203e-06,4.5887781273021286e-09,0.00071982219900560503,4.1910338966640666e-14,0.00030047163221806806,4.3907424947384721e-11,9.5152086445584454e-07,1.3339282783294888e-12,1.8397921298310548e-14,0.00017813942927175341,2.284455713623503e-09,0.0078447497917532392,0.00010673602981877045,5.0869150749377977e-05,3.8008406052000592e-07,4.0554163289170382e-09,7.0864571148638253e-08,1.7618352648942556e-09,4.3038321789877538e-10,1.9198687138580185e-06,3.2117628954593435e-05,6.2456559688758528e-12,3.2520720367494382e-06,5.542190641086908e-13,3.603070373524355e-09,7.2776679990694376e-11,1.057667413278714e-11,2.7268355349324323e-09,1.0432065393836994e-10,6.4672869374442393e-16,7.272054294370575e-11,7.6428388857966315e-12,4.2181362780401373e-14
7.668761780452209e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44426512236281041,0.11003852491806836,0.022646710593631211,4.8363271015017959e-10,3.8491359193740779e-05,0.00017042126025321538,2.3732681830759576e-05,1.038059725110044e-06,4.7084424888432843e-09,0.00072383143672565833,4.3067954182815159e-14,0.00030104103394722106,4.4656894988171539e-11,9.6991654782299184e-07,1.355955105164503e-12,1.874878427606514e-14,0.00017949684583868191,2.3358861294720543e-09,0.0078463925272058074,0.00010662648338820611,5.1054151968962672e-05,3.8111959771921243e-07,4.0778162401925979e-09,7.1247504790844518e-08,1.7857120265070381e-09,4.3693406950268883e-10,1.9435520611205014e-06,3.2395863695176757e-05,6.3091633746314527e-12,3.2842921554125538e-06,5.6138949617902163e-13,3.6842528229908094e-09,7.3754219396490353e-11,1.0781114795365303e-11,2.7706808368974848e-09,1.0703445455611094e-10,6.6128558938448373e-16,7.4167938037608193e-11,7.8438396078394156e-12,4.2986206946858527e-14
7.709856094433464e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44426311562777193,0.11003224870780749,0.022645654053271236,4.925992605387221e-10,3.9019222511697856e-05,0.00017205715779516616,2.4049713874805409e-05,1.0544492982496766e-06,4.8304765649653638e-09,0.00072784069861698663,4.4250879778584932e-14,0.00030160494028838271,4.5414927119075456e-11,9.8854945886259526e-07,1.3782238152247719e-12,1.9104347020690691e-14,0.00018085437011901087,2.388187788970616e-09,0.0078479872317356193,0.00010651726931896216,5.1238676024112428e-05,3.8215005823536612e-07,4.1002135658421703e-09,7.163041705267509e-08,1.8097598426570248e-09,4.4354851936469154e-10,1.9673873507594642e-06,3.2674916889700482e-05,6.3729880544002082e-12,3.3166316261661907e-06,5.6861162311572726e-13,3.766811663705172e-09,7.4739194062775995e-11,1.0988191956645906e-11,2.8149769691427349e-09,1.0980295523314465e-10,6.7608906921239021e-16,7.5634825477223309e-11,8.0488564108238211e-12,4.3801723533226319e-14
7.750950408414719e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442611548144883,0.11002601541211036,0.022644594088182382,5.0168070085956027e-10,3.9550896151119863e-05,0.00017369887294279359,2.4369141832822972e-05,1.0710040388611107e-06,4.9549120351605813e-09,0.00073184996517814196,4.5459520359106354e-14,0.00030216340338457703,4.6181568108264361e-11,1.0074210160461147e-06,1.4007360337050319e-12,1.9464646458507307e-14,0.00018221197280798428,2.4413705411536727e-09,0.0078495350766255873,0.00010640838362024796,5.1422727646856035e-05,3.8317548447432918e-07,4.1226081882997047e-09,7.2013306053177677e-08,1.8339787009025696e-09,4.5022682062997983e-10,1.9913746407283759e-06,3.2954785426794129e-05,6.4371299385201338e-12,3.3490900008685006e-06,5.7588550687805901e-13,3.8507624690407526e-09,7.5731614476693002e-11,1.1197921387587689e-11,2.8597257814702033e-09,1.1262693148042108e-10,6.9114192100768449e-16,7.7121333260959368e-11,8.2579435164082853e-12,4.462798959017057e-14
7.792044722395974e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442592387830705,0.11001982390468132,0.022643530712581038,5.1087784949384636e-10,4.0086379742207347e-05,0.00017534638442493253,2.4690969032823692e-05,1.0877246043235529e-06,5.0817807831911011e-09,0.00073585921701045361,4.6694284465363859e-14,0.00030271647488353741,4.6956864610315483e-11,1.0265326330092896e-06,1.4234933988386854e-12,1.9829719618346881e-14,0.00018356962494879485,2.4954442877064144e-09,0.0078510372044561117,0.00010629982236901228,5.1606311500402058e-05,3.8419591818630995e-07,4.1449999906281339e-09,7.2396169923749462e-08,1.8583685856687988e-09,4.5696922606906605e-10,2.0155139885655977e-06,3.3235466218833162e-05,6.5015889557947538e-12,3.3816668351960947e-06,5.8321120850299208e-13,3.9361208957241249e-09,7.6731490996234238e-11,1.1410318805303527e-11,2.9049291145387663e-09,1.1550716487830153e-10,7.0644694744882751e-16,7.8627589060164958e-11,8.4711555005777072e-12,4.5465082172143911e-14
7.833139036377229e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44425736642160307,0.11001367308714924,0.022642463940535922,5.201915257465454e-10,4.0625672847118779e-05,0.00017699967115549531,2.5015198761895675e-05,1.1046116487007483e-06,5.2111148965093844e-09,0.00073986843481797207,4.7955584582146157e-14,0.00030326420594269549,4.7740863164896557e-11,1.0458857185118746e-06,1.4464975620401356e-12,2.0199603632006438e-14,0.00018492729792775328,2.5504189828277144e-09,0.0078524947298090585,0.00010619158170871898,5.178943218038599e-05,3.8521140047932889e-07,4.1673888565193231e-09,7.2779006808080537e-08,1.8829294782819603e-09,4.637759880644532e-10,2.0398054514043387e-06,3.3516956201717485e-05,6.5663650336325667e-12,3.4143616886184859e-06,5.9058878813362158e-13,4.0229026836186635e-09,7.773883385116514e-11,1.1625399872605533e-11,2.9505887998441818e-09,1.1844444307614068e-10,7.2200696607353312e-16,8.0153720214722042e-11,8.6885472926565194e-12,4.6313078335096792e-14
7.874233350358484e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44425553664545681,0.11000756188838109,0.02264139378597051,5.2962254983223222e-10,4.116877496076997e-05,0.0001786587122321118,2.5341834266500091e-05,1.1216658227342748e-06,5.3429466656713906e-09,0.00074387759940739914,4.9243837145794777e-14,0.00030380664723410881,4.8533610195458846e-11,1.0654816763980128e-06,1.4697501880452861e-12,2.0574335734719415e-14,0.00018628496346954887,2.6063046330916832e-09,0.0078539087399544742,0.0001060836578481376,5.1972094216092057e-05,3.8622197183309696e-07,4.1897746702934717e-09,7.3161814862125305e-08,1.907661357009452e-09,4.706473586369371e-10,2.0642490859813594e-06,3.3799252334653551e-05,6.631458097933369e-12,3.4471741243724564e-06,5.9801830506234549e-13,4.1111236555057986e-09,7.8753653143985605e-11,1.1843180197562488e-11,2.9967066596996339e-09,1.2143955979160699e-10,7.378248092397458e-16,8.1699853728699085e-11,8.9101741743091016e-12,4.717205513400411e-14
7.915327664339739e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44425374839662035,0.11000148926381201,0.02264032026266543,5.3917174286090848e-10,4.1715685511622466e-05,0.00018032348693477156,2.5670878752765317e-05,1.1388877738370208e-06,5.4773085837427295e-09,0.00074788669168799845,5.0559462551724947e-14,0.00030434384894933059,4.933515200794193e-11,1.0853219055572464e-06,1.4932529550501891e-12,2.0953953265644871e-14,0.00018764259363259777,2.6631112973077706e-09,0.0078552802955204407,0.00010597604706014952,5.2154302071650343e-05,3.8722767211182511e-07,4.2121573168976882e-09,7.3544592254125505e-08,1.9325641970955359e-09,4.7758358945115655e-10,2.0888449486453212e-06,3.4082351599938817e-05,6.6968680730618674e-12,3.4801037094363839e-06,6.0549981765854719e-13,4.2007997168639865e-09,7.977595885087506e-11,1.2063675333071581e-11,3.0432845072167766e-09,1.244933148097434e-10,7.5390332408635281e-16,8.3266116266063453e-11,9.136091778527861e-12,4.8042089620866007e-14
7.956421978320994e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44425200064304576,0.10999545419479177,0.022639243384260824,5.4883992682389056e-10,4.2266403862461158e-05,0.0001819939747244677,2.6002335386778872e-05,1.156278146086835e-06,5.6142333456978516e-09,0.00075189569267149691,5.1902885161718508e-14,0.0003048758608042203,5.0145534789490506e-11,1.1054077998861581e-06,1.5170075548478301e-12,2.13384936683745e-14,0.00018900016080447877,2.7208490863794466e-09,0.0078566104311465074,0.00010586874568057158,5.2336060147208688e-05,3.8822854057654481e-07,4.2345366819057326e-09,7.3927337164540599e-08,1.9576379707924772e-09,4.8458493179304771e-10,2.1135930953662931e-06,3.4366251002747432e-05,6.7625948820447376e-12,3.5131500145045282e-06,6.130333833990845e-13,4.2919468556454714e-09,8.0805760822583089e-11,1.2286900776424404e-11,3.090324146287291e-09,1.2760651398176907e-10,7.7024537249207825e-16,8.4852634146452733e-11,9.3663560886089998e-12,4.892325884252914e-14
7.997516292302249e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44425029237801228,0.10998945568794784,0.022638163164258655,5.5862792457975236e-10,4.2820929311161315e-05,0.00018367015524184264,2.6336207294877088e-05,1.1738375802203491e-06,5.7537538478123785e-09,0.00075590458347196882,5.327453331098866e-14,0.00030540273204369799,5.096480460718288e-11,1.1257407482506308e-06,1.5410156929630455e-12,2.1727994491457581e-14,0.00019035763769745216,2.7795281631614999e-09,0.0078579001561210737,0.00010576175010699498,5.251737278008062e-05,3.8922461589799008e-07,4.2569126515174115e-09,7.4310047786001385e-08,1.9828826474000974e-09,4.9165163660031624e-10,2.1384935817438621e-06,3.4650947570919308e-05,6.8286384464401101e-12,3.5463126139612885e-06,6.2061905893751809e-13,4.3845811420507775e-09,8.1843068785368997e-11,1.2512871968883638e-11,3.1378273715649341e-09,1.3077996922362496e-10,7.8685383103521423e-16,8.645953334100363e-11,9.6010234371162667e-12,4.9815639838164389e-14
8.038610606283504e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424862261950421,0.10998349277456339,0.022637079616024937,5.6853655984026105e-10,4.3379261091445548e-05,0.00018535200830583647,2.6672497563932525e-05,1.1915667136269742e-06,5.8959031870486984e-09,0.00075991334530570555,5.4674839315016698e-14,0.00030592451144644255,5.1793007406770946e-11,1.1463221344487258e-06,1.5652790887855635e-12,2.2122493388943702e-14,0.00019171499734406202,2.8391587423159313e-09,0.0078591504550031676,0.00010565505679764218,5.2698244245869822e-05,3.9021593616854705e-07,4.2792851125566659e-09,7.4692722323353719e-08,2.0082981933013194e-09,4.9878395447445333e-10,2.1635464630149376e-06,3.493643835475149e-05,6.8949986862550524e-12,3.5795910858554386e-06,6.2825690000090576e-13,4.4787187283010098e-09,8.2887892341937694e-11,1.2741604295278488e-11,3.1857959684480883e-09,1.3401449851426396e-10,8.0373159095348775e-16,8.8086939468239028e-11,9.8401505048327814e-12,5.0719309637357368e-14
8.079704920264759e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424699040960514,0.10997756450997101,0.022635992752792006,5.7856665715639212e-10,4.3941398373630245e-05,0.00018703951391233826,2.7011209241639209e-05,1.2094661803430676e-06,6.0407146604348654e-09,0.00076392195949107555,5.6104239476160522e-14,0.00030644124732953447,5.2630189011432052e-11,1.1671533371741746e-06,1.5897994757011509e-12,2.2522028120943253e-14,0.00019307221309281832,2.8997510901664603e-09,0.0078603622882289104,0.0001055486622702416,5.2878678759570628e-05,3.9120253891354373e-07,4.3016539524710738e-09,7.5075358993577102e-08,2.0338845719895624e-09,5.0598213564602211e-10,2.1887517940628087e-06,3.5222720426790756e-05,6.9616755202164781e-12,3.6129850118743514e-06,6.3594696141858282e-13,4.5743758484079983e-09,8.3940240972299065e-11,1.2973113083591503e-11,3.2342317130628011e-09,1.3731092589368754e-10,8.2088155810151961e-16,8.9734977790011621e-11,1.008379431970114e-11,5.1634345258076536e-14
8.120799234246014e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424539481390574,0.10997166997296134,0.022634902587660627,5.8871904190441686e-10,4.4507340265362306e-05,0.00018873265223283997,2.7352345336795603e-05,1.2275366110462701e-06,6.1882217644369504e-09,0.00076793040744836747,5.7563174090034569e-14,0.00030695298755304388,5.3476395120532318e-11,1.1882357299804633e-06,1.6145786012208709e-12,2.2926636554205662e-14,0.00019442925860395753,2.9613155245516798e-09,0.0078615365927031788,0.0001054425631009189,5.3058680476646289e-05,3.9218446110318719e-07,4.3240190593313317e-09,7.5457956025711512e-08,2.0596417441076739e-09,5.1324643000847114e-10,2.2141096294247203e-06,3.5509790881629387e-05,7.0286688656347293e-12,3.6464939773182157e-06,6.436892972338365e-13,4.671568817942236e-09,8.5000124034681122e-11,1.3207413604552723e-11,3.2831363722463095e-09,1.4067008146073074e-10,8.3830665290924074e-16,9.1403773207504179e-11,1.033201225575198e-11,5.256082370407184e-14
8.161893548227269e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424383492092806,0.10996580826520581,0.022633809133602214,5.9899454027195804e-10,4.507708581234613e-05,0.00019043140361309408,2.7695908819585399e-05,1.2457786330500115e-06,6.3384581943249106e-09,0.00077193867069962399,5.9052087451661688e-14,0.00030745977952456659,5.4331671308401467e-11,1.2095706812455283e-06,1.6396182271084368e-12,2.3336356662715368e-14,0.00019578610784527962,3.0238624146768636e-09,0.0078626742823766794,0.000105336755923107,5.3238253494084563e-05,3.9316173916373149e-07,4.3463803218288961e-09,7.5840511660930462e-08,2.0855696674843318e-09,5.2057708714107721e-10,2.2396200232991051e-06,3.5797646835703465e-05,7.0959786382346639e-12,3.680117571074256e-06,6.5148396055808197e-13,4.7703140337986915e-09,8.6067550766461731e-11,1.3444521071258587e-11,3.3325117035310482e-09,1.4409280137059713e-10,8.56009810341087e-16,9.3093450257285391e-11,1.058486203202109e-11,5.3498821963036449e-14
8.202987862208524e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424230984156188,0.1099599785106941,0.02263271240346084,6.0939397924411982e-10,4.5650633999060829e-05,0.00019213574857177435,2.8041902621856061e-05,1.2641928702981821e-06,6.4914578435320874e-09,0.00077594673086846277,6.057142786139634e-14,0.00030796167020370567,5.5196063023119029e-11,1.2311595541370302e-06,1.6649201295056522e-12,2.3751226528305342e-14,0.0001971427350880603,3.0874021809644108e-09,0.0078637762488089017,0.00010523123742647411,5.3417401851431173e-05,3.9413440898786048e-07,4.3687376292751445e-09,7.6223024152452498e-08,2.1116682971571112e-09,5.2797435625867778e-10,2.2652830295541843e-06,3.6086285427091853e-05,7.1636047525171092e-12,3.7138553855909575e-06,6.5933100358802096e-13,4.8706279739605131e-09,8.7142530284996688e-11,1.3684450638779778e-11,3.3823594551291428e-09,1.4757992783214474e-10,8.7399397985203869e-16,9.480413310742137e-11,1.0842401711455377e-11,5.4448417004773099e-14
