Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CHOX(50),COX(47),CO2X(24),C2H6X(49),CH4OX(57)
4.58585133515713e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574870654541,0.099999998821967973,0.099999999742289139,9.0741894735411183e-59,6.4515315172295984e-36,6.1102916306925058e-34,6.2757156511350569e-44,1.2514750538289159e-33,2.2833824849893304e-82,2.6113921992727531e-26,1.1312773279941918e-91,1.5153551211783937e-28,1.0477650621814286e-59,3.3891300513502213e-40,3.0598498454691028e-72,2.1450952105391631e-75,1.6743093647146349e-36,2.5480847560014918e-71,1.1780312740942599e-09,5.1542178336443072e-10,7.6486383051840662e-16,5.1232403996274118e-21,7.6486008696707609e-16,2.8694809053897514e-22,2.2886840989253281e-22,2.9790419758115173e-23,9.1503475045257752e-36,2.5093726167105966e-29,4.2127391019520769e-53,1.1543899424359528e-52,5.1586016341982801e-54,3.0676055276472991e-42,6.9795083124009633e-49
7.206337817348288e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574773885726,0.099999998148806987,0.099999999595025771,7.1316337805072834e-57,4.0911507822223468e-35,1.9222579936147661e-33,1.552002349098797e-42,4.9702415193380728e-33,2.8379062733390928e-80,6.3578648090459275e-26,3.4176759292029254e-90,2.3813358726378538e-28,6.9162012136997716e-59,2.1794419333953034e-39,2.3611224668465459e-70,1.0080934438971708e-73,6.4733675425722097e-36,2.8995529166224633e-70,1.8511918262569357e-09,8.0994851267098766e-10,1.2019328432282076e-15,1.2497143899505602e-20,1.2019239394808166e-15,5.4037854483499184e-22,6.503851721436419e-22,1.4035517016776409e-22,1.221192601079051e-34,9.7019635715543035e-29,1.6832132463245161e-51,5.4149542869420664e-51,2.0800828997874808e-52,2.0248976344135422e-41,7.8134438909849379e-48
9.826824299539447e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574677116925,0.099999997475646127,0.099999999447762403,5.7093182313589596e-56,1.3327776099970967e-34,4.1200172853973747e-33,8.7447128064786217e-42,1.2443750779373149e-32,2.6053339039152075e-79,1.1766544644987109e-25,2.2792074297655433e-89,3.24736347441226e-28,2.2804517536683916e-58,7.1916466338561855e-39,1.8808179345198048e-69,6.873243728314748e-73,1.60634524353126e-35,1.2267305708027705e-69,2.5243522477851563e-09,1.1044752385843203e-09,1.6390047802138564e-15,2.3147954110570432e-20,1.6389885964780028e-15,8.1097989124311647e-22,1.2777321139287804e-21,3.7723631409850096e-22,5.5514010048328158e-34,2.407510586879338e-28,1.1379169437275436e-50,3.6881008522907366e-50,1.4109698767632449e-51,6.6766136109523498e-41,3.3021932273429689e-47
1.5067797263921763e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574483579358,0.099999996129324795,0.09999999915323568,2.7395927134705981e-54,7.6286712778466386e-34,1.1592594062730941e-32,1.4299212912979313e-40,4.5488179498594522e-32,2.2220617181825029e-77,2.7569080273160193e-25,5.7220375423759272e-88,4.9795591870199857e-28,1.3191497878799195e-57,4.1102286250480246e-38,8.8401158451480301e-68,1.9176715204116874e-71,5.8326549440468076e-35,1.1444965975977682e-68,3.8706726990564701e-09,1.6935286802343915e-09,2.5131574243564331e-15,5.4269996128204599e-20,2.51312057497881e-15,1.3596731290882752e-21,2.9933316863360623e-21,1.430250935641245e-21,5.4447686885182231e-33,8.7416910682844445e-28,3.1333409316544023e-49,1.0204184067040511e-48,3.9463921524614256e-50,3.8621505057348679e-40,3.0483244304389061e-46
2.55497431926864e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574096504394,0.099999993436683712,0.099999998564182249,2.6464028700035847e-52,6.8502624057053808e-33,4.0991538147396966e-32,4.0677251504570507e-39,2.2804646554615113e-31,3.5388432540413745e-75,7.9114889356711963e-25,2.880303588995719e-86,8.4445126424045655e-28,1.1915788056345509e-56,3.6090460274226799e-37,8.2189988416737578e-66,1.0868997799131931e-69,2.9129212991424567e-34,1.9191571999576604e-67,6.5633120344856602e-09,2.8716355228288999e-09,4.2614977926589692e-15,1.5574787404754603e-19,4.2613960096472807e-15,2.4616755942773803e-21,7.5464555483024244e-21,6.6003408529868171e-21,8.0591808416419682e-32,4.3657373834392577e-27,1.4832750769385553e-47,5.6527168783522116e-47,1.9354901317741971e-48,3.4886486897951748e-39,4.971768508054653e-45
4.651363505021567e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573322355102,0.09999998805140782,0.099999997386075498,3.309623636037057e-50,8.1381059216611668e-32,1.7456072415312472e-31,1.3980914280471733e-37,1.4154324951847245e-30,7.535828052468085e-73,2.6197102342789626e-24,2.2528668486295074e-84,1.5376667662953812e-27,1.4201926835446458e-55,4.1699469162546143e-36,9.5895651103034737e-64,7.9827234679037799e-68,1.8035088378796675e-33,4.4690368663738844e-66,1.1948584437007862e-08,5.2278490451987563e-09,7.7583188462044191e-15,5.1525507046978964e-19,7.7579958533168866e-15,4.6623751664838527e-21,1.8502184391352577e-20,3.1857078971066751e-20,1.39638969213173e-30,2.7030027371673071e-26,8.6919956970527173e-46,3.8683211672844715e-45,1.2138851593980847e-46,4.1579615554135876e-38,1.1218184823176951e-43
8.84414187652742e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571774059092,0.099999977280881086,0.099999995029862301,4.4212137369243478e-48,1.11835155728127e-30,8.7564546537170521e-31,4.9173590996472241e-36,9.9223509084153631e-30,1.6921736237790614e-70,9.4676446984873743e-24,2.2370942559455153e-82,2.9249970366736582e-27,1.9578194885485255e-54,5.6133415950617753e-35,1.1315571660156438e-61,6.8504492918806103e-66,1.2605351189278735e-32,1.2214905154237471e-64,2.2719104168809338e-08,9.940275438667026e-09,1.4752522214810646e-14,1.8574499657956434e-18,1.4751400101723337e-14,9.061313658697928e-21,4.2164632648856089e-20,1.4767781680941805e-19,2.4580088084908457e-29,1.8892170851670565e-25,5.1339508247786528e-44,2.7196612489444612e-43,8.1131638721508267e-45,5.7319618295646425e-37,2.9921277681826742e-42
1.7229698619539129e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289568677477359,0.099999955739927926,0.099999990317437212,5.8916617230707305e-46,1.6517968443762728e-29,5.0928691924032781e-30,1.6842228764593026e-34,7.4219025466633116e-29,3.5647508943435774e-68,3.5928644935666596e-23,2.5171392907400846e-80,5.7032548385818572e-27,2.9067859735557122e-53,8.1868438154000538e-34,1.2236305001419811e-59,7.2565884767217814e-64,9.3789080179517478e-32,3.6135191951016338e-63,4.4260043339980467e-08,1.9365125620552098e-08,2.8743173954253346e-14,7.0105923321068507e-18,2.8739057341025022e-14,1.7859598531142096e-20,9.005783784014163e-20,6.4701332024327834e-19,4.2053043118719341e-28,1.4056481331935893e-24,2.774660688097034e-42,1.8637726782771103e-41,5.4056471518594537e-43,8.5101766243597221e-36,8.6917236892858279e-41
2.5615255362550837e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289565580909346,0.099999934199108492,0.099999985605013858,4.9963669428880822e-45,6.856161334957269e-29,1.4472802367853351e-29,9.5588787459776579e-34,2.3128104536176186e-28,3.4237648469006937e-67,7.9412296778322816e-23,2.2777313272702824e-79,8.4863092570784608e-27,1.2096694773269544e-52,3.520164621848124e-33,9.7841261429554671e-59,6.0347540680128027e-63,2.9122864834817903e-31,1.9182121654845055e-62,6.5800848788482085e-08,2.8789972329076531e-08,4.2736818975733945e-14,1.5424413115052797e-17,4.2727878210527868e-14,2.6659803276754078e-20,1.3787705877327328e-19,1.5041565679222959e-18,1.8988960445433166e-27,4.3647232300453978e-24,1.8710274316089337e-41,1.2863598153887444e-40,3.9007273435883836e-42,3.5415174716822969e-35,4.7259028585932399e-40
4.238636884857425e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928955938781447,0.099999891117870748,0.09999997618017234,2.219995067702248e-43,5.1229982790253186e-28,5.9358569490868084e-29,1.3039187458941253e-32,1.0481307378932967e-27,2.3456136205527251e-65,2.1746624502640627e-22,9.756128855824018e-78,1.4066810074969565e-26,9.1167660053632113e-52,2.6616299702109137e-32,3.3201054398687027e-57,3.05675978228511e-61,1.3076487690507356e-30,2.4266137417241402e-61,1.0888205852178252e-07,4.7639655326347072e-08,7.0733088455559869e-14,4.1804475549535524e-17,7.0709241736268129e-14,4.4265977550475039e-20,2.3316394213745347e-19,4.2923884820172029e-18,1.5241554106066011e-26,1.9597887890651061e-23,3.6593352313883956e-40,3.0051464882969872e-39,9.9705882698663274e-41,2.6690364406415855e-34,6.0382945481397603e-39
5.915748233459767e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289553194774472,0.099999848037167896,0.09999996675533776,1.5380945837086759e-42,1.765039004156978e-27,1.5012264387804961e-28,5.9441576651138561e-32,2.7684473210505638e-27,1.7793162847252918e-64,4.2365511906325474e-22,7.0373505898396737e-77,1.9666502555617784e-26,3.1589827759125706e-51,9.348288175184972e-32,2.0836973005687828e-56,2.2091213467785471e-60,3.429029580279752e-30,1.0695013622275752e-60,1.5196273337454834e-07,6.6489324430893751e-08,9.8741330094725702e-14,8.0688578698718329e-17,9.8695800899572608e-14,6.187968371916916e-20,3.2844622968423296e-19,8.512491119941766e-18,5.489023534371789e-26,5.1390871291618467e-23,1.8864982236831399e-39,1.6881492060241405e-38,5.7588345556977359e-40,9.2481504261191515e-34,2.6891834235543605e-38
7.592859582062108e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289547001789345,0.09999980495699988,0.099999957330510147,6.760069902401503e-42,4.4533105155140258e-27,3.0267878526692889e-28,1.8552465192541802e-31,5.7283541586165804e-27,8.7505620327390865e-64,6.9800686080321549e-22,3.3088381192208131e-76,2.5285390227131668e-26,8.0127493752588688e-51,2.3983095061959936e-31,8.4600357264575429e-56,1.0471663369204573e-59,7.0467210803043244e-30,3.2534401278653718e-60,1.9504287335312779e-07,8.5338979643155277e-08,1.2676154328334441e-13,1.3174731899443095e-16,1.2668788677497138e-13,7.9500917685629554e-20,4.2377911878609372e-19,1.4164996207101167e-17,1.4328671288657577e-25,1.0560844979023395e-22,6.6460962582199275e-39,6.1822543784481328e-38,2.2147428161851942e-39,2.3457595632607405e-33,8.2583255135302786e-38
9.26997093066445e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289540808859093,0.099999761877366741,0.09999994790568946,2.3068256843529516e-41,9.3946250694485594e-27,5.3338948159400647e-28,4.6721657308219759e-31,1.0273655918423925e-26,3.376488064911594e-63,1.0405501819001253e-21,1.2010799938390639e-75,3.0923476923696646e-26,1.6992284866503406e-50,5.1239758377458221e-31,2.6890738718543881e-55,3.9291848674310174e-59,1.2552843981013099e-29,8.0283214617089076e-60,2.3812247846403933e-07,1.0418862096357284e-07,1.5479372739468027e-13,1.9465065940586356e-16,1.5468583117940214e-13,9.7129679886415992e-20,5.1915691796119759e-19,2.1250512514311607e-17,3.1045092137532451e-25,1.8812679569850709e-22,1.8709058123557154e-38,1.78327921312056e-37,6.7450263528070475e-39,4.9744844915286075e-33,2.0528025484711347e-37
1e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289538113158317,0.099999743125419038,0.099999943803165542,3.8931370401465019e-41,1.2502019672924454e-26,6.6207056533844211e-28,6.7030069956498455e-31,1.2828674110737044e-26,6.2417031581790651e-63,1.210964356944484e-21,2.0919517077558233e-75,3.3383675655949837e-26,2.2668597106230896e-50,6.8506806634225682e-31,4.3416427683255573e-55,7.1588017791530546e-59,1.5627948769603287e-29,1.1421641478237223e-59,2.5687441394955826e-07,1.123936687942554e-07,1.669995839907626e-13,2.2565745646260523e-16,1.6687494916794398e-13,1.048056477362242e-19,5.6068752107220096e-19,2.4782554370659945e-17,4.1749426115225108e-25,2.3421202340846092e-22,2.8244543756245965e-38,2.7298051850971713e-37,1.0650358905783595e-38,6.6361816618040806e-33,2.9279733041279798e-37
1.2624193627869134e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289528423163202,0.099999675719704972,0.099999929056068901,1.7256431754201931e-40,3.0022150424918807e-26,1.2898618018968676e-27,1.9999399739397789e-30,2.5402004131518983e-26,3.2921960268715829e-62,1.9303177567840538e-21,9.8439132525861703e-75,4.2257262729669104e-26,5.4881159389683636e-50,1.6664322972601995e-30,1.7464338560494041e-54,3.6886011030449857e-58,3.0625322154094362e-29,3.3324637710401547e-59,3.2428008410696203e-07,1.4188786193045683e-07,2.1089400606670229e-13,3.5481714650223673e-16,2.1070047613899958e-13,1.3240978782271172e-19,7.1004114583210977e-19,3.9722815433856556e-17,1.0336613447817724e-24,4.5896900894298249e-22,9.6342920768445963e-38,9.6649093884270504e-37,4.0728935062094046e-38,1.6066010433696803e-32,8.5954435563731894e-37
1.5978416325073817e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289516037686794,0.099999589564182562,0.099999910206476098,7.491638623741674e-40,7.3204554095895678e-26,2.550665840230015e-27,6.042503851136349e-30,5.0928106771294969e-26,1.5853922528892638e-61,3.0931875509732388e-21,4.4395026746757278e-74,5.3667894274801202e-26,1.35127201051217e-49,4.107499193236146e-30,6.8520812155430959e-54,1.7540181108060023e-57,6.0609985155642911e-29,9.8724863091589496e-59,4.1043555035545554e-07,1.7958704733494353e-07,2.6704216109464617e-13,5.5869399784100473e-16,2.6674224401213241e-13,1.6772000366238653e-19,9.0110350679070437e-19,6.3934220085656701e-17,2.5951120891734799e-24,9.0832532340879041e-22,3.1965728215641582e-37,3.4403977292795007e-36,1.5264082756257427e-37,3.9556413674174584e-32,2.5556872584942212e-36
1.93326390222785e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289503652429862,0.099999503410799412,0.09999989135691105,2.5053179756027235e-39,1.5165756580087331e-25,4.4540096148469526e-27,1.4962040172986803e-29,8.9778878319157754e-26,5.6850238912297167e-61,4.5294013119540926e-21,1.535461442480271e-73,6.5155410855681117e-26,2.8264725601231284e-49,8.5574649558364079e-30,2.0876654896259054e-53,6.2433953697762156e-57,1.054726357635439e-28,2.4103027173804529e-58,4.9658887726439395e-07,2.1728617718048815e-07,3.2323818719733329e-13,8.037855030932952e-16,3.2281364545968266e-13,2.0306032580831357e-19,1.0923353464769454e-18,9.3889812700820695e-17,5.496082854597648e-24,1.5806357139196246e-21,8.4880119279672879e-37,9.7915332194432562e-36,4.4962142259013298e-37,8.2738623342829695e-32,6.2404967632471369e-36
2.268686171948318e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289491267392408,0.099999417259555509,0.099999872507373758,7.1686725356543369e-39,2.8130877589734772e-25,7.1371717487645912e-27,3.2530602894582754e-29,1.4486431465380793e-25,1.7391997973614279e-60,6.2391986579771997e-21,4.5054810977809114e-73,7.6719855422818545e-26,5.2951912846794581e-49,1.590414754740528e-29,5.4551406983187417e-53,1.89965867424569e-56,1.6796155196034731e-28,5.186444472699216e-58,5.8274006488817197e-07,2.5498525147034952e-07,3.7948207913718513e-13,1.0877793299954871e-15,3.7891700760308952e-13,2.384307476267705e-19,1.2837609847494872e-18,1.2959460167018616e-16,1.0376992460181642e-23,2.5170782631691596e-21,1.941090169928943e-36,2.4213201990353686e-35,1.1405478226272445e-36,1.5500085185346596e-31,1.33875828904779e-35
2.939530711389255e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289466497975885,0.099999244963485195,0.099999834808382468,5.2331820774492571e-38,7.7613289202535428e-25,1.5371821425632419e-26,1.2281690518948007e-28,3.1496513030922406e-25,1.3477256752791657e-59,1.0480463249892372e-20,3.1364253330289288e-72,1.0007971834759327e-25,1.4963415507609518e-48,4.3815724334791784e-29,2.9850803821925249e-52,1.460754530152368e-55,3.5516148049536372e-28,1.9317511317881434e-57,7.5503602248893144e-07,3.3038323339451586e-07,4.9211344041972075e-13,1.7646149642748161e-15,4.9122752984770763e-13,3.092618880385565e-19,1.6671480120817805e-18,2.1827111804910923e-16,2.9566498271028792e-23,5.3223396126040561e-21,7.5666065563895767e-36,1.2377383633711447e-34,5.8553842200509512e-36,4.3798137969709314e-31,4.8899370595571149e-35
3.5361069292691476e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289444471486497,0.099999091749275321,0.099999801283090453,1.8978669167605892e-37,1.5940911304910099e-24,2.6627213357133303e-26,3.1094391940237974e-28,5.486332267464571e-25,5.0180872224861134e-59,1.5173773986787451e-20,1.1271775299648963e-71,1.2111241347127326e-25,3.1348581523996245e-48,8.9697222414345913e-29,9.3172743103620772e-52,5.4242338621086021e-55,6.038720532761453e-28,4.8622829664789313e-57,9.082501319319409e-07,3.9743381669997469e-07,5.9243632283790745e-13,2.4778897365341252e-15,5.912311894859651e-13,3.7235252352083908e-19,2.0087345817272386e-18,3.1649703869285477e-16,6.2155142058534679e-23,9.0492668033860247e-21,1.9576422476554708e-35,3.7574393916859926e-34,1.7754488437767462e-35,9.1752852092610455e-31,1.2092327940341428e-34
4.13268314714904e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289422445691293,0.099998938541831825,0.099999767757886229,5.5699966466099913e-37,2.9163772032585948e-24,4.2372619499440505e-26,6.7790240220935398e-28,8.7660492782599607e-25,1.4933688756497996e-58,2.0736034240422038e-20,3.295754470772534e-71,1.4238921945598357e-25,5.8468309035997647e-48,1.6343501707975681e-28,2.4049305301386702e-51,1.6114435817411437e-54,9.4228024355521594e-28,1.0565170659810783e-56,1.0614574748505026e-06,4.6448422430558043e-07,6.9291054518991852e-13,3.2856823355588844e-15,6.9136471316034679e-13,4.3553833314407629e-19,2.3509451782118116e-18,4.3298335980817277e-16,1.1614266562887773e-22,1.4120202814981667e-20,4.330238644785947e-35,9.5271828209581899e-34,4.4868272192839235e-35,1.7111932378367495e-30,2.5790323395376036e-34
4.729259365028933e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289400420590241,0.099998785341154361,0.099999734232769824,1.4010410545552395e-36,4.9052064701143114e-24,6.3368050952159104e-26,1.3266835690984035e-27,1.3150197225959595e-24,3.8245282931347084e-58,2.7168551478915601e-20,8.3323475348677191e-71,1.6391046142612124e-25,1.0020642543334763e-47,2.7368032851794529e-28,5.4326445555789026e-51,4.1215879237038912e-54,1.3810491212806918e-27,2.0634527452118588e-56,1.2146580515415721e-06,5.3153445622532946e-07,7.9353607883112904e-13,4.1790292384724605e-15,7.9163714527586198e-13,4.9881930010841979e-19,2.6937916393244313e-18,5.6775752591895554e-16,1.9926592089154877e-22,2.0694881327995415e-20,8.6181203574845875e-35,2.118951872637683e-33,9.9764365539683958e-35,2.9325874884164107e-30,4.9436607863773253e-34
5.325835582908826e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289378396183307,0.09999863214724268,0.099999700707741224,3.1516531659350592e-36,7.7409168893906198e-24,9.0377294564839732e-26,2.3950555226610371e-27,1.880094210555912e-24,8.7826313353649153e-58,3.4472633156618982e-20,1.8891052844719052e-70,1.8567648638835126e-25,1.6108156209448285e-47,4.2993126907478433e-28,1.112303029716673e-50,9.4551420719047937e-54,1.929799610101334e-27,3.7203280453294752e-56,1.3678518623021455e-06,5.9858451247242735e-07,8.9431289510177741e-13,5.1498457301821652e-15,8.9205665143360106e-13,5.6219540557860316e-19,3.0372961765249902e-18,7.2084696957905162e-16,3.2051892611294708e-22,2.8917417367435007e-20,1.5796290790752279e-34,4.2782968696489842e-33,2.016549284989416e-34,4.7138742966815958e-30,8.7480797771364948e-34
5.9224118007887186e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289356372470465,0.099998478960096435,0.099999667182800386,6.5094677184974363e-36,1.161997294054612e-23,1.2416818894116826e-25,4.0605752557127149e-27,2.5881233036131883e-24,1.8489978996893718e-57,4.2649586876243182e-20,3.933441152160543e-70,2.0768766085767786e-25,2.4624346142388937e-47,6.4241198610879897e-28,2.110411554284685e-50,1.9889614320115017e-53,2.597228222880518e-27,6.3021386315514505e-56,1.5210389074292968e-06,6.6563439305930984e-07,9.9524096532489556e-13,6.1908266350517495e-15,9.9263061772009767e-13,6.2566663126716256e-19,3.3814787431365107e-18,8.9227912741878533e-16,4.9014181015882158e-22,3.8918073324158318e-20,2.7117716545440918e-34,8.0168005943774576e-33,3.7845244344663637e-34,7.2056539016853589e-30,1.4544983009770355e-33
