Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CO2X(24),H2X(49),CH4OX(60)
2.595221296413938e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31175347859868063,0.11122890839950872,0.0094919436316137154,9.156057713778489e-06,0.0041263075667945905,1.2153857324887587e-06,0.0020522334323328619,7.8740215441473666e-08,1.1343306487832697e-18,1.9875904320137917e-05,1.427640926294225e-15,1.158653274753088e-08,6.4731409735996214e-13,1.9199278279512403e-06,3.0816031517503037e-14,3.6044430628593645e-15,6.9303231413472305e-06,4.0146085136164366e-11,0.0053573791599790714,0.020452062638712611,1.454542742810506e-07,1.2948267454822165e-06,1.7986152146837326e-07,2.814972111904083e-06,9.8358181046979332e-12,4.8970360811731747e-09,1.7787936539946606e-07,5.6535093589699098e-09,1.5765061283584633e-09,8.4631587373496294e-11,1.7556025958030269e-08,3.106431094328592e-11
2.604500186248068e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31173935236918954,0.11121887161232484,0.0094683571918878356,9.2450546302888405e-06,0.0041477840744509045,1.2141009605279207e-06,0.002062877618223,7.935199562512706e-08,1.1451600657896226e-18,1.9897696962337018e-05,1.449081152035137e-15,1.1584617800318972e-08,6.527742458905558e-13,1.9316015227500753e-06,3.0971004041636289e-14,3.6376804644792125e-15,6.9344675375890374e-06,4.0686536525367928e-11,0.0053566479653524195,0.020466919532016448,1.4554832085532124e-07,1.2953605904135449e-06,1.8077072090802905e-07,2.8139712674620016e-06,9.8419330714355499e-12,4.8949513089685258e-09,1.7785826887221338e-07,5.6818700433279496e-09,1.5846110973063113e-09,8.5121455222257e-11,1.7536625520048113e-08,3.1251775161736951e-11
2.6137790760821975e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31172543060605606,0.11120882546262738,0.0094448646980480663,9.3345340804483008e-06,0.0041692733887514202,1.2128353116991062e-06,0.0020735277899723062,7.9965069461819264e-08,1.1560537799052428e-18,1.9919234023875508e-05,1.470725127619372e-15,1.1582726164542123e-08,6.5824722229545409e-13,1.9432877837093849e-06,3.1126076617168019e-14,3.671087571637235e-15,6.9385681314055937e-06,4.1231532885276481e-11,0.0053559199066199673,0.020481568813361859,1.456408681564454e-07,1.2958877296891248e-06,1.8168045611713135e-07,2.8129873650011856e-06,9.8479498974350141e-12,4.8928953780528595e-09,1.7783726638819826e-07,5.7102463032543869e-09,1.5927209678309544e-09,8.5611819157979204e-11,1.751751500045028e-08,3.1439446189115783e-11
2.6230579659163272e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31171171195528607,0.11119877007209296,0.0094214656202012241,9.4244962057963294e-06,0.0041907753012613361,1.2115885633052305e-06,0.0020841838427479672,8.0579422780492797e-08,1.167011936618802e-18,1.9940517189803573e-05,1.4925733856718049e-15,1.1580857616693344e-08,6.6373286259225162e-13,1.9549864342214437e-06,3.1281247980482398e-14,3.7046644437264658e-15,6.9426252574086145e-06,4.1781084812859637e-11,0.0053551949653069227,0.020496011855318626,1.457319264697367e-07,1.2964082143939831e-06,1.8259071947688869e-07,2.8120202540787774e-06,9.8538692654808187e-12,4.8908680318056007e-09,1.7781635748442755e-07,5.7386378984604602e-09,1.6008356679391384e-09,8.6102673305108726e-11,1.7498691025040641e-08,3.1627321375694638e-11
2.632336855750457e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31169819507137925,0.1111887055615555,0.0093981594316558392,9.5149411409905685e-06,0.0042122896050182544,1.2103604961678853e-06,0.0020948456724641392,8.1195041464085854e-08,1.1780346810785524e-18,1.9961548134925138e-05,1.5146264496528836e-15,1.1579011936279582e-08,6.6923100323144633e-13,1.9666972987074808e-06,3.1436516877148317e-14,3.7384111383413889e-15,6.9466392469883324e-06,4.2335202768926213e-11,0.0053544731230503757,0.020510250021850071,1.4582150601461955e-07,1.2969220951341487e-06,1.8350150342175792e-07,2.8110697860698124e-06,9.8596918538045851e-12,4.8888690167954147e-09,1.7779554170167348e-07,5.7670445903508991e-09,1.6089551261449399e-09,8.6594011827289468e-11,1.7480150273036435e-08,3.1815398087262074e-11
2.6416157455845867e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31168487861727839,0.11117863205101183,0.0093749456089049187,9.6058690138571431e-06,0.0042338160945219142,1.2091508945619841e-06,0.0021055131757767289,8.181191144991583e-08,1.1891221580926012e-18,1.9982328523852243e-05,1.5368848338681922e-15,1.1577188905771844e-08,6.7474148110576993e-13,1.978420202614335e-06,3.1591882061855786e-14,3.7723277112916547e-15,6.9506104283540108e-06,4.2893897078488022e-11,0.0053537543615986959,0.020524284668362931,1.4590961694501772e-07,1.2974294220420182e-06,1.8441280043902288e-07,2.8101358141401243e-06,9.8654183361120515e-12,4.8868980824879627e-09,1.7777481857850788e-07,5.7954661420113978e-09,1.6170792714657696e-09,8.7085828927249965e-11,1.7461889476072306e-08,3.2003673705058737e-11
2.6508946354187164e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31167176126432194,0.11116854965962729,0.0093518236316087449,9.6972799454406374e-06,0.0042553545657240104,1.2079595461517321e-06,0.0021161862500781951,8.2430018730050104e-08,1.2002745121291944e-18,2.000286001105923e-05,1.559349043479026e-15,1.1575388310556328e-08,6.8026413355930403e-13,1.9901549724110822e-06,3.1747342298353003e-14,3.8064142166156829e-15,6.9545391265737894e-06,4.3457177931131421e-11,0.0053530386628109867,0.02053811714175699,1.4599626934974216e-07,1.2979302447822723e-06,1.8532460306837964e-07,2.8092181932182859e-06,9.8710493816158338e-12,4.8849549815568867e-09,1.7775418766003897e-07,5.8239023181941122e-09,1.6252080334184173e-09,8.7578118846418697e-11,1.744390541722472e-08,3.2192145625713263e-11
2.660173525252846e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31165884169219404,0.11115845850574151,0.0093287929825777369,9.7891740500538382e-06,0.0042769048160180533,1.2067862419279066e-06,0.0021268647934924133,8.3049349351664482e-08,1.2114918873169966e-18,2.0023144240936975e-05,1.5820195745139569e-15,1.1573609938886483e-08,6.8579879839638717e-13,2.0019014355856192e-06,3.1902896359383676e-14,3.8406707065941838e-15,6.9584256636138623e-06,4.4025055381396169e-11,0.0053523260086565001,0.020551748780474451,1.460814732528766e-07,1.2984246125569333e-06,1.8623690390152233e-07,2.808316779969773e-06,9.8765856550593379e-12,4.8830394693167575e-09,1.777336484852009e-07,5.8523528853063516e-09,1.6333413420151396e-09,8.8070875864901296e-11,1.7426194930056442e-08,3.2380811261177708e-11
2.6685245261035627e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31164738209533355,0.11114936907245228,0.0093081430591843636,9.8722919462398828e-06,0.0042963099461059947,1.2057455257918073e-06,0.0021364800750413434,8.3607781380756109e-08,1.2216432369192204e-18,2.0041189993816537e-05,1.6025998598809629e-15,1.157202823278002e-08,6.9079013366075065e-13,2.0124831085177543e-06,3.2042974227160256e-14,3.8716469262585939e-15,6.9618877627771481e-06,4.4540083379156973e-11,0.0053516872082647647,0.020563846641117611,1.4615692652988719e-07,1.2988640648558597e-06,1.8705839453420344e-07,2.8075192485188642e-06,9.8814878168846369e-12,4.8813388970812863e-09,1.7771524129694161e-07,5.877970508209035e-09,1.6406651496841944e-09,8.8514751854732599e-11,1.741048681827387e-08,3.2550773832533842e-11
2.6768755269542793e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31163608068735688,0.11114027272184526,0.0092875663226714145,9.9558013737125608e-06,0.004315724308617327,1.2047191109870566e-06,0.00214609963139241,8.4167182966304107e-08,1.2318474747153164e-18,2.0059037976759292e-05,1.6233480087629543e-15,1.1570464208095236e-08,6.9579095038264338e-13,2.0230739898403974e-06,3.2183126223842223e-14,3.9027609100916642e-15,6.965316200118474e-06,4.505884979640745e-11,0.0053510508465193802,0.020575783866911036,1.4623122180516164e-07,1.2992983633442428e-06,1.8788027742477314e-07,2.8067346284687235e-06,9.8863142265582581e-12,4.8796603018857929e-09,1.7769690772318631e-07,5.9035994318971713e-09,1.6479925335120119e-09,8.895899747687114e-11,1.7394995535751277e-08,3.272088936369368e-11
2.6843914277199242e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31162604389022025,0.11113208016190522,0.0092691095282875832,1.003129467525473e-05,0.0043332050089492594,1.2038074448395159e-06,0.0021547608269114745,8.4671465052215661e-08,1.2410765944001584e-18,2.0074933041884465e-05,1.6421651494122313e-15,1.1569071580647344e-08,7.0029969516457193e-13,2.0326135539874123e-06,3.2309325676749923e-14,3.9308813124546151e-15,6.9683732016977067e-06,4.5528941749840924e-11,0.0053504801953131167,0.0205863908195154,1.4629710339209161e-07,1.2996848543504956e-06,1.8862030303040866e-07,2.8060394261834432e-06,9.8905936201810205e-12,4.878168214150131e-09,1.7768047017463199e-07,5.9266749874197506e-09,1.654590195235442e-09,8.9359131191011589e-11,1.7381236945672466e-08,3.2874122588918662e-11
2.691907328485569e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31161613377480712,0.11112388212874112,0.0092507114463703435,1.010710522124658e-05,0.00435069296540894,1.2029071399246956e-06,0.0021634253733474633,8.5176517028164829e-08,1.2503487139894279e-18,2.0090669721936473e-05,1.6611187828472271e-15,1.156769304767154e-08,7.0481593969836001e-13,2.0421603870691099e-06,3.2435583829467159e-14,3.9591133561495912e-15,6.9714032874201339e-06,4.6002072614579779e-11,0.0053499114995780358,0.020596869129098944,1.463620580111006e-07,1.3000672243284889e-06,1.893606382396188e-07,2.805354527445531e-06,9.8948123843122031e-12,4.8766936639640036e-09,1.7766409174790477e-07,5.9497594404281668e-09,1.6611906769011807e-09,8.9759558028625502e-11,1.736765061152671e-08,3.3027476863299155e-11
2.699423229251214e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31160634965915474,0.1111156786832985,0.0092323718095103334,1.0183233056609368e-05,0.0043681880737168714,1.2020180927527204e-06,0.0021720932182807649,8.5682331613469788e-08,1.2596639092660848e-18,2.010624886697305e-05,1.6802091508541905e-15,1.1566328503213911e-08,7.0933959894676791e-13,2.0517143998272158e-06,3.256190005095767e-14,3.9874570648310024e-15,6.9744066211981979e-06,4.6478247412581392e-11,0.0053493447499924152,0.020607219486993893,1.4642609083660661e-07,1.3004454983517043e-06,1.9010127923743117e-07,2.804679860077998e-06,9.8989708616972191e-12,4.87523652812883e-09,1.7764777220260213e-07,5.9728526706659042e-09,1.6677939424783963e-09,9.0160275040939132e-11,1.7354234965651874e-08,3.318095084778123e-11
2.706939130016859e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31159669086478103,0.11110746988618017,0.009214090351614657,1.0259678223480259e-05,0.0043856902301911398,1.2011402011286049e-06,0.0021807643095948718,8.6188901551917645e-08,1.2690222558675816e-18,2.0121671322837007e-05,1.6994364913221182e-15,1.1564977842449755e-08,7.1387058808995759e-13,2.0612755034338531e-06,3.2688273713914493e-14,4.0159124614274885e-15,6.9773833656958155e-06,4.695747110860714e-11,0.0053487799372806209,0.020617442581005417,1.4648920701605227e-07,1.3008197013066809e-06,1.9084222223032305e-07,2.8040153525926211e-06,9.9030693932262751e-12,4.8737966846797143e-09,1.7763151130054363e-07,5.995954558558578e-09,1.6743999561406585e-09,9.0561279295271623e-11,1.7340988460031094e-08,3.3334543209756061e-11
2.714455030782504e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31158715671666759,0.11109925579764829,0.0091958668079010191,1.0336440761229024e-05,0.0044031993317440454,1.2002733641329972e-06,0.0021894385954746602,8.6696219611863988e-08,1.2784238292859675e-18,2.0136937931174877e-05,1.7188010382487987e-15,1.1563640961668793e-08,7.1840882252814996e-13,2.0708436094903023e-06,3.2814704194739516e-14,4.0444795681464394e-15,6.9803336823407181e-06,4.7439748610369507e-11,0.0053482170522129247,0.020627539095428405,1.4655141167003555e-07,1.3011898578950299e-06,1.915834634460873e-07,2.803360934181183e-06,9.9071083179443126e-12,4.8723740128760529e-09,1.7761530880529124e-07,6.0190649852079849e-09,1.6810086822646568e-09,9.0962567874832488e-11,1.7327909565999541e-08,3.3488252623036823e-11
2.721970931548149e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31157774654324349,0.111091036477626,0.0091777009148918901,1.0413520706474612e-05,0.0044207152758787369,1.1994174821033471e-06,0.0021981160244046892,8.7204278586328403e-08,1.2878687048679912e-18,2.0152049529455542e-05,1.738303021747189e-15,1.1562317758260665e-08,7.2295421788423763e-13,2.0804186300257346e-06,3.2941190873522546e-14,4.0731584064784756e-15,6.9832577313365785e-06,4.7925084768681368e-11,0.0053476560856052877,0.020637509711064126,1.4661270989243915e-07,1.3015559926349308e-06,1.9232499913369739e-07,2.8027165347077391e-06,9.9110879730582565e-12,4.8709683929806927e-09,1.7759916447814799e-07,6.0421838323916453e-09,1.6876200854289313e-09,9.1364137878823836e-11,1.7314996773957895e-08,3.3642077767835551e-11
2.729486832313794e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31156845967636865,0.1110828119856994,0.0091595924104086891,1.0490918093101691e-05,0.0044382379606858887,1.1985724566152727e-06,0.0022067965451674993,8.7713071293087646e-08,1.2973569578152031e-18,2.0167006950988794e-05,1.7579426680519459e-15,1.1561008130700581e-08,7.275066900063409e-13,2.0900004774959554e-06,3.306773313402061e-14,4.1019489972019243e-15,6.9861556716750513e-06,4.8413484377606695e-11,0.0053470970283191876,0.020647355105236853,1.4667310675056044e-07,1.3019181298626135e-06,1.9306682556317147e-07,2.8020820847009054e-06,9.9150086939486365e-12,4.869579706415205e-09,1.7758307808241546e-07,6.0653109825579711e-09,1.694234130412587e-09,9.1765986422388167e-11,1.7302248593088911e-08,3.3796017330741257e-11
2.737002733079439e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31155929545131783,0.11107458238111949,0.0091415410335659707,1.0568632952277057e-05,0.0044557672848403824,1.1977381904643145e-06,0.0022154801068419274,8.8222590574765513e-08,1.3068886631840611e-18,2.0181811024943915e-05,1.7777201995262642e-15,1.1559711978535277e-08,7.3206615497032153e-13,2.0995890647821349e-06,3.3194330363637398e-14,4.1308513603872583e-15,6.9890276611475987e-06,4.890495217461319e-11,0.0053465398712614024,0.020657075951810482,1.4673260728524239e-07,1.3022762937346034e-06,1.9380893902544336e-07,2.8014575153449545e-06,9.918870814180975e-12,4.8682078358653877e-09,1.7756704938415335e-07,6.0884463188156868e-09,1.7008507821940347e-09,9.2168110636197312e-11,1.7289663551079635e-08,3.3950070004697014e-11
2.744518633845084e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31155025320676411,0.11106634772280381,0.0091235465247656525,1.0646665312466023e-05,0.0044733031475980064,1.1969145876479258e-06,0.0022241666588014349,8.8732829298919919e-08,1.3164638958860337e-18,2.0196462576368141e-05,1.7976358346688884e-15,1.1558429202369093e-08,7.3663252908223357e-13,2.1091843051895306e-06,3.3320981953403138e-14,4.15986551540151e-15,6.9918738563571997e-06,4.9399492840726267e-11,0.0053459846053838314,0.020666672921204943,1.4679121651100055e-07,1.3026305082291975e-06,1.9455133583223264e-07,2.8008427584723126e-06,9.9226746655114258e-12,4.8668526649729642e-09,1.7755107814674641e-07,6.1115897249363244e-09,1.7074700059497709e-09,9.2570507666665632e-11,1.7277240193847408e-08,3.4104234488975494e-11
2.7520345346107287e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31154133228476233,0.11105810806933841,0.0091056086256912222,1.0725015199448645e-05,0.0044908454487921894,1.1961015533478092e-06,0.0022328561507124331,8.9243780358126759e-08,1.326082730687707e-18,2.0210962426205115e-05,1.8176897881214128e-15,1.1557159703850355e-08,7.4120572888073045e-13,2.1187861124462063e-06,3.344768729795405e-14,4.1889914809126695e-15,6.9946944127298982e-06,4.989711100068509e-11,0.0053454312216832936,0.020676146680412733,1.4684893941614965e-07,1.3029807971473989e-06,1.952940123159063e-07,2.8002377465570891e-06,9.9264205778971088e-12,4.8655140783941617e-09,1.7753516413502914e-07,6.1347410853554449e-09,1.7140917670531102e-09,9.2973174676155088e-11,1.7264977085271302e-08,3.4258509489157726e-11
2.7595504353763737e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31153253203073361,0.1110498634789796,0.0090877270793020114,1.0803682636335943e-05,0.0045083940888307325,1.1952989939125074e-06,0.0022415485325326286,8.9755436670061062e-08,1.335745242210888e-18,2.0225311391313329e-05,1.8378822706757676e-15,1.1555903385657884e-08,7.4578567113941643e-13,2.1283944007017446e-06,3.3574445795512224e-14,4.2182292748940544e-15,6.9974894845262115e-06,5.0397811223099838e-11,0.0053448797112013325,0.020685497893015242,1.4690578096293625e-07,1.3033271841154953e-06,1.960369648293536e-07,2.799642412705924e-06,9.9301088795105292e-12,4.8641919620996999e-09,1.7751930711757505e-07,6.1579002851520891e-09,1.7207160310729249e-09,9.3376108842125977e-11,1.7252872806927252e-08,3.441289371711166e-11
2.7670663361420186e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31152385179344849,0.11104161400965581,0.0090699016298274281,1.0882667643586006e-05,0.0045259489686925733,1.1945068168403167e-06,0.0022502437545093793,9.0267791177575171e-08,1.3454515049327128e-18,2.0239510284484458e-05,1.8582134892819615e-15,1.155466015148782e-08,7.5037227286914858e-13,2.1380090845259541e-06,3.3701256847865623e-14,4.2475789146286505e-15,7.0002592248523676e-06,5.0901598020610929e-11,0.0053443300650240291,0.020694727219199075,1.469617460876646e-07,1.3036696925868685e-06,1.9678018974586774e-07,2.7990566906499498e-06,9.9337398967441965e-12,4.8628862030722402e-09,1.7750350686003234e-07,6.1810672100493924e-09,1.7273427637724974e-09,9.3779307357327218e-11,1.7240925957828051e-08,3.4567385890965162e-11
2.7745822369076636e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3115152909250114,0.11103335971896934,0.0090521320227612573,1.0961970239020028e-05,0.0045435099899245714,1.1937249307624399e-06,0.002258941767178055,9.0780836848774339e-08,1.3552015931857517e-18,2.0253559914461676e-05,1.8786836470560193e-15,1.1553429906040523e-08,7.5496545132029099e-13,2.1476300789075738e-06,3.382811986034821e-14,4.27704041671343e-15,7.0030037856714373e-06,5.140847585004937e-11,0.0053437822742818022,0.020703835315772325,1.4701683970081645e-07,1.3040083458419061e-06,1.9752368345900194e-07,2.798480514740382e-06,9.937313954216552e-12,4.8615966890599396e-09,1.7748776312872327e-07,6.2042417464353518e-09,1.7339719311082933e-09,9.4182767430786867e-11,1.7229135154167208e-08,3.4721984735084144e-11
