Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),CH4OX(60),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),CH2OH(40),CH2OX(54),acetyl(43),CH2(T)(34),CH2O2(181),O(29),C3H6O(210),C2H3(46),C2H2(334),C2H2(358),C2H2X(360),C4H6(374)
3.0541956123131124e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430726557318573,0.10733362789839523,0.022028385637530415,0.0,0.00064739898949241941,0.00094251219067316948,0.00016015070634205452,5.6282022772964125e-05,9.5730490952516929e-06,0.0031717673621323664,5.113712451412369e-11,0.00033163841147514046,3.9972297110167543e-09,6.4010643372431345e-05,5.4918402046070711e-10,7.0914495816188002e-12,0.00059622363916830335,8.620129970149479e-07,0.0077389193809817205,9.4879844123117024e-05,7.8510504041875355e-05,5.4215861138202443e-07,1.7381854142407444e-08,1.9886166885086226e-07,2.926870967021902e-08,1.8808623000358459e-05,1.3630571091272263e-06,1.1850462262762323e-08,1.3575944428710432e-05,5.4288250491100633e-05,3.2626917482508275e-12,7.1168457014831685e-10,1.5454718058810655e-07,4.9781199314718021e-10,7.4321703228609272e-08,2.4405857989268074e-13,5.8116389673858815e-09,1.6437049379112541e-08,1.271120713801663e-12,6.3112820066330133e-06,1.7132694424823795e-13,1.3497029088065715e-05,1.7962903573095736e-18,7.3287144922119216e-12,4.6300716799546638e-09,9.0172405680061243e-13,2.1358414384113602e-11,3.6634135365709786e-22
3.0586523698931056e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430745314189829,0.10732828771310467,0.022026846646479779,0.0,0.0006491870708584122,0.00094415883449744593,0.00016066352336762597,5.6488382785530668e-05,9.620098919278953e-06,0.0031760947365210251,5.1468223244744668e-11,0.00033160963633050187,4.0132832054450622e-09,6.425378318408636e-05,5.523289775829129e-10,7.1497087681379043e-12,0.00059672311149150598,8.6694188260240115e-07,0.007738539253455033,9.4848327083377104e-05,7.8569168917093691e-05,5.4239552474005369e-07,1.7404353491947751e-08,1.991367601848256e-07,2.9349367012381377e-08,1.8841713543409371e-05,1.3708528015593194e-06,1.1889048523566469e-08,1.3610190413798202e-05,5.4384580903049336e-05,3.2718763035057157e-12,7.1438820223349053e-10,1.5511616405544292e-07,4.9940627449163019e-10,7.4780036902533759e-08,2.4545418132917086e-13,5.8342516858098559e-09,1.6518045133715874e-08,1.2769307758612573e-12,6.329859820198756e-06,1.7181925663754741e-13,1.3515494183640959e-05,1.8154427662352319e-18,7.3743022456893905e-12,4.6664861315608137e-09,9.0881596933591414e-13,2.1527336784952702e-11,3.7133422801739507e-22
3.0631091274730987e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430764075685392,0.10732294732556749,0.02202530675818077,0.0,0.00065097676479993003,0.00094580558963864767,0.00016117708500211896,5.6695110826203221e-05,9.6672902938811684e-06,0.00318042015905698,5.1800830732011951e-11,0.00033158087732853479,4.0293699317016156e-09,6.4497356958406087e-05,5.5548545289159792e-10,7.2083365896751199e-12,0.00059722142210709211,8.7189040205713045e-07,0.0077381591042197315,9.4816828489535543e-05,7.8627786743879846e-05,5.4263191347087053e-07,1.7426838122727271e-08,1.9941175239066384e-07,2.9430096921730762e-08,1.8874806386472112e-05,1.3786795561768698e-06,1.192769101944545e-08,1.3644458432447662e-05,5.4480888267794971e-05,3.2810716864508798e-12,7.1709666178587637e-10,1.5568616847109975e-07,5.0100287188456817e-10,7.524037360290444e-08,2.4685534284346272e-13,5.8569062181466194e-09,1.6599285353222156e-08,1.2827570833653024e-12,6.3484500646045346e-06,1.7231182895862551e-13,1.3533964516171423e-05,1.8347643620742956e-18,7.4200924512427584e-12,4.703125886760715e-09,9.1595176136584668e-13,2.1697310672210817e-11,3.7638656955232129e-22
3.072022642633085e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443080161255224,0.10731226595301145,0.022022224293749636,0.0,0.00065456097768905666,0.00094909943222744005,0.00016220643932918111,5.7109669658686032e-05,9.7620981071681387e-06,0.0031890651460934972,5.2470585808528926e-11,0.00033152340886224806,4.0616429905939992e-09,6.4985804323318047e-05,5.6183301002939767e-10,7.3267042481005246e-12,0.00059821456761042146,8.8184650203938744e-07,0.0077373987413763201,9.4753886614931692e-05,7.8744881549473072e-05,5.4310312154260807e-07,1.7471763214920373e-08,1.9996143932242296e-07,2.9591773870002077e-08,1.8940998939667891e-05,1.3944265043638095e-06,1.2005144416665931e-08,1.3713060223394072e-05,5.4673433162532423e-05,3.2994948863321746e-12,7.2252804028598513e-10,1.5682923648823701e-07,5.0420300622328724e-10,7.6167074899924212e-08,2.4967439128595749e-13,5.9023405291547887e-09,1.6762499905893775e-08,1.2944584782011517e-12,6.3856675845304881e-06,1.7329774580315524e-13,1.3570920841728561e-05,1.8739197881359675e-18,7.5122821889353309e-12,4.7770852754293769e-09,9.3035575661423479e-13,2.2040431551663619e-11,3.8667206881870152e-22
3.0800448062770727e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430835411554814,0.10730265204919866,0.022019447016979402,0.0,0.00065779225244101496,0.0009520642671360164,0.00016313539783512982,5.7484027912342556e-05,9.8479102720275516e-06,0.0031968389529638667,5.3078559977211848e-11,0.00033147174520712074,4.0908021719814428e-09,6.542688589831565e-05,5.6758533346924065e-10,7.4345112123180072e-12,0.00059910444907088762,8.908745395647178e-07,0.0077367143424581552,9.4697301951756775e-05,7.8850106712259233e-05,5.4352542582643848e-07,1.7512145427453163e-08,2.0045581830762535e-07,2.9737529870770649e-08,1.9000580020892814e-05,1.4087056230378174e-06,1.2075044044743071e-08,1.3774876319879247e-05,5.4846643010969228e-05,3.3161126737857785e-12,7.2743273306447835e-10,1.5786148014710197e-07,5.0709102644173824e-10,7.7008003593271585e-08,2.5223066359579606e-13,5.9433739215517697e-09,1.6910230869019184e-08,1.3050454016005036e-12,6.4192052116569984e-06,1.7418594092675085e-13,1.3604199316244926e-05,1.9097500565274353e-18,7.5959502793044548e-12,4.8444292326367094e-09,9.4347136178610718e-13,2.2352883278657599e-11,3.9613849149816699e-22
3.0880669699210603e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430869225551922,0.10729303752594252,0.022016666848320779,0.0,0.00066102870263405687,0.00095502945631426364,0.00016406675808607597,5.7859573366997953e-05,9.9341826499157745e-06,0.0032046064264863593,5.3691476167929713e-11,0.00033142013808173888,4.1200686747782798e-09,6.5869365425007557e-05,5.7337517620309424e-10,7.5435363610948022e-12,0.00059999060307598076,8.999668100531015e-07,0.0077360298761178685,9.4640776959990433e-05,7.8955180586570144e-05,5.439460477129461e-07,1.7552479902097386e-08,2.0094987576079285e-07,2.9883518772256955e-08,1.9060168425934356e-05,1.4230863632569114e-06,1.2145124703787939e-08,1.3836762456564171e-05,5.5019775501492046e-05,3.3327653519754191e-12,7.3235297702685945e-10,1.5889701737694738e-07,5.0998651717683962e-10,7.7855495194941986e-08,2.5480512599643251e-13,5.9845420279372509e-09,1.705875666932414e-08,1.3156851278346315e-12,6.4527821027487017e-06,1.7507494884017861e-13,1.3637494554273332e-05,1.9461468081268274e-18,7.6802819707729681e-12,4.9125186608199793e-09,9.5673215282085384e-13,2.2668814609166837e-11,4.0580710764325169e-22
3.096089133565048e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430903054548582,0.10728342239656576,0.022013883793462634,0.0,0.00066427030989045163,0.00095799499736017599,0.00016500051601990121,5.8236304049792602e-05,1.0020915826607729e-05,0.0032123675633625383,5.4309354405631497e-11,0.00033136858900968365,4.1494423654962138e-09,6.6313239847438121e-05,5.7920261217376899e-10,7.6537886580396546e-12,0.00060087304326749498,9.0912354514004808e-07,0.007735345343438063,9.4584311606341805e-05,7.9060103597685218e-05,5.4436499367563127e-07,1.7592766621705639e-08,2.0144361155847884e-07,3.002973974810577e-08,1.9119764106664051e-05,1.4375690916328634e-06,1.2215385951055827e-08,1.3898718128293977e-05,5.5192829634436369e-05,3.3494528491711174e-12,7.3728873823630671e-10,1.5993584276109097e-07,5.1288946582162699e-10,7.8709577075950171e-08,2.5739784411448641e-13,6.0258445597543211e-09,1.7208078328294872e-08,1.3263777186596367e-12,6.4863978815001803e-06,1.7596475861824903e-13,1.3670806473241988e-05,1.9831170184975218e-18,7.765280131233652e-12,4.981359412397207e-09,9.701392695307936e-13,2.2988253050583952e-11,4.1568158347077752e-22
3.112133460853023e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443097075756236,0.10726419037242528,0.022008309047876613,0.0,0.00067076892238846528,0.00096392712543695038,0.00016687520864266595,5.8993313156782219e-05,1.0195766891625683e-05,0.0032278708145431446,5.5560076857661622e-11,0.00033126567095490076,4.2085107703882024e-09,6.7205161093250492e-05,5.909705563076594e-10,7.87801064779309e-12,0.00060262683667115194,9.276313340356284e-07,0.0077339760833629295,9.4471559684709234e-05,7.9269498716908295e-05,5.4519788358754645e-07,1.7673196730681585e-08,2.024301177222147e-07,3.0322874631264869e-08,1.9238977102515199e-05,1.4668419767468127e-06,1.2356448429085575e-08,1.4022836057835722e-05,5.5538698848721889e-05,3.3829320133615744e-12,7.4720667595443007e-10,1.6202333618068488e-07,5.1871768627221936e-10,8.043762103909557e-08,2.626383095529787e-13,6.1088517390048417e-09,1.7509113259900163e-08,1.3479217381036776e-12,6.5537446055320396e-06,1.7774674033161615e-13,1.3737480007607652e-05,2.0588060135798614e-18,7.9372873213602398e-12,5.1213184184880589e-09,9.9739706319730184e-13,2.3637761880111821e-11,4.3606304990248762e-22
3.1281777881409983e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443103852064299,0.10724495608209796,0.022002722825626698,0.0,0.00067728794413657941,0.00096986063210773141,0.00016875944302773788,5.9755039245880661e-05,1.0372468042047371e-05,0.0032433486823497501,5.6830886468814758e-11,0.00033116300258010598,4.2680062935272465e-09,6.8102624940905319e-05,6.0288974427534064e-10,8.1072492744572962e-12,0.00060436593798791753,9.4639975283305458e-07,0.0077326065707846361,9.4359045938097045e-05,7.9478295414522828e-05,5.4602414681104386e-07,1.7753435630944251e-08,2.034153359240929e-07,3.0616927964539335e-08,1.9358218622730179e-05,1.496527200990566e-06,1.249822789629147e-08,1.4147226073622381e-05,5.5884242735530585e-05,3.4165495913372814e-12,7.5718627197417415e-10,1.6412391649789188e-07,5.2457558638171365e-10,8.2192353961067228e-08,2.6795258308799134e-13,6.1923931253170295e-09,1.7813343643083437e-08,1.3696779419907202e-12,6.6212424083927377e-06,1.7953179972129092e-13,1.3804219195024955e-05,2.1368740325284558e-18,8.1119947548480825e-12,5.264353562266417e-09,1.0252539571096153e-12,2.4301632162537285e-11,4.5731331238999561e-22
3.1442221154289736e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431106343842458,0.10722571962990433,0.021997125172035399,0.0,0.00068382723031255844,0.00097579549807424385,0.00017065318635991835,6.0521466170213182e-05,1.0551023764512029e-05,0.0032588011443827145,5.8121941505414965e-11,0.0003310605949216002,4.3279278220624944e-09,6.9005606503895413e-05,6.1496074401690486e-10,8.341576929255851e-12,0.00060609045556944837,9.6543064282146323e-07,0.0077312368141693125,9.4246770131010483e-05,7.9686496990246235e-05,5.4684383417081783e-07,1.7833483209870174e-08,2.043992653776182e-07,3.0911893236214925e-08,1.9477488280920674e-05,1.5266276786050618e-06,1.2640720738170019e-08,1.4271884146077443e-05,5.6229453439470643e-05,3.4503050071749327e-12,7.672272499186593e-10,1.6623753935677431e-07,5.3046306430430611e-10,8.3973993914246966e-08,2.7334118640163633e-13,6.2764663649260755e-09,1.8120777304117755e-08,1.3916468028338935e-12,6.6888883427785155e-06,1.8131985128567101e-13,1.3871023261794526e-05,2.2173790226251664e-18,8.2894253050366453e-12,5.4105125479192798e-09,1.0537192421000568e-12,2.4980088158519254e-11,4.7946368635390732e-22
3.160266442716949e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431174227217679,0.10720648111917407,0.02199151613234376,0.0,0.00069038663706795782,0.00098173170399357373,0.00017255640568777318,6.1292577627420269e-05,1.0731438457963739e-05,0.0032742281799714558,5.9433399347924082e-11,0.00033095845853296129,4.3882742238551021e-09,6.991408070978904e-05,6.2718411305406767e-10,8.5810662933084281e-12,0.0006078004974022326,9.8472583991341608e-07,0.0077298668218986162,9.413473204050195e-05,7.9894106700042578e-05,5.476569960734183e-07,1.7913339365485484e-08,2.0538190538283754e-07,3.1207763978460728e-08,1.9596785689918125e-05,1.5571463153280318e-06,1.278392330873478e-08,1.43968062511382e-05,5.657432316776975e-05,3.484197684086211e-12,7.7732933134255266e-10,1.6836415996446367e-07,5.3638001777037317e-10,8.578275855179656e-08,2.7880463965760075e-13,6.3610690848957122e-09,1.8431421917389724e-08,1.4138287836462501e-12,6.7566794894226073e-06,1.8311081036610773e-13,1.3937891386348349e-05,2.300379894783052e-18,8.4696018120961517e-12,5.5598434716941081e-09,1.082802285359452e-12,2.5673355990562463e-11,5.0254640066484407e-22
3.176310770004924e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431242170830443,0.10718724065225438,0.021985895751712677,0.0,0.00069696602152556901,0.00098766923047353592,0.00017446906792687478,6.2068357163578595e-05,1.0913716434285583e-05,0.0032896297701475517,6.0765416474648014e-11,0.00033085660350266535,4.4490443479074373e-09,7.0828022305891773e-05,6.3956039853789947e-10,8.8257903291783533e-12,0.00060949617109722564,1.0042871745627415e-06,0.0077284966022709472,9.4022931455477204e-05,8.0101127757205461e-05,5.4846368251300116e-07,1.7993004006304283e-08,2.0636325532468491e-07,3.1504533767213443e-08,1.9716110461673034e-05,1.5880860082638621e-06,1.292783193098974e-08,1.4521988370460725e-05,5.6918844190005782e-05,3.5182270444558934e-12,7.874922357950077e-10,1.7050373310207002e-07,5.4232634409654546e-10,8.7618865094656976e-08,2.8434346147788442e-13,6.4461988937175086e-09,1.8745285006492982e-08,1.4362243379863965e-12,6.8246129570680152e-06,1.8490459314566924e-13,1.4004822700742941e-05,2.3859365305770179e-18,8.6525470817102812e-12,5.712394821105205e-09,1.1125125302825666e-12,2.6381663639383385e-11,5.2659461753563515e-22
3.192355097292899e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431310174747152,0.10716799833051906,0.021980264075224073,0.0,0.0007035652417767622,0.00099360805806835329,0.00017639113986301182,6.28487881770851e-05,1.1097861918935895e-05,0.0033050058976181111,6.2118148445805855e-11,0.000330755039471076,4.5102370247885232e-09,7.1747405864838824e-05,6.5209013729832511e-10,9.0758222724195556e-12,0.00061117758387986239,1.0241164716842252e-06,0.007727126163502622,9.3911368176026832e-05,8.0307563333412716e-05,5.4926394307697109e-07,1.8072477051168074e-08,2.0734331467133124e-07,3.1802196222056859e-08,1.9835462207160748e-05,1.6194496457563804e-06,1.3072442897414434e-08,1.4647426491629841e-05,5.7263008837845952e-05,3.5523925098796027e-12,7.9771568088182778e-10,1.7265621313549042e-07,5.4830194019568324e-10,8.948253031877681e-08,2.8995816892005924e-13,6.5318533819024287e-09,1.9062373945325495e-08,1.458833910004718e-12,6.8926858824328596e-06,1.867011166476955e-13,1.4071816292132616e-05,2.4741097892043756e-18,8.8382838837855039e-12,5.8682154741174748e-09,1.1428594963091407e-12,2.7105240940166808e-11,5.5164245267806565e-22
3.2083994245808744e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431378239038805,0.10714875425437702,0.021974621147881984,0.0,0.00071018415687874165,0.00099954816727462585,0.00017832258815536633,6.3633853922504544e-05,1.1283879051586539e-05,0.0033203565467394519,6.3491749887962413e-11,0.0003306537756468255,4.5718510670560523e-09,7.2672205790117258e-05,6.6477385589537936e-10,9.3312356231257348e-12,0.0006128448425804366,1.0442155505751404e-06,0.0077257555137289994,9.3800042012780261e-05,8.0513416559758495e-05,5.5005782695147628e-07,1.8151758429087199e-08,2.083220829725648e-07,3.2100745006097643e-08,1.9954840536293493e-05,1.6512401072645541e-06,1.3217752470446041e-08,1.4773116608367756e-05,5.7606809504801025e-05,3.5866935012012988e-12,8.0799938232685775e-10,1.748215540261149e-07,5.5430670258675177e-10,9.137397054257007e-08,2.9564927745505165e-13,6.6180301225648599e-09,1.9382695959190463e-08,1.4816579344901906e-12,6.9608954301685522e-06,1.8850029873415063e-13,1.4138871204222634e-05,2.5649615143710336e-18,9.0268349511873356e-12,6.0273546983079819e-09,1.1738527787606012e-12,2.7844319578715124e-11,5.7772499572541606e-22
3.2244437518688496e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443144636378078,0.10712950852328094,0.021968967014613643,0.0,0.00071682262685170129,0.0010054895385276049,0.00018026337933965808,6.442353751437851e-05,1.1471771886763e-05,0.003335681703491071,6.4886374478833359e-11,0.000330552820822589,4.6338852696746225e-09,7.3602396321517153e-05,6.7761207067213731e-10,9.5921041374840795e-12,0.00061449805362484621,1.0645862248386506e-06,0.0077243846610055471,9.3688952786281649e-05,8.0718690527749288e-05,5.5084538292671298e-07,1.823084807908397e-08,2.0929955985819056e-07,3.2400173825836356e-08,2.0074245057838582e-05,1.6834602632411535e-06,1.3363756882965582e-08,1.4899054720744889e-05,5.7950238645989979e-05,3.6211294385503938e-12,8.1834305403257738e-10,1.7699970934142804e-07,5.6034052740459172e-10,9.3293401614607159e-08,3.0141730094545154e-13,6.7047266719988858e-09,1.9706258125900589e-08,1.5046968369177648e-12,7.0292387928108126e-06,1.9030205810377373e-13,1.4205986438701587e-05,2.6585545411051695e-18,9.2182229785033175e-12,6.1898621500051924e-09,1.2055020486724224e-12,2.859913308748954e-11,6.0487833092077793e-22
3.240488079156825e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431514549052725,0.10711026123573561,0.021963301720270351,0.0,0.00072348051267589011,0.0010114321521977521,0.00018221347983125673,6.5217821930996147e-05,1.1661544394486105e-05,0.0033509813554499007,6.6302174932466482e-11,0.00033045218339026593,4.6963384104300889e-09,7.453795154051093e-05,6.9060528780923103e-10,9.8585018193362304e-12,0.00061613732302570341,1.0852303023090908e-06,0.0077230136133088958,9.3578100326387759e-05,8.0923388290266121e-05,5.5162665940204681e-07,1.8309745950037452e-08,2.1027574503645045e-07,3.27004764310346e-08,2.0193675379342812e-05,1.7161129750143863e-06,1.3510452338782987e-08,1.5025236835388721e-05,5.8293288777917424e-05,3.6556997413786068e-12,8.2874640813990364e-10,1.7919063226550337e-07,5.6640331040959243e-10,9.524103890154197e-08,3.0726275162435636e-13,6.7919405702466672e-09,2.0033067376885311e-08,1.5279510334962899e-12,7.097713190723702e-06,1.9210631429003348e-13,1.427316095665261e-05,2.7549527024965665e-18,9.4124706208327531e-12,6.3557878734060194e-09,1.2378170526221676e-12,2.9369916841544178e-11,6.3313955807171023e-22
3.2565324064448e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431582794938446,0.10709101248930651,0.02195762530962839,0.0,0.00073015767628858942,0.001017375988587571,0.0001841728559282617,6.6016690018126593e-05,1.185320046091521e-05,0.0033662554917648639,6.7739302984795007e-11,0.00033035187135559835,4.7592092503401486e-09,7.5478845375561462e-05,7.0375400338090389e-10,1.0130502911749402e-11,0.00061776275637379367,1.1061495849790898e-06,0.0077216423785378191,9.3467484471687544e-05,8.1127512862495742e-05,5.5240170439096578e-07,1.8388452000530015e-08,2.1125063829246568e-07,3.3001646614578089e-08,2.031313110706253e-05,1.7492010946724523e-06,1.3657835013123981e-08,1.5151658965694204e-05,5.8635952478259963e-05,3.6904038284964451e-12,8.3920915508719693e-10,1.8139427560939273e-07,5.7249494699726312e-10,9.7217097276270447e-08,3.131861400747342e-13,6.8796693416590944e-09,2.0363130498300526e-08,1.5514209312169768e-12,7.1663158720370487e-06,1.9391298765889702e-13,1.4340393679943484e-05,2.8542208363609903e-18,9.6096004926030974e-12,6.5251822996714851e-09,1.2708076125533638e-12,3.0156908054356514e-11,6.6254681377158325e-22
