Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),C2H6X(52)
7.365382980892427e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45195987421576012,0.1183162136344115,0.022821518856012621,0.0,1.7197497891848682e-20,2.0007853951335961e-08,0.0,9.6525934986849373e-13,0.0,6.5455521332332707e-06,1.6611129582879217e-24,6.4325332082967885e-06,1.8380576502747306e-17,5.3969827642424071e-24,0.0,0.0,1.5415715242426805e-17,1.0463580170970276e-17,0.00034719956443566278,9.7600360930549029e-08,9.8128202432087066e-08,1.2564582766119505e-09,3.6861230681385695e-11,5.1047558783867432e-11,1.2024769842035813e-17,5.7583924023923946e-13,1.9551063404070924e-12,5.9812031133359698e-09,4.546806033868757e-16
7.819450159224099e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45193896381451054,0.11829490784329771,0.022821518855976251,0.0,2.1832297611185442e-20,2.2533637079175798e-08,0.0,1.1550441440620842e-12,0.0,6.9497118610599033e-06,2.3032040457801568e-24,6.8246904323397467e-06,2.2543740815378499e-17,7.2752172926226217e-24,0.0,0.0,1.843424328401691e-17,1.3547501810903364e-17,0.00036810071591570292,9.7595844445720303e-08,1.068956238711243e-07,1.2816281106809724e-09,3.9155834297557762e-11,6.0680540418771707e-11,1.5842111046900603e-17,5.8737569106579902e-13,2.2729540699335101e-12,6.4329353578244235e-09,5.7264494034931054e-16
8.273517337555771e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45191811057040382,0.1182736594529482,0.022821518855933334,0.0,2.7344286339775734e-20,2.5207482192205395e-08,0.0,1.3682072291526445e-12,0.0,7.3539394572551664e-06,3.1322863173496377e-24,7.2163425811858899e-06,2.7308666593163332e-17,9.6428866327890403e-24,0.0,0.0,2.1821618060027059e-17,1.727691974068504e-17,0.00038894438976763999,9.7591340306317719e-08,1.1597347756394818e-07,1.306800830830604e-09,4.1450823294104726e-11,7.1405744285543175e-11,2.052191631215956e-17,5.9891358981983638e-13,2.6255645787977233e-12,6.8935782859409248e-09,7.1157219660186731e-16
8.727584515887443e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45189731432571217,0.1182524683052419,0.022821518855883873,0.0,3.3837171364209033e-20,2.8029070208518526e-08,0.0,1.6061070954490815e-12,0.0,7.7582348530411868e-06,4.1870401272855987e-24,7.6074906365348013e-06,3.2717852682610918e-17,1.2589775582834057e-23,0.0,0.0,2.559876899702463e-17,2.1737893126919277e-17,0.00040973074417820508,9.7586848478273716e-08,1.2536125617222036e-07,1.3319764385250615e-09,4.3746197280400042e-11,8.3271533625361455e-11,2.6188737313647872e-17,6.1045295406310014e-13,3.015033594079706e-12,7.3631300704895686e-09,8.7364377728884278e-16
9.181651694219115e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4518765749231467,0.11823133424249506,0.02282151885582789,0.0,4.1420336452731404e-20,3.0998084971419144e-08,0.0,1.8701023450436037e-12,0.0,8.1625979798159366e-06,5.5112401118744418e-24,7.9981355777431125e-06,3.8813878330365473e-17,1.6215999739404351e-23,0.0,0.0,2.9786574676017217e-17,2.7022061968490828e-17,0.00043045993689681811,9.7582368927616067e-08,1.3505845176519295e-07,1.3571549352331104e-09,4.6041955866816297e-11,9.6324885357428328e-11,3.2975934278726546e-17,6.2199380304383768e-13,3.4435058049873907e-12,7.8415888390783229e-09,1.0611172144721604e-15
9.635718872550788e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45185589220585687,0.1182102571074598,0.022821518855765395,0.0,5.020882429852046e-20,3.4114213233680047e-08,0.0,2.1615516945236511e-12,0.0,8.5670287691522262e-06,7.1540746235953864e-24,8.3882783818305726e-06,4.5639398705743379e-17,2.0632552792349935e-23,0.0,0.0,3.4405863261375519e-17,3.3226655802592352e-17,0.00045113212523679747,9.7577901620466312e-08,1.4506455577141377e-07,1.3823363224012532e-09,4.8338098664719631e-11,1.1061142631673326e-10,4.1025691244855835e-17,6.3353615766884371e-13,3.9131749650920573e-12,8.32895267400545e-09,1.2763226012244448e-15
9.999999999999999e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45183934010938348,0.1181933887593677,0.022821518855710567,0.0,5.8212190109062583e-20,3.6720311623655361e-08,0.0,2.4161359981577867e-12,0.0,8.8915373469017988e-06,8.7392993487321309e-24,8.7009130141233805e-06,5.1671498679182106e-17,2.4829415590447065e-23,0.0,0.0,3.84377168309492e-17,3.8939035473481186e-17,0.00046767554434729166,9.7574326495449253e-08,1.533150586623161e-07,1.4025404988354668e-09,5.0180485719943804e-11,1.2299447662162042e-10,4.8498155648550239e-17,6.4279726132019627e-13,4.3212684924552151e-12,8.7263830051025558e-09,1.4706405953381429e-15
1.0089786050882462e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45183526601742885,0.11818923674332296,0.022821518855696415,0.0,6.0323319639445954e-20,3.73771446435188e-08,0.0,2.4818139773263136e-12,0.0,8.9715271527966707e-06,9.1704594470760914e-24,8.7779200234859425e-06,5.3237149401982105e-17,2.5961838232404099e-23,0.0,0.0,3.9477412915307447e-17,4.0454499889553859e-17,0.00047174746607653675,9.757344652304168e-08,1.5537905893298771e-07,1.4075206014585224e-09,5.0634625286463663e-11,1.261754670734648e-10,5.048902434923121e-17,6.4508004086940656e-13,4.4262830903197268e-12,8.8252196130464764e-09,1.5216594062905903e-15
1.0543853229214135e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4518146962018848,0.11816827299370493,0.022821518855620965,0.0,7.1890132016555494e-20,4.0786571730712552e-08,0.0,2.8322481460588329e-12,0.0,9.3760930626686227e-06,1.1621361486433586e-23,9.1670614750729744e-06,6.1649941009319745e-17,3.2338215135873834e-23,0.0,0.0,4.5021952222761191e-17,4.8814024165606624e-17,0.00049230611586071119,9.7569003601651383e-08,1.6600145125659227e-07,1.4327077738320253e-09,5.2931535345383693e-11,1.4306003607162732e-10,6.1525797791929789e-17,6.5662547706234041e-13,4.9851218273043728e-12,9.3303876480700273e-09,1.7995933003931958e-15
1.0997920407545808e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45179418260368132,0.11814736570265841,0.022821518855539055,0.0,8.5041177939271125e-20,4.4342189892248941e-08,0.0,3.2142132749172538e-12,0.0,9.7807264308590928e-06,1.4574132661933342e-23,9.5557037066366303e-06,7.0920644389056647e-17,3.990856348331679e-23,0.0,0.0,5.1060160631877462e-17,5.8419274868862823e-17,0.00051280823060152845,9.7564572822702028e-08,1.7693122196806238e-07,1.4578978409433139e-09,5.5228828455790226e-11,1.6130691493344657e-10,7.4304747114397076e-17,6.6817249380711514e-13,5.5920286060194191e-12,9.8444547288689356e-09,2.1126528541189039e-15
1.1451987585877481e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45177372506770808,0.11812651471466716,0.022821518855450713,0.0,9.9913963510855204e-20,4.8043697379026124e-08,0.0,3.6290685619018684e-12,0.0,1.0185427189629721e-05,1.8102837397488546e-23,9.9438476859091269e-06,8.1092187149310519e-17,4.8832838706354324e-23,0.0,0.0,5.7612668884863624e-17,6.9389923125735952e-17,0.00053325396587995243,9.7560154152689267e-08,1.881678594573815e-07,1.4830908041994646e-09,5.7526504232963444e-11,1.8095667223565565e-10,8.9003493951781662e-17,6.7972111890911836e-13,6.2493935309784195e-12,1.0367418756258255e-08,2.4634264552645316e-15
1.1860648046375987e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45175536109068876,0.11810779683639955,0.022821518855365715,0.0,1.1488969804832405e-19,5.1499542385265065e-08,0.0,4.0316828837638922e-12,0.0,1.054971543562024e-05,2.1837968770859594e-23,1.0292752059516942e-05,9.1052324976845831e-17,5.8165452109371104e-23,0.0,0.0,6.3966665061878352e-17,8.0534366575466015e-17,0.00055160705143126752,9.7556187675204578e-08,1.985427807446093e-07,1.505766948486966e-09,5.9594739295310587e-11,1.9987349174064024e-10,1.0402776253564179e-16,6.9011628285710618e-13,6.8861744353151992e-12,1.0845691502896278e-08,2.8135535925123953e-15
1.2269308506874492e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45173704228631928,0.11808912432522026,0.02282151885527553,0.0,1.3148401837993473e-19,5.5073099652678499e-08,0.0,4.4630303193219588e-12,0.0,1.0914058164106982e-05,2.6169395254309124e-23,1.0641254332993868e-05,1.0180835380384928e-16,6.8871446486710863e-23,0.0,0.0,7.0768887932516613e-17,9.2981451971608745e-17,0.00056991470810369258,9.7552230954606991e-08,2.0916547478384861e-07,1.5284454407948325e-09,6.1663283727789238e-11,2.1998647450780494e-10,1.2090016137666197e-16,7.0051279941745281e-13,7.5676066071283686e-12,1.1331167451982888e-08,3.198337773647458e-15
1.2677968967372998e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45171876854242016,0.11807049706864889,0.022821518855180165,0.0,1.4980871413179125e-19,5.8764155091205691e-08,0.0,4.9241019882413525e-12,0.0,1.1278455326059117e-05,3.1166332046701991e-23,1.0989355207034526e-05,1.1339170115218245e-16,8.1096718890907442e-23,0.0,0.0,7.8034277753804806e-17,1.0683013159235244e-16,0.0005881770484244687,9.7548283966667089e-08,2.2003556670694374e-07,1.5511262821303383e-09,6.3732137251929884e-11,2.4132279684390578e-10,1.3976867402926003e-16,7.1091069577408081e-13,8.2955271401440213e-12,1.1823844986121126e-08,3.6197797854344421e-15
1.3086629427871503e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45170053974709279,0.11805191495448489,0.022821518855079635,0.0,1.6997920080131533e-19,6.2572496455847588e-08,0.0,5.4158890958016409e-12,0.0,1.1642906872555205e-05,3.6903209187492864e-23,1.1337055380830635e-05,1.2583382946018962e-16,9.499709384527983e-23,0.0,0.0,8.5777743868125324e-17,1.2218306751852722e-16,0.00060639418464087757,9.7544346687215208e-08,2.3115268097756899e-07,1.5738094734926815e-09,6.5801299589884559e-11,2.6390891578171659e-10,1.6078714553164318e-16,7.2130999757267382e-13,9.0718118338574489e-12,1.2323722451599405e-08,4.0799131618574494e-15
1.3454423842320158e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45168417217006929,0.11803522955598679,0.022821518854984759,0.0,1.8980909521944356e-19,6.6100109212611293e-08,0.0,5.8855784935178981e-12,0.0,1.1970959722840862e-05,4.2764917561603937e-23,1.1649643515211575e-05,1.3779203647288993e-16,1.0907668275987363e-22,0.0,0.0,9.3167916453292992e-17,1.3737469166142932e-16,0.00062275105027373835,9.7540811416539267e-08,2.4136897700008697e-07,1.5942263558121067e-09,6.7663809500711602e-11,2.853262996595354e-10,1.8167386505547538e-16,7.3067059606433856e-13,9.8133886602737182e-12,1.2779766728051406e-08,4.5288203112822414e-15
1.3785438815323947e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45166947233548227,0.11802024381591936,0.022821518854895806,0.0,2.0909043345725309e-19,6.9355915577106362e-08,0.0,6.3308547670811978e-12,0.0,1.2266244888957448e-05,4.8659353130317708e-23,1.193069623393937e-05,1.4918998847706829e-16,1.2312924573793536e-22,0.0,0.0,1.0016941573323274e-16,1.5222872606212518e-16,0.00063744106809443828,9.7537636365356028e-08,2.5073423112929594e-07,1.6126031786932932e-09,6.9340281930768212e-11,3.0550046993966504e-10,2.0217092026895332e-16,7.3909614784663647e-13,1.0516781198573698e-11,1.3195190702508959e-08,4.9623231335068125e-15
1.4116453788327736e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45165480179361356,0.1180052874952035,0.022821518854803491,0.0,2.297998496382918e-19,7.26883018821449e-08,0.0,6.7980461188049704e-12,0.0,1.2561565650145185e-05,5.5189681437607095e-23,1.221148729150968e-05,1.6120745523492177e-16,1.3859206967235214e-22,0.0,0.0,1.0751098999663716e-16,1.6826442450570418e-16,0.00065210162616684308,9.7534467641137626e-08,2.6026088661252305e-07,1.6309815451837518e-09,7.101695648156707e-11,3.2653940064208443e-10,2.2437135296482622e-16,7.4752267730061098e-13,1.125533288665965e-11,1.3615335527157014e-08,5.4249275307761106e-15
1.4447468761331525e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45164016048553318,0.11799036053474583,0.022821518854707817,0.0,2.5200560426149847e-19,7.6097158853129586e-08,0.0,7.2876794839424917e-12,0.0,1.2856921980612755e-05,6.240632252804059e-23,1.249201705662906e-05,1.7386123134942204e-16,1.5556842884507148e-22,0.0,0.0,1.1520050435641156e-16,1.8554349044424879e-16,0.00066673278360897996,9.7531305231155791e-08,2.6994874249075331e-07,1.6493614558023722e-09,7.2693833006627661e-11,3.4845584393314019e-10,2.4836820885955533e-16,7.5595020274754577e-13,1.2030097250600678e-11,1.4040200271044885e-08,5.9177712893224589e-15
1.4778483734335314e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45162554835243096,0.11797546287557201,0.022821518854608785,0.0,2.7577750018475414e-19,7.9582377999749158e-08,0.0,7.8002818361365977e-12,0.0,1.3152313854614785e-05,7.0362316946580276e-23,1.2772285897363593e-05,1.8716812707397836e-16,1.741664868154683e-22,0.0,0.0,1.2324581109095482e-16,2.0412923267899167e-16,0.00068133459941971874,9.7528149122708349e-08,2.7979759746820871e-07,1.6677429110652767e-09,7.4370911359730522e-11,3.7126227441154725e-10,2.7425706992766212e-16,7.6437874316850455e-13,1.2842141704852314e-11,1.4469783990345023e-08,6.4420037909715093e-15
1.5109498707339103e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45161096533561629,0.11796059445882656,0.022821518854506413,0.0,3.0118687940207192e-19,8.3143851614485222e-08,0.0,8.3363801876438472e-12,0.0,1.3447741246451636e-05,7.9113393183863701e-23,1.3052294181140055e-05,2.0114496890983293e-16,1.9449940575551538e-22,0.0,0.0,1.3165474972800196e-16,2.2408656672691295e-16,0.00069590713247901523,9.7524999303118699e-08,2.8980724990422694e-07,1.6861259114861727e-09,7.6048191394916039e-11,3.9497089448140712e-10,3.0213605636486918e-16,7.728083185059642e-13,1.3692546562711375e-11,1.490408572933933e-08,6.998785617500575e-15
1.5440513680342892e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45159641137651785,0.11794575522577276,0.022821518854400698,0.0,3.2830661984439884e-19,8.6781472771220752e-08,0.0,8.8965015895408985e-12,0.0,1.3743204130469195e-05,8.8718035222020306e-23,1.3332042274747002e-05,2.1580859985367338e-16,2.1668545567279296e-22,0.0,0.0,1.4043514712832582e-16,2.4548201627667196e-16,0.00071045044154814955,9.7521855759736099e-08,2.9997749780417614e-07,1.7045104575760801e-09,7.7725672966483355e-11,4.1959363960291637e-10,3.3210582880862277e-16,7.8123894965038807e-13,1.4582405061636674e-11,1.5343104520390974e-08,7.5892881729095457e-15
1.577152865334668e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4515818864166834,0.11793094511779213,0.02282151885429165,0.0,3.5721113218208755e-19,9.0495135323900771e-08,0.0,9.4811731319231563e-12,0.0,1.4038702481058685e-05,9.9237550401746856e-23,1.3611530544335937e-05,2.3117587915633357e-16,2.4084812406105615e-22,0.0,0.0,1.49594817569778e-16,2.6838371477688164e-16,0.00072496458526996967,9.7518718479935522e-08,3.1030813880980675e-07,1.7228965498430967e-09,7.9403355928989185e-11,4.4514218349300083e-10,3.6426959093021489e-16,7.8967065834684286e-13,1.5512823944937393e-11,1.5786839383359918e-08,8.2146933128053988e-15
1.610254362635047e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45156739039777932,0.11791616407638442,0.022821518854179275,0.0,3.8797635663832653e-19,9.4284733905245377e-08,0.0,1.0090921944095606e-11,0.0,1.4334236272656459e-05,1.1073613750166411e-22,1.389075935542241e-05,2.4726368204105046e-16,2.6711622563402633e-22,0.0,0.0,1.5914156283140818e-16,2.9286140703586948e-16,0.00073944962216913152,9.7515587451117607e-08,3.2079897019085445e-07,1.7412841887925563e-09,8.1081240137246645e-11,4.7162794326459731e-10,3.987330920584825e-16,7.9810346734184828e-13,1.648492281493026e-11,1.6235289326246657e-08,8.8761929814662935e-15
1.643355859935426e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4515529232615908,0.1179014120431672,0.022821518854063579,0.0,4.2067975982904536e-19,9.8150163925537785e-08,0.0,1.0726275194751235e-11,0.0,1.4629805479743805e-05,1.2328095484224485e-22,1.4169729072887148e-05,2.6408889966320177e-16,2.9562401170448116e-22,0.0,0.0,1.6908317227729761e-16,3.1898645075407961e-16,0.00075390561065233894,9.7512462660708504e-08,3.314497888359249e-07,1.7596733749271777e-09,8.2759325446324233e-11,4.9906208446444534e-10,4.3560462961679082e-16,8.0653740034955028e-13,1.7499834265240257e-11,1.6688453345057055e-08,9.5749888618752218e-15
1.6764573572358048e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45153848495002141,0.11788668895987583,0.02282151885394457,0.0,4.5540033163217328e-19,1.0209132157149661e-07,0.0,1.1387760092135306e-11,0.0,1.4925410076846724e-05,1.3694218835906547e-22,1.4448440060977165e-05,2.8166843920419942e-16,3.2651127916700141e-22,0.0,0.0,1.794274229400688e-16,3.4683181801635642e-16,0.00076833260900858471,9.7509344096160097e-08,3.4226039124338929e-07,1.778064108746977e-09,8.4437611711544529e-11,5.2745552599736421e-10,4.749950514520135e-16,8.1497248208922404e-13,1.8558704072101886e-11,1.7146330423608118e-08,1.0312292040553372e-14
1.7426603518365626e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45150969456894408,0.11785732941059866,0.022821518853696633,0.0,5.3121653832486309e-19,1.1020040836339622e-07,0.0,1.2791233858703901e-11,0.0,1.5516725339425819e-05,1.6791019467938773e-22,1.5005087302859091e-05,3.1915819281545446e-16,3.9601182597246995e-22,0.0,0.0,2.0135489488923319e-16,4.0798349253166156e-16,0.00079709986790903653,9.7503125594580018e-08,3.6436013133654436e-07,1.8148502214282822e-09,8.779478653296777e-11,5.8716278111492205e-10,5.6178870587343975e-16,8.3184619587075716e-13,2.0812966046674183e-11,1.8076219635965207e-08,1.1907309761013737e-14
1.7990342590511108e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45148526902738051,0.11783241959820083,0.022821518853475123,0.0,6.0288770914600411e-19,1.1734340226742741e-07,0.0,1.4073559071148964e-11,0.0,1.6020360023270205e-05,1.9850093416524767e-22,1.5478277203714078e-05,3.5361542339987267e-16,4.6408161180520115e-22,0.0,0.0,2.2136737289039074e-16,4.6617810613301169e-16,0.00082150520010138537,9.749784986475846e-08,3.8368071947698455e-07,1.8461796243308597e-09,9.065415757102632e-11,6.4112577505353103e-10,6.4470014677738909e-16,8.4621855542677937e-13,2.2881871956326047e-11,1.8882901243660505e-08,1.3398183387896732e-14
1.855408166265659e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45146092630148887,0.11780759296259588,0.022821518853244079,0.0,6.8154668131959531e-19,1.2470465251097026e-07,0.0,1.5438870195081449e-11,0.0,1.6524097007303716e-05,2.3341241096894067e-22,1.5950721624336158e-05,3.9049176225274529e-16,5.4118782958641791e-22,0.0,0.0,2.4265328734379603e-16,5.3042145628789972e-16,0.00084582723923016688,9.7492592022385268e-08,4.0346195567563608e-07,1.8775135228839648e-09,9.3514109502818042e-11,6.9801080455934126e-10,7.3653006322546858e-16,8.6059462609408915e-13,2.5094411603630342e-11,1.9703238377953762e-08,1.5017606751931178e-14
1.9117820734802074e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45143666610780991,0.11778284921947328,0.022821518853003545,0.0,7.6762886170294799e-19,1.3228366941875248e-07,0.0,1.6889772623907692e-11,0.0,1.7027936167011853e-05,2.7308914621965135e-22,1.6422422345122447e-05,4.2987120022984567e-16,6.2819845290057825e-22,0.0,0.0,2.652506937305668e-16,6.0112243937667687e-16,0.00087006626972448826,9.7487352006236331e-08,4.2370282211942882e-07,1.9088519194757213e-09,9.6374641621176809e-11,7.578649278620071e-10,8.3790253212918775e-16,8.7497456303836903e-13,2.7456628301534116e-11,2.0537225665080095e-08,1.6771810815326696e-14
1.968155980694756e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45141248816386592,0.11775818808549765,0.022821518852753544,0.0,8.615822820447304e-19,1.4007996979460213e-07,0.0,1.8428872091226783e-11,0.0,1.7531877378244173e-05,3.1800539251986716e-22,1.689338114120637e-05,4.7183786102141876e-16,7.2603485534528312e-22,0.0,0.0,2.8919754896903028e-16,6.7870362706880518e-16,0.00089422257503801955,9.7482129755299653e-08,4.4440229717360248e-07,1.9401948164711777e-09,9.9235753221005284e-11,8.2073341200460212e-10,9.4946323560289253e-16,8.8935853155906406e-13,2.99746726324665e-11,2.1384857632184159e-08,1.8667087608569129e-14
