Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),COX(50),CHOX(53),H2OX(23),CO2X(24)
9.187915552197245e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30129673830097681,0.10117229639364204,0.0009358126719775017,5.188305051347132e-05,0.00013090879057308248,0.024895890302360679,0.012725926835972807,1.6133735113302022e-10,5.1063931805825582e-12,3.8678554040694619e-07,1.5626882003692331e-20,7.1064938564424883e-07,8.8494940336127673e-17,5.6009728526600308e-12,1.1671898239425606e-11,8.57792963448781e-14,2.7493896615908898e-10,2.2094530400464957e-14,0.0047093055756815983,0.030800872368010122,1.1409441947591258e-08,0.00040293270346321373,3.4607272592328797e-12,4.7462866381978868e-08,2.0159721163826818e-07,1.2352508194226147e-07,9.8965244397891046e-06,0.00034741825813457307,9.4480468957817971e-09,4.6946463548205234e-10,5.4253076191020705e-09,1.2841286592754375e-10
9.199991041941367e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30130754686553723,0.10115481832329774,0.00093199601310367715,5.2016864624809694e-05,0.0001312536993506884,0.024931144001453302,0.012743902025800726,1.6167222309260222e-10,5.1287108950811899e-12,3.8689235562765921e-07,1.5700663072847746e-20,7.1114395207666139e-07,8.8735099752710652e-17,5.612705855294709e-12,1.169652810881022e-11,8.6025476283551263e-14,2.7503432021136129e-10,2.2190330067079707e-14,0.0047086601921263287,0.030789903671974719,1.1403437218428803e-08,0.00040321925761003927,3.4648147641454197e-12,4.7510813483166371e-08,2.0166480930537573e-07,1.2356447313989263e-07,9.9107424984626905e-06,0.00034792282280992286,9.4617315466022252e-09,4.7045657463026804e-10,5.4397085376550846e-09,1.2854945929281376e-10
9.21206653168549e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30131837711728698,0.10113734849274157,0.00092819464782314173,5.2150731785857334e-05,0.00013159875971167163,0.024966380062009037,0.012761868262202745,1.6200715856266448e-10,5.1510905217869033e-12,3.8699879440461872e-07,1.5774664100946363e-20,7.116379610877298e-07,8.8975464204418415e-17,5.6244360951710343e-12,1.1721163528249563e-11,8.6271962805042305e-14,2.7512915546250364e-10,2.2286389299727684e-14,0.0047080154746768311,0.030778913089981666,1.1397426762596373e-08,0.0004035055355837705,3.4689037762934492e-12,4.7558767990473759e-08,2.0173250962787203e-07,1.2360361756766985e-07,9.9249553163795614e-06,0.00034842720170156664,9.4754111891666827e-09,4.7144879631843787e-10,5.4541169473087311e-09,1.2868574889284872e-10
9.224142021429612e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30132922892611602,0.10111988691212703,0.00092440851543229422,5.2284651471418745e-05,0.00013194397035090166,0.02500159846850681,0.012779825537259518,1.6234215699709626e-10,5.173532118952229e-12,3.8710485793977184e-07,1.5848885293698623e-20,7.1213141361396829e-07,8.9216033170958023e-17,5.6361635382119062e-12,1.1745804449959747e-11,8.6518755614073926e-14,2.7522347342830418e-10,2.2382708318674982e-14,0.0047073714216307452,0.030767900753720368,1.1391410632895421e-08,0.00040379153780270241,3.4729943027833212e-12,4.7606729975837251e-08,2.0180031256776855e-07,1.2364251585805904e-07,9.9391628856380653e-06,0.00034893139452158031,9.4890858156564965e-09,4.7244129870153207e-10,5.4685327961078604e-09,1.2882173489706774e-10
9.236217511173734e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30134010216247148,0.1011024335915281,0.00092063755547168978,5.241862315711815e-05,0.00013228932996587288,0.025036799205567603,0.012797773843123698,1.6267721785181862e-10,5.1960357446828609e-12,3.8721054743110897e-07,1.5923326856163408e-20,7.1262431058961863e-07,8.9456806132875146e-17,5.6478881504883357e-12,1.1770450826291135e-11,8.6765854415350723e-14,2.7531727562109394e-10,2.2479287343623265e-14,0.0047067280312923909,0.030756866794315586,1.1385388881871758e-08,0.00040407726468398407,3.4770863485332286e-12,4.7654699506796811e-08,2.0186821809024918e-07,1.236811686422918e-07,9.9533651983901116e-06,0.00034943540098368321,9.5027554183045844e-09,4.7343407994253686e-10,5.4829560321695158e-09,1.2895741747581891e-10
9.248293000917857e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30135099669735577,0.1010849885409396,0.00091688170772499572,5.2552646319401686e-05,0.00013263483725670878,0.025071982257953783,0.012815713172019615,1.6301234058477815e-10,5.2186014569377306e-12,3.8731586407267716e-07,1.5997988992749025e-20,7.1311665294665922e-07,8.969778257155496e-17,5.6596098982191051e-12,1.1795102609727877e-11,8.7013258913560964e-14,2.7541056354974856e-10,2.2576126593710737e-14,0.0047060853019727355,0.030745811342329864,1.1379361561815199e-08,0.00040436271664361675,3.4811799179923527e-12,4.7702676648364926e-08,2.0193622615506059e-07,1.2371957655052612e-07,9.9675622468341544e-06,0.00034993922080323438,9.5164199893887407e-09,4.7442713820974826e-10,5.497386603699296e-09,1.290927968012469e-10
9.26036849066198e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30136191240232385,0.10106755177027753,0.00091314091221795244,5.2686720435539442e-05,0.0001329804909261656,0.025107147610568391,0.012833643516242924,1.6334752465594076e-10,5.241229313529063e-12,3.87420809054593e-07,1.6072871907214154e-20,7.1360844161481109e-07,8.9938961969222856e-17,5.6713287477703948e-12,1.1819759752887645e-11,8.7260968813378312e-14,2.7550333871968837e-10,2.2673226287512997e-14,0.0047054432319893653,0.03073473452776598,1.1373328724762951e-08,0.0004046478940964521,3.4852750187097327e-12,4.7750661472528232e-08,2.0200433672329415e-07,1.2375774021196954e-07,9.9817540232010395e-06,0.0003504428536972235,9.5300795212210958e-09,4.7542047167088759e-10,5.5118244590132274e-09,1.2922787304864348e-10
9.272443980406102e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30137284914948065,0.10105012328937943,0.00090941510921733765,5.2820844983627542e-05,0.00013332628967963647,0.025142295248454457,0.012851564868160243,1.6368276952728482e-10,5.2639193721224274e-12,3.87525383563056e-07,1.6147975802668861e-20,7.1409967752154726e-07,9.0180343808945183e-17,5.683044665655439e-12,1.1844422208521482e-11,8.7508983819463291e-14,2.755956026328797e-10,2.2770586643044005e-14,0.0047048018196664499,0.03072363648006932,1.1367290422500314e-08,0.00040493279745621081,3.4893716557584633e-12,4.7798654047264246e-08,2.0207254976236996e-07,1.2379566025455772e-07,9.9959405197758165e-06,0.00035094629938426297,9.5437340061661225e-09,4.7641407850219696e-10,5.5262695464968463e-09,1.2936264639401037e-10
9.283311921175813e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30138271010772971,0.10103444475238718,0.00090607465593369699,5.2941599765538117e-05,0.00013363763153672741,0.025173912964209361,0.012867686390212144,1.6398454145259197e-10,5.2843936551106796e-12,3.8761918484311836e-07,1.6215758414672741e-20,7.1454131799135037e-07,9.0397760126084424e-17,5.6935864576187464e-12,1.1866622921813248e-11,8.7732457946691527e-14,2.7567820426882454e-10,2.2858434008536609e-14,0.0047042251094957348,0.03071363018935314,1.1361851320304903e-08,0.00040518897647144278,3.4930599457618053e-12,4.7841854043231813e-08,2.021340290763669e-07,1.2382958051687346e-07,1.0008703846134282e-05,0.00035139924020939487,9.5560187212547142e-09,4.7730855687993757e-10,5.539276266146159e-09,1.2948368357025636e-10
9.294179861945524e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30139258791453566,0.10101877294507085,0.00090274625518268678,5.3062394595957012e-05,0.00013394908892533074,0.025205516308324023,0.012883800616904906,1.64286361802479e-10,5.3049184101427508e-12,3.8771268785659174e-07,1.628372033242826e-20,7.1498251214682122e-07,9.0615339627594785e-17,5.7041258237215066e-12,1.1888827865787862e-11,8.7956178755445267e-14,2.7576039409066881e-10,2.294649284430938e-14,0.0047036489294654225,0.030703606897786038,1.1356407870427923e-08,0.00040544493410548754,3.496749488997857e-12,4.7885060420959534e-08,2.0219559133156752e-07,1.2386330441200039e-07,1.0021462884081682e-05,0.00035185202896742958,9.5682993367055205e-09,4.7820325388902456e-10,5.5522887646293915e-09,1.2960447567143719e-10
9.305047802715235e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30140248247779716,0.1010031078744405,0.00089942986391549425,5.3183229096140613e-05,0.00013426066090717128,0.025237105270182966,0.012899907542819885,1.6458823018888491e-10,5.3254936789524368e-12,3.8780589346012911e-07,1.6351861702658954e-20,7.1542326065944718e-07,9.0833081938381745e-17,5.7146627398559632e-12,1.1911037006276679e-11,8.8180146030401798e-14,2.7584217318617394e-10,2.303476330813116e-14,0.0047030732783674084,0.03069356669858516,1.1350960110100271e-08,0.00040570067065760648,3.5004402890282389e-12,4.7928273229030564e-08,2.0225723650289415e-07,1.2389683239542887e-07,1.0034217628085909e-05,0.00035230466545658557,9.5805758470425923e-09,4.7909816820947362e-10,5.5653070045065825e-09,1.2972502282965575e-10
9.314828949407974e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30141140183566628,0.10098901507649291,0.00089645534442923643,5.3292013751363855e-05,0.00013454117289396259,0.025265523030326309,0.01291439752953669,1.6485995248819327e-10,5.3440546445766096e-12,3.8788952492379656e-07,1.6413342488658905e-20,7.158195538499896e-07,9.1029188910451851e-17,5.7241438498060505e-12,1.1931028792565826e-11,8.8381927128498258e-14,2.7591542409831952e-10,2.311438779765349e-14,0.0047025556436212403,0.030684516140031544,1.1346053471009541e-08,0.0004059306447762151,3.5037630864799641e-12,4.7967170293454065e-08,2.0231278802703022e-07,1.2392684045190722e-07,1.0045693221819347e-05,0.00035271190794100717,9.5916211919704842e-09,4.7990377581057541e-10,5.5770282983921975e-09,1.2983330595598416e-10
9.324610096100714e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30142033462530748,0.10097492774593758,0.0008934904867175875,5.3400829957424432e-05,0.00013482177626113074,0.025293929124705031,0.012928881594385488,1.6513171310274915e-10,5.3626565903758991e-12,3.8797291679818005e-07,1.647496885603293e-20,7.1621548710001964e-07,9.1225427181993741e-17,5.7336229383919273e-12,1.1951023925638416e-11,8.8583907532828194e-14,2.7598834399117411e-10,2.319418394788956e-14,0.0047020384354603843,0.030675452028958453,1.1341143397390933e-08,0.00040616044027739888,3.5070869084123969e-12,4.8006072641790058e-08,2.023684066698346e-07,1.2395669051938318e-07,1.0057165329004334e-05,0.00035311902677942014,9.6026632033876837e-09,4.8070955740718706e-10,5.5887541853272063e-09,1.2994139088495275e-10
9.334391242793453e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30142928078031378,0.10096084588778027,0.00089053525972010135,5.3509677439356915e-05,0.00013510247032829054,0.025322323545766988,0.012943359733510676,1.6540351175236015e-10,5.3812995465747774e-12,3.8805606970252243e-07,1.6536740910864561e-20,7.1661106089603554e-07,9.1421796480714204e-17,5.7430999882372361e-12,1.1971022380765484e-11,8.878608708641408e-14,2.7606093365301429e-10,2.3274151873092991e-14,0.0047015216530129243,0.030666374432576377,1.1336229916049496e-08,0.00040639005737780093,3.5104117577317367e-12,4.8044980310445038e-08,2.024240924152326e-07,1.2398638292840504e-07,1.0068633945666177e-05,0.00035352602182689912,9.6137018773601529e-09,4.8151551204261671e-10,5.6004846381422819e-09,1.3004927771539483e-10
9.344172389486193e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30143824023450927,0.10094676950699411,0.0008875896324773262,5.3618555922556802e-05,0.00013538325441620169,0.025350706286018449,0.012957831943086268,1.6567534815768329e-10,5.399983543334782e-12,3.8813898425441545e-07,1.6598658758960834e-20,7.1700627572358867e-07,9.161829653468375e-17,5.7525749820279523e-12,1.1991024133274707e-11,8.8988465632277329e-14,2.7613319387063394e-10,2.33542916872781e-14,0.0047010052954097109,0.030657283417862301,1.1331313053682572e-08,0.00040661949629359226,3.513737635772942e-12,4.8083893331721771e-08,2.0247984524398262e-07,1.2401591800900148e-07,1.0080099067854943e-05,0.00035393289293919925,9.6247372099764309e-09,4.8232163876466357e-10,5.6122196296984216e-09,1.3015696654635511e-10
9.353953536178932e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30144721292194754,0.10093269860851942,0.00088465357413045639,5.3727465132781265e-05,0.00013566412784676987,0.025379077338023883,0.012972298219315816,1.6594722204022284e-10,5.4187086107545274e-12,3.8822166106980463e-07,1.6660722505852596e-20,7.1740113206728627e-07,9.1814927072337039e-17,5.7620479025122453e-12,1.2011029158550317e-11,8.9191043013438774e-14,2.7620512542934331e-10,2.3434603504220269e-14,0.0047004893617843399,0.030648179051560517,1.1326392836883434e-08,0.00040684875724046339,3.5170645473487922e-12,4.8122811742944016e-08,2.0253566512955471e-07,1.2404529609092738e-07,1.0091560691625379e-05,0.00035433963997275536,9.6357691973317241e-09,4.8312793661710922e-10,5.6239591329220512e-09,1.3026445747919271e-10
9.363734682871671e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30145619877691093,0.1009186331972641,0.00088172705392098553,5.3836404796149831e-05,0.00013594508994304791,0.025407436694405698,0.012986758558432227,1.6621913312232784e-10,5.4374747788697397e-12,3.8830410076299357e-07,1.6722932256794917e-20,7.1779563041079421e-07,9.2011687822472922e-17,5.7715187325003642e-12,1.2031037432032991e-11,8.9393819072919259e-14,2.7627672911297004e-10,2.351508743745618e-14,0.0046999738512731445,0.030639061400183455,1.1321469292142252e-08,0.00040707784043363587,3.5203924950962083e-12,4.8161735580658942e-08,2.0259155205927916e-07,1.2407451750326608e-07,1.01030188130594e-05,0.00035474626278467962,9.6467978355482791e-09,4.8393440464946338e-10,5.6357031207577447e-09,1.303717506148275e-10
9.372537714895137e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30146429725048024,0.10090597902273718,0.0008791013154985848,5.3934476304549915e-05,0.00013619803108030884,0.025432950109340092,0.01299976778431537,1.6646388467305167e-10,5.4543994960419161e-12,3.8837809425378469e-07,1.6779045952877558e-20,7.1815037322878237e-07,9.2188883605413769e-17,5.7800406779580416e-12,1.2049047635131551e-11,8.9576487266671668e-14,2.7634089274167808e-10,2.3587670230445683e-14,0.0046995102528640696,0.030630844209991015,1.1317035278292423e-08,0.00040728386350558364,3.5233885351651635e-12,4.8196771701506832e-08,2.0264190760471154e-07,1.241006830934678e-07,1.0113328124633256e-05,0.00035511211698836315,9.6567207432415882e-09,4.8466037060004545e-10,5.6462765218190412e-09,1.3046814540400889e-10
9.380460443716256e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3014715949111737,0.10089459407213321,0.00087674471690514109,5.4022761398410126e-05,0.00013642573863470504,0.025455904073528702,0.01301147197103778,1.6668418647323746e-10,5.4696602445659954e-12,3.8844452496906679e-07,1.6829649530262186e-20,7.1846939445659144e-07,9.2348449638163069e-17,5.7877089589490263e-12,1.2065259035763824e-11,8.9741026032421334e-14,2.7639841395000688e-10,2.3653114089874213e-14,0.0046990933062101403,0.030623439623951618,1.1313042395172783e-08,0.00040746916144487487,3.5260856929665926e-12,4.8228308013470324e-08,2.0268727399759653e-07,1.2412412404856419e-07,1.0122604074463823e-05,0.00035544129955817987,9.6656490357266893e-09,4.8531385658482207e-10,5.6557956536373999e-09,1.3055476386251213e-10
9.388383172537376e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30147890109497927,0.10088321273031424,0.00087439432192123209,5.4111065986801558e-05,0.00013665350316280852,0.025478850351289991,0.013023172255818083,1.6690451218914641e-10,5.4849480124546994e-12,3.8851080119536224e-07,1.6880349087148438e-20,7.1878818165737424e-07,9.250810062231369e-17,5.7953758380044973e-12,1.2081472524062103e-11,8.9905694871905288e-14,2.7645572142830502e-10,2.3718671075893854e-14,0.0046986766356347269,0.030616026439079132,1.1309047375345696e-08,0.00040765434314109824,3.5287835352435077e-12,4.8259847947474403e-08,2.0273268434446481e-07,1.2414746279638712e-07,1.0131877719505536e-05,0.00035577040037433383,9.6745751240048434e-09,4.8596745254079872e-10,5.6653176798386605e-09,1.3064125272842238e-10
9.396305901358495e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30148621576740836,0.1008718349998267,0.00087205011439169921,5.4199389924871777e-05,0.00013688132430707064,0.025501788938813528,0.013034868636710254,1.6712486167483726e-10,5.5002628155495345e-12,3.8857692325600243e-07,1.6931144678944846e-20,7.1910673508637343e-07,9.2667836414438887e-17,5.8030413061078231e-12,1.2097688087082556e-11,9.0070493701700883e-14,2.7651281559028512e-10,2.3784341248385574e-14,0.004698260240684057,0.030608604690279036,1.1305050232688448e-08,0.00040783940870773281,3.5314820637662194e-12,4.8291391522308171e-08,2.0277813863418639e-07,1.2417069951096233e-07,1.0141149057710563e-05,0.00035609941936217939,9.6834990060481362e-09,4.8662115796583499e-10,5.6748425861248797e-09,1.3072761205707656e-10
9.403436357297502e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30149280620194097,0.10086159813216967,0.00086994560457062881,5.4278897893516467e-05,0.00013708641144860782,0.025522427089301872,0.013045392040090493,1.6732319641479184e-10,5.5140692665073501e-12,3.8863630156561424e-07,1.6976942867109825e-20,7.1939323350823275e-07,9.2811671019754236e-17,5.8099390136058173e-12,1.2112283857009783e-11,9.0218923721285418e-14,2.7656401829203529e-10,2.3843541227471111e-14,0.0046978857205135045,0.030601917822971034,1.1301451000711056e-08,0.00040800586852053497,3.5339113274433807e-12,4.8319783867809546e-08,2.0281908505719405e-07,1.2419152545930301e-07,1.0149491288063475e-05,0.00035639546642657349,9.6915286118871697e-09,4.8720958603033796e-10,5.6834174524498007e-09,1.3080522474439115e-10
9.410566813236508e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30149940345939547,0.10085136419357947,0.00086784608181905123,5.4358421312821988e-05,0.0001372915439000668,0.025543059004887732,0.013055912278353969,1.6752155018446341e-10,5.527897640302253e-12,3.8869555549710416e-07,1.7022818928563953e-20,7.1967954296687845e-07,9.2955574099143927e-17,5.8168355644146928e-12,1.2126881287594904e-11,9.0367458904637477e-14,2.7661504884285807e-10,2.3902832979529399e-14,0.0046975114229032165,0.03059522407238336,1.1297850070500261e-08,0.00040817223444257131,3.5363411492604037e-12,4.834817919089627e-08,2.0286006705849616e-07,1.2421226902804428e-07,1.0157831646745111e-05,0.00035669144709579476,9.6995564275738507e-09,4.8779810199450505e-10,5.691994629672597e-09,1.3088273259214297e-10
