Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CHOX(61),CO2X(24),COX(58),H2OX(23)
7.642774383545532e-06,0.09977366400000001,0.80000000000000004,0.0,0.14748383211558028,0.085033136086141436,0.023433425983495418,0.00018197494628653072,0.00054397473853756316,0.025142821294235038,0.012789278403509871,5.6344208287823732e-10,1.161662698441459e-10,5.4622110453844892e-08,3.9275146579906139e-19,3.1245584287833403e-08,1.3742147086649342e-14,1.0276224033289047e-11,1.4149924829370092e-12,3.8935031578888655e-15,2.5905327519616826e-11,8.6346750380237246e-15,0.001964406606734801,0.13940468231876019,4.4036148671555857e-08,2.2589308075222507e-07,0.00028302149653172855,3.1192598566395858e-12,3.9816562809644454e-08,4.1713358951461925e-08,3.1018595737759606e-05,0.00017629525331979985,8.7086801554372377e-10,2.8597875922282921e-10,2.7586484196086457e-09,1.3835568693110276e-08
7.650126806528542e-06,0.09977366400000001,0.80000000000000004,0.0,0.14745826311486313,0.085020354300908624,0.023412898825036794,0.00018238205672226626,0.0005452497147444169,0.025168196579106648,0.012802264312136716,5.6422264149979231e-10,1.1628057349278281e-10,5.4637778694491298e-08,3.9400717109589217e-19,3.1260058397439726e-08,1.3762721297522464e-14,1.0295965320676507e-11,1.4172305887335468e-12,3.9031531979641123e-15,2.5919250042220765e-11,8.6589844491145314e-15,0.0019637696672521643,0.13943063566810271,4.4036942409295625e-08,2.2603767717918209e-07,0.00028310085976809721,3.1206928714670152e-12,3.9825973209460518e-08,4.1704298846560405e-08,3.1044279101183174e-05,0.00017644261841519976,8.7198467363484434e-10,2.8631803261726368e-10,2.7609707346371282e-09,1.3865210718983682e-08
7.656743987213251e-06,0.09977366400000001,0.80000000000000004,0.0,0.14743529308426084,0.085008851802926486,0.023394445829499427,0.00018274882019192677,0.0005463983842037809,0.025191029631394593,0.012813949487185675,5.6492516542296154e-10,1.1638339285489879e-10,5.4651845999774301e-08,3.9513921979797267e-19,3.1273076183307256e-08,1.3781233091938878e-14,1.0313743525742039e-11,1.4192455102537039e-12,3.9118488729650979e-15,2.5931770421636226e-11,8.6808940095261697e-15,0.0019631970972776793,0.13945395101773386,4.4037642232528264e-08,2.2616771152040953e-07,0.0002831722469041229,3.1219817047446044e-12,3.9834436636040962e-08,4.1696157722016402e-08,3.1067388520674657e-05,0.00017657521164584928,8.7298981364477252e-10,2.8662333629187875e-10,2.7630603141568246e-09,1.389191232541281e-08
7.66336116789796e-06,0.09977366400000001,0.80000000000000004,0.0,0.14741236283459533,0.084997350357107218,0.023376013114977036,0.00018311592842227683,0.00054754818121757027,0.025213858226518723,0.012825632631846464,5.6562770893895762e-10,1.1648616112191565e-10,5.4665881034823556e-08,3.9627308141557431e-19,3.128608553799932e-08,1.3799740124541628e-14,1.0331532182423312e-11,1.4212610240010715e-12,3.9205546258346599e-15,2.5944281449886716e-11,8.702833016197881e-15,0.0019626251661106612,0.13947722602402546,4.4038328311433698e-08,2.2629764890510298e-07,0.00028324359645950556,3.1232697050315209e-12,3.9842894459087636e-08,4.168802886436852e-08,3.1090492637081413e-05,0.00017670777143752003,8.7399509346305432e-10,2.8692859971386533e-10,2.7651494170287817e-09,1.3918636450638447e-08
7.669978348582668e-06,0.09977366400000001,0.80000000000000004,0.0,0.14738947229383734,0.084985849965169016,0.023357600645627898,0.00018348338126389729,0.00054869910516683481,0.025236682363860511,0.012837313745692094,5.6633027160801048e-10,1.1658887828295628e-10,5.4679883843666233e-08,3.9740875566838133e-19,3.1299086473551903e-08,1.3818242367089932e-14,1.0349331277798356e-11,1.423277128904749e-12,3.9292704554872028e-15,2.5956783145434538e-11,8.7248014615316253e-15,0.0019620538726001359,0.13950046075999659,4.4039000675933041e-08,2.2642748942253349e-07,0.00028331490853285388,3.1245568727792377e-12,3.9851346695633076e-08,4.167991225396058e-08,3.1113591459421809e-05,0.00017684029784358654,8.7500051295550048e-10,2.8723382278338848e-10,2.7672380440498068e-09,1.3945383082425759e-08
7.676595529267377e-06,0.09977366400000001,0.80000000000000004,0.0,0.14736662139014112,0.08497435062882322,0.023339208385701561,0.00018385117856725914,0.00054985115543204209,0.025259502042810699,0.012848992828299918,5.6703285299128851e-10,1.1669154432727752e-10,5.4693854470258848e-08,3.9854624227167752e-19,3.1312079001975418e-08,1.3836739791410178e-14,1.0367140798954795e-11,1.4252938238958686e-12,3.9379963608325097e-15,2.5969275526703481e-11,8.7467993378845032e-15,0.0019614832155979626,0.13952365529848029,4.4039659356050415e-08,2.2655723317143087e-07,0.00028338618322247479,3.1258432122668366e-12,3.985979336346977e-08,4.1671807871322456e-08,3.1136684996700822e-05,0.00017697279091734809,8.7600607199666772e-10,2.8753900541153955e-10,2.7693261960167105e-09,1.397215220871734e-08
7.683212709952085e-06,0.09977366400000001,0.80000000000000004,0.0,0.1473438100518438,0.084962852349773965,0.023320836299538409,0.00018421932018272447,0.00055100433139307651,0.025282317262769187,0.012860669879251607,5.6773545265089439e-10,1.1679415924426989e-10,5.4707792958487398e-08,3.996855409363572e-19,3.1325063135254798e-08,1.3855232369395858e-14,1.0384960732989816e-11,1.4273111079075841e-12,3.9467323407757474e-15,2.598175861207876e-11,8.7688266375688916e-15,0.0019609131939588172,0.13954680971212441,4.4040304381534748e-08,2.2668688024366659e-07,0.00028345742062639356,3.1271287242879989e-12,3.986823447913736e-08,4.1663715697017999e-08,3.1159773257911265e-05,0.00017710525071202798,8.7701177044657949e-10,2.8784414750045136e-10,2.7714138737295573e-09,1.3998943817406082e-08
7.689829890636794e-06,0.09977366400000001,0.80000000000000004,0.0,0.14732103820746478,0.084951355129718589,0.023302484351569418,0.00018458780596054613,0.00055215863242923276,0.025305128023145038,0.012872344898133126,5.6843807014986542e-10,1.168967230234567e-10,5.4721699352167492e-08,4.0082665136893211e-19,3.1338038885349572e-08,1.3873720073007502e-14,1.0402791067010148e-11,1.4293289798750654e-12,3.9554783942174772e-15,2.5994232419906715e-11,8.7908833528525257e-15,0.0019603438065401929,0.13956992407339225,4.4040935782018159e-08,2.2681643072726959e-07,0.00028352862084236652,3.1284134084756491e-12,3.9876670059089072e-08,4.1655635711574689e-08,3.118285625203124e-05,0.00017723767728077425,8.7801760816669059e-10,2.8814924894922559e-10,2.7735010779844134e-09,1.4025757896287196e-08
7.696447071321502e-06,0.09977366400000001,0.80000000000000004,0.0,0.14729830578570538,0.084939858970347254,0.023284152506316089,0.00018495663575086838,0.00055331405791922699,0.025327934323356442,0.01288401788453474,5.6914070505217069e-10,1.1699923565449447e-10,5.4735573695044426e-08,4.0196957327153396e-19,3.1351006264193893e-08,1.3892202874272653e-14,1.0420631788132111e-11,1.4313474387355062e-12,3.9642345200536679e-15,2.6006696968495236e-11,8.8129694759585356e-15,0.00195977505220239,0.13959299845456247,4.4041553587341068e-08,2.2694588471985254e-07,0.00028359978396785661,3.1296972695589161e-12,3.9885100121508215e-08,4.1647567895562596e-08,3.1205933988022607e-05,0.00017737007067666088,8.7902358504163053e-10,2.884543096707561e-10,2.7755878095696592e-09,1.4052594433231243e-08
7.70306425200621e-06,0.09977366400000001,0.80000000000000004,0.0,0.14727561271544826,0.084928363873343349,0.023265840728390049,0.00018532580940372757,0.00055447060724119553,0.025350736162830696,0.012895688838050975,5.698433569227097e-10,1.1710169712717197e-10,5.4749416030793396e-08,4.0311430634192431e-19,3.1363965283696594e-08,1.3910680745285814e-14,1.0438482883481581e-11,1.4333664834281107e-12,3.973000717175715e-15,2.6019152276113715e-11,8.8350849990655973e-15,0.0019592069298085047,0.13961603292773,4.4042157826981731e-08,2.2707524231249125e-07,0.00028367091010004993,3.1309803077868919e-12,3.9893524682490875e-08,4.1639512229730401e-08,3.1229006474837419e-05,0.00017750243095268641,8.8002970092848027e-10,2.8875932956675847e-10,2.7776740692839901e-09,1.4079453416159948e-08
7.70968143269092e-06,0.09977366400000001,0.80000000000000004,0.0,0.14725295892575654,0.084916869840383283,0.023247548982492573,0.00018569532676905213,0.00055562827977269629,0.025373533541004127,0.012907357758280604,5.7054602532730982e-10,1.1720410743140981e-10,5.4763226403019651e-08,4.0426085027350739e-19,3.1376915955741321e-08,1.3929153658208329e-14,1.0456344340194e-11,1.4353861128940857e-12,3.9817769844704506e-15,2.6031598360993072e-11,8.8572299143080749e-15,0.0019586394382244219,0.13963902756480714,4.404274853043132e-08,2.2720450359619743e-07,0.00028374199933585415,3.1322625244791214e-12,3.9901943758897634e-08,4.1631468694731203e-08,3.1252073721412071e-05,0.00017763475816177438,8.8103595569752591e-10,2.8906430854177659e-10,2.7797598579180126e-09,1.4106334832904573e-08
7.716298613375628e-06,0.09977366400000001,0.80000000000000004,0.0,0.14723034434587312,0.084905376873136498,0.023229277233414468,0.00018606518769666346,0.00055678707489071352,0.025396326457322059,0.012919024644826633,5.7124870983272289e-10,1.1730646655725971e-10,5.4777004855258652e-08,4.0540920475533445e-19,3.1389858292186615e-08,1.3947621585268351e-14,1.0474216145414377e-11,1.4374063260766417e-12,3.9905633208201622e-15,2.6044035241325864e-11,8.8794042137761075e-15,0.0019580725763188016,0.13966198243752365,4.4043325727133866e-08,2.2733366866398601e-07,0.00028381305177189884,3.1335439216393346e-12,3.9910357367627926e-08,4.1623437271348532e-08,3.1275135736669132e-05,0.00017776705235677355,8.8204234921940373e-10,2.8936924650258175e-10,2.7818451762625874e-09,1.4133238671353437e-08
7.722915794060336e-06,0.09977366400000001,0.80000000000000004,0.0,0.14720776890522061,0.084893884973265762,0.023211025446035743,0.00018643539203627615,0.00055794699197165936,0.025419114911238803,0.012930689497296276,5.7195141000662597e-10,1.1740877449490466e-10,5.4790751430976194e-08,4.0655936947211124e-19,3.1402792304865918e-08,1.3966084498760796e-14,1.0492098286297288e-11,1.4394271219209878e-12,3.9993597251026044e-15,2.6056462935266447e-11,8.9016078895156815e-15,0.0019575063429630789,0.13968489761742742,4.4043889446440436e-08,2.2746273760745246e-07,0.00028388406750453639,3.1348245008857444e-12,3.9918765525503538e-08,4.16154179403439e-08,3.1298192529517622e-05,0.00017789931359045818,8.8304888136592297e-10,2.8967414335515895e-10,2.7839300251062604e-09,1.4160164919359971e-08
7.729532974745045e-06,0.09977366400000001,0.80000000000000004,0.0,0.14718523253340032,0.084882394142426765,0.02319279358532534,0.00018680593963749819,0.00055910803039137767,0.025441898902217583,0.012942352315300951,5.726541254176178e-10,1.1751103123465793e-10,5.4804466173568594e-08,4.0771134410420688e-19,3.1415718005587662e-08,1.3984542371047275e-14,1.0509990750006893e-11,1.4414484993743261e-12,4.0081661961910109e-15,2.6068881460930981e-11,8.9238409335287603e-15,0.0019569407370314471,0.13970777317588512,4.4044439717622047e-08,2.2759171051937249e-07,0.00028395504662984074,3.136104263987801e-12,3.992716824915329e-08,4.1607410682620849e-08,3.1321244108853215e-05,0.00017803154191552782,8.8405555200611675e-10,2.8997899900634547e-10,2.7860144052390457e-09,1.4187113564837296e-08
7.736150155429753e-06,0.09977366400000001,0.80000000000000004,0.0,0.14716273516019185,0.084870904382268603,0.023174581616340808,0.00018717683034983202,0.00056027018952514447,0.025464678429730561,0.012954013098456243,5.7335685563521642e-10,1.1761323676696311e-10,5.4818149126362783e-08,4.0886512832766208e-19,3.1428635406135334e-08,1.4002995174556008e-14,1.0527893523716915e-11,1.4434704573858484e-12,4.0169827329541148e-15,2.608129083639755e-11,8.9461033377734055e-15,0.0019563757574008506,0.13973060918408292,4.4044976569869401e-08,2.2772058749055608e-07,0.00028402598924361235,3.1373832123750827e-12,3.9935565555283207e-08,4.1599415479011026e-08,3.1344290483557669e-05,0.0001781637373846077,8.8506236101291369e-10,2.9028381336221567e-10,2.7880983174467804e-09,1.421408459562947e-08
7.742767336114462e-06,0.09977366400000001,0.80000000000000004,0.0,0.14714027671555238,0.084859415694433518,0.023156389504228006,0.00018754806402267415,0.00056143346874767204,0.025487453493258688,0.012965671846381909,5.7405960022985742e-10,1.1771539108239312e-10,5.4831800332616524e-08,4.1002072181419713e-19,3.1441544518267596e-08,1.4021442881781794e-14,1.0545806594610646e-11,1.4454929949067312e-12,4.025809334256157e-15,2.6093691079706179e-11,8.9683950941638607e-15,0.0019558114029509816,0.13975340571302672,4.4045500032306415e-08,2.2784936861376272e-07,0.00028409689544137579,3.1386613478991457e-12,3.9943957460454832e-08,4.1591432310521177e-08,3.1367331662499202e-05,0.00017829590005024842,8.8606930825664319e-10,2.9058858633044157e-10,2.7901817625171862e-09,1.4241077999658513e-08
7.74938451679917e-06,0.09977366400000001,0.80000000000000004,0.0,0.1471178571296162,0.084847928080556925,0.023138217214220873,0.00018791964050531631,0.0005625978674331099,0.025510224092291801,0.012977328558701831,5.7476235877289365e-10,1.1781749417165016e-10,5.4845419835518504e-08,4.1117812423121972e-19,3.145444535371829e-08,1.403988546528592e-14,1.0563729949880963e-11,1.4475161108901289e-12,4.0346459989569075e-15,2.6106082208858963e-11,8.9907161945706587e-15,0.0019552476725642658,0.13977616283354324,4.4046010133974248e-08,2.2797805397936629e-07,0.00028416776531838385,3.1399386719744836e-12,3.9952343981318652e-08,4.1583461158054092e-08,3.1390367654532303e-05,0.00017842802996492622,8.8707639361204415e-10,2.9089331781764207e-10,2.7922647412332097e-09,1.4268093764762469e-08
7.756001697483879e-06,0.09977366400000001,0.80000000000000004,0.0,0.14709547633269413,0.084836441542267577,0.023120064711641072,0.00018829155964694545,0.00056376338495504798,0.025532990226328465,0.012988983235044032,5.7546513083659041e-10,1.1791954602556521e-10,5.4859007678188537e-08,4.1233733524183294e-19,3.1467337924196562e-08,1.4058322897696127e-14,1.0581663576730309e-11,1.4495398042911739e-12,4.0434927259116677e-15,2.6118464241820098e-11,9.0130666308207397e-15,0.001954684565125854,0.13979888061628012,4.4046506903845901e-08,2.2810664368023447e-07,0.00028423859896961465,3.1412151865029798e-12,3.9960725134316051e-08,4.1575502002734184e-08,3.1413398468498031e-05,0.00017856012718104323,8.8808361694985348e-10,2.9119800773226472e-10,2.7943472543808771e-09,1.4295131878882318e-08
7.762618878168588e-06,0.09977366400000001,0.80000000000000004,0.0,0.1470731342552728,0.084824956081187508,0.023101931961897755,0.00018866382129664418,0.00056493002068652015,0.025555751894876032,0.013000635875040628,5.7616791599412583e-10,1.1802154663509746e-10,5.4872563903677687e-08,4.1349835450484366e-19,3.1480222241386879e-08,1.4076755151706515e-14,1.0599607462370698e-11,1.451564074066969e-12,4.0523495139712952e-15,2.6130837196516018e-11,9.0354463946975558e-15,0.001954122079523616,0.13982155913170691,4.404699037080973e-08,2.2823513780612808e-07,0.00028430939648977705,3.1424908928075692e-12,3.9969100936021406e-08,4.1567554825526796e-08,3.1436424113223675e-05,0.00017869219175092727,8.8909097814640219e-10,2.9150265598126354e-10,2.7964293027402238e-09,1.4322192329846914e-08
7.769236058853296e-06,0.09977366400000001,0.80000000000000004,0.0,0.14705083082801426,0.084813471698932066,0.02308381893048728,0.00018903642530339139,0.00056609777400000341,0.025578509097450543,0.013012286478327839,5.7687071381958687e-10,1.1812349599133399e-10,5.4886088554968351e-08,4.1466118167476986e-19,3.1493098316949115e-08,1.4095182200077514e-14,1.0617561594023731e-11,1.4535889191765833e-12,4.061216361982215e-15,2.6143201090835413e-11,9.0578554779411591e-15,0.0019535602146481296,0.13984419845011536,4.404746056368991e-08,2.2836353645006908e-07,0.00028438015797330668,3.143765792857642e-12,3.9977471402759795e-08,4.1559619607679949e-08,3.1459444597523204e-05,0.00017882422372683226,8.9009847707284822e-10,2.9180726247390447e-10,2.7985108870956457e-09,1.4349275105617698e-08
7.775853239538005e-06,0.09977366400000001,0.80000000000000004,0.0,0.14702856598175529,0.084801988397109923,0.023065725582992871,0.00018940937151606257,0.00056726664426742432,0.025601261833576708,0.013023935044545938,5.7757352388796981e-10,1.1822539408548925e-10,5.489958167497456e-08,4.1582581640184952e-19,3.1505966162518657e-08,1.4113604015635801e-14,1.0635525958920576e-11,1.4556143385810485e-12,4.0700932687864283e-15,2.6155555942629338e-11,9.0802938722483309e-15,0.0019529989693926749,0.13986679864162016,4.4047917511224011e-08,2.2849183970113539e-07,0.00028445088351437196,3.1450398878866694e-12,3.9985836551048129e-08,4.1551696330209438e-08,3.1482459930196773e-05,0.00017895622316093797,8.9110611360741724e-10,2.9211182711746723e-10,2.800592008224005e-09,1.4376380194009645e-08
7.782470420222713e-06,0.09977366400000001,0.80000000000000004,0.0,0.14700633964752824,0.084790506177322381,0.023047651885095014,0.00018978265978341746,0.00056843663086009058,0.025624010102788874,0.013035581573339765,5.7827634577528676e-10,1.1832724090892033e-10,5.4913043306533548e-08,4.1699225833152412e-19,3.1518825789703408e-08,1.413202057128235e-14,1.0653500544303158e-11,1.4576403312435928e-12,4.0789802332209931e-15,2.6167901769706651e-11,9.1027615692673708e-15,0.0019524383426535428,0.13988935977613778,4.4048361242081008e-08,2.2862004765216611e-07,0.00028452157320687935,3.1463131798817344e-12,3.9994196397116161e-08,4.1543784974476845e-08,3.1505470120036979e-05,0.00017908819010536953,8.9211388762218526e-10,2.9241634982183159e-10,2.8026726669082093e-09,1.4403507582994534e-08
7.789087600907422e-06,0.09977366400000001,0.80000000000000004,0.0,0.14698415175649621,0.084779025041165662,0.023029597802539221,0.00019015628995413874,0.00056960773314889833,0.025646753904627995,0.013047226064357202,5.7897917905823168e-10,1.1842903645307953e-10,5.4926473492431233e-08,4.1816050710602311e-19,3.153167721009303e-08,1.4150431839967959e-14,1.0671485337420614e-11,1.4596668961289179e-12,4.0878772541196598e-15,2.6180238589847999e-11,9.1252585606141501e-15,0.0019518783333290547,0.13991188192345227,4.4048791784855841e-08,2.287481603928439e-07,0.00028459222714445414,3.1475856701989058e-12,4.0002550957344602e-08,4.1535885521622611e-08,3.1528475175804873e-05,0.00017922012461213469,8.9312179899552467e-10,2.9272083049540408e-10,2.8047528639225494e-09,1.4430657260417889e-08
