Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),COX(37),H2OX(35),CO2X(34),HO2X(136),C2H6X(39)
6.10909200816842e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11037941354602984,0.09997033692477672,0.058770138266380265,2.0555525439632229e-10,6.1757815026046913e-10,1.7392495357553777e-07,3.0441194400996346e-07,6.4076695783626944e-13,2.0867527546422703e-18,2.3091512741439183e-13,0.0,1.412823977412016e-15,1.3760209817594674e-26,5.292744511887442e-19,3.5588588899083682e-18,3.6362502014516984e-19,1.019663696652879e-20,5.7858946481108982e-37,2.0460952829633743e-05,0.082458831717530115,8.8530044782846423e-11,2.8145336783994026e-05,4.7057235121408173e-12,8.3124089675028033e-06,1.3077132584120701e-09,3.5596473896918922e-11,5.0624534439268512e-14,5.8493878590425106e-07,6.2299706376484347e-11,1.2639023750111439e-13,4.2065467899642844e-14,8.5181313920285416e-15,1.3114359175461503e-16
6.1544305001402915e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11010165625715414,0.099970345392951437,0.058631314402967656,2.1116779600363378e-10,6.322375968109697e-10,1.7667276013240865e-07,3.0987221016011594e-07,6.4391053971250249e-13,2.134943971278471e-18,2.3103528877798465e-13,0.0,1.4234937421509913e-15,1.4015568634195519e-26,5.3835752833287349e-19,3.6065552812882377e-18,3.6957029229992253e-19,1.0332816602053348e-20,5.9398415369103643e-37,2.0409466117667515e-05,0.082736465196120074,8.8352844886102081e-11,2.8283066545675461e-05,4.7565287880644949e-12,8.3412137751291788e-06,1.3218229399496764e-09,3.6067870342047212e-11,5.1098866502196173e-14,5.9368579737848118e-07,6.325763710879649e-11,1.2906484023661265e-13,4.3105341692569765e-14,8.6629353088620614e-15,1.3145536824209527e-16
6.199768992112163e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10982594257536903,0.099970353675985668,0.058493512098738105,2.1688282484837379e-10,6.4712231691298339e-10,1.7944213974476306e-07,3.1538133787837998e-07,6.4704157312333089e-13,2.1838213113759044e-18,2.3115516527941671e-13,0.0,1.4341632624324418e-15,1.4273753426545662e-26,5.4751985848576741e-19,3.6544350464753645e-18,3.7555899958620079e-19,1.0469653638594112e-20,6.0967268385197918e-37,2.035835819269819e-05,0.083012055459296547,8.8176950214532016e-11,2.8420268419458209e-05,4.8074087246232452e-12,8.3697282474312534e-06,1.3359646735300089e-09,3.6541509487536107e-11,5.1572758916768065e-14,6.0248052673782481e-07,6.4221088859953179e-11,1.3177266920417863e-13,4.4161126096943865e-14,8.8089542601092554e-15,1.3176380296594464e-16
6.245107484084034e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10955224756826619,0.099970361776652791,0.058356718888920557,2.2270121011905539e-10,6.6223382828439463e-10,1.8223308970145389e-07,3.2093922980943747e-07,6.5016017512012701e-13,2.2333878069763958e-18,2.3127475951245401e-13,0.0,1.4448325315960052e-15,1.4534774416581858e-26,5.5676140748512893e-19,3.7024957496085311e-18,3.8159095725376665e-19,1.0607144673915168e-20,6.2565851220210636e-37,2.0307624433755304e-05,0.083285627437120646,8.8002344819348029e-11,2.8556947429742721e-05,4.8583610138799498e-12,8.3979547530231142e-06,1.3501381359881062e-09,3.7017380753200789e-11,5.2046193193114602e-14,6.1132254947715709e-07,6.5190014703963302e-11,1.3451382579861985e-13,4.5232895168244331e-14,8.9561868804076919e-15,1.3206894448931079e-16
6.290445976055906e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10928054672722615,0.099970369697674297,0.058220922520625294,2.2862381697656805e-10,6.7757364391023056e-10,1.8504560723940484e-07,3.2654578678006232e-07,6.5326646108881249e-13,2.2836464499797451e-18,2.3139407400807041e-13,0.0,1.4555015428471564e-15,1.4798641779796603e-26,5.6608214028947209e-19,3.7507349704942035e-18,3.8766598008037891e-19,1.0745286336525106e-20,6.4194511162214129e-37,2.025726029840904e-05,0.083557205635890947,8.7829013085156784e-11,2.8693108521031989e-05,4.9093833741733987e-12,8.4258956340329446e-06,1.3643430092621183e-09,3.7495473669605747e-11,5.2519151144467904e-14,6.2021144277610506e-07,6.6164367873341208e-11,1.372884102157955e-13,4.6320721809250847e-14,9.1046317935050631e-15,1.323708404555044e-16
6.335784468027777e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10901081595820203,0.099970377441721006,0.058086110948236083,2.3465150652285936e-10,6.9314327206342875e-10,1.8787968954238767e-07,3.3220090784017238e-07,6.5636054478168007e-13,2.3346001923416501e-18,2.3151311123883302e-13,0.0,1.4661702892565288e-15,1.5065365645673035e-26,5.7548202100792401e-19,3.7991503045247475e-18,3.9378388240261219e-19,1.0884075285211086e-20,6.5853597092603501e-37,2.0207261321061864e-05,0.083826814147359041,8.7656939670636392e-11,2.8828756559532351e-05,4.9604735465717025e-12,8.4535532065506186e-06,1.3785789797718175e-09,3.7975777875772491e-11,5.2991614911341857e-14,6.2914678552177455e-07,6.7144101762302972e-11,1.4009652146874864e-13,4.7424677777799187e-14,9.2542876128792046e-15,1.3266953760963052e-16
6.3811229599996485e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1087430315727463,0.099970385011414101,0.057952272328923596,2.4078513577089112e-10,7.0894421632120213e-10,1.9073533373980235e-07,3.3790449030309153e-07,6.5944253834825122e-13,2.386251946286218e-18,2.3163187362032319e-13,0.0,1.4768387637593322e-15,1.5334956098112279e-26,5.8496101292082772e-19,3.8477393626181877e-18,3.9994447814117919e-19,1.1023508208484749e-20,6.7543459482202035e-37,2.0157623111285578e-05,0.084094476657702824,8.7486109391266378e-11,2.8963896334716007e-05,5.0116292919867719e-12,8.4809297610651574e-06,1.3928457375925219e-09,3.8458283116984709e-11,5.3463566978564341e-14,6.3812815833028731e-07,6.8129169929916839e-11,1.4293825740344921e-13,4.8544833694677257e-14,9.4051529416375092e-15,1.3296508181975552e-16
6.42646145197152e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10847717027927314,0.099970392409326397,0.057819395018276952,2.4702555761584684e-10,7.2497797558372739e-10,1.9361253690546108e-07,3.4365642978504005e-07,6.6251255236545537e-13,2.4386045845075827e-18,2.3175036351347422e-13,0.0,1.4875069591548846e-15,1.5607423175853056e-26,5.9451907850320984e-19,3.8964997711393312e-18,4.0614758082747574e-19,1.1163581824095323e-20,6.9264450387391547e-37,2.0108341352202633e-05,0.084360216456263334,8.7316507394213686e-11,2.9098532560843208e-05,5.0628483980939483e-12,8.5080275628919057e-06,1.4071429778017853e-09,3.894297924263878e-11,5.3934990104849915e-14,6.4715514356715996e-07,6.9119526103051841e-11,1.4581371471485521e-13,4.9681259051440689e-14,9.5572263728420796e-15,1.3325751809708899e-16
6.471799943943391e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10821320917455096,0.099970399637983307,0.057687467566049769,2.5337362080755882e-10,7.4124604409762273e-10,1.9651129605637692e-07,3.4945662024386494e-07,6.6557069586741693e-13,2.491660940359731e-18,2.3186858323042078e-13,0.0,1.4981748681062342e-15,1.5882776872884308e-26,6.0415617945871385e-19,3.9454291718011473e-18,4.1239300363570706e-19,1.1304292878668382e-20,7.1016923446292707e-37,2.0059411798908953e-05,0.084624056444052201,8.7148119158180686e-11,2.923266987844981e-05,5.1141286764349009e-12,8.5348488525902047e-06,1.4214704001885109e-09,3.9429856204091882e-11,5.4405867342426613e-14,6.5622732536656609e-07,7.0115124179112651e-11,1.4872298896230861e-13,5.0834022218306595e-14,9.710506490654861e-15,1.3354689061582438e-16
6.517138435915263e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10795112573541643,0.099970406699864081,0.057556478712017647,2.5983016992412784e-10,7.5774991147010096e-10,1.9943160815155756e-07,3.5530495401702783e-07,6.6861707637413124e-13,2.5454238080793983e-18,2.3198653503463663e-13,0.0,1.5088424831398808e-15,1.6161027138850681e-26,6.1387227673558021e-19,3.9945252216172994e-18,4.1868055940470398e-19,1.1445638147142702e-20,7.2801233874989378e-37,2.0010830276938283e-05,0.084886019142037236,8.6980930208048733e-11,2.9366312855801669e-05,5.1654679534468691e-12,8.5613958463719333e-06,1.4358277071416401e-09,3.9918904052613977e-11,5.4876182109004214e-14,6.653442896495281e-07,7.1115918228777198e-11,1.516661745839968e-13,5.2003190452225829e-14,9.8649918699084549e-15,1.3383324273268545e-16
6.562476927887134e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10769089781070387,0.099970413597402732,0.05742641738194286,2.6639604534670168e-10,7.7449106268301579e-10,2.0237347009080587e-07,3.6120132185886727e-07,6.7165179991931738e-13,2.5998959430002089e-18,2.3210422113974186e-13,0.0,1.5195097966455705e-15,1.6442183879450481e-26,6.2366733053872764e-19,4.0437855928398006e-18,4.2501006065712256e-19,1.1587614432216422e-20,7.4617738463749425e-37,1.9962592680767287e-05,0.085146126699212649,8.6814926350062172e-11,2.9499465990309328e-05,5.2168640820312735e-12,8.5876707365003217e-06,1.4502146056720098e-09,4.0410112937394325e-11,5.5345918074970212e-14,6.7450562414107496e-07,7.2121862498557828e-11,1.5464336491209444e-13,5.3188829904830471e-14,1.0020681075696051e-14,1.3411661700541847e-16
6.6078154198590055e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.107432503613383,0.099970420332989043,0.057297272683643347,2.7307208323538382e-10,7.9147097812260367e-10,2.0533687871352471e-07,3.6714561297715306e-07,6.7467497107848044e-13,2.6550800617193948e-18,2.3222164371888877e-13,0.0,1.5301768008761562e-15,1.6726256956827044e-26,6.3354130037435575e-19,4.0932079728213381e-18,4.3138131963652132e-19,1.1730218564170454e-20,7.6466795573301404e-37,1.9914694972357924e-05,0.085404400900460836,8.6650093894702928e-11,2.963213370991005e-05,5.2683149444995218e-12,8.6136756916799221e-06,1.4646308086469766e-09,4.0903473103517063e-11,5.5815059132492523e-14,6.8371091838640618e-07,7.3132911413112626e-11,1.5765465218779402e-13,5.4391005630413161e-14,1.0177572665647838e-14,1.3439705521098732e-16
6.653153911830877e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10717592171289853,0.099970426908969651,0.057169033903162754,2.7985911550624549e-10,8.086911335940434e-10,2.0832183079753094e-07,3.731377150689454e-07,6.7768669299578973e-13,2.7109788423265081e-18,2.3233880490603448e-13,0.0,1.5408434879475486e-15,1.7013256189954115e-26,6.4349414506848764e-19,4.1427900639744927e-18,4.3779414832981687e-19,1.1873447400355951e-20,7.8348765131196822e-37,1.9867133179737479e-05,0.085660863174212717,8.6486419070247122e-11,2.9764320374424741e-05,5.3198184305575391e-12,8.6394128574387539e-06,1.4790760301922888e-09,4.1398974890046219e-11,5.6283589585553109e-14,6.929597637660995e-07,7.4149019577610767e-11,1.6070012757445237e-13,5.560978159413854e-14,1.0335665189632832e-14,1.3467459836368679e-16
6.698492403802748e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10692113102770598,0.09997043332764885,0.057041690501038383,2.8675796980941309e-10,8.2615300032150299e-10,2.1132832305787687e-07,3.7917751435577652e-07,6.8068706740932423e-13,2.7675949246605437e-18,2.3245570678551225e-13,0.0,1.5515098498387457e-15,1.730319135501319e-26,6.5352582274932668e-19,4.1925295837747625e-18,4.4424835846907585e-19,1.2017297824357726e-20,8.0264008628109251e-37,1.981990339561629e-05,0.085915534599911469,8.6323888155142313e-11,2.9896030276875452e-05,5.3713724508525427e-12,8.6648843565012871e-06,1.4935499874081626e-09,4.1896608728182983e-11,5.675149401673465e-14,7.0225175351039552e-07,7.5170141779959916e-11,1.6377988117143346e-13,5.684522068009113e-14,1.0494957187047234e-14,1.3494928673208738e-16
6.74383089577462e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10666811081799767,0.099970439591289734,0.056915232108664331,2.9376946950820595e-10,8.4385804498768524e-10,2.1435635214567878e-07,3.8526489561816758e-07,6.8367619467761853e-13,2.8249309104320774e-18,2.3257235140614013e-13,0.0,1.5621758783919179e-15,1.7596072185764335e-26,6.6363629090671369e-19,4.2424242645513375e-18,4.5074376157573265e-19,1.2161766746081336e-20,8.2212889114152816e-37,1.9773001776039224e-05,0.086168435915286154,8.6162488304655458e-11,3.0027267644766544e-05,5.4229749604439492e-12,8.6900922891524959e-06,1.5080524061273109e-09,4.2396365139357017e-11,5.7218757074651168e-14,7.115864827125908e-07,7.6196232992728044e-11,1.6689400202934344e-13,5.8097384699286864e-14,1.0655447190838625e-14,1.352211598557071e-16
6.789169387746491e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10641684067861309,0.099970445702114843,0.056789648524746876,3.0089443365929681e-10,8.6180772976307848e-10,2.1740591464695324e-07,3.9139974222949557e-07,6.8665417380571093e-13,2.8829893634178587e-18,2.3268874079371099e-13,0.0,1.5728415653125603e-15,1.7891908373913275e-26,6.7382550644487612e-19,4.2924718533915157e-18,4.5728016900137202e-19,1.2306851101619064e-20,8.419577119543275e-37,1.9726424539070985e-05,0.086419587523441116,8.600220661004315e-11,3.0158036641353324e-05,5.474623915242026e-12,8.7150387335958006e-06,1.5225830128715187e-09,4.2898234733429393e-11,5.768536386136289e-14,7.2096354834157681e-07,7.7227248375167407e-11,1.7004257816218256e-13,5.9366334397991832e-14,1.0817133729758927e-14,1.3549025656188066e-16
6.8345078797183626e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10616730053212835,0.099970451662307364,0.056664929711849242,3.0813367699387118e-10,8.8000351227240295e-10,2.2047700708146799e-07,3.9758193618922322e-07,6.896211024671237e-13,2.9417728098355086e-18,2.3280487692043274e-13,0.0,1.5835069021697386e-15,1.8190709569469952e-26,6.8409342559944739e-19,4.3426701123264266e-18,4.6385739189275929e-19,1.2452547851681167e-20,8.6213021030460372e-37,1.968016796351693e-05,0.086669009499766275,8.5843029496804412e-11,3.0288341366876056e-05,5.5263172688374482e-12,8.7397257463028833e-06,1.537141531760615e-09,4.3402208206998408e-11,5.8151299942258957e-14,7.3038254925355353e-07,7.8263143275161613e-11,1.7322569655889321e-13,6.0652129465851004e-14,1.0980015320026356e-14,1.3575661498127343e-16
6.879846371690234e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10591947062211907,0.099970457474011717,0.05654106579302328,3.1548800989975888e-10,8.9844684563424119e-10,2.2356962590159669e-07,4.0381135815550812e-07,6.9257707702823029e-13,3.0012837384280925e-18,2.3292076171471663e-13,0.0,1.5941718803963603e-15,1.849248538109787e-26,6.9444000398399299e-19,4.3930168180624462e-18,4.7047524122747872e-19,1.2598853981719601e-20,8.826500632635351e-37,1.9634228387674043e-05,0.08691672159867378,8.5684944806043788e-11,3.0418185859740978e-05,5.5780530483732611e-12,8.7641553623531784e-06,1.5517277004835839e-09,4.390827634159681e-11,5.8616550663975196e-14,7.39843086202949e-07,7.9303873230787882e-11,1.7644344319931844e-13,6.1954828543880762e-14,1.114409046946953e-14,1.360202725631116e-16
6.920651014464918e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10569786988008061,0.099970462579330219,0.056430311163938672,3.222059773705685e-10,9.1525869906342558e-10,2.2637138491209109e-07,4.0945811817918195e-07,6.9522816699195414e-13,3.0554675982392164e-18,2.3302484473043109e-13,0.0,1.6037700469810364e-15,1.8766634816821576e-26,7.0381914109335408e-19,4.4384539493045943e-18,4.7646588494302455e-19,1.2731048047691199e-20,9.0141797066981225e-37,1.9593150824745756e-05,0.087138216616069311,8.5543592990207483e-11,3.0534655693250735e-05,5.6246498966572539e-12,8.7859236076769163e-06,1.564878679088765e-09,4.4365521045967632e-11,5.9034678558484736e-14,7.4839275433071457e-07,8.0244627570295862e-11,1.7936909257763244e-13,6.3141758271222012e-14,1.1292777364705051e-14,1.3625528558560789e-16
6.961455657239602e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1054776247179507,0.099970467567590232,0.056320234145154711,3.2901840489642494e-10,9.3227329516263242e-10,2.2919057468236468e-07,4.1514294633636366e-07,6.9787052961464791e-13,3.1102444661157903e-18,2.3312872710981014e-13,0.0,1.6133679095891277e-15,1.904320838855649e-26,7.1326192275011731e-19,4.4840079329569821e-18,4.8248914497329016e-19,1.2863731127730392e-20,9.2047292858751875e-37,1.9552324524749242e-05,0.087358356341343826,8.5403106882884008e-11,3.0650758819606061e-05,5.6712780517082291e-12,8.8074864471891065e-06,1.5780516482818587e-09,4.4824448422209479e-11,5.9452229939256919e-14,7.5697545645010158e-07,8.1189230304791073e-11,1.8232292094898271e-13,6.4342468192595358e-14,1.1442428742825614e-14,1.3648816709641234e-16
7.0022603000142855e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10525872137445712,0.09997047244027811,0.056210827856934029,3.3592587416093629e-10,9.4949168398972312e-10,2.3202719248168686e-07,4.2086575296606975e-07,7.0050423252622489e-13,3.1656160792978029e-18,2.3323241020110517e-13,0.0,1.6229654616938292e-15,1.9322213016491225e-26,7.2276831546244838e-19,4.5296771783956231e-18,4.8854488329892688e-19,1.2996901074788715e-20,9.3981764964311558e-37,1.9511746937131287e-05,0.08757715453434689,8.5263477519909519e-11,3.0766498058974342e-05,5.7179361209288682e-12,8.8288453213342617e-06,1.5912464218023722e-09,4.5285051920012946e-11,5.9869194595861801e-14,7.6559090549360534e-07,8.2137649423319379e-11,1.8530498895377854e-13,6.5556998911505967e-14,1.1593043503536033e-14,1.3671894304036065e-16
7.038984478511501e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1050628444035669,0.09997047672809263,0.056112930064564137,3.4222433561928072e-10,9.6516334223955531e-10,2.3459504717109348e-07,4.260486757752434e-07,7.0286721634398062e-13,3.2159604548252552e-18,2.3332555568515427e-13,0.0,1.6316029876421107e-15,1.9575401433036875e-26,7.3137842837785386e-19,4.5708767410683068e-18,4.9402270260965037e-19,1.3117168536244043e-20,9.5747789618081518e-37,1.9475437678424481e-05,0.087772937113472602,8.513853717716392e-11,3.0870354551486688e-05,5.7599528021551366e-12,8.8478950975426541e-06,1.6031402111521447e-09,4.5701022779693837e-11,6.0243953011325044e-14,7.7337257201358398e-07,8.2994463284802512e-11,1.8801304463214888e-13,6.666192636129944e-14,1.1729419567398508e-14,1.369248622419809e-16
7.075708657008716e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10486803355708021,0.099970480924529634,0.056015565190972186,3.4860066968262864e-10,9.8100168219012969e-10,2.3717701425672341e-07,4.3126222139020592e-07,7.052232881108041e-13,3.2667891943956828e-18,2.3341854178589942e-13,0.0,1.6402402518421616e-15,1.9830569597085587e-26,7.4004001396478527e-19,4.6121672388193829e-18,4.995266168340012e-19,1.3237827089843746e-20,9.7537704793317936e-37,1.9439326031116016e-05,0.087967653797990736,8.501427819925703e-11,3.0973920552482783e-05,5.801991532042495e-12,8.8667818494206595e-06,1.6150513788487119e-09,4.6118341330763991e-11,6.0618221480047341e-14,7.8118032456192443e-07,8.3854319438098613e-11,1.9074406630542497e-13,6.7778109668145063e-14,1.1866574270654444e-14,1.3712911495695266e-16
7.112432835505932e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.10467427920104959,0.099970485030624986,0.055918728419825189,3.5505529438161652e-10,9.9700746330237313e-10,2.3977309164898328e-07,4.3650632281459956e-07,7.0757249548978449e-13,3.3181035146957232e-18,2.3351136944487525e-13,0.0,1.6488772493530741e-15,2.0087722499215208e-26,7.4875304709535633e-19,4.6535475316289503e-18,5.0505652526351611e-19,1.3358875201980839e-20,9.9351710329979654e-37,1.9403410209619999e-05,0.088161314220839351,8.4890693166778814e-11,3.1077198040693071e-05,5.8440513445849044e-12,8.8855065999204849e-06,1.6269797899587088e-09,4.6537002903771323e-11,6.0991992641965824e-14,7.8901395650964342e-07,8.4717194816119762e-11,1.934980968984358e-13,6.890557705433231e-14,1.2004506803475225e-14,1.3733171926148034e-16
