Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24),CHOX(61)
5.212593796562529e-16,0.09977366400000001,0.80000000000000004,0.0,0.2893436253881651,0.099999999836001732,0.099999999976082221,3.1088237236152143e-59,7.1983122735263906e-43,2.4818799418721103e-24,1.4871248627744479e-43,2.4882596093004949e-38,1.1255195939054202e-33,2.6976513367565499e-21,6.7058515249549543e-79,2.6976266773401353e-21,4.0644359850276485e-51,7.1213144467059551e-48,3.5687993833194728e-52,9.8809836258858821e-68,1.1257809405152931e-33,2.7165356150219111e-61,1.6399719689526297e-10,4.7835581197011579e-11,1.0832398915835987e-15,4.6999236034017243e-23,1.0857867888010314e-15,2.5808314721587858e-20,8.0327608988793534e-19,2.1376063922674704e-20,1.0175880446162047e-34,6.5296090179820492e-33,5.2768407008720066e-55,2.320388806115556e-45
7.818890729365438e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362528224761,0.099999999754002589,0.099999999964123329,2.0607168994787066e-58,2.0777330356746529e-42,5.320496231940024e-24,8.3490768057363822e-43,7.3839476879322512e-38,2.3917356934884625e-33,4.0464925911737954e-21,3.2082132070898027e-78,4.046440202500759e-21,1.2066360969562085e-50,2.1615119226172098e-47,1.0204557874437059e-51,6.492621290723292e-67,2.3923066041676543e-33,1.0277252552977149e-60,2.4599579379277023e-10,7.1753372078366502e-11,1.6243290458280157e-15,7.2132290596464076e-23,1.6297716545024267e-15,3.8971988363889507e-20,1.7066002021366832e-18,6.1236595949086763e-20,4.7682072872264058e-34,1.8836875756084813e-32,2.992950829535373e-54,6.6291929545138876e-45
1.0425187662168348e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362517633011,0.099999999672003445,0.099999999952164437,9.3082369847792167e-58,4.4150104309586527e-42,9.1173562039332417e-24,3.0480025839357316e-42,1.6082134275382771e-37,4.0800299978095482e-33,5.3953431781741969e-21,1.0618154649459524e-77,5.3952538290354956e-21,2.6292116825660049e-50,4.767122279777761e-47,2.1524410274404772e-51,2.658712933543545e-66,4.0810183530633494e-33,2.6751751660033146e-60,3.2799438910853674e-10,9.5671162939350378e-11,2.165100004597156e-15,9.7270020631669725e-23,2.1744213748347645e-15,5.212792708270516e-20,2.9004361099827391e-18,1.2898015580718434e-19,1.5378270443215335e-33,3.9926962653200145e-32,1.2396298572967323e-53,1.3972055954415978e-44
1.5637781527774166e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362496449517,0.099999999508005172,0.099999999928246652,1.0732406421373056e-56,1.22136539942999e-41,1.8958267675430331e-23,1.9785900806714825e-41,4.6638886227157458e-37,8.4472193632824323e-33,8.0930662381473359e-21,6.1954751079038924e-77,8.0928813204393118e-21,7.6318793372988991e-50,1.4007128801091904e-46,5.8790032273732906e-51,2.0250873697304465e-65,8.4492958007116891e-33,9.817606142544824e-60,4.9199157602782098e-10,1.4350674461350852e-10,3.2458957175482295e-15,1.4754662143056342e-22,3.2653004531542729e-15,7.8421651513592951e-20,5.9489140588781876e-18,3.5033358528653995e-19,8.4252064741545401e-33,1.095907202018213e-31,1.3007416762269861e-52,3.8112829484643626e-44
2.0850375393379983e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362475266023,0.099999999344006898,0.099999999904328868,4.816936473776695e-56,2.579590098843898e-41,3.2318303902161521e-23,7.2512020777184464e-41,1.0191532391054564e-36,1.4366565058200529e-32,1.0790823571776215e-20,2.0613331486196229e-76,1.0790509185735117e-20,1.6690224210441384e-49,3.0833644576755652e-46,1.230087689740817e-50,8.3162737172483934e-65,1.4370126298732771e-32,2.545798113268265e-59,6.5598875713048056e-10,1.9134232621275498e-10,4.3255228669259925e-15,1.978231798462007e-22,4.3586754146506467e-15,1.0468694632820941e-19,1.0010067873129339e-17,7.2830778251271354e-19,2.6928766305652301e-32,2.2994656314628026e-31,4.8704342615965279e-52,7.965364167766275e-44
2.60629692589858e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362454082529,0.099999999180008653,0.099999999880411083,1.7098827875684231e-55,4.7272970750874962e-41,4.9445069540504716e-23,2.127015155996036e-40,1.9105595451705078e-36,2.1948954872550301e-32,1.348861759053789e-20,5.5581768262400068e-76,1.3488137452529563e-20,3.1313449541415038e-49,5.8085409967294634e-46,2.2393342277387504e-50,2.7199716802444565e-64,2.1954425971007922e-32,5.5663713126747757e-59,8.1998593200104228e-10,2.3917790773173902e-10,5.4038992336630908e-15,2.4810007837656046e-22,5.4547639223969495e-15,1.3092181272565125e-19,1.5113096502133569e-17,1.3159751950070371e-18,6.9990026896241255e-32,4.1940219080537187e-31,1.6040082075269499e-51,1.4483793747218422e-43
3.648815699019743e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362411715542,0.099999998852012148,0.099999999832575501,2.3875036814143923e-54,1.2587203065145476e-40,9.5209950641731151e-23,1.7423657270726086e-39,5.2172005708086308e-36,4.2207461396202336e-32,1.8884317739959959e-20,3.2768865435106076e-75,1.8883395222096498e-20,8.5681521530246651e-49,1.5970066091176595e-45,5.9125502471766998e-50,3.4186971786712533e-63,4.2218054054205009e-32,2.1411263127247032e-58,1.1479802626544099e-09,3.3484907052387807e-10,7.556829505825701e-15,3.4865354638871442e-22,7.6554981587586802e-15,1.8329855139949918e-19,2.823872900411146e-17,3.3966013867977211e-18,3.818411829440299e-31,1.1099730687545129e-30,1.387425967499023e-50,3.8120626122507912e-43
4.6913344721409066e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362369348554,0.099999998524015671,0.099999999784739918,1.1759758654612633e-53,2.620888937349753e-40,1.5621689555089069e-22,7.0096668369938275e-39,1.0978933958808279e-35,6.9220764797476752e-32,2.4280166335584122e-20,1.1052856083000754e-74,2.4278654636467221e-20,1.8063123607881476e-48,3.3739484593510583e-45,1.225828596908679e-49,1.6789286366563954e-62,6.9238205341868433e-32,5.6874910212244068e-58,1.4759745679959278e-09,4.3052023299002886e-10,9.7046984995480604e-15,4.4920709030938225e-22,9.8677805861544706e-15,2.355521588514407e-19,4.5012486867930733e-17,6.8935700853430611e-18,1.2396799841414642e-30,2.3037834659984353e-30,5.5375359841388782e-50,7.8808120598800334e-43
6.776372018383234e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362284614595,0.0999999978680228,0.099999999689068753,1.8124746105527056e-52,7.9116986396002975e-40,3.237660579242438e-22,6.9676801632127886e-38,3.3354905024773251e-35,1.4350987014200675e-31,3.5072307005636249e-20,7.5618269891275631e-74,3.5069178447212976e-20,5.5101005134650468e-48,1.0305986146793769e-44,3.6833233116587879e-49,2.672501710200416e-61,1.4354618455875717e-31,2.581163895800418e-57,2.1319631027540977e-09,6.2186255694450275e-10,1.3985316085030749e-14,6.5031436202553597e-22,1.4328425657117256e-14,3.3969152285273321e-19,8.7878427730044065e-17,1.9699049762239443e-17,7.8696663114175639e-30,6.9261946574134074e-30,5.3116467432497147e-49,2.3521428171254528e-42
8.861409564625561e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362199880637,0.099999997212030026,0.099999999593397587,9.451890066940602e-52,1.7493991775244189e-39,5.5183898238247689e-22,2.9883466130245249e-37,7.3754396612455374e-35,2.4481662390996257e-31,4.5865037130530279e-20,2.7228405383472896e-73,4.5859708952360898e-20,1.2227582462682788e-47,2.2866967581983942e-44,8.1250651429416202e-49,1.40131461251428e-60,2.4487871617346576e-31,7.3382288052278461e-57,2.7879515362791215e-09,8.1320487959520652e-10,1.8245836242191613e-14,8.514218780455201e-22,1.8838420663828757e-14,4.4334195426604718e-19,1.4173662898543285e-16,4.1622449765213906e-17,2.7135197620374109e-29,1.5275002516791285e-29,2.268803846595877e-48,5.1587557503417071e-42
1.094644711086789e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362115146683,0.099999996556037349,0.099999999497726422,3.460484464212625e-51,3.2623454126338955e-39,8.401620686384775e-22,9.2075411540198617e-37,1.3725248947121433e-34,3.7314212302205851e-31,5.6658354045017397e-20,7.4068047414746116e-73,5.6650246227836153e-20,2.2833862650912309e-47,4.2670366771848893e-44,1.512707025300296e-48,5.0163172940338713e-60,3.7323689679765027e-31,1.6554624108951037e-56,3.4439398685721999e-09,1.0045472009421556e-09,2.248634987723138e-14,1.0525296423930906e-21,2.3399351492359349e-14,5.4650566466759973e-19,2.0472848156538307e-16,7.4431470611295529e-17,7.1077177241026016e-29,2.8422962401336057e-29,7.2499810283971996e-48,9.5521738929949342e-42
1.3031484657110216e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362030412736,0.099999995900044797,0.099999999402055256,1.032891807618174e-50,5.4594737462066085e-39,1.1884559184036643e-21,2.3372184032983673e-36,2.2899417206581474e-34,5.2848770782903314e-31,6.7452255027366996e-20,1.7024256885666925e-72,6.7440790353745167e-20,3.8228159884154061e-47,7.1362940529747326e-44,2.5281164551756782e-48,1.4437980264228593e-59,5.2862206652065699e-31,3.2401987632738595e-56,4.099928099633744e-09,1.1958895209853549e-09,2.6706949822888061e-14,1.2536376596454158e-21,2.8012557835054305e-14,6.4918491250350559e-19,2.7523579081729267e-16,1.1965147191412184e-16,1.5754032325781869e-28,4.746751128614672e-29,1.9338434497365035e-47,1.5879010382895811e-41
1.720155974959487e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361860944852,0.099999994588059971,0.099999999210712939,6.3228330371059303e-50,1.2387905128791698e-38,2.0639300679324457e-21,1.0466032919085566e-35,5.1583112724353895e-34,9.2024438613281e-31,8.9041799202528375e-20,6.5131950565779982e-72,8.9021899462369781e-20,8.670755700204074e-47,1.614418158224432e-43,5.7234739217118653e-48,8.0491948956963839e-59,9.2047862398580867e-31,9.4363636152277959e-56,5.4119042580625145e-09,1.5785741571605081e-09,3.5088749491469775e-14,1.6558544707853167e-21,3.739940183330082e-14,8.5309831260568634e-19,4.3416945825302055e-16,2.5161088325534561e-16,5.5982718647354668e-28,1.0727866204263014e-28,9.5451881286930867e-47,3.5575722532090052e-41
2.1371634842079523e-14,0.09977366400000001,0.80000000000000004,0.0,0.2893436169147699,0.099999993276075547,0.099999999019370622,2.4292446412417604e-49,2.3579274120546534e-38,3.1760492041473822e-21,3.3048539559317557e-35,9.741592355805879e-34,1.4200979736248036e-30,1.1063364810582322e-19,1.843212296173235e-71,1.1060303694551009e-19,1.6486290876586499e-46,3.0607671803930314e-43,1.087213658920302e-47,2.9577947379057826e-58,1.4204597014609758e-30,2.1803921610955932e-55,6.7238800115660779e-09,1.9612587881206739e-09,4.3391970281648256e-14,2.0580723480774695e-21,4.7005720761377465e-14,1.0551000365584036e-18,6.0956439586144891e-16,4.4573886758450557e-16,1.4902390818762508e-27,2.0340400375604099e-28,3.1304935139207556e-46,6.6898996022334212e-41
2.5541709934564176e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361522009133,0.099999991964091525,0.099999998828028305,7.3698564296061792e-49,4.0140695321196163e-38,4.5225048033688112e-21,8.539543317695164e-35,1.6449083843355586e-33,2.0280603628702444e-30,1.3222777924899333e-19,4.358536601851586e-71,1.3218420352242902e-19,2.8027157158885337e-46,5.1875188026330461e-43,1.8472575828940459e-47,8.7079549972017509e-58,2.0285771895215662e-30,4.3638233288725212e-55,8.0358553601448038e-09,2.3439434138658544e-09,5.1617379222736805e-14,2.4602913288344068e-21,5.6835861853911109e-14,1.2552087447413358e-18,7.9477224828958733e-16,7.0791673227011289e-16,3.3260123773742448e-27,3.4491837530960199e-28,8.3996061918841416e-46,1.1252959991159014e-40
2.971178502704883e-14,0.09977366400000001,0.80000000000000004,0.0,0.2893436135254131,0.099999990652107906,0.099999998636685988,1.9323279873236331e-48,6.317958005095508e-38,6.1010340263719864e-21,1.9351118572632932e-34,2.5673090213002997e-33,2.7441432920036282e-30,1.5382417058881044e-19,9.1408879079427623e-71,1.5376539992094213e-19,4.404480114778074e-46,8.1261715682981384e-43,2.901899377669354e-47,2.2305690081036957e-57,2.7448428243503417e-30,7.9096369498423736e-55,9.3478303037987468e-09,2.7266280343960508e-09,5.9765728164987235e-14,2.8625114494970766e-21,6.6891388945191549e-14,1.4534427282538553e-18,9.8597359847205755e-16,1.0412120258583278e-15,6.5802469148702105e-27,5.4071777668755285e-28,1.931958524572247e-45,1.7498970175356548e-40
3.388186011953348e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361183073498,0.09999998934012469,0.099999998445343671,4.5323622012365432e-48,9.3784616777217856e-38,7.9094586079176269e-21,3.9739256466743399e-34,3.7782192509656547e-33,3.5683580845208039e-30,1.754228009059151e-19,1.7524624388495569e-70,1.7534662685585598e-19,6.5271397685905497e-46,1.2002595557764143e-42,4.2992784372851641e-47,5.150344261673279e-57,3.5692679275484966e-30,1.3313258116204348e-54,1.0659804842527886e-08,3.1093126497112609e-09,6.783774085814076e-14,3.2647327472987965e-21,7.7172124489501505e-14,1.6498195945673705e-18,1.181174712053032e-15,1.4468947153847183e-15,1.1892062817905348e-26,7.9936596371815081e-28,4.0105188197029323e-45,2.5660769892455409e-40
3.8051935212018136e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361013605703,0.099999988028141876,0.099999998254001382,9.7634714943590861e-48,1.3303459755987497e-37,9.9456651944973665e-21,7.5616700290214677e-34,5.3124925951516801e-33,4.5007157031602292e-30,1.9702364961327904e-19,3.1335326777280939e-70,1.9692788502570071e-19,9.2425942354761364e-46,1.6938151398085334e-42,6.0866542836222625e-47,1.101608865273058e-56,4.5018634599889989e-30,2.1150501617334411e-54,1.1971778976332267e-08,3.4919972598114844e-09,7.5834119484381195e-14,3.6669552577940766e-21,8.7677297226371739e-14,1.8443564264484335e-18,1.3790402729251846e-15,1.9255979177031723e-15,2.0024559378112035e-26,1.1291713202489487e-27,7.5926575017566486e-45,3.595567788271285e-40
4.222201030450279e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360844137935,0.099999986716159492,0.099999998062659079,1.9411095448593779e-47,1.8202403752961926e-37,1.2207535861030781e-20,1.3460544116714829e-33,7.2045441900989765e-33,5.5412271045919498e-30,2.1862669607934046e-19,5.284240327738763e-70,2.1850917512917132e-19,1.2623397354931187e-45,2.3054005701544192e-42,8.311708770182577e-47,2.1908383059267963e-56,5.5426403764526054e-30,3.2054817773206182e-54,1.3283752705212066e-08,3.8746818646967234e-09,8.3755567744831572e-14,4.0691790184587722e-21,9.8406291374475212e-14,2.0370703436218871e-18,1.5780749291377089e-15,2.4781132665381073e-15,3.183406130273903e-26,1.5384599578039199e-27,1.3381209063220128e-44,4.8597670250211099e-40
5.05621604894721e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360505202444,0.099999984092195904,0.099999997679974487,6.4353620039686721e-47,3.1369127447899116e-37,1.7399825775718039e-20,3.6620890417845868e-33,1.219518431260338e-32,7.9467549669475982e-30,2.6183930003447606e-19,1.31533576555979e-69,2.6167185394172058e-19,2.1674374122991009e-45,3.9306273469853976e-42,1.4267564281764306e-46,7.3802286399876629e-56,7.9487820649389404e-30,6.6048714755036214e-54,1.5907698948198492e-08,4.6400510588222496e-09,9.9376478655640314e-14,4.8736304324915163e-21,1.2053101476902932e-13,2.4170976860711575e-18,1.9759640819209744e-15,3.8054622939677034e-15,7.0551401800473589e-26,2.6286816922550142e-27,3.5538015624793818e-44,8.1746105389939231e-40
5.806829565594448e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360200160569,0.099999981730630058,0.099999997335558366,1.5666331807379429e-46,4.7672617606326972e-37,2.2823623730653966e-20,7.7661792577408729e-33,1.8238878969531706e-32,1.0481724883171885e-29,3.0073795502698043e-19,2.6344538375393151e-69,3.0051838108586943e-19,3.2829927582681083e-45,5.9162026368414101e-42,2.1606993891091049e-46,1.8197954459243648e-55,1.0484398801811223e-29,1.149605141775176e-53,1.8269249182045598e-08,5.32888331569998e-09,1.1318602541518094e-13,5.5976413345764866e-21,1.4119542015294043e-13,2.7530579500967505e-18,2.3304108535373353e-15,5.2531767710358474e-15,1.2863311501100513e-25,3.9644059211249048e-27,7.4410891304657935e-44,1.2163579498141076e-39
6.557443082241685e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359895118755,0.099999979369065531,0.099999996991142232,3.382433093625459e-46,6.8882268992434976e-37,2.8946249141351777e-20,1.4895866008504516e-32,2.5937352212216421e-32,1.3367280435850988e-29,3.3964341587495026e-19,4.839411255646511e-69,3.3936502247787451e-19,4.7279268527349409e-45,8.466592262879905e-42,3.1111975160918164e-46,3.9730464827161656e-55,1.3370690573569119e-29,1.8696030234135193e-53,2.0630798103939112e-08,6.0177155556811699e-09,1.2676353780619257e-13,6.3216568307685208e-21,1.6256148075016033e-13,3.0833732548516529e-18,2.679951146300284e-15,6.9379966729296797e-15,2.1648762413670965e-25,5.6847331558060167e-27,1.4116298367051599e-43,1.7219474289284029e-39
7.308056598888923e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359590077002,0.099999977007502322,0.099999996646726125,6.6682529939640262e-46,9.5668668799795737e-37,3.5755949691569013e-20,2.644712502626549e-32,3.5458627568806313e-32,1.6603482496629732e-29,3.7855556809432659e-19,8.3130954035357533e-69,3.7821178206134086e-19,6.544931063747547e-45,1.1647055791611364e-41,4.3062719178035832e-46,7.8985077695314863e-55,1.6607718240788715e-29,2.8834703037685931e-53,2.2992345713879751e-08,6.7065477787658211e-09,1.4011292064978506e-13,7.045677115389295e-21,1.8461790171322575e-13,3.4081385972811968e-18,3.0241651782921304e-15,8.8564368655511942e-15,3.4250712183597016e-25,7.8358663376577081e-27,2.4898808182510226e-43,2.3448353995130303e-39
8.05867011553616e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359285035322,0.099999974645940404,0.099999996302310032,1.2243405522283813e-45,1.2871042868543389e-36,4.32411757828103e-20,4.4185077139303548e-32,4.6961155379137438e-32,2.0190390887496345e-29,4.1747429917580349e-19,1.3537998275541885e-68,4.1705866371459804e-19,8.7767169860811284e-45,1.5521131924308204e-41,5.7739468492252292e-46,1.4597515324671312e-54,2.0195541614392234e-29,4.2620555400480149e-53,2.5353892011868244e-08,7.3953799849539376e-09,1.532380114121886e-13,7.7697023793810567e-21,2.0735326370878821e-13,3.7274473357125788e-18,3.3629597208625434e-15,1.1004753018050772e-14,5.1594231297458712e-25,1.046321172771339e-26,4.1383607736760842e-43,3.0953746352911928e-39
9.559897148830637e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934358674952149,0.099999969922820522,0.099999995613477846,3.5657024346196908e-45,2.163255968155918e-36,6.0193301572833186e-20,1.0805323732000789e-31,7.6484222636099003e-32,2.8416559235561768e-29,4.9533106050662026e-19,3.1927874983391707e-68,4.9475280831219667e-19,1.4655609408591392e-44,2.559331270632024e-41,9.6392159914752969e-46,4.309336832133129e-54,2.8423808012571399e-29,8.4484284088950505e-53,3.0076980671991635e-08,8.7730443466405766e-09,1.7883023615668816e-13,9.2177685888620072e-21,2.5481605983181581e-13,4.3500579630289214e-18,4.0242822784113181e-15,1.5976101436127624e-14,1.0470017851501144e-24,1.7323073302737429e-26,9.9717440674615876e-43,5.0208046452015757e-39
1.1061124182125112e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934358064869248,0.099999965199705887,0.099999994924645674,8.7339799203981122e-45,3.3730464147859387e-36,7.9713994293219565e-20,2.2915537720898886e-31,1.1560463898910327e-31,3.8046244554671811e-29,5.7321283646509025e-19,6.6277663372886297e-68,5.7244748604059028e-19,2.2706687138066929e-44,3.9159796405146945e-41,1.4931271167206644e-45,1.0675311424954986e-53,3.8055948754242102e-29,1.5147636266801303e-52,3.4800064084315044e-08,1.0150708640741119e-08,2.035696609559036e-13,1.0665856900891784e-20,3.0486149246605719e-13,4.9519215734809721e-18,4.6639474699135795e-15,2.1822563644203412e-14,1.8972880651122947e-24,2.6612773151124769e-26,2.0902014195618063e-42,7.583788971092144e-39
1.2562351215419587e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934357454786641,0.099999960476596497,0.099999994235813572,1.8865270078283552e-44,4.9733729253317949e-36,1.0171752328688966e-19,4.3764421143081615e-31,1.6529607190360382e-31,4.9079890894501273e-29,6.5111879191413687e-19,1.2512071476846086e-67,6.5014272569936336e-19,3.3272347175034555e-44,5.66731991696736e-41,2.1874446675809998e-45,2.3271826661673996e-53,4.9092407800611513e-29,2.5199758446391526e-52,3.9523142248844266e-08,1.1528372867255591e-08,2.2748477065521913e-13,1.2113968691529173e-20,3.5740368445123489e-13,5.533731149720376e-18,5.2823767069450977e-15,2.8515232692956568e-14,3.1635352240727906e-24,3.866936342180267e-26,3.9567786646665585e-42,1.0877669923036096e-38
1.4063578248714063e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356844704312,0.099999955753492353,0.099999993546981483,3.7106739991252334e-44,7.022260825147842e-36,1.2612108706174439e-19,7.7212684673202859e-31,2.2641206452837325e-31,6.1517927138793181e-29,7.2904812025081346e-19,2.1969168298199384e-67,7.278385551070201e-19,4.6695303613565628e-44,7.8562127636777682e-41,3.0693148914203952e-45,4.6120972846418589e-53,6.1533613946972042e-29,3.9571179758592955e-52,4.4246215165585058e-08,1.2906037026184024e-08,2.5060307685762079e-13,1.3562105275428958e-20,4.1235946201226734e-13,6.0961559972437538e-18,5.880207784528197e-15,3.602595851566037e-14,4.9503754894462076e-24,5.3818384679679136e-26,6.9324292510923331e-42,1.5009837615400862e-38
1.5564805282008538e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356234622283,0.099999951030393455,0.09999999285814945,6.785480549400172e-44,9.5788074423609032e-36,1.5284470015337414e-19,1.2802414811392166e-30,2.9969636854827049e-31,7.5360767591799113e-29,8.0700004230418947e-19,3.6429289630851113e-67,8.0553500113756509e-19,6.3318571768609246e-44,1.052323843813539e-40,4.1611854801431737e-45,8.488467176453595e-53,7.5379981409136895e-29,5.9354158869203437e-52,4.8969282834543212e-08,1.4283701117526445e-08,2.7295115551469124e-13,1.5010267907430143e-20,4.6964840651490642e-13,6.6398426589113247e-18,6.458130350889685e-15,4.4327474866515596e-14,7.3687090018967291e-24,7.2374310541596246e-26,1.1422642254683697e-41,2.0108081988710725e-38
1.8567259348597488e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934355014459157,0.099999941584211396,0.099999991480485453,1.9227101050735794e-43,1.645591638813409e-35,2.1294462405513968e-19,3.053604438525239e-30,4.8529957004266623e-31,1.072624536681663e-28,9.6296867256306915e-19,8.7812550292467554e-67,9.6092984637041956e-19,1.0753940142157037e-43,1.7444123031741329e-40,7.0647501036003479e-45,2.4324137871677783e-52,1.0728979247136108e-28,1.2011505830674027e-51,5.8415402429134664e-08,1.7039029097453384e-08,3.1543878354077207e-13,1.7906676052973866e-20,5.90916724787945e-13,7.673486623281464e-18,7.5568571147043397e-15,6.3198116156860823e-14,1.4562587993372444e-23,1.2091567864966212e-25,2.6937748310796143e-41,3.3857824497935559e-38
2.1569713415186439e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934353794297302,0.099999932138050321,0.099999990102821595,4.6165881904932889e-43,2.6096849347973732e-35,2.8142954351918768e-19,6.3322587760387994e-30,7.2621385862216166e-31,1.4478799365258277e-28,1.1190189571636337e-18,1.8560402926532482e-66,1.1163274588932373e-18,1.6868435272409947e-43,2.6713433946478943e-40,1.1077852086960362e-44,5.8991921266420674e-52,1.4482488480883773e-28,2.1871192459070467e-51,6.7861501032664905e-08,1.979435680703667e-08,3.5514294092590646e-13,2.0803202061490404e-20,7.2061766313606986e-13,8.639413988174246e-18,8.5836662422135508e-15,8.492675638060903e-14,2.5708191257658629e-23,1.8660437777328671e-25,5.524502057509588e-41,5.378752196828096e-38
2.457216748177539e-13,0.09977366400000001,0.80000000000000004,0.0,0.2893435257413679,0.099999922691910256,0.099999988725157876,9.8153024005730793e-43,3.9007884264335317e-35,3.5775064775928887e-19,1.1853631279682103e-29,1.0253101072018582e-30,1.8794023046492397e-28,1.275145549914985e-18,3.5595852578947125e-66,1.2717280231308286e-18,2.4950683616391734e-43,3.8584612112685685e-40,1.6380305212285444e-44,1.2659677222524554e-51,1.8798810063397179e-28,3.6837347072650404e-51,7.7307578645180216e-08,2.2549684246276558e-08,3.9224597546051334e-13,2.3699854080464229e-20,8.5819950202911154e-13,9.5420609319734242e-18,9.5432261297472767e-15,1.0932637491826071e-13,4.1796762273870683e-23,2.7159828166992784e-25,1.0233944781228817e-40,8.2261338847050692e-38
2.757462154836434e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934351353977666,0.099999913245791161,0.099999987347494296,1.9015388779592134e-42,5.570792139436558e-35,4.4139490693700969e-19,2.0519859759615958e-29,1.3844542235841208e-30,2.3672182177455185e-28,1.4313434531821803e-18,6.3342416817138446e-66,1.4271317114989225e-18,3.5276370412886248e-43,5.3284301598010877e-40,2.3152017682318498e-44,2.4745976287517259e-51,2.3678209690850327e-28,5.8430922124131333e-51,8.6753635266726807e-08,2.5305011415173339e-08,4.2691834638696603e-13,2.6596639505722014e-20,1.0031464929664025e-12,1.0385574407074318e-17,1.0439900294094147e-14,1.3622214486677491e-13,6.3820998457989985e-23,3.7791464558350323e-25,1.7534725997388385e-40,1.2251373408083547e-37
3.057707561495329e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934350133819986,0.099999903799693077,0.099999985969830854,3.4235165565287904e-42,7.6727301384648169e-35,5.3188263412381948e-19,3.3396438965082743e-29,1.804683675253983e-30,2.9113525262281726e-28,1.5876079941363548e-18,1.0621403637386062e-65,1.5825386852228757e-18,4.8121489957133608e-43,7.1014876743075976e-40,3.1572988552004594e-44,4.4938706507332414e-51,2.9120935796592121e-28,8.837099191131383e-51,9.6199670897351027e-08,2.8060338313727305e-08,4.5931943446130485e-13,2.9493565072583281e-20,1.1549763555090813e-12,1.1173831847161144e-17,1.1277820120629809e-14,1.654505502100698e-13,9.275740360583336e-23,5.0743968772499134e-25,2.8258800710322406e-40,1.7879270125706228e-37
3.357952968154224e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934348913663793,0.099999894353615962,0.099999984592167523,5.8089595731744123e-42,1.0260683067773833e-34,6.287654812984794e-19,5.1708561399672178e-29,2.2863446478957027e-30,3.511828457985743e-28,1.7439348052329475e-18,1.6970269785996706e-65,1.7379490950099007e-18,6.3762316904837068e-43,9.1956528063807231e-40,4.1823305535460096e-44,7.6889816714385056e-51,3.5127220588690311e-28,1.2857561570258068e-50,1.0564568553709917e-07,3.0815664941938749e-08,4.8959820780238913e-13,3.2390636892074554e-20,1.3132383065355191e-12,1.1910457366061888e-17,1.2060858032103775e-14,1.968587467849146e-13,1.2955488947475241e-22,6.6193646499804959e-25,4.334335143213659e-40,2.5647010308597898e-37
