Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),H2X(46),CHOX(50),CO2X(24)
1.7457491421803844e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575033428455,0.099999999954530502,0.09999999999018945,1.2680066261156872e-61,3.0117099256573067e-41,1.6499502643144827e-23,4.8784534223059689e-52,6.0138551379690969e-36,3.5169953972871979e-86,4.320705653555791e-29,1.1212110180278832e-99,5.994970871723759e-30,1.8557871052678835e-63,7.3620307870511617e-48,6.189996741507353e-79,6.0910469693902317e-85,9.6956502386358182e-43,1.6282800010434253e-76,4.4845488407852748e-11,1.9621158195148895e-11,6.2365838559573084e-13,6.2474412570837718e-13,3.9198960584468024e-19,3.5899995925715111e-16,1.9890411332110688e-18,7.388516668403053e-24,8.8688995039531542e-34,1.3519724495803958e-33,7.3842574399392449e-33,5.4287896336387735e-54,2.0077634713015495e-55
2.45017044306901e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575030776757,0.099999999936183262,0.099999999986230811,1.8532423829106868e-60,1.1890339152815365e-40,3.2258202680201819e-23,4.2278012542471452e-51,1.6771294030628575e-35,1.123776814515485e-84,8.126995530350592e-29,1.3591338668240021e-98,8.5390382655322014e-30,7.4393600415175093e-63,2.9245848678424088e-47,1.2855050999753984e-77,8.5045912784942032e-84,2.6595133241513696e-42,9.5679581218491001e-76,6.2940938800114814e-11,2.7538425023086431e-11,8.7510954052784347e-13,8.7723339968493378e-13,5.5012207518804591e-19,7.0032160835804008e-16,5.4485074209215986e-18,1.4439874986272335e-23,5.0784451258293566e-33,3.7084554829370001e-33,2.0265228104292334e-32,7.0474058432408167e-53,1.8575536486935096e-54
3.1545917439576356e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575028125031,0.099999999917836022,0.099999999982272172,9.6169182170720924e-60,3.1824932386318741e-40,5.3305031241142876e-23,1.7470324425134917e-50,3.5579222808879785e-35,7.7894138728819093e-84,1.3131900331053561e-28,6.7937980891731997e-98,1.1155911274330253e-29,2.0008702423645901e-62,7.8543055567081177e-47,7.6968632983988381e-77,4.3863930561677455e-83,5.6020380845254062e-42,3.2229738402076057e-75,8.1036389097928402e-11,3.5455691848531695e-11,1.1264449976485057e-12,1.1299566222994955e-12,7.0818178455294337e-19,1.1547877311172523e-15,1.1461271211475854e-17,2.3855441997047443e-23,1.6992571953904714e-32,7.811545287755471e-33,4.2699393374419419e-32,3.5161674627421749e-52,7.9240471647027358e-54
4.563434345734887e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575022821515,0.099999999881141527,0.099999999974354908,1.7179401991023155e-58,1.443676721310213e-39,1.1125191609007569e-22,1.8641065650431978e-49,1.0908517451423803e-34,3.4324423822060824e-82,2.6735024984582844e-28,1.0723362192043668e-96,1.6608443952838564e-29,9.1721623634862907e-62,3.5569349423246882e-46,2.0964648235519171e-75,8.5471908512554681e-82,1.7074105921270694e-41,2.2593323438576336e-74,1.1722728941018444e-10,5.1290225491944601e-11,1.6287690626396213e-12,1.636108090176468e-12,1.0240830769097446e-18,2.3992441178398823e-15,3.481178675906736e-17,4.9771734762928312e-23,1.1564557108718125e-31,2.3808326275149339e-32,1.3019252226019431e-31,5.839471256477422e-51,8.764594200061518e-53
5.821261926379561e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575018086402,0.099999999848380344,0.099999999967286299,8.0272138896004499e-58,3.6898389081942037e-39,1.8083822640055773e-22,6.9674210675002964e-49,2.2409213773354912e-34,2.1987294933402116e-81,4.2926106544725646e-28,5.0001372512102621e-96,2.1723271191558603e-29,2.3434559792083477e-61,9.1048991810848634e-46,1.0901155490727142e-74,4.0693347779564114e-81,3.5007374339867459e-41,7.0419867843286349e-74,1.4953885641839405e-10,6.5427442173450892e-11,2.0768580357737655e-12,2.0888013929474728e-12,1.3058770333797677e-18,3.8853304436865824e-15,7.1188596937634395e-17,8.0886078942261518e-23,3.637615230631097e-31,4.8814678141900175e-32,2.6699348150081638e-31,2.6866237655286796e-50,3.570810751435207e-52
7.079089507024236e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575013351218,0.099999999815619162,0.099999999960217689,2.7771607402643456e-57,7.8827342954656183e-39,2.6724949590315881e-22,2.0654462906599056e-48,3.9970738381743532e-34,9.5508408834197883e-81,6.2930755897028508e-28,1.7246770106266806e-95,2.707130573129445e-29,4.9975328028720198e-61,1.9478910452955283e-45,4.312553725052527e-74,1.4990130193473152e-80,6.2386604291426321e-41,1.7779742218209135e-73,1.818504231254312e-10,7.9564658847009665e-11,2.5245788994848114e-12,2.5422498774445396e-12,1.5874394933905558e-18,5.7205622891630663e-15,1.2652918160648689e-16,1.1951516878826426e-22,9.1937467093347163e-31,8.6992585055514945e-32,4.7589033801120206e-31,9.1415776232987884e-50,1.045877275069588e-51
8.336917087668911e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575008615958,0.099999999782857979,0.09999999995314908,8.0065525908774654e-57,1.4863938881788788e-38,3.7047264760812616e-22,5.1077932731302378e-48,6.480980002240644e-34,3.4582543588962372e-80,8.6746008286757008e-28,5.0053111525912647e-95,3.2652917709331051e-29,9.3968306607554032e-61,3.6790644487853136e-45,1.366904222874445e-73,4.5694629374180992e-80,1.0111526771597387e-40,3.8410123558491231e-73,2.1416198953129518e-10,9.3701875512620809e-11,2.971931939949206e-12,2.9964566806598137e-12,1.868770636912627e-18,7.9009441354437842e-15,2.0454288295660733e-16,1.6565063715460449e-22,2.0036301901063943e-30,1.4099626952684232e-31,7.7142784838761996e-31,2.612893013178393e-49,2.7246077989496876e-51
9.594744668313585e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575003880624,0.099999999750096796,0.09999999994608047,2.018263937070388e-56,2.5667872927288015e-38,4.9049398763496842e-22,1.1167292701842579e-47,9.8196799365210336e-34,1.0854130028686032e-79,1.1436875909770913e-27,1.2642721578882088e-94,3.8468495756346187e-29,1.6178727821765834e-60,6.3624811022250471e-45,3.7384091092090549e-73,1.2288460481230709e-79,1.5318308668581103e-40,7.4555012147274214e-73,2.4647355563598556e-10,1.0783909217028422e-10,3.4189174568436884e-12,3.451425041080156e-12,2.1498706524065489e-18,1.0422338465195774e-14,3.0906754138888563e-16,2.1928374822638146e-22,3.9267681090731785e-30,2.1360022214907858e-31,1.1688148471502451e-30,6.540524453195157e-49,6.2663299091507073e-51
1.2110399829602935e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574994409722,0.099999999684574445,0.099999999931943251,9.7381517179327938e-56,6.3347054985180375e-38,7.8088222263452716e-22,4.1117472656485204e-47,1.951445597501316e-33,8.190710705014409e-79,1.8102564462636725e-27,6.0695251599978526e-94,5.0802948784886533e-29,3.9685657872893514e-60,1.574212068617901e-44,2.0858159280456657e-72,7.0756744562901378e-79,3.0444676338466024e-40,2.2324367153319657e-72,3.1109668694184491e-10,1.3611352546176739e-10,4.3117869924597463e-12,4.363657793786779e-12,2.7113779738064218e-18,1.647358671767103e-14,6.11155049418501e-16,3.4901177298975071e-22,1.2014081085239698e-29,4.2452399237186818e-31,2.3235150584983518e-30,3.1220583895125731e-48,2.5648428504962406e-50
1.4626054990892285e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957498493851,0.099999999619052093,0.099999999917806032,3.3502399519804044e-55,1.3208611125169432e-37,1.138304836577197e-21,1.1754157035283928e-46,3.4091202770093936e-33,3.7192306390836624e-78,2.6287661781460881e-27,2.0879202798171768e-93,6.4077796510369155e-29,8.2302089255607377e-60,3.2883634014150257e-44,8.0502766671746445e-72,2.8200208194736806e-78,5.3204163309195125e-40,5.4305525215060585e-72,3.7571981704300777e-10,1.6438795872145846e-10,5.2031898996675898e-12,5.2789732612763074e-12,3.2719629627093266e-18,2.3842001327068091e-14,1.0627040890793936e-15,5.0862991519758866e-22,2.9679345832419241e-29,7.418848308600103e-31,4.0613379901797265e-30,1.0651342957183993e-47,7.6043587745499221e-50
1.7141710152181634e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574975466989,0.099999999553529742,0.099999999903668813,9.5250061461714265e-55,2.4623771003260198e-37,1.5626465280869362e-21,2.8721571467729323e-46,5.4611322076107079e-33,1.3416341732037729e-77,3.5989553790200309e-27,5.9612002998801123e-93,7.8296369877721939e-29,1.5277181991014583e-59,6.1356586263882403e-44,2.5372369646212038e-71,9.2992653137414187e-78,8.52680040232578e-40,1.1562522150697917e-71,4.403429459394729e-10,1.9266239194935638e-10,6.0931287017349434e-12,6.1973972739894885e-12,3.8316272059467043e-18,3.2494182044260493e-14,1.6945916401595772e-15,6.9806545918363545e-22,6.3853698352750905e-29,1.1889866143296541e-30,6.5102008960661871e-30,3.0130851096472599e-47,1.9386586724378534e-49
1.9657365313470984e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574965995154,0.099999999488007391,0.099999999889531593,2.3976293628837166e-54,4.2313066875999848e-37,2.0537943132578574e-21,6.2956531183469204e-46,8.2110860541791727e-33,4.2515158250635769e-77,4.7205678945290982e-27,1.5014553035705011e-92,9.346196924606345e-29,2.6165982194063946e-59,1.0544225236978882e-43,7.0313525313358285e-71,2.7436402075144831e-77,1.2827233033760726e-39,2.2396956203726517e-71,5.0496607363123917e-10,2.2093682514546039e-10,6.9816058712219352e-12,7.118954330182571e-12,4.390372258460991e-18,4.2398212930237667e-14,2.5362610799553908e-15,9.1724762504331323e-22,1.2448438350549828e-28,1.788643743841325e-30,9.795434764314713e-30,7.5505197608091546e-47,4.3642594821572855e-49
2.2173020474760336e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574956523003,0.099999999422485039,0.099999999875394374,5.486204989056012e-54,6.8283552407952011e-37,2.611638602223155e-21,1.2689809595333395e-45,1.1759078603779821e-32,1.2170588702999946e-76,5.9933552643362652e-27,3.4271034469448923e-92,1.0957783116618007e-28,4.2117485981944581e-59,1.7007555795657204e-43,1.7669510173503902e-70,7.4201444097804771e-77,1.8380281726188429e-39,4.0333969068267822e-71,5.6958920011830601e-10,2.4921125830976963e-10,7.868623806421264e-12,8.0436674146586772e-12,4.9481996284894153e-18,5.3523914301459696e-14,3.6154937977707872e-15,1.166108230330158e-21,2.2487925017817648e-28,2.5629670433472227e-30,1.4038602382381599e-29,1.7214211714785569e-46,8.9856557089341431e-49
2.57800722857984e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574942940882,0.099999999328536343,0.099999999855123839,1.5854968200167276e-53,1.2457556435697291e-36,3.5276591708511882e-21,3.0964460633891369e-45,1.8436105445472961e-32,4.9322863442575603e-76,8.0816203489721964e-27,9.8246012186936201e-92,1.3434998494544065e-28,7.6609613928303251e-59,3.0987948942851351e-43,5.8809223017703523e-70,2.8140876264727372e-76,2.8841657572670094e-39,8.490487717227984e-71,6.6224854537714297e-10,2.8975232561549581e-10,9.1379258680718689e-12,9.375110729913133e-12,5.7464376378091883e-18,7.1549764156207207e-14,5.6310212483149658e-15,1.5745860875500682e-21,4.733884112321069e-28,4.0217129226089553e-30,2.2034642422689296e-29,4.9527725939711059e-46,2.2254535293792741e-48
2.9387124096836466e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574929358105,0.099999999234587647,0.099999999834853304,3.988918984517219e-53,2.1023943489736232e-36,4.5802574054595437e-21,6.7490592125895436e-45,2.7247709396864757e-32,1.6589020976493585e-75,1.0479453196323175e-26,2.4584309110151065e-91,1.610920907649011e-28,1.2896727203789651e-58,5.22084667608721e-43,1.6965247126703906e-69,9.0682101580189948e-76,4.2664375251528995e-39,1.6263436943663658e-70,7.5490788815922984e-10,3.3029339285585074e-10,1.0404239787962615e-11,1.0713151308985985e-11,6.5427964661224706e-18,9.1942767037116926e-14,8.2675363468132742e-15,2.0437449956573245e-21,9.0439081602302505e-28,5.9491679986469455e-30,3.260340275615609e-29,1.2420569087744198e-45,4.8635945576633508e-48
3.299417590787453e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957491577466,0.099999999140638979,0.099999999814582768,8.9784694182282685e-53,3.3405183421046287e-36,5.7691127787501292e-21,1.3442322693784342e-44,3.8483179173079943e-32,4.7468206935774278e-75,1.3186127104231306e-26,5.5166778528471782e-91,1.8981390469634027e-28,2.0445451191527286e-58,8.2799199295746231e-43,4.2990081601638077e-69,2.5223134718354052e-75,6.0311215187372872e-39,2.892771294159027e-70,8.4756722846456291e-10,3.7083446003083178e-10,1.1667572580671745e-11,1.2057850061097852e-11,7.3372805247540574e-18,1.1462096997829513e-13,1.1599977476418854e-14,2.5733897143220901e-21,1.6020882811317726e-27,8.4098628631922708e-30,4.6100459141186617e-29,2.7898064618682064e-45,9.6913009764951454e-48
3.6601227718912596e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574902190543,0.099999999046690297,0.099999999794312233,1.8495236091015368e-52,5.0591989228331898e-36,7.0939039719943336e-21,2.48872739550602e-44,5.2431223150806405e-32,1.2036784063697129e-74,1.6200913573124543e-26,1.1354615663392321e-90,2.2052531210271515e-28,3.0899200299274854e-58,1.2515036087228818e-42,9.8209322525504434e-69,6.2647122211553602e-75,8.2245715590375298e-39,4.8470841688634032e-70,9.4022656629313938e-10,4.1137552714043633e-10,1.2927931278127256e-11,1.3409265735777516e-11,8.1298942359394775e-18,1.3950452766090187e-13,1.5701158023461864e-14,3.1633261161749731e-21,2.6719562856744733e-27,1.1468433769980765e-29,6.2882260188447379e-29,5.7397881885181559e-45,1.7990717845022999e-47
4.020827952995066e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574888605748,0.099999998952741614,0.099999999774041698,3.5519454696546324e-52,7.3695039429917518e-36,8.5543108767160397e-21,4.344370568104081e-44,6.9378010251583042e-32,2.7830121499257949e-74,1.9523086843861661e-26,2.1814027475830114e-90,2.5323627330179951e-28,4.4918165288763551e-58,1.8192755343090333e-42,2.0678257725362148e-68,1.4251944213215338e-74,1.0892927390120492e-38,7.7375759220059098e-70,1.0328859016449556e-09,4.5191659418466167e-10,1.41853228858048e-11,1.4767454409345411e-11,8.9206420052787071e-18,1.6651634732807472e-13,2.0641165264657254e-14,3.8133625757728163e-21,4.2440054776215444e-27,1.5189218456754502e-29,8.33039172125723e-29,1.1015426740091443e-44,3.1478812675896199e-47
4.381533134098872e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574875020271,0.099999998858792932,0.099999999753771163,6.4418004921615251e-52,1.0394007874494139e-35,1.0150013772981661e-20,7.2234640370041494e-44,8.9608032980584968e-32,5.9792810174968838e-74,2.3151922034923839e-26,3.9608045198755214e-90,2.8795683944594175e-28,6.3228176510704482e-58,2.560544873580515e-42,4.0761513665987501e-68,3.021679314484962e-74,1.4082235371660805e-38,1.186479377910269e-69,1.1255452345200089e-09,4.9245766116350531e-10,1.5439754400708678e-11,1.6132469831363035e-11,9.7095282330445684e-18,1.9558168839878394e-13,2.6487742772242322e-14,4.5233093658411759e-21,6.4741459696100258e-27,1.9636424440496679e-29,1.0772010682075967e-28,1.9971416752941801e-44,5.2414989986560182e-47
4.742238315202678e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574861434106,0.09999999876484425,0.099999999733500627,1.1138535712045746e-51,1.4267201798937817e-35,1.1880694426916895e-20,1.153200314930782e-43,1.1340302349167498e-31,1.2090980967408407e-73,2.7086697630468302e-26,6.8602792586017432e-90,3.2469712009918128e-28,8.6621359167076212e-58,3.5072199254949507e-42,7.6104275818757732e-68,6.0423524515525625e-74,1.7838291169789063e-38,1.758897006276936e-69,1.2182045649182962e-09,5.3299872807696446e-10,1.6691232787355591e-11,1.7504363204873848e-11,1.0496557299079283e-17,2.2662845426987997e-13,3.3306022628193278e-14,5.292979418025033e-21,9.5468777832442554e-27,2.4873909663694782e-29,1.3648386297823764e-28,3.4532575716939115e-44,8.3773029851474486e-47
5.463648677410291e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574834259698,0.099999998576946927,0.099999999692959557,2.9742843610562394e-51,2.5155480493217096e-35,1.5745718390059315e-20,2.6641415444135589e-43,1.7280621362627184e-31,4.3262044515227488e-73,3.5871189209528356e-26,1.8402630952473109e-89,4.0427765969483568e-28,1.5214632402688105e-57,6.157038591413791e-42,2.3440855439429121e-67,2.1215290567883769e-73,2.7233328385727732e-38,3.5594952098136492e-69,1.4035232182845587e-09,6.1408086170771843e-10,1.9185357983385922e-11,2.0268977942738328e-11,1.2065061433526248e-17,2.9438870149883136e-13,5.0107440774327879e-14,7.0107507343745468e-21,1.9111900206556207e-26,3.7974451680848771e-29,2.0846363642474215e-28,9.2277493660871233e-44,1.9375745783573837e-46
6.112918003397142e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574809800333,0.099999998407839338,0.099999999656472591,6.4660361314169511e-51,3.9445647830465185e-35,1.9682684938366445e-20,5.1687126327389042e-43,2.4124821416302705e-31,1.1824580125095706e-72,4.4816340268210049e-26,4.019606768330907e-89,4.8291049191034089e-28,2.3776674589673956e-57,9.6165640374188958e-42,5.7052748848444931e-67,5.7223828504345742e-73,3.8083927467607596e-38,6.2246226713046609e-69,1.5703099978436211e-09,6.8705478175175452e-10,2.1420040532859588e-11,2.2781122917327175e-11,1.3470407413614766e-17,3.6147156528160273e-13,6.9160198947995526e-14,8.7591644079129411e-21,3.3094864094330533e-26,5.3104644308872523e-29,2.9164071040266395e-28,2.0084474133224395e-43,3.7602380080850117e-46
6.7621873293839935e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957478533867,0.099999998238731735,0.099999999619985624,1.2953709860662695e-50,5.9112615784545641e-35,2.4052062524242609e-20,9.3628556646564967e-43,3.2553240016753443e-31,2.8906078253846298e-72,5.4741590240595036e-26,8.0941539453966005e-89,5.6824766063845104e-28,3.5510924457321504e-57,1.4354005014767872e-41,1.2623046985717583e-66,1.3838192629771035e-72,5.1476867587802531e-38,1.0284774307837482e-68,1.7370967693779097e-09,7.600287015839022e-10,2.3645262554133584e-11,2.5316250252403349e-11,1.4869803861753768e-17,4.3395362557965328e-13,9.22742851463288e-14,1.069826864744452e-20,5.4148937317342758e-26,7.1779903960994361e-29,3.9435854475528662e-28,4.0297063589163128e-43,6.8155610179086016e-46
7.411456655370846e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574760874686,0.09999999806962416,0.099999999583498658,2.431792958894222e-50,8.5366560894750239e-35,2.8852020797529302e-20,1.6044148855037287e-42,4.2723108098463875e-31,6.5067829632625093e-72,6.5642789136233467e-26,1.5278770628704166e-88,6.6035053518904838e-28,5.1109360029958232e-57,2.064643201969144e-41,2.5933782913481556e-66,3.0850712946907039e-72,6.7674433937184964e-38,1.6225139725917e-68,1.9038835328874047e-09,8.3300262120414471e-10,2.5861064105479621e-11,2.7874583895799321e-11,1.6263275969769634e-17,5.1149075969861403e-13,1.1975376376622482e-13,1.2827048763796494e-20,8.4595175362431608e-26,9.4365963607907984e-29,5.1864770546272942e-28,7.5785115116114054e-43,1.1681106909001374e-45
8.060725981357697e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574736408363,0.099999997900516571,0.099999999547011692,4.3294421958378847e-50,1.195430388452421e-34,3.4080736812234744e-20,2.6262468024406408e-42,5.4789644791816536e-31,1.3732693701661886e-71,7.7515803712886014e-26,2.7357387488795918e-88,7.592810544535214e-28,7.132879762263744e-57,2.8796377133945422e-41,5.0209406539890674e-66,6.4529006504831025e-72,8.6937584340369833e-38,2.4632505096177338e-68,2.0706702883720863e-09,9.0597654061246562e-10,2.8067485083505294e-11,3.0456328990751873e-11,1.7650848827821284e-17,5.9375813453397682e-13,1.5188357127894245e-13,1.5144512060932644e-20,1.2718563236360451e-25,1.2122670527971968e-28,6.6653056298413152e-28,1.3519769685251527e-42,1.9120910770106486e-45
8.709995307344548e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574711939683,0.09999999773140901,0.099999999510524726,7.3704416624478596e-50,1.6310389553268354e-34,3.9736395917163776e-20,4.1359319010390904e-42,6.8905984371255688e-31,2.7439759658972864e-71,9.0356519495131761e-26,4.6845658956004888e-88,8.6510166318932501e-28,9.6990275844528595e-57,3.9131574522760815e-41,9.2473886780356493e-66,1.2785137366866968e-71,1.0952584221877404e-37,3.6203030660740309e-68,2.2374570358319348e-09,9.7895045980884786e-10,3.0264565203669211e-11,3.306167251449718e-11,1.9032547412146667e-17,6.8044962642672477e-13,1.8893011585934372e-13,1.7649688358057996e-20,1.8512338523642567e-25,1.5272401081258254e-28,8.4002031008127667e-28,2.306680045008166e-42,3.0093801709880688e-45
9.3592646333314e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574687468622,0.099999997562301463,0.09999999947403776,1.2071696946367491e-49,2.1763786531479938e-34,4.5817191659344736e-20,6.3008756280309095e-42,8.5223200327838445e-31,5.2241448887104209e-71,1.0416084055496679e-25,7.718226539565814e-88,9.7787527340170477e-28,1.2897827001528828e-56,5.2004613118198641e-41,1.6309752284858555e-65,2.4146686109061123e-71,1.3569733360972886e-37,5.1749965129426657e-68,2.404243775266929e-09,1.0519243787932747e-09,3.2452344002398802e-11,3.5690784207109897e-11,2.0408396586394829e-17,7.7127688597103544e-13,2.3114221046039044e-13,2.034162981390151e-20,2.6208076588583386e-25,1.8921781346883835e-28,1.0411210694185091e-27,3.7868613004164753e-42,4.5816852537757393e-45
1.0008533959318251e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574662995174,0.099999997393193901,0.099999999437550793,1.9118584377036225e-49,2.848611447938054e-34,5.2321325119122019e-20,9.3266886730413543e-42,1.0389038894096488e-30,9.5362444616678204e-71,1.1892468800385325e-25,1.2297315212260655e-87,1.0976652317941117e-27,1.6823969595953954e-56,6.779246380481136e-41,2.7700914058458762e-65,4.3739594974972596e-71,1.6570891142569875e-37,7.2212950457472012e-68,2.5710305066770504e-09,1.1248982975657288e-09,3.4630860851645985e-11,3.834381785031761e-11,2.177842111077932e-17,8.6596801553520866e-13,2.7875238073652451e-13,2.3219410341912184e-20,3.6222201169472087e-25,2.3106627120584295e-28,1.2718286279909435e-27,6.012177716051849e-42,6.7751513939106514e-45
1.0657803285305102e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574638519313,0.099999997224086368,0.099999999401063827,2.9399540549617688e-49,3.6661808510198162e-34,5.9247004650175342e-20,1.3462012008991013e-41,1.2505471215627723e-30,1.6762830758485906e-70,1.3464399940279973e-25,1.9024947801056018e-87,1.2245352820116033e-27,2.1578305460766744e-56,8.6896070863034415e-41,4.5503428118137511e-65,7.6318162548042096e-71,1.9981621896111194e-37,9.8666801170585269e-68,2.7378172300622783e-09,1.1978722161261929e-09,3.6800154964581442e-11,4.1020912315536143e-11,2.3142645645659484e-17,9.642665041447178e-13,3.3197792446634206e-13,2.6282125308861117e-20,4.9022362499807445e-25,2.7862585523089427e-28,1.5341307242496273e-27,9.2687318545444565e-42,9.7698280275588643e-45
