Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),H2X(49),CHOX(53),COX(50)
3.6277224621447674e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32576339436424112,0.11291389895024664,0.019715968297310874,9.531650533390205e-06,5.889858083712644e-05,6.5355078488368352e-05,4.645181581862671e-05,3.4391130151375911e-14,5.4807289078308016e-18,4.8117166706721159e-08,2.1288287974379297e-27,5.2138161970630362e-08,4.9149424668401162e-21,1.7027483813084932e-13,3.0758675175228522e-15,1.0260620134144521e-17,6.5931831281510719e-08,2.7999969387154338e-20,0.0056856499762295842,0.0060722183320519665,1.4808357152135785e-10,3.062769925846764e-05,1.0290307651941048e-14,1.8830614373088115e-10,1.9222798928332284e-07,3.0427863570554779e-07,1.4192180324235228e-05,2.8607449062414579e-09,7.349880708023336e-10,9.8016911020917174e-07,2.7396730753403993e-12,3.7286962327026468e-11
3.630655069399237e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32575914153044949,0.11291386843176286,0.019713681024632494,9.5579692023031951e-06,5.9034490023029502e-05,6.5428492361558599e-05,4.6515683482440957e-05,3.4497754502682791e-14,5.4950353192212161e-18,4.8175825512556148e-08,2.1412676733003054e-27,5.2155484177352905e-08,4.9343788542473217e-21,1.7084854671865183e-13,3.0811825895821873e-15,1.028408944444746e-17,6.6028126819680474e-08,2.8129366459475628e-20,0.0056855736244235252,0.0060765234509506149,1.4818671141295527e-10,3.063375718269199e-05,1.0297458393707131e-14,1.8834483630682377e-10,1.9222479785785527e-07,3.0455842237058831e-07,1.4208807226736242e-05,2.8671955227248257e-09,7.363781186018802e-10,9.8126635025859063e-07,2.743461086597203e-12,3.7337742148786514e-11
3.6335876766537066e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32575488964331184,0.11291383782799314,0.019711394077008004,9.5843373848794946e-06,5.9170576596985989e-05,6.5501880868693317e-05,4.6579571889836305e-05,3.4604638844147903e-14,5.5093643281217323e-18,4.8234515562595474e-08,2.153770940997884e-27,5.217277704582325e-08,4.9538789608917248e-21,1.7142369539428105e-13,3.0865002158743035e-15,1.0307590992968276e-17,6.6124448083381686e-08,2.8259275066960767e-20,0.0056854972848935656,0.0060808276198970118,1.4828982839157212e-10,3.063980387085587e-05,1.0304607517620473e-14,1.883834629086466e-10,1.9222160958887125e-07,3.0483814125441577e-07,1.4225436846214974e-05,2.8736541719862952e-09,7.3776944094904243e-10,9.8236318685496603e-07,2.7472499757684246e-12,3.7388537391767151e-11
3.636520283908176e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32575063870274074,0.11291380713895595,0.019709107454371762,9.6107551257654477e-06,5.9306840579994354e-05,6.5575243945017921e-05,4.6643480989965197e-05,3.4711783630905013e-14,5.5237159416383392e-18,4.8293236836309778e-08,2.1663388900056926e-27,5.2190040624860764e-08,4.97344294972658e-21,1.7200028645671059e-13,3.0918203900188677e-15,1.0331124790117294e-17,6.6220794981368841e-08,2.8389696885808479e-20,0.0056854209576393871,0.0060851308389750867,1.483929224587635e-10,3.0645839339989807e-05,1.0311755023824074e-14,1.8842202363207155e-10,1.9221842446673716e-07,3.0511779225862082e-07,1.4242069170748444e-05,2.8801208539611372e-09,7.39162037170368e-10,9.8345961903043065e-07,2.7510397388432878e-12,3.7439348014941545e-11
3.6394528911626457e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32574638870864825,0.11291377636466982,0.019706821156658168,9.6372224695822063e-06,5.9443281992897071e-05,6.5648581525950406e-05,4.6707410732000066e-05,3.4819189318495659e-14,5.5380901668455275e-18,4.8351989313134715e-08,2.1789718108752206e-27,5.2207274963190546e-08,4.993070983979723e-21,1.7257832220596655e-13,3.0971431056379217e-15,1.0354690846279488e-17,6.6317167422490155e-08,2.8520633596436065e-20,0.0056853446426606679,0.0060894331082689155,1.4849599361611962e-10,3.0651863607093486e-05,1.0318900912459458e-14,1.8846051857244069e-10,1.9221524248185296e-07,3.0539737528650527e-07,1.425870418842124e-05,2.8865955687198328e-09,7.4055590659216544e-10,9.8455564581978496e-07,2.7548303718296482e-12,3.7490173977299025e-11
3.6423854984171153e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32574213966094662,0.11291374550515317,0.019704535183801612,9.663739460930087e-06,5.9579900856407679e-05,6.5721893547050997e-05,4.6771361065129852e-05,3.4926856362798096e-14,5.5524870107917956e-18,4.8410772972477107e-08,2.1916699950494048e-27,5.2224480109460088e-08,5.0127632271057965e-21,1.7315780494294256e-13,3.1024683563555001e-15,1.0378289171818878e-17,6.6413565315671377e-08,2.8652086882750617e-20,0.005685268339957081,0.0060937344278626862,1.485990418653303e-10,3.0657876689139431e-05,1.0326045183667312e-14,1.8849894782473778e-10,1.9221206362464666e-07,3.0567689024413069e-07,1.4275341887324208e-05,2.8930783168051845e-09,7.4195104853968328e-10,9.8565126626002977e-07,2.7586218707541026e-12,3.7541015237841527e-11
3.645318105671585e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32573789155954763,0.11291371456042448,0.019702249535736519,9.6903061443746321e-06,5.9716697191026342e-05,6.5795179944116454e-05,4.6835331938571059e-05,3.503478522025052e-14,5.5669064804823863e-18,4.8469587793695852e-08,2.2044337354594992e-27,5.2241656112187894e-08,5.0325198429352417e-21,1.7373873696997171e-13,3.1077961357988621e-15,1.0401919777064641e-17,6.6509988569967015e-08,2.8784058434480546e-20,0.0056851920495282985,0.0060980347978407913,1.4870206720803753e-10,3.0663878603062172e-05,1.033318783759052e-14,1.8853731148399135e-10,1.9220888788558786e-07,3.0595633703573708e-07,1.4291982255558623e-05,2.8995690985036028e-09,7.4334746233620008e-10,9.8674647939182384e-07,2.7624142316268013e-12,3.7591871755597492e-11
3.6482507129260545e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32573364440436331,0.11291368353050224,0.019699964212397336,9.7169225644597189e-06,5.9853671017120962e-05,6.5868440653090474e-05,4.689932330155742e-05,3.5142976347639057e-14,5.5813485828956509e-18,4.8528433756120145e-08,2.2172633259659443e-27,5.2258803019812417e-08,5.0523409955349055e-21,1.7432112059027817e-13,3.1131264375973624e-15,1.0425582672324292e-17,6.6606437094511928e-08,2.8916549944979813e-20,0.0056851157713739909,0.0061023342182877473,1.4880506964576764e-10,3.0669869365774405e-05,1.0340328874373827e-14,1.8857560964539392e-10,1.9220571525517515e-07,3.0623571556279197e-07,1.4308625281232259e-05,2.9060679135089089e-09,7.4474514730278451e-10,9.8784128425809743e-07,2.7662074504392583e-12,3.7642743489615396e-11
3.651183320180524e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32572939819530544,0.11291365241540495,0.019697679213718521,9.7435887656966558e-06,5.9990822354859766e-05,6.5941675610136654e-05,4.6963335103348544e-05,3.5251430202271827e-14,5.5958133249695918e-18,4.8587310839034656e-08,2.2301590618268462e-27,5.2275920880652299e-08,5.0722268493193808e-21,1.7490495810842225e-13,3.1184592553831745e-15,1.0449277867872831e-17,6.6702910798561212e-08,2.9049563113059394e-20,0.005685039505493825,0.0061066326892882496,1.4890804918016375e-10,3.0675848994148482e-05,1.0347468294158934e-14,1.8861384240345157e-10,1.9220254572394136e-07,3.0651502573102345e-07,1.4325270952462606e-05,2.9125747620301296e-09,7.46144102760124e-10,9.8893567990517954e-07,2.7700015232215489e-12,3.7693630398963236e-11
3.6541159274349936e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32572515293228543,0.11291362121515104,0.019695394539634536,9.7703047925790164e-06,6.0128151224303361e-05,6.6014884751537518e-05,4.7027367293218079e-05,3.5360147241738547e-14,5.6103007136204384e-18,4.8646219021700089e-08,2.2431212390627039e-27,5.2293009742961672e-08,5.0921775688986027e-21,1.7549025182967968e-13,3.1237945827903176e-15,1.0473005373967701e-17,6.6799409591435292e-08,2.9183099640488154e-20,0.0056849632518874644,0.0061109302109270932,1.4901100581304902e-10,3.0681817505030772e-05,1.0354606097085636e-14,1.8865200985214335e-10,1.921993792824464e-07,3.0679426745088197e-07,1.4341919257372478e-05,2.9190896451315904e-09,7.475443280283586e-10,9.9002966538123871e-07,2.7737964460352903e-12,3.7744532442716837e-11
3.657048534689463e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32572090861521497,0.112913589929759,0.019693110190079886,9.7970706895707787e-06,6.0265657645333874e-05,6.6088068013774159e-05,4.7091419820463197e-05,3.5469127924100826e-14,5.6248107557279245e-18,4.8705158283336964e-08,2.2561501549662934e-27,5.2310069654886602e-08,5.1121933191977034e-21,1.7607700406052861e-13,3.1291324134554099e-15,1.0496765200836928e-17,6.689593338256357e-08,2.9317161233990934e-20,0.0056848870105545733,0.0061152267832892465,1.4911393954593948e-10,3.0687774915245253e-05,1.0361742283302045e-14,1.8869011208645739e-10,1.9219621592128171e-07,3.0707344062285e-07,1.43585701840935e-05,2.925612562415451e-09,7.4894582242394947e-10,9.9112323973751121e-07,2.777592214858431e-12,3.7795449579983294e-11
3.659981141943933e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32571666524400517,0.11291355855924734,0.019690826164989076,9.8238865011066204e-06,6.0403341637656157e-05,6.6161225333523195e-05,4.7155492634404426e-05,3.5578372707885268e-14,5.639343458135802e-18,4.8764128603126363e-08,2.2692461080924497e-27,5.2327100664467014e-08,5.1322742654553897e-21,1.7666521710862667e-13,3.1344727410177427e-15,1.052055735867954e-17,6.6992482081483084e-08,2.9451749605194788e-20,0.0056848107814948135,0.0061195224064598376,1.4921685038042275e-10,3.0693721241579094e-05,1.0368876852951089e-14,1.8872814920054375e-10,1.921930556310744e-07,3.0735254515205827e-07,1.4375223720766016e-05,2.9321435137319849e-09,7.503485852630209e-10,9.9221640202825702e-07,2.7813888257215465e-12,3.784638176988856e-11
3.6629137491984023e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32571242281856749,0.11291352710363449,0.019688542464296629,9.8507522715972802e-06,6.0541203220830817e-05,6.6234356647620213e-05,4.721958568438128e-05,3.5687882051996309e-14,5.6538988276585843e-18,4.8823129960217319e-08,2.2824093980282047e-27,5.2344102819656606e-08,5.1524205731668616e-21,1.7725489328258658e-13,3.1398155591188556e-15,1.0544381857670978e-17,6.708905559781853e-08,2.9586866469726875e-20,0.0056847345647078407,0.0061238170805241274,1.4931973831821964e-10,3.0699656500790069e-05,1.0376009806175414e-14,1.8876612128821918e-10,1.9218989840248057e-07,3.0763158094650831e-07,1.4391879855537488e-05,2.9386824995673196e-09,7.5175261586096296e-10,9.9330915131019187e-07,2.7851862746701545e-12,3.7897328971571918e-11
3.665846356452872e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3257081813388128,0.11291349556293893,0.019686259087937086,9.8776680454334406e-06,6.0679242414298494e-05,6.6307461893033967e-05,4.7283698919749212e-05,3.5797656415654984e-14,5.6684768710862891e-18,4.8882162333732033e-08,2.2956403252255947e-27,5.2361076168336865e-08,5.1726324080442684e-21,1.7784603489182034e-13,3.1451608614022731e-15,1.0568238707966915e-17,6.7185653841268215e-08,2.9722513546563556e-20,0.0056846583601933088,0.0061281108055674894,1.4942260336103218e-10,3.0705580709613918e-05,1.0383141143119642e-14,1.8880402844337437e-10,1.921867442261836e-07,3.079105479132843e-07,1.4408538576561378e-05,2.9452295203143966e-09,7.5315791353093564e-10,9.9440148664209084e-07,2.7889845577379033e-12,3.7948291144189056e-11
3.6687789637073415e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32570394080465231,0.11291346393717917,0.019683976035845013,9.9046338669772429e-06,6.0817459237329456e-05,6.6380541006922148e-05,4.7347832289886382e-05,3.5907696258531864e-14,5.6830775951741311e-18,4.8941225702754626e-08,2.3089391913687554e-27,5.2378020758286977e-08,5.192909936104363e-21,1.7843864424687336e-13,3.1505086415142227e-15,1.0592127919694956e-17,6.7282276721634896e-08,2.9858692559451288e-20,0.005684582167950876,0.0061324035816754576,1.4952544551046078e-10,3.0711493884757301e-05,1.0390270863929337e-14,1.8884187075990761e-10,1.9218359309290062e-07,3.0818944595746773e-07,1.4425199871999619e-05,2.9517845758439651e-09,7.545644775844e-10,9.9549340708564811e-07,2.7927836709495129e-12,3.799926824691927e-11
3.671711570961811e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32569970121599667,0.11291343222637365,0.019681693307954985,9.9316497805651155e-06,6.0955853709040555e-05,6.6453593926611948e-05,4.7411985744191389e-05,3.6018002040701235e-14,5.6977010066460657e-18,4.9000320046335096e-08,2.3223062992528221e-27,5.2394936637194272e-08,5.2132533236396415e-21,1.7903272365930611e-13,3.1558588931034295e-15,1.061604950295748e-17,6.7378924148815192e-08,2.999540523643016e-20,0.0056845059879801893,0.0061366954089337074,1.4962826476814291e-10,3.0717396042896995e-05,1.0397398968748939e-14,1.8887964833138683e-10,1.9218044499338083e-07,3.0846827498567058e-07,1.4441863730021792e-05,2.9583476661618873e-09,7.5597230733208173e-10,9.9658491170518047e-07,2.7965836103449912e-12,3.8050260238959013e-11
3.6746441782162806e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32569546257275683,0.11291340043054085,0.01967941090420159,9.9587158305121941e-06,6.1094425848421787e-05,6.6526620589570719e-05,4.7476159232079762e-05,3.6128574222571101e-14,5.7123471122002152e-18,4.9059445343495248e-08,2.3357419525940074e-27,5.2411823852670262e-08,5.2336627371704521e-21,1.7962827544151654e-13,3.1612116098207105e-15,1.0640003467836011e-17,6.7475596032783568e-08,3.0132653309096393e-20,0.0056844298202809018,0.0061409862874280277,1.4973106113581356e-10,3.0723287200683771e-05,1.0404525457722719e-14,1.8891736125110712e-10,1.9217729991840028e-07,3.0874703490684258e-07,1.4458530138803814e-05,2.9649187917210625e-09,7.5738140208317771e-10,9.9767599956716825e-07,2.8003843719766968e-12,3.8101267079518518e-11
3.67757678547075e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32569122487484337,0.11291336854969927,0.019677128824519434,9.9858320610981071e-06,6.1233175674253059e-05,6.6599620933498457e-05,4.7540352702995305e-05,3.623941326510417e-14,5.7270159184917284e-18,4.9118601573210092e-08,2.3492464566453925e-27,5.2428682452200692e-08,5.2541383435945001e-21,1.802253019072912e-13,3.1665667853202782e-15,1.0663989824377391e-17,6.7572292283643704e-08,3.0270438514974759e-20,0.0056843536648526552,0.0061452762172444072,1.4983383461515863e-10,3.0729167374731225e-05,1.0411650330996618e-14,1.8895500961235164e-10,1.9217415785877491e-07,3.0902572562837897e-07,1.4475199086532109e-05,2.9714979527248145e-09,7.5879176114548933e-10,9.9876666974168913e-07,2.8041859518854088e-12,3.8152288727834303e-11
3.68050939272522e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32568698812216657,0.11291333658386736,0.019674847068843156,1.001299851658035e-05,6.1372103205184207e-05,6.6672594896239679e-05,4.7604566106399388e-05,3.6350519629607792e-14,5.7417074321490492e-18,4.9177788714425629e-08,2.3628201176196455e-27,5.2445512483193249e-08,5.2746803100469259e-21,1.8082380537127671e-13,3.1719244132585395e-15,1.0688008582606901e-17,6.7669012811579879e-08,3.0408762595282619e-20,0.005684277521695094,0.0061495651984689575,1.4993658520775017e-10,3.0735036581631336e-05,1.0418773588717589e-14,1.889925935084671e-10,1.9217101880534831e-07,3.0930434705541347e-07,1.4491870561399692e-05,2.9780851488141308e-09,7.6020338382529269e-10,9.9985692130105463e-07,2.8079883461015029e-12,3.820332514316205e-11
3.6834419999796894e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32568275231463711,0.1129133045330636,0.019672565637107401,1.0040215241183159e-05,6.1511208459668568e-05,6.6745542415855245e-05,4.7668799391779976e-05,3.646189377790635e-14,5.7564216597605434e-18,4.9237006746044354e-08,2.376463243172652e-27,5.2462313992938734e-08,5.2952888040120038e-21,1.8142378814940813e-13,3.177284487294883e-15,1.0712059752517463e-17,6.776575752689685e-08,3.0547627296794761e-20,0.0056842013908078642,0.0061538532311879706,1.5003931291527873e-10,3.0740894837937236e-05,1.0425895231030551e-14,1.8903011303224386e-10,1.9216788274899693e-07,3.0958289909678514e-07,1.4508544551609362e-05,2.9846803801279261e-09,7.6161626942754876e-10,1.0009467533209176e-06,2.8117915506844816e-12,3.8254376284778894e-11
3.686374607234159e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32567851745216503,0.11291327239730646,0.01967028452924683,1.0067482279112671e-05,6.16504914560535e-05,6.6818463430523092e-05,4.7733052508639349e-05,3.6573536172103262e-14,5.7711586078929397e-18,4.9296255646945374e-08,2.3901761417478715e-27,5.2479087028664985e-08,5.3159639931702947e-21,1.8202525255831057e-13,3.1826470010906104e-15,1.0736143344084524e-17,6.7862526339965109e-08,3.0687034369299587e-20,0.005684125272190599,0.0061581403154878306,1.5014201773961122e-10,3.0746742160177464e-05,1.0433015258079751e-14,1.8906756827609773e-10,1.9216474968062275e-07,3.0986138166529253e-07,1.4525221045369328e-05,2.9912836476146774e-09,7.6303041725584487e-10,1.0020361648787401e-06,2.8155955617136179e-12,3.8305442111971685e-11
3.6893072144886285e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32567428353466044,0.11291324017661442,0.019668003745196113,1.0094799674544794e-05,6.1789952212510732e-05,6.6891357878616506e-05,4.7797325406503931e-05,3.6685447274769497e-14,5.7859182830767106e-18,4.9355535395968536e-08,2.4039591231026828e-27,5.2495831637494431e-08,5.3367060455188583e-21,1.8262820091576923e-13,3.1880119483097744e-15,1.0760259367254237e-17,6.7959319161264418e-08,3.0826985567633449e-20,0.0056840491658429384,0.0061624264514550994,1.5024469968230592e-10,3.0752578564857603e-05,1.0440133670015074e-14,1.8910495933313388e-10,1.921616195911585e-07,3.1013979466524389e-07,1.4541900030896671e-05,2.9978949508172551e-09,7.6444582661235699e-10,1.0031251550550028e-06,2.8194003752096395e-12,3.8356522584055337e-11
3.692239821743098e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32567005056203335,0.11291320787100598,0.019665723284889972,1.0122167471625505e-05,6.1929590747037465e-05,6.6964225698701324e-05,4.7861618034924021e-05,3.6797627548936639e-14,5.8007006918065887e-18,4.9414845971915187e-08,2.4178124982979402e-27,5.2512547866445949e-08,5.357515129369674e-21,1.8323263554070662e-13,3.1933793226192367e-15,1.0784407831943891e-17,6.8056135901382417e-08,3.0967482651626442e-20,0.0056839730717645155,0.0061667116391764878,1.5034735874499925e-10,3.0758404068447768e-05,1.0447250466982211e-14,1.8914228629574806e-10,1.9215849247157069e-07,3.104181380051351e-07,1.4558581496417294e-05,3.0045142895358271e-09,7.6586249679790284e-10,1.0042137229331593e-06,2.8232059872368355e-12,3.8407617660365432e-11
3.6951724289975677e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32566581853419363,0.11291317548049958,0.019663443148263113,1.0149585714476351e-05,6.2069407077488937e-05,6.7037066829499605e-05,4.7925930343469377e-05,3.6910077458010631e-14,5.8155058405482522e-18,4.9474187353555331e-08,2.4317365794605472e-27,5.2529235762454238e-08,5.3783914132923218e-21,1.8383855875296614e-13,3.1987491176882158e-15,1.0808588748047294e-17,6.8152976470994848e-08,3.110852738518327e-20,0.0056838969899549643,0.0061709958787388485,1.5044999492945714e-10,3.0764218687389905e-05,1.0454365649127391e-14,1.8917954925610117e-10,1.9215536831285376e-07,3.1069641159581827e-07,1.457526543016429e-05,3.0111416641674844e-09,7.6728042711209939e-10,1.0053018675990785e-06,2.8270123938669298e-12,3.8458727300252285e-11
