Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CO2X(24)
2.0522002502947015e-15,0.09977366400000001,0.80000000000000004,0.0,0.289343624766005,0.099999999354338148,0.099999999905835565,4.5258272578844714e-53,5.9372965573330742e-33,3.130438991012455e-23,6.6158950724635764e-41,9.7181689401267976e-37,1.3917605222895035e-32,1.0620873803472875e-20,1.9040440614363427e-76,1.0620569233000261e-20,1.5914001225945225e-49,6.6742065977828336e-41,1.1728794532989249e-50,7.4656973115791542e-65,7.284646304962751e-31,2.3891701805677785e-59,6.4565758069813795e-10,1.883288729084843e-10,4.2575678161478359e-15,6.3293359266763478e-21,4.289666866418162e-15,1.0303372790884622e-19,9.7065596644365005e-18,6.9492356615049352e-19,2.4970496584782369e-32,2.0001725475273275e-29,5.0126804437727238e-49
2.565250314567275e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362455750623,0.099999999192922712,0.099999999882294452,1.7701014770168637e-52,1.2592804297213489e-32,4.7895454071233924e-23,1.9415865921973294e-40,1.8218429378964331e-36,2.1263041522213716e-32,1.3276177631377282e-20,5.1340616615206335e-76,1.32757124812998e-20,2.9857130067003605e-49,1.4981519935546599e-40,2.1351882964002929e-50,2.4428224751355078e-64,1.3215965746348345e-30,5.22390470690644e-59,8.0707196191940874e-10,2.3541109110317264e-10,5.3190491352749745e-15,9.6648278421946562e-21,5.3682955174064274e-15,1.2885756964394673e-19,1.4658302678170695e-17,1.2558794525779431e-18,6.4937231661288919e-32,3.639737626716994e-29,1.7800623171848325e-48
3.5913504431124225e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362414050879,0.099999998870091825,0.099999999835212239,4.0556923492425547e-51,4.6089524553415047e-32,9.2230412178824635e-23,1.5941613027175736e-39,4.9750967941533203e-36,4.0888455787068228e-32,1.8586893907370947e-20,3.026842583518664e-75,1.8586000174943557e-20,8.1696629787938745e-49,5.7963920181449786e-40,5.6375705124654483e-50,3.0777073934108465e-63,3.4707545254131919e-30,2.0093944420151459e-58,1.1299007058706865e-09,3.2957552725217534e-10,7.4383083623179726e-15,1.8562997522061603e-20,7.5338292962912483e-15,1.8041515519140337e-19,2.7402436310164567e-17,3.2428849769036078e-18,3.5510604334243701e-31,9.5991825020482832e-29,2.4910968736896287e-47
4.6174505716575695e-15,0.09977366400000001,0.80000000000000004,0.0,0.2893436237235113,0.099999998547260993,0.099999999788130026,2.4198649221895601e-50,1.1957898651720221e-31,1.5133306993489679e-22,6.4226179686995961e-39,1.046975031359097e-35,6.7057569428707385e-32,2.3897754009618016e-20,1.0209459381596598e-74,2.3896289461484731e-20,1.7223034363691168e-48,1.5395171914860889e-39,1.1688177091625995e-49,1.5133939889105869e-62,7.1716703304562306e-30,5.3375689895385832e-58,1.4527294253011105e-09,4.2373996308242998e-10,9.55266382801396e-15,3.0408045373503969e-20,9.7105307603050441e-15,2.3185344162230826e-19,4.3699313218305507e-17,6.5839983466740337e-18,1.1547754365267673e-30,1.9881303093959402e-28,1.2284028401635051e-46
6.6696508287478644e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362288951643,0.099999997901599344,0.099999999693965586,6.1592063201099635e-49,5.2887713244948645e-31,3.1365931475891657e-22,6.4137621332433239e-38,3.1809968812663469e-35,1.3902504746938898e-31,3.4519903918290324e-20,6.9848072589469738e-74,3.4516872858538227e-20,5.2538295854731122e-48,6.8694401581791255e-39,3.5120171158324002e-49,2.4202587716389509e-61,2.1441430834019427e-29,2.4223563360604627e-57,2.0983867906097423e-09,6.1206883378688206e-10,1.3766724001975037e-14,6.2884845664152439e-20,1.4098816088262046e-14,3.3437358914812927e-19,8.5390418091468757e-17,1.8828898062735641e-17,7.3651403806390435e-30,5.9594886810743793e-28,1.9019482546611681e-45
8.721851085838159e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362205552161,0.099999997255937806,0.099999999599801145,3.8641564978035473e-48,1.4878116586684897e-30,5.3463232026322926e-22,2.7582449908869734e-37,7.0342128420395773e-35,2.3716579803529507e-31,4.5142625001252927e-20,2.5150667476810655e-73,4.5137462736775123e-20,1.1658877855856774e-47,1.9453532613831092e-38,7.747175918552903e-49,1.2720632494961615e-60,4.7142508377863068e-29,6.8867361501930653e-57,2.7440440578487649e-09,8.003977032166456e-10,1.7961310020133337e-14,1.0702311806494455e-19,1.8534809077953205e-14,4.3641996713148051e-19,1.3783301901849378e-16,3.9808811527830782e-17,2.5475194791374754e-29,1.3118847033019356e-27,9.9412166791159109e-45
1.0774051342928453e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362122152685,0.099999996610276365,0.099999999505636705,1.6141455892725562e-47,3.3357694165875264e-30,8.1399112515343912e-22,8.5190102299531508e-37,1.3090949337749932e-34,3.6148086259638909e-31,5.5765914716368302e-20,6.8416023479948693e-73,5.5758059168435572e-20,2.177184526693184e-47,4.3904121713921411e-38,1.4423517517769472e-48,4.5631532219581387e-60,8.7537684766297467e-29,1.5536074092711555e-56,3.3897012270193385e-09,9.8872657137181347e-10,2.2136508589605961e-14,1.6274505311383704e-19,2.3020040975216336e-14,5.3799468499270339e-19,1.9923582235844169e-16,7.1228323021782328e-17,6.6916971054266373e-29,2.437640652062772e-27,3.6475799051476164e-44
1.2826251600018747e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362038753203,0.099999995964615021,0.099999999411472265,5.3721692088402074e-47,6.5010349727898583e-30,1.151469227456977e-21,2.1674353129125123e-36,2.184230864932459e-34,5.1197151805121488e-31,6.6389770467523805e-20,1.5725146913916116e-72,6.6378662229740702e-20,3.6450119308588456e-47,8.6050592403857133e-38,2.4105338755803764e-48,1.3159933324754315e-59,1.4595798692930346e-28,3.0408386757800292e-56,4.0353582981218619e-09,1.1770554382524691e-09,2.6292408258554084e-14,2.2997131028735453e-19,2.7555809772410021e-14,6.3909989694227489e-19,2.680352665745484e-16,1.1456244372566678e-16,1.4872341960845715e-28,4.0660588405547006e-27,1.0911505395063874e-43
1.6930652114199335e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361871954273,0.099999994673292639,0.099999999223143399,4.0185011482044604e-46,1.8818083350251183e-29,1.9998047432672113e-21,9.7520920233385894e-36,4.9207106388147626e-34,8.9148461042128883e-31,8.7639170545166521e-20,6.0161658346690192e-72,8.7619888532021114e-20,8.2674566966443938e-47,2.5135177900930595e-37,5.4572705519013927e-48,7.3674917577525025e-59,3.2907445590005752e-28,8.8557619141092552e-56,5.326672146123031e-09,1.5537131681905388e-09,3.4546636039148783e-14,3.9864633777258882e-19,3.6782471926874644e-14,8.3990971325450188e-19,4.2333506071630162e-16,2.4113837749495697e-16,5.3143056881598054e-28,9.1704671506467631e-27,6.7134215400002266e-43
2.1035052628379923e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361705155348,0.099999993381970645,0.099999999034814532,1.7756223581707361e-45,4.3291490413831144e-29,3.0775284532602355e-21,3.0914823758604536e-35,9.2938498349508284e-34,1.3757158671480344e-30,1.0889080467570448e-19,1.7025518831624468e-71,1.0886114227871371e-19,1.5719450836021089e-46,5.8177673175748415e-37,1.0366455884253875e-47,2.7159895417107823e-58,6.2276330178841485e-28,2.0462347024311213e-55,6.6179856018529024e-09,1.9303708930314869e-09,4.2724694570233489e-14,6.1242276307267135e-19,4.6221410766355867e-14,1.0388664751459223e-18,5.9501414675029452e-16,4.2755364211462685e-16,1.4215999139570646e-27,1.7355869298766554e-26,2.5886272610910895e-42
2.513945314256051e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361538356457,0.09999999209064904,0.099999998846485666,6.085778382132804e-45,8.6322692085523685e-29,4.3824377863733738e-21,8.018758941800013e-35,1.5694691742175712e-33,1.9646766340840813e-30,1.3014465140292212e-19,4.0259185979401886e-71,1.3010242415463062e-19,2.6723472973444457e-46,1.1634724702686584e-36,1.761337139510233e-47,8.02104951073186e-58,1.0543306234551009e-27,4.0953174243663953e-55,7.9092986653118278e-09,2.3070286127759667e-09,5.0827315680213819e-14,8.706505579587865e-19,5.587692870324026e-14,1.2359879866243974e-18,7.7657524591855887e-16,6.7957367012219549e-16,3.1882182364409967e-27,2.938044881358315e-26,7.8816994580134563e-42
2.92438536567411e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361371557576,0.099999990799327823,0.0999999986581568,1.793053661657696e-44,1.5592355252129312e-28,5.9123733803980786e-21,1.824404330549039e-34,2.4498249793249501e-33,2.658378112902615e-30,1.514006896915198e-19,8.4432946878273675e-71,1.5134373485307691e-19,4.1996001161984263e-46,2.1022152836455548e-36,2.7669226104625584e-47,2.0613765054651396e-57,1.6504007729143331e-27,7.4229498498732722e-55,9.200611336499855e-09,2.683686327424614e-09,5.8855216840918863e-14,1.1726959656501685e-18,6.5750648246151898e-14,1.4312917024272524e-18,9.6424403747261226e-16,1.0002552930047484e-15,6.3397509706773836e-27,4.5981689919431229e-26,2.0747025561908552e-41
3.3348254170921694e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361204758713,0.099999989508007023,0.099999998469827961,4.7203047162909241e-44,2.6156060217920745e-28,7.6652561964340066e-21,3.7625893907387055e-34,3.6057069999128082e-33,3.4568311119194361e-30,1.7265889928866226e-19,1.6187192526991743e-70,1.7258507505535166e-19,6.2235134363615596e-46,3.5211761251790046e-36,4.0993014905762926e-47,4.776361792047059e-57,2.4364599607006348e-27,1.2494068543057352e-54,1.0491923615416964e-08,3.0603440369780309e-09,6.6809088835890415e-14,1.5179523391834191e-18,7.5842497304474012e-14,1.6247944280200672e-18,1.1560208389768433e-15,1.3909073928763105e-15,1.1519013779337982e-26,6.7863754023462521e-26,4.8873086348588887e-41
3.7452654685102285e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361037959866,0.099999988216686597,0.099999998281499108,1.1498914421452354e-43,4.1412508198089137e-28,9.6390687779035875e-21,7.1933129179252883e-34,5.0704732876295948e-33,4.3600460967017737e-30,1.9391926054141486e-19,2.8943847311287247e-70,1.9382644542760105e-19,8.8126401630517899e-46,5.5605872802547156e-36,5.8035341646705044e-47,1.0257000022256104e-56,3.4370963219774122e-27,1.9849050845672296e-54,1.1783235502063201e-08,3.4370017414368048e-09,7.4689601987260645e-14,1.9058344057522805e-18,8.6151806717252688e-14,1.8165124710748333e-18,1.3505644021407007e-15,1.852200879597239e-15,1.9507356526766692e-26,9.5704231662988251e-26,1.0581006683253701e-40
4.1557055199282877e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360871161047,0.09999998692536656,0.099999998093170256,2.5771198440735237e-43,6.2550289892162498e-28,1.1831789093416729e-20,1.2868027706669613e-33,6.8770737739931428e-33,5.3680335276940799e-30,2.1518175375227734e-19,4.8809437549373598e-70,2.1506784663627654e-19,1.2036156807032535e-45,8.3722612924005405e-36,7.9250836037771586e-47,2.0485308234562131e-56,4.6768735588539279e-27,3.0082361093499105e-54,1.3074546996438732e-08,3.8136594408015209e-09,8.2497428137183528e-14,2.3357574656278269e-18,9.667804623213475e-14,2.0064621762475389e-18,1.5463900087932888e-15,2.3849486128572042e-15,3.119357141410881e-26,1.3017903485829773e-25,2.1144628010447857e-40
4.976585622764405e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360537563453,0.09999998434272768,0.099999997716512565,1.0935874639092186e-42,1.2799783509728625e-27,1.6865889870425147e-20,3.5393288877551622e-33,1.1643400552186583e-32,7.6983674689835459e-30,2.5771305750254244e-19,1.2149439399905418e-69,2.5755074423921107e-19,2.0666028629754567e-45,1.7007146737153098e-35,1.3603874819847706e-46,6.9717456471331679e-56,7.9711565029252017e-27,6.1984346825112019e-54,1.5657168808378225e-08,4.5669748242510983e-09,9.7897698471753212e-14,3.3194104028315212e-18,1.1837697898738266e-13,2.3811217489250643e-18,1.9381890176830384e-15,3.6658260497163853e-15,6.9978222811666504e-26,2.2170096053252313e-25,7.0905153340329953e-40
5.715377715316912e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360237325674,0.099999982018354028,0.099999997377520661,3.1281429146849237e-42,2.214578521132316e-27,2.2125157574213607e-20,7.5740585904634987e-33,1.7417002248817427e-32,1.0154093783612816e-29,2.9599832649383645e-19,2.4333738963509474e-69,2.9578546422268438e-19,3.1302527339434898e-45,2.9223744666811559e-35,2.0601862578790343e-46,1.7328776830977873e-55,1.1995744068621618e-26,1.0788611030167014e-53,1.7981527097559276e-08,5.2449586519398039e-09,1.1151602650273966e-13,4.3427210419823259e-18,1.3863560081326007e-13,2.712430021318249e-18,2.287493965094865e-15,5.0640135783649077e-15,1.2893233760138985e-25,3.3338819597194068e-25,1.7416322740429835e-39
6.454169807869418e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359937087961,0.099999979693981653,0.099999997038528743,7.7481656523258891e-42,3.580539899613806e-27,2.8062812927776349e-20,1.4655529747572659e-32,2.4773299752416961e-32,1.2949442691968954e-29,3.342902022778987e-19,4.4700200714780769e-69,3.3402029440905471e-19,4.5079518538073315e-45,4.6918896786532577e-35,2.9664640091198743e-46,3.8127037371562408e-55,1.716537057829002e-26,1.7545487603424205e-53,2.0305884115785208e-08,5.9229424631325826e-09,1.2490910667861742e-13,5.4934322748815061e-18,1.5957510712282793e-13,3.0382584375190683e-18,2.6321560664282777e-15,6.6922512539229844e-15,2.1922676388513304e-25,4.7669630301912957e-25,3.792519055722662e-39
7.192961900421925e-14,0.09977366400000001,0.80000000000000004,0.0,0.2893435963685031,0.099999977369610527,0.099999996699536853,1.7190915992354956e-41,5.4905261387200612e-27,3.4667625702238893e-20,2.6243166540973006e-32,3.3873675601280125e-32,1.6084472361741875e-29,3.7258857545610499e-19,7.6785362176893679e-69,3.7225523856550068e-19,6.2404033401407007e-45,7.1439321279798328e-35,4.1059374360625215e-46,7.6363048888085105e-55,2.3612695318503466e-26,2.7060184112500953e-53,2.2630239863056701e-08,6.6009262578325959e-09,1.3808067036655369e-13,6.7683865977258567e-18,1.8118477190410207e-13,3.3586977746654584e-18,2.9717102308658958e-15,8.5472727093481572e-15,3.5034583683703635e-25,6.5522716939331534e-25,7.5393326250344884e-39
7.931753992974431e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359336612719,0.099999975045240691,0.099999996360544949,3.5059908939240886e-41,8.0694916646885291e-27,4.1928556362356815e-20,4.4211908973107066e-32,4.4870478207520489e-32,1.9559239973217732e-29,4.108933384874594e-19,1.2504573568832523e-68,4.1049030039812695e-19,8.3683293245931864e-45,1.0424986445754378e-34,5.5053261147315772e-46,1.4215317311769505e-54,3.146701040430816e-26,3.9997570285762183e-53,2.4954594339374431e-08,7.2789100360429241e-09,1.5103438557371309e-13,8.1645067164723308e-18,2.034537150865496e-13,3.6738372684650024e-18,3.3060354286427727e-15,1.0625530878090033e-14,5.3301120431061907e-25,8.7247611384876189e-25,1.3957013341247037e-38
9.409338178079443e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934358736137733,0.099999970396504809,0.099999995682561196,1.2580862887030638e-40,1.5811195625031521e-26,5.8375832255882581e-20,1.1004252834435168e-31,7.3106513857903682e-32,2.7528211425819475e-29,4.875216158209874e-19,2.9490484507030945e-68,4.8696079151101147e-19,1.3973614724915855e-44,2.0129704430955649e-34,9.1907464552035234e-46,4.2642708562380374e-54,5.1892538584210648e-26,7.9284614454391878e-53,2.9603299479151374e-08,8.6348775430063442e-09,1.7630253752952369e-13,1.1308441161905834e-17,2.4992670012175129e-13,4.2885638148768546e-18,3.9589457019117375e-15,1.5437543247242723e-14,1.1037417781547255e-24,1.436437751388483e-24,4.1387879350179053e-38
1.0886922363184454e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934358135663008,0.099999965747774019,0.099999995004577472,3.6496439202164527e-40,2.8027592384231072e-26,7.7319867653769643e-20,2.3734244051991289e-31,1.105399956573379e-31,3.685679613649677e-29,5.6417420846758018e-19,6.1217656598505534e-68,5.6343179621556349e-19,2.1649952577343949e-44,3.5169603432358237e-34,1.4236548169307797e-45,1.072206330912926e-53,7.9414868106757295e-26,1.4215312445143913e-52,3.4251999535121526e-08,9.9908449840460138e-09,2.0074172929496637e-13,1.4902080448506714e-17,2.9890963853008566e-13,4.8831233207213321e-18,4.5908322941771479e-15,2.1100175519912329e-14,2.0399452007698909e-24,2.1946016462116007e-24,1.0308540325728063e-37
1.2364506548289466e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934357535188571,0.09999996109904831,0.099999994326593775,9.096504261134922e-40,4.6108544165626048e-26,9.8678621846371269e-20,4.6069127223924647e-31,1.5811178056091535e-31,4.7545419043655894e-29,6.4085031723229894e-19,1.1556770285294554e-67,6.3990334206669121e-19,3.1723783500061229e-44,5.7036957582317819e-34,2.0856617476102295e-45,2.370529425659164e-53,1.1496021286163312e-25,2.364865990666754e-52,3.8900694507290395e-08,1.1346812359183987e-08,2.2437921980144483e-13,1.8923381844087653e-17,3.5032039695996705e-13,5.4581789444740016e-18,5.2020726453339651e-15,2.7585790662230255e-14,3.4674644246160412e-24,3.1715127798186129e-24,2.2622183004171529e-37
1.384209073339448e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356934714395,0.099999956450327679,0.099999993648610133,2.0298256058512598e-39,7.1609617414805078e-26,1.2237281367597514e-19,8.2574774336377993e-31,2.1664891404990594e-31,5.9594490797880703e-29,7.175491698021758e-19,2.0291713919794599e-67,7.1637545569548532e-19,4.4521847406857726e-44,8.7337163215002922e-34,2.9264907379258067e-45,4.7624991899293073e-53,1.5940832434679998e-25,3.7135376174788942e-52,4.3549384395663488e-08,1.2702779668441242e-08,2.4724135108987507e-13,2.3351409411663665e-17,4.0407936278798897e-13,6.0143715383912027e-18,5.7932730706942503e-15,3.4867439677661192e-14,5.5294371417010385e-24,4.3902495342419833e-24,4.5191716071126438e-37
1.5319674918499492e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356334240507,0.099999951801612127,0.099999992970626506,4.1607914721254373e-39,1.0624144272118252e-25,1.483258164086788e-19,1.3906161781564573e-30,2.8687426917461563e-31,7.3004408306887374e-29,7.9427001972211552e-19,3.3647573451765186e-67,7.9284816284300918e-19,6.0371168773859823e-44,1.2776711109891943e-33,3.9675436049336074e-45,8.8831917396156245e-53,2.1359502916980491e-25,5.5700449996045754e-52,4.8198069200246323e-08,1.40587469118377e-08,2.6935358324069143e-13,2.8166273566125154e-17,4.6010951440401302e-13,6.55232049829151e-18,6.365093744922038e-15,4.291900169221159e-14,8.385442005473939e-24,5.8725053840862045e-24,8.3916497282197682e-37
1.8274843288709515e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934355133293649,0.099999942504196318,0.099999991614659348,1.4527133916324998e-38,2.1039775944604741e-25,2.0671353278069165e-19,3.4205543666421125e-30,4.648575065937149e-31,1.039083072048165e-28,9.4777484059578491e-19,8.1106507131923608e-67,9.4579545670366378e-19,1.0253290870625701e-43,2.460893098087268e-33,6.7359572050779144e-45,2.61506619617883e-52,3.5433783204508285e-25,1.1272041507126105e-51,5.7495423558063236e-08,1.6770681201123453e-08,3.1142627471621797e-13,3.8881472063488763e-17,5.786871798571972e-13,7.5758698368555613e-18,7.4530880938850549e-15,6.1231445497516644e-14,1.7189250943641622e-23,9.7083792339803457e-24,2.4529122647325218e-36
2.1230011658919538e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934353932348011,0.099999933206800798,0.099999990258692342,4.1768103762831524e-38,3.7498858842933848e-25,2.7327794775063936e-19,7.3099677021667267e-30,6.9609203147307092e-31,1.4026003632268602e-28,1.101359287399633e-18,1.7142843441477969e-66,1.098745413071823e-18,1.6083030284328131e-43,4.2672384296086398e-33,1.0562237882655509e-44,6.5100246195959944e-52,5.4308682086679088e-25,2.0524629177816951e-51,6.6792757580785226e-08,1.9482615227182074e-08,3.5078463075506114e-13,5.0928641833440004e-17,7.0548661723100642e-13,8.5333845051349747e-18,8.4709545607359734e-15,8.2330882128242814e-14,3.1452910912524619e-23,1.48278816065307e-23,6.0693615357164392e-36
2.418518002912956e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934352731403667,0.099999923909425623,0.099999988902725448,1.0410442279606359e-37,6.1834458368240496e-25,3.4749202235695605e-19,1.4092851208994398e-29,9.8342744349812631e-31,1.8206232580049806e-28,1.2550182260109419e-18,3.2876947167386534e-66,1.2516982090269016e-18,2.378883411714985e-43,6.8486120500179435e-33,1.5617811283985019e-44,1.4329479967172048e-51,7.8517089650014773e-25,3.4569180705169544e-51,7.6090071268456407e-08,2.2194548990139683e-08,3.8760376593001486e-13,6.4181008985527001e-17,8.3997812235633758e-13,9.4291247109656895e-18,9.4231729158425128e-15,1.0603771298363232e-13,5.2967548454611284e-23,2.1361900765999482e-23,1.3285763574616848e-35
2.7140348399339587e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934351530460661,0.099999914612070806,0.099999987546758679,2.3280062657468681e-37,9.6044706179602577e-25,4.2886255705443141e-19,2.5111320883431055e-29,1.3287505509598595e-30,2.2931773057904034e-28,1.4087468519510562e-18,5.8503735017754558e-66,1.404654010293507e-18,3.3633528185918256e-43,1.0357758317508621e-32,2.2074186254089062e-44,2.8713966473117631e-51,1.0854144630176765e-24,5.4832936643565195e-51,8.5387364621120902e-08,2.4906482490111444e-08,4.2204755131316064e-13,7.8523817617639901e-17,9.8166599693546033e-13,1.0267077128976647e-17,1.0313936020635488e-14,1.3218387014556154e-13,8.3718498428606831e-23,2.9425549298582183e-23,2.6482952545404105e-35
3.0095516769549613e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934350329519037,0.099999905314736307,0.099999986190792062,4.7807830599785567e-37,1.4227182942014203e-24,5.1692792065394601e-19,4.2046296774992254e-29,1.7331514724537348e-30,2.8202864215793647e-28,1.5625406682620037e-18,9.8099770276018598e-66,1.5576129720038291e-18,4.5880232285479876e-43,1.4945557997967094e-32,3.0102949463013356e-44,5.3433196988559243e-51,1.4481873015108765e-24,8.2929042855162389e-51,9.4684637638822823e-08,2.7618415727201985e-08,4.5426936906063129e-13,9.3853141773876402e-17,1.1300862157585279e-12,1.1050973258225582e-17,1.1147220012787202e-14,1.6061199159029619e-13,1.2586726553987212e-22,3.9119770267675401e-23,4.903340422586153e-35
3.305068513975964e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934349128578851,0.099999896017422138,0.099999984834825556,9.1641942749891984e-37,2.0278510919904833e-24,6.112561831305574e-19,6.6945049301550829e-29,2.1970530551115802e-30,3.4019729826287819e-28,1.7163954673173705e-18,1.5673722579882316e-65,1.7105752393237421e-18,6.0792333337705705e-43,2.0759170097769675e-32,3.9875761051642435e-44,9.3650009188836012e-51,1.8774447992600015e-24,1.2065736021074423e-50,1.0398189032160636e-07,3.0330348701505877e-08,4.844127328075487e-13,1.1007492713598974e-16,1.2848045944369379e-12,1.1784304515232966e-17,1.1926756320001606e-14,1.9117482876470434e-13,1.8173665370150534e-22,5.0532634017545939e-23,8.5521474343448805e-35
3.6005853509969665e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934347927640142,0.0999998867201283,0.099999983478859203,1.6585248128253513e-36,2.7996658837946138e-24,7.1144348229417199e-19,1.0224407713126181e-28,2.720312773459382e-30,4.0382579130203197e-28,1.8703073149113432e-18,2.4058357852099105e-65,1.8635409480005808e-18,7.8633462790060954e-43,2.7940777353615269e-32,5.1564350831876462e-44,1.5617731270893352e-50,2.3767618820132691e-24,1.7000501357918934e-50,1.1327912266951571e-07,3.3042281413108635e-08,5.1261183035941397e-13,1.2710418271233406e-16,1.4454151765483185e-12,1.2470335436644029e-17,1.2656017226089369e-14,2.2373471831561463e-13,2.5379816799198403e-22,6.3740431165920873e-23,1.419550659399172e-34
4.191619025038971e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934345525767263,0.099999868125601618,0.099999980766926858,4.7454753387492628e-36,4.9432399437163413e-24,9.2790766576161878e-19,2.15891340940144e-28,3.9421891311815032e-30,5.4746999550675426e-28,2.1782876650517723e-18,5.1482226665030468e-65,2.1694831894879421e-18,1.2415839252325442e-42,4.6945187468648368e-32,8.1376103742357079e-44,3.8582715476484775e-50,3.5982175295329308e-24,3.1244417121002736e-50,1.3187352636088848e-07,3.8466146048511584e-08,5.6367147408035944e-13,1.6328461303396599e-16,1.782817715824436e-12,1.3712520376492413e-17,1.3976485921181934e-14,2.9433862223494357e-13,4.5703525703208502e-22,9.5794979792261508e-23,3.4756500486779593e-34
