Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CO2X(24),H2X(49),CHOX(53),CH4OX(60)
2.243961815219547e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310515329,0.1186699659394712,0.02282156769087881,8.1716340942798509e-63,1.6829741557271497e-36,5.3173094186797637e-27,4.5036906508163392e-44,6.7916401801920853e-35,5.3515218566275238e-79,2.2817891818729452e-17,1.7021130645044753e-74,2.2817872203274933e-17,3.6582184712588382e-50,5.2632634983916048e-41,1.5203534360609728e-64,9.1852393060956042e-66,1.7013067604453271e-31,3.7961075453458924e-58,9.0492424481398895e-11,4.3509562293319498e-12,1.6770847364577755e-15,4.15457641612932e-23,2.6953613273744538e-32,1.6771030717179969e-15,8.3493676617353299e-21,5.4501092491451243e-22,5.8583381683810683e-24,9.2392301088551788e-40,1.3455238244370005e-54,5.8962725718097792e-58,6.5277045458539125e-36,8.1928861413006745e-58,1.4657329979137432e-50
4.487923689883783e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756301030655,0.11866996584897707,0.022821567688703331,3.9234850657605044e-60,2.6925340916253638e-35,2.1650677671140032e-26,5.4063661117479878e-42,5.4332586124453945e-34,2.6013161006929734e-76,4.5635823358102352e-17,1.0893429909349583e-72,4.5635744896638251e-17,5.8530937059482303e-49,8.4209709972510328e-40,3.6511907139422635e-62,2.205528007403764e-63,1.3610130571003282e-30,1.2147430098391804e-56,1.8098484946955805e-10,8.7019125700288023e-12,3.3541517580333007e-15,1.6617882373600135e-22,2.1561032182374258e-31,3.3542271246785634e-15,3.1435797167949819e-20,4.07714677324814e-21,8.7842888664391857e-23,5.5441068011315748e-38,3.230709620150484e-52,1.4154124411057802e-55,5.310196712649661e-35,1.9643863341316235e-55,4.6901348691226218e-49
6.73188556454802e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756291545981,0.11866996575848295,0.022821567686527853,3.2993706257118976e-59,9.9099799445648063e-35,4.6529938696410436e-26,3.4679147060828662e-41,1.6129896029775956e-33,2.1844146526632717e-75,6.8453784234307648e-17,6.1849469859909227e-72,6.8453617504217457e-17,2.2143340568907246e-48,3.2104540162626722e-39,2.6975387356203912e-61,1.6293973417581561e-62,3.8915935681560703e-30,5.6667276281546301e-56,2.7147727303986447e-10,1.3052868907803596e-11,5.0312054602630078e-15,3.531237841974202e-22,6.1648023936702681e-31,5.0313684262547857e-15,6.4115226407571e-20,1.1222696824956643e-20,3.1351190732115239e-22,3.0270744040416941e-37,2.3867569819414855e-51,1.0509082723055721e-54,1.5319571471055746e-34,1.4580441159164077e-54,2.2012113948921483e-48
1.1219809313876493e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756272576632,0.11866996557749469,0.022821567682176896,5.0515256462543674e-57,7.6238274517758209e-34,1.3186700297666875e-25,1.3988740948263695e-39,7.5554380358180204e-33,2.8694928719842063e-73,1.1408982333218135e-16,1.6626549993141886e-70,1.140893623762409e-16,1.7475430386792244e-47,2.6399180093210897e-38,1.9094355771211279e-59,1.1528825547727698e-60,1.7883579821270021e-29,7.5936474903491675e-55,4.5246211450906631e-10,2.1754781571664993e-11,8.3852595881886864e-15,9.7623907236028719e-22,2.8326902715668864e-30,8.385728033336874e-15,1.606717500497197e-19,4.6304800923734263e-20,2.1757261467014291e-21,7.0535143778089248e-36,1.6886471559516836e-49,9.0711671850767193e-53,7.2053197344248954e-34,1.2559476489616927e-52,3.0687749238307655e-47
1.5217535603477018e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756255679232,0.11866996541627507,0.022821567678301177,3.1214320704919836e-56,2.0724668140792077e-33,2.3682715655724928e-25,6.2790002987829835e-39,1.7278030579622874e-32,1.5549832295748555e-72,1.5474131830406697e-16,7.0777657113959104e-70,1.5474050218890835e-16,4.8411472659706239e-47,7.6040899326947204e-38,9.3444433706738347e-59,5.6408660052688763e-60,3.9888348248025721e-29,2.4770204934792208e-54,6.1367872135092106e-10,2.9506220082590713e-11,1.1372922041278679e-14,1.7283736795995705e-21,6.3177890648540508e-30,1.1373770480475184e-14,2.6720077540875272e-19,9.7449430148975708e-20,5.6505705120509544e-21,2.8433502546045059e-35,8.2621927268295093e-49,5.2885407350624562e-52,1.6254635390569178e-33,7.3202223681246841e-52,1.0343755619495355e-46
1.9215261893077542e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756238781832,0.11866996525505544,0.022821567674425457,1.3362486844115703e-55,4.6501213652718839e-33,3.7341493823976828e-25,2.1297327290210323e-38,3.3138636173811268e-32,6.9923302217166874e-72,1.9539291209157128e-16,2.1339435975626447e-69,1.9539164171261642e-16,1.1040996597633832e-46,1.7323441448214731e-37,3.6715823121224736e-58,2.2161964638332195e-59,7.512296669138119e-29,6.6331312026069535e-54,7.7489532341678524e-10,3.7257658583673621e-11,1.4360539630656345e-14,2.6903496880470982e-21,1.1897741829028008e-29,1.4361888087664483e-14,3.9143159962945758e-19,1.7292590547177639e-19,1.2059075575432955e-20,8.1986890392949831e-35,3.2459961441756611e-48,1.9342852398282933e-51,3.0947975127285495e-33,2.6750618153136864e-51,2.7832773484541014e-46
2.3212988182678065e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756221884432,0.1186699650938358,0.022821567670549738,4.5198946707031444e-55,8.908887209853581e-33,5.4022405749906125e-25,5.7951748731012562e-38,5.6188425430786277e-32,2.3480465550744805e-71,2.3604459865638735e-16,5.5168390678181071e-69,2.3604278096502033e-16,2.1460502017077938e-46,3.4141531929816712e-37,1.1033285658729547e-57,6.6588983289350906e-59,1.2523426677143741e-28,1.4621953690444745e-53,9.3611192099844201e-10,4.5009097075515086e-11,1.7348115097802402e-14,3.8493318247613227e-21,1.9833057151342595e-29,1.7350079838583945e-14,5.2957747656657949e-19,2.7308032737253056e-19,2.2094078634804666e-20,2.0183582472617301e-34,9.7529146076348185e-48,6.0544108484242142e-51,5.207388204245763e-33,8.3691538049935579e-51,6.1976492663756459e-46
3.1208440761879114e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756188089632,0.11866996477139657,0.0228215676627983,3.2029806694012657e-54,2.2920221498124661e-32,9.4384945811091223e-25,2.5846668807571807e-37,1.2376190723801355e-31,1.4687079091426321e-70,3.1734818288468201e-16,2.4174211517932303e-68,3.1734505885251476e-16,5.6678555216642172e-46,9.4970951924918612e-37,5.5353023898507389e-57,3.3390720818589388e-58,2.6636779080588108e-28,4.5697769552727389e-53,1.2585451059585431e-09,6.0511974038170426e-11,2.3323170190277109e-14,6.6155133457349215e-21,4.218007235379653e-29,2.3326641077613938e-14,8.3113974702846536e-19,5.3328396596856202e-19,5.3061909524898071e-20,8.0287549817955654e-34,4.8904333405029388e-47,4.0759021219188271e-50,1.1227260409792627e-32,5.6324941036978351e-50,2.0072336713266137e-45
3.920389334108016e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756154294831,0.11866996444895735,0.022821567655046861,1.351150621906394e-53,4.8411927250667267e-32,1.4626481555139702e-24,8.1973138942979483e-37,2.3137783684024156e-31,5.9115265129279859e-70,3.9865211038134211e-16,7.248040674233106e-68,3.9864733573618025e-16,1.2262487468043024e-45,2.1207680837584126e-36,1.9378501283183902e-56,1.1685721779142179e-57,4.8334554882403817e-28,1.1270105657328462e-52,1.5809782743269243e-09,7.6014850966632226e-11,2.9298069434002643e-14,1.0110495115168129e-20,7.653227822752857e-29,2.9303501816463621e-14,1.166939354430319e-18,8.9411468591250253e-19,1.0537396854194051e-19,2.2600823305964718e-33,1.7114666283950611e-46,1.5303709429464877e-49,2.0608166087223782e-32,2.1130943518444884e-49,5.0957789958609007e-45
4.7199345920281205e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756120500031,0.11866996412651813,0.022821567647295423,4.6391338150713713e-53,9.1420566175211593e-32,2.1063766595281732e-24,2.2026980755188437e-36,3.9101324201910285e-31,2.0071200878721188e-69,4.7995640420505783e-16,1.8723047972540704e-67,4.7994961154856523e-16,2.3656419117678272e-45,4.1826856947064124e-36,5.7301937099172711e-56,3.4543276635966782e-57,7.9836325900535613e-28,2.4464006196354737e-52,1.9034114249886244e-09,9.151772785860281e-11,3.5272802360018255e-14,1.438314619454944e-20,1.2640030263146889e-28,3.5280699328571872e-14,1.528901567135091e-18,1.3659259910022211e-18,1.8724463830258928e-19,5.4648283431187552e-33,5.0590292930325698e-46,4.8040705993345365e-49,3.4396332550018163e-32,6.6287606065939329e-49,1.13177448140182e-44
6.31902510786833e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756052910442,0.11866996348163977,0.022821567631792546,7.493119641683251e-52,2.7601651857219331e-31,3.7831176218495325e-24,1.5312074974506334e-35,9.2776193182754665e-31,3.6383542177537363e-68,6.4256611131984093e-16,1.1505068531085301e-66,6.4255415989945465e-16,7.416684124001248e-45,1.330076053189582e-35,5.6562485318672801e-55,3.4047021779286271e-56,1.8371952049293347e-27,1.0193673072828662e-51,2.5482776721990125e-09,1.2252348153102459e-10,4.7221759957991331e-14,2.5304388428961056e-20,2.9080702459990028e-28,4.7236205272693107e-14,2.2942464495171812e-18,2.6439900994114206e-18,4.8455195108650483e-19,2.7124150903974589e-32,4.9857795651264521e-45,5.2392553157897621e-48,8.0781873566785991e-32,7.2010763274925824e-48,4.8509162221691125e-44
7.91811562370854e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755985320858,0.11866996283676148,0.02282156761628967,4.1900571221429731e-51,6.4779485386079368e-31,5.9810126637181858e-24,5.912717377832149e-35,1.8095440462410967e-30,2.1611862692867691e-67,8.0517730667352797e-16,4.1521836731536754e-66,8.0515870389786861e-16,1.7782599176928332e-44,3.2021377624108211e-35,2.6328668516205007e-54,1.5836099395753587e-55,3.5243099564615128e-27,2.9761352156213707e-51,3.1931438474679993e-09,1.5352923505518586e-10,5.9170041874478302e-14,3.9383710468043457e-20,5.5773975746149227e-28,5.9193246095041868e-14,3.0960479401552175e-18,4.3458835056194296e-18,9.9881551929741068e-19,8.5859458689942379e-32,2.3188430058290465e-44,2.4399057186988054e-47,1.5736815627445254e-31,3.3454538312450697e-47,1.4296860123283418e-43
1.111629665538896e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755850141712,0.11866996154700513,0.022821567585283916,9.9581361334264594e-50,2.5361905236354155e-30,1.1956394279352512e-23,5.7777687965770908e-34,5.0527108002975232e-30,6.55753540196255e-66,1.130404165019452e-15,3.626374761739894e-65,1.1303677788277678e-15,7.1407628287217071e-44,1.2739668148684736e-34,4.0668920690365716e-53,2.4402340796869424e-54,9.6772257730734948e-27,1.7527797734879283e-50,4.4828759820195309e-09,2.1554074165839748e-10,8.3064577337137597e-14,7.7018542962759886e-20,1.5307124009630834e-27,8.3112288834118288e-14,4.7320133072518907e-18,8.8227063497956659e-18,2.9550005345502929e-18,5.4381394631068848e-31,3.5722033140438344e-43,3.5767995074618119e-46,4.4274124273621847e-31,4.860866162812773e-46,8.3974075890738489e-43
1.7512658718749798e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755579783504,0.11866995896749326,0.022821567523272409,6.4353913024374684e-48,1.6800385597678171e-29,3.0243937429833766e-23,1.200369872804974e-32,2.0305442567135645e-29,5.9108955551201762e-64,1.7808757502151948e-15,7.0124535439643446e-64,1.780785876419869e-15,4.8224228358380186e-43,8.3493376730684222e-34,1.6022168570214379e-51,9.5727150588896515e-53,3.8440734419475282e-26,2.0674856393743076e-49,7.0623393871410154e-09,3.3956375308433639e-10,1.3084553571656421e-13,1.901613293013951e-19,6.0737077070811681e-27,1.3097156847684276e-13,8.0388318940950619e-18,2.0905074257083044e-17,1.1835053890693507e-17,6.1337069713466714e-30,1.4003986472546362e-41,1.2006776649961791e-44,1.810573056864072e-30,1.5975066338542325e-44,9.6339416502425032e-42
2.3909020782110637e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755309425407,0.11866995638798257,0.022821567461260902,4.8833978383501799e-47,5.5346876592306663e-29,5.6987818856755433e-23,6.3011804041745107e-32,5.1009022090354888e-29,4.9282865888644465e-63,2.4313711571330697e-15,3.738238958828883e-63,2.43120390432259e-15,1.5981566569308588e-42,2.7715348454331058e-33,1.0284914915740111e-50,6.1327799499732163e-52,9.6204197063412085e-26,8.8042126632593055e-49,9.6418016402513572e-09,4.6358676213626666e-10,1.7861567871329745e-13,3.5375932612805841e-19,1.518714557641467e-26,1.7886035009123764e-13,1.1354369585963367e-17,3.59876030619462e-17,2.8546611083840955e-17,2.5684429983068878e-29,8.9693181422300941e-41,7.6639264625493482e-44,4.5961131963494228e-30,1.011372565768085e-43,4.0959447356513095e-41
3.0305382845471473e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755039067421,0.11866995380847302,0.022821567399249402,2.315913916656015e-46,1.3585327458548274e-28,9.2190389640781139e-23,2.1767769148154517e-31,1.0239504801082198e-28,2.5979522989983387e-62,3.0818903809637281e-15,1.3490696888492478e-62,3.0816218625392906e-15,3.9353023203370003e-42,6.8765204499843426e-33,4.1454320276367525e-50,2.4662807805545575e-51,1.9277627958651052e-25,2.6085186140341643e-48,1.2221262741335018e-08,5.8760976881421685e-10,2.2637500851911961e-13,5.677522575357806e-19,3.0407427235307053e-26,2.2677986815623431e-13,1.4664876182029431e-17,5.2856816711098417e-17,5.4314712075840329e-17,7.4911877865291516e-29,3.6061182209058892e-40,3.2078272683702688e-43,9.293258317301219e-30,4.2048779104615372e-43,1.2183873650264492e-40
3.670174490883231e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754768709546,0.11866995122896462,0.022821567337237898,8.4642756177859057e-46,2.8131817080244997e-28,1.3585094252759724e-22,5.9512457035485579e-31,1.7986594943160601e-28,1.0686284858266612e-61,3.7324334165065468e-15,3.8993098068527836e-62,3.7320397510742517e-15,8.1663525621464736e-42,1.4384273218478385e-32,1.293936701684449e-49,7.6783483983057269e-51,3.382808763435193e-25,6.3046254405914539e-48,1.4800722690387159e-08,7.116327731182398e-10,2.7412352750373042e-13,8.3207741882366282e-19,5.3315579171163812e-26,2.7473090486023964e-13,1.79718503673659e-17,7.0720500216661291e-17,8.9927708897778097e-17,1.7733972162912042e-28,1.1224388286408912e-39,1.0537434502875179e-42,1.641238859922626e-29,1.372504085177983e-42,2.9611509020212315e-40
4.3098106972193146e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754498351793,0.11866994864945737,0.022821567275226395,2.4181311105900366e-45,5.1440930354078675e-28,1.8796873593616264e-22,1.3461437013129395e-30,2.8789582927237819e-28,3.6273126422595606e-61,4.3830002593919117e-15,9.4302727970140753e-62,4.3824575699312668e-15,1.4955286847696644e-41,2.6543041522745454e-32,3.2339469269196768e-49,1.9141791242838582e-50,5.4109890536505154e-25,1.3016583042908067e-47,1.7380181487406705e-08,8.3565577504838498e-10,3.2186123765807527e-13,1.1466827727191565e-18,8.5216803755555613e-26,3.2271385484929656e-13,2.1277223440624353e-17,8.9174238069924003e-17,1.3578609924777189e-16,3.5881503777342053e-28,2.797665255947689e-39,2.8358386128545456e-42,2.6376440819887442e-29,3.6799603557879793e-42,6.1462035122489497e-40
5.5890831098914825e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753957636615,0.11866994349044632,0.022821567151203398,1.6045372698686457e-44,1.3954814135092664e-27,3.1757351989140603e-22,5.3813098702121931e-30,6.1963784839384881e-28,3.0140466518942281e-60,5.6842053436107491e-15,4.2294982427562765e-61,5.6832929986325502e-15,4.0670808877314721e-41,7.3157385233978195e-32,1.6086078236840735e-48,9.4585222678927283e-50,1.1636076130437479e-24,4.4207139818832893e-47,2.2539095625348091e-08,1.0837017717873213e-09,4.1730424221940969e-13,1.9264548198424237e-18,1.8296553840459576e-25,4.187765081502747e-13,2.7885823205819658e-17,1.2680121420103875e-16,2.5927634641326015e-16,1.1417208687770643e-27,1.3817063574762377e-38,1.5147653268637186e-41,5.7110332325307905e-29,1.934234263965956e-41,2.1125503513303002e-39
6.86835552256365e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753416921886,0.11866993833143988,0.022821567027180401,6.6808017153887522e-44,3.1067644926593958e-27,4.8100072902209735e-22,1.5965139603255741e-29,1.1432063596980175e-27,1.4264601230598547e-59,6.9855055888051197e-15,1.3681251053759877e-60,6.9841281486834169e-15,9.0722341056177685e-41,1.6452290763609422e-31,5.6210665529022801e-48,3.2888069855844926e-49,2.1455788991839651e-24,1.1754622058938943e-46,2.7698005155160428e-08,1.3317477590315568e-09,5.1270404262200972e-13,2.9065383932619842e-18,3.3683715059893182e-25,5.1496904370317385e-13,3.4491656168685116e-17,1.6445954757135929e-16,4.2604229645559722e-16,2.8279037679075977e-27,4.8022672529945675e-38,5.4427938039991826e-41,1.0580966866905417e-28,6.8603932181751699e-41,5.665930271886638e-39
8.147627935235817e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752876207596,0.11866993317243804,0.022821566903157415,2.1684996235185067e-43,6.0504350728152952e-27,6.7824661288126673e-22,3.9070214161218864e-29,1.9023498288021237e-27,5.225249723059426e-59,8.2869009518774933e-15,3.6258189862424114e-60,8.2849630201229659e-15,1.7698424336311089e-40,3.2242998410114183e-31,1.5841206341064764e-47,9.2260257509708569e-49,3.5687511907812122e-24,2.6562087746042931e-46,3.2856910076847248e-08,1.5797937367816051e-09,6.0806065850210909e-13,4.0864253852787226e-18,5.5938013583157033e-25,6.1129155024765376e-13,4.1095044010759202e-17,2.0200158376707646e-16,6.3621168898175809e-16,5.9382216544081512e-27,1.3466021581779699e-37,1.5570487314393932e-40,1.7662055616952196e-28,1.938012013691814e-40,1.2876944798629366e-38
9.426900347907984e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752335493762,0.11866992801344081,0.022821566779134429,6.0507450793490777e-43,1.0724221565599634e-26,9.0930767786767967e-22,8.4151692934761696e-29,2.9404615397193879e-27,1.6439161352850364e-58,9.5883913900066463e-15,8.4460994622159629e-60,9.5857976129902176e-15,3.1420979397100007e-40,5.7394459408666617e-31,3.8905554081600884e-47,2.2553753959867218e-48,5.5140868921117324e-24,5.3739723480502181e-46,3.8015810390413433e-08,1.8278397050379779e-09,7.0337410937000159e-13,5.4656124677061882e-18,8.6292451879106463e-25,7.0774375640524724e-13,4.769507477955779e-17,2.3964262473651065e-16,8.8955066647429515e-16,1.1138885963875424e-26,3.2903966042019581e-37,3.8559264286989809e-40,2.7366152022223817e-28,4.7357548556116141e-40,2.6151741113916055e-38
1.198544517325232e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751254067441,0.11866991769546018,0.022821566531088473,4.2045012855769744e-42,2.7913822628719362e-26,1.4728603138824708e-21,3.1365342372483024e-28,6.0285754914562109e-27,1.5095358221327593e-57,1.2191657318489501e-14,3.7601976317533362e-59,1.2187465963165035e-14,8.2078667633152783e-40,1.5028991831832167e-30,1.9778268687546466e-46,1.1317115972673241e-47,1.1296991253314467e-23,1.8088979098062934e-45,4.8333597193201653e-08,2.3239316130717511e-09,8.938715948671556e-13,8.8198619951530418e-18,1.7619769852072426e-24,9.0103718767460272e-13,6.0886228557423673e-17,3.150654267046197e-16,1.5258138820354319e-15,3.149245980247108e-26,1.6484782700025938e-36,1.9080626841795192e-39,5.6308219371957893e-28,2.2378082410388834e-39,8.8387177632574174e-38
1.4543989998596653e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750172642913,0.118669907377498,0.022821566283042535,1.7539883811975556e-41,6.0269198278178249e-26,2.1716290989260487e-21,8.7858372844308031e-28,1.0756226597786154e-26,7.244532434178845e-57,1.4795303029526717e-14,1.2049235308990944e-58,1.4789133199521121e-14,1.7781215572456184e-39,3.2578360030878477e-30,6.866795102617296e-46,3.893140062873192e-47,2.0143000207933582e-23,4.7650494320231929e-45,5.865136556355882e-08,2.8200234831369647e-09,1.0841966561788714e-12,1.2965254541522183e-17,3.1311833781375617e-24,1.0948490453041504e-12,7.4065258252564384e-17,3.9055374711364593e-16,2.3348492879358948e-15,7.1710688261584533e-26,5.663674354867095e-36,6.4769565072398093e-39,1.0072653768569174e-27,7.3294766406183706e-39,2.3314373986065833e-37
1.9661079649285325e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748009799242,0.11866988674162889,0.022821565786950715,1.8322110395663438e-40,2.0122661129639087e-25,3.9746972251711822e-21,4.433215303440803e-27,2.6518428125656937e-26,9.6756366295430886e-56,2.000373242270537e-14,7.8357617283134633e-58,1.9992464332027784e-14,5.9793384816929434e-39,1.0944975699390508e-29,5.1118442366175189e-45,2.843627616551878e-46,4.9597233545571145e-23,2.2241785636216789e-44,7.9286847007110128e-08,3.8122071093779182e-09,1.464330133437448e-12,2.361347672907116e-17,7.6569667141502488e-24,1.4840266873784368e-12,1.0038765795143867e-16,5.4121632987623316e-16,4.471120756311074e-15,2.5607602199841364e-25,4.1229238957146638e-35,4.5372680093734186e-38,2.4926252030252301e-27,4.707280389798874e-38,1.0871513477773653e-36
2.694310060991386e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744931915,0.11866985737529155,0.022821565080973178,1.7551675813073961e-39,7.0460957236221737e-25,7.4724524066619869e-21,2.2845899608623823e-26,6.809054090513479e-26,1.1593051427890835e-54,2.7418348395269462e-14,5.2683677146701641e-57,2.7397206028632991e-14,2.1139920917909523e-38,3.8589740171469292e-29,3.714200107208867e-44,2.025107064184098e-45,1.2712704010975415e-22,1.0870319137349083e-43,1.0865263267612268e-07,5.2241621691588519e-09,2.0041043917534221e-12,4.4132765974754458e-17,1.9437485139809982e-23,2.0414229381884769e-12,1.3776444934738667e-16,7.5499360187008373e-16,8.7002605577077996e-15,9.4448428441130555e-25,2.9264340601873818e-34,3.2001533725147053e-37,6.4242285348351676e-27,3.0240171791688328e-37,5.2943292275676618e-36
3.4225121570542395e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756741854045302,0.11866982800910354,0.022821564374995787,1.0383896866386166e-38,1.8166866933745003e-24,1.2064150788792477e-20,7.8518183563366647e-26,1.3927703103877453e-25,7.6343860171075008e-54,3.4836024580100185e-14,2.231471753982081e-56,3.4801938717400355e-14,5.5039345601597423e-38,1.0015992652941638e-28,1.7139110000170849e-43,9.2055953499289213e-45,2.5958959639217655e-22,3.6332789041207281e-43,1.3801826903273153e-07,6.6361169215609729e-09,2.5424893165436127e-12,7.0873605348267814e-17,3.9313002327399869e-23,2.6029978855129592e-12,1.7504491421125866e-16,9.6818433540012967e-16,1.4322684582519898e-14,2.5122433247204683e-24,1.3231789582378473e-33,1.3878166900108502e-36,1.3179139608724606e-26,1.1844194194877003e-36,1.7610686881854472e-35
4.878916349179947e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756735698349544,0.11866976927717539,0.022821562963041459,1.3051982336349413e-37,7.3750976677505671e-24,2.4526688567987942e-20,4.8065412083722435e-25,4.0183233808913029e-25,1.1960348831458007e-52,4.9680526085374108e-14,1.9203794968895e-55,4.9611377100051457e-14,2.2779978591776202e-37,4.1171533285999308e-28,1.5585695093197653e-42,8.1639921577980214e-44,7.4638909482945623e-22,2.1675596042330686e-42,1.9674909381177759e-07,9.4600255045884336e-09,3.6151055181975423e-12,1.4266530199754549e-16,1.1088449468061102e-22,3.7386410681513578e-12,2.493183760445235e-16,1.3929957573193569e-15,2.9732873058559875e-14,1.0592828336113109e-23,1.1638436215635969e-32,1.2190931177831807e-35,3.8211053465873922e-26,8.9166625830505481e-36,1.0403273340538676e-34
6.335320541305654e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729542711966,0.11866971054584444,0.022821561551087735,6.8549795400442804e-37,2.0342687994532861e-23,4.1356949247728363e-20,1.7114933397326467e-24,8.7646209306650872e-25,7.0199564902204291e-52,6.4537174069735379e-14,8.4349991190203348e-55,6.4420779537121099e-14,6.3863197985592906e-37,1.1471946135448604e-27,6.923618236513408e-42,3.573169457735463e-43,1.6228034334263036e-21,7.6477264637060255e-42,2.5547932135032397e-07,1.2283932859171048e-08,4.6822073828353437e-12,2.3828773819642015e-16,2.3677965267244241e-22,4.8908712311874467e-12,3.2320986911043992e-16,1.8156069010054925e-15,5.0673146460767522e-14,2.9864779103577075e-23,5.0667887749504976e-32,5.3854571383038763e-35,8.3689495047942589e-26,3.6087687174197884e-35,3.6429193356939449e-34
7.79172473343136e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756723387132581,0.11866965181511072,0.022821560139134615,2.5791677615809757e-36,4.521408637856388e-23,6.254960864559754e-20,4.6486065935801053e-24,1.6244940984723953e-24,2.9500943820713762e-51,7.9405905983616196e-14,2.7412055092757514e-54,7.923014608546353e-14,1.4417905493116526e-36,2.5741405705284675e-27,2.2530204941132133e-41,1.146908838063351e-42,2.998473651452195e-21,2.0700991307692818e-41,3.1420895165444631e-07,1.5107838985999631e-08,5.7438234094419803e-12,3.5705995470909269e-16,4.29877029689759e-22,6.0596036176889579e-12,3.967219221742542e-16,2.2361410303804383e-15,7.7114942533132463e-14,6.7440109617717625e-23,1.6178369779063127e-31,1.7515499670387814e-34,1.5570773773165766e-25,1.0840810785240871e-34,9.787055695670394e-34
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053836184,0.11866956276567775,0.022821557998259499,1.83756611415482e-35,1.1954462506445889e-22,1.0299314251831009e-19,1.6737305691072964e-23,3.4131653265835542e-24,2.4894298546244994e-50,1.0197355865474071e-13,1.3569856668308351e-53,1.0168480428620609e-13,3.9276012409183527e-36,6.9348348817379336e-27,1.1476099386082354e-40,5.7081359307772758e-42,6.2682956872658774e-21,7.4867087879589645e-41,4.0325671150502085e-07,1.9389588983545013e-08,7.3430985604906237e-12,5.7987255880367146e-16,8.7364188118385467e-22,7.8629891026267194e-12,5.0746411003673372e-16,2.8695979769384193e-15,1.2763953790690908e-13,1.8226665575608342e-22,7.9206304494694973e-31,8.5539631060304732e-34,3.2912270017367061e-25,4.3198312814343568e-34,3.4763290266878795e-33
