Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CO2X(24),CHOX(50),COX(47),C2H6X(49)
1.1680528880239072e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052875880509150978,0.097001778201849104,0.027443323361455836,0.0010701296511031789,0.0039262540705441327,7.8806533601728755e-10,9.769528933832049e-06,1.4302300975689697e-07,3.1871099440964654e-24,2.2718945512594967e-10,6.9805227677225721e-25,8.5231553055134877e-17,2.9800646372617999e-18,3.7185738490410291e-09,1.1932504438548203e-22,5.6521463858082899e-21,9.0506842376263918e-14,1.7428641949502186e-20,0.00098260378860647794,0.13799716716188887,1.4652732687471371e-07,6.3319922871283485e-07,5.9570936917659174e-08,9.244396441260928e-14,1.2701762761513508e-10,2.0360627749045439e-09,0.00093526735766369547,0.00010397751653235286,9.0000015911582383e-09,1.012109372931466e-11,3.4113014441386785e-09,1.8406844860061445e-10
1.1710372122557303e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.05282600518695145,0.096998080034103415,0.027408794515790529,0.0010746401953968846,0.0039354383199333163,7.8884988955561277e-10,9.7807989830233864e-06,1.4353609041006284e-07,3.1989286527167498e-24,2.2750242129823923e-10,7.0670866861996023e-25,8.5271838673245429e-17,3.0039267803701498e-18,3.7337671353358066e-09,1.1953221068698984e-22,5.6777506272849199e-21,9.0639164715204639e-14,1.7618842010438944e-20,0.00098163804218907489,0.13804772496646325,1.4656505122294216e-07,6.3373964474643189e-07,5.9543201930282648e-08,9.2468130360689034e-14,1.2695861090582461e-10,2.0340593667321665e-09,0.00093540837055369698,0.00010411921022738155,9.0079092441096786e-09,1.0127458608764035e-11,3.4120156993364037e-09,1.8455465125713352e-10
1.173723104064371e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052781298388967827,0.096994750721480061,0.02737781118795405,0.0010787016736770621,0.0039436993789765456,7.8955516972026396e-10,9.7908783721819482e-06,1.439980885343809e-07,3.2095671108579318e-24,2.2778342233035685e-10,7.1456883875155678e-25,8.5308046208524782e-17,3.0255046548761678e-18,3.7474554991951202e-09,1.19717889437672e-22,5.7008137644486338e-21,9.0758037336761681e-14,1.7791322051576036e-20,0.00098077229272608684,0.13809304711894368,1.4659882368019228e-07,6.3422501837507065e-07,5.9518364686573349e-08,9.2489765886739135e-14,1.2690574263101131e-10,2.032263396873534e-09,0.00093553089650593325,0.00010424657864325803,9.0149782011833146e-09,1.013313497459643e-11,3.412641693946045e-09,1.8499209258438309e-10
1.1764089958730118e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052736762080945424,0.096991420509749016,0.027346915138000291,0.0010827650122545139,0.0039519559354696497,7.9025968019286175e-10,9.8008976922111841e-06,1.4446029926615018e-07,3.2202070671780203e-24,2.2806379187131665e-10,7.2249515552767282e-25,8.5344207132581073e-17,3.0471792692726815e-18,3.7611574784466712e-09,1.1990283990325634e-22,5.7238950671005066e-21,9.0876704771267578e-14,1.7965039393641055e-20,0.00097990976705608006,0.13813819983066436,1.4663242717484589e-07,6.3470944905286143e-07,5.9493644589596443e-08,9.2511294238488778e-14,1.2685310703007502e-10,2.0304741128185855e-09,0.00093564929732987284,0.00010437380024196822,9.0220020059338168e-09,1.0138762346469223e-11,3.4132518493783462e-09,1.8542940075655913e-10
1.1790948876816525e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.05269239532880856,0.096988089410301181,0.027316105906676783,0.0010868301886374845,0.0039602080009927109,7.9096342602352453e-10,9.8108571702113828e-06,1.449227215902799e-07,3.2308484863833415e-24,2.2834353169376156e-10,7.3048798895879527e-25,8.5380321735628207e-17,3.068950777232965e-18,3.774873041828525e-09,1.2008706407627944e-22,5.7469944033377982e-21,9.0995167833677238e-14,1.8139999575826378e-20,0.00097905044757332104,0.13818318402397167,1.4666586270987383e-07,6.3519294173531543e-07,5.9469041103768264e-08,9.2532716049220656e-14,1.2680070304693693e-10,2.0286914780692686e-09,0.00093576360150578566,0.00010450087587256163,9.0289809038410031e-09,1.0144341006220655e-11,3.4138462709941577e-09,1.8586657623977351e-10
1.1817807794902933e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052648197205423013,0.096984757434417354,0.027285383038153352,0.0010908971804653052,0.0039684555870911128,7.9166641222752672e-10,9.8207570330839651e-06,1.4538535449725942e-07,3.2414913334781649e-24,2.2862264356281125e-10,7.385477099804369e-25,8.5416390305452033e-17,3.0908193320741621e-18,3.7886021582290068e-09,1.2027056395429775e-22,5.7701116419356604e-21,9.1113427334453532e-14,1.8316208146106424e-20,0.00097819431680235794,0.13822800061429724,1.4669913128044891e-07,6.3567550135081952e-07,5.9444553700128185e-08,9.2554031947301467e-14,1.2674852963876854e-10,2.0269154563974538e-09,0.00093587383736280609,0.00010462780637829605,9.0359151394244736e-09,1.0149871234620911e-11,3.4144250636203169e-09,1.8630361949945343e-10
1.184466671298934e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052604166790529976,0.096981424593269513,0.027254746079988904,0.0010949659655078382,0.0039766987052756034,7.9236864378600821e-10,9.8305975075239804e-06,1.4584819698311786e-07,3.2521355737628199e-24,2.2890112923611132e-10,7.4667469045148365e-25,8.5452413127555685e-17,3.1127850867583424e-18,3.8023447966857567e-09,1.2045334153976016e-22,5.7932466523449273e-21,9.1231484079615671e-14,1.8493670661217291e-20,0.00097734135739678063,0.13827265051022444,1.467322338739824e-07,6.3615713278204643e-07,5.9420181849043062e-08,9.2575242556200852e-14,1.2669658576081956e-10,2.0251460118425307e-09,0.00093598003307954658,0.00010475459259669735,9.0428049562437199e-09,1.015535331091168e-11,3.4149883315514015e-09,1.8674053100037993e-10
1.1868839739267106e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052564682052783189,0.096978424305582525,0.027227245899760943,0.0010986293869762387,0.003984113701061001,7.9300001105645419e-10,9.8394033446014946e-06,1.4626493358498349e-07,3.2617165527540891e-24,2.2915123239142421e-10,7.5404678778881361e-25,8.5484794787325193e-17,3.1326374979776996e-18,3.8147247071841295e-09,1.2061722546540102e-22,5.8140832492558327e-21,9.1337562456833265e-14,1.8654463647334243e-20,0.0009765763912154017,0.13831269363832518,1.4676188510776666e-07,6.3658981148123993e-07,5.939834554558942e-08,9.2594242593413516e-14,1.2665003166114157e-10,2.0235591056701396e-09,0.00093607217807348297,0.00010486857751522534,9.0489680138634116e-09,1.0160246239537133e-11,3.4154820848469008e-09,1.8713363908097211e-10
1.1893012765544872e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052525331757708633,0.096975423333987162,0.02719981461804474,0.0011022942270244034,0.0039915250954744462,7.9363077465517654e-10,9.8481614254534398e-06,1.4668183841280983e-07,3.271298607477614e-24,2.294008310167495e-10,7.6147393961494132e-25,8.5517139825859921e-17,3.152568875693678e-18,3.8271155232255645e-09,1.2078052742630047e-22,5.8349340419114259e-21,9.1443477832697273e-14,1.881628089996269e-20,0.00097581396742675629,0.13835260312726347,1.4679140340292025e-07,6.3702174579476477e-07,5.937660203395707e-08,9.2613158295304812e-14,1.2660366189163506e-10,2.0219774722053824e-09,0.00093616109358846133,0.0001049824468373866,9.0550954649896431e-09,1.0165100592384639e-11,3.4159634224730639e-09,1.8752664115054399e-10
1.1917185791822637e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052486115248468801,0.096972421686406116,0.027172451911925129,0.001105960469715561,0.0039989328968355123,7.9426093814347796e-10,9.8568719148827218e-06,1.4709891074605717e-07,3.2808817132446028e-24,2.2964992637807101e-10,7.6895641892682431e-25,8.5549448446593045e-17,3.1725793306820646e-18,3.8395172225449076e-09,1.2094324889184982e-22,5.8557989365360458e-21,9.1549230785676064e-14,1.8979126488086341e-20,0.00097505407364868366,0.13839237962542428,1.4682078946353038e-07,6.3745293921216778e-07,5.9354950935396306e-08,9.2631990106474071e-14,1.2655747570504233e-10,2.0204010857787371e-09,0.00093624679985639375,0.00010509620116201536,9.0611874851826287e-09,1.0169916570633894e-11,3.4164324193624497e-09,1.8791953754638805e-10
1.1941358818100403e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052447031872579264,0.09696941937069356,0.027145157460631422,0.0011096280991972026,0.0040063371134411779,7.9489050506090738e-10,9.8655349775388188e-06,1.4751614986772384e-07,3.2904658455556262e-24,2.298985197365864e-10,7.7649449932310215e-25,8.5581720851495451e-17,3.1926689734882813e-18,3.8519297829725759e-09,1.2110539133430267e-22,5.8766778397915937e-21,9.1654821891394612e-14,1.9143004486387054e-20,0.00097429669758073605,0.13843202377685854,1.4685004398881003e-07,6.3788339520132605e-07,5.9333391873504733e-08,9.2650738468449708e-14,1.2651147235869817e-10,2.0188299208901231e-09,0.00093632931701195896,0.00010520984108430296,9.0672442493737783e-09,1.0174694374701201e-11,3.4168891501031741e-09,1.8831232860528928e-10
1.1965531844378169e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052408080981872156,0.09696641639463574,0.027117930945519161,0.0011132970997007599,0.0040137377535658728,7.9551947892548041e-10,9.8741507779136876e-06,1.4793355506432366e-07,3.3000509800994929e-24,2.301466123487345e-10,7.8408845500311075e-25,8.5613957241105677e-17,3.2128379144279977e-18,3.8643531824340272e-09,1.2126695622869716e-22,5.8975706587761975e-21,9.1760251722654224e-14,1.930791897523301e-20,0.0009735418270034995,0.13847153622132016,1.4687916767312903e-07,6.3831311720778092e-07,5.9311924473873652e-08,9.2669403819708091e-14,1.2646565111378343e-10,2.0172639522074065e-09,0.00093640866509296389,0.00010532336719582681,9.0732659318661884e-09,1.0179434204208123e-11,3.417333688940128e-09,1.8870501466352509e-10
1.1989704870655935e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052369261932460311,0.096963412765951523,0.027090772050052142,0.0011169674555412807,0.0040211348254614986,7.9614786323382866e-10,9.8827194803377152e-06,1.4835112562586413e-07,3.3096370927521209e-24,2.303942054662226e-10,7.9173856076589908e-25,8.5646157814538427e-17,3.2330862635877381e-18,3.8767873989492017e-09,1.214279450527774e-22,5.9184773010228394e-21,9.1865520849449136e-14,1.9473874040666881e-20,0.00097278944977792091,0.13851091759430217,1.4690816120605451e-07,6.3874210865527431e-07,5.9290548364215028e-08,9.2687986595699569e-14,1.2642001123559546e-10,2.0157031545649672e-09,0.00093648486404070261,0.00010543678008457536,9.0792527063350364e-09,1.0184136258003401e-11,3.4177661097761067e-09,1.8909759605688212e-10
1.20138778969337e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052330574084701653,0.096960408492293162,0.027063680459784595,0.001120639151117104,0.0040285283373574787,7.9677566146132024e-10,9.8912412489757277e-06,1.4876886084582372e-07,3.3192241595754085e-24,2.3064130033605266e-10,7.994450920092414e-25,8.567832276948551e-17,3.2534141308254945e-18,3.8892324106319796e-09,1.2158835928691471e-22,5.9393976744979799e-21,9.1970629838982191e-14,1.9640873774394093e-20,0.00097203955384464219,0.13855016852707244,1.4693702527239605e-07,6.3917037294552631e-07,5.9269263174198613e-08,9.2706487228876466e-14,1.263745519932131e-10,2.0141475029623788e-09,0.00093655793370031604,0.00010555008033497537,9.0852047458280781e-09,1.0188800734147869e-11,3.4181864861729836e-09,1.8949007312064139e-10
1.2038050923211466e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052292016803163852,0.096957403581246895,0.02703665586234346,0.0011243121709095358,0.0040359182974607907,7.9740287706221342e-10,9.8997162478230141e-06,1.4918676002113064e-07,3.3288121568161105e-24,2.308878982005485e-10,8.0720832472865204e-25,8.5710452302225948e-17,3.2738216257713291e-18,3.901688195689632e-09,1.2174820041402985e-22,5.9603316876002021e-21,9.2075579255681512e-14,1.9808922273771032e-20,0.00097129212722334049,0.13858928964670958,1.4696576055224444e-07,6.3959791345870459e-07,5.9248068535545724e-08,9.2724906148717808e-14,1.2632927265969281e-10,2.0125969725630214e-09,0.00093662789382115239,0.0001056632685279203,9.0911222227661671e-09,1.0193427829924804e-11,3.4185948913528468e-09,1.898824461895672e-10
1.2062223949489232e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052253589456589249,0.096954398040333428,0.027009697947410861,0.0011279864994825266,0.0040433047139559969,7.9802951346983187e-10,9.9081446407014214e-06,1.496048224521404e-07,3.3384010609047379e-24,2.3113400029738166e-10,8.1502853551639651e-25,8.5742546607643378e-17,3.2943088578279772e-18,3.9141547324222863e-09,1.2190746991951648e-22,5.9812792491588315e-21,9.2180369661218132e-14,1.997802364179334e-20,0.00097054715801207184,0.1386282815761378,1.4699436772101118e-07,6.4002473355342756e-07,5.9226964081954997e-08,9.2743243781754033e-14,1.262841725119173e-10,2.0110515386927091e-09,0.00093669476405712536,0.0001057763452407966,9.0970053089437733e-09,1.0198017741838686e-11,3.4189913981991377e-09,1.902747155979084e-10
1.2086396975766997e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052215291417860327,0.096951391877008783,0.026982806406706809,0.0011316621214823514,0.0040506875950052958,7.9865557409673423e-10,9.9165265912555094e-06,1.5002304744261469e-07,3.3479908484544581e-24,2.313796078595981e-10,8.2290600156050418e-25,8.577460587924157e-17,3.3148759361714562e-18,3.9266319992223985e-09,1.2206616929116634e-22,6.0022402684325847e-21,9.228500161452329e-14,2.0148181987084225e-20,0.00096980463438662515,0.13866714493416246,1.4702284744947055e-07,6.4045083656704516e-07,5.9205949449127919e-08,9.2761500551593477e-14,1.2623925083065114e-10,2.0095111768383692e-09,0.00093675856396707301,0.00010588931104750952,9.1028541755295941e-09,1.0202570665617881e-11,3.4193760792578214e-09,1.9066688167939361e-10
1.213474302832253e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052139080775965629,0.096945377712629496,0.026929221224951463,0.00113901718475727,0.0040654427833033092,7.9990598155567657e-10,9.9331518190599495e-06,1.5085998233390531e-07,3.367172981296543e-24,2.3186934428938894e-10,8.3883381114280211e-25,8.5838620088153648e-17,3.3562500672929731e-18,3.9516186370532565e-09,1.2238186359566479e-22,6.0442023192989865e-21,9.2493792386563242e-14,2.0491686072032495e-20,0.00096832687698119343,0.13874448839083067,1.4707942724560655e-07,6.4130090459467494e-07,5.9164188198382428e-08,9.279777318164865e-14,1.2614994000970995e-10,2.0064455719229151e-09,0.00093687703057101568,0.00010611491222081998,9.1144499314750371e-09,1.021156632781044e-11,3.4201102525157761e-09,1.9145090519407089e-10
1.2183089080878064e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052063379942049091,0.096939361146483757,0.026875897890948058,0.0011463772395386891,0.0040801839272064221,8.0115412632998198e-10,9.9495932367041817e-06,1.5169755919240616e-07,3.3863583718592835e-24,2.323571172627489e-10,8.5499398285742338e-25,8.5902496449818931e-17,3.3979448880324025e-18,3.9766479381482936e-09,1.2269529527499359e-22,6.0862171228046762e-21,9.270195598908296e-14,2.0839467509710524e-20,0.00096685876194383096,0.13882132488607235,1.4713550521556812e-07,6.421481438203331e-07,5.9122781908102083e-08,9.2833727370230988e-14,1.260613345188994e-10,2.0033999648840815e-09,0.00093698344821577728,0.00010634007657046792,9.1259108474586288e-09,1.0220416366858386e-11,3.4207979847884734e-09,1.922345193928062e-10
1.2231435133433597e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.051988184044764185,0.096933342235947614,0.026822834010093659,0.0011537421659275932,0.0040949110912107903,8.0240003498805891e-10,9.9658521465817206e-06,1.5253577256866243e-07,3.4055468395125489e-24,2.328429364801287e-10,8.7138875555504859e-25,8.5966236463735681e-17,3.4399612636970514e-18,4.001719732917229e-09,1.2300647631027734e-22,6.1282839683372826e-21,9.2909496796578345e-14,2.119155937051098e-20,0.00096540019741468827,0.1388976592255107,1.471910865625437e-07,6.4299258019242715e-07,5.9081727734042459e-08,9.2869366403488293e-14,1.2597342874026644e-10,2.0003741652833396e-09,0.00093707796998583213,0.00010656480856503051,9.1372382703634463e-09,1.022912232079924e-11,3.4214398444114777e-09,1.9301772692615845e-10
1.227978118598913e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.051913488275801292,0.096927321037417191,0.02677002721878792,0.0011611118453113236,0.0041096243394584319,8.0364373378059228e-10,9.9819298478976318e-06,1.5337461706569944e-07,3.4247382064450112e-24,2.333268115704007e-10,8.8802037752337937e-25,8.6029841608415408e-17,3.4823000560240128e-18,4.0268338531970111e-09,1.2331541871401202e-22,6.1704021520228525e-21,9.3116419141277055e-14,2.1547994813755882e-20,0.00096395109271769366,0.1389734961520889,1.4724617641920375e-07,6.438342393342827e-07,5.9041022862534536e-08,9.2904693523129923e-14,1.2588621711514866e-10,1.9973679851356594e-09,0.00093716074747873497,0.00010678911261985175,9.148433537121493e-09,1.0237685715408291e-11,3.422036394431059e-09,1.938005304359088e-10
1.2328127238544663e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.051839287888861593,0.096921297606326604,0.026717475183920127,0.001168486160353378,0.004124323735738563,8.048852486453037e-10,9.997827636557601e-06,1.542140873383704e-07,3.4439322976304061e-24,2.3380875209164359e-10,9.0489110645530916e-25,8.6093313341758865e-17,3.5249621231990547e-18,4.0519901322356146e-09,1.2362213452782974e-22,6.2125709766818712e-21,9.3322727313650031e-14,2.1908807087329967e-20,0.00096251135834136135,0.13904884034710302,1.4730077984888207e-07,6.4467314654922987e-07,5.900066451008044e-08,9.2939711927170185e-14,1.2579969414340687e-10,1.9943812388697065e-09,0.00093723193081649144,0.00010701299309783713,9.1594979747369274e-09,1.0246108064253274e-11,3.4225881926410804e-09,1.9458293255492919e-10
1.2376473291100196e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.051765578198650949,0.096915271997165903,0.026665175602366132,0.0011758649949832538,0.0041390093434889525,8.0612460521161404e-10,1.0013546805059957e-05,1.5505417809271458e-07,3.4631289407941884e-24,2.3428876753191554e-10,9.220032094170464e-25,8.6156653101418386e-17,3.5679483198754047e-18,4.077188404676088e-09,1.2392663582030961e-22,6.2547897517852829e-21,9.3528425562914916e-14,2.2274029527315964e-20,0.0009610809059199659,0.13912369643121508,1.4735490184673436e-07,6.4550932682567443e-07,5.896064992298097e-08,9.2974424770657838e-14,1.2571385438272532e-10,1.9914137432888593e-09,0.00093729166865689822,0.00010723645431023512,9.170432900310705e-09,1.0254390868752173e-11,3.4230957916198074e-09,1.9536493590706416e-10
1.242481934365573e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.051692354579892887,0.096909244263498284,0.026613126200495239,0.0011832482343863194,0.0041536812257973134,8.0736182880520169e-10,1.0029088642390613e-05,1.5589488408532479e-07,3.4823279663805543e-24,2.3476686731001322e-10,9.3935896281619692e-25,8.621986230514486e-17,3.6112594971924347e-18,4.1024285065407779e-09,1.2422893468483386e-22,6.2970577934104648e-21,9.3733518097531335e-14,2.2643695557631706e-20,0.00095965964821507761,0.13919806896544606,1.474085473408748e-07,6.4634280484200073e-07,5.8920976376945438e-08,9.3008835166391302e-14,1.2562869244787167e-10,1.9884653175329248e-09,0.00093734010820485127,0.00010745950051740213,9.1812396210664289e-09,1.0262535618229851e-11,3.4235597387666044e-09,1.9614654310701372e-10
