Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CH4OX(60),CHOX(53),C2H4X(210),C2H4X(65)
1.563872088860828e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760237154,0.11866996526228601,0.022821567681895132,0.0,3.2836016917126379e-33,9.7527170466549844e-20,1.658142198764778e-37,1.0137854796964999e-29,1.4118255369690318e-65,1.3802411430074884e-11,5.2054526846113602e-58,1.3802411028703801e-11,1.104506090315186e-39,2.0390837064125574e-37,1.9065241920609356e-53,2.2105299303106923e-54,2.3582401353923131e-26,3.4421322930488272e-45,7.5378753749569781e-10,2.2318310332559523e-11,8.9391752667298448e-14,2.9475582708133094e-21,1.0913558172421065e-20,8.9316149315002545e-14,1.0382348501371993e-29,1.9612199344595059e-17,1.1389581499202357e-17,4.9896084027534553e-19,8.7945345056770763e-34,6.7380385413647333e-28,3.4478412763874635e-50,3.3572414752454227e-47,2.3799236336167955e-46,7.8373819306875376e-50,3.7399798899975864e-59,4.0070468028453548e-54
1.9548401123706745e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727582964425,0.11866996507036622,0.022821567679105342,0.0,6.9664154519828956e-33,1.4906650613518788e-19,5.3124534393187135e-37,1.9019977072209974e-29,5.5058093047644451e-65,1.7253014318883752e-11,1.5922411054411127e-57,1.7253013705685487e-11,2.414974102117715e-39,4.5804420754424332e-37,6.77489161222072e-53,7.8551290433277623e-54,4.2930673818020579e-26,8.5886505336204879e-45,9.4223441192605838e-10,2.7897887920426793e-11,1.1175445784106423e-13,4.5031753793955733e-21,1.6673128202013095e-20,1.1163643058538119e-13,1.8899619608267554e-29,2.767850492709478e-17,1.9437720117737917e-17,1.0074301272130399e-18,2.519611692592924e-33,1.2270692911413491e-27,9.6690066224417142e-50,1.1929903306970882e-46,6.1177401540884196e-46,3.0203603831701297e-49,1.1650140495464065e-58,1.1232561240221075e-53
2.7367761593903677e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727544150195,0.1186699646865266,0.022821567673525764,0.0,2.5520053177838922e-32,2.8687948463669822e-19,5.7634830668110279e-36,5.2041996086860589e-29,1.5239868033937443e-63,2.4154220121842397e-11,1.4090407895350154e-56,2.4154218942710545e-11,9.2890315009926483e-39,1.7759286526663807e-36,1.1581249336489726e-51,1.3427325384055564e-52,1.1334829747052339e-25,4.7121392163870264e-44,1.31912814729899e-09,3.9057043078613311e-11,1.5650185196652277e-13,8.6593233397611443e-21,3.2060394508846684e-20,1.562658223415164e-13,4.98930089618186e-29,4.5387162936386731e-17,4.3943189865155017e-17,3.1992000784083146e-18,1.7764896163100651e-32,3.2423090865039842e-27,7.7231129169935228e-49,2.0391779066739011e-45,3.4506155581223529e-45,5.8098130771359091e-48,1.3886694023110907e-57,8.9536761188137598e-53
3.5187122064100608e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727505335966,0.118669964302687,0.022821567667946185,0.0,6.6260401660470269e-32,4.7077126014054646e-19,2.6187578593578424e-35,1.0971062177444314e-28,1.0009757155939526e-62,3.1055425958397542e-11,5.8234825447095641e-56,3.1055424024666457e-11,2.4673980151950717e-38,4.7249010130385089e-36,6.3797855043525884e-51,7.3966214818844728e-52,2.3499688980870494e-25,1.5572791198457948e-43,1.6960218647860634e-09,5.021619821352972e-11,2.0127949774650961e-13,1.4201071724792012e-20,5.2576668895935122e-20,2.008804039080996e-13,1.0342653748810802e-28,6.4556064087941037e-17,7.9750527187587248e-17,7.4248494515742176e-18,6.5469210146109481e-32,6.7259544420115002e-27,3.1349197213741711e-48,1.123284970741858e-44,1.1474121994269423e-44,3.1830486944247114e-47,6.8321958535459817e-57,3.6296525671133061e-52
4.300648253429754e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727466521725,0.11866996391884742,0.022821567662366607,0.0,1.4183076993656923e-31,7.0075792888482789e-19,8.4909341477720879e-35,1.9863719686894402e-28,4.2759709943133968e-62,3.7956631828534278e-11,1.7804607943804035e-55,3.7956628951569858e-11,5.3508948048595518e-38,1.027024018852915e-35,2.3872629719830517e-50,2.7677115089887397e-51,4.2161181706526749e-25,3.9960300541917562e-43,2.0729155643891647e-09,6.1375353325178397e-11,2.4608880946378261e-13,2.112821969846083e-20,7.8220768607239174e-20,2.4548018155288844e-13,1.855368205216564e-28,8.4466909054424181e-17,1.2686324456340379e-16,1.4392910894092427e-17,1.819458252068965e-31,1.2072769300983992e-26,9.4070870601996375e-48,4.2030971516966748e-44,2.9531367352631011e-44,1.2116021156737149e-46,2.3708843252955376e-56,1.08788821692564e-51
5.082584300449447e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072742770749,0.11866996353500785,0.022821567656787028,0.0,2.6807161341103758e-31,9.7684962576498141e-19,2.2622788911687845e-34,3.2563386752118709e-28,1.4351291524732178e-61,4.4857837732239665e-11,4.5606787894626369e-55,4.485783372342646e-11,1.0198380709537195e-37,1.9630616241080508e-35,7.1674020631778786e-50,8.3094985188200259e-51,6.8734846896247184e-25,8.7670122285881137e-43,2.4498092461089221e-09,7.2534508413560022e-11,2.9093089910677542e-13,2.9440662086251348e-20,1.0899185184909289e-19,2.9006516064442874e-13,3.0244232292598737e-28,1.0471456004165381e-16,1.8496353832316394e-16,2.482097024504594e-17,4.2668724032779189e-31,1.9689724743433526e-26,2.3530684097969682e-47,1.2618736577404009e-43,6.4952017223762782e-44,3.7634645764604494e-46,6.7010499845110477e-56,2.718157726444914e-51
6.6464563944888325e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727350079014,0.11866996276732879,0.022821567645627875,0.0,7.4737319060024377e-31,1.6673626366930065e-18,1.1149693215331348e-33,7.1906246503629653e-28,1.0652464896790973e-60,5.8660249640312178e-11,2.1419094618147846e-54,5.8660242802003553e-11,2.8709627000602198e-37,5.5645379828588491e-35,4.3562054026223379e-49,5.050119108690633e-50,1.5086055443546201e-24,3.1117096653460433e-42,3.2035965558987731e-09,9.4852818520522257e-11,3.8071642720831366e-13,5.0221192866990073e-20,1.8591241580653022e-19,3.7919074141144676e-13,6.6365069134159638e-28,1.4567558642419842e-16,3.3214657104656876e-16,5.8563862860887893e-17,1.6869692539426772e-30,4.3241532221961934e-26,1.042604571917714e-46,7.6687899602343655e-43,2.3178760762477401e-43,2.5275544685135378e-45,3.6714333631815165e-55,1.201587205811685e-50
8.210328488528219e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727272450533,0.11866996199964978,0.022821567634468722,0.0,1.6824093878061107e-30,2.5423331667870462e-18,3.7777876094409267e-33,1.3445607844052576e-27,4.7263708796226041e-60,7.2462661682519382e-11,7.0247360082945897e-54,7.2462651260407494e-11,6.4970098292786931e-37,1.2672587957935345e-34,1.7015061619187524e-48,1.9724775285234322e-49,2.8121527222923797e-24,8.3963684730147146e-42,3.957383794156463e-09,1.1717112853441671e-10,4.7064211920293744e-13,7.6542146463982127e-20,2.83332821802892e-19,4.682571857122497e-13,1.2368112920901362e-27,1.8654732146204952e-16,5.1692785470175032e-16,1.1387771673493709e-16,4.8700564967877338e-30,8.0642321715845089e-26,3.3025611017136452e-46,2.9951970859979785e-42,6.2854712358106188e-43,1.0320728633727856e-44,1.3448764542879411e-54,3.7989702280551527e-50
9.774200582567605e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727194822046,0.11866996123197085,0.022821567623309568,0.0,3.3080135825626945e-30,3.6017622505163587e-18,1.037831517185451e-32,2.2595650501441109e-27,1.6425562061976103e-59,8.6265073858761537e-11,1.8849657116319064e-53,8.6265059098644158e-11,1.2816514527065338e-36,2.5113770352412672e-34,5.2888024899237606e-48,6.1308617546239004e-49,4.7173355902818278e-24,1.9195769484165498e-41,4.7111709608823748e-09,1.3948943845524304e-10,5.607129496770275e-13,1.0840301730785517e-19,4.012473866959585e-19,5.5726453468311184e-13,2.0742536196382838e-27,2.272203236392222e-16,7.3442858978043579e-16,1.9570974151834208e-16,1.1656232162389531e-29,1.3532501090655524e-25,8.6386971737587889e-46,9.309431096975845e-42,1.4433057345395402e-42,3.3066326724068492e-44,3.9780811947360305e-54,9.9190608476675148e-50
1.1338072676606991e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727117193553,0.11866996046429201,0.022821567612150415,0.0,5.9184465774631263e-30,4.8456426208510362e-18,2.4914721494922235e-32,3.521018464134815e-27,4.9322198063611299e-59,1.0006748616894074e-10,4.4478965796664365e-53,1.0006746631671535e-10,2.2981039799987237e-36,4.515926471227356e-34,1.4271673554929295e-47,1.6543354907522401e-48,7.3424665428250406e-24,3.9263110181200584e-41,5.4649580560764046e-09,1.6180774828300018e-10,6.5093280781011801e-13,1.4580334163172055e-19,5.3965061554171186e-19,6.4621282867808378e-13,3.2277940431033993e-27,2.6791064874768329e-16,9.8020674636116766e-16,3.0824566083179227e-16,2.4593793569481166e-29,2.1069322011498683e-25,1.9972418995786114e-45,2.5119598286568296e-41,2.9626556208675598e-42,9.154114932307323e-44,1.0305279929521445e-53,2.2889087909948682e-49
1.2901944770646378e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727039565044,0.11866995969661323,0.022821567600991261,0.0,9.8627231532691294e-30,6.2739715960872356e-18,5.4058859642096796e-32,5.1843820979468982e-27,1.3287952697685041e-58,1.1386989861296196e-10,9.5291636895100791e-53,1.1386987291462166e-10,3.8357167274539025e-36,7.549330123841014e-34,3.4659128888334584e-47,4.0174423055009438e-48,1.080276952366405e-23,7.3907290625973515e-41,6.2187450797383151e-09,1.8412605801768704e-10,7.4130495095876363e-13,1.8874267896679186e-19,6.9853719827201606e-19,7.3510210685323052e-13,4.7478352541779423e-27,3.0869139601627041e-16,1.2507416070622256e-15,4.5489403741821647e-16,4.7186699678632131e-29,3.1006197992865338e-25,4.2137091719733361e-45,6.0999355622245987e-41,5.5913667182981424e-42,2.2652988219439752e-43,2.4208963294676852e-53,4.8194049145290945e-49
1.4465816864685764e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726961936535,0.11866995892893452,0.022821567589832108,0.0,1.5544996516211066e-29,7.8867509753840726e-18,1.0857961050116329e-31,7.3040929298718926e-27,3.3397741045423823e-58,1.276723111907318e-10,1.8963087429710742e-52,1.27672278892365e-10,6.0528388361449224e-36,1.1922737373743216e-33,7.807554660352313e-47,9.0495695993713882e-48,1.5211331802559635e-23,1.3045156215409451e-40,6.9725320318680127e-09,2.0644436765930263e-10,8.3183221832583999e-13,2.372205859782671e-19,8.7790188418910405e-19,8.2393240772696984e-13,6.6837850515016285e-27,3.4947114202922229e-16,1.5432615592766008e-15,6.3847948770589069e-16,8.4033775094961727e-29,4.3668509413329536e-25,8.3013678982405201e-45,1.3740029705917645e-40,9.88661992871875e-42,5.1559530157363496e-43,5.3092463954017497e-53,9.4736052221364546e-49
1.7593561052764536e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726806679472,0.1186699573935773,0.022821567567513797,0.0,3.392088193089508e-29,1.1665657939704654e-17,3.574999613760813e-31,1.3134319775910584e-26,1.7143864984783317e-57,1.5527713674713577e-10,6.1963469892770951e-52,1.5527708898737515e-10,1.3230246761315742e-35,2.6075185044825037e-33,3.1975769435293416e-46,3.7058928251561538e-47,2.7333901637962828e-23,3.4676100364447937e-40,8.4801057215309185e-09,2.5108098666331687e-10,1.0133627286360982e-12,3.5079026127414303e-19,1.2980440252012897e-18,1.0014162348544068e-12,1.200452822373771e-26,4.3095997177584986e-16,2.1833184710081852e-15,1.12731065379588e-15,2.2326909091470618e-28,7.8494980154296496e-25,2.6902131598049395e-44,5.6261834233634061e-40,2.6328426616165236e-41,2.0977289268090304e-42,2.1090444115191337e-52,3.0550807385314039e-48
2.0408530822035432e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726666948101,0.11866995601175606,0.02282156754742732,0.0,6.1336875463519487e-29,1.5697488905006771e-17,8.7210095125857451e-31,2.0495897328550005e-26,5.7350172332836955e-57,1.8012148020436745e-10,1.5149085567676174e-51,1.8012141595195945e-10,2.3948871359334658e-35,4.7199277819662436e-33,9.1491180680648226e-46,1.0602756586394405e-46,4.2637319536305559e-23,7.2861681845531142e-40,9.8369217975878691e-09,2.9125394344861826e-10,1.177294143211312e-12,4.7194025494942181e-19,1.7461532631219394e-18,1.1609503694568695e-12,1.8717259280060948e-26,5.0405514448371592e-16,2.8104362499802586e-15,1.7175557463414241e-15,4.6359777787018381e-28,1.2246923282920405e-24,6.5646388618415429e-44,1.6095609748732796e-39,5.5354187946857634e-41,5.9321458506644811e-42,5.9751054628177314e-52,7.4231835181843794e-48
2.3223500591306326e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726527216697,0.11866995462993506,0.022821567527340842,0.0,1.027402497751588e-28,2.0326922983186862e-17,1.8783050411073266e-30,3.0194884731113468e-26,1.6192727485012638e-56,2.0496582409346886e-10,3.2912316792340895e-51,2.0496574090726551e-10,4.0148084710546035e-35,7.9107780013911927e-33,2.2592987783978345e-45,2.6180773700673815e-46,6.279695786229176e-23,1.3903482779873232e-39,1.1193737641881086e-08,3.3142689993235638e-10,1.3417603030558723e-12,6.1102805585032111e-19,2.2605281559884077e-18,1.3202940260687585e-12,2.755496529296561e-26,5.7703636579908412e-16,3.4750435956218195e-15,2.4607228871830043e-15,8.6914054905436895e-28,1.8040754213523172e-24,1.4256364947667186e-43,3.9741021357834309e-39,1.0563968799676484e-40,1.4477190423379765e-41,1.4755599043799088e-51,1.6053065864229797e-47
2.603847036057722e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726387485254,0.11866995324811426,0.022821567507254364,0.0,1.6222748846669892e-28,2.5553950467624447e-17,3.6804273354870368e-30,4.2553906012832335e-26,4.0180757771366973e-56,2.2981016841388729e-10,6.5339009102198844e-51,2.2981006385331062e-10,6.3437809265767581e-35,1.249580896881566e-32,4.9892609284347548e-45,5.7811621782495369e-46,8.8482776424015918e-23,2.4630946947814235e-39,1.2550553254410588e-08,3.7159985611452663e-10,1.5067685165211786e-12,7.6805099476544617e-19,2.8411374644768724e-18,1.4794474325890704e-12,3.8808687299575564e-26,6.5000559504779106e-16,4.1689462949914076e-15,3.3646770148988268e-15,1.5076534933295432e-27,2.54238420372993e-24,2.8300575098951668e-43,8.7748571776772211e-39,1.8712532308944812e-40,3.164304682016655e-41,3.2780806431716895e-51,3.1735260925965668e-47
2.885344012984811e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726247753783,0.11866995186629371,0.022821567487167887,0.0,2.4442006614851566e-28,3.1378566098272987e-17,6.6975662647549665e-30,5.7895786934213381e-26,9.0269787428285922e-56,2.5465451316507036e-10,1.2083919637839145e-50,2.54654384790112e-10,9.5635934380753906e-35,1.8831002316460175e-32,1.0102122502987105e-44,1.1704747880948251e-45,1.2036507480573873e-22,4.1139255604818006e-39,1.3907368635176355e-08,4.1177281199512383e-10,1.6723245565279092e-12,9.4300640459339818e-19,3.4879499552842724e-18,1.6384108167606591e-12,5.2769102727015516e-26,7.229171376414784e-16,4.8857813318099231e-15,4.4355996811242354e-15,2.4603264422687935e-27,3.4589161347909359e-24,5.233509183240952e-43,1.7764601634274922e-38,3.1246237109595715e-40,6.3499474063701352e-41,6.7031804642788338e-51,5.8445916882312742e-47
3.1668409899119005e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726108022279,0.1186699504844734,0.022821567467081409,0.0,3.5446419073010746e-28,3.7800764762719992e-17,1.1484756172483075e-29,7.6543116131463906e-26,1.8734971223750232e-55,2.7949885834646694e-10,2.1102943358742187e-50,2.7949870371768728e-10,1.3876859514194317e-34,2.7312574855590212e-32,1.9081527126351516e-44,2.2107173409669737e-45,1.5911358025103876e-22,6.5502768331706103e-39,1.526418378417839e-08,4.5194576757414319e-10,1.8384328413502461e-12,1.135891618661626e-18,4.2009344241784367e-18,1.79718440591404e-12,6.9726123975873604e-26,7.9571833229613324e-16,5.620555504194887e-15,5.6783100010390629e-15,3.8221350262636187e-27,4.5729548361296777e-24,9.1383258128007918e-43,3.3550200950956419e-38,4.9734234493122166e-40,1.1898135331965693e-40,1.2820886642996724e-50,1.0163719054807229e-46
3.44833796683899e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725968290741,0.1186699491026533,0.022821567446994932,0.0,4.9802874858799229e-28,4.4820539424331807e-17,1.8754338551223336e-29,9.8818326871651517e-26,3.6443731772226689e-55,3.0434320395752647e-10,3.5146519287427338e-50,3.0434302063605424e-10,1.950697406969029e-34,3.8376807760654381e-32,3.4045625736806651e-44,3.9441382947252872e-45,2.0539761766451482e-22,1.0024287864260002e-38,1.6620998701416717e-08,4.9211872285157957e-10,2.0050966655120709e-12,1.3467039703649877e-18,4.9800596868881819e-18,1.9557684270297794e-12,8.9968975319565804e-26,8.6841968672001405e-16,6.3692740737678792e-15,7.0965658063358161e-15,5.7019523081460354e-27,5.9037749995510222e-24,1.5217086423269026e-42,5.9852518188467244e-38,7.6081772718276861e-40,2.1071348863781663e-40,2.3207218013833942e-50,1.6855772823078219e-46
4.011331920693169e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725688827578,0.11866994633901382,0.022821567406821973,0.0,9.1100261386521981e-28,6.0652789482074655e-17,4.4499541326977606e-29,1.5554182274055733e-25,1.1822888437875936e-54,3.5403189646643652e-10,8.6978257295049435e-50,3.5403164844523667e-10,3.5715231651156838e-34,7.019826415816784e-32,9.4594792879284023e-44,1.095719438465706e-44,3.2324855991877654e-22,2.1342084079059928e-38,1.9334627840602446e-08,5.7246463250168498e-10,2.3400999583920612e-12,1.8220994244006884e-18,6.7366079455118635e-18,2.2723686715586374e-12,1.4146606341368582e-25,1.0135332669237532e-15,7.8967848094811043e-15,1.0470558988153462e-14,1.1521125306675817e-26,9.2928419830322897e-24,3.7644801927965591e-42,1.6625153402858235e-37,1.6183924448674738e-39,5.7745113119504136e-40,6.6627398072088776e-50,4.136114838428403e-46
4.5743258745473476e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072540936427,0.11866994357537526,0.022821567366649021,0.0,1.5391060954863718e-27,7.8875257142333402e-17,9.3583550405048875e-29,2.3064528414290776e-25,3.2625034766355934e-54,4.0372059068741146e-10,1.9108705148172726e-49,4.0372026821780446e-10,6.0390963717211494e-34,1.1858339861433292e-31,2.2821156060744852e-43,2.6430889808515714e-44,4.7926996099336284e-22,4.1140568520555637e-38,2.2048256052733848e-08,6.5281054094540051e-10,2.6773468309440192e-12,2.3691714479302943e-18,8.7573455620830518e-18,2.5882133606220612e-12,2.0956286405241885e-25,1.1584397112063009e-15,9.45013717748645e-15,1.4573768118633716e-14,2.1069458457532688e-26,1.3780293907720503e-23,8.2676900167473388e-42,4.0097193906402743e-37,3.1167702079474094e-39,1.3756310701688051e-39,1.6651814480146491e-49,9.0109753349677463e-46
5.137319828401526e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725129900834,0.11866994081173764,0.022821567326476066,0.0,2.4463963859287675e-27,9.9487896083044985e-17,1.7957155136385899e-28,3.2670810580050792e-25,7.9558367393699443e-54,4.5340928661607166e-10,3.831739526418452e-49,4.5340887995390393e-10,9.6068925162593326e-34,1.8845436348690394e-31,4.9445031969083445e-43,5.7258462156154132e-44,6.7881340760503775e-22,7.3489322135604017e-38,2.4761883337811241e-08,7.3315644818268738e-10,3.0168439542621884e-12,2.9878987426923846e-18,1.1042023552496926e-17,2.9033043005459804e-12,2.965535610389726e-25,1.3028895220527816e-15,1.1017753944613936e-14,1.9416218230780094e-14,3.5724128130746164e-26,1.9520335633752673e-23,1.6574432713336478e-41,8.6851617773408364e-37,5.5619722403112692e-39,2.9455450373934102e-39,3.7412171245863623e-49,1.7920930713541721e-45
5.700313782255705e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724850437265,0.11866993804810094,0.022821567286303111,0.0,3.7051998296510887e-27,1.2249064825087765e-16,3.2063054616003743e-28,4.4630929697834205e-25,1.7626770815626845e-53,5.0309798424804885e-10,7.148326431428755e-49,5.0309748365368147e-10,1.4561626834890562e-33,2.8536443238794902e-31,9.8472919617795874e-43,1.1401893397241081e-43,9.2722841160727449e-22,1.2359160392859684e-37,2.7475509695834982e-08,8.1350235421350693e-10,3.3585929647989856e-12,3.6782600230629173e-18,1.3590393178274108e-17,3.2176432932054984e-12,4.0472334312712309e-25,1.4470335292414419e-15,1.2592305205972343e-14,2.5003291141387333e-14,5.7087006149070261e-26,2.6667154275923513e-23,3.09154552002846e-41,1.7292218462560978e-36,9.3444382490802231e-39,5.8007757804288037e-39,7.7311560271385477e-49,3.3162471949539308e-45
