Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),C2H6X(52),CH4OX(60),C2H4X(205),C2H4X(65),CH2OH(40),OCX(25),CH2OX(54),CH2(T)(34),CH2O2(181),O(29),COX(50),C3H6O(210),C2H3(46),C2H2(308),C2H2(331),C2H2X(333),C4H6(347),acetyl(43),C3H5(340)
6.6811294902602495e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999966,0.11866996602996205,0.02282156769305424,0.0,1.8548355994936259e-45,2.2242316775468064e-30,1.3170623198649854e-68,1.2533461300238918e-45,1.3682209028942598e-53,5.896628293134657e-17,2.1120878768396e-89,5.8966282930603944e-17,1.0267661386143227e-60,1.6106407964334597e-58,4.4802264205302562e-71,1.8456806067816765e-90,8.011689358728043e-32,2.6382155776856682e-71,3.2203096635581505e-15,9.534764558330709e-17,3.8170859767001268e-19,6.7466556008329945e-32,2.4981720984517653e-31,3.8170859693173059e-19,1.5053229461368835e-45,9.7360963983577588e-44,2.3592634333599008e-81,1.3259178155493505e-59,1.5974745283934688e-72,2.4418748250876346e-95,2.7522162044496622e-85,3.8605471093976551e-72,1.1547002713386446e-81,1.401883225973012e-67,5.4223457467470688e-35,7.6117457426478663e-48,9.0435779074866262e-26,2.8032976685822118e-83,1.0684522603075787e-147,1.7325926384442369e-87,6.6355684316441094e-98,1.9276532287386286e-110,7.1009367525391958e-112,2.466479372277539e-192,8.9465758974693988e-99,1.7330972782638463e-127
1.3368063610833498e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999327,0.11866996602995876,0.022821567693054191,0.0,1.4849963018002183e-44,8.9027232252253595e-30,4.2181385344478303e-67,1.003693412391403e-44,2.190932283639345e-52,1.1798379634455657e-16,1.3538258322419699e-87,1.1798379634158409e-16,1.6446106810639785e-59,2.5800242969462837e-57,1.4348763473320358e-69,1.1822435425041264e-88,3.2067636501318588e-31,8.4517676837042518e-70,6.4434171634860243e-15,1.9077813012889105e-16,7.637488274924233e-19,2.7004204689490362e-31,9.999198811895985e-31,7.6374882453737096e-19,1.2051736547707034e-44,7.7947970820893923e-43,1.5116510692715831e-79,2.1237728198402238e-58,5.1180657023908069e-71,3.1291936372225496e-93,1.7634276699777904e-83,1.2364291871835445e-70,7.394240396481963e-80,4.4897933583320853e-66,2.170351402806539e-34,6.0940138759456265e-47,1.8095029000754728e-25,1.7956414291117473e-81,2.1941803796917648e-144,1.1101242351870676e-85,8.5032935770078505e-96,4.9404886882927229e-108,1.8199382145774271e-109,4.0548099878255236e-188,1.1466328131581303e-96,8.8875475568685874e-125
2.6741931851979992e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998661,0.1186699660299522,0.022821567693054094,0.0,1.1884483665398251e-43,3.5622489234900438e-29,1.3503674131701365e-65,8.0336153189557253e-44,3.5069062561530875e-51,2.3601882317539229e-16,8.6711780492688351e-86,2.3601882316349858e-16,2.6328057914595248e-58,4.1304396551996023e-56,4.5935197374778698e-68,7.5695665688009054e-87,1.2831231604706007e-30,2.7060830387568905e-68,1.288963216333654e-14,3.8163909922005223e-16,1.5278292871626431e-18,1.0805199331733043e-30,4.0009819756840723e-30,1.5278292753385842e-18,9.645051959970919e-44,6.2382066636057358e-42,9.6800822322136161e-78,3.3998810145729302e-57,1.6387652630597865e-69,4.0076694018717407e-91,1.1292370295537537e-81,3.9582510799662486e-69,4.7315728372666108e-78,1.4373332201817387e-64,8.684232625033835e-34,4.8770456126764447e-46,3.6197979320070911e-25,1.1496977408009101e-79,4.4998115463891993e-141,7.1088454891573323e-84,1.0890470017434524e-93,1.2654947148634878e-105,4.6617295253208872e-107,6.6546332664898412e-184,1.4686284734937604e-94,4.5540346547820803e-122
5.348966833427298e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997335,0.11866996602993907,0.022821567693053903,0.0,9.5093926714488308e-43,1.4251315291144829e-28,4.3220546311898865e-64,6.4285198592514966e-43,5.6121525992100442e-50,4.7208887685472672e-16,5.5516965871300465e-84,4.7208887680714421e-16,4.2136325524997156e-57,6.6106246672550503e-55,1.4702252928109607e-66,4.8455246590568211e-85,5.1333281623814826e-30,8.6618942690678622e-67,2.5782062163016648e-14,7.6336103740234726e-16,3.055990206604676e-18,4.3227833213283573e-30,1.6006533145454546e-29,3.0559901593007408e-18,7.7175069134376804e-43,4.9915131325426064e-41,6.1970181059127419e-76,5.4412856449750273e-56,5.2456241354328446e-68,5.1312902929334433e-89,7.2291754827199727e-80,1.2669025653035895e-67,3.0253217128399562e-76,4.6004018166616678e-63,3.4742585334340393e-33,3.9023493455527079e-45,7.2404072489823161e-25,7.3595874695069332e-78,9.221836590577901e-138,4.5509576421794215e-82,1.3943805610268359e-91,3.2406006571096491e-103,1.193746894033794e-104,1.0912033019909959e-179,1.8804356325008578e-92,2.3325904127171537e-119
1.0698514129885895e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679994681,0.11866996602991281,0.022821567693053522,0.0,7.6082365946364884e-42,5.7009900689274116e-28,1.3831838775322789e-62,5.1434670064661904e-42,8.9802323395219532e-49,9.4422898428404715e-16,3.5537716119623303e-82,9.4422898409370211e-16,6.7427268396540412e-56,1.0578536584311556e-53,4.7051508941456785e-65,3.1014247960975339e-83,2.0534983814776552e-29,2.7721947896880795e-65,5.1566922162293168e-14,1.5268049137668284e-15,6.1123120458951129e-18,1.72925405406494e-29,6.4031343196593692e-29,6.1123118566639763e-18,6.1745916413527066e-42,3.9935896671480934e-40,3.9666566241339677e-74,8.7072380139301418e-55,1.6788517886553051e-66,6.5689947304920317e-87,4.6273301288182042e-78,4.0544676108964741e-66,1.9319070389913074e-74,1.472263116890785e-61,1.3898165182034081e-32,3.1221308787996818e-44,1.4481702895380721e-24,4.7105749026622159e-76,1.8892449049345737e-134,2.9130278420327888e-80,1.7850634121408641e-89,8.2971335501442814e-101,3.056432609467348e-102,1.7885293303081342e-175,2.4073112757724276e-90,1.1945230582048775e-116
2.1397608722803093e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679989369,0.1186699660298603,0.022821567693052758,0.0,6.0868784095920797e-41,2.2804888213633658e-27,4.4262994652769981e-61,4.1150340654005552e-41,1.4368701533275476e-47,1.8885091994252956e-15,2.2746333089633563e-80,1.8885091986638843e-15,1.0789094788468688e-54,1.6926887976298052e-52,1.5056860640800691e-63,1.9849638013778002e-81,8.2143277750572689e-29,8.8716451532648591e-64,1.0313664216051139e-13,3.0536926664953561e-15,1.222495572610147e-17,6.9172976596278638e-29,2.5613579245304139e-28,1.2224954969146138e-17,4.9399076255198677e-41,3.1950234061807715e-39,2.5388410582541952e-72,1.3932525663738392e-53,5.3727288978226636e-65,8.408916899563325e-85,2.9617005187984134e-76,1.2974646123518951e-64,1.230758646019811e-72,4.7113601830550173e-60,5.5594922912572638e-32,2.4977512385979893e-43,2.8964602237969356e-24,3.0148467564942469e-74,3.8697000052635211e-131,1.8644706089063994e-78,2.2850452029957119e-87,2.1242192289060003e-98,7.8250314232760512e-100,2.9307621322805883e-171,3.081521395910092e-88,6.116564209329186e-114
4.2795797908637483e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679978749,0.11866996602975526,0.022821567693051232,0.0,4.8696186010481907e-40,9.1221408762987765e-27,1.4163752424502013e-59,3.2921314343164492e-40,2.2989223835590933e-46,3.7770696308382205e-15,1.4558355516110586e-78,3.7770696277925137e-15,1.7263137121154901e-53,2.7084003226912517e-51,4.8180573419052554e-62,1.2703415403646633e-79,3.2857979643989101e-28,2.8390259329181069e-62,2.062760821556086e-13,6.1074681719506678e-15,2.4450243093016135e-17,2.7669753393503281e-28,1.0245639940448275e-27,2.4450240065133362e-17,3.9520195969712318e-40,2.5560793954153494e-38,1.624916132510857e-70,2.2292796925541497e-52,1.719337651899686e-63,1.0763799919524084e-82,1.8955536485426312e-74,4.1517780562466228e-63,7.8047465742643835e-71,1.507592058034315e-58,2.2238421615807208e-31,1.9981331640627042e-42,5.7931633122313877e-24,1.9294482467508657e-72,7.9252703465146916e-128,1.1933036780308306e-76,2.9249628317042355e-85,5.4381969030110134e-96,2.0032802216036312e-97,4.8016608428768112e-167,3.9442893818620182e-86,3.1318360147318574e-111
8.559217628030626e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679957505,0.11866996602954517,0.022821567693048179,0.0,3.8957415775813343e-39,3.6488934689842302e-26,4.5319624260496402e-58,2.633746812447969e-39,3.6779119944808274e-45,7.55419049818579e-15,9.317572248938288e-77,7.5541904860028383e-15,2.7621487650607169e-52,4.3335187539614317e-50,1.5416292361244804e-60,8.1294085782053044e-78,1.3143325594390499e-27,9.0850420849635672e-61,4.1255496214044617e-13,1.2215019182854322e-14,4.8900817852853228e-17,1.1068013795989015e-27,4.0982975012416819e-27,4.8900805741200204e-17,3.1616527072207422e-39,2.0448877846297009e-37,1.0399648272318215e-68,3.5669079665634848e-51,5.5019828566892611e-62,1.3777910972967009e-80,1.2131731353014003e-72,1.3284462170549908e-61,4.9050147342499638e-69,4.8238280037434699e-57,8.8954591419530862e-31,1.5983411201003857e-41,1.1587062368767193e-23,1.2347287270879264e-70,1.6229384316328039e-124,7.6372794260542703e-75,3.7440195694488559e-83,1.3922033405720471e-93,5.1284897028979543e-95,7.8654631557621501e-163,5.0482378561099151e-84,1.6035397110584899e-108
1.7118493302364384e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679915017,0.11866996602912501,0.022821567693042073,0.0,3.1166124957264223e-38,1.4595648112918853e-25,1.4499189475846963e-56,2.1070141025802351e-38,5.8833831370990909e-44,1.5108432250967795e-14,5.9633181040842055e-75,1.5108432202235739e-14,4.4194754468058267e-51,6.9336914414501308e-49,4.9321623340678624e-59,5.2017227208725313e-76,5.257357006716394e-27,2.9072388737010855e-59,8.2511272208869367e-13,2.4430121204633756e-14,9.780196747655849e-17,4.4272279154831064e-27,1.6393272065270372e-26,9.7801919029710263e-17,2.529336386567599e-38,1.6359199347436955e-36,6.6558339539769868e-67,5.707101076323183e-50,1.7606504590536416e-60,1.7635883783026783e-78,7.7643413286873824e-71,4.250157374620803e-60,3.0298808948358946e-67,1.5432960293821715e-55,3.5582017597231135e-30,1.2783855689914228e-40,2.3176832000506338e-23,7.9005937903993844e-69,3.3229223284074059e-121,4.8879022161195289e-73,4.7923879235427717e-81,3.5640718844762983e-91,1.3129051558057764e-92,1.288058373198697e-158,6.4603917215934975e-82,8.2102244165106273e-106
3.42370446510319e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679830041,0.11866996602828468,0.022821567693029857,0.0,2.4932985778146994e-37,5.8382740923746529e-25,4.6377184374562942e-55,1.685617921533193e-37,9.4092426011908435e-43,3.0216915828879134e-14,3.8165465243515586e-73,3.021691563395055e-14,7.0711905310592802e-50,1.1093951756567082e-47,1.5776040579791281e-57,3.3276637104176892e-74,2.1029481736762667e-26,9.3032047285677629e-58,1.6502282418994783e-12,4.8860325248081114e-14,1.9560426714009334e-16,1.7708955730365654e-26,6.5573244460524271e-26,1.9560407335228884e-16,2.0234738517247351e-37,1.3087398300737531e-35,4.2597524394679738e-65,9.1314002664971633e-49,5.6341041997587457e-59,2.2574031189856233e-76,4.9691546648028517e-69,1.3594799798364155e-58,1.812714016729675e-65,4.9363948594635815e-54,1.4232843274739067e-29,1.0222399403432041e-39,4.6364257338654211e-23,5.0541931260742671e-67,6.8016247260044729e-118,3.1282711721729472e-71,6.1342837298932141e-79,9.124061147986373e-89,3.3610521532026659e-90,2.1082453873357184e-154,8.265716185150703e-80,4.2036603061551252e-103
6.8474147348366925e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679660093,0.11866996602660404,0.022821567693005425,0.0,1.9946437151381115e-36,2.3353126062167402e-24,1.4827700788938902e-53,1.3484969584510691e-36,1.5041388661183083e-41,6.0433883274091074e-14,2.4425970399767104e-71,6.0433882494376235e-14,1.1313928311867542e-48,1.7750347336902019e-46,5.043911391179462e-56,2.1278548124489792e-72,8.4118035741825212e-26,2.9770317629434193e-56,3.3004592811782066e-12,9.772073333452977e-14,3.9120886813166026e-16,7.0835905251694413e-26,2.6229322686910282e-25,3.9120809298010839e-16,1.618779464989757e-36,1.0469934160928898e-34,2.7262473045809685e-63,1.4610270879091224e-47,1.8029152008831903e-57,2.8894821316812704e-74,3.1802073054471616e-67,4.3466685099038353e-57,1.026087229572982e-63,1.5782628187900004e-52,5.6931445809788432e-29,8.1703969448448707e-39,9.277065231362391e-23,3.2318718280131644e-65,1.3914286042858103e-114,2.0020977864252903e-69,7.8518999289585273e-77,2.3357628788385695e-86,8.6043119404730171e-88,3.4471894122520919e-150,1.057087092095045e-77,2.1522800931729959e-100
1.3694835274303699e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679320198,0.11866996602324276,0.022821567692956565,0.0,1.5957191858774085e-35,9.3412563619811105e-24,4.7365554130081924e-52,1.0787985599428429e-35,2.402339883536511e-40,1.2086781932206855e-13,1.5632643332857743e-69,1.2086781620321181e-13,1.8102302818138215e-47,2.8400537491799122e-45,1.6112252317590696e-54,1.3594618734443444e-70,3.3647237155585511e-25,9.5265103390383605e-55,6.6009213583642982e-12,1.9544154950564292e-13,7.824180767727834e-16,2.8334373921347915e-25,1.0491728985533073e-24,7.8241497616981773e-16,1.2950213040343689e-35,8.3759535228001698e-34,1.7447998010551248e-61,2.3376456543528212e-46,5.7693202221552986e-56,3.6985403991197363e-72,2.0352597336041047e-65,1.3885894135288729e-55,5.3305379073006069e-62,5.0415970487480938e-51,2.2772593057336094e-28,6.5242990451151771e-38,1.8570961945822456e-22,2.0648030768834584e-63,2.843314433193258e-111,1.2813437276959709e-67,1.005044097957182e-74,5.9795492800897898e-84,2.2027058503590282e-85,5.625150978338519e-146,1.3507056267240777e-75,1.1019684489602863e-97
2.7389676353237712e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678640403,0.11866996601652018,0.022821567692858844,0.0,1.276580670357055e-34,3.7365037310771502e-23,1.5104058423471494e-50,8.6303915673398497e-35,3.8301076409330734e-39,2.4173569604820847e-13,1.0004897621253638e-67,2.4173568357281976e-13,2.8963694522427161e-46,4.5440724210845385e-44,5.1379193485346324e-53,8.6704271699188791e-69,1.3458900313916946e-24,3.0484838667870269e-53,1.3201845507251024e-11,3.9088318184073253e-13,1.5648365206869863e-15,1.1333748216367968e-24,4.1966875205557883e-24,1.5648241183129094e-15,1.0360122618313903e-34,6.700765273330669e-33,1.1166719620066399e-59,3.7402345058630846e-45,1.8461738330676472e-54,4.7341321179238029e-70,1.3024706998867409e-63,4.4285536752762142e-54,2.4737881522998878e-60,1.6076783408549305e-49,9.10904032261553e-28,5.2003061548534977e-37,3.7209226252579218e-22,1.3168946711187044e-61,5.7972843421750338e-108,8.2006008157669362e-66,1.2864566028557092e-72,1.5307601407846015e-81,5.6389276587841128e-83,9.1426316670433784e-142,1.7228747860992055e-73,5.6420760150462416e-95
5.477935851110573e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677280819,0.11866996600307503,0.022821567692663403,0.0,1.021272482688356e-33,1.4946017287776849e-22,4.7997771650682688e-49,6.9043130731250244e-34,6.0849867367497139e-38,4.8347146802100255e-13,6.4031347741142676e-66,4.8347141811978316e-13,4.6341906440630356e-45,7.2704662350154646e-43,1.6327311904832719e-51,5.510901482859332e-67,5.3835619198307811e-24,9.7551439337483719e-52,2.6403693783082648e-11,7.8176644648236525e-13,3.1296735150432213e-15,4.533496043072463e-24,1.6786709488547824e-23,3.1296239058727979e-15,8.2880169826227817e-34,5.3606131646481345e-32,7.1466957351697215e-58,5.9843751219265996e-44,5.9076957850093163e-53,6.0596850550283123e-68,8.3345830121798845e-62,1.4076781512855573e-52,1.0172909612350982e-58,5.1088902010096625e-48,3.6436168713781108e-27,4.1299532541395066e-36,7.4687638377216346e-22,8.3701081835973499e-60,1.1768118539580294e-104,5.2483813683341255e-64,1.646663469455324e-70,3.9187197392693304e-79,1.4435646105231391e-80,1.4743717267761427e-137,2.19000387818446e-71,2.8887370622896116e-92
1.0955872282684177e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674561644,0.11866996597618473,0.022821567692272521,0.0,8.1703047278869673e-33,5.978407380517479e-22,1.5149112854017041e-47,5.5234481209202805e-33,9.600618489251539e-37,9.6694308604690769e-13,4.0980045720005221e-64,9.6694288644469966e-13,7.4147005497917339e-44,1.1632535687915157e-41,5.1532450070474729e-50,3.4791068105875941e-65,2.1534256899252483e-23,3.1216419354717722e-50,5.2807390246978562e-11,1.5635329756514441e-12,6.2593479298670294e-15,1.8133953901087385e-23,6.7146497198083359e-23,6.2591494958387738e-15,6.6302819660758603e-33,4.288490852424287e-31,4.5738771904299887e-56,9.5749961106561647e-43,1.8904157929241246e-51,7.7563832254392688e-66,5.3325578763333674e-60,4.4452637786871598e-51,3.7623854191036736e-57,1.6124738274761997e-46,1.4574469949320877e-26,3.256505698688648e-35,1.5045199666920773e-21,5.2841111286685164e-58,1.0754936356686994e-100,3.3589586374813517e-62,2.1077258400906109e-68,1.0031784047378857e-76,3.6955193876658087e-78,3.4126967438381149e-132,2.7648924180414309e-69,1.4790266296269725e-89
2.1911745145831387e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276691233,0.11866996592240414,0.022821567691490754,0.0,6.5364426482320876e-32,2.3913630394604672e-21,4.7185379520403181e-46,4.4187539375400146e-32,1.4945146305449327e-35,1.9338866184059856e-12,2.6227198700861762e-62,1.9338858200184921e-12,1.1863504183564398e-42,1.8611449985107214e-40,1.6050959361027962e-48,2.1677745474976227e-63,8.6137091087826266e-23,9.9892257528316999e-49,1.0561478282370108e-10,3.127066033532856e-12,1.2518698463960106e-14,7.2535564789046096e-23,2.6858323076405259e-22,1.2517904749170499e-14,5.3040142544307594e-32,3.4307927179237204e-30,2.9272704485559287e-54,1.5319977664173083e-41,6.0490505554431009e-50,9.9281335092833798e-64,3.4108217776846961e-58,1.3860328554946669e-49,1.2816178924349063e-55,5.0224183466675878e-45,5.8297892557731418e-26,2.5323565617470804e-34,3.0521084940981555e-21,3.2923788741083917e-56,2.1063305668199073e-97,2.1497261184485498e-60,2.6978798018138221e-66,2.5680652720777587e-74,9.4604968366477161e-76,5.2702227700171168e-128,3.4448629532020075e-67,7.5725444992940127e-87
4.382349087212581e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727658246611,0.11866996581484295,0.02282156768992722,0.0,5.2294719043985334e-31,9.5654522857250525e-21,1.4334876325238935e-44,3.5349955286390783e-31,2.2682589845704332e-34,3.8677748682411268e-12,1.6785365667490108e-60,3.8677716748619117e-12,1.8981551385522494e-41,2.9776381170601151e-39,4.876266106551261e-47,1.3176972013841427e-61,3.4454885173646537e-22,3.1965337116559346e-47,2.1122956657286887e-10,6.254132147468695e-12,2.5037406349929054e-14,2.9014023536047475e-22,1.0743107954151132e-21,2.5034231661536335e-14,4.2428730352293911e-31,2.7446340410557184e-29,1.873438871977426e-52,2.4511910273569865e-40,1.935517445521081e-48,1.2707914790269493e-61,2.1803506987150786e-56,4.2195927843808064e-48,4.0842597027926996e-54,1.5258059378031401e-43,2.3319165840923708e-25,1.918320961492298e-33,6.2764909940361793e-21,2.0012177340657567e-54,3.9537117613892912e-94,1.3758150884922878e-58,3.4532620441028264e-64,6.573880637752695e-72,2.4218701438220233e-73,7.7443172980749673e-124,4.1864100895915002e-65,3.8770686540021591e-84
6.573523659842023e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727647369923,0.11866996570728178,0.022821567688363686,0.0,1.4953543085101182e-30,2.0326586132877194e-20,6.4103764134503e-44,1.0494505023585372e-30,8.1431539653825233e-34,5.8016643030819786e-12,9.5303915741076405e-60,5.8016575174011674e-12,7.1812887244823333e-41,1.13519996579207e-38,2.1806046796264814e-46,7.1133774543565898e-61,7.321670200006668e-22,1.4912038433479974e-46,3.1684434891775944e-10,9.3811982595775473e-12,3.7556121053680632e-14,6.1654503962343515e-22,2.2828779230110737e-21,3.7549375091698581e-14,1.2131409459161143e-30,7.8479376838261666e-29,1.0476588096746124e-51,9.2733436714974747e-40,9.0838081087006032e-48,8.3217532654057834e-61,1.2188003275890999e-55,1.8908166164140979e-47,1.8440834465963363e-53,6.823211730430376e-43,4.9553240022201048e-25,5.3189985764851831e-33,9.6300789379551024e-21,1.0803100273500469e-53,2.1854428348984194e-93,7.6937930063654024e-58,2.2613623205806538e-63,4.9454024554164514e-71,1.8219490160357586e-72,3.9049014571423987e-123,2.6835889134575563e-64,3.3070674115965524e-83
8.764698232471465e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727636493234,0.11866996559972059,0.022821567686800152,0.0,3.1542351589947472e-30,3.4674764538667944e-20,1.8756154164481429e-43,2.2866944064996032e-30,2.0200083514742812e-33,7.7355549228156689e-12,3.6654126191839738e-59,7.7355433476362586e-12,1.8695019712653844e-40,3.0542174424159183e-38,6.3802422081495714e-46,2.4071216741223656e-60,1.2489919112211812e-21,4.5410926173845194e-46,4.2245912985837283e-10,1.2508264369859406e-11,5.0074842575216888e-14,1.0517486624904712e-21,3.8942700794916673e-21,5.0063335151737972e-14,2.5587593159972313e-30,1.655357290889999e-28,3.6675334606857204e-51,2.4138434784417636e-39,2.8315828782123707e-47,3.3005016558353104e-60,4.2650909506309671e-55,5.5480375916407033e-47,5.4282483861991922e-53,1.9964069769889941e-42,8.4532017331766543e-25,1.0916074471542656e-32,1.311287232471294e-20,3.6556360139034336e-53,2.766235085901261e-92,2.6933624074495385e-57,8.9688206917911095e-63,2.1951928594740663e-70,8.0874650349508259e-72,9.9172182009153383e-122,1.1413566818631393e-63,1.8037768378997122e-82
1.3147047377730348e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727614739857,0.11866996538459823,0.022821567683673088,0.0,8.6156486599110729e-30,7.1789695177837846e-20,7.9575295936051858e-43,6.6375503754298674e-30,6.8106315149160946e-33,1.1603338942805216e-11,2.7906521109239542e-58,1.1603314979229322e-11,6.863313506786778e-40,1.2352110485368287e-37,2.706896016089165e-45,1.2597193128054113e-59,2.5858829399952176e-21,2.069527582215521e-45,6.3368868844384721e-10,1.8762396586135292e-11,7.5112301619217192e-14,2.1774960497100498e-21,8.0624149891893486e-21,7.5088478322229303e-14,6.9882819574497089e-30,4.5212938871303182e-28,2.0416235959883426e-50,8.8584452045581124e-39,1.3950186167639561e-46,2.2122495794676758e-59,2.3727632488442358e-54,2.3713120566368718e-46,2.3190828550625743e-52,8.4700016324078528e-42,1.750128721275602e-24,2.8518154209517659e-32,2.0381696358475091e-20,1.9130096338597069e-52,1.5131910857469123e-90,1.4993275806681227e-56,6.0115939002034483e-62,1.7490518557264442e-69,6.443943210793383e-71,1.4624920827790629e-119,1.0285851573579622e-62,2.6163391917734275e-81
1.7529396522989232e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759298648,0.11866996516947587,0.022821567680546023,0.0,1.8027661754460516e-29,1.2209546764075878e-19,2.2637941289815824e-42,1.4515540632935449e-29,1.6518753460444257e-32,1.5471127319137499e-11,1.0539154235732068e-57,1.5471086565575586e-11,1.780019557641922e-39,3.3456209974463255e-37,7.700699762957915e-45,4.1163814931524701e-59,4.3979157910348142e-21,6.2172179246082651e-45,8.4491824186529355e-10,2.5016528795692661e-11,1.0014978573465114e-13,3.7033246817440349e-21,1.3711770471916741e-20,1.001092707496442e-13,1.4620926650077716e-29,9.4600586538963582e-28,6.979704983769296e-50,2.2970569385146804e-38,4.3769053144947605e-46,8.4857395846409964e-59,8.1080710233065092e-54,6.7828817278421895e-46,6.6238104785979691e-52,2.4095842666689052e-41,2.9765116546443706e-24,5.7394412347168734e-32,2.8125654878048005e-20,6.2509461959352206e-52,1.0463816970802449e-89,5.1257571077588541e-56,2.3059256527880955e-61,7.4410615218741497e-69,2.7415113872333712e-70,1.333683719822105e-118,4.1670900698886928e-62,1.3117935201058095e-80
2.1911745668248116e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727571233104,0.1186699649543535,0.022821567677418959,0.0,3.2820229805059156e-29,1.8653428463028988e-19,5.367154678466631e-42,2.7233065436354931e-29,3.4023678808898227e-32,1.9338920362231019e-11,3.2240567322027906e-57,1.9338858103443137e-11,3.8924051381549168e-39,7.515300339616834e-37,1.8257332469145261e-44,1.1049353338112349e-58,6.719031273628425e-21,1.551479006631446e-44,1.056147789753853e-09,3.1270660998051608e-11,1.2518729671234173e-13,5.6578030120895502e-21,2.0948040146319791e-20,1.2512540241555663e-13,2.6615178076695442e-29,1.7221674308175421e-27,1.9576016966157566e-49,5.0224522954393873e-38,1.1251032323807034e-45,2.6436361614413062e-58,2.2730182099605799e-53,1.6160232897206703e-45,1.5752022711961618e-51,5.7128031319328488e-41,4.5474389423999459e-24,1.0052106930436669e-31,3.6378686053344418e-20,1.6778471813464165e-51,6.4335751236763237e-89,1.4376242637594575e-55,7.183851952070025e-61,2.5505870719819702e-68,9.397267340032909e-70,1.2283435404304333e-117,1.3652025237567567e-61,5.4310236780823803e-80
3.0676443958765884e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727527726367,0.11866996452410881,0.022821567671164826,0.0,8.6666332905323417e-29,3.5869880598915397e-19,2.5486664962040657e-41,7.4514183367348097e-29,1.1409818472315815e-31,2.7074520736766849e-11,2.8534346062151892e-56,2.7074401030696951e-11,1.4972336948202285e-38,2.9137822005578248e-36,8.6697392143065196e-44,7.5772165871377385e-58,1.2920502029179156e-20,8.513109105919126e-44,1.4786068685847685e-09,4.3778925380721964e-11,1.7526240094186693e-13,1.087957449171309e-20,4.0280344575392809e-20,1.7514339577492409e-13,7.0259952367484444e-29,4.5470291971328249e-27,1.5639154811654714e-48,1.9318477016060762e-37,6.3458210339821963e-45,3.1519043643046436e-57,1.8117450383491914e-52,7.7645180614557379e-45,7.5247509107353832e-51,2.7128013512287118e-40,8.7445713598061187e-24,2.410686478508015e-31,5.4443943305023506e-20,1.1504507909222344e-50,4.0487227881761117e-87,1.1485101934278705e-54,8.5650368967282273e-60,4.6644821087424127e-67,1.7187318154467916e-68,3.1916876483243217e-115,1.5557453685324176e-60,1.8629850677633586e-78
4.820584053980142e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727440712892,0.1186699636636195,0.022821567658656561,0.0,3.3522456002737313e-28,8.7511639573934691e-19,2.2885363468440898e-40,2.9592808809950512e-28,6.017227734106609e-31,4.2545778260758998e-11,5.4073705742702839e-55,4.2545486294912005e-11,9.8817966013965222e-38,1.8733255074198263e-35,7.7848521600261123e-43,1.20020514048222e-56,3.1522338161488403e-20,9.6863410700316837e-43,2.3235249588763699e-09,6.8795454058411395e-11,2.7541293648493974e-13,2.6541919677898413e-20,9.8261368606452647e-20,2.7512268063447097e-13,2.7157812103258888e-28,1.758263486179654e-26,3.1783731493505216e-47,1.2751711773295886e-36,7.1013594821395333e-44,1.1803907027417483e-55,3.6606515560430065e-51,7.0988420741806831e-44,6.7969320505430998e-50,2.4359164708498588e-39,2.1334145007603768e-23,7.7116161390623812e-31,9.6773092212726043e-20,1.821809382726174e-49,7.3734562806952308e-85,2.3341445826356027e-53,3.2076227785214538e-58,3.300604331425521e-65,1.2164867958733283e-66,3.4387699656358029e-112,4.0789660019079216e-59,2.1314216034261275e-76
