Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),OX(20),CH3X(22),HOX(23),HX(19),H2OX(30),HO2X(48),CH3OHX(41)
3.837850109302447e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037319340958767,0.099999901547626766,0.099999993870778195,0.0,3.8527654837501111e-47,3.3112463126517086e-42,0.0,5.0238083993603944e-36,0.0,7.777115598431744e-22,0.0,1.8951282545084824e-35,0.0,2.0056049223335959e-42,0.0,0.0,2.7622448910050334e-41,0.0,9.8452373271162673e-08,1.2258443751219084e-08,3.2349278102725167e-19,1.242893290218109e-25,3.2427036829776586e-19,7.5722838979889538e-54,4.6131028011862129e-43,2.9567943735406428e-49
4.655739497858613e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037316985093439,0.099999880601384913,0.099999992564572454,0.0,8.3029155133312009e-47,5.9114080399727669e-42,0.0,8.9619298756815271e-36,0.0,1.1441203684917948e-21,0.0,2.7889436514791922e-35,0.0,4.3204574287209335e-42,0.0,0.0,4.9286283430976776e-41,0.0,1.1939861512725887e-07,1.4870855215188741e-08,3.9223203445768325e-19,1.8277590299606472e-25,3.933759720502721e-19,1.9559820317704976e-53,9.941484211899962e-43,7.6353105940834092e-49
5.473628886414778e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037314630458924,0.099999859667450591,0.099999991258367074,0.0,1.5793835548122467e-46,9.6061545307666709e-42,0.0,1.4552273684767917e-35,0.0,1.5808728165909272e-21,0.0,3.8548980946357965e-35,0.0,8.2151135721346313e-42,0.0,0.0,8.0047975508394816e-41,0.0,1.4033254944711166e-07,1.7483265998632823e-08,4.6090092400690911e-19,2.5245046069077449e-25,4.624815443730395e-19,4.3298116985264874e-53,1.8910728944968486e-42,1.6896620392783275e-48
6.291518274970943e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037312277054513,0.099999838745816569,0.099999989952162013,0.0,2.74760027302953e-46,1.4587775323514712e-41,0.0,2.208213286918945e-35,0.0,2.0878968816851018e-21,0.0,5.092991361450764e-35,0.0,1.4285839851200462e-41,0.0,0.0,1.2149419320053582e-40,0.0,1.6125418346225039e-07,2.0095676101889136e-08,5.2949952171481969e-19,3.3328854186767754e-25,5.3158708530796286e-19,8.5912576956595029e-53,3.2898360762678459e-42,3.3516303548290928e-48
7.927297052083273e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037307573933096,0.099999796939420571,0.099999987339752933,0.0,6.889293908624237e-46,2.9180794297990922e-41,0.0,4.4105346919087537e-35,0.0,3.3124721255762813e-21,0.0,8.0855934764469176e-35,0.0,3.5791144304010531e-41,0.0,0.0,2.4277032321654176e-40,0.0,2.0306057948414799e-07,2.5320494269188768e-08,6.6648612941366695e-19,5.2835768911680493e-25,6.6979807318155411e-19,2.689679799647907e-52,8.2488901702910241e-42,1.0486388758622251e-47
9.563075829195603e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037302875723397,0.099999755182139077,0.099999984727345212,0.0,1.454499497216274e-45,5.1228767365446462e-41,0.0,7.7312136901169594e-35,0.0,4.8172714050062986e-21,0.0,1.1766748218356774e-34,0.0,7.5502610250930714e-41,0.0,0.0,4.2573831929920164e-40,0.0,2.4481786095948712e-07,3.0545309719786115e-08,8.0319243238865581e-19,7.6778873814738355e-25,8.080089360049241e-19,6.8137134298245436e-52,1.7415441328893004e-41,2.654830662080149e-47
1e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.1903730162164004,0.099999744036877697,0.099999984029559091,0.0,1.7380209117950692e-45,5.8576170106086369e-41,0.0,8.836452891645648e-35,0.0,5.2665578241075326e-21,0.0,1.2866521837947858e-34,0.0,9.0200481786662931e-41,0.0,0.0,4.8665826658492398e-40,0.0,2.5596312234862428e-07,3.1940881932142361e-08,8.3965996491037737e-19,8.3922422895994852e-25,8.4492568351025605e-19,8.5062498844233541e-52,2.0810184641775234e-41,3.3137328985414373e-47
1.1198854606307933e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037298182419662,0.099999713473914453,0.099999982114938837,0.0,2.7298315659299888e-45,8.2269991299997633e-41,0.0,1.2396890475931974e-34,0.0,6.6017212092225565e-21,0.0,1.6136453810746508e-34,0.0,1.4158975546846052e-40,0.0,0.0,6.8296630035150777e-40,0.0,2.8652608558645305e-07,3.577012245637645e-08,9.3961900428964587e-19,1.0513879390324451e-24,9.4621967411092957e-19,1.4923423001901977e-51,3.2685630056726331e-41,5.810998251131012e-47
1.2834633383420264e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037293494016116,0.099999671814689037,0.099999979502533823,0.0,4.7021887969953033e-45,1.2384275910703362e-40,0.0,1.8632811579667083e-34,0.0,8.6652491959247024e-21,0.0,2.1194708478833641e-34,0.0,2.4369331084974421e-40,0.0,0.0,1.0269677272305752e-39,0.0,3.281853109957667e-07,4.0994932481651921e-08,1.0757664175978816e-18,1.3789623851091749e-24,1.0844302878314214e-18,2.9393757335532301e-51,5.6301656469666152e-41,1.1438445984040192e-46
1.6106190937644924e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037284131886592,0.099999588643005691,0.09999997427772786,0.0,1.163017583773025e-44,2.4473607610842962e-40,0.0,3.670945773305848e-34,0.0,1.3627256172606288e-20,0.0,3.3376857951192078e-34,0.0,6.0174815146721511e-40,0.0,0.0,2.0250733552088798e-39,0.0,4.1135699434745424e-07,5.1444544409011063e-08,1.3472260525352328e-18,2.165269573446322e-24,1.3608511434382661e-18,9.1262551988689407e-51,1.3925397298082751e-40,3.5467795686274774e-46
1.9377748491869583e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037274789288844,0.099999505666629351,0.099999969052927296,0.0,2.430917361837906e-44,4.2621497242701034e-40,0.0,6.3735454660577693e-34,0.0,1.9698736921556393e-20,0.0,4.8313182470086785e-34,0.0,1.2557048699920258e-39,0.0,0.0,3.5190767822434711e-39,0.0,4.9433337071108787e-07,6.1894145523337528e-08,1.6175758937225014e-18,3.1251838063175393e-24,1.6372715054602521e-18,2.2942547058787243e-50,2.9106615652559244e-40,8.9048372574762262e-46
2.2649306046094244e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037265466177011,0.099999422885101344,0.099999963828132157,0.0,4.526371983597916e-44,6.8058562624702507e-40,0.0,1.0146312856868848e-33,0.0,2.6875154656360451e-20,0.0,6.6003667896410321e-34,0.0,2.3343232660550484e-39,0.0,0.0,5.6071362369800516e-39,0.0,5.7711489870380454e-07,7.2343735846054896e-08,1.8868204790517947e-18,4.2571919066375415e-24,1.9136913765162494e-18,4.9884670984481723e-50,5.4196589498090074e-40,1.9337680916954433e-45
2.5920863600318906e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037256162505339,0.099999340297964187,0.099999958603342362,0.0,7.7466912668440162e-44,1.02015414021541e-39,0.0,1.5162303608913222e-33,0.0,3.5151991148665824e-20,0.0,8.6448300117142876e-34,0.0,3.9886194885017635e-39,0.0,0.0,8.3865539720010059e-39,0.0,6.5970203586537987e-07,8.279331539853641e-08,2.1549643278545576e-18,5.5597939033017338e-24,2.1901107592093218e-18,9.7614638908692601e-50,9.275517798611161e-40,3.7792826690388864e-45
2.9192421154543567e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037246878228181,0.099999257904761413,0.099999953378557951,0.0,1.2433497707364965e-43,1.4572265429803421e-39,0.0,2.1592418126030191e-33,0.0,4.4524746646991042e-20,0.0,1.0964706504518549e-33,0.0,6.3913997435520968e-39,0.0,0.0,1.1953784065992343e-38,0.0,7.4209523866103737e-07,9.3242884202105052e-08,2.4220119409827733e-18,7.0315029108101418e-24,2.4665296561268562e-18,1.763168925820931e-49,1.4887282578447232e-39,6.8178341478163829e-45
3.246397870876823e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037237613299987,0.099999175705037552,0.099999948153778925,0.0,1.8972202170038389e-43,2.0041087902074103e-39,0.0,2.9605422558575543e-33,0.0,5.498893979720379e-20,0.0,1.3559994861919887e-33,0.0,9.7368136427580817e-39,0.0,0.0,1.6404439978451789e-38,0.0,8.2429496248422134e-07,1.0369244227803376e-07,2.687967800888487e-18,8.6708450127093783e-24,2.7429480698406824e-18,2.990391455877745e-49,2.2716428639064393e-39,1.1548839137517675e-44
3.900709381721755e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037219141308884,0.099999011884210606,0.099999937704236902,0.0,3.9362975571903391e-43,3.4765262767725357e-39,0.0,5.1044611090970998e-33,0.0,7.9173805195186988e-20,0.0,1.9576801558769899e-33,0.0,2.0136370075199356e-38,0.0,0.0,2.83343218134594e-38,0.0,9.8811578944229806e-07,1.245915263318132e-07,3.2166220992692775e-18,1.2446597033992086e-23,3.2957834578674384e-18,7.4498059069056044e-49,4.7131430891752585e-39,2.8699064484928106e-44
4.5550208925666875e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037200746169838,0.099998848831861512,0.099999927254716209,0.0,7.2858914824619687e-43,5.5358527994710463e-39,0.0,8.0788080100374905e-33,0.0,1.0767110162083354e-19,0.0,2.6695238904131582e-33,0.0,3.715103662897588e-38,0.0,0.0,4.4924569865319801e-38,0.0,1.1511681385467694e-06,1.4549056772906101e-07,3.7409627174505371e-18,1.687551377212705e-23,3.8486169435576115e-18,1.6097124247529459e-48,8.7238018711166501e-39,6.1856109102116376e-44
5.20933240341162e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037182427522334,0.099998686544385429,0.099999916805216763,0.0,1.2406846774592493e-42,8.2805334131238101e-39,0.0,1.2011117834495292e-32,0.0,1.404456329490479e-19,0.0,3.4915295740114697e-33,0.0,6.3058815912032189e-38,0.0,0.0,6.6910565858415624e-38,0.0,1.3134556146157632e-06,1.6638956663816916e-07,4.2610248602482e-18,2.1946259420540186e-23,4.4014485469378468e-18,3.1344442971034018e-48,1.4855418879799012e-38,1.2014541052794424e-43
5.863643914256552e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037164185007585,0.099998525018194492,0.099999906355738452,0.0,1.9825313329553358e-42,1.1809012040694195e-38,0.0,1.7025701760403013e-32,0.0,1.7746249030849779e-19,0.0,4.4236960948597255e-33,0.0,1.0043897153700696e-37,0.0,0.0,9.5014927099116434e-38,0.0,1.4749818055570807e-06,1.8728852322673978e-07,4.7768434451836298e-18,2.7647695101334338e-23,4.954278287797054e-18,5.6374426283638006e-48,2.3737989258877141e-38,2.1554715434767154e-43
6.517955425101484e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037146018268447,0.099998364249717614,0.099999895906281236,0.0,3.01312247698459e-42,1.6219731488290919e-38,0.0,2.324370896551341e-32,0.0,2.1868704973692615e-19,0.0,5.4660223450755192e-33,0.0,1.5215939936118747e-37,0.0,0.0,1.2994772791571956e-37,0.0,1.6357502824477011e-06,2.0818743766158827e-07,5.2884531048285139e-18,3.3968875448816387e-23,5.50710618569003e-18,9.5238744080930443e-48,3.607788228755818e-38,3.6323565634698714e-43
7.826578446791348e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037109910696917,0.099998044971705335,0.099999875007429698,0.0,6.2075178052316975e-42,2.8081658567854497e-38,0.0,3.9759141605026518e-32,0.0,3.1362218954649909e-19,0.0,7.8811496214523163e-33,0.0,3.1146333431787173e-37,0.0,0.0,2.2307752924240983e-37,0.0,1.9550282947063389e-06,2.4998514073346995e-07,6.2991827677366853e-18,4.8427636207657752e-23,6.6127565296470464e-18,2.3558905550476037e-47,7.4326380339651755e-38,8.9403952115797389e-43
9.135201468481213e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037074101984106,0.099997728682113637,0.099999854108661468,0.0,1.1417795741571169e-41,4.4653835288976821e-38,0.0,6.2465652117441867e-32,0.0,4.2497967079025918e-19,0.0,1.0736902616931992e-32,0.0,5.6922930794902452e-37,0.0,0.0,3.5173790036420164e-37,0.0,2.271317886392449e-06,2.9178267717274772e-07,7.2934852986307407e-18,6.5238722572803197e-23,7.7183997306985414e-18,5.0576538542004238e-47,1.3671243710730485e-37,1.9097901742951348e-42
1e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037050600578515,0.099997521289709512,0.099999840297835624,0.0,1.6297842207571029e-41,5.8573706290004707e-38,0.0,8.1289883327992466e-32,0.0,5.0745199642392252e-19,0.0,1.2865919273216547e-32,0.0,8.0909629328135379e-37,0.0,0.0,4.5882446660250897e-37,0.0,2.4787102905492309e-06,3.1940432886357327e-07,7.9416815778171567e-18,7.7599669416774314e-23,8.449055974571812e-18,7.902575887209644e-47,1.9514451640428061e-37,2.9742640377015781e-42
1.0443824490171077e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037038589332808,0.099997415352971811,0.099999833209975922,0.0,1.9330708071022134e-41,6.6723765276038383e-38,0.0,9.2224668026192425e-32,0.0,5.5249252334157215e-19,0.0,1.4033272605282062e-32,0.0,9.5758539873248936e-37,0.0,0.0,5.2117966560966836e-37,0.0,2.5846470282381858e-06,3.3358004828600582e-07,8.2716277350702557e-18,8.4321202075591239e-23,8.8240359372099209e-18,9.7891067101766427e-47,2.3145909672160043e-37,3.6781096047513619e-42
1.1752447511860942e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037003369972005,0.099997104956570881,0.099999812311372366,0.0,3.0721517938966615e-41,9.5078935542523819e-38,0.0,1.2985260081548863e-31,0.0,6.9589811688415234e-19,0.0,1.777025091886393e-32,0.0,1.5121885945700808e-36,0.0,0.0,7.3647298141342165e-37,0.0,2.8950434291781523e-06,3.7537725536759436e-07,9.233872774172834e-18,1.0559692957096992e-22,9.929665294127655e-18,1.7506255762408659e-46,3.6784926046283301e-37,6.5452864138009284e-42
1.3061070533550806e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036968441156613,0.099996797465461251,0.099999791412850203,0.0,4.64498765465735e-41,1.3050681688651602e-37,0.0,1.7612257478538841e-31,0.0,8.5493809043760639e-19,0.0,2.1947828947291433e-32,0.0,2.2719058648363325e-36,0.0,0.0,1.0025135479096316e-36,0.0,3.2025345387980905e-06,4.1717429969974424e-07,1.0180478843094498e-17,1.2899045140359957e-22,1.1035287943081031e-17,2.9414921740192195e-46,5.5617632241309347e-37,1.0943695997429718e-41
1.4369693555240671e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036933800167227,0.099996492852450297,0.099999770514408795,0.0,6.7455872299539924e-41,1.737948642773904e-37,0.0,2.31766098006457e-31,0.0,1.029358282963353e-18,0.0,2.6565998136127489e-32,0.0,3.2785142833577594e-36,0.0,0.0,1.3240286156404428e-36,0.0,3.5071475497628602e-06,4.5897118255268073e-07,1.1111700168429629e-17,1.5442891273528219e-22,1.2140904022480682e-17,4.6994537159407713e-46,8.0769686925967773e-37,1.7398471527736353e-41
1.5678316576930536e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036899444309918,0.099996191090599817,0.099999749616047476,0.0,9.4756246163809164e-41,2.2573051722996935e-37,0.0,2.9747467691377637e-31,0.0,1.2189086650621469e-18,0.0,3.1624749985618074e-32,0.0,4.5764192260702747e-36,0.0,0.0,1.7055827925174377e-36,0.0,3.8089094002222596e-06,5.0076790518473585e-07,1.2027786844519254e-17,1.8184196795441673e-22,1.3246513667614007e-17,7.2020564670977445e-46,1.1345853695120704e-36,2.6533469918675253e-41
1.69869395986204e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036865370915956,0.099995892153223853,0.099999728717765649,0.0,1.2944077336225108e-40,2.8710120016626248e-37,0.0,3.7390137403961327e-31,0.0,1.4233432717999761e-18,0.0,3.712407604946402e-32,0.0,6.2123904270474757e-36,0.0,0.0,2.1515836490727354e-36,0.0,4.1078467761934438e-06,5.4256446884245989e-07,1.2928984900630909e-17,2.1116169419775889e-22,1.4352117010737397e-17,1.0658553977458452e-45,1.5498908537578275e-36,3.9076545951829552e-41
1.8295562620310265e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036831577341592,0.099995596013886107,0.099999707819562689,0.0,1.7266880709576319e-40,3.586943227671479e-37,0.0,4.6166230995117169e-31,0.0,1.6424201366527373e-18,0.0,4.3063967933629857e-32,0.0,8.235315202768721e-36,0.0,0.0,2.6662871261003725e-36,0.0,4.4039861139203593e-06,5.8436087476073153e-07,1.3815536367019657e-17,2.4232250792120032e-22,1.5457714181165349e-17,1.5311877872099926e-45,2.0674955343122485e-36,5.5864168346778595e-41
1.960418564200013e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036798060967822,0.099995302646397818,0.099999686921437986,0.0,2.2566597500067698e-40,4.4129728031531459e-37,0.0,5.613381121296769e-31,0.0,1.8759012265273154e-18,0.0,4.9444417295187849e-32,0.0,1.0695967610322508e-35,0.0,0.0,3.2538027548588058e-36,0.0,4.6973536022112468e-06,6.2615712416286743e-07,1.4687679339912666e-17,2.7526108436262355e-22,1.6563305305356684e-17,2.1440483496797819e-45,2.7020752531101424e-36,7.7845433974382402e-41
2.0912808663689994e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036764819200158,0.099995012024815283,0.099999666023390929,0.0,2.8972101951333843e-40,5.3569745402921828e-37,0.0,6.734753133760852e-31,0.0,2.1235523778266816e-18,0.0,5.6265415841195411e-32,0.0,1.3646792370456031e-35,0.0,0.0,3.9180986992154245e-36,0.0,4.9879751847546887e-06,6.6795321826072989e-07,1.5545648045449688e-17,3.0991627975207456e-22,1.7668890506997901e-17,2.9360078357571498e-45,3.4690616521793911e-36,1.060855324649965e-40
2.222143168537986e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036731849468394,0.099994724123437614,0.099999645125420936,0.0,3.6618277632380824e-40,6.4268221138763992e-37,0.0,7.9858770135397852e-31,0.0,2.3851432335478145e-18,0.0,6.3526955327605048e-32,0.0,1.7141702743242422e-35,0.0,0.0,4.6630066254270323e-36,0.0,5.2758765624140374e-06,7.0974915825483534e-07,1.638967290259072e-17,3.4622905618138595e-22,1.8774469907083877e-17,3.9425238661305486e-45,4.3846059970733791e-36,1.4176869759556044e-40
2.3530054707069723e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036699149226374,0.09999443891680454,0.099999624227527409,0.0,4.5645728642267262e-40,7.6303890644515847e-37,0.0,9.3715762047807874e-31,0.0,2.6604471814054872e-18,0.0,7.1229027558206004e-32,0.0,2.1235891713332942e-35,0.0,0.0,5.4922264038480323e-36,0.0,5.5610831955002214e-06,7.5154494533445891e-07,1.7219980584997652e-17,3.8414240906702002e-22,1.9880043623995867e-17,5.2030918084303105e-45,5.4655445994609383e-36,1.8620067465306728e-40
2.4838677728759588e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036666715951789,0.099994156379693999,0.099999603329709724,0.0,5.6200503655399323e-40,8.9755488013919989e-37,0.0,1.0896372276139337e-30,0.0,2.9492412929664239e-18,0.0,7.9371624383596769e-32,0.0,2.5985655781883199e-35,0.0,0.0,6.4093306478996442e-36,0.0,5.8436203060231638e-06,7.9334058067774221e-07,1.8036794081905597e-17,4.2360129712383013e-22,2.0985611773576984e-17,6.761385347685806e-45,6.7293657768006487e-36,2.4081073568633875e-40
2.6147300750449452e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036634547145923,0.099993876487120104,0.099999582431967354,0.0,6.8433832219202923e-40,1.0470174605891211e-36,0.0,1.2564497033045242e-30,0.0,3.2513062637729161e-18,0.0,8.795473770018691e-32,0.0,3.1448230597600259e-35,0.0,0.0,7.4177690965528538e-36,0.0,6.1235128799221577e-06,8.3513606545179437e-07,1.8840332758004623e-17,4.645525747532571e-22,2.2091174469205208e-17,8.6653872806137042e-45,8.1941782787018572e-36,3.0715327712248278e-40
2.7455923772139317e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036602640333455,0.099993599214330736,0.099999561534299675,0.0,8.2501872746430928e-40,1.2122139633874934e-36,0.0,1.4379904201585398e-30,0.0,3.5664263544373496e-18,0.0,9.6978359449227927e-32,0.0,3.7681637705232843e-35,0.0,0.0,8.5208728462176974e-36,0.0,6.4007856692754418e-06,8.7693140081279842e-07,1.9630812412350617e-17,5.0694492675502943e-22,2.319673182186399e-17,1.0967511035614198e-44,9.8786811132232058e-36,3.8690903180099763e-40
2.876454679382918e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036570993062218,0.099993324536805525,0.099999540636706116,0.0,9.8565471715580282e-40,1.393931691883723e-36,0.0,1.6346280698208455e-30,0.0,3.8943893326930856e-18,0.0,1.0644248161587139e-31,0.0,4.4744541781962787e-35,0.0,0.0,9.7218584371074874e-36,0.0,6.6754631944891005e-06,9.1872658790611135e-07,2.0408445336319628e-17,5.5072880528415629e-22,2.4302283940210586e-17,1.372471335580352e-44,1.1802134714882201e-35,4.8188592317160641e-40
3.0073169815519046e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036539602903024,0.099993052430253568,0.099999519739186152,0.0,1.1678993362956025e-39,1.5929579374602842e-36,0.0,1.8467057498438087e-30,0.0,4.2349864163879053e-18,0.0,1.1634709622825405e-31,0.0,5.2696117785877669e-35,0.0,0.0,1.1023831798785906e-35,0.0,6.9475697464654661e-06,9.6052162786636706e-07,2.1173440370619698e-17,5.9585636898056295e-22,2.5407830930642197e-17,1.6998598548379624e-44,1.3984333400536791e-35,5.9401958696888609e-40
3.138179283720891e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036508467449401,0.09999278287061128,0.099999498841739171,0.0,1.3734480128362053e-39,1.8100799798018697e-36,0.0,2.0745420117921592e-30,0.0,4.588012217404834e-18,0.0,1.2669219535660899e-31,0.0,6.159592745308583e-35,0.0,0.0,1.2429792059679829e-35,0.0,7.217129388751177e-06,1.0023165218175759e-06,2.1926002961375227e-17,6.4228142419756617e-22,2.651337289735988e-17,2.085551470163422e-44,1.6445579059402622e-35,7.2537358509070675e-40
