Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(141),C3H6X(151),C3H5X(149),C4H8(196),C4H8X(205),C4H7X(204),C3H5X(150),C5H10(233),SX(254),C4H8(240),C4H8X(315),C3H8X(43),C4H7X(251),C5H9X(252),C6H12(377),SX(388),HOCXO(25),OCX(21),HOX(23),OX(20),COX(37),H2OX(35),CH3OHX(46),C4H7X(197),C4H7(208),C4H7X(463)
1.418556899084333e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107807270762305,0.099976011645691823,4.5434467056381943e-61,0.099982373061932681,1.0333350875499091e-41,9.1779092142433981e-29,3.5986995492220795e-21,4.9999461167155892e-26,5.5202812678892332e-50,2.264291263703828e-14,6.4605910076055992e-51,1.4871049278843065e-24,8.388220199442678e-37,8.0688769057352581e-39,2.0554736304374133e-41,7.8059303176441519e-43,8.7419970187568978e-38,4.4715624006519156e-53,2.3988354283937289e-05,1.7626938067220497e-05,1.5791073906386752e-15,2.422226774964992e-14,1.5363700644084029e-32,1.1501579416626382e-19,5.897257370867274e-21,5.2928219321801902e-30,7.176143459442262e-40,2.2319837578482148e-57,1.7101927114228219e-33,6.633826672358713e-60,1.8133327887660128e-73,5.5632876053993542e-78,7.8728173124895382e-81,1.4460539617121438e-94,3.0719847195246912e-99,4.2429161369175026e-102,3.9364086562448243e-81,3.7282486560469094e-116,5.8960845571165771e-121,1.5892211161762191e-95,3.3761278024163277e-100,4.1326946037008944e-55,4.6629877557646298e-103,4.0144724218496219e-124,1.2660097936285991e-138,1.5646953460020266e-143,1.0503413251376391e-29,7.3812338043576077e-30,1.9616546905827636e-28,3.599120879597186e-21,4.2151915934307594e-25,7.6454139486827687e-46,5.8847921977314725e-43,1.4823032903332063e-105,2.8460618654244391e-103,3.344542921423211e-110
1.4393765380017193e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410777122930553,0.099975828143862591,4.7464181744432286e-61,0.099982196149194166,1.0830093800237659e-41,9.5878821299775394e-29,3.651499802039401e-21,5.0812686175717966e-26,5.7668879875425556e-50,2.2998321649690767e-14,6.6708431298021236e-51,1.531060016418407e-24,8.6602422529870504e-37,8.333797415358665e-39,2.116240287095792e-41,8.0366996552501252e-43,9.0279010762084026e-38,4.7634121800463627e-53,2.4171856112825698e-05,1.7803850805734e-05,1.5791090393979647e-15,2.4577682389874874e-14,1.6180779161213941e-32,1.1673133422622542e-19,6.0798491700567816e-21,5.4454806691453197e-30,7.2918618235188383e-40,2.4105063869733072e-57,1.7659212905887607e-33,7.1784095687359382e-60,1.993069471182995e-73,6.2029661331385465e-78,8.7888402526078855e-81,1.6395465332533795e-94,3.5342879805257316e-99,4.8856519085035282e-102,4.3944201263040064e-81,4.3598152030247953e-116,6.9973739321691172e-121,1.8018704976922759e-95,3.8842015838474806e-100,4.3255730721513644e-55,5.3693578411057114e-103,4.7674053710114536e-124,1.526761545162858e-138,1.9151853519973562e-143,1.0658078567174685e-29,7.3813654801048675e-30,1.9938941296574388e-28,3.6519319732744657e-21,4.323632431129436e-25,8.1144457010249285e-46,6.1584336103067162e-43,1.6807612510928754e-105,3.2774566837599716e-103,3.8517967044681717e-110
1.4601961769191056e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107735683873999,0.099975647773373408,4.9553457171328121e-61,0.099982021065368007,1.134258281921581e-41,1.000988361243586e-28,3.7042997084617221e-21,5.1625911316167962e-26,6.0207311358743865e-50,2.3353728851174887e-14,6.8844583895431777e-51,1.5756548216356692e-24,8.9366144791677482e-37,8.6030363047888235e-39,2.1778919063338064e-41,8.2708297541745608e-43,9.3184644291954217e-38,5.0693410672706314e-53,2.4352226601639152e-05,1.7978934631906695e-05,1.57911079720324e-15,2.4933095330676168e-14,1.7027642411754912e-32,1.1844417260293309e-19,6.265141881602458e-21,5.5997620832754324e-30,7.4075490893626276e-40,2.6001459091702943e-57,1.8226046620291861e-33,7.7582459903235755e-60,2.187440652501728e-73,6.904545762294472e-78,9.7949095591414341e-81,1.8553662990467785e-94,4.0574329595691048e-99,5.6136714134024013e-102,4.8974547795707892e-81,5.0862514973223591e-116,8.2827304558481742e-121,2.0390575863279765e-95,4.4591407421221782e-100,4.5240633834120386e-55,6.1694552101260653e-103,5.646803610067853e-124,1.8360017118916661e-138,2.3370096271869343e-143,1.0812742790807696e-29,7.3814975598091553e-30,2.0261335837428914e-28,3.7047428176290077e-21,4.4330439914759072e-25,8.6041636435584789e-46,6.4399940610765946e-43,1.9021323996497903e-105,3.7661268649902403e-103,4.4264368798255079e-110
1.481015815836492e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107700627233664,0.09997547048079293,5.1703154354434111e-61,0.099981847791545161,1.1871064728440346e-41,1.0444087483322589e-28,3.7570992728655148e-21,5.2439136721609886e-26,6.2819153249235131e-50,2.370913426616743e-14,7.1014360802921866e-51,1.6208893250045001e-24,9.2173361671012843e-37,8.8765935936047543e-39,2.2404284811022757e-41,8.508320587647668e-43,9.613687038912458e-38,5.3897949957925665e-53,2.4529519181770196e-05,1.8152208454739627e-05,1.5791126649379076e-15,2.5288506597610104e-14,1.7904874109154143e-32,1.2015431372475211e-19,6.4531312475625138e-21,5.7556459099864825e-30,7.5232171107906145e-40,2.8014010266643335e-57,1.8802454854507226e-33,8.375022872447034e-60,2.3973860914129273e-73,7.6729173970918534e-78,1.0898297274772318e-80,2.0956901876795669e-94,4.648309694938239e-99,6.4367344500943671e-102,5.4491486373862405e-81,5.9200416246915987e-116,9.7794081124628561e-121,2.3031748383639571e-95,5.1085174665419657e-100,4.7282282343683765e-55,7.0740059340890704e-103,6.6715049561286865e-124,2.2018061122275207e-138,2.8432701173602673e-143,1.0967405939865386e-29,7.3816300754401692e-30,2.0583730216744177e-28,3.7575534157799352e-21,4.5434137009275949e-25,9.1151227325000135e-46,6.7295592972677706e-43,2.1486520480509991e-105,4.3186308176796159e-103,5.0761840807960977e-110
1.5018354547538782e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107666052261217,0.099975296213601406,5.3914134302293439e-61,0.099981676309012196,1.2415786317514998e-41,1.0890667561249556e-28,3.8098984995695454e-21,5.325236252552609e-26,6.5505451658826267e-50,2.406453791948307e-14,7.3217755290597429e-51,1.6667635080394836e-24,9.5024066020569138e-37,9.1544692986307778e-39,2.3038500044737722e-41,8.7491721293620317e-43,9.9135688623836454e-38,5.7252268288889398e-53,2.4703786372914767e-05,1.8323690987703539e-05,1.5791146429472963e-15,2.5643916215832757e-14,1.8813058929606525e-32,1.2186176201311964e-19,6.6438130170949625e-21,5.9131121384303707e-30,7.638883789915252e-40,3.014784180754283e-57,1.9388464205863127e-33,9.030480154233011e-60,2.623890162351126e-73,8.5132734834217528e-78,1.2106738673497418e-80,2.3628695330095469e-94,5.3144653762162096e-99,7.3655447217806625e-102,6.0533693367488006e-81,6.8750868177004241e-116,1.1518191546871369e-120,2.5968063824157601e-95,5.8406261592377319e-100,4.9381296520440855e-55,8.0947734406469818e-103,7.8628058973020079e-124,2.6334436780575009e-138,3.4492229885270379e-143,1.1122068031667339e-29,7.3817630538045287e-30,2.090612416875266e-28,3.8103637708049513e-21,4.6547291488474116e-25,9.6478827973117703e-46,7.0272140293576764e-43,2.422734689251587e-105,4.9421616068269852e-103,5.8095064892758509e-110
1.5226550936712645e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107631951942307,0.099975124920175365,5.6187258014781373e-61,0.099981506599249134,1.2976994369970005e-41,1.1349797661774598e-28,3.8626973928356711e-21,5.4065588861279882e-26,6.8267252691185681e-50,2.4419939835964875e-14,7.5454761789093181e-51,1.7132773523006633e-24,9.7918251174969885e-37,9.4366634344308971e-39,2.3681564696403679e-41,8.99338435346405e-43,1.0218109853083449e-37,6.0760963585693922e-53,2.4875079798629633e-05,1.8493400750761396e-05,1.5791167311545708e-15,2.5999324210106458e-14,1.9752782465927054e-32,1.2356652188198322e-19,6.8371829464434464e-21,6.0721410083242896e-30,7.7545210195840254e-40,3.2408216854977541e-57,1.9984101271961988e-33,9.7264115958633416e-60,2.8679832465739289e-73,9.4311214578922648e-78,1.342845407591855e-80,2.6594410954143011e-94,6.064155562830947e-99,8.4118248452063672e-102,6.7142270379593782e-81,7.9668414118884448e-116,1.3533789822919597e-120,2.9227401318462759e-95,6.6645397246277083e-100,5.1538289938353654e-55,9.244640948942639e-103,9.244738433154586e-124,3.1415309253350819e-138,4.1725925689312542e-143,1.1276729083266856e-29,7.3818964131684084e-30,2.1228517467413102e-28,3.8631738857409308e-21,4.7669780853921098e-25,1.0203008461878901e-45,7.3330419435212872e-43,2.726985326217627e-105,5.6445974168387876e-103,6.6356793081580126e-110
1.5434747325886508e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107598319369808,0.099974956549772023,5.8523386483255993e-61,0.099981338643927511,1.3554935663563338e-41,1.1821651597439031e-28,3.9154959568696205e-21,5.4878815861726851e-26,7.1105602441920853e-50,2.4775340040398667e-14,7.7725375774376233e-51,1.7604308393928317e-24,1.0085591017111192e-36,9.7231760137385458e-39,2.4333478699114205e-41,9.240957234545527e-43,1.0527309961474452e-37,6.4428703041639551e-53,2.5043450201626488e-05,1.8661356072370163e-05,1.5791189291527428e-15,2.6354730604806157e-14,2.0724631183599929e-32,1.2526859773736692e-19,7.0332367989222953e-21,6.2327130068174716e-30,7.8701326311515708e-40,3.4800538595395909e-57,2.0589392650686419e-33,1.0464665595454229e-59,3.1307431443760537e-73,1.0432297566536061e-77,1.4872171334205391e-80,2.9881385942053191e-94,6.9063984986260671e-99,9.5883960269458256e-102,7.4360856671028107e-81,9.2124594432240573e-116,1.5865266918485355e-120,3.2839804589512075e-95,7.5901692614243483e-100,5.3753869673849187e-55,1.053769903427773e-102,1.0844373074260871e-123,3.7382035605072174e-138,5.0339250600595764e-143,1.1431389111455018e-29,7.3820301810997841e-30,2.1550909921069912e-28,3.9159837635844942e-21,4.8801484194278181e-25,1.0781069066964375e-45,7.647125713947541e-43,3.0642113268913802e-105,6.434555156372151e-103,7.5648479388358387e-110
1.5642943715060372e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107565147742147,0.099974791052514472,6.0923380690706467e-61,0.099981172424908435,1.4149856970555056e-41,1.2306403177804195e-28,3.9682941958217739e-21,5.5692043658918529e-26,7.402154699877054e-50,2.5130738557447576e-14,8.0029592552088455e-51,1.8082239509648445e-24,1.0383703582570763e-36,1.0014007047827408e-38,2.4994241987113991e-41,9.4918907476354242e-43,1.08411691354698e-37,6.8260223103175382e-53,2.5208947458800733e-05,1.8827575091461551e-05,1.5791212362763607e-15,2.6710135423925619e-14,2.1729192378961685e-32,1.2696799397704571e-19,7.2319703449009962e-21,6.3948088653960727e-30,7.985746621762249e-40,3.7330351561851439e-57,2.1204364940204055e-33,1.1247146005873505e-59,3.4132965089115951e-73,1.1522981064852926e-77,1.6447149010759239e-80,3.3519047767148776e-94,7.8510327146959713e-99,1.0909262706283524e-101,8.2235745053797489e-81,1.0630952723739967e-115,1.8556512339711924e-120,3.6837614589507939e-95,8.6283273684614184e-100,5.6028636392363794e-55,1.1989338651096327e-102,1.2692150442748295e-123,4.4373070809446079e-138,6.0569868984330849e-143,1.1586048132764687e-29,7.3821644106965843e-30,2.1873301367851345e-28,3.9687934072925706e-21,4.9942282164730282e-25,1.1382638593950314e-45,7.9695470150217662e-43,3.4374348309937778e-105,7.3214474064837653e-103,8.6080951009560962e-110
1.5851140104234235e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.241075324303616,0.099974628379376929,6.3388101611898637e-61,0.099981007924240486,1.4762005057958573e-41,1.2804226209487077e-28,4.0210921137879172e-21,5.6505272383872785e-26,7.7016132441792366e-50,2.5486135411601224e-14,8.2367407482424419e-51,1.8566566687089255e-24,1.0686162155071228e-36,1.0309156546832343e-38,2.5663854495777593e-41,9.7461848681917799e-43,1.1159687320833206e-37,7.2260329464820125e-53,2.5371620596003713e-05,1.8992075759402241e-05,1.5791236516584655e-15,2.7065538691083632e-14,2.2767054139374808e-32,1.2866471499029865e-19,7.4333793617882571e-21,6.5584095568256361e-30,8.1013335928152297e-40,4.0003342917360438e-57,2.1829044738970888e-33,1.2075812951409815e-59,3.7168203013095387e-73,1.2709708798057565e-77,1.8163200252104372e-80,3.7539040340993967e-94,8.9087780289639758e-99,1.2389702340041675e-101,9.081600126052332e-81,1.2243360990031624e-115,2.1656754545589317e-120,4.1255608148258913e-95,9.7907951835600421e-100,5.8363184418543521e-55,1.3616349806995665e-102,1.4822243433379889e-123,5.25460798620789e-138,7.2692122780765665e-143,1.1740706163474407e-29,7.3822989976878709e-30,2.2195691671679937e-28,4.0216028197829637e-21,5.1092056966682828e-25,1.2008295589822997e-45,8.3003865333750513e-43,3.8499057190929212e-105,8.3155428302138848e-103,9.7775120339338728e-110
1.6059336493408098e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107500160632653,0.099974468482170009,6.5918410213518149e-61,0.099980845124157974,1.5391626687770855e-41,1.3315294496195086e-28,4.0738897148099979e-21,5.7318502166394869e-26,8.0090404843545206e-50,2.5841530627135931e-14,8.4738815421813974e-51,1.9057289743600066e-24,1.099296605421441e-36,1.060862452002753e-38,2.6342316161588504e-41,1.0003839572093771e-42,1.1482864461525808e-37,7.6433897061029923e-53,2.5531517802563163e-05,1.9154875841933843e-05,1.5791261742764544e-15,2.7420940429530029e-14,2.3838805305290724e-32,1.3035876515772055e-19,7.6374596340158189e-21,6.7234962921309284e-30,8.2168878490483867e-40,4.2825343721292011e-57,2.2463458645733225e-33,1.2952683644339294e-59,4.0425432670764768e-73,1.399939016536876e-77,2.0030717368440172e-80,4.1975355805634659e-94,1.0091300091746538e-98,1.4046360566690923e-101,1.0015358684220249e-80,1.4072934870642772e-115,2.5221120444331651e-120,4.6131142813564181e-95,1.1090393319452641e-99,6.0758101755927455e-55,1.543702614859811e-102,1.7272952305587748e-123,6.2080275248904577e-138,8.7022051633159163e-143,1.1895363219612288e-29,7.3824339625082692e-30,2.2518080718804157e-28,4.0744120039349008e-21,5.2250692327721653e-25,1.2658623093378672e-45,8.6397239798000781e-43,4.3051151613546598e-105,9.4280302034592925e-103,1.108627396927496e-109
1.626753288258196e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107468332060403,0.099974311313526659,6.8515167454310986e-61,0.09998068400707881,1.6038968617183726e-41,1.3839781838759994e-28,4.1266870028768675e-21,5.8131733134938143e-26,8.3245410269267409e-50,2.6196924228083637e-14,8.7143810958338758e-51,1.9554408496950557e-24,1.1304114557039709e-36,1.0912410976067341e-38,2.7029626922118718e-41,1.0264854835633933e-42,1.1810700500007184e-37,8.0785870032649337e-53,2.5688686445556812e-05,1.9315992921092898e-05,1.579128802989072e-15,2.7776340662151595e-14,2.4945035434105739e-32,1.3205014885108037e-19,7.8442069530220761e-21,6.8900505176127472e-30,8.3324483483311268e-40,4.5802330178625672e-57,2.3107633259528759e-33,1.3879833201275438e-59,4.391747433724281e-73,1.5399322471130704e-77,2.2060697127384012e-80,4.6864472113098821e-94,1.1411278619705328e-98,1.5897351977624222e-101,1.1030348563692188e-80,1.6145332412158216e-115,2.9311244270029309e-120,5.1504308051828219e-95,1.2541056853265012e-99,6.3213970139813984e-55,1.7471275709725759e-102,2.0087135116755625e-123,7.3178999790298449e-138,1.0392301438932517e-142,1.2050019316959801e-29,7.3825693958613108e-30,2.2840468414780254e-28,4.1272209625895705e-21,5.3418073481831844e-25,1.3334208562625727e-45,8.9876381010337334e-43,4.8068097614310372e-105,1.0671086220632842e-102,1.254872005431366e-109
1.6475729271755824e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107436938248938,0.099974156826888011,7.1179234285221752e-61,0.099980524555602787,1.6704277598777674e-41,1.4377862035171049e-28,4.1794839819250073e-21,5.8944965416499424e-26,8.648219477705009e-50,2.6552316238208371e-14,8.9582389401196934e-51,2.0057922765324342e-24,1.161960700947583e-36,1.1220515923194136e-38,2.7725786716008599e-41,1.0529230635510538e-42,1.2143195377495631e-37,8.5321261721269106e-53,2.5843173083842529e-05,1.9475444397110913e-05,1.5791315365658169e-15,2.8131739411477991e-14,2.6086334765735012e-32,1.3373887043322016e-19,8.05361711723555e-21,7.0580539119015097e-30,8.4479872310657048e-40,4.8940424872334412e-57,2.3761595179686774e-33,1.4859395459328401e-59,4.7657696296860527e-73,1.6917206667526759e-77,2.4264766773960833e-80,5.2245496571852076e-94,1.2882479477846476e-98,1.7962366750227592e-101,1.2132383386980619e-80,1.8488829978229679e-115,3.399592946920879e-120,5.7418083006391458e-95,1.4157914545023134e-99,6.5731365109421664e-55,1.9740738101721582e-102,2.3312676142017328e-123,8.6072576923880491e-138,1.2381197461417154e-142,1.2204674471055551e-29,7.3827051666811694e-30,2.3162854681853392e-28,4.1800296985506631e-21,5.4594087149873246e-25,1.4035643803367533e-45,9.3442066914063477e-43,5.3590063139784802e-105,1.2057947246615872e-102,1.4180437929664261e-109
1.6683925660929687e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107405972899779,0.099974004976489658,7.391147164952949e-61,0.099980366752509583,1.7387800380699879e-41,1.4929708880607239e-28,4.2322806558392458e-21,5.9758199136542264e-26,8.9801804418006121e-50,2.6907706680988858e-14,9.2054546113363353e-51,2.056783236731251e-24,1.1939442751298259e-36,1.153293936941691e-38,2.8430795482947181e-41,1.0796966948820102e-42,1.2480349034192793e-37,9.0045154671456573e-53,2.5995023481848736e-05,1.9633247490294829e-05,1.5791343737100689e-15,2.8487136699687442e-14,2.7263294189827227e-32,1.3542493425798653e-19,8.2656859320583012e-21,7.2274883830473226e-30,8.5634848439108647e-40,5.2245897979202467e-57,2.4425371005827617e-33,1.5893563792101651e-59,5.1660030245338919e-73,1.8561163492829516e-77,2.6655210787524097e-80,5.8160315532637398e-94,1.4519830767741156e-98,2.0262783396268088e-101,1.3327605393762273e-80,2.1134548352623916e-115,3.9351867371686978e-120,6.3918501003077282e-95,1.5957372459018826e-99,6.8310856092435407e-55,2.2268908424537136e-102,2.7002995036690763e-123,1.0102145182740864e-137,1.4716651760029898e-142,1.2359328697198944e-29,7.3828412762797099e-30,2.3485239456689405e-28,4.2328382145848945e-21,5.5778621520309245e-25,1.476352489894766e-45,9.7095066043577945e-43,5.9660071938786835e-105,1.3602985185763166e-102,1.5998353162478063e-109
1.689212205010355e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107375429810357,0.099973855717348015,7.6712740482981122e-61,0.099980210580756998,1.8089783706827774e-41,1.5495496167468873e-28,4.2850770284534761e-21,6.0571434418942395e-26,9.3205285236434793e-50,2.7263095579605917e-14,9.4560275906074812e-51,2.1084137121907324e-24,1.226362105520511e-36,1.184968132266448e-38,2.91446531636528e-41,1.1068063753050047e-42,1.282216140947739e-37,9.4962700589530893e-53,2.6144282623129234e-05,1.9789419242887917e-05,1.5791373130773327e-15,2.88425325486124e-14,2.8476505214541633e-32,1.3710834467018749e-19,8.4804092098492706e-21,7.3983360656461538e-30,8.6789906453025117e-40,5.5725168469310506e-57,2.50989873378617e-33,1.6984591925531194e-59,5.5938986904963544e-73,2.0339750008857472e-77,2.924499838592099e-80,6.465375038691004e-94,1.6339503083757631e-98,2.2821787885772881e-101,1.4622499192960748e-80,2.4116694913286976e-115,4.5464416636957548e-120,7.1054820993315324e-95,1.7957202165842504e-99,7.0953006474587761e-55,2.5081268184519504e-102,3.1217599660335692e-123,1.1831964851623378e-137,1.7453267230841908e-142,1.251398201045383e-29,7.3829778673977438e-30,2.3807622688409712e-28,4.2856465134225277e-21,5.6971566230185938e-25,1.5518452141137665e-45,1.0083613763820917e-42,6.6324163947069239e-105,1.5321787643211727e-102,1.8020823741831516e-109
1.7100318439277413e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107345302872468,0.099973709005247116,7.9583901713922429e-61,0.099980056023478966,1.8810474316919952e-41,1.6075397685408289e-28,4.3378731035513419e-21,6.1384671385949289e-26,9.6693683269982239e-50,2.7618482956933535e-14,9.709957408773346e-51,2.1606836848496089e-24,1.259214126664913e-36,1.2170741790916783e-38,2.9867359699854238e-41,1.13425210260715e-42,1.3168632442072517e-37,1.0007912033506294e-52,2.6290994723686756e-05,1.9943976520911498e-05,1.5791403532897835e-15,2.9197926979745156e-14,2.9726559936809679e-32,1.3878910600556901e-19,8.6977827699076367e-21,7.5705793180017773e-30,8.7944833549650199e-40,5.9384805289401516e-57,2.5782470775988081e-33,1.8134794753562799e-59,6.0509671852513306e-73,2.2261976540912602e-77,3.2047811786592455e-80,7.1773720049296709e-94,1.835899410091304e-98,2.5664499410512795e-101,1.6023905893296505e-80,2.7472822774293598e-115,5.2428447666432821e-120,7.8879706123242454e-95,2.017663370488952e-99,7.3658373655904951e-55,2.82054235091595e-102,3.602268563222821e-123,1.3829856975378735e-137,2.0653361771941541e-142,1.2668634425652071e-29,7.3831147817423923e-30,2.413000433688584e-28,4.3384545977578761e-21,5.8172812346357849e-25,1.6301029962146989e-45,1.046660317547295e-42,7.3631562339628971e-105,1.7231242556401087e-102,2.0267739845878326e-109
