Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),H2OX(23),C2H6X(52),C2H4X(205),C2H4X(65)
9.824005921201717e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4335506630170074,0.10211518507032474,0.017093813293330175,0.0,0.00011712995684892749,0.0043146752863627517,0.0,0.00060363897878307942,0.0,0.0080316610678166731,1.5733854455129684e-09,0.0003093780601014135,2.6309817392854734e-08,1.9780526155781566e-06,0.0,0.0,3.2041341422603101e-06,2.3789146872880806e-05,0.0071826111189386343,0.011332437169419979,0.00015220881035349506,6.8585357354948701e-07,3.4155677857712211e-08,7.7799528395535763e-08,8.4475103300527874e-05,3.7639980594812452e-05,5.3214922209114484e-09,1.6274724079733675e-06,2.4851274051725295e-06,6.5722787318270455e-12
9.853509171620307e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43352433021385384,0.10209249491939804,0.017079332382608635,0.0,0.00011811557488594429,0.0043263420135954784,0.0,0.00060670669823017034,0.0,0.0080490877021648713,1.5865228110576424e-09,0.00030928626242935286,2.6449175147325278e-08,1.9949906321734078e-06,0.0,0.0,3.2170931776017748e-06,2.4000102958322339e-05,0.0071805707870481973,0.011360380830594092,0.00015238107911339454,6.883643858084789e-07,3.4200789914075107e-08,7.7961914281652179e-08,8.4698882277393662e-05,3.7973788684492081e-05,5.3656358795082973e-09,1.6356551641383883e-06,2.5076533823218977e-06,6.6301573056997819e-12
9.880062096997037e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43350065798694948,0.10207208817851574,0.01706631155363713,0.0,0.000119007050451236,0.0043368323586356035,0.0,0.00060946987121797218,0.0,0.0080647460509242069,1.5983922743514974e-09,0.0003092039549428239,2.6574741743245122e-08,2.01030284562349e-06,0.0,0.0,3.2287612862588552e-06,2.4190903423881989e-05,0.0071787361264599742,0.011385501652042669,0.00015253576179710018,6.9062425295705384e-07,3.4241198679058398e-08,7.8107794709655752e-08,8.4900074500800172e-05,3.8275703497608951e-05,5.4055582283851655e-09,1.6430249187083637e-06,2.5280290424036242e-06,6.6825020525763467e-12
9.906615022373767e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43347701160067675,0.10205169506380625,0.017053302071335073,0.0,0.00011990271974845739,0.004347313506946596,0.0,0.00061223513048341892,0.0,0.0080803801782194217,1.6103050904901986e-09,0.00030912194027583667,2.6700444415599485e-08,2.0256794744305721e-06,0.0,0.0,3.2404340778967112e-06,2.4382595302694616e-05,0.007176903016213973,0.011410595517382221,0.00015269010540012068,6.9288423960446226e-07,3.4281426045638854e-08,7.8253422895634879e-08,8.5101068959965746e-05,3.8579028972827017e-05,5.4456637502058058e-09,1.650399610353336e-06,2.5485016947603199e-06,6.7350876754798863e-12
9.933167947750498e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43345339103704111,0.10203131556457126,0.01704030392326162,0.0,0.00012080258949779566,0.0043577854601627329,0.0,0.00061500245483981752,0.0,0.0080959901341182677,1.6222611924017095e-09,0.00030904021721859246,2.6826282272161161e-08,2.0411205137670955e-06,0.0,0.0,3.2521115218830119e-06,2.4575179453539815e-05,0.0071750714548162479,0.011435662444817373,0.00015284411108589514,6.9514433667967451e-07,3.4321472568569647e-08,7.839879939806296e-08,8.5301865749970739e-05,3.8883766469452184e-05,5.4859527116377869e-09,1.6577791821163833e-06,2.5690714300377421e-06,6.7879143805054819e-12
9.959720873127228e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43342979627805978,0.102010949670164,0.01702731709699332,0.0,0.00012170666639382332,0.0043682482198992099,0.0,0.00061777182319893559,0.0,0.0081115759684711533,1.634260512615563e-09,0.00030895878456723395,2.6952254424218529e-08,2.0566259581353515e-06,0.0,0.0,3.2637935877364542e-06,2.4768656728570174e-05,0.0071732414407776968,0.011460702452544118,0.00015299778001068304,6.9740453515630344e-07,3.4361338800559281e-08,7.8543924772925791e-08,8.5502464965413823e-05,3.9189917336302467e-05,5.5264253784277757e-09,1.6651635773202717e-06,2.589738338118917e-06,6.8409823719477722e-12
9.986273798503958e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43340622730576189,0.10199059736998857,0.017014341580124027,0.0,0.0001226149571054871,0.0043787017877524887,0.0,0.00062054321457041762,0.0,0.0081271377309126789,1.6463029832669548e-09,0.00030887764112381023,2.7078359986556699e-08,2.0721958013710637e-06,0.0,0.0,3.2754802451252229e-06,2.4963027973337972e-05,0.0071714129726140052,0.01148571555874992,0.00015315111332364788,6.9966482603482824e-07,3.4401025292110803e-08,7.8688799574267503e-08,8.5702866700418764e-05,3.949748291174969e-05,5.5670820148692763e-09,1.6725527395657747e-06,2.6105025081275196e-06,6.8942918523034791e-12
9.999999999999997e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43339405372591455,0.10198008183043117,0.017007638479663106,0.0,0.00012308614093141791,0.004384102025005005,0.0,0.00062197663686286301,0.0,0.0081351727668131125,1.6525450833447065e-09,0.00030883580803973899,2.7143600691640355e-08,2.0802696837533063e-06,0.0,0.0,3.2815233062964657e-06,2.5063856533369812e-05,0.0071704683745677919,0.01149863522846056,0.00015323024584422605,7.0083328831437339e-07,3.4421470433466727e-08,7.8763592720958663e-08,8.5806384464519911e-05,3.9657030193031624e-05,5.5881711703542035e-09,1.676374324837438e-06,2.621274448834293e-06,6.9219442683439013e-12
1.0012826723880689e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.433382684102188,0.10197025865349961,0.017001377360264913,0.0,0.00012352746827609665,0.0043891461653006144,0.0,0.00062331660806121082,0.0,0.0081426754708632098,1.6583885361007945e-09,0.00030879678569624181,2.7204598077442984e-08,2.0878300366469433e-06,0.0,0.0,3.2871714638654766e-06,2.5158294026821891e-05,0.0071695860488456085,0.011510701781613737,0.00015330411216691068,7.0192520035553927e-07,3.4440532591570021e-08,7.8833424353897742e-08,8.5903071048641085e-05,3.9806464523760526e-05,5.6079228840828727e-09,1.6799466127300068e-06,2.6313640284312163e-06,6.9478430222831501e-12
1.0036724356719746e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4333615172363966,0.10195196541403605,0.01698971921110996,0.0,0.00012435234229207269,0.0043985382486726923,0.0,0.00062581435682478698,0.0,0.008156638938263374,1.6693023121930659e-09,0.00030872426108443664,2.731832494518076e-08,2.1019558974153383e-06,0.0,0.0,3.297697435858353e-06,2.5334799224548174e-05,0.0071679431366929698,0.011533166411951897,0.00015344152609258281,7.0395960121962277e-07,3.4475936403483466e-08,7.8963373341015471e-08,8.6083086273376215e-05,4.0085759775045212e-05,5.6448374022233421e-09,1.6866050802491447e-06,2.650222703636131e-06,6.9962458843490783e-12
1.0060621989558804e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43334037121565805,0.10193368316123971,0.016978070193505154,0.0,0.00012518064504694098,0.0044079228902862803,0.0,0.00062831369536485296,0.0,0.0081705830230327965,1.6802508789540426e-09,0.0003086519679437911,2.7432157811707274e-08,2.1161339037681511e-06,0.0,0.0,3.3082270564170852e-06,2.5512030494010544e-05,0.007166301473233899,0.011555609294741823,0.00015357867084006788,7.0599405597401274e-07,3.4511195909254733e-08,7.9093120654516471e-08,8.6262941757933242e-05,4.0366204036721078e-05,5.6819015516886678e-09,1.6932672778477325e-06,2.6691603669100448e-06,7.044844819964118e-12
1.0084519622397861e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43331924602690386,0.10191541188752602,0.016966430298454856,0.0,0.00012601238133036933,0.0044173000912548117,0.0,0.00063081460865026858,0.0,0.0081845077607598671,1.6912341858307636e-09,0.00030857990541733997,2.7546096041386309e-08,2.1303640493648415e-06,0.0,0.0,3.3187603038392203e-06,2.5689988433269868e-05,0.0071646610573995115,0.011578030443218621,0.00015371554722760423,7.0802855815546536e-07,3.4546311504179726e-08,7.9222666692385007e-08,8.6442637569640444e-05,4.0647798255422381e-05,5.7191155215915318e-09,1.6999331651797742e-06,2.6881770811154634e-06,7.0936399717619086e-12
1.0108417255236919e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43329814165707309,0.10189715158534213,0.016954799516974737,0.0,0.00012684755591518007,0.0044266698526804387,0.0,0.00063331708171232408,0.0,0.0081984131868962033,1.7022521820240839e-09,0.00030850807265188373,2.7660139000811453e-08,2.14464632743864e-06,0.0,0.0,3.3292971565157527e-06,2.5868673636137733e-05,0.0071630218881239315,0.011600429870611972,0.00015385215606894315,7.1006310134699337e-07,3.4581283582482176e-08,7.9352011850452467e-08,8.662217377553522e-05,4.0930543371059881e-05,5.7564795010464209e-09,1.7066027020764968e-06,2.7072729086271126e-06,7.14263148122955e-12
1.012992512479207e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43327916551361606,0.1018807266878177,0.016944339598328643,0.0,0.00012760215672035128,0.0044350962780563127,0.0,0.00063557062875561194,0.0,0.0082109115882000611,1.7121979957816869e-09,0.00030844361890647348,2.7762866686503024e-08,2.1575449450384057e-06,0.0,0.0,3.3387833886319518e-06,2.6030112616477511e-05,0.007161547700705163,0.011620570794669653,0.00015397487594315482,7.118942199878129e-07,3.4612636070923515e-08,7.9468251066779089e-08,8.6783619953046038e-05,4.1185998763450775e-05,5.7902354961429758e-09,1.7126083726039262e-06,2.7245268464255685e-06,7.1868918415682133e-12
1.0149282207391706e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43326210138574872,0.10186595186865544,0.016934931971535599,0.0,0.00012828368479070272,0.0044426749100461857,0.0,0.00063759988204666312,0.0,0.0082221468207936237,1.721173186013022e-09,0.00030838576855852341,2.7855393317991736e-08,2.1691897956811058e-06,0.0,0.0,3.3473234665405967e-06,2.617591212642803e-05,0.007160221793957703,0.011638682600508718,0.00015408513958657075,7.135422468753236e-07,3.4640754425904293e-08,7.9572727752933062e-08,8.6928811064091301e-05,4.1416706875188081e-05,5.8207200236039815e-09,1.7180159518877124e-06,2.7401102602494954e-06,7.2268623344906498e-12
1.0168639289991342e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43324505089397841,0.10185118423458796,0.01692553030821841,0.0,0.00012896747716154499,0.0044502486628756012,0.0,0.00063963013229540442,0.0,0.0082333694456424838,1.7301710447867949e-09,0.00030832806745199534,2.7947987543711553e-08,2.180868837023202e-06,0.0,0.0,3.3558658717374153e-06,2.6322189835991734e-05,0.0071588967031921032,0.011656780178650209,0.00015419522912536764,7.1519028931610357e-07,3.4668779315955403e-08,7.9677073341684746e-08,8.7073897576023162e-05,4.1648171739665632e-05,5.8513033054247725e-09,1.7234258548059405e-06,2.7557456896279434e-06,7.2669619054829783e-12
1.0187996372590978e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43322801403137795,0.10183642378166147,0.016916134603624036,0.0,0.00012965353633696369,0.0044578175371094448,0.0,0.00064166137166535016,0.0,0.0082445794813281563,1.7391915446433082e-09,0.00030827051514061157,2.8040649031281823e-08,2.1925820646587381e-06,0.0,0.0,3.3644105929143981e-06,2.646894605264867e-05,0.007157572427847609,0.011674863536114709,0.00015430514498359675,7.1683834393675695e-07,3.4696710947920332e-08,7.9781288040969876e-08,8.7218879523926024e-05,4.1880393843577135e-05,5.8819854403687776e-09,1.7288380603475997e-06,2.771433166780715e-06,7.3071906275387171e-12
1.0205417746930652e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43321269250225486,0.10182314551064593,0.016907683560272592,0.0,0.00013027292977652803,0.0044646253531839498,0.0,0.00064349032634122632,0.0,0.008254657765022275,1.7473293298625992e-09,0.00030821884491264074,2.8124101605021996e-08,2.2031531950254259e-06,0.0,0.0,3.3721028128218031e-06,2.660143602388652e-05,0.0071563812767601615,0.011691126404954642,0.00015440392110810028,7.1832160073112133e-07,3.4721769851539904e-08,7.9874969531153806e-08,8.7349273903695901e-05,4.2090041576770305e-05,5.9096839626640407e-09,1.7337109967725382e-06,2.7855964235286895e-06,7.343506961484725e-12
1.0222839121270325e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43319738200210545,0.10180987305029889,0.016899237336182371,0.0,0.00013089416316547305,0.0044714292184554741,0.0,0.00064532007020308326,0.0,0.0082647258799644682,1.7554854118735404e-09,0.00030816729452542101,2.8207608151409446e-08,2.2137520091112169e-06,0.0,0.0,3.3797968913556878e-06,2.6734314055091837e-05,0.0071551907853035883,0.011707377765845912,0.00015450255719985127,7.1980486222640167e-07,3.4746753533225555e-08,7.9968545319426392e-08,8.7479583640336222e-05,4.2300303416611936e-05,5.9374627074036899e-09,1.7385857661515232e-06,2.7998018881029026e-06,7.3799280190491731e-12
1.0240260495609999e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43318208252588608,0.10179660639776512,0.016890795927898414,0.0,0.00013151723831418538,0.0044782291333266078,0.0,0.00064715059759243786,0.0,0.0082747838395824062,1.7636597704484151e-09,0.00030811586365689017,2.8291168430082292e-08,2.224378503332559e-06,0.0,0.0,3.3874928203522869e-06,2.6867580366688131e-05,0.0071540009530716977,0.011723617623901877,0.00015460105356415702,7.2128812598455658e-07,3.4771662142589394e-08,8.006201555613455e-08,8.7609808759180999e-05,4.2511179711999182e-05,5.9653217459120022e-09,1.7434623533216322e-06,2.8140495835642726e-06,7.4164538524338337e-12
1.0257681869949672e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43316679406855524,0.10178334555019811,0.01688235933196891,0.0,0.00013214215702828347,0.0044850250981971016,0.0,0.00064898190286782301,0.0,0.0082848316572667769,1.7718523852942606e-09,0.00030806455198601179,2.8374782201287977e-08,2.2350326739894167e-06,0.0,0.0,3.3951905916726924e-06,2.7001235177927508e-05,0.0071528117796590971,0.011739845984234443,0.00015469941050512875,7.2277138957654194e-07,3.4796495828896892e-08,8.0155380391167406e-08,8.7739949285489145e-05,4.2722670809975223e-05,5.9932611493755382e-09,1.7483407431682131e-06,2.8283395328395828e-06,7.4530845135239516e-12
1.0275103244289346e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43315151662507345,0.10177009050475953,0.016873927544945197,0.0,0.00013276892110861672,0.004491817113463914,0.0,0.00065081398040472277,0.0,0.0082948693463714591,1.7800632360533163e-09,0.00030801335919277106,2.8458449225881016e-08,2.245714517265685e-06,0.0,0.0,3.4028901972027009e-06,2.7135278706893654e-05,0.0071516232646612046,0.011756062851954057,0.00015479762832568971,7.2425465058058245e-07,3.482125474105818e-08,8.0248639974003352e-08,8.7870005244445351e-05,4.2934777055734115e-05,6.0212809887935291e-09,1.7532209206246987e-06,2.8426717587218586e-06,7.4898200538886432e-12
1.029252461862902e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4331362501904033,0.10175684125861961,0.016865500563381767,0.0,0.00013339753235126468,0.0044986051795212444,0.0,0.0006526468245955083,0.0,0.0083048969202137012,1.788292302303468e-09,0.00030796228495817056,2.8542169265319769e-08,2.2564240292295971e-06,0.0,0.0,3.4105916288526519e-06,2.7269711170504924e-05,0.007150435407674233,0.011772268232169748,0.00015489570732758732,7.2573790657766637e-07,3.4845939027575856e-08,8.0341794453856439e-08,8.7999976661160822e-05,4.314749879262542e-05,6.0493813348258829e-09,1.7581028706724205e-06,2.857046283870753e-06,7.5266605247804151e-12
1.0309945992968693e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43312099475950899,0.10174359780895677,0.016857078383836238,0.0,0.00013402799254753577,0.0045053892967605695,0.0,0.00065448042984937499,0.0,0.0083149143920742841,1.7965395635586873e-09,0.00030791132896422675,2.862594208166499e-08,2.267161205834135e-06,0.0,0.0,3.4182948785572751e-06,2.7404532784517246e-05,0.0071492482082951949,0.011788462129989097,0.00015499364781139366,7.2722115515799841e-07,3.4870548836610144e-08,8.0434843979482104e-08,8.812986356067392e-05,4.3360836362158998e-05,6.0775622580018029e-09,1.7629865783404222e-06,2.8714631308129236e-06,7.5636059771379768e-12
1.0327367367308367e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43310575032735721,0.10173036015295775,0.016848661002869393,0.0,0.00013466030348396657,0.0045121694655706748,0.0,0.00065631479059227759,0.0,0.0083249217751976811,1.8048049992694711e-09,0.00030786049089396591,2.8709767437578043e-08,2.2779260429174371e-06,0.0,0.0,3.4259999382755435e-06,2.7539743763527131e-05,0.0071480616661218901,0.011804644550518275,0.00015509145007651232,7.2870439392024736e-07,3.489508431598481e-08,8.0527788699189769e-08,8.8259665967951057e-05,4.3574790104009697e-05,6.1058238287057062e-09,1.7678720287052797e-06,2.8859223219424086e-06,7.6006564615869546e-12
1.034478874164804e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43309051688891603,0.10171712828781748,0.016840248417045119,0.0,0.00013529446694232082,0.0045189456863376984,0.0,0.00065814990126686823,0.0,0.0083349190827922606,1.8130885888232757e-09,0.00030780977043141981,2.8793645096317634e-08,2.288718536203208e-06,0.0,0.0,3.4337067999905174e-06,2.7675344320974604e-05,0.0071468757807529064,0.011820815498862033,0.00015518911442119265,7.3018762046437565e-07,3.4919545613107509e-08,8.0620628761070874e-08,8.8389383907887234e-05,4.3789360356022051e-05,6.1341661169382028e-09,1.7727592068909148e-06,2.9004238795210054e-06,7.6378120284385867e-12
1.0362210115987714e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43307529443915566,0.10170390221073904,0.016831840622930468,0.0,0.00013593048469958812,0.0045257179594451634,0.0,0.00065998575633243307,0.0,0.0083449063280304093,1.821390311544955e-09,0.0003077591672616222,2.8877574821737988e-08,2.2995386813011221e-06,0.0,0.0,3.4414154557091966e-06,2.7811334669146205e-05,0.0071456905517876127,0.011836974980123715,0.00015528664114252867,7.3167083239954945e-07,3.4943932875044376e-08,8.0713364312765169e-08,8.8519017405306875e-05,4.4004547454214937e-05,6.1625891925678046e-09,1.777648098068415e-06,2.9149678256786429e-06,7.6750727276929425e-12
1.0379631490327388e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43306008297304843,0.10169068191893361,0.016823437617095604,0.0,0.00013656835852798375,0.0045324862852740106,0.0,0.00066182235026482935,0.0,0.0083548835240487389,1.8297101466971864e-09,0.00030770868107060488,2.8961556378287425e-08,2.3103864737072284e-06,0.0,0.0,3.4491258974623703e-06,2.7947715019177894e-05,0.0071445059788261562,0.011853122999405261,0.00015538403053646396,7.3315402734507373e-07,3.496824624854835e-08,8.080599550141735e-08,8.8648566484964551e-05,4.4220351732786207e-05,6.1910931253762854e-09,1.7825386874558525e-06,2.9295541824137598e-06,7.7124386090401525e-12
1.0397052864667061e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43304488248556838,0.10167746740962039,0.016815039396113819,0.0,0.00013720809019494745,0.0045392506642026416,0.0,0.00066365967755642496,0.0,0.0083648506839482228,1.8380480734809021e-09,0.00030765831154539337,2.9045589531005354e-08,2.321261908804356e-06,0.0,0.0,3.4568381173044776e-06,2.8084485581057972e-05,0.0071433220614694534,0.011869259561807224,0.00015548128289780987,7.346372029196803e-07,3.4992485879945265e-08,8.0898522474010531e-08,8.8778031171545769e-05,4.4436773524117439e-05,6.2196779847054623e-09,1.787430960318104e-06,2.9441829715936704e-06,7.7499097218580589e-12
