Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),H2X(31),CH2X(58),CHX(26),C2H6X(34),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25),OCX(21),HOX(23),OX(20),COX(32),CH4OX(41),H2OX(30),CH3OX(40)
2.65564527841622e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410501730011648,0.099964874678549004,2.9782606146519636e-60,0.099965610322617859,6.9530360525248748e-41,6.020329665935703e-28,6.7374099819530418e-21,1.9649421328135784e-25,0.0,4.3744807318353392e-14,1.0470117220280931e-49,5.2068275856236706e-24,7.6641282733066805e-36,6.2554583882194697e-38,0.0,0.0,3.3799813162343679e-37,0.0,3.512532140578154e-05,3.438967738215821e-05,4.5324366598505114e-14,1.5790707927957746e-15,1.6740570988604028e-31,2.1231929559416685e-19,2.1284526709373353e-20,6.3389623818254636e-29,3.412707242264778e-39,8.1579149774324335e-34,3.1515905720376121e-53,1.9684198319015257e-29,-4.3783712533916539e-24,3.8754587955106648e-28,6.7347011658351163e-21,1.6699414485628156e-24,1.7517940927147079e-41,1.5510682651624346e-44,1.0336698498659319e-41
2.6692546247787533e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105015931710411,0.099964874644973514,3.0242770554493764e-60,0.099965596672132673,7.0648041921618745e-41,6.1133415980747129e-28,6.770372020786469e-21,1.9755718562265304e-25,0.0,4.3977042456425411e-14,1.0583376929160216e-49,5.26029864445076e-24,7.7469363405732753e-36,6.3234949006930807e-38,0.0,0.0,3.4166941717329136e-37,0.0,3.5125354981049011e-05,3.4403327867345384e-05,4.5556610597025699e-14,1.5790769529096359e-15,1.7018342850712772e-31,2.1334069074058653e-19,2.1503725296122359e-20,6.3763680244844828e-29,3.4310890582225467e-39,8.2885209584744818e-34,3.188409471024466e-53,1.9785256178902188e-29,-2.8448200581462919e-24,3.8965242710047556e-28,6.7692083953434195e-21,1.6815871496673224e-24,1.7729627349877393e-41,1.5792903990089502e-44,1.0443268158245423e-41
2.6828639711412866e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410501459077081,0.099964874613321306,3.070765045960441e-60,0.099965583294388899,7.177765046058514e-41,6.2073065203355067e-28,6.7938619892757073e-21,1.9862016626016869e-25,0.0,4.4209277564086324e-14,1.0697245466741242e-49,5.3140425658795865e-24,7.8301891104054584e-36,6.3919004824925879e-38,0.0,0.0,3.453605948392025e-37,0.0,3.5125386633033145e-05,3.4416705611114287e-05,4.5788854570423835e-14,1.5790831172514947e-15,1.7299189553100084e-31,2.1436103925175917e-19,2.1723975289738464e-20,6.4137739749868348e-29,3.4494703410203635e-39,8.4205136629047118e-34,3.2254437279539512e-53,1.9886314054675463e-29,8.160777952302288e-24,3.9175897500384165e-28,6.8037156165034138e-21,1.693240289147443e-24,1.794261068420124e-41,1.6078608874606987e-44,1.0550384181918157e-41
2.69647331750382e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105013276742115,0.099964874583486144,3.1177269898211318e-60,0.09996557018393705,7.2919249503958418e-41,6.3022292880385795e-28,6.8410680926705046e-21,1.9968315519958004e-25,0.0,4.4441512641951973e-14,1.0811722820442697e-49,5.3680593455610933e-24,7.9138865686162721e-36,6.4606751367368791e-38,0.0,0.0,3.4907166452211921e-37,0.0,3.5125416467932426e-05,3.4429816062936422e-05,4.6021098519226696e-14,1.5790892857337358e-15,1.758312814681799e-31,2.1538034220963544e-19,2.194527561295681e-20,6.4511802325749238e-29,3.4678510914670273e-39,8.5539004135591429e-34,3.2626933383114733e-53,1.9987371946300988e-29,-4.5497724462026327e-24,3.9386552326147899e-28,6.8382228294861472e-21,1.7049007401300725e-24,1.8156890952384863e-41,1.6367819495277244e-44,1.0658046587385832e-41
2.7100826638663533e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105011989080227,0.099964874555367705,3.1651652906674557e-60,0.099965557335436619,7.407290241342436e-41,6.3981147564772993e-28,6.8765268799921829e-21,2.0074615244644481e-25,0.0,4.4673747690625434e-14,1.0926808977708286e-49,5.4223489791469058e-24,7.9980287010383128e-36,6.5298188665440758e-38,0.0,0.0,3.5280262612299351e-37,0.0,3.5125444586156342e-05,3.4442664563400661e-05,4.6253342443950605e-14,1.5790954582706664e-15,1.787017568282688e-31,2.1639860069495745e-19,2.2167625189624902e-20,6.4885867965490018e-29,3.4862313103662495e-39,8.6886885332743268e-34,3.3001582975878227e-53,2.0088429853739794e-29,-5.5130143510836205e-24,3.9597207187356076e-28,6.8727300344592254e-21,1.7165683788865598e-24,1.8372468176177169e-41,1.6660558043985734e-44,1.0766255392357937e-41
2.7236920102288867e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105010727252255,0.099964874528870984,3.2130823521354578e-60,0.099965544743653642,7.523867255054384e-41,6.4949677809179065e-28,6.8945124116264793e-21,2.0180915800620619e-25,0.0,4.4905982710697303e-14,1.1042503926006628e-49,5.4769114622893192e-24,8.0826154935236734e-36,6.5993316750315049e-38,0.0,0.0,3.5655347954277884e-37,0.0,3.5125471082639423e-05,3.445525634638884e-05,4.6485586345101262e-14,1.5791016347784648e-15,1.8160349211995177e-31,2.174158157872618e-19,2.2391022944701359e-20,6.5259936662632946e-29,3.5046109985199868e-39,8.8248853448873709e-34,3.3378386012793703e-53,2.0189487776948232e-29,1.0996974678667043e-23,3.980786208401237e-28,6.9072372315868941e-21,1.7282430893054056e-24,1.8589342376833328e-41,1.6956846714346223e-44,1.0875010614545093e-41
2.73730135659142e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105009490736301,0.099964874503906245,3.2614805778612102e-60,0.099965532403458804,7.6416623276752638e-41,6.5927932165995196e-28,6.9440796392930316e-21,2.0287217188419534e-25,0.0,4.5138217702746006e-14,1.1158807652831164e-49,5.5317467906412901e-24,8.1676469319438671e-36,6.6692135653156769e-38,0.0,0.0,3.6032422468242881e-37,0.0,3.512549604713841e-05,3.4467596541207762e-05,4.6717830223174053e-14,1.5791078151751381e-15,1.8453665785099098e-31,2.1843198856488288e-19,2.2615467804254701e-20,6.5634008411223377e-29,3.5229901567290728e-39,8.9624981712359199e-34,3.3757342448882456e-53,2.0290545715878166e-29,-4.0747466046093059e-24,4.0018517016107264e-28,6.9417444210300962e-21,1.7399247504295712e-24,1.8807513575137291e-41,1.7256707701645742e-44,1.0984312271659009e-41
2.7509107029539534e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105008279021189,0.099964874480388655,3.3103623714808188e-60,0.099965520309825306,7.7606817953361331e-41,6.6915959187341227e-28,6.9839534148476643e-21,2.0393519408563372e-25,0.0,4.5370452667338001e-14,1.1275720145700105e-49,5.5868549598564193e-24,8.2531230021897644e-36,6.73946454051227e-38,0.0,0.0,3.641148614428961e-37,0.0,3.5125519564513164e-05,3.4479690174678747e-05,4.6950074078654144e-14,1.5791139993804732e-15,1.8750142452822367e-31,2.1944712010495633e-19,2.2840958695462081e-20,6.6008083205775843e-29,3.5413687857891725e-39,9.1015343351581639e-34,3.4138452239224988e-53,2.0391603670477182e-29,-9.4530186235583643e-24,4.0229171983618512e-28,6.976251602946543e-21,1.7516132431462192e-24,1.9026981791423246e-41,1.7560163202791336e-44,1.1094160381412447e-41
2.7645200493164867e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410500709160627,0.099964874458237943,3.3597301366304248e-60,0.099965508457826827,7.8809319941555128e-41,6.7913807425065786e-28,6.9947022769949388e-21,2.049982246156356e-25,0.0,4.5602687605028097e-14,1.1393241392156308e-49,5.6422359655889416e-24,8.3390436901715361e-36,6.8100846037361015e-38,0.0,0.0,3.679253897251313e-37,0.0,3.5125541714992525e-05,3.4491542173185212e-05,4.7182317912016797e-14,1.5791201873159979e-15,1.904979626575602e-31,2.2046121148342179e-19,2.3067494546608084e-20,6.6382161041242028e-29,3.5597468864936539e-39,9.2420011594928356e-34,3.4521715338962637e-53,2.0492661640688814e-29,1.4293596776756857e-23,4.0439826986511587e-28,7.0107587774907766e-21,1.7633084589979419e-24,1.924774704559613e-41,1.7867235416258383e-44,1.1204554961519176e-41
2.77812939567902e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105005928001158,0.099964874437378282,3.4095862769461944e-60,0.099965496842635324,8.0024192602393656e-41,6.892152543074622e-28,7.0459871500239542e-21,2.0606126347921031e-25,0.0,4.5834922516359637e-14,1.1511371379767223e-49,5.6978898034937164e-24,8.4254089818185742e-36,6.8810737581011111e-38,0.0,0.0,3.7175580943008142e-37,0.0,3.5125562574425589e-05,3.4503157364679574e-05,4.7414561723727534e-14,1.5791263789049352e-15,1.9352644274398131e-31,2.2147426377502648e-19,2.3295074287083496e-20,6.6756241912981021e-29,3.5781244596358029e-39,9.383905967079208e-34,3.4907131703298951e-53,2.059371962645269e-29,-2.4958149633999606e-24,4.0650482024740065e-28,7.0452659448142506e-21,1.775010282963947e-24,1.9469809357151123e-41,1.8177946542040572e-44,1.1315496029693948e-41
2.7917387420415534e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105004787725529,0.099964874417737964,3.4599331960643256e-60,0.099965485459519374,8.1251499296810839e-41,6.9939161755688639e-28,7.0930301254925872e-21,2.0712431068126464e-25,0.0,4.6067157401864836e-14,1.1630110096124819e-49,5.753816469226212e-24,8.5122188630794515e-36,6.9524320067203423e-38,0.0,0.0,3.7560612045868933e-37,0.0,3.512558221451957e-05,3.4514540480649902e-05,4.7646805514242361e-14,1.5791325740721651e-15,1.9658703529153625e-31,2.2248627805332783e-19,2.3523696847384055e-20,6.7130325816731407e-29,3.5965015060039603e-39,9.5272560807570896e-34,3.5294701287501052e-53,2.0694777627704712e-29,-1.5043325487627222e-23,4.0861137098246152e-28,7.0797731050653592e-21,1.7867185994686241e-24,1.9693168745192305e-41,1.849231878160139e-44,1.1426983603652438e-41
2.805348088404087e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105003670308911,0.099964874399249171,3.5107732976210477e-60,0.099965474303841978,8.2491303385614673e-41,7.0966764950927914e-28,7.0946191404861217e-21,2.0818736622660485e-25,0.0,4.6299392262064904e-14,1.1749457528845482e-49,5.810015958442503e-24,8.5994733199218473e-36,7.0241593527059256e-38,0.0,0.0,3.7947632271189223e-37,0.0,3.5125600703064602e-05,3.4525696158047318e-05,4.7879049284007976e-14,1.5791387727441823e-15,1.9967991080334087e-31,2.2349725539069669e-19,2.3753361159109275e-20,6.7504412748585232e-29,3.6148780263833077e-39,9.6720588233668414e-34,3.5684424046900819e-53,2.0795835644377252e-29,1.7863097452461849e-23,4.1071792206961028e-28,7.1142802583895357e-21,1.7984333077844962e-24,1.9917825228450437e-41,1.8810374337827155e-44,1.1539017701111225e-41
2.81895743476662e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105002575290463,0.099964874381847854,3.5621089852526117e-60,0.099965463371058841,8.3743668229487103e-41,7.2004383567227681e-28,7.1461426293807942e-21,2.0925043011993924e-25,0.0,4.6531627097470412e-14,1.1869413665569968e-49,5.8664882667992471e-24,8.6871723383324856e-36,7.0962557991690552e-38,0.0,0.0,3.8336641609062084e-37,0.0,3.5125618104146438e-05,3.45366289411749e-05,4.8111293033461918e-14,1.5791449748490595e-15,2.0280523978157544e-31,2.2450719685832037e-19,2.3984066154961193e-20,6.7878502704963492e-29,3.6332540215598871e-39,9.818321517749346e-34,3.6076299936896045e-53,2.0896893676399333e-29,8.3502602204778492e-25,4.1282447350805321e-28,7.1487874049292825e-21,1.8101542991435638e-24,2.0143778825299889e-41,1.913213541498146e-44,1.1651598339787758e-41
2.8325667811291534e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105001502218779,0.099964874365473425,3.6139426625952945e-60,0.099965452656716497,8.50086571889839e-41,7.3052066155080253e-28,7.2041652407347231e-21,2.1031350236587975e-25,0.0,4.6763861908581421e-14,1.1989978493963324e-49,5.9232333899536849e-24,8.7753159043170872e-36,7.1687213492199804e-38,0.0,0.0,3.8727640049579868e-37,0.0,3.5125634478347641e-05,3.4547343283538822e-05,4.8343536763032804e-14,1.5791511803164102e-15,2.0596319272748323e-31,2.2551610352620554e-19,2.4215810768743168e-20,6.8252595682593481e-29,3.6516294923154058e-39,9.9660514867460251e-34,3.6470328912951508e-53,2.0997951723696747e-29,-2.2692156697344464e-23,4.1493102529689448e-28,7.1832945448242535e-21,1.821881460168177e-24,2.037102955377484e-41,1.9457624218661028e-44,1.176472553740031e-41
2.846176127491687e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105000450651692,0.099964874350068622,3.6662767332853985e-60,0.099965442156450396,8.6286333624534337e-41,7.4109861264706747e-28,7.1946545570544995e-21,2.1137658296894454e-25,0.0,4.6996096695887745e-14,1.2111152001714811e-49,5.9802513235636248e-24,8.8639040039003159e-36,7.2415560059679838e-38,0.0,0.0,3.9120627582834011e-37,0.0,3.5125649882937903e-05,3.4557843549662557e-05,4.8575780473140541e-14,1.5791573890773513e-15,2.0915394014136836e-31,2.2652397646318096e-19,2.4448593935358675e-20,6.8626691678487463e-29,3.6700044394273069e-39,1.0115256053198841e-33,3.6866510930599922e-53,2.1099009786192272e-29,2.1313928372991833e-23,4.1703757743514111e-28,7.2178016782112981e-21,1.833614697869908e-24,2.0599577431584672e-41,1.9786862955752994e-44,1.1878399311667956e-41
2.85978547385422e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104999420156034,0.099964874335579268,3.7191136009592459e-60,0.099965431865983168,8.7576760896441179e-41,7.5177817446057002e-28,7.243660879489624e-21,2.1243967193355976e-25,0.0,4.7228331459869205e-14,1.223293417653784e-49,6.0375420632874333e-24,8.9529366231257028e-36,7.3147597725213748e-38,0.0,0.0,3.951560419891512e-37,0.0,3.5125664372053865e-05,3.4568134016864702e-05,4.8808024164196429e-14,1.5791636010644678e-15,2.1237765252259484e-31,2.2753081673690039e-19,2.4682414590810108e-20,6.9000790689922614e-29,3.6883788636745767e-39,1.0265942539950273e-33,3.7264845945442832e-53,2.1200067863805764e-29,6.8029799914196026e-24,4.1914412992170588e-28,7.2523088052245151e-21,1.8453539104750883e-24,2.082942247612871e-41,2.0119873834393429e-44,1.1992619680310518e-41
2.8733948202167535e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104998410307515,0.099964874321954209,3.7724556692531756e-60,0.099965421781123054,8.8880002364880414e-41,7.6255983248809586e-28,7.3177507038055284e-21,2.1350276926406119e-25,0.0,4.7460566200995744e-14,1.235532500616989e-49,6.0951056047840246e-24,9.042413748055615e-36,7.38833265198747e-38,0.0,0.0,3.9912569887912685e-37,0.0,3.5125677996869476e-05,3.4578218877001464e-05,4.9040267836603406e-14,1.5791698162117791e-15,2.1563450036958446e-31,2.2853662541384552e-19,2.4917271672197562e-20,6.9374892714422571e-29,3.7067527658329257e-39,1.0418118269843344e-33,3.7665333913151449e-53,2.1301125956454342e-29,-3.2791449462907017e-23,4.2125068275541205e-28,7.2868159259953252e-21,1.8570989851740804e-24,2.1060564704510237e-41,2.0456679063927196e-44,1.2107386661048576e-41
2.887004166579287e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104997420690488,0.099964874309145094,3.8263053418035468e-60,0.099965411897761841,9.0196121389901084e-41,7.7344407222371792e-28,7.295506521526379e-21,2.1456587496469697e-25,0.0,4.7692800919727714e-14,1.2478324478372494e-49,6.152941943712852e-24,9.1323353647711961e-36,7.4622746474725774e-38,0.0,0.0,4.0311524639915191e-37,0.0,3.5125690805756883e-05,3.4588102238174159e-05,4.9272511490756216e-14,1.5791760344547065e-15,2.1892465417981569e-31,2.295414035593287e-19,2.5153164117717634e-20,6.9748997749739897e-29,3.7251261466725637e-39,1.0571790565721582e-33,3.8067974789467429e-53,2.1402184064052552e-29,2.3948101875271409e-23,4.2335723593499635e-28,7.321323040652504e-21,1.8688498365392307e-24,2.1293004133549912e-41,2.0797300854869041e-44,1.2222700271603398e-41
2.90061351294182e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104996450897773,0.099964874297106182,3.8806650222467327e-60,0.099965402211873625,9.1525181331425159e-41,7.844313791587966e-28,7.3373750081684579e-21,2.1562898903962875e-25,0.0,4.7925035616516111e-14,1.2601932580931103e-49,6.2110510757339e-24,9.2227014593723002e-36,7.5365857620819965e-38,0.0,0.0,4.0712468445009831e-37,0.0,3.5125702844438723e-05,3.4597788126402777e-05,4.9504755127041536e-14,1.5791822557300377e-15,2.2224828444982257e-31,2.305451522374956e-19,2.5390090866662238e-20,7.0123105793839942e-29,3.7434990069655047e-39,1.0726966750429056e-33,3.8472768530203537e-53,2.1503242186512474e-29,1.6574946074350237e-23,4.2546378945911317e-28,7.3558301493222539e-21,1.8806063711315741e-24,2.1526740779798483e-41,2.1141761418865902e-44,1.2338560529696928e-41
2.9142228593043535e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104995500530491,0.099964874285794258,3.9355371142191162e-60,0.099965392719512755,9.2867245549247328e-41,7.9552223878197882e-28,7.4340805533748183e-21,2.1669211149293385e-25,0.0,4.8157270291802658e-14,1.2726149301655073e-49,6.2694329965076695e-24,9.3135120179774507e-36,7.6112659989199911e-38,0.0,0.0,4.1115401293282627e-37,0.0,3.512571415613214e-05,3.4607280487265869e-05,4.9736998745838194e-14,1.5791884799758979e-15,2.256055616751932e-31,2.3154787251132773e-19,2.5628050859417393e-20,7.0497216844885557e-29,3.7618713474820211e-39,1.0883654146810341e-33,3.8879715091244358e-53,2.1604300323743842e-29,-4.5635236740010075e-23,4.275703433263388e-28,7.3903372521282378e-21,1.8923684747649404e-24,2.1761774659549034e-41,2.1490082968660309e-44,1.2454967453051754e-41
2.927832205666887e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104994569197885,0.099964874275168494,3.9909240213570877e-60,0.099965383416812492,9.4222377403034962e-41,8.0671713657919886e-28,7.398314283352938e-21,2.1775524232860715e-25,0.0,4.8389504946020126e-14,1.2850974628377597e-49,6.3280877016951736e-24,9.4047670267238015e-36,7.6863153610897924e-38,0.0,0.0,4.1520323174818214e-37,0.0,3.5125724781684959e-05,3.461658318750787e-05,4.9969242347517328e-14,1.579194707131719e-15,2.2899665635056825e-31,2.3254956544264544e-19,2.586704303746206e-20,7.0871330901222931e-29,3.7802431689856902e-39,1.104186007771053e-33,3.9288814428546813e-53,2.17053584756542e-29,2.4626374534489937e-23,4.2967689753517274e-28,7.4248443491916523e-21,1.9041360690028373e-24,2.1998105788848563e-41,2.1842287718055066e-44,1.2571921059391078e-41
2.94144155202942e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104993656517151,0.099964874265190226,4.0468281472970505e-60,0.099965374299983423,9.5590640252327507e-41,8.1801655803367784e-28,7.4258036535836479e-21,2.1881838155056241e-25,0.0,4.8621739579592416e-14,1.2976408548955635e-49,6.3870151869579279e-24,9.4964664717670674e-36,7.7617338516935896e-38,0.0,0.0,4.1927234079699877e-37,0.0,3.5125734759704536e-05,3.462570001661427e-05,5.0201485932442496e-14,1.5792009371382082e-15,2.3242173896964083e-31,2.3355023209211031e-19,2.610706634336692e-20,7.124544796136839e-29,3.7986144722415636e-39,1.120159186597523e-33,3.9700066498140806e-53,2.1806416642149038e-29,3.1632291717548848e-23,4.3178345208404348e-28,7.459351440631249e-21,1.9159090708881004e-24,2.2235734183509073e-41,2.2198397881878848e-44,1.2689421366438689e-41
2.9550508983919536e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104992762113253,0.099964874255823011,4.1032518956754061e-60,0.099965365365311656,9.6972097456536993e-41,8.2942098862592394e-28,7.5532181223561194e-21,2.1988152916263441e-25,0.0,4.8853974192934816e-14,1.3102451051269854e-49,6.4462154479579358e-24,9.5886103392814818e-36,7.8375214738325061e-38,0.0,0.0,4.2336133998009376e-37,0.0,3.512574412667958e-05,3.4634634688355238e-05,5.0433729500969889e-14,1.5792071699373212e-15,2.3588098002515424e-31,2.3454987351922772e-19,2.6348119720793228e-20,7.1619568023995949e-29,3.8169852580148997e-39,1.1362856834450554e-33,4.0113471256129658e-53,2.1907474823131876e-29,-6.1286846806282267e-23,4.3389000697131053e-28,7.4938585265634143e-21,1.9276873626439871e-24,2.2474659859118169e-41,2.2558435675953008e-44,1.2807468391918946e-41
