Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),OX(20),CH3X(22),HOX(23),HX(19),H2OX(30),CH3OHX(41),HO2X(48),H2X(31),C2H6X(34)
7.960425680338574e-14,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037328113456486,0.099999979556794114,0.099999998728683051,0.0,1.0432738596546066e-47,4.3315403108220754e-42,0.0,6.5955371259933569e-36,0.0,3.3511905282043083e-23,0.0,9.8650673039217404e-36,0.0,4.4973558744364592e-44,0.0,0.0,2.9926031773477149e-42,0.0,2.0443205886204428e-08,2.542633897050252e-09,8.1377024298947175e-19,6.4874088975530063e-26,8.138036900206648e-19,4.2475875340089898e-55,1.3730161469377818e-51,1.0324165260734488e-44,6.3788981394215743e-49,2.515596542039125e-43
1.0072207000950437e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037327503872947,0.099999974135481173,0.099999998391421846,0.0,2.6737890987731873e-47,8.766476411256956e-42,0.0,1.334829067258287e-35,0.0,5.3650339454183608e-23,0.0,1.5793432604521192e-35,0.0,1.1526095344681022e-43,0.0,0.0,6.0557720171370199e-42,0.0,2.5864518816068535e-08,3.2171563561723594e-09,1.0296399735093723e-18,1.0384037777866653e-25,1.0296935200084485e-18,1.3717874221648685e-54,4.4342433963124461e-51,2.6459631032011151e-44,1.629028727824543e-48,6.4246049250913876e-43
1.21839883215623e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037326894371676,0.099999968714990922,0.099999998054160627,0.0,5.7066470893716153e-47,1.5513799956102436e-41,0.0,2.3621729755857654e-35,0.0,7.8505279840453949e-23,0.0,2.3110325061638932e-35,0.0,2.4599843771232643e-43,0.0,0.0,1.0715230221349992e-41,0.0,3.128500908982726e-08,3.8916787698254873e-09,1.2455049711326976e-18,1.5191971462090748e-25,1.2455833244928231e-18,3.5063368789663481e-54,1.1334067957899201e-50,5.647258455181981e-44,3.4717905936018857e-48,1.3692813062932379e-42
1.4295769642174161e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037326284952669,0.099999963295323166,0.09999999771689945,0.0,1.0780362736264247e-46,2.5057305524782245e-41,0.0,3.8152311050234384e-35,0.0,1.0807662293213977e-22,0.0,3.1815744211605113e-35,0.0,4.6470891659985641e-43,0.0,0.0,1.7304416020863529e-41,0.0,3.6704676832114916e-08,4.5662011380154596e-09,1.4613652359665921e-18,2.0910695914311356e-25,1.4614731034825647e-18,7.7020798422355684e-54,2.489657783871355e-50,1.0668172654197262e-43,6.5543359924838018e-48,2.5851699148725979e-42
1.8519332283397886e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037325066361366,0.099999952458454777,0.099999997042377151,0.0,3.0437078091768569e-46,5.4470290103051031e-41,0.0,8.2933822107230304e-35,0.0,1.813681027299656e-22,0.0,5.3392160733226239e-35,0.0,1.3120263521081091e-42,0.0,0.0,3.7605988520360251e-41,0.0,4.7541545221265163e-08,5.9152457380292449e-09,1.8930715676951456e-18,3.507846057151069e-25,1.8932525850132701e-18,2.8436478900560554e-53,9.1919196951508901e-50,3.0120324629782745e-43,1.8497467286154527e-47,7.2965815917350003e-42
2.2742894924621614e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037323848098947,0.099999941624875022,0.099999996367854949,0.0,6.9153989090723324e-46,1.0088055114019793e-40,0.0,1.5359078077287709e-34,0.0,2.7352394980128655e-22,0.0,8.052267845583718e-35,0.0,2.9809121378365474e-42,0.0,0.0,6.962756761741682e-41,0.0,5.8375124981449742e-08,7.2642901562603341e-09,2.3247589695531913e-18,5.2883220125471233e-25,2.3250319646707913e-18,7.9087273088428327e-53,2.5564417246483204e-49,6.8434319594725338e-43,4.2024175016085674e-47,1.6578719621267803e-41
3.1190020207069064e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037321412560357,0.099999919967577386,0.099999995018810794,0.0,2.46675980318102e-45,2.601995648083611e-40,0.0,3.9612717043400555e-34,0.0,5.1442542849774988e-22,0.0,1.5144600264918873e-34,0.0,1.0632665358746294e-41,0.0,0.0,1.7948337875779841e-40,0.0,8.0032422606236443e-08,9.9623784475608636e-09,3.1880769870914531e-18,9.9387301622252312e-25,3.1885904186469355e-18,3.9693784293047924e-52,1.283067104141055e-48,2.4410891375076759e-42,1.4992434868225909e-46,5.9159327894021241e-41
3.9637145489516513e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037318978336087,0.09999989832342232,0.099999993669767015,0.0,6.4167794151870092e-45,5.3402514251662893e-40,0.0,8.1294490534645166e-34,0.0,8.3077442526794601e-22,0.0,2.4458568709060387e-34,0.0,2.7657769778411843e-41,0.0,0.0,3.6815593184587335e-40,0.0,1.0167657768649963e-07,1.2660466012289825e-08,4.0513192954479173e-18,1.6039012848256211e-24,4.0521484659719013e-18,1.3025186349915189e-51,4.2102585309613187e-48,6.3500031246745208e-42,3.9008213832490468e-46,1.5395607717425804e-40
4.808427077196397e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037316545425353,0.099999876692401804,0.099999992320723596,0.0,1.3828244566187872e-44,9.5336912591849128e-40,0.0,1.451216920060003e-33,0.0,1.2225643067098503e-21,0.0,3.599417020920238e-34,0.0,5.9600827673695257e-41,0.0,0.0,6.568829320729108e-40,0.0,1.2330759819780075e-07,1.5358552850819785e-08,4.9144859014886404e-18,2.3585896033592889e-24,4.9157061072057496e-18,3.3644494120276543e-51,1.0875188596523572e-47,1.3684342405646198e-41,8.408299097981966e-46,3.3192110555721876e-40
5.653139605441142e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037314113827355,0.099999855074507871,0.099999990971680539,0.0,2.6303647224518216e-44,1.5492433598531741e-39,0.0,2.358103539801324e-33,0.0,1.6897884400218258e-21,0.0,4.975140179800998e-34,0.0,1.133669458460472e-40,0.0,0.0,1.0668530077434676e-39,0.0,1.4492549211076295e-07,1.8056638963523077e-08,5.7775768120789353e-18,3.2576113252778192e-24,5.7792633429076359e-18,7.4474969738238365e-51,2.4073045806640401e-47,2.6029924186926683e-41,1.5997922841532218e-45,6.3164810788392013e-40
6.497852133685887e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037311683541286,0.099999833469732596,0.099999989622637842,0.0,4.5758714316853048e-44,2.3526594637603806e-39,0.0,3.5807522006684674e-33,0.0,2.2324401930484328e-21,0.0,6.5730260509633235e-34,0.0,1.9721024546642072e-40,0.0,0.0,1.6192059217941784e-39,0.0,1.6653026739104082e-07,2.0754724350771809e-08,6.6405920340833232e-18,4.3006405579294122e-24,6.6428201736358195e-18,1.4777135021950932e-50,4.776489142363014e-47,4.5282541823309921e-41,2.7837517288815821e-45,1.099326983560646e-39
8.187277190175377e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037306826901776,0.099999790299506106,0.09999998692455353,0.0,1.1473042761586111e-43,4.7061630703408082e-39,0.0,7.1618655981359505e-33,0.0,3.5440000325714357e-21,0.0,1.0435284744482393e-33,0.0,4.9442941696105961e-40,0.0,0.0,3.2353915478191535e-39,0.0,2.0970049389300825e-07,2.6150892950392939e-08,8.3663954397888374e-18,6.8174214988415277e-24,8.3699326223999238e-18,4.6261294846005523e-50,1.4953117388704269e-46,1.1353655157252391e-40,6.9832688685763577e-45,2.7588373059336336e-39
9.876702246664868e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037301975500462,0.099999747181658646,0.09999998422647069,0.0,2.4221502156443074e-43,8.2619702504195425e-39,0.0,1.2571485048148206e-32,0.0,5.1571907804018062e-21,0.0,1.5186190731699796e-33,0.0,1.0437504815874222e-39,0.0,0.0,5.6735989599435975e-39,0.0,2.5281834133145741e-07,3.1547058652655446e-08,1.0091896173506141e-17,9.9063400796096422e-24,1.0097043457946488e-17,1.1718847046437617e-49,3.7878627380638993e-46,2.3969460796169857e-40,1.4750486812995281e-44,5.8296861721577256e-39
1e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037301621640035,0.099999744036877627,0.09999998402955905,0.0,2.5449299170209071e-43,8.5752678655292994e-39,0.0,1.3048077818459807e-32,0.0,5.286733486867458e-21,0.0,1.5567715966747041e-33,0.0,1.0966530173933629e-39,0.0,0.0,5.8882637262896035e-39,0.0,2.5596312234754267e-07,3.1940881932142262e-08,1.0217814955371188e-17,1.0154107498573546e-23,1.0223091534750584e-17,1.2463426583575803e-49,4.0285287374257996e-46,2.5184482180537349e-40,1.5498783167657395e-44,6.125605253776876e-39
1.1566127303154358e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037297129330988,0.099999704116126728,0.099999981528389292,0.0,4.5457648495404576e-43,1.3268170075483866e-38,0.0,2.0186338441078217e-32,0.0,7.0719594013751695e-21,0.0,2.0825741645145432e-33,0.0,1.9587206644523446e-39,0.0,0.0,9.1012234306276585e-39,0.0,2.9588387325639099e-07,3.6943221460527958e-08,1.181709429012421e-17,1.356481573884447e-23,1.1824152684709886e-17,2.5665716968395726e-49,8.2957981036221014e-46,4.4984641206749613e-40,2.7697276024538411e-44,1.0950845264376287e-38
1.3255552359643848e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037292288387006,0.099999661102846846,0.099999978830309338,0.0,7.8298746192975122e-43,1.9972850688349675e-38,0.0,3.0382956293623457e-32,0.0,9.2882528698717821e-21,0.0,2.7353935119621261e-33,0.0,3.373574147986223e-39,0.0,0.0,1.3684908418002092e-38,0.0,3.388971531410683e-07,4.2339381376975552e-08,1.3541989844520233e-17,1.779027951414533e-23,1.3551260307110651e-17,5.0550331355663865e-49,1.6338953573524064e-45,7.7484031016184974e-40,4.7731950313608462e-44,1.8879559262545451e-38
1.6634402472622828e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037282622150173,0.099999575232789684,0.09999997343415376,0.0,1.9364570138697819e-42,3.9470001665080185e-38,0.0,6.0026620203371243e-32,0.0,1.4625202294793036e-20,0.0,4.3076240302181452e-33,0.0,8.3422314362117274e-39,0.0,0.0,2.698330150679745e-38,0.0,4.2476721029952144e-07,5.3131692547438277e-08,1.6990873486095877e-17,2.793195314474532e-23,1.7005470756437644e-17,1.5693783809165219e-48,5.0724575625105835e-45,1.9163086924311663e-39,1.1817236240860104e-43,4.6778729815967315e-38
2.0013252585601808e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037272976739336,0.099999489570980912,0.099999968038003914,0.0,4.0472390334498038e-42,6.8738107426569736e-38,0.0,1.0451076586223659e-31,0.0,2.116761504188258e-20,0.0,6.2353087403072681e-33,0.0,1.7433013075221314e-38,0.0,0.0,4.688699076638556e-38,0.0,5.1042901905822403e-07,6.3923992187692398e-08,2.043854753701412e-17,4.0311039691155795e-23,2.0459674841016511e-17,3.9449694361718635e-48,1.2750441578377975e-44,4.0051305078835734e-39,2.4723889259578624e-43,9.7948425872408637e-38
2.3392102698580787e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037263352103984,0.099999404116915561,0.099999962641859855,0.0,7.5353989277630681e-42,1.0976183490051792e-37,0.0,1.6684051298761076e-31,0.0,2.8915067251611661e-20,0.0,8.5184457582072414e-33,0.0,3.245334210595371e-38,0.0,0.0,7.4702320128516361e-38,0.0,5.9588308444092769e-07,7.4716280321329256e-08,2.38850124358664e-17,5.4907400981817514e-23,2.3913872595717358e-17,8.5770256374923327e-48,2.7721028379132976e-44,7.457002228797225e-39,4.607977645685403e-43,1.8269934355008085e-37
2.6770952811559767e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037253748193733,0.09999931887008974,0.099999957245721527,0.0,1.2895546916518434e-41,1.6452583378626723e-37,0.0,2.5001781290934986e-31,0.0,3.786713521822528e-20,0.0,1.1157033203482921e-32,0.0,5.5530640085946517e-38,0.0,0.0,1.1172386982069171e-37,0.0,6.8112991024614778e-07,8.5508556971883015e-08,2.7330268621054633e-17,7.1701080335340954e-23,2.7368064055193008e-17,1.6782336035195505e-47,5.4239564248105984e-44,1.2761390404771998e-38,7.8938338370525655e-43,3.1322711136456878e-37
3.0149802924538747e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037244164958331,0.099999233830000922,0.099999951849588931,0.0,2.0695905824286175e-41,2.3501473684138838e-37,0.0,3.5704145206211629e-31,0.0,4.8023395389612295e-20,0.0,1.415106919926265e-32,0.0,8.9108085531035757e-38,0.0,0.0,1.5923456702314778e-37,0.0,7.6616999905045233e-07,9.6300822162830649e-08,3.0774316530791401e-17,9.0672300853230516e-23,3.0822249253880857e-17,3.0310935174253425e-47,9.796124670536394e-44,2.0480609323735358e-38,1.2681648819266997e-42,5.0360650095997882e-37
3.3528653037517727e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037234602347641,0.099999148996147785,0.099999946453462052,0.0,3.1577412092628664e-41,3.2321316008292761e-37,0.0,4.9090705546380667e-31,0.0,5.9383424367185838e-20,0.0,1.7500551872215393e-32,0.0,1.359405258713647e-37,0.0,0.0,2.1850579296018191e-37,0.0,8.5100385221170941e-07,1.0709307591759223e-07,3.4217156603100198e-17,1.1180146376762309e-22,3.4276428226004581e-17,5.1404533490144116e-47,1.6612981881883033e-43,3.1248931537322662e-38,1.9369135718737531e-42,7.6978569496290616e-37
4.028635326347569e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037215538800434,0.099998979945149016,0.099999935661225406,0.0,6.550618222714676e-41,5.6067694785434616e-37,0.0,8.5113086235237016e-31,0.0,8.5713095913862788e-20,0.0,2.5265849773894126e-32,0.0,2.8192537806218564e-37,0.0,0.0,3.7735821915868705e-37,0.0,1.0200548509597854e-06,1.2867754921195357e-07,4.109921498658307e-17,1.6045610321846071e-22,4.1184767626395401e-17,1.2804251304466153e-46,4.1379263074477585e-43,6.4824821928478125e-38,4.0262292373836395e-42,1.6026729672093857e-36
4.704405348943365e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037196557153441,0.099998811713106886,0.099999924869011492,0.0,1.2123078616422221e-40,8.9279379402415414e-37,0.0,1.3545911058986277e-30,0.0,1.1685276573757364e-19,0.0,3.4452911991859917e-32,0.0,5.216079522169958e-37,0.0,0.0,5.982251799171021e-37,0.0,1.1882868930910631e-06,1.5026197704119375e-07,4.7976447271914869e-17,2.175117109736272e-22,4.8093082525944152e-17,2.7662629451340836e-46,8.9393191526340249e-43,1.1996991965673073e-37,7.4663625080156094e-42,2.9767412313040211e-36
5.380175371539161e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037177657009899,0.099998644296054068,0.099999914076820212,0.0,2.0640860044881882e-40,1.3354400336525866e-36,0.0,2.025139241575052e-30,0.0,1.5279905217005294e-19,0.0,4.5061723664723789e-32,0.0,8.8784761404185631e-37,0.0,0.0,8.9087251066322109e-37,0.0,1.3557039458942517e-06,1.7184635959063702e-07,5.484885695649101e-17,2.8281774851855671e-22,5.500137319091657e-17,5.3856960151652272e-46,1.7403447620403929e-42,2.0426202635828904e-37,1.2737996610712767e-41,5.0864794272827526e-36
6.055945394134957e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037158837975002,0.099998477690042525,0.09999990328465147,0.0,3.2977891963474053e-40,1.9044917431256409e-36,0.0,2.8865763897012775e-30,0.0,1.9354857599347915e-19,0.0,5.7092269985694754e-32,0.0,1.4181197167292931e-36,0.0,0.0,1.2648910274314967e-36,0.0,1.522309957438505e-06,1.9343069704470938e-07,6.1716447534695391e-17,3.562263775270465e-22,6.1909639884317068e-17,9.6850026174523602e-46,3.1295054919424492e-42,3.2634963796884025e-37,2.0392496455569312e-41,8.1558461338505907e-36
6.731715416730753e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037140099655825,0.099998311891143277,0.09999989249250521,0.0,5.0113692626622603e-40,2.6158247436759156e-36,0.0,3.9626534205109141e-30,0.0,2.3909796043828655e-19,0.0,7.0544536201913659e-32,0.0,2.1543973249756935e-36,0.0,0.0,1.7296996616396596e-36,0.0,1.6881088566667258e-06,2.1501498958694328e-07,6.857922249790528e-17,4.3759241149656536e-22,6.8817882865939953e-17,1.6359416083505572e-45,5.2859900872461372e-42,4.959261896981931e-37,3.1050946883601266e-41,1.2438101327459213e-35
8.083255461922345e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037102863602492,0.099997982699061058,0.099999870908279664,0.0,1.0321247997694004e-39,4.528836647223991e-36,0.0,6.8534798719920355e-30,0.0,3.4458281634200244e-19,0.0,1.0171416957440123e-31,0.0,4.4346625876232486e-36,0.0,0.0,2.9685219512823767e-36,0.0,2.0173009388735226e-06,2.5818344066558175e-07,8.2290339529847297e-17,6.2362892406423983e-22,8.2634298717278864e-17,4.0455966519533648e-45,1.3070924679559603e-41,1.0213947763691458e-36,6.4206965104073146e-41,2.5799816525747741e-35
9.434795507113937e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037065945744505,0.099997656688754863,0.099999849324142839,0.0,1.8978962807469135e-39,7.2014773367538999e-36,0.0,1.0886623770884425e-29,0.0,4.6922665460826067e-19,0.0,1.385705068132333e-31,0.0,8.1500454326372941e-36,0.0,0.0,4.6793690491984873e-36,0.0,2.3433112450544351e-06,3.0135171427709974e-07,9.5982235923388117e-17,8.3981704236136181e-22,9.6450622760975666e-17,8.6826228008138372e-45,2.805046659509904e-41,1.8781689754022356e-36,1.1853331424694712e-40,4.7777372445208029e-35
1e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037050600578498,0.09999752128970936,0.099999840297835554,0.0,2.3859294228816975e-39,8.574772785865074e-36,0.0,1.2957012501423889e-29,0.0,5.2702677709052475e-19,0.0,1.5566986893204883e-31,0.0,1.0243408786562555e-35,0.0,0.0,5.5514995073915125e-36,0.0,2.4787102905485236e-06,3.19404328863572e-07,1.0170239718825808e-16,9.3890923080241418e-22,1.0222848505614359e-16,1.1569004187024204e-44,3.7374100287123396e-41,2.3611310830407401e-36,1.4925883248434739e-40,6.0239727454885797e-35
1.0786335552305529e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.1903702934300649,0.099997333829472276,0.099999827740094069,0.0,3.2122937585522295e-39,1.0760744528453268e-35,0.0,1.6250291669940386e-29,0.0,6.1300254900074327e-19,0.0,1.811134317713503e-31,0.0,1.3786759210290701e-35,0.0,0.0,6.9317124630740968e-36,0.0,2.6661705276241755e-06,3.4451981185801973e-07,1.0965493950180115e-16,1.0850859895854626e-21,1.1026685696484465e-16,1.6800429812499016e-44,5.4271926426535726e-41,3.1789097528354396e-36,2.0141323182115086e-40,8.1434682329748175e-35
1.213787559749712e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036993052342774,0.099997014090758105,0.09999980615613259,0.0,5.1037425628775867e-39,1.5333632159543927e-35,0.0,2.3131894159319703e-29,0.0,7.7588361225330224e-19,0.0,2.2934282910404273e-31,0.0,2.1892495869402879e-35,0.0,0.0,9.792556397821494e-36,0.0,2.9859092417703718e-06,3.8768773483097472e-07,1.2330847804071327e-16,1.358403054191876e-21,1.2408300324995842e-16,3.0036349442660706e-44,9.7021485385130991e-41,5.0507102096235856e-36,3.2125738311294262e-40,1.3028857413269827e-34
1.3489415642688713e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036957070737137,0.099996697442451543,0.099999784572257694,0.0,7.7145493669369606e-39,2.1047130483587919e-35,0.0,3.1718048522550314e-29,0.0,9.5784299600332561e-19,0.0,2.8325858425001966e-31,0.0,3.3073249643916546e-35,0.0,0.0,1.3326525311785394e-35,0.0,3.3025575483243502e-06,4.3085548460484273e-07,1.3694287926825537e-16,1.6587722390575624e-21,1.3789906349208282e-16,5.0454403994097774e-44,1.6296186372671783e-40,7.6344013682834828e-36,4.8747610283861552e-40,1.9830358263773549e-34
1.4840955687880305e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036921395202511,0.099996383854683277,0.099999762988468702,0.0,1.1200230891974352e-38,2.8028226163497899e-35,0.0,4.2194581388157261e-29,0.0,1.1588538907250693e-18,0.0,3.4286058341303294e-31,0.0,4.7990280851530991e-35,0.0,0.0,1.7595948491498059e-35,0.0,3.6161453166067323e-06,4.7402306257487956e-07,1.5055817086521239e-16,1.9852329566479264e-21,1.5171503952306489e-16,8.058554991294813e-44,2.6026178023743374e-40,1.1083887935241493e-35,7.1045235444920779e-40,2.8988678120146659e-34
1.6192495733071896e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036886022780683,0.09999607329787262,0.099999741404764947,0.0,1.5728871770220604e-38,3.6403902361666827e-35,0.0,5.4746531371697448e-29,0.0,1.37888952566331e-18,0.0,4.0814871354404291e-31,0.0,6.7357214377289871e-35,0.0,0.0,2.2660941723743386e-35,0.0,3.926702127246256e-06,5.1719047012285085e-07,1.6415438046517189e-16,2.336858768971071e-21,1.6553093313217538e-16,1.2346550479477859e-43,3.9871755726063853e-40,1.5565512908690499e-35,1.0015153960786276e-39,4.0988265542263562e-34
1.754403577826349e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036850950542061,0.099995765742724854,0.099999719821145694,0.0,2.1480511552816113e-38,4.6301138827225365e-35,0.0,6.95581517065529e-29,0.0,1.6179231687673673e-18,0.0,4.7912286232393491e-31,0.0,9.193727267134146e-35,0.0,0.0,2.8579486039538711e-35,0.0,4.2342572749703204e-06,5.6035770861716236e-07,1.7773153565467167e-16,2.7127561727110341e-21,1.7934674606740502e-16,1.8267016733378087e-43,5.898669040484969e-40,2.1257451018935473e-35,1.3729151656325615e-39,5.635680212392721e-34
1.889557582345508e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036816175585339,0.099995461160228449,0.099999698237610291,0.0,2.8646560070912926e-38,5.7846911980821791e-35,0.0,8.6812912865503498e-29,0.0,1.8759281266253536e-18,0.0,5.5578291814677212e-31,0.0,1.2254063950953892e-34,0.0,0.0,3.5407503592397564e-35,0.0,4.5388397713677495e-06,6.0352477941298946e-07,1.9128966397334625e-16,3.1120634285775654e-21,1.9316248003671607e-16,2.6234870520426192e-43,8.4709512414870064e-40,2.8349130218260878e-35,1.8377973749383249e-39,7.5664698698430841e-34
2.0247115868646672e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036781695037266,0.099995159521652208,0.099999676654158057,0.0,3.7429239484793791e-38,7.1168194997178634e-35,0.0,1.0669350517479371e-28,0.0,2.1528777443985421e-18,0.0,6.3812877010355804e-31,0.0,1.6002194672943462e-34,0.0,0.0,4.3198930821567107e-35,0.0,4.8404783476250408e-06,6.4669168385240461e-07,2.0482879291407244e-16,3.5339494325471147e-21,2.0697813670925121e-16,3.6725446057944921e-43,1.1857342354067495e-39,3.7040679573360009e-35,2.4101792814639827e-39,9.9524595757602542e-34
2.1598655913838264e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036747506052362,0.09999486079854257,0.099999655070788368,0.0,4.8041051438209307e-38,8.6391957885422894e-35,0.0,1.2938184142042927e-28,0.0,2.4487454057559051e-18,0.0,7.2616030796648458e-31,0.0,2.0527787653488231e-34,0.0,0.0,5.2005789039433217e-35,0.0,5.1392014572366072e-06,6.8985842326450489e-07,2.1834894992311429e-16,3.9776126268471488e-21,2.2079371771650145e-16,5.0277381552427866e-43,1.6231554665019275e-39,4.7542401994808758e-35,3.1049261091341872e-39,1.2859086799538977e-33
