Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),H2X(31),C2H6X(34),CX(24),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25),OCX(21),COX(32),HOX(23),OX(20),H2OX(30),CH4OX(41),CH3OX(39),CH3O(51),CH3OX(40)
4.0985622683618895e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799198227,0.09999999999411438,5.4811008758770586e-80,0.099999999997867919,3.9332605790632554e-73,1.8238548402361363e-49,8.5013225735784061e-28,1.9423448671811242e-44,0.0,2.0687052326599063e-28,1.5679874397269537e-85,1.217310592940646e-38,4.86526172914327e-67,1.4307909995272601e-69,0.0,0.0,1.8501000432715841e-62,0.0,5.8856363287748749e-12,2.1320971104680059e-12,5.1445818455660641e-21,5.1445816385762393e-21,5.9650834935874167e-32,7.771661147966279e-40,6.4601962603895847e-60,7.1254834746539236e-55,5.7677739210746262e-46,9.5025805188878002e-62,5.6102239866299439e-96,6.6256692143155159e-70,8.6479678126765732e-41,4.7671438866753519e-27,8.7370442668635843e-39,1.1565437794840388e-45,5.6172761440419298e-27,6.7391819683039146e-84,3.6763221644626746e-80,1.1095056886178382e-82,2.2716641438105183e-89,3.605077182323667e-61
8.197126273921658e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798396455,0.099999999988228741,4.3848828685391308e-79,0.099999999995735819,7.809103128303668e-72,1.4590845884259145e-48,3.0009210430098756e-27,1.5538765451646347e-43,0.0,8.2748232751955461e-28,1.0035075083901048e-83,4.8692439192204902e-38,1.5568766506654767e-65,2.8435829432346262e-68,0.0,0.0,1.8287219918573841e-61,0.0,1.1771273837411203e-11,4.2641949517776441e-12,1.0289165870950484e-20,1.0289165042990948e-20,2.3860340423464042e-31,6.2173309477749882e-39,1.0336318444106281e-58,1.1400777619220843e-53,2.0359931035977045e-45,1.5204057945155706e-60,7.1810543026216127e-94,1.4662291754506212e-68,3.4591726434510547e-40,8.2336336252669988e-27,6.2204110272608596e-38,5.7744159342742877e-45,1.1234554668339079e-26,2.6697136775495082e-82,1.4578394354421008e-78,3.734387576594018e-81,1.5287528575743743e-87,2.8840630633674631e-60
1.639425428504119e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968796792907,0.099999999976457463,3.5079071613883188e-78,0.099999999991471619,1.7345332402913114e-70,1.1672679569282336e-47,9.681616806981687e-27,1.2431013563370044e-42,0.0,3.3099296074255928e-27,6.4223837838833849e-82,1.9476978769199535e-37,4.9819557259031487e-64,6.3235228403726004e-67,0.0,0.0,2.0207971724096411e-60,0.0,2.3542544910292103e-11,8.5283901158189615e-12,2.0578333919497513e-20,2.0578330607659082e-20,9.5441367776780488e-31,4.9738652382524686e-38,1.6538110626670407e-57,1.8241242685192536e-52,6.5685517108843911e-45,2.4326246510049567e-59,9.1916560739705894e-92,4.6265356690339072e-67,1.3836568124512074e-39,1.2787494907571139e-26,4.0719660151989441e-37,3.2283463684870146e-44,2.2469111714960022e-26,1.1827359937298288e-80,6.4661247049204849e-77,1.3125085228858656e-79,1.0739271737084131e-85,2.3072508473122274e-59
2.4591382296160727e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968795189359,0.099999999964686212,1.041410011570103e-77,0.099999999987207419,7.4318439968995534e-70,3.4617731961633776e-47,1.7925013608096793e-26,3.6904570951460323e-42,0.0,7.033600408612165e-27,3.646972650420492e-81,4.1388581814324103e-37,2.3244784181407241e-63,2.7179622711705912e-66,0.0,0.0,6.6944700842460164e-60,0.0,3.5313812038782578e-11,1.2792584761282381e-11,3.086750196582274e-20,3.0867494928166075e-20,2.0281290265907764e-30,1.4222145866313947e-37,6.2519826136961952e-57,6.9010319466540698e-52,1.2161334325996668e-44,9.2051676653906959e-59,6.0979008062124019e-91,2.8009367801226409e-66,2.9402525563149013e-39,1.5778655150464884e-26,1.0459323556654182e-36,8.2093856889667292e-44,3.3703668759607612e-26,6.1359417829081423e-80,3.3632068616046912e-76,6.1316837600380217e-79,6.0196044067198754e-85,6.8496511409214357e-59
3.2788510307280264e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968793585817,0.099999999952914947,2.269177691050325e-77,0.099999999982943219,2.2270797138470035e-69,7.5365502399770485e-47,2.7194855643563805e-26,8.0413113546744355e-42,0.0,1.199849458096091e-26,1.4032643125123769e-80,7.0604053052320357e-37,7.0830066549618865e-63,8.2015971448071721e-66,0.0,0.0,1.5873632241230698e-59,0.0,4.7085075222883942e-11,1.7056778888167965e-11,4.1156670009926167e-20,4.1156658004512087e-20,3.4597493910577385e-30,2.9998624014249712e-37,1.6262559699358598e-56,1.7963344848202926e-51,1.8450514943486804e-44,2.3984811754281459e-58,2.6024383973946759e-90,8.4991543922632547e-66,5.0156963161533132e-39,1.7743370156703053e-26,2.0149874552553602e-36,1.6123353916810677e-43,4.493822580228185e-26,2.0979073272431262e-79,1.1560675953112811e-75,2.099773496379449e-78,2.2955901811979423e-84,1.4925029223377259e-58
4.9182766329519336e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968790378727,0.099999999929372432,6.5867230815846395e-77,0.099999999974414833,1.0940627428612477e-68,2.1842696298147454e-46,4.7149569588724672e-26,2.3341442753099856e-41,0.0,2.4841357718835204e-26,1.0712124608396111e-79,1.4617672699432559e-36,3.2349835897819989e-62,4.098845548416539e-65,0.0,0.0,5.1330332543063509e-59,0.0,7.0627592333851037e-11,2.5585165924868904e-11,6.1735006092918563e-20,6.1734981237234927e-20,7.1629710940935428e-30,8.1935541856768482e-37,5.9607030876380326e-56,6.5922924645895487e-51,3.1988911790462248e-44,8.8295625045851871e-58,2.284319135926716e-89,4.4871268922617908e-65,1.0384262989510222e-38,2.025777028947818e-26,4.7961322974527775e-36,4.0704549112088054e-43,6.7407339882998975e-26,1.2275714727381652e-78,6.8650511982436043e-75,1.2752135517027388e-77,1.6398577701777907e-83,4.3322753282123304e-58
6.557702235175841e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968787171639,0.099999999905829931,1.4404420797690174e-76,0.099999999965886446,3.3339434402480705e-68,4.7716905434785518e-46,6.8629922885088712e-26,5.1045095715013006e-41,0.0,4.2248640636365671e-26,4.0503273268601025e-79,2.4860832923797295e-36,9.7309405029670103e-62,1.2577763800531318e-64,0.0,0.0,1.2220044711695964e-58,0.0,9.4170094939903577e-11,3.4113551054574715e-11,8.2313342167740612e-20,8.2313299894735323e-20,1.2182336693402191e-29,1.7143655153966253e-36,1.544236942471015e-55,1.7094304235474524e-50,4.6562387922255438e-44,2.2929949509037598e-57,9.8146539198770422e-89,1.4649742154850749e-64,1.7660750919813624e-38,2.1246531062425331e-26,8.9453729007931342e-36,8.1078496912914429e-43,8.9876453956459414e-26,4.2831742702389571e-78,2.4127135135474929e-74,4.3514405420117399e-77,6.3458108243442976e-83,9.4741969750229489e-58
8.197127837399748e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968783964549,0.099999999882287444,2.7024654124736218e-76,0.09999999995735806,8.3673553464500856e-68,8.946105948027753e-46,9.0836551743682124e-26,9.5767532190335562e-41,0.0,6.4546372314398861e-26,1.2400376363924362e-78,3.7981735464675256e-36,2.4305202314051809e-61,3.1721810403559762e-64,0.0,0.0,2.4986531749430235e-58,0.0,1.1771258200498509e-10,4.2641934141071879e-11,1.0289167823380872e-19,1.0289161365021271e-19,1.8611856068598686e-29,3.1209367223906911e-36,3.3740020239206196e-55,3.7376290771859765e-50,6.1628610124107245e-44,5.0183786987369636e-57,3.3278675944535429e-88,3.9236614734685685e-64,2.6981385524743459e-38,2.1509016263840266e-26,1.4622384662258331e-35,1.4240220415137237e-42,1.1234556802214475e-25,1.2121539017098532e-77,6.8630550461525463e-74,1.1983274852910272e-76,1.9586466242417707e-82,1.7774881695804327e-57
1.1475979041847563e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196877755038,0.09999999983520251,7.3944378303170397e-76,0.099999999940301287,4.3406271918500711e-67,2.4458627022757791e-45,1.3560340621982675e-25,2.6203731176991309e-40,0.0,1.2412036472159402e-25,1.0984446996941729e-77,7.3037530533694116e-36,1.3348058817264065e-60,1.6542229544115405e-63,0.0,0.0,8.5729311273939934e-58,0.0,1.6479750853610129e-10,5.9698694056100662e-11,1.4404835033913323e-19,1.4404822614718862e-19,3.5789931109719672e-29,8.2401918825603853e-36,1.2963350671131402e-54,1.4376576074457487e-49,9.2000954421893821e-44,1.9308196880380342e-56,4.595569591378177e-87,2.1881110369336042e-63,5.1883125677818351e-38,2.1680389879091937e-26,3.078328964103505e-35,3.5651769861970419e-42,1.57283796129702e-25,9.2898405062699124e-77,5.3012291702392738e-73,7.6671087579714517e-76,1.9047843593240943e-81,4.8635305387852268e-57
1.4754830246295377e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968771136219,0.099999999788117647,1.5588374636042417e-75,0.099999999923244556,1.3862636798867692e-66,5.1542990754955638e-45,1.8062043504210623e-25,5.524063333376051e-40,0.0,2.0355704647710116e-25,4.5404666355530811e-77,1.1978136241393058e-35,4.4122687530622294e-60,5.2929674863798756e-63,0.0,0.0,2.1475852645606965e-57,0.0,2.1188237194723027e-10,7.6755445672582549e-11,1.8520502240890338e-19,1.8520481873446607e-19,5.8695382038537759e-29,1.7083978184883541e-35,3.4416585314074609e-54,3.8187857028323406e-49,1.2254303107275357e-43,5.1289911097939321e-56,2.3209827122309424e-86,7.3066865767207999e-63,8.5086403662363859e-38,2.1601589110241041e-26,5.333341023123356e-35,7.1653786102607747e-42,2.0222202420568067e-25,3.6620328298592306e-76,2.0947002592742677e-72,2.773252954224168e-75,8.4393389682908331e-81,1.0252912250875809e-56
2.1312532655191006e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196875830792,0.099999999693948113,4.754937846402683e-75,0.09999999988913108,8.8569771611795682e-66,1.5717122190842769e-44,2.7056053896357881e-25,1.6850092900078905e-39,0.0,4.2201005498439664e-25,4.793197539776396e-76,2.4832820922643409e-35,3.0418518034417415e-59,3.3841057460219826e-62,0.0,0.0,9.0750896010506116e-57,0.0,3.0605190943657236e-10,1.108689240134249e-10,2.6751836644179572e-19,2.6751794418836872e-19,1.216859773844783e-28,5.1332394246553852e-35,1.5610567547867237e-53,1.7329990703291168e-48,1.8356344119725284e-43,2.3264376792581878e-55,3.9384204775262014e-85,4.8451177320061744e-62,1.7639137324858378e-37,2.1537941181680846e-26,1.1765618287215349e-34,2.0732161950059292e-41,2.9209848026291584e-25,3.6325125873560699e-75,2.0809512205769283e-71,2.2906780397376436e-74,1.0972631151852417e-79,3.1274550090279323e-56
3.442793747298226e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968732651401,0.099999999505609796,2.0632081513933663e-74,0.099999999820904226,1.0606372637932252e-64,6.8184601939884763e-44,4.5035501647866033e-25,7.3113865149205053e-39,0.0,1.0972324727511752e-24,1.073289241488389e-74,6.4565753962018722e-35,4.0706043886525585e-58,4.0425758281318407e-61,0.0,0.0,6.4054630144884508e-56,0.0,4.9439022709230978e-10,1.7909578112753517e-10,4.3214505408099403e-19,4.3214395621575013e-19,3.1638527894648436e-28,2.2069430014767898e-34,1.1682674400051118e-52,1.2973567125668344e-47,3.0554609994523132e-43,1.7395338533198988e-54,1.6749547907013642e-83,5.8726363465526876e-61,4.585768442229056e-37,2.1496375196669688e-26,3.2317138158476295e-34,8.6112972532741047e-41,4.7185139199850141e-25,8.000359101620454e-74,4.5734893105893026e-70,4.1147299649098568e-73,3.6781475401146442e-78,1.3570282635078473e-55
6.065874710856477e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968681338705,0.099999999128936187,1.1664473250764123e-73,0.099999999684450919,1.9742992493823156e-63,3.8545345655378255e-43,8.098592377028532e-25,4.1335224200562882e-38,0.0,3.4009324803372862e-24,3.9236726781577954e-73,2.0012541204315226e-34,8.3330287161928572e-57,7.4984010224119672e-60,0.0,0.0,6.5708581251673557e-55,0.0,8.7106383315962944e-10,3.1554909708982287e-10,7.6139842765307152e-19,7.6139502475928157e-19,9.8065303725635468e-28,1.2427538512116573e-33,1.2423644212838865e-51,1.3798180515140867e-46,5.4945396166692919e-43,1.8474159045979327e-53,1.2093228542315768e-81,1.0833470701268879e-59,1.4211064640337247e-36,2.1497975209641465e-26,1.0416595485530729e-33,4.7315274481718186e-40,8.3135721395415378e-25,2.9069904918285833e-72,1.6559436393442704e-68,1.2889662141716961e-71,2.263533659530019e-76,7.6720286103958944e-55
1.131203663797298e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968578714693,0.099999998375601085,7.7560348161555358e-73,0.099999999411545873,4.7492161206166019e-62,2.5629155815779599e-42,1.5288666552893128e-24,2.7484753980143585e-37,0.0,1.182132925253455e-23,1.8787366502190837e-71,6.9561969303891082e-34,2.1291083698212388e-55,1.7988124696322882e-58,0.0,0.0,8.3569373202977164e-54,0.0,1.6243989285092093e-09,5.8845413596071867e-10,1.4199051679720608e-18,1.4198933398254722e-18,3.4086560366784525e-27,8.2523120340511051e-33,1.6106981716672761e-50,1.7889666171416e-45,1.037269428753245e-42,2.3919974045802355e-52,1.1531409441114706e-79,2.5740039889048491e-58,4.9376818921263876e-36,2.1502192805707772e-26,3.7084372325643165e-33,3.0955301756387056e-39,1.5503688518034549e-24,1.3865382128466486e-70,7.8762348483403876e-67,5.6340656360830847e-70,1.9668063493657419e-74,5.1013286288168925e-54
2.1804360492205986e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968373472148,0.099999996868979354,5.6405532042750314e-72,0.099999998865742151,1.3120140639189895e-60,1.8638573471251834e-41,2.9668880543375811e-24,1.9987923912237415e-36,0.0,4.3913937828015765e-23,1.0365063286395162e-69,2.5841076340789054e-33,6.0816871696788154e-54,4.9610231086108647e-57,0.0,0.0,1.189794390481805e-52,0.0,3.1310206535388214e-09,1.1342578415600788e-09,2.7369186213102218e-18,2.7368746820472875e-18,1.2662464471514412e-26,5.9990735252282944e-32,2.3166366044401677e-49,2.5730311212546295e-44,2.0129112671840964e-42,3.4354960984390335e-51,1.2701076616085912e-77,7.0503780778835243e-57,1.832796915168369e-35,2.1504034955862793e-26,1.3961150104512521e-32,2.2310019597490349e-38,2.9883921032545719e-24,7.6330688194767709e-69,4.3285006483626212e-65,2.959570190586586e-68,2.0611973854873963e-72,3.7098999288262795e-53
3.2296684346438993e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968168236916,0.099999995362422239,1.7427203133619047e-71,0.099999998319946937,7.1961416896890279e-60,5.758614182847249e-41,4.404911254758945e-24,6.1754538249568131e-36,0.0,9.6342084586450914e-23,7.0232411915083851e-69,5.6692613369115363e-33,3.2059479985312616e-53,2.7290199986312192e-56,0.0,0.0,4.8972261723401473e-52,0.0,4.6375777595659295e-09,1.6800530510599951e-09,4.0539320382497123e-18,4.0538356406047277e-18,2.7779924069151183e-26,1.8533425742998185e-31,9.5619983787814866e-49,1.0620202780906736e-43,2.9885719885545938e-42,1.4188800819429538e-50,1.0199638894958703e-76,4.1702685648321201e-56,4.0182802336349235e-35,2.1504036844829619e-26,3.07726815587292e-32,6.8724208487435437e-38,4.4264153223763889e-24,5.105722813599312e-68,2.9020301102436235e-64,1.9734810643380814e-67,1.6324769540243924e-71,1.1462142101690195e-52
4.2789008200672e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967963008996,0.099999993855929767,3.9198595940122683e-71,0.099999997774160215,2.5381308820207605e-59,1.295270694444349e-40,5.8429344318314336e-24,1.389014947079956e-35,0.0,1.6910546881577746e-22,2.99164974039247e-68,9.9510806907380155e-33,1.0772023202836958e-52,9.6574122443010816e-56,0.0,0.0,1.3629103504860898e-51,0.0,6.1440702492315984e-09,2.2258397645868844e-09,5.370945418792052e-18,5.3707762158001653e-18,4.8760915470779327e-26,4.1685415088554322e-31,2.665760963749891e-48,2.9607512693095489e-43,3.964266865666245e-42,3.9575772449489765e-50,4.9425527609123807e-76,1.5303890022369581e-55,7.0485945215461847e-35,2.150402319562339e-26,5.4142949878988259e-32,1.5430041033180995e-37,5.8644385091698537e-24,2.0988048114283392e-67,1.1961646948999077e-63,8.097891953526103e-67,7.6815410607099063e-71,2.5781383455594282e-52
5.3281332054905006e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967757788386,0.099999992349501896,7.4121425021738639e-71,0.099999997228382015,6.9983873820041616e-59,2.4492530588794265e-40,7.2809575570147959e-24,2.6264875239867462e-35,0.0,2.6220378041117786e-22,9.7767680907443235e-68,1.5429565626838848e-32,2.8407475034013572e-52,2.6704866307289175e-55,0.0,0.0,3.0695387235457702e-51,0.0,7.6504981252636864e-09,2.7716179822711146e-09,6.6879587629388109e-18,6.6876964079454194e-18,7.5605315505039279e-26,7.8822322995397636e-31,6.0115464326979418e-48,6.6767218344636348e-43,4.9400184651215117e-42,8.9270486170831427e-50,1.8096381272243757e-75,4.3005056097261628e-55,1.0922064270945545e-34,2.1504022549568932e-26,8.4071870709303158e-32,2.9138265558191973e-37,7.3024616636359454e-24,6.6083239173510717e-67,3.7757294449852604e-63,2.5458737928678552e-66,2.7220619010397934e-70,4.8750273356694933e-52
7.426597976337101e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967347369098,0.09999998933683997,1.9516346036095709e-70,0.09999999613685108,3.4084582566953243e-58,6.4489392662031175e-40,1.0157003681936695e-23,6.9154478285091497e-35,0.0,5.0940403702018248e-22,6.4758949712604684e-67,2.997653205936918e-32,1.2849495194464316e-51,1.3064015042280385e-54,0.0,0.0,1.0674825737738788e-50,0.0,1.0663160046537695e-08,3.8631489305945007e-09,9.3219853420513948e-18,9.321475644240409e-18,1.4688388509887471e-25,2.0753637044567969e-30,2.0946325204007744e-47,2.3263609110347154e-42,6.8918075075016624e-42,3.1107595922502371e-49,1.4948734959488348e-74,2.1261407390440185e-54,2.1192274890475192e-34,2.150403004835173e-26,1.6360535747974978e-31,7.6570364002574335e-37,1.0178507875589641e-23,4.0941175251036439e-66,2.3495004015089965e-62,1.5735707792662245e-65,2.1013092459758469e-69,1.2835917447970029e-51
9.525062747183702e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966936979051,0.099999986324436477,4.0595236390460279e-70,0.099999995045354104,1.1021139037498433e-57,1.3414200560837752e-39,1.3033049661670654e-23,1.4384253238485174e-34,0.0,8.3794036971550349e-22,2.5305630877673073e-66,4.9310160229084035e-32,3.9962178379997726e-51,4.2335021124763617e-54,0.0,0.0,2.7437945301592261e-50,0.0,1.3675563545257451e-08,4.9546458970747163e-09,1.195601177560005e-17,1.1955173351988141e-17,2.4161464568062939e-25,4.3168229550473284e-30,5.3913351417393838e-47,5.9876765055507109e-42,8.8442219149056346e-42,8.0050526699515781e-49,6.7862775014601563e-74,6.9692964645808359e-54,3.4815529011393362e-34,2.1504027203791409e-26,2.6937246607627806e-31,1.590270993271303e-36,1.3054553958245324e-23,1.5651026614472073e-65,9.0023618500700003e-62,6.0065177432474822e-65,9.2749896463682629e-69,2.6699228061415647e-51
1.1623527518030304e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966526618242,0.099999983312291346,7.3322850955916e-70,0.099999993953891128,2.8515410498225856e-57,2.4228639649485183e-39,1.5909095481215871e-23,2.5980172804906981e-34,0.0,1.2478101629559929e-21,7.662963967477609e-66,7.3430449726859806e-32,1.0086694728996101e-50,1.0968280373086183e-53,0.0,0.0,5.9067049722781849e-50,0.0,1.6687708644444646e-08,6.0461088828113374e-09,1.4590038063598006e-17,1.4588789533818617e-17,3.5979655806662992e-25,7.7969195721674298e-30,1.1619586193105419e-46,1.2904625593869572e-41,1.0797653040556481e-41,1.7244882155302569e-48,2.3382640542871495e-73,1.8217132289315093e-53,5.1777787842337876e-34,2.1504029025768542e-26,4.0137248513353061e-31,2.8684853463264843e-36,1.5930599911611261e-23,4.6739457831508391e-65,2.6924602330071732e-61,1.7913606242323848e-64,3.1443879460821182e-68,4.8223441233871047e-51
1.3721992288876905e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966116286668,0.099999980300404634,1.2035071235017127e-69,0.099999992862462111,6.3963359590463718e-57,3.9768419437856915e-39,1.8785141162073335e-23,4.2642399799187391e-34,0.0,1.7390108236008634e-21,1.986942243826024e-65,1.0233740016372167e-31,2.2256505650035025e-50,2.4624599445395466e-53,0.0,0.0,1.1298530802465409e-49,0.0,1.9699595366923934e-08,7.137537888894522e-09,1.7224064206058394e-17,1.7222324192339322e-17,5.0142859194623238e-25,1.2797564072464505e-29,2.2249886309352129e-46,2.4710127656460409e-41,1.2752610961044994e-41,3.2999792573742467e-48,6.8495528418442095e-73,4.112602704052407e-53,7.2065197093494046e-34,2.15040140222977e-26,5.5960470938637584e-31,4.7023709607133016e-36,1.8806645735695645e-23,1.1985766208633026e-64,6.911977825171654e-61,4.5877669809723384e-64,9.0953802343381445e-68,7.9152140240967235e-51
1.7918921830570108e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111965295711221,0.099999974277406214,2.6748089039969349e-69,0.099999990679706038,2.4973302640631907e-56,8.8385779020250916e-39,2.4537232021575553e-23,9.4768680168091965e-34,0.0,2.9653947982469073e-21,1.0622144917619051e-64,1.7451128237341411e-31,8.6178446781919558e-50,9.6183232450277773e-53,0.0,0.0,3.2843315782203188e-49,0.0,2.5722593769318628e-08,9.3202939662830804e-09,2.2492116054416838e-17,2.2489148949455304e-17,8.5503907129899954e-25,2.8442069094030448e-29,6.4824748275323781e-46,7.1989535223898026e-41,1.6669919695161799e-41,9.5952094039278609e-48,5.2595041966764849e-72,1.6173100972549844e-52,1.2256277001672912e-33,2.1504019722966953e-26,9.5476306764812854e-31,1.0425097841341572e-35,2.4558736996051172e-23,6.462250069778613e-64,3.7309057767270449e-60,2.4646242308939382e-63,6.9415520824609573e-67,1.7591234224542923e-50
2.211585137226331e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111964475252684,0.099999968255441066,5.0260239690906608e-69,0.09999998849708587,7.1582493035322884e-56,1.6607878768654741e-38,3.0289322265678075e-23,1.7806396773277621e-33,0.0,4.5170721322225021e-21,3.752798409644659e-64,2.6583180381456178e-31,2.466701223044361e-49,2.7571101001295534e-52,0.0,0.0,7.6070651884368177e-49,0.0,3.1744558929874472e-08,1.1502914137716256e-08,2.7760167320777422e-17,2.7755647643608998e-17,1.3024380732718286e-24,5.3442065033223062e-29,1.5044366891730964e-45,1.6706478493543823e-40,2.0602158971062905e-41,2.2223557651914467e-47,2.2938282930477437e-71,4.6527936110984193e-52,1.8620162378756517e-33,2.1504018874996725e-26,1.454842057416005e-30,1.9543348486452301e-35,3.0310827739375589e-23,2.2944887448010004e-63,1.3250891904304896e-59,8.7321185150856872e-63,3.0301137864501469e-66,3.3053527888069241e-50
2.6312780913956513e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111963654911045,0.099999962234508966,8.462923002886002e-69,0.099999986314601594,1.6933388484494494e-55,2.7964688145324383e-38,3.6041411888056848e-23,2.9981381305803114e-33,0.0,6.3940227038065039e-21,1.045190509419579e-63,3.7629896143894454e-31,5.829631801018596e-49,6.5223051553555145e-52,0.0,0.0,1.5186553828663658e-48,0.0,3.7765491025655055e-08,1.3685398411653221e-08,3.3028218005241989e-17,3.3021820295033403e-17,1.843617603246155e-24,8.998489252991188e-29,3.0089074885636383e-45,3.3412042098650188e-40,2.4556885878285526e-41,4.4359744657786458e-47,7.4797411155710304e-71,1.1034022259329838e-51,2.6287617012495116e-33,2.1504017872257535e-26,2.0598362059866731e-30,3.2834172365018507e-35,3.6062917965732482e-23,6.399167298723515e-63,3.6959311733015706e-59,2.431721325008987e-62,9.8845350858896671e-66,5.5654916597721813e-50
3.0509710455649715e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111962834686282,0.099999956214609748,1.3191321615510569e-68,0.099999984132253195,3.5193722867213688e-55,4.3589097988381824e-38,4.1793500888568541e-23,4.6730396825226119e-33,0.0,8.5962263881407655e-21,2.497137121732879e-63,5.0591275219676902e-31,1.210223544953352e-48,1.3556095230559743e-51,0.0,0.0,2.7343354516697886e-48,0.0,4.3785390233731552e-08,1.5867746796554454e-08,3.8296268107912374e-17,3.8287666923964642e-17,2.4785696654134033e-24,1.4025817847982352e-28,5.4269910423549018e-45,6.0261059418991781e-40,2.8543305465412198e-41,7.9851962986579433e-47,2.0359048516173727e-70,2.2981611790735561e-51,3.5248167006679678e-33,2.1504016927876032e-26,2.7697400397483012e-30,5.1068132662916943e-35,4.1815007675185387e-23,1.5261379150808341e-62,8.8148011801924308e-59,5.7930206590173356e-62,2.687079161360393e-65,8.6748388394206005e-50
3.890356953903612e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111961194587322,0.099999944177909278,2.734646651522976e-68,0.099999979767964084,1.1949934527296322e-54,9.0363024254924801e-38,5.329767702445862e-23,9.6865971646507685e-33,0.0,1.3976312546928988e-20,1.1009564958749578e-62,8.22580220914794e-31,4.111148829920823e-48,4.6024669499230064e-51,0.0,0.0,7.2200462794651486e-48,0.0,5.5822090695353537e-08,2.0232035933112125e-08,4.8832366568278168e-17,4.8818382195341036e-17,4.029759384090306e-24,2.9075159127969018e-28,1.4382439650535831e-44,1.5968884071392646e-39,3.6659049124136426e-41,2.1072154484571551e-46,1.1835106853430261e-69,7.836063529002522e-51,5.7007202022387561e-33,2.1504015025607438e-26,4.5042548547996123e-30,1.0540608860828463e-34,5.3319185543633652e-23,6.7419778891283502e-62,3.8938853006197503e-58,2.554330987783837e-61,1.5606881055302711e-64,1.7982652938191544e-49
4.7297428622422526e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111959554955648,0.099999932145338241,4.913909480219684e-68,0.099999975404218386,3.1563939888835041e-54,1.6237406333455408e-37,6.4801850673950184e-23,1.7404298332505309e-32,0.0,2.0657169525939056e-20,3.5197982753375381e-62,1.2158341855769215e-30,1.0860507540540407e-47,1.2155689860569771e-50,0.0,0.0,1.5712940267923529e-47,0.0,6.785466173166552e-08,2.4595781615108335e-08,5.9368462702689733e-17,5.9347793619711223e-17,5.9559432305561693e-24,5.2243144673573934e-28,3.1408061219337236e-44,3.4869759540108733e-39,4.5054776766814951e-41,4.5829085982867831e-46,4.5649190343847885e-69,2.0773061729306127e-50,8.3815068885444135e-33,2.1504013124834263e-26,6.65834268986596e-30,1.8860005793391773e-34,6.4823361345229101e-23,2.1573143515682897e-61,1.2458803965279665e-57,8.1638482867755805e-61,6.0174067800920108e-64,3.2311667920306094e-49
