Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),H2OX(35),CH3OHX(46),H2X(36),HO2X(135)
1.199210249761154e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571577709799,0.099999969207486702,0.099999998084805641,0.0,5.2370703891630957e-47,1.4631390728900273e-41,0.0,2.2228662928632592e-35,0.0,7.6052040529924794e-23,0.0,2.2388127633415133e-35,2.6948313720176644e-67,2.2486870049942497e-43,0.0,0.0,1.0083425923867021e-41,3.2763754495586057e-95,3.0792513297184597e-08,3.830388680435975e-09,1.2258907158053542e-18,1.4525017736488475e-25,1.2259666225957066e-18,3.167168816926634e-54,1.0197371067785159e-50,3.2227774990138118e-48,5.16218984444928e-44
1.4070625340948578e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289570977880544,0.099999963873093442,0.099999997752855993,0.0,9.8932876736136982e-47,2.3632071411929588e-41,0.0,3.5902327956802705e-35,0.0,1.0469931032823031e-22,0.0,3.0821502576369065e-35,6.8947081203530084e-67,4.247943484312377e-43,0.0,0.0,1.6284127960754429e-41,1.2930312673792966e-94,3.6126906551848291e-08,4.494287993076291e-09,1.4383518542476207e-18,1.9992739561955773e-25,1.4384563536305529e-18,6.9570308023176231e-54,2.2399743755174948e-50,6.0842362750310393e-48,9.7518575452566796e-44
1.822767102762265e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289569778461046,0.099999953206696968,0.099999997088956738,0.0,2.793261340227889e-46,5.1372075512868382e-41,0.0,7.8042950382943672e-35,0.0,1.7570052747100387e-22,0.0,5.1723656517478077e-35,3.3568454464491355e-66,1.1993407547853271e-42,0.0,0.0,3.5388856986445539e-41,1.602034022939142e-93,4.6793303028501509e-08,5.8220864878913797e-09,1.8632603770215792e-18,3.353875376846155e-25,1.8634357421615128e-18,2.5685718956772555e-53,8.2701230720037188e-50,1.7170814363535844e-47,2.7533355580455254e-43
2.2384716714296723e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289568579360158,0.099999942543486417,0.09999999642505758,0.0,6.3464041651457421e-46,9.5142568679510389e-41,0.0,1.445331215132308e-34,0.0,2.6497665593348979e-22,0.0,7.8006346248731691e-35,1.1398130595485903e-65,2.7249052904272398e-42,0.0,0.0,6.5522836843572298e-41,9.4666261260684956e-93,5.7456513587859199e-08,7.1498848087889628e-09,2.2881505616631571e-18,5.0562304448673373e-25,2.2884150326960467e-18,7.1437099168433974e-53,2.3000843824548686e-49,3.9010275544052352e-47,6.2556944911544808e-43
3.069880808764487e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289566182113829,0.099999921226619243,0.099999995097259528,0.0,2.2638200909657349e-45,2.4539968266347966e-40,0.0,3.7276691090844898e-34,0.0,4.9835048385488444e-22,0.0,1.46713318920181e-34,8.0214399238362237e-65,9.7196173940922464e-42,0.0,0.0,1.689039205431736e-40,2.0433428866646572e-91,7.8773380760459406e-08,9.8054809290070753e-09,3.1378759198224096e-18,9.5026559969545479e-25,3.138373320040665e-18,3.5854559653191152e-52,1.1544160225412295e-48,1.3917289247979845e-46,2.2314632563621185e-42
3.9012899460993013e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289563786140793,0.0999998999224843,0.099999993769461795,0.0,5.8889310214676355e-45,5.0365035015082117e-40,0.0,7.6500506275015822e-34,0.0,8.0481446890677178e-22,0.0,2.36942392275817e-34,3.2954669120044054e-64,2.5282997317911301e-41,0.0,0.0,3.4645847321463385e-40,1.5160099574128388e-90,1.0007751567873787e-07,1.2461076354081422e-08,3.9875279352710414e-18,1.5335462591498901e-24,3.9883312161936906e-18,1.1765490258486255e-51,3.7881393321500226e-48,3.6211036151410907e-46,5.8047587905077488e-42
4.732699083434116e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289561391440296,0.099999878631074055,0.099999992441664423,0.0,1.269084800528412e-44,8.9914249535740641e-40,0.0,1.3656392589660437e-33,0.0,1.1843622862297246e-21,0.0,3.4869353801278066e-34,1.0207695222380869e-63,5.4483869581545146e-41,0.0,0.0,6.1817463900326634e-40,7.642220636338836e-90,1.2136892594759916e-07,1.5116671084362615e-08,4.8371066145542693e-18,2.2551568833760549e-24,4.8382887216836194e-18,3.0390940235956472e-51,9.7849347990553999e-48,7.8054032137856081e-46,1.2509449271397796e-41
5.564108220768931e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289558998011572,0.099999857352380817,0.099999991113867398,0.0,2.4140363250100035e-44,1.4611240467936724e-39,0.0,2.21904951138212e-33,0.0,1.6369876115273969e-21,0.0,4.819667278418739e-34,2.6394799115260185e-63,1.0363497285392276e-40,0.0,0.0,1.0039950991907874e-39,3.0631966059711206e-89,1.4264761916731343e-07,1.7772265120201043e-08,5.6866119642166143e-18,3.1147900342819955e-24,5.688245837038112e-18,6.7273575357073007e-51,2.1659882261139376e-47,1.4850909921078755e-45,2.379529896153428e-41
6.395517358103746e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289556605853861,0.099999836086397037,0.099999989786070748,0.0,4.1995804333775312e-44,2.2188427216700375e-39,0.0,3.3696038973146975e-33,0.0,2.1626841211102527e-21,0.0,6.367619334876962e-34,5.999745027831086e-63,1.802825177962722e-40,0.0,0.0,1.5238172641600191e-39,1.0324212089685159e-88,1.6391360293348722e-07,2.0427858461946895e-08,6.5360439908018516e-18,4.1121389721946209e-24,6.5382025627839949e-18,1.3348377572701884e-50,4.2977164905344103e-47,2.5841768881823317e-45,4.1395494548479929e-41
8.058335632773375e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289551825348447,0.099999793592527531,0.099999987130478446,0.0,1.0529780677398809e-43,4.4384816668164771e-39,0.0,6.7395620234564905e-33,0.0,3.4332654011402352e-21,0.0,1.0109182791920003e-33,2.375208853666144e-62,4.5199853987627829e-40,0.0,0.0,3.0448453266201847e-39,8.6165994361263489e-88,2.0640747246590756e-07,2.5739043064560537e-08,8.2346881009127197e-18,6.5187605059217974e-24,8.2381148475533678e-18,4.1789244089046701e-50,1.3454540358452151e-46,6.4826874290370743e-45,1.0379252901853703e-40
9.721153907443004e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289547049917991,0.099999751149404764,0.099999984474887532,0.0,2.2230561603370981e-43,7.7920385935760744e-39,0.0,1.1830225373368869e-32,0.0,4.9960555484105838e-21,0.0,1.4711623491921161e-33,7.2642243763974835e-62,9.5419695873087515e-40,0.0,0.0,5.3395496514154458e-39,4.5204946780106824e-87,2.4885059521821644e-07,3.1050224895000763e-08,9.933038997222828e-18,9.4725812739089573e-24,9.9380255801899879e-18,1.0586199211433976e-49,3.4083128822330137e-46,1.3693273001929485e-44,2.1912745480537665e-40
1e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289546249599251,0.099999744036875116,0.099999984029558703,0.0,2.4883193771213467e-43,8.4819855812895241e-39,0.0,1.2877458382777847e-32,0.0,5.2867335093922431e-21,0.0,1.5567715979571036e-33,8.6027950958238883e-62,1.068042767491584e-39,0.0,0.0,5.811267615929559e-39,5.8360962742412562e-87,2.5596312488478936e-07,3.1940882564481335e-08,1.0217815023767975e-17,1.0021325142934917e-23,1.0223091735952253e-17,1.2182307114353519e-49,3.9221851937239574e-46,1.5328518069419729e-44,2.4527450781146464e-40
1.1383972182112634e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289542279556424,0.099999708756968189,0.099999981819298006,0.0,4.1721985130341314e-43,1.2513491621557295e-38,0.0,1.899612050450005e-32,0.0,6.8510039941257528e-21,0.0,2.01749391776883e-33,1.8617744264867288e-61,1.7906983954981094e-39,0.0,0.0,8.5655132980405147e-39,1.8053020503810458e-86,2.912430317907954e-07,3.636140395606139e-08,1.163109673205691e-17,1.2971171984604133e-23,1.1637934764879089e-17,2.3185526820013294e-49,7.4646842362662517e-46,2.5712397481591381e-44,4.1125474028557351e-40
1.3046790456782264e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289537514257704,0.099999666415157257,0.099999979163709868,0.0,7.1865662455431883e-43,1.8836818014120232e-38,0.0,2.8591591274158875e-32,0.0,8.9980601784451641e-21,0.0,2.6499127594139986e-33,4.1992833152688853e-61,3.0842444556444302e-39,0.0,0.0,1.2879622686722491e-38,6.0017087115239008e-86,3.335848427119972e-07,4.1672580250532934e-08,1.3328861357728649e-17,1.7012114093900789e-23,1.3337842405793057e-17,4.5666313633039511e-49,1.4702308770523564e-45,4.431179090475142e-44,7.0838112584850927e-40
1.6372427006121522e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289527998824607,0.099999581883170624,0.099999973852537713,0.0,1.7774277728240836e-42,3.722499515456367e-38,0.0,5.6487721288481026e-32,0.0,1.4168293568418427e-20,0.0,4.1730113609279244e-33,1.6500615185818038e-60,7.6270778378236652e-39,0.0,0.0,2.5396365599497443e-38,4.9557827800863111e-85,4.1811682935403587e-07,5.2294924550854247e-08,1.6723511490784522e-17,2.6711431692266778e-23,1.6737653072921356e-17,1.4178075484766462e-48,4.5645362611014277e-45,1.0970726966249228e-43,1.7520104569439883e-39
1.969806355546078e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289518503570424,0.099999497552962044,0.099999968541371054,0.0,3.7150126720404662e-42,6.4828368801574205e-38,0.0,9.834970515244421e-32,0.0,2.0506351419448257e-20,0.0,6.0404563538753699e-33,4.9999253674160502e-60,1.5939169360239531e-38,0.0,0.0,4.4131028797821291e-38,2.5729094857997561e-84,5.0244703793070403e-07,6.2917257818222405e-08,2.0116989814678316e-17,3.85513992482364e-23,2.0137457614698712e-17,3.5641051699505083e-48,1.1474136217212635e-44,2.2953324525075292e-43,3.6618809760732616e-39
2.3023700104800036e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289509028446977,0.099999413424049902,0.099999963230209946,0.0,6.9171133939247861e-42,1.035187217154811e-37,0.0,1.5700569871429727e-31,0.0,2.8011829576918538e-20,0.0,8.2522459417508376e-33,1.2700901996707893e-59,2.9673570297430411e-38,0.0,0.0,7.0313862047125615e-38,1.0148602585785209e-83,5.865759500760404e-07,7.3539580074841893e-08,2.3509296747520225e-17,5.2513051654001956e-23,2.3537256064045791e-17,7.7492646849278956e-48,2.4947115255089247e-44,4.2780753257095116e-43,6.8181730413562025e-39
2.6349336654139296e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289499573406235,0.09999932949595372,0.099999957919054319,0.0,1.1837923468179355e-41,1.5516782071101163e-37,0.0,2.3528092479701544e-31,0.0,3.6684324030498533e-20,0.0,1.0808378331382325e-32,2.8430055829034982e-59,5.0776190795502644e-38,0.0,0.0,1.0516421008026495e-37,3.3391279407576214e-83,6.705040462739756e-07,8.4161891342864204e-08,2.6900432707242779e-17,6.8577592039630387e-23,2.6937048453681702e-17,1.5163273594921979e-47,4.8813873024025233e-44,7.328840409773003e-43,1.166857587303253e-38
2.9674973203478556e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289490138400242,0.09999924576819412,0.099999952607904147,0.0,1.8999285521408549e-41,2.2164741692342199e-37,0.0,3.3599767639182977e-31,0.0,4.6523430914021588e-20,0.0,1.3708851732909768e-32,5.7841353664654767e-59,8.148197857857192e-38,0.0,0.0,1.4989061359933359e-37,9.5833418589928602e-83,7.5423180586137584e-07,9.4784191644387953e-08,3.0290398111601121e-17,8.6726390214797929e-23,3.0336834816125589e-17,2.7387766704054343e-47,8.8165243999438044e-44,1.1774221760560264e-42,1.872745661411053e-38
3.3000609752817816e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289480723381186,0.099999162240292955,0.099999947296759484,0.0,2.8989878693046919e-41,3.0482924599429299e-37,0.0,4.6197531983829183e-31,0.0,5.7528746505373689e-20,0.0,1.6953664359764099e-32,1.091711997125437e-58,1.2431123491096106e-37,0.0,0.0,2.0569090704815053e-37,2.467747373187339e-82,8.3775970703104694e-07,1.0540648100145896e-07,3.3679193378173133e-17,1.0694098116034868e-22,3.3736615183698249e-17,4.6448899004797579e-47,1.4952256157986131e-43,1.7983570651093199e-42,2.8575058770553869e-38
3.965188285149633e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289461953113174,0.099998995782158775,0.099999936674486506,0.0,6.0143139786629661e-41,5.2878646812987436e-37,0.0,8.0097612742220972e-31,0.0,8.3036389643093928e-20,0.0,2.4476300159518281e-32,3.2770162183824124e-58,2.5782762680314565e-37,0.0,0.0,3.5525151149293679e-37,1.2931798793398775e-81,1.0042178411835862e-06,1.2665102697016282e-07,4.045327516738437e-17,1.5349449879099758e-22,4.0536158062530237e-17,1.1570754254255022e-46,3.7245514830493428e-43,3.7383721243708489e-42,5.92823266854342e-38
4.630315595017485e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.192894432622219,0.099998830117748447,0.099999926052235288,0.0,1.1131419034684927e-40,8.4201306562334017e-37,0.0,1.2747798366811961e-30,0.0,1.1320402654552e-19,0.0,3.3376271503160388e-32,8.2965972724115477e-58,4.7706020363347567e-37,0.0,0.0,5.6321813465601218e-37,5.1987253585712562e-81,1.1698822514961067e-06,1.4789552942429178e-07,4.7222681411960389e-17,2.080936732645336e-22,4.7335677344835132e-17,2.4999675885382083e-46,8.0468836745910738e-43,6.9328436532368668e-42,1.0972057757938864e-37
5.295442904885337e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289424650328874,0.099998665243277357,0.09999991543000572,0.0,1.8953920377744276e-40,1.2594823744803533e-36,0.0,1.9058362611143351e-30,0.0,1.4802843261569809e-19,0.0,4.3653564214601487e-32,1.8541097911129619e-57,8.1208404177279971e-37,0.0,0.0,8.3879755747616824e-37,1.7269458307562897e-80,1.3347567226011533e-06,1.6913998853832573e-07,5.3987415446158096e-17,2.7059658354969129e-22,5.4135173282193998e-17,4.8676136321443636e-46,1.5667168957767209e-42,1.1828283220917202e-41,1.8682501071933465e-37
5.960570214753189e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289406117057428,0.099998501154978853,0.099999904807797746,0.0,3.0285004703656467e-40,1.7961674910956313e-36,0.0,2.7165486128780975e-30,0.0,1.8750638555604184e-19,0.0,5.5308164168533747e-32,3.767060576877856e-57,1.2972056781686652e-36,0.0,0.0,1.1910341318168561e-36,4.9747843158832112e-80,1.4988450210847038e-06,1.9038440448591205e-07,6.0747480601411788e-17,3.4086381449079327e-22,6.0934646123158698e-17,8.7540140581118714e-46,2.8174927308172305e-42,1.8936912632438614e-41,2.9851215610146525e-37
6.625697524621041e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289387662032681,0.099998337849104363,0.099999894185611268,0.0,4.6025072645868265e-40,2.4670412754568474e-36,0.0,3.7292735802064183e-30,0.0,2.3163466536631213e-19,0.0,6.8340057289821354e-32,7.1001928671480528e-57,1.9708564043736587e-36,0.0,0.0,1.6288126443968803e-36,1.2823022279913838e-79,1.662150895572406e-06,2.1162877743986991e-07,6.75028802063376e-17,4.187584126230649e-22,6.7734096113298659e-17,1.4787965410131541e-45,4.7593229593024032e-42,2.883578379150385e-41,4.536566402028865e-37
7.955952144356743e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289350985232698,0.099998013569722141,0.099999872941302456,0.0,9.4806126118698464e-40,4.2712451235646222e-36,0.0,6.4499559602352749e-30,0.0,3.3382933707035522e-19,0.0,9.8535666981196571e-32,2.1262565892090586e-56,4.0574736534435514e-36,0.0,0.0,2.795753592265362e-36,6.7382756731370315e-79,1.9864302777771123e-06,2.5411739505405905e-07,8.0999696065606478e-17,5.9689394607016625e-22,8.1332928508743554e-17,3.6575421099117448e-45,1.1770326095867827e-41,5.9631415757490298e-41,9.3447142153207432e-37
9.286206764092447e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289314616965475,0.099997692375497618,0.099999851697078604,0.0,1.7435808085213956e-39,6.7918721847902412e-36,0.0,1.0245809354115912e-29,0.0,4.5458673359760528e-19,0.0,1.3424028166847103e-31,5.370200732560783e-56,7.4579663777153095e-36,0.0,0.0,4.4076133363223964e-36,2.7062293670022029e-78,2.3076245022691378e-06,2.9660584274703029e-07,9.4477889596700933e-17,8.0395515548722763e-22,9.4931672375163369e-17,7.8509693860647768e-45,2.5263010512572622e-41,1.1009540981769661e-40,1.7185752174786128e-36
1e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289295228507475,0.099997521289465763,0.099999840297804524,0.0,2.3332552896164003e-39,8.4814980103471468e-36,0.0,1.2787637786353031e-29,0.0,5.2702679967277239e-19,0.0,1.5566986948021874e-31,8.3687739055729201e-56,9.9772623859610258e-36,0.0,0.0,5.4788957528201221e-36,5.2642163509509298e-78,2.478710534131188e-06,3.1940439090508102e-07,1.0170240362630263e-16,9.2663159916514428e-22,1.0222850379440163e-16,1.1313468085659002e-44,3.6403039282601781e-41,1.4763523965020859e-40,2.2997839173052949e-36
1.0616461383828151e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289278554295772,0.099997374237079703,0.099999830452939045,0.0,2.9515462814003641e-39,1.0148697129977385e-35,0.0,1.5294020226975321e-29,0.0,5.9388117745038672e-19,0.0,1.7545379049661377e-31,1.1973670651594191e-55,1.2617902892551408e-35,0.0,0.0,6.5300072963121563e-36,8.9671972509720519e-78,2.625762920186435e-06,3.3909412187191901e-07,1.0793748732755018e-16,1.0389306915118511e-21,1.0853032957433943e-16,1.5193497248455289e-44,4.8885775190536286e-41,1.8709075804333133e-40,2.9091955340697806e-36
1.1946716003563855e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289242794316255,0.09999705912539647,0.099999809208883086,0.0,4.6901546914449978e-39,1.4461491123274102e-35,0.0,2.1771037976195659e-29,0.0,7.5168702770226577e-19,0.0,2.2217608335792454e-31,2.4276684757434123e-55,2.0039376440179139e-35,0.0,0.0,9.2262565138201748e-36,2.5765882330566961e-77,2.9408746034305121e-06,3.8158223376898257e-07,1.2137851574141569e-16,1.3008446011939765e-21,1.2212890192456006e-16,2.7167456173930716e-44,8.7405127961602052e-41,2.9843705920845583e-40,4.6228237958579812e-36
1.3276970623299559e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289207334147265,0.099996747011652537,0.099999787964910103,0.0,7.0904264772453868e-39,1.9850021908838219e-35,0.0,2.9852577348487291e-29,0.0,9.2797867993656197e-19,0.0,2.7440705087469079e-31,4.5672169393786352e-55,3.0278131570210238e-35,0.0,0.0,1.2557467814363247e-35,6.625543694221318e-77,3.2529883473211816e-06,4.2407017976572273e-07,1.3480100127702969e-16,1.5887550912730055e-21,1.3572739120193433e-16,4.5642022818764221e-44,1.4683048008218359e-40,4.5288507513178871e-40,6.9885873649084218e-36
1.4607225243035263e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289172170936525,0.099996437867326635,0.099999766721019387,0.0,1.0295595880787825e-38,2.6434053895504915e-35,0.0,3.9713620853233176e-29,0.0,1.122730566184825e-18,0.0,3.3214658438234496e-31,8.0881106279995765e-55,4.3940815293008132e-35,0.0,0.0,1.6582611282244876e-35,1.5578299530633986e-76,3.5621326732284393e-06,4.6655796117700774e-07,1.4820497032873312e-16,1.9017533329169964e-21,1.4932579914166408e-16,7.2909897146127746e-44,2.3453162580987356e-40,6.6009193446723245e-40,1.0147648250535185e-35
1.5937479862770967e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289137301858919,0.099996131664168666,0.099999745477210342,0.0,1.4460527372618177e-38,3.4333348238859454e-35,0.0,5.1528421167215913e-29,0.0,1.3359171548655991e-18,0.0,3.9539457591311132e-31,1.3625789510574648e-54,6.1682348265944634e-35,0.0,0.0,2.1358595117390724e-35,3.4015466743070926e-76,3.8683358311799462e-06,5.0904557930519156e-07,1.6159044924661261e-16,2.2389623068557328e-21,1.6292412743927402e-16,1.1172181737150154e-43,3.5934921783639327e-40,9.3059697442908444e-40,1.4252627523203112e-35
1.726773448250667e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289102724116175,0.099995828374197376,0.099999724233482273,0.0,1.9751158130642372e-38,4.3667662920723146e-35,0.0,6.5470503529217169e-29,0.0,1.5675129507235408e-18,0.0,4.6415091818014905e-31,2.201265730103098e-54,8.4203415936459942e-35,0.0,0.0,2.6940337849864244e-35,6.97873832017642e-76,4.1716258024427384e-06,5.5153303544023406e-07,1.7495746433663646e-16,2.5995356892823817e-21,1.7652237775180119e-16,1.6531891985478139e-43,5.3169826346065828e-40,1.2757982320472985e-39,1.9467055437119201e-35
1.8597989102242375e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289068434936668,0.099995527969697726,0.099999702989834557,0.0,2.6343965880887696e-38,5.4556752826421277e-35,0.0,8.1712668126373853e-29,0.0,1.8174924947687286e-18,0.0,5.3841550456217956e-31,3.4314798592988512e-54,1.1224807637076466e-34,0.0,0.0,3.3380837967066772e-35,1.3576468340331148e-75,4.4720303020796496e-06,5.9402033085981838e-07,1.8830604186078921e-16,2.982656777674901e-21,1.9012055169894313e-16,2.3746300942929984e-43,7.6366485562137695e-40,1.7079295760641273e-39,2.5964846578902959e-35
1.992824372197808e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289034431575125,0.099995230423218312,0.099999681746266555,0.0,3.4425460628820044e-38,6.7120369820065481e-35,0.0,1.0042699247387344e-28,0.0,2.0858303642160924e-18,0.0,6.1818822908857551e-31,5.1871731578419473e-54,1.4660147790247409e-34,0.0,0.0,4.073124108824015e-35,2.5226907792134998e-75,4.7695767814815598e-06,6.3650746682946839e-07,2.0163620803720607e-16,3.3875374544599894e-21,2.0371865086416784e-16,3.3246487242275678e-43,1.0690965692155851e-39,2.2400384512550289e-39,3.3929798590353444e-35
