Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),H2OX(23),C2H6X(52),C2H4X(205),CH2X(27),CHX(28),CX(26),OCX(25),C2H4X(65),COX(50)
1.6594691674427195e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759762623,0.11866996521535897,0.022821567681212993,0.0,6.5274284035379106e-33,1.2114329671054845e-19,1.4546252641824303e-37,1.4916627081272312e-29,3.1128029648708451e-65,1.4646150353083469e-11,1.5656483281364563e-57,1.4646135183811178e-11,2.1824463734629698e-39,3.5804169652534335e-37,2.6456062187552385e-53,3.0675402670363948e-54,1.5865673654891974e-28,9.4055067626849198e-45,7.9986539509914205e-10,2.3682594066234433e-11,9.4809865545134472e-14,3.6462047440205418e-21,1.3604643680823598e-20,9.4794390706282666e-14,1.0479292218232456e-27,1.3354594191948388e-49,1.6088529027793623e-29,2.8280980264223264e-38,2.0978775022440886e-58,2.6700192743934649e-19,1.2086632728531312e-21,6.6065114384911756e-23,2.2865912622620689e-38,1.549456566465666e-53,4.6586582667299713e-47
2.0067999244890006e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758038521,0.11866996504485999,0.022821567678734583,0.0,1.2534710005320992e-32,1.7366773078343818e-19,3.7537286114010759e-37,2.5361913364535693e-29,9.7476067390207101e-65,1.7711627001616122e-11,4.0645840522190015e-57,1.7711605255789273e-11,4.2558985885763236e-39,7.0734178447664918e-37,7.5243717315073938e-53,8.7243803257412956e-54,2.6492552371279873e-28,2.0807168879520762e-44,9.6727907232494164e-10,2.8639416081549972e-11,1.1465390339693394e-13,5.2203965134011332e-21,1.9502840175703542e-20,1.1463171919433467e-13,1.7515738025794404e-27,3.3200699420712447e-49,2.6863041647889419e-29,5.5149599583491319e-38,5.81382595180399e-58,3.8245699477585102e-19,2.0032304729653242e-21,1.2609565290486962e-22,5.3859324842482929e-38,3.849693484528549e-53,1.3249543632633277e-46
2.7014614385815627e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727545903177,0.11866996470386203,0.02282156767377776,0.0,3.2370035901618919e-32,2.9921048435184466e-19,1.6198860338832765e-36,5.6075370546130577e-29,5.255314416589347e-64,2.3842582794625484e-11,1.7978444028434969e-56,2.3842545330185686e-11,1.1299219217882478e-38,1.9746518898963174e-36,3.6230230839725952e-52,4.2008038317462222e-53,5.646767292234433e-28,6.5465614140471224e-44,1.3021064187534745e-09,3.855306010174321e-11,1.5434206422043564e-13,8.9748131715572637e-21,3.3600081545400225e-20,1.5430384355664247e-13,3.7394097538310113e-27,1.2236329887206994e-48,5.7251700719349664e-29,1.4641981791744112e-37,2.4851543049026709e-57,6.5803632476797622e-19,4.2187423584495436e-21,3.2251485275433291e-22,2.0987772359156166e-37,1.4174619265950256e-52,6.3795961323567108e-46
3.3961229526741248e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727511421143,0.11866996436286405,0.022821567668820937,0.0,6.8466550711249144e-32,4.5797154587958204e-19,4.8355386934912256e-36,1.0505631325832815e-28,1.9298396795443224e-63,2.9973542633054329e-11,5.409826998793397e-56,2.9973485291833446e-11,2.4509496308015751e-38,4.4144325907500539e-36,1.2112440480518586e-51,1.4044020161234209e-52,1.0252466718258124e-27,1.6192960548957981e-43,1.63693375217751e-09,4.8466704105047833e-11,1.9403036320230644e-13,1.3708062609674958e-20,5.1426527829208164e-20,1.9397186306389857e-13,6.7997097123591615e-27,3.4088685799971867e-48,1.0393848020454311e-28,3.1760411110146908e-37,7.7155770755733195e-57,1.0058577094469633e-18,7.5736374325923114e-21,6.7624273940871772e-22,5.3635089794823743e-37,3.9456894903996867e-52,2.1327852272802164e-45
4.090784466766687e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727476939109,0.1186699640218661,0.022821567663864114,0.0,1.2936759943705722e-31,6.5220403652394498e-19,1.2310857973590889e-35,1.7779761553302424e-28,5.9591430469975703e-63,3.6104506790877413e-11,1.4003899483846285e-55,3.6104425133085087e-11,4.7367453561388684e-38,8.7076624321235358e-36,3.4125473577495391e-51,3.956733243060904e-52,1.6933468117452335e-27,3.5220237654306982e-43,1.9717610717149835e-09,5.838034809032085e-11,2.3371881007179713e-13,1.9480133457827654e-20,7.3234726574277115e-20,2.3363549971827329e-13,1.1248045523689751e-26,8.2526166616830583e-48,1.7165351684491818e-28,6.1380733530854787e-37,2.0603058849302881e-56,1.4305230824716717e-18,1.2367028309500116e-20,1.2666143919692308e-21,1.2379129880673019e-36,9.5445580316086806e-52,6.0087893666320753e-45
5.480107494951811e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727407975052,0.11866996333987025,0.022821567653950471,0.0,3.9068496260042859e-31,1.1490820833528972e-18,7.2416807337401195e-35,4.2282337070005458e-28,7.0782248180823918e-62,4.836644830542355e-11,8.6654654828821185e-55,4.836630444761575e-11,1.4905032591429013e-37,2.7659623764826124e-35,2.8297913996729482e-50,3.2809930898359812e-51,3.8910522042976644e-27,1.475595286121321e-42,2.6414156683477511e-09,7.8207636005795989e-11,3.1309615821251084e-13,3.4158638235919067e-20,1.2901820894358861e-19,3.1294938022669265e-13,2.5945666036262822e-26,4.6580151625673655e-47,3.9434012562393356e-28,1.9314607179928757e-36,1.5915715488506456e-55,2.5128159062594253e-18,2.7639342605038096e-20,3.732944583953936e-21,5.2041040541819745e-36,5.3702399074626937e-51,4.9822844718227924e-44
6.869430523136935e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727339011001,0.11866996265787445,0.022821567644036828,0.0,9.1599786749030718e-31,1.7900602532096177e-18,2.5450728030797284e-34,8.2575532592506755e-28,3.6066568125627823e-61,6.0628407361084622e-11,3.1357187994223586e-54,6.0628183273045825e-11,3.5804641693196329e-37,6.6453637968234951e-35,1.2047951617809968e-49,1.3968842988555183e-50,7.4479356688861838e-27,4.319039772298547e-42,3.3110702085673626e-09,9.8034923848117395e-11,3.9247411273808826e-13,5.2964977037894479e-20,2.0097147235476062e-19,3.9224546194054568e-13,4.9842051125618409e-26,1.6468163574311361e-46,7.5464560359729776e-28,4.6397340133797184e-36,6.7384082010275401e-55,3.9029571287563333e-18,5.1560811090752813e-20,8.5688903500444316e-21,1.4915417688711866e-35,1.8942337214959338e-50,2.1211238940076677e-43
9.648076579507184e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727201082921,0.11866996129388302,0.022821567624209539,0.0,3.5675604602593069e-30,3.504604425676469e-18,2.0728810322318165e-33,2.3091555377370605e-27,7.2748695734804621e-60,8.5152378110417691e-11,2.747953306878828e-53,8.5151939455628464e-11,1.44091503620299e-36,2.6246689330926157e-34,1.5259951485411685e-48,1.7692484531489935e-49,2.03157277915563e-26,2.5513153922182636e-41,4.6503791196545818e-09,1.3768949931345841e-10,5.5123186220876167e-13,1.026700433759232e-19,3.9340030805152101e-19,5.5078421419260289e-13,1.3709254881271622e-25,1.4611552689528993e-45,2.0573770928010118e-27,1.8672145362628554e-35,9.2051999443256616e-54,7.5932353307658266e-18,1.3283270651101574e-19,3.1684135232003117e-20,7.9965523770946884e-35,1.6680893991950854e-49,2.6861545688648192e-42
1.5205368692247684e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072692522685,0.11866995856590086,0.022821567584554964,0.0,2.3270330850315361e-29,8.6641076551481078e-18,3.5085713177936911e-32,9.2928032808933358e-27,4.3821481690992064e-58,1.3420053003836693e-10,5.3278438746288821e-52,1.3419944594746797e-10,9.7493425328564926e-36,1.6890446308670506e-33,4.8181090443511642e-47,5.5858840281971059e-48,7.9364644525057852e-26,3.0164662141615637e-40,7.3289962643961565e-09,2.1699864936874775e-10,8.687548620725539e-13,2.4861006971863717e-19,9.722304947102686e-19,8.6764819913726922e-13,5.4551668625484552e-25,3.127726734734748e-44,8.0279363764143387e-27,1.2633860874006241e-34,3.674784040893449e-52,1.8525322289508254e-17,4.6201597818107275e-19,1.849849549012025e-19,7.4659605625817061e-34,3.5059043321126751e-48,8.4777258468010199e-41
2.631995291772868e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726373515062,0.11866995310993922,0.022821567505245811,0.0,2.2125044385871394e-28,2.5905040673983816e-17,9.2752223372496896e-31,4.9889722347602873e-26,4.5180148887173361e-56,2.3229767459022622e-10,1.7848850908027205e-50,2.322944354369377e-10,9.7187164261213753e-35,1.5553587940570995e-32,2.5059137916322396e-45,2.9049714222080923e-46,4.0799912302875224e-25,5.7423444393242514e-39,1.2686227844043513e-08,3.7561694599144765e-10,1.5038320475526755e-12,7.1279654289431832e-19,2.9048109007248466e-18,1.5005231316398502e-12,2.9131813789930234e-24,1.159218374644649e-42,4.1168521936749166e-26,1.2594476712777453e-33,2.6837338503027173e-50,5.3912400558950793e-17,1.92994485443287e-18,1.4415155050443725e-18,1.0164390491613608e-32,1.2518454512416835e-46,4.4056509799174162e-39
3.743453714320968e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725821803747,0.11866994765398119,0.022821567425936665,0.0,8.0684444879568511e-28,5.2375219722943106e-17,5.1420445305040976e-30,1.3973631094710635e-25,3.6091295567411299e-55,3.3039593870182996e-10,1.0869578825429381e-49,3.3038939360075898e-10,3.6336565142979309e-34,5.73666284865458e-32,1.6886772910581821e-44,1.9575062139898892e-45,1.1105348930997693e-24,2.759666206484232e-38,1.8043455810572597e-08,5.3423523798157549e-10,2.1389523672827159e-12,1.3900604519383828e-18,5.8693195265289067e-18,2.1322620753453964e-12,8.149069526690372e-24,6.9183315220647304e-42,1.1185217147378082e-25,4.7089204003444401e-33,1.9311497731943697e-49,1.0648143629380511e-16,4.5633354670422039e-18,4.7022791560263058e-18,4.5065175105775651e-32,7.357222518081141e-46,2.9679183544838854e-38
4.854912136869067e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725270092897,0.11866994219802676,0.022821567346627516,0.0,2.0801699771395723e-27,8.8074674491243798e-17,1.8505947404419801e-29,2.9803910777143554e-25,1.7218868430432958e-54,4.2849532046501675e-10,4.289764294188864e-49,4.2848432043883148e-10,9.5764091648135976e-34,1.4967468641934141e-31,7.0491647955980374e-44,8.1708599223081115e-45,2.3082656200860112e-24,8.7695406121833404e-38,2.3400680163972151e-08,6.9285352536034441e-10,2.7741179647252002e-12,2.2587118553170248e-18,9.863945441987282e-18,2.7628669749354143e-12,1.7371907663040794e-23,2.5943820016773495e-41,2.3208347474734004e-25,1.2410405449076412e-32,8.3899638438461024e-49,1.7509789661578359e-16,8.4054320346785516e-18,1.1023872521306451e-17,1.3758776453975328e-31,2.720293853384216e-45,1.2385327058046931e-37
5.966370559417167e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724718382515,0.11866993674207595,0.022821567267318366,0.0,4.4231148076341918e-27,1.330034113464644e-16,5.2115323924381294e-29,5.4465075038322545e-25,6.1984946852551661e-54,5.2659581790747543e-10,1.3244812724761537e-48,5.2657921595113422e-10,2.0795788927922154e-33,3.2083147397087767e-31,2.2583226135015749e-43,2.6174802632790473e-44,4.1146148958586679e-24,2.2241102321477238e-37,2.875790090424005e-08,8.5147180814738908e-10,3.4093309808624549e-12,3.2984683436876821e-18,1.4886816993159759e-17,3.3923398404553099e-12,3.1738157040883507e-23,7.5667719276585011e-41,4.129868589621151e-25,2.6950348234426969e-32,2.776412060368946e-48,2.5865950215135103e-16,1.3432493439021036e-17,2.1496457763610648e-17,3.3542228992208072e-31,7.82573175357198e-45,3.9665713154447279e-37
8.189287404513367e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723614963159,0.11866992583018514,0.022821567108700078,0.0,1.4095377959586471e-26,2.5054871861303746e-16,2.6258797982610961e-28,1.3764000972449997e-24,4.9428166759156646e-53,7.2280015253116334e-10,8.0984610437223064e-48,7.2276891299847707e-10,6.9075628718129813e-33,1.0299905513437591e-30,1.4457478490535653e-42,1.6753258904590986e-43,9.9126257759799905e-24,9.5455727105438625e-37,3.947233154538725e-08,1.1687083600076848e-09,4.679906592480503e-12,5.8270222763269171e-18,2.8010371026209041e-17,4.6478969079546913e-12,8.0188826068578017e-23,4.1322202629496162e-40,9.9149757832633966e-25,8.9521100576330977e-32,1.9012783048639374e-47,4.6690887333305421e-16,2.6802794303541634e-17,5.8709892913698384e-17,1.2924108544614841e-30,4.1519986218244824e-44,2.5374090568646775e-36
1.0412204249609565e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722511545662,0.11866991491830876,0.022821566950081796,0.0,3.3974059496507283e-26,4.050111150513934e-16,8.6374509178330628e-28,2.7941756724301643e-24,2.2221076688452246e-52,9.1900892680333147e-10,3.0455933075862281e-47,9.1895848474288494e-10,1.7279585487918338e-32,2.4876975807853472e-30,5.6258929885974262e-42,6.5183259769218411e-43,1.9229454015423442e-23,2.8798415423786676e-36,5.0186747734027476e-08,1.4859448936913195e-09,5.9506943442217545e-12,8.8461103658856556e-18,4.5225018515931356e-17,5.8989493490720759e-12,1.6277619791139393e-22,1.4724026004207144e-39,1.9167702517506349e-24,2.2394658614745172e-31,7.8522318964386574e-47,7.2355385089644792e-16,4.4152955343912908e-17,1.2425286189882141e-16,3.5026318614627008e-30,1.4466271124715477e-43,9.8681954942814295e-36
1.2635121094705764e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721408130037,0.11866990400644682,0.022821566791463514,0.0,6.9263199628060635e-26,5.9639056321874873e-16,2.2538892270212806e-27,4.9655460697028593e-24,7.6348324780394912e-52,1.1152221241743506e-09,8.983471759209737e-47,1.1151479311844963e-09,3.6522571794792601e-32,5.0576180200164111e-30,1.6989207870044789e-41,1.9681420829037478e-42,3.2683644508663339e-23,7.1166739193359607e-36,6.0901149470178389e-08,1.8031814093097716e-09,7.2217082525152278e-12,1.2245148587612559e-17,6.6515057494730221e-17,7.1455140300230173e-12,2.8926505058605895e-22,4.1869209851762203e-39,3.246349185029842e-24,4.7335060540721877e-31,2.534074126160812e-46,1.0214838157509868e-15,6.4895672163136753e-17,2.2552240151204419e-16,7.7410850600878061e-30,4.0252951656203316e-43,2.9782690098174594e-35
1.4858037939801963e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720304716271,0.11866989309459931,0.022821566632845236,0.0,1.2602141723224566e-25,8.2468701691155921e-16,5.0651017766307074e-27,8.0566313713934762e-24,2.2302309500349695e-51,1.3114397283028074e-09,2.2823930138103515e-46,1.3113372523234826e-09,6.8933287691471928e-32,9.1460930726546848e-30,4.3844566262534335e-41,5.0784545694268304e-42,5.0729055938530212e-23,1.5451316088808559e-35,7.1615536753860959e-08,2.1204179069447881e-09,8.4929598401724341e-12,1.5943014308031751e-17,9.1864985253988441e-17,8.3876076048151168e-12,4.6933775016904293e-22,1.0340564562407747e-38,5.0202173022682567e-24,8.9343188126760862e-31,7.045707226579479e-46,1.3547894292329316e-15,8.8516555769492495e-17,3.6864513834263496e-16,1.4849797973457629e-29,9.7192781631373308e-43,7.6811731537520161e-35
1.7080954784898162e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071920130437,0.11866988218276624,0.022821566474226968,0.0,2.1080605764719284e-25,1.0899004283467895e-15,1.0190920839843014e-26,1.2229200474446871e-23,5.7758650502910746e-51,1.5076617233421184e-09,5.1887775849213105e-46,1.5075264481600215e-09,1.1971170448601488e-31,1.5184166514203523e-29,1.0070659143120033e-40,1.1662766961680435e-41,7.3685115280873682e-23,3.0501653869461404e-35,8.2329909585096595e-08,2.4376543866546943e-09,9.76445823532786e-12,1.988263270377306e-17,1.2125977022664717e-16,9.6252462231562789e-12,7.124250832472142e-22,2.3027410951181463e-38,7.2642212286524517e-24,1.5516023931121245e-30,1.7560641715219003e-45,1.7186984792470023e-15,1.1462459672490352e-16,5.5849618935305004e-16,2.5859360309241466e-29,2.1137035043327405e-42,1.7630563888718512e-34
2.0335295793675524e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230717585917291,0.11866986620791407,0.022821566242010486,0.0,3.9951747873777871e-25,1.5447565634599091e-15,2.4410626586417671e-26,2.0620763764953549e-23,2.0123569482841015e-50,1.7949377945499536e-09,1.4903140521973999e-45,1.794746388266579e-09,2.3995002949559926e-31,2.8460341920290974e-29,2.9150301725908557e-40,3.3749606406884851e-41,1.1667488356402858e-22,7.2599452084188177e-35,9.8015680746639624e-08,2.9020872402848814e-09,1.1626387511789131e-11,2.5992447963260198e-17,1.7155833243024337e-16,1.142914190909009e-11,1.2013381185237783e-21,6.5040933902727774e-38,1.143662520138431e-23,3.1101574016171782e-30,5.8799559966587129e-45,2.2982675733147626e-15,1.5667140914686047e-16,9.2918002364975396e-16,5.1079995126177286e-29,5.7370436265182335e-42,5.0970279174588002e-34
2.358963680245289e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071597053418,0.11866985023309282,0.022821566009794021,0.0,6.8462202622981771e-25,2.0787359865248357e-15,5.091999993218291e-26,3.2175678532297375e-23,5.8200582542632885e-50,2.0822231944096484e-09,3.6583164443850933e-45,2.0819660598153123e-09,4.3432548707784721e-31,4.8256244244240075e-29,7.1571102348813903e-40,8.2842267734818226e-41,1.713834598277253e-22,1.5246736138774116e-34,1.1370142093259108e-07,3.3665200557118245e-09,1.348888284706013e-11,3.2407189795297239e-17,2.3044810145313373e-16,1.3223573249881369e-11,1.8746111128939569e-21,1.5861550351258974e-37,1.6701451786457109e-23,5.629824836655725e-30,1.6700076245324952e-44,2.9235375317924247e-15,2.0247361916402354e-16,1.4199855883400359e-15,9.0436232354257019e-29,1.3442109096902152e-41,1.2498644921668833e-33
2.6843977811230253e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230714355155038,0.11866983425830251,0.022821565777577563,0.0,1.088527065790651e-24,2.6918385661085727e-15,9.5878533099612831e-26,4.7397170120068464e-23,1.4529070488145057e-49,2.3695178742324401e-09,7.9762878149621225e-45,2.3691854628067332e-09,7.2825825742111124e-31,7.5989105840992261e-29,1.5525022121186373e-39,1.7965568483594389e-40,2.3830267494621414e-22,2.9120766040569998e-34,1.2938713014301041e-07,3.8309528330253071e-09,1.5351960966769087e-11,3.9039090100286752e-17,2.978829077995926e-16,1.5008589865634557e-11,2.7615995202403104e-21,3.4529632035810273e-37,2.3086185962742164e-23,9.4402419070181351e-30,4.1443647899730966e-44,3.5852439216987527e-15,2.5126631356171785e-16,2.0400570263010809e-15,1.4809866470643184e-28,2.8153395574059142e-41,2.7077926851074027e-33
3.009831882000762e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071273977986,0.11866981828354313,0.022821565545361116,0.0,1.6342478148866053e-24,3.3840641647491703e-15,1.6686790248791502e-25,6.6792317134540313e-23,3.2270501503547238e-49,2.6568217851756964e-09,1.585518423251818e-44,2.6564045972413806e-09,1.1507382113720833e-30,1.1307268875996029e-28,3.0556533723369171e-39,3.5351706086883458e-40,3.1779208977905861e-22,5.1599461709751202e-34,1.4507280837795948e-07,4.29538557228516e-09,1.7215635378600615e-11,4.5824045484474824e-17,3.7381644159719689e-16,1.6784241533271571e-11,3.8918899834883208e-21,6.8586559553791888e-37,3.0604286568895755e-23,1.491737045560411e-29,9.2198487289845079e-44,4.2756522064909025e-15,3.0241048452941921e-16,2.7968798809682982e-15,2.2780037367476135e-28,5.3907801012999007e-41,5.3230087253905121e-33
3.3352659828784983e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071112440864,0.11866980230881469,0.022821565313144679,0.0,2.3448931134477282e-24,4.1554126471396879e-15,2.7310086477558355e-25,9.0866518231761878e-23,6.5608071674144658e-49,2.9441348788212702e-09,2.9335488617657362e-44,2.9436234631197885e-09,1.7347163874849894e-30,1.6092295523604675e-28,5.5805116795218955e-39,6.4547489646723465e-40,4.101020111989864e-22,8.6188652855817173e-34,1.6075845563749904e-07,4.7598182735379637e-09,1.907991631388983e-11,5.2717497529305021e-17,4.5820280206935888e-16,1.8550577597088112e-11,5.2949789807603036e-21,1.2687657617797625e-36,3.9258035506984353e-23,2.2488590008549968e-29,1.8863851648912758e-43,4.9885953531017134e-15,3.5541226002404673e-16,3.696234774485895e-15,3.3331301685960133e-28,9.6263163279847082e-41,9.709595167331176e-33
3.660700083756235e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230709509041361,0.11866978633411718,0.022821565080928252,0.0,3.2436657346536493e-24,5.0058838739252576e-15,4.2534657622152716e-25,1.2012643038800582e-22,1.2423406575123011e-48,3.2314571068636621e-09,5.1226699539449076e-44,3.2308420604425078e-09,2.5168462219603316e-30,2.2093898588868988e-28,9.5952815431112867e-39,1.1095895768853159e-39,5.1540588761928206e-22,1.372041936811045e-33,1.7644407192169144e-07,5.2242509368123612e-09,2.0944811614920661e-11,5.9688638346670704e-17,5.5099620109812127e-16,2.0307647286587232e-11,7.0004430711393293e-21,2.214706414904252e-36,4.9041823796176421e-23,3.2629346970485298e-29,3.6058382284850011e-43,5.7190513390738279e-15,4.0986908566618762e-16,4.7426680485648512e-15,4.6938288092930161e-28,1.6241075322154973e-40,1.6674818224931927e-32
