Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),H2X(49),CH3OO(77),C2H4(47),HOX(22),H2OX(23),C2H6X(52)
2.0419923195130284e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229733960695351,0.11865994830796359,0.022821519105189304,0.0,1.2342547794651039e-17,1.5572376787452607e-11,0.0,2.056821684178019e-17,0.0,1.8028572591858104e-07,1.4809217951737815e-33,1.8016928104791683e-07,2.3372273323744727e-23,4.4393686907875615e-22,0.0,0.0,2.224054076475944e-13,6.5813920321544101e-25,9.8363252160735065e-06,9.7174006407547748e-08,2.5834636332713814e-09,6.4752559451168019e-10,2.967128547144651e-13,4.4481169894788202e-13,4.6205851471175719e-10,1.2111397954210551e-15,7.3400864350327364e-13,5.7103543168547921e-26,3.319478173987138e-14,3.0467717364037335e-19,3.1075047931068036e-22
2.0598714303422253e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229725347108224,0.11865986064932527,0.022821519092514047,0.0,1.2619409719004424e-17,1.5846209523356797e-11,0.0,2.1111804042898228e-17,0.0,1.8186462339001299e-07,1.5599998004717938e-33,1.817463277681717e-07,2.4193773142816812e-23,4.5306818688562451e-22,0.0,0.0,2.2536474514551571e-13,6.8680490219762339e-25,9.922395524815583e-06,9.719933656906418e-08,2.6142724735599161e-09,6.5025530809308562e-10,2.9796454532759269e-13,4.4670144502791042e-13,4.687490805205338e-10,1.2431977705260181e-15,7.4268304345979316e-13,6.0094550377589899e-26,3.32411132880308e-14,3.0525065891048265e-19,3.2174445911569546e-22
2.077750541171422e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229716733734276,0.11865977299161908,0.022821519080480905,0.0,1.2899544414052002e-17,1.6122427986464434e-11,0.0,2.1664873315108672e-17,0.0,1.8344352477359183e-07,1.6425584510783125e-33,1.8332336643054373e-07,2.5036614684343016e-23,4.6229370958819048e-22,0.0,0.0,2.2832816480312916e-13,7.1645016175449013e-25,1.0008464900248816e-05,9.7223382481854087e-08,2.645169850818823e-09,6.5295431229942156e-10,2.9920215410266282e-13,4.4857030712822923e-13,4.7546767990862427e-10,1.2758159047482053e-15,7.5136599578174155e-13,6.3213710973828285e-26,3.3286538690224654e-14,3.0581001567403739e-19,3.3302717977173655e-22
2.095629652000619e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229708120567103,0.11865968533484496,0.022821519069057491,0.0,1.3182954698087988e-17,1.640103215313565e-11,0.0,2.2227506433470837e-17,0.0,1.8502243002587238e-07,1.7287188132842553e-33,1.8490039703526487e-07,2.5901159230372929e-23,4.716136855905722e-22,0.0,0.0,2.3129558783811019e-13,7.470993503738431e-25,1.0094533342383553e-05,9.7246208915969342e-08,2.6761548194440445e-09,6.5562296573053472e-10,3.0042584547675431e-13,4.5041853305717701e-13,4.8221399752096397e-10,1.3089990287933763e-15,7.60057248858452e-13,6.6465305900906872e-26,3.3331101670422843e-14,3.0635588491591786e-19,3.446036374901867e-22
2.1135087628298158e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229699507600651,0.11865959767900291,0.022821519058213044,0.0,1.3469643376521105e-17,1.6682021999748228e-11,0.0,2.2799785172993909e-17,0.0,1.8660133910391213e-07,1.8186050630870835e-33,1.8647741958256522e-07,2.6787770929592171e-23,4.8102837227979281e-22,0.0,0.0,2.342669392757916e-13,7.7877721665490598e-25,1.0180600851230143e-05,9.7267877403960427e-08,2.7072264448732889e-09,6.5826162280011963e-10,3.0163578196735391e-13,4.5224636773085855e-13,4.8898772168503366e-10,1.3427519728323958e-15,7.6875655849357553e-13,6.9853718824337081e-26,3.3374843984140538e-14,3.0688888187175316e-19,3.5647887090987353e-22
2.1313878736590126e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229690894829172,0.11865951002409293,0.022821519047918327,0.0,1.3759613243066674e-17,1.6965397502697465e-11,0.0,2.3381791308707039e-17,0.0,1.8818025196526585e-07,1.912344538117489e-33,1.8805443407267279e-07,2.7696816793526592e-23,4.905380358166773e-22,0.0,0.0,2.3724214777736735e-13,8.1150889163466901e-25,1.0266667426798905e-05,9.7288446399812224e-08,2.7383838034571325e-09,6.6087063378451656e-10,3.0283212419473154e-13,4.5405405320678878e-13,4.9578854436786933e-10,1.3770795665013263e-15,7.7746368768646926e-13,7.3383437618582937e-26,3.3417805498809393e-14,3.074095968539478e-19,3.6865796108904098e-22
2.1492669844882094e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522968228224718,0.11865942237011504,0.022821519038145589,0.0,1.4052867080848369e-17,1.7251158638395926e-11,0.0,2.3973606615727045e-17,0.0,1.8975916856797945e-07,2.010067789968261e-33,1.89631440505814e-07,2.8628666692754339e-23,5.0014295093031057e-22,0.0,0.0,2.4022114547514062e-13,8.453198911026948e-25,1.0352733069100169e-05,9.7307971430365424e-08,2.7696259823316232e-09,6.6345034487094897e-10,3.0401503090406489e-13,4.5584182871712515e-13,5.026161611335732e-10,1.4119866389015154e-15,7.8617840642003457e-13,7.7059055860636879e-26,3.3460024271536462e-14,3.0791859606821331e-19,3.8114603149735915e-22
2.1671460953174063e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229673669849502,0.11865933471706915,0.022821519028868448,0.0,1.4349407663415982e-17,1.7539305383273278e-11,0.0,2.457531286932362e-17,0.0,1.9133808887058482e-07,2.1119086369246929e-33,1.9120843888221316e-07,2.9583693353125548e-23,5.0984340071624813e-22,0.0,0.0,2.4320386781458497e-13,8.8023611790446835e-25,1.0438797778144236e-05,9.7326505239549387e-08,2.800952079292362e-09,6.660010982051981e-10,3.0518465898730092e-13,4.5760993070156387e-13,5.0947027110132064e-10,1.4474780185996855e-15,7.9490049145481095e-13,8.0885274330013509e-26,3.3501536624276213e-14,3.0841642241904799e-19,3.9394824800797103e-22
2.185025206146603e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229665057631196,0.1186592470649553,0.02282151902006186,0.0,1.4649237755685165e-17,1.7829837713776087e-11,0.0,2.5186991844982208e-17,0.0,1.9291701283209388e-07,2.2180042170959036e-33,1.9278542920209289e-07,3.0562272351989917e-23,5.1963967643863352e-22,0.0,0.0,2.4619025340298997e-13,9.1628386423337742e-25,1.0524861553941411e-05,9.7344097925741825e-08,2.8323612026700645e-09,6.6852323193872638e-10,3.063411635047603e-13,4.5935859283984755e-13,5.1635057690385509e-10,1.4835585336280211e-15,8.0362972612914195e-13,8.4866902515087625e-26,3.3542377216447077e-14,3.0890359630279258e-19,4.0706981888957394e-22
2.2029043169758e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229656445587596,0.1186591594137735,0.022821519011702034,0.0,1.495236011480471e-17,1.8122755606367638e-11,0.0,2.5808725318464638e-17,0.0,1.9449594041199345e-07,2.3284950419464348e-33,1.9436241146567387e-07,3.1564782114431613e-23,5.2953207733634984e-22,0.0,0.0,2.4918024386446444e-13,9.5348981391140228e-25,1.0610924396501982e-05,9.7360797072559396e-08,2.8638524712075656e-09,6.7101708027525391e-10,3.0748469770650054e-13,4.6108804608385606e-13,5.2325678464646906e-10,1.5202330114842581e-15,8.1236590016523635e-13,8.900886012570533e-26,3.3582579115029245e-14,3.0938061638707266e-19,4.2051599479853676e-22
2.2207834278049968e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229647833714265,0.11865907176352371,0.022821519003766378,0.0,1.5258777490956547e-17,1.8418059037527756e-11,0.0,2.6440595065867447e-17,0.0,1.9607487157023954e-07,2.4435250502275041e-33,1.9593938567317519e-07,3.2591603909511709e-23,5.3952091043331093e-22,0.0,0.0,2.5217378370107508e-13,9.918810446585953e-25,1.0696986305836227e-05,9.7376647873371863e-08,2.8954250139382558e-09,6.7348297351679408e-10,3.0861541305342804e-13,4.627985186893698e-13,5.3018860386646229e-10,1.5575062791317728e-15,8.2110880948094671e-13,9.3316178611996235e-26,3.3622173862185362e-14,3.0984796037560436e-19,4.3429206877104848e-22
2.2386625386341936e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229639222006995,0.11865898411420592,0.022821518996233421,0.0,1.5568492628093292e-17,1.8715747983752588e-11,0.0,2.708268286367808e-17,0.0,1.9765380626725214e-07,2.5632416623072697e-33,1.9751635182481393e-07,3.3643121846518009e-23,5.4960649035297432e-22,0.0,0.0,2.5517082015990167e-13,1.0314850303514382e-24,1.0783047281954422e-05,9.7391693249822363e-08,2.9270779700659445e-09,6.7592123810915613e-10,3.0973345923815736e-13,4.6449023624748236e-13,5.3714574749307327e-10,1.595383162999664e-15,8.2985825600710058e-13,9.779400268931599e-26,3.3661191540449886e-14,3.103060857574892e-19,4.4840337621529965e-22
2.2565416494633905e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229630610461774,0.11865889646582012,0.022821518989082787,0.0,1.5881508264617942e-17,1.901582242155447e-11,0.0,2.7735070488829054e-17,0.0,1.9923274446390985e-07,2.6877958348995e-33,1.9909330992080571e-07,3.4719722871221989e-23,5.5978913913713642e-22,0.0,0.0,2.5817130310579455e-13,1.0723296432701467e-24,1.086910732486683e-05,9.7405973964624745e-08,2.9588104888461202e-09,6.7833219668691846e-10,3.10838984205639e-13,4.6616342171558998e-13,5.4412793180787669e-10,1.6338684889828462e-15,8.3861404751021767e-13,1.0244759186924872e-25,3.3699660835536286e-14,3.10755430540266e-19,4.6285529490369429e-22
2.2744207602925873e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229621999074826,0.11865880881836632,0.022821518982295123,0.0,1.6197827134009773e-17,1.9318282327461696e-11,0.0,2.8397839718749921e-17,0.0,2.0081168612154466e-07,2.8173421161900014e-33,2.0067025996136415e-07,3.5821796762143054e-23,5.7006918606905114e-22,0.0,0.0,2.6117518489962401e-13,1.1144431563350108e-24,1.0955166434583708e-05,9.7419528728899304e-08,2.9906217294685913e-09,6.8071616811787987e-10,3.1193213417354632e-13,4.6781829544805725e-13,5.5113487640564501e-10,1.6729670824421321e-15,8.4737599742045582e-13,1.0728232199659971e-25,3.3737609096813704e-14,3.1119641396611391e-19,4.7765324496509138e-22
2.292299871121784e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229613387842549,0.11865872117184449,0.022821518975852047,0.0,1.6517451965400604e-17,1.9623127678018401e-11,0.0,2.90710723314174e-17,0.0,2.023906312019368e-07,2.9520387013601958e-33,2.0224720194670134e-07,3.6949736126819668e-23,5.804469675008984e-22,0.0,0.0,2.6418242028181659e-13,1.1578542453318434e-24,1.1041224611115311e-05,9.743239430429678e-08,3.0225108609415026e-09,6.8307346754699481e-10,3.1301305365241588e-13,4.6945507522656498e-13,5.5816630415566503e-10,1.71268376820432e-15,8.5614392466463175e-13,1.1230368679230923e-25,3.3775062395507773e-14,3.1162943721071778e-19,4.9280268887707445e-22
2.310178981950981e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229604776761528,0.11865863352625462,0.022821518969736096,0.0,1.6840385484104818e-17,1.9930358449784314e-11,0.0,2.975485010540347e-17,0.0,2.0396957966730942e-07,3.0920474885072082e-33,2.0382413587702749e-07,3.8103936398087644e-23,5.9092282668561549e-22,0.0,0.0,2.6719296626097839e-13,1.2025919911266193e-24,1.1127281854471878e-05,9.7444605600151887e-08,3.0544770619766983e-09,6.8540440643979865e-10,3.1408188546556285e-13,4.7107397629004572e-13,5.6522194116350563e-10,1.7530233705622798e-15,8.6491765350416353e-13,1.1751729940221887e-25,3.3812045580681447e-14,3.1205488406441363e-19,5.0830913145825039e-22
2.3280580927801778e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229596165828523,0.11865854588159673,0.022821518963930715,0.0,1.7166630412106776e-17,2.023997461933463e-11,0.0,3.044925481992163e-17,0.0,2.0554853148032364e-07,3.2375341349598581e-33,2.0540106175255141e-07,3.9284795830365134e-23,6.01497113613081e-22,0.0,0.0,2.7020678200740949e-13,1.2486858818693789e-24,1.1213338164663642e-05,9.7456195765896629e-08,3.0865195208764282e-09,6.8770929262532727e-10,3.1513877076876862e-13,4.7267521136428165e-13,5.7230151673323228e-10,1.7939907132750374e-15,8.7369701337779604e-13,1.2292889395162202e-25,3.3848582333053741e-14,3.1247312159532872e-19,5.241781198605716e-22
2.3459372036093747e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229587555040479,0.11865845823787076,0.022821518958420148,0.0,1.7496189468508663e-17,2.0551976163259849e-11,0.0,3.115436825487133e-17,0.0,2.0712748660407376e-07,3.3886681139899112e-33,2.0697797957348008e-07,4.0492715495944562e-23,6.1217018485064382e-22,0.0,0.0,2.7322382875131912e-13,1.2961658151874747e-24,1.1299393541700841e-05,9.7467196278954199e-08,3.1186374354213738e-09,6.8998843033853995e-10,3.1618384906972728e-13,4.7425899069122167e-13,5.7940476333006256e-10,1.8355906195678606e-15,8.8248183874896179e-13,1.2854432710553183e-25,3.3884695216714918e-14,3.1288450079431822e-19,5.4041524356168738e-22
2.3638163144385715e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522957894439445,0.11865837059507675,0.022821518953189453,0.0,1.7829065369941748e-17,2.0866363058165566e-11,0.0,3.1870272190880609e-17,0.0,2.0870644500208178e-07,3.5456227719179989e-33,2.085548893400189e-07,4.1728099281291198e-23,6.2294240338796345e-22,0.0,0.0,2.7624406968555805e-13,1.3450621003682355e-24,1.1385447985593695e-05,9.7477637028326133e-08,3.1508300127599768e-09,6.9224212026224718e-10,3.1721725824727168e-13,4.758255220579043e-13,5.8653141654345547e-10,1.8778279121323454e-15,8.9127196895764397e-13,1.3436957963459902e-25,3.392040572879788e-14,3.1328935720158114e-19,5.5702613435731644e-22
2.3816954252677683e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229570333887686,0.11865828295321465,0.022821518948224446,0.0,1.8165260830943859e-17,2.1183135280672326e-11,0.0,3.2597048409347018e-17,0.0,2.1028540663829292e-07,3.7085753856135555e-33,2.101317910523716e-07,4.2991353883348397e-23,6.3381413848613014e-22,0.0,0.0,2.7926746987268855e-13,1.3954054605311248e-24,1.1471501496352433e-05,9.7487546394074601e-08,3.1830964692990621e-09,6.9447065956855182e-10,3.1823913457038479e-13,4.7737501082502164e-13,5.9368121505063379e-10,1.9207074131264961e-15,9.0006724807660853e-13,1.4041075798661323e-25,3.395573434716546e-14,3.1368801151490773e-19,5.7401646635364489e-22
2.399574536096965e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229561723517581,0.11865819531228446,0.02282151894351165,0.0,1.8504778564305503e-17,2.150229280741546e-11,0.0,3.3334778692476854e-17,0.0,2.118643714770706e-07,3.8777072203881804e-33,2.1170868471074045e-07,4.4282888805849294e-23,6.447857655310164e-22,0.0,0.0,2.8229399615621527e-13,1.4472270347894676e-24,1.1557554073987257e-05,9.7496951322894714e-08,3.2154360305957397e-09,6.9667434195980907e-10,3.1924961271697755e-13,4.7890765995523286e-13,6.0085390058053071e-10,1.9642339441748117e-15,9.0886752477187579e-13,1.4667409586352286e-25,3.3990700576174011e-14,3.1408077017957655e-19,5.9139195595974804e-22
2.417453646926162e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229553113281634,0.1186581076722862,0.022821518939038273,0.0,1.88476212813871e-17,2.1823835615044899e-11,0.0,3.4083544823322804e-17,0.0,2.1344333948319167e-07,4.0532035882817743e-33,2.1328557031532606e-07,4.5603116355635144e-23,6.5585766589080823e-22,0.0,0.0,2.8532361707581321e-13,1.5005583804018165e-24,1.1643605718508379e-05,9.7505877399962159e-08,3.2478479312505612e-09,6.9885345770910864e-10,3.2024882579244786e-13,4.8042367004111613e-13,6.0804921787815737e-10,2.0084123263683717e-15,9.1767265216730669e-13,1.5316595580390712e-25,3.4025322990573167e-14,3.1446792595997684e-19,6.0915836188002989e-22
2.4353327577553588e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229544503177477,0.11865802003321979,0.02282151893479217,0.0,1.9193791692409526e-17,2.2147763680225065e-11,0.0,3.4843428585819977e-17,0.0,2.1502231062184153e-07,4.2352539067408907e-33,2.1486244786632745e-07,4.6952451638979968e-23,6.6703022677765752e-22,0.0,0.0,2.8835630278638387e-13,1.5554314749130391e-24,1.1729656429926011e-05,9.7514348917233636e-08,3.2803314148019272e-09,7.010082937002875e-10,3.2123690534803803e-13,4.8192323933273364e-13,6.152669146693848e-10,2.0532473802649153e-15,9.264824877131817e-13,1.5989283077083645e-25,3.405961927760182e-14,3.1484975849308179e-19,6.2732148510668831e-22
2.4532118685845557e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229535893202888,0.11865793239508528,0.0228215189307618,0.0,1.9543292506719956e-17,2.2474076979634628e-11,0.0,3.5614511764820373e-17,0.0,2.1660128485860979e-07,4.424051757688611e-33,2.1643931736394222e-07,4.8331312557921521e-23,6.7830384111338875e-22,0.0,0.0,2.9139202498078566e-13,1.6118787182851835e-24,1.1815706208250346e-05,9.7522388938370015e-08,3.3128857336217288e-09,7.0313913346747771e-10,3.2221398139896781e-13,4.8340656376496988e-13,6.2250674162614124e-10,2.0987439258889283e-15,9.3529689305865784e-13,1.6686134574505641e-25,3.4093606277339523e-14,3.1522653482394542e-19,6.4588716891219753e-22
2.4710909794137525e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229527283355742,0.11865784475788266,0.022821518926936239,0.0,1.9896126433034914e-17,2.2802775489966429e-11,0.0,3.6396876146125895e-17,0.0,2.1818026215948517e-07,4.6197949469853891e-33,2.1801617880836631e-07,4.9740119806598525e-23,6.8967890739918969e-22,0.0,0.0,2.9443075681608408e-13,1.669932935018216e-24,1.1901755053491579e-05,9.7530019360444365e-08,3.3455101488121988e-09,7.0524625723419062e-10,3.231801824423499e-13,4.8487383698454483e-13,6.2976845233200869e-10,2.144906782731721e-15,9.4411573392798267e-13,1.7407825932343205e-25,3.4127300021372257e-14,3.1559850992343424e-19,6.6486129884181038e-22
2.4889700902429493e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229518673634039,0.11865775712161189,0.022821518923305074,0.0,2.0252296179662332e-17,2.3133859187927273e-11,0.0,3.719060351651991e-17,0.0,2.1975924249085115e-07,4.8226855642802241e-33,2.1959303219979425e-07,5.1179296867594176e-23,7.0115582958921367e-22,0.0,0.0,2.9747247284317392e-13,1.7296273762606776e-24,1.1987802965659909e-05,9.7537260972589368e-08,3.3782039301039792e-09,7.0732994195195146e-10,3.2413563547491315e-13,4.8632525037662496e-13,6.3705180324822778e-10,2.1917407697515146e-15,9.5293888000036449e-13,1.8155046532258936e-25,3.4160715769830356e-14,3.1596592718844326e-19,6.8424980270607966e-22
2.5068492010721462e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522951006403586,0.11865766948627297,0.022821518919858438,0.0,2.0611804454704219e-17,2.3467328050237796e-11,0.0,3.799577566379744e-17,0.0,2.2133822581948165e-07,5.0329300432515627e-33,2.2116987753841911e-07,5.2649270008285649e-23,7.1273501696801277e-22,0.0,0.0,3.0051714893963128e-13,1.7909957219103547e-24,1.2073849944765518e-05,9.7544133511732172e-08,3.4109663557553626e-09,7.0939046133848003e-10,3.2508046601051461e-13,4.8776099309120386e-13,6.4435655368009488e-10,2.2392507053735246e-15,9.6176620479337885e-13,1.8928499438769093e-25,3.4193868046855992e-14,3.1632901892487038e-19,7.0405865057339717e-22
2.524728311901343e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229501454559407,0.1186575818518659,0.022821518916586965,0.0,2.0974653966241432e-17,2.38031820536323e-11,0.0,3.8812474376793815e-17,0.0,2.2291721211253596e-07,5.2507392222372954e-33,2.2274671482443241e-07,5.4150468277199774e-23,7.244168840317215e-22,0.0,0.0,3.0356476224565791e-13,1.8540720827050125e-24,1.2159895990818592e-05,9.7550655715557887e-08,3.4437967124527233e-09,7.1142808591542904e-10,3.2601479809743338e-13,4.8918125206921296e-13,6.5168246574375261e-10,2.2874414074900332e-15,9.7059758554981866e-13,1.9728901560628394e-25,3.4226770674556138e-14,3.1668800681365877e-19,7.2429385476254847e-22
2.54260742273054e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229492845202951,0.11865749421839067,0.022821518913481758,0.0,2.1340847422501985e-17,2.4141421174858608e-11,0.0,3.9640781445412275e-17,0.0,2.2449620133755493e-07,5.476328405253258e-33,2.243235440580243e-07,5.5683323500374655e-23,7.3620185037290911e-22,0.0,0.0,3.0661529110298637e-13,1.9188910023032735e-24,1.224594110382931e-05,9.7556845372836042e-08,3.4766942952121029e-09,7.1344308304568278e-10,3.2693875433548028e-13,4.9058621206821966e-13,6.5902930433336879e-10,2.336317693460484e-15,9.7943290312787712e-13,2.0556983812715957e-25,3.425943680549615e-14,3.1704310236022918e-19,7.4496146983528664e-22
