Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CH4OX(60),C2H6X(52),C2H4X(210),C2H4X(65),acetyl(43),CHOX(53)
2.722066928581313e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45105851278315284,0.11743623138864567,0.022802701898662698,1.7921630833992721e-16,1.9588322455663723e-10,2.6599741306085721e-07,1.7521943344729818e-09,4.8000161006430016e-11,4.9048024906270613e-24,2.4062591835767735e-05,1.6835120548480268e-21,2.3129643405258157e-05,1.3028621770486389e-15,1.79039786589763e-13,4.0706590558498146e-18,4.4801186535279927e-20,3.8164898833257986e-08,2.5735268539749814e-15,0.0012094084896213256,3.768757270261414e-05,1.4007736490138067e-06,3.6303853828789393e-09,1.3620551639075323e-10,2.4750803373382887e-09,4.7888224495321789e-14,1.1339301489084393e-12,1.5655985784378439e-10,2.5894229356920733e-07,7.498490857361334e-14,1.9752328438548497e-09,9.5767479467592048e-18,3.7246417964910317e-15,5.4950555451341653e-15,2.0055604684353078e-18,5.985889383766484e-14,5.7965933393310136e-18,7.3960032729119448e-22,1.0538370378650291e-19,2.8772820014089384e-19
2.7715819546793775e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45103761798481851,0.11741558400243138,0.022802377669662116,1.9838511181714242e-16,2.1199392402680492e-10,2.7560517927339852e-07,1.8620906774211466e-09,5.0662878303613047e-11,5.4481482847676154e-24,2.4500626827352514e-05,1.8481339264374076e-21,2.3534498640635739e-05,1.3790499995015409e-15,1.9695859007522496e-13,4.4365473508414021e-18,4.8435349615926701e-20,4.0583301463193893e-08,2.772644065353659e-15,0.0012296107097063888,3.8333316596866216e-05,1.4403327988253796e-06,3.7950923110907424e-09,1.3868847460586787e-10,2.5043724326811529e-09,5.0617086804776323e-14,1.1473613140734652e-12,1.6525044409187396e-10,2.6591769961281431e-07,7.8351990589058477e-14,2.0723185178065397e-09,1.04292103260854e-17,4.0192112782546672e-15,5.8400544296098932e-15,2.2064622915907434e-18,6.3859635833863692e-14,6.3711027912787536e-18,7.9678935639365757e-22,1.1403433264799115e-19,3.0915385711756944e-19
2.821096980777442e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45101678530223238,0.11739499712712884,0.022802054396163708,2.1924542638223705e-16,2.291357643590217e-10,2.8537933344416808e-07,1.9768382535497031e-09,5.3422128612262315e-11,6.0404046350870597e-24,2.4938672516841431e-05,2.0254124169820834e-21,2.3938810440642598e-05,1.4581716806979838e-15,2.1632690122147319e-13,4.8278101510642845e-18,5.22944241394895e-20,4.3110091847092206e-08,2.9831375738957121e-15,0.0012497523248471048,3.8977030807965292e-05,1.4803253870271552e-06,3.9642062279611461e-09,1.4117142875248932e-10,2.5336604017317599e-09,5.3466089057476363e-14,1.1607922180889924e-12,1.7427723245800724e-10,2.729710619317639e-07,8.1809805313343993e-14,2.1721492918588243e-09,1.1341804130201887e-17,4.3309857798281149e-15,6.2002893584366628e-15,2.4236268515921051e-18,6.8043769101991779e-14,6.9903275658590574e-18,8.5724254341525998e-22,1.2322833894936913e-19,3.3177634815885831e-19
2.8706120068755067e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4509960145854281,0.11737447058091967,0.022801732090511253,2.4191551629277777e-16,2.4735645628954044e-10,2.9531975341531394e-07,2.0965642045104225e-09,5.6279619542145998e-11,6.6849918220111262e-24,2.5376728862229969e-05,2.2160655175895799e-21,2.4342579993723708e-05,1.5402837468124684e-15,2.3723484178051695e-13,5.2456974174613789e-18,5.6388177081968865e-20,4.5748119152620006e-08,3.2054352414590964e-15,0.0012698335169185444,3.961868759698184e-05,1.5207473447730613e-06,4.1377544315778456e-09,1.4365437897887695e-10,2.5629441817780134e-09,5.6439259430255919e-14,1.1742229275538996e-12,1.8364759022775917e-10,2.8010222793258058e-07,8.5359168891442055e-14,2.2747424076928565e-09,1.2317655861819411e-17,4.6606268709218423e-15,6.57615920169913e-15,2.6580656144519449e-18,7.2415842003527407e-14,7.6568280557500676e-18,9.210824184047717e-22,1.3298974995544797e-19,3.5564042648806958e-19
2.9201270329735713e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45097530568465372,0.11735400418253079,0.0228014107648613,2.6651973616044377e-16,2.6670507056280124e-10,3.0542632291679437e-07,2.2213966936945912e-09,5.9237058130927338e-11,7.3855024440131309e-24,2.5814795822511583e-05,2.420837993830076e-21,2.4745808483396839e-05,1.6254427746884377e-15,2.5977646862628436e-13,5.6914955815944981e-18,6.0726624862299952e-20,4.8500248625010204e-08,3.439972971045266e-15,0.0012898544672495949,4.0258259582282752e-05,1.5615945804652143e-06,4.3157628237585389e-09,1.4613732544317101e-10,2.5922237109315755e-09,5.9540720021140426e-14,1.1876535123682566e-12,1.9336890801316927e-10,2.8731104383330124e-07,8.9000882648138272e-14,2.3801145582888433e-09,1.3359992757275761e-17,5.0088088319592012e-15,6.9680659990947178e-15,2.9108341960368864e-18,7.6980413719231572e-14,8.3732602276461006e-18,9.8843380227262639e-22,1.4334321666764042e-19,3.8079163239879453e-19
2.969642059071636e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4509546584503652,0.11733359775123274,0.022801090431181663,2.9318872472367245e-16,2.8723204944000336e-10,3.1569893152805367e-07,2.3514648832253074e-09,6.2296150844609109e-11,8.145706765302585e-24,2.6252873357679794e-05,2.6405018826334309e-21,2.5148497088250831e-05,1.7137053917186879e-15,2.8404987064490979e-13,6.1665278134884257e-18,6.532003514894301e-20,5.1369360663080801e-08,3.687194713337709e-15,0.0013098153566246044,4.0895719743676978e-05,1.602862980709221e-06,4.4982559104349741e-09,1.4862026831329197e-10,2.6214989281369701e-09,6.2774687212011646e-14,1.20108404576356e-12,2.034485978001236e-10,2.9459735469068315e-07,9.2735733016616941e-14,2.4882819062887016e-09,1.4472143469120309e-17,5.376218664458439e-15,7.376414887128481e-15,3.1830334464789516e-18,8.1742053584078916e-14,9.142377335686727e-18,1.0594238082915762e-21,1.5431401858207051e-19,4.0727628407412788e-19
3.0191570851697005e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45093407273322034,0.11731325110683809,0.022800771101249791,3.2205959984943783e-16,3.0898921770294774e-10,3.2613747463826159e-07,2.4868989108788538e-09,6.5458603577964265e-11,8.9695581199918127e-24,2.6690961428730015e-05,2.8758569894903787e-21,2.5550646981944426e-05,1.8051282757287108e-15,3.1015726577860538e-13,6.6721542778446362e-18,7.0178928619075175e-20,5.4358349896184732e-08,3.9475524732246602e-15,0.0013297163652850105,4.1531041426420026e-05,1.6445484112721013e-06,4.6852568027130575e-09,1.5110320776683765e-10,2.6507697731803853e-09,6.6145471981744025e-14,1.2145146043324201e-12,2.1389409101062652e-10,3.0196100442749512e-07,9.6564491470027334e-14,2.5992601018338561e-09,1.5657538668545422e-17,5.7635561013888449e-15,7.8016140261018299e-15,3.4758105361868269e-18,8.6705340456316095e-14,9.9670316326267607e-18,1.1341818435951356e-21,1.6592806779780752e-19,4.3514146789307897e-19
3.068672111267765e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45091354838407122,0.11729296406969988,0.022800452786651375,3.5327615461407164e-16,3.3202979314629105e-10,3.3674185340512801e-07,2.6278298669436843e-09,6.8726121654954573e-11,9.8611983703497675e-24,2.7129059997661191e-05,3.1277313859567237e-21,2.595225933320554e-05,1.8997681548629982e-15,3.3820509818062036e-13,7.2097723786372028e-18,7.5314080670312213e-20,5.7470124262526306e-08,4.2215063163064019e-15,0.0013495576729309739,4.2164198345076432e-05,1.6866467180423791e-06,4.8767872185993501e-09,1.5358614399097903e-10,2.680036186698177e-09,6.9657480130121258e-14,1.2279452680565754e-12,2.2471283657132496e-10,3.0940183585988815e-07,1.0048791446406403e-13,2.7130642998914183e-09,1.6919711568264279e-17,6.1715336175017103e-15,8.2440745269261181e-15,3.7903600429085218e-18,9.1874862118945166e-14,1.0850176078749954e-17,1.2128396106985414e-21,1.7821191194402816e-19,4.6443502506709851e-19
3.1181871373658297e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45089308525395877,0.11727273646070993,0.022800135498778913,3.8698905431061778e-16,3.5640839655175154e-10,3.4751197471231006e-07,2.7743897710255972e-09,7.2100409829138238e-11,1.0824963417599322e-23,2.7567169027477086e-05,3.3969819074593542e-21,2.6353335305831139e-05,1.9976818074743492e-15,3.6830413543888798e-13,7.780816992111282e-18,8.0736523084912798e-20,6.0707604089277772e-08,4.5095243753875902e-15,0.0013693394587230004,4.2795164587239324e-05,1.7291537279918591e-06,5.0728674853827029e-09,1.560690771823541e-10,2.7092981101850719e-09,7.3315212428404799e-14,1.2413761203319862e-12,2.3591229899766221e-10,3.169196907248279e-07,1.0450674338380345e-13,2.829709177081848e-09,1.8262298367345341e-17,6.6008764396367674e-15,8.7042103777900955e-15,4.1279250393716514e-18,9.7255214711995116e-14,1.179486604852984e-17,1.2955311089970941e-21,1.9119273848702416e-19,4.9520554102867974e-19
3.1677021634638943e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45087268319410589,0.11725256810129721,0.022799819248830379,4.2335603422689685e-16,3.8218106113827609e-10,3.5844775112542608e-07,2.9267115488076739e-09,7.5583172284069055e-11,1.1865388764752803e-23,2.800528848218733e-05,3.6844946514028601e-21,2.6753876058687578e-05,2.098926062016182e-15,4.0056956582605374e-13,8.3867606882111378e-18,8.6457545646444056e-20,6.4073721174924879e-08,4.8120828569550373e-15,0.0013890619012835578,4.3423914617106634e-05,1.772065250138612e-06,5.2735165426673941e-09,1.5855200754695859e-10,2.7385554860020621e-09,7.7123264726725736e-14,1.2548072479936625e-12,2.4749995649789286e-10,3.2451440970757579e-07,1.0862170449154378e-13,2.9492089480210313e-09,1.9689038611913966e-17,7.0523225570047879e-15,9.1824383707027785e-15,4.4897981810954823e-18,1.0285100219400434e-13,1.2804261035041608e-17,1.382392636256188e-21,2.0489837866259193e-19,5.2750233503405444e-19
3.217217189561959e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45085234205591201,0.11723245881342613,0.022799504047808027,4.6254209803707409e-16,4.0940524148269326e-10,3.6954910084669455e-07,3.0849290087734979e-09,7.9176112633687476e-11,1.2987215128566088e-23,2.8443418326808258e-05,3.9911854755756285e-21,2.7153882745711525e-05,2.2035577969378824e-15,4.351210955338637e-13,9.0291139404693114e-18,9.2488697708906518e-20,6.7571417874266136e-08,5.1296660476413764e-15,0.0014087251786986943,4.4050423278913147e-05,1.8153770765107091e-06,5.4787519460534743e-09,1.6103493530003575e-10,2.7678082573839928e-09,8.1086327973750991e-14,1.2682387413390237e-12,2.59483299084054e-10,3.3218583246922124e-07,1.128335088870359e-13,3.0715773811894222e-09,2.1203775473374934e-17,7.5266227314470008e-15,9.6791780279397722e-15,4.8773227938501495e-18,1.0866683583121449e-13,1.3881626352129221e-17,1.4735627901343775e-21,2.1935730964786632e-19,5.61375444741481e-19
3.2667322156600235e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45083206169094647,0.1172124084195952,0.022799189906517133,5.0471971664956712e-16,4.3813982190571853e-10,3.8081594766821779e-07,3.2491768189021477e-09,8.2880933922706058e-11,1.4195394098743155e-23,2.8881558527363404e-05,4.3180004968543345e-21,2.7553356515911331e-05,2.3116339405832046e-15,4.7208304585033737e-13,9.70942532439114e-18,9.8841789718328626e-20,7.1203646186485771e-08,5.4627663206750528e-15,0.0014283294685196396,4.4674665800218092e-05,1.8590849831102316e-06,5.6885898714542713e-09,1.6351786066596526e-10,2.7970563684468443e-09,8.5209188153054444e-14,1.2816706941475567e-12,2.7186982670008964e-10,3.3993379767424655e-07,1.1714285247282567e-13,3.1968278143404474e-09,2.281045594882831e-17,8.0245405076720335e-15,1.019485152842398e-14,5.2918939602641381e-18,1.1470733371306235e-13,1.5030334834331718e-17,1.5691824696819745e-21,2.3459865832899729e-19,5.968756141587786e-19
3.316247241758088e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45081184195094359,0.11719241674283512,0.022798876835564946,5.5006902735248869e-16,4.6844512431853818e-10,3.9224822092393039e-07,3.4195904833433452e-09,8.6699338626989399e-11,1.54950938446271e-23,2.9319709050883778e-05,4.6659165902058367e-21,2.7952298513368981e-05,2.4232114710917223e-15,5.1158445023861684e-13,1.0429281704371182e-17,1.0552889468685366e-19,7.4973366846714115e-08,5.8118841423170708e-15,0.0014478749477644143,4.5296617795047848e-05,1.903184730877085e-06,5.9030451200411654e-09,1.6600078387814798e-10,2.8262997641947051e-09,8.9496726182609429e-14,1.2951032037006217e-12,2.8466704737564827e-10,3.4775814301810509e-07,1.215504159178247e-13,3.3249731694600204e-09,2.451313097435907e-17,8.5468522234710693e-15,1.0729883634062707e-14,5.7349596051946977e-18,1.2097712029263581e-13,1.6253868534572745e-17,1.6693948768213398e-21,2.5065220517851052e-19,6.3405428294717635e-19
3.3657622678561527e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4507916826877964,0.11717248360670734,0.022798564845359602,5.9877803309681143e-16,5.0038291552572068e-10,4.0384585544023283e-07,3.5963063190810877e-09,9.0633028653930804e-11,1.6891704865881258e-23,2.9757869865407938e-05,5.0359418879855779e-21,2.8350709877242551e-05,2.5383474163033516e-15,5.5375915127679495e-13,1.1190308409183241e-17,1.1256234961936123e-19,7.888354842148314e-08,6.1775280782849363e-15,0.0014673617929194243,4.5916255266893444e-05,1.9476720666521748e-06,6.1221311238089139e-09,1.6848370517889092e-10,2.8555383905264358e-09,9.3953917732481889e-14,1.3085363708002214e-12,2.9788247538724949e-10,3.5565870525482426e-07,1.2605686463466831e-13,3.4560259672886601e-09,2.6315955452636101e-17,9.0943470199118863e-15,1.1284701616065969e-14,6.2080215793823895e-18,1.2748082595082733e-13,1.7555820419617135e-17,1.7743455178732393e-21,2.675483856703771e-19,6.7296356891957871e-19
3.4152772939542173e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45077158375355147,0.11715260883530255,0.022798253946109182,6.5104280175796836e-16,5.3401641398062184e-10,4.1560879148533438e-07,3.7794614325940273e-09,9.4683705342826442e-11,1.8390845784723319e-23,3.0196040939981677e-05,5.4291162795316077e-21,2.8748591741769161e-05,2.6570988536659367e-15,5.9874589741842535e-13,1.1994169396090909e-17,1.1995475689267888e-19,8.2937166408478638e-08,6.5602148001642322e-15,0.001486790179941054,4.6533554611562564e-05,1.992542724139491e-06,6.3458599517534709e-09,1.7096662481929052e-10,2.8847721942420223e-09,9.8585832948073009e-14,1.3219702997829621e-12,3.1152362943686435e-10,3.6363532022461112e-07,1.3066284876389414e-13,3.5899983414174731e-09,2.8223188205025599e-17,9.6678268515124891e-15,1.1859735181276626e-14,6.7126367408769887e-18,1.3422308658297987e-13,1.8939896063298967e-17,1.8841822050591926e-21,2.853182933762684e-19,7.1365625447554118e-19
3.464792320052282e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4507515450004036,0.1171327922532388,0.022797944147820787,7.0706766521530311e-16,5.6941029598981163e-10,4.2753697471732839e-07,3.9691936965208349e-09,9.8853069465247549e-11,1.9998369181107817e-23,3.0634222244657585e-05,5.8465119110533923e-21,2.9145945236268512e-05,2.7795229101458897e-15,6.4668843953384038e-13,1.2842567403628864e-17,1.2771898558745748e-19,8.7137202340985818e-08,6.9604690918082674e-15,0.0015061602842572541,4.7148492619886171e-05,2.0377924248666175e-06,6.5742423166514577e-09,1.7344954305911359e-10,2.9140011230486148e-09,1.0339763614145372e-13,1.3354050985346508e-12,3.2559803086305265e-10,3.7168782288143911e-07,1.3536900315261368e-13,3.7269020519689639e-09,3.0239191834974082e-17,1.0268106496394988e-14,1.2455416398536292e-14,7.2504180338536792e-18,1.4120854320687732e-13,2.0409915337525153e-17,1.9990550579702096e-21,3.0399368392328186e-19,7.5618577611273607e-19
3.5143073461503465e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45073156628069067,0.11711303368566023,0.022797635460299753,7.6706541808821965e-16,6.0663070136357945e-10,4.396303561310253e-07,4.1656417263386465e-09,1.0314282122541273e-10,2.1720367466677754e-23,3.1072413750494271e-05,6.2892336858146308e-21,2.9542771485146854e-05,2.9056767621418999e-15,6.9773562719288883e-13,1.373724409310953e-17,1.3586817277280286e-19,9.1486642897417553e-08,7.3788238557262099e-15,0.0015254722807691264,4.7761046480279477e-05,2.0834168791432661e-06,6.8072875824311115e-09,1.7593246016667648e-10,2.9432251255662573e-09,1.0839458541192442e-13,1.3488408785047174e-12,3.4011320185984738e-10,3.7981604732063022e-07,1.4017594734816346e-13,3.8667484988733685e-09,3.2368432501992744e-17,1.0896013566420477e-14,1.3072179625108954e-14,7.8230355643918155e-18,1.4844184159099236e-13,2.1969814101059039e-17,2.1191165050969926e-21,3.2360697569485521e-19,8.0060620481284348e-19
3.563822372248411e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45071164744688841,0.11709333295823532,0.022797327893148825,8.3125751596967253e-16,6.4574523851001793e-10,4.5188889200356845e-07,4.3689448570626309e-09,1.075546602605603e-10,2.3563178794037965e-23,3.1510615429555396e-05,6.7584197646094108e-21,2.9939071607901543e-05,3.0356176354016839e-15,7.5204150465020448e-13,1.4679980178914999e-17,1.4441572474376606e-19,9.5988479016307981e-08,7.8158201194601731e-15,0.0015447263438524976,4.8371193781157402e-05,2.1294117870173688e-06,7.0450037721256288e-09,1.7841537641872442e-10,2.972444151333312e-09,1.1358203216053875e-13,1.3622777547142053e-12,3.5507666371146453e-10,3.8801982680641524e-07,1.4508428560156834e-13,4.0095487347508701e-09,3.4615479624834045e-17,1.1552388517305557e-14,1.3710461433191357e-14,8.4322176727041043e-18,1.5592763190196114e-13,2.3623645886088507e-17,2.2445212853407508e-21,3.4419125207120429e-19,8.4697223080158167e-19
3.6133373983464757e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45069178835160612,0.11707368989715534,0.022797021455767511,8.9987427299686916e-16,6.868229889704999e-10,4.6431254383886138e-07,4.5792431199747042e-09,1.1209028564132229e-10,2.5533393004520529e-23,3.1948827254908401e-05,7.2552420665310057e-21,3.0334846719126068e-05,3.1694028049417644e-15,8.0976540649465327e-13,1.5672595547636117e-17,1.5337531821181253e-19,1.0064570501714715e-07,8.2720070419516725e-15,0.0015639226473594947,4.897891251320478e-05,2.1757728392282858e-06,7.2873975763982164e-09,1.8089829210030822e-10,3.0016581508115618e-09,1.1896542057479545e-13,1.375715845764933e-12,3.7049593506774821e-10,3.9629899379943988e-07,1.5009460686065683e-13,4.1553134774098667e-09,3.6985005495912149e-17,1.2238084658721155e-14,1.4370700536535913e-14,9.0797520014274549e-18,1.6367056837030686e-13,2.5375583582582866e-17,2.3754264494681223e-21,3.6578026560524202e-19,8.9533915391054378e-19
3.6628524244445403e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45067198884758136,0.11705410432913278,0.022796716157351467,9.7315505859859208e-16,7.2993451139490942e-10,4.7690127831083326e-07,4.7966772193891636e-09,1.1675139587210055e-10,2.7637857609537839e-23,3.2387049200623034e-05,7.7809067700327262e-21,3.0730097928515583e-05,3.3070895949702741e-15,8.7107205292512887e-13,1.6716949366125134e-17,1.6276090144840604e-19,1.054613177274249e-07,8.7479419198978586e-15,0.0015830613646201116,4.9584181071501324e-05,2.2224957181567179e-06,7.5344743626274146e-09,1.8338120750465935e-10,3.0308670753910052e-09,1.2455028705905871e-13,1.389155273850034e-12,3.8637853022816291e-10,4.0465337998423925e-07,1.5520748477877151e-13,4.3040531219710921e-09,3.9481784801136691e-17,1.2953968164374431e-14,1.505333771720632e-14,9.7674865595996195e-18,1.7167530897348409e-13,2.7229921120443302e-17,2.511991361644723e-21,3.8840843811695795e-19,9.4576286180218394e-19
3.712367450542605e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45065224878767562,0.11703457608139982,0.022796412006891913,1.0513484932617804e-15,7.7515184495545168e-10,4.8965506720557045e-07,5.0213885094630931e-09,1.2153968889144552e-10,2.9883683800358506e-23,3.2825281241769611e-05,8.3366548142802976e-21,3.112482634087305e-05,3.4487353788127534e-15,9.3613164461542046e-13,1.7814940178534995e-17,1.7258669538185864e-19,1.1043831561624554e-07,9.2441901940979936e-15,0.0016021426684437721,5.0186978257501803e-05,2.2695760987709056e-06,7.7862381845417306e-09,1.8586412293306498e-10,3.0600708773943409e-09,1.3034225954827245e-13,1.4025961647557077e-12,4.0273195743741479e-10,4.1308281629666777e-07,1.6042347773811373e-13,4.4557777526272263e-09,4.2110694076461864e-17,1.3700918082074327e-14,1.5758815752492281e-14,1.0497330781828803e-17,1.7994651513536283e-13,2.9191075149451433e-17,2.6543777009606594e-21,4.1211086183588821e-19,9.9829981275554231e-19
