Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),H2X(49)
1.4112576989551928e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33699821772399186,0.11812797594976077,0.022807913329717051,3.0666103890050963e-16,8.6553650173144376e-15,7.360082344035759e-13,1.629701462467777e-11,2.1224497766154741e-21,2.3265388255495505e-33,1.4305690354708343e-10,2.9508297071398023e-41,1.4240510430900952e-10,4.0818599011762618e-30,5.6635069207547525e-22,3.3760096837873756e-25,8.6719335657914686e-27,3.3178930617047858e-15,1.3063975328671445e-31,0.0005419782062598635,2.7308677465667505e-05,1.4947427061661389e-11,4.6875013756505449e-08,1.0349597069840077e-15,1.7094964991910876e-13,1.1669247902169918e-08,2.6761304879931637e-12,2.6162632667552916e-17,3.0223016416441762e-11,8.4121115513067674e-18,2.2769497021454466e-15
1.454897906570455e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33698144982510086,0.11811205240140717,0.02280749194934396,3.5459538474530657e-16,9.4672266050789315e-15,8.0178467593540982e-13,1.8266280539422753e-11,2.2899010592261532e-21,2.819150475566651e-33,1.4746424840545113e-10,3.4372412461722374e-41,1.4677605145921677e-10,4.4991426008305213e-30,6.18104825484481e-22,3.969099960199857e-25,1.0029916860159099e-26,3.60466108345047e-15,1.4740560030310214e-31,0.00055790134989490133,2.8151433491743805e-05,1.5032196569632555e-11,4.847574756194446e-08,1.0408290818704156e-15,1.7628943185410425e-13,1.2064903953732946e-08,2.8300242049189936e-12,2.7679881630839973e-17,3.2818770150212061e-11,9.4226911403109696e-18,2.5336307872245017e-15
1.4941740934241911e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33696640021389768,0.11809776262803558,0.022807112749467767,4.0256311237101312e-16,1.0243542452458145e-14,8.644374729121869e-13,2.0180085413833219e-11,2.4484331278745419e-21,3.3348804044262411e-33,1.5143003605511314e-10,3.9307226949773791e-41,1.5070835371095291e-10,4.9021694549758375e-30,6.674563711196232e-22,4.5726870866630261e-25,1.138948788109501e-26,3.8766309554571669e-15,1.6393957725281282e-31,0.00057219075710284047,2.8909828739231127e-05,1.5108466553721701e-11,4.9924068630669392e-08,1.0461099563045949e-15,1.8125396398615293e-13,1.2422659299413981e-08,2.9725264258407003e-12,2.9085795219069139e-17,3.5266206279180661e-11,1.0403967970202651e-17,2.7826912736760741e-15
1.5334502802779272e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33695138980470862,0.11808351198328675,0.022806733589721399,4.5545238955449179e-16,1.106478980162318e-14,9.3047220711061926e-13,2.2234031027479584e-11,2.6145798633264042e-21,3.9278385627003412e-33,1.5539504566134142e-10,4.4822072573238036e-41,1.5463919682157015e-10,5.3325087854379201e-30,7.1952726478833218e-22,5.2487252191187355e-25,1.2889237074282676e-26,4.1621163860675131e-15,1.8193950774101438e-31,0.00058644103387258209,2.9668143476179947e-05,1.518471616535791e-11,5.1379644308305884e-08,1.0513894201142046e-15,1.8637072371703076e-13,1.2781983678265133e-08,3.1188430409178956e-12,3.0530304006421617e-17,3.7820515791176024e-11,1.145625263411463e-17,3.0497062737330664e-15
1.5727264671316633e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33693641849013745,0.11806930035993102,0.022806354470013456,5.1361415004176774e-16,1.1932637471190796e-14,9.9999606333946223e-13,2.4434096513548963e-11,2.7885346285072257e-21,4.6071549854355373e-33,1.5935927854993158e-10,5.0971046552370771e-41,1.5856858989422625e-10,5.7914315302505507e-30,7.7440813464244824e-22,6.0036949058345788e-25,1.4539257386249095e-26,4.4614740345766589e-15,2.0150373752108168e-31,0.00060065228743443381,3.0426377877992836e-05,1.5260944846413237e-11,5.2842471865452187e-08,1.0566674347354264e-15,1.9164153270126151e-13,1.3142869107091059e-08,3.2689999563821034e-12,3.2013729301758519e-17,4.0483082177637186e-11,1.2582500263129845e-17,3.3355223356591349e-15
1.6120026539853994e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33692148616308304,0.11805512765103349,0.022805975390252801,5.7741369283487853e-16,1.2848789814270054e-14,1.0731175714999736e-12,2.6786333837292403e-11,2.970490674339089e-21,5.3827628981204063e-33,1.6332273604354435e-10,5.781203062457044e-41,1.6249654201951869e-10,6.2802385771693583e-30,8.3219103925563099e-22,6.8444649384331239e-25,1.6350063230117951e-26,4.7750629108877779e-15,2.2273513387078194e-31,0.00061482462472394644,3.1184532119513408e-05,1.5337152747480041e-11,5.4312548577890888e-08,1.0619440106049052e-15,1.9706819265652661e-13,1.350530756421281e-08,3.4230230934272251e-12,3.3536394177244873e-17,4.3255256403160498e-11,1.3785699558667421e-17,3.6410057587336743e-15
1.6512788408391356e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33690659271673906,0.11804099374995314,0.022805596350348546,6.4723085623681864e-16,1.3814987167959736e-14,1.1499466125554508e-12,2.9296865431168119e-11,3.1606411396446722e-21,6.2654436732788377e-33,1.6728541946171929e-10,6.5406860897009338e-41,1.6642306227551355e-10,6.8002606476878092e-30,8.9296947368850751e-22,7.7783040851583506e-25,1.8332596035410006e-26,5.1032443737176724e-15,2.4574119046003028e-31,0.00062895815238271408,3.1942606375028186e-05,1.5413340126830357e-11,5.5789871728343369e-08,1.0672191656398084e-15,2.0265251624919442e-13,1.3869290990344427e-08,3.5809383529003628e-12,3.5098623522637179e-17,4.6138358953682885e-11,1.5068871380848935e-17,3.9670426138739012e-15
1.6905550276928717e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33689173804459283,0.11802689855034205,0.022805217350210082,7.2346019721860404e-16,1.4833006326192205e-14,1.2305944248156864e-12,3.1971882180252809e-11,3.359179050425873e-21,7.2668773489546116e-33,1.712473301208818e-10,7.3821515668662845e-41,1.7034815972777583e-10,7.3528581734393732e-30,9.5683837026524436e-22,8.8128934283295864e-25,2.0498229467462616e-26,5.4463821285370878e-15,2.7063413780926758e-31,0.00064305297675922805,3.2700600818268525e-05,1.5489507592667564e-11,5.7274438605690802e-08,1.0724929418808669e-15,2.0839628222577096e-13,1.423481128872543e-08,3.7427716560177442e-12,3.6700743981597389e-17,4.9133681510330243e-11,1.6435068000734414e-17,4.3145387695859107e-15
1.7298312145466078e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33687692204042419,0.1180128419461447,0.022804838389747038,8.0651113670702662e-16,1.5904661026134896e-14,1.3151736100012067e-12,3.4817642148858504e-11,3.566297322043153e-21,8.3996957562250682e-33,1.7520846933436858e-10,8.3126310038146237e-41,1.7427184342939976e-10,7.9394211751896287e-30,1.0238941193304146e-21,9.9563386979316531e-25,2.2858773590437511e-26,5.8048422256285591e-15,2.9753105022281069e-31,0.00065710920390972072,3.3458515622412596e-05,1.5565654128930215e-11,5.8766246510845482e-08,1.0777652692517605e-15,2.1430138679710555e-13,1.4601860327274794e-08,3.9085487893073941e-12,3.8343084116828256e-17,5.2242487881095185e-11,1.7887371861246393e-17,4.684419923339939e-15
1.7691074014003439e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3368621445983056,0.11799882383159685,0.022804459468869307,8.9680807319790546e-16,1.7031802384670153e-14,1.4037981388461986e-12,3.7840469416873698e-11,3.7821887594113642e-21,9.6775331472106918e-33,1.7916883841241049e-10,9.3396080519398057e-41,1.7819412242103671e-10,8.5613691525973229e-30,1.0942345783891404e-21,1.1217181927350895e-24,2.5426478668914883e-26,6.1789930579332508e-15,3.2655394400909816e-31,0.00067112693959893444,3.4216350960086926e-05,1.5641780620287384e-11,6.026529274612773e-08,1.083036208732018e-15,2.2036954057319278e-13,1.4970429935674921e-08,4.078295704838696e-12,4.0025974153417302e-17,5.5466014848697716e-11,1.9428895326054705e-17,5.0776316322485764e-15
1.8044559695687064e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33684887778363704,0.11798624034997436,0.022804118473850526,9.8463359661771305e-16,1.8095231129343745e-14,1.4871142882761139e-12,4.0717685063444343e-11,3.984151374123271e-21,1.0963694204137305e-32,1.8273251319726944e-10,1.0352956987352614e-40,1.8172297994856431e-10,9.1525733690125627e-30,1.1604314849660755e-21,1.2459736864263271e-24,2.7925019233774888e-26,6.5294507489821883e-15,3.5459717188248131e-31,0.0006837100787001185,3.4898334962395078e-05,1.5710277347232771e-11,6.162062090829682e-08,1.0877788693695352e-15,2.2597183186301827e-13,1.5303435889080537e-08,4.2344834187409815e-12,4.1575519998834034e-17,5.8466276885652487e-11,2.0895145780847891e-17,5.4522673229361587e-15
1.839804537737069e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3368356420418519,0.11797368788284146,0.022803777510757735,1.0790151980097586e-15,1.9206537179980502e-14,1.5738856214466045e-12,4.3748199061415496e-11,4.1935167342532777e-21,1.2390674272921049e-32,1.8629556618203971e-10,1.145704306695907e-40,1.8525071354703798e-10,9.774689104415468e-30,1.229442876096326e-21,1.381153195073852e-24,3.0611203874944948e-26,6.8931900852604514e-15,3.8456148746821293e-31,0.00069626220184513827,3.5580254861316602e-05,1.5778757662125955e-11,6.2981807986351672e-08,1.0925203937664051e-15,2.3170901313802107e-13,1.5637660851163522e-08,4.3939263907096053e-12,4.31584239180827e-17,6.1561310516592851e-11,2.2438519737688091e-17,5.8473001181533785e-15
1.8751531059054312e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33682243729633266,0.11796116635369852,0.022803436579525778,1.1802939956843973e-15,2.0367149534938086e-14,1.6641980911412408e-12,4.6936751713657609e-11,4.4104251650931105e-21,1.3970705379222713e-32,1.8985799831549715e-10,1.2658337706722958e-40,1.8877732978135408e-10,1.0428811960556249e-29,1.3013431628366651e-21,1.5279747963142417e-24,3.349489646485432e-26,7.2704844854780723e-15,4.1654652224426455e-31,0.00070878338553407466,3.6262110781557795e-05,1.5847221458596286e-11,6.4348852030443617e-08,1.0972607748903995e-15,2.3758252024567328e-13,1.597309879171686e-08,4.5566433651930123e-12,4.4774930865349239e-17,6.4751967004631708e-11,2.4061346280235274e-17,6.2634607070000291e-15
1.9105016740737935e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3368092634706511,0.11794867568623506,0.022803095680089657,1.2888212930101665e-15,2.1578522880495337e-14,1.7581385632009079e-12,5.0288122911728581e-11,4.6350169203046026e-21,1.5716814535231334e-32,1.9341981054440804e-10,1.3963658503067941e-40,1.9230283520831715e-10,1.1116056591522324e-29,1.3762077400475894e-21,1.6871881673867105e-24,3.6586260504055259e-26,7.6616089004381488e-15,4.5065540843652726e-31,0.00072127370607777213,3.6943902847467437e-05,1.5915669196950934e-11,6.5721751093662423e-08,1.1020000439749012e-15,2.4359344695275396e-13,1.6309743657154362e-08,4.722653309735525e-12,4.6425286632288289e-17,6.8039082773200607e-11,2.5765972490312281e-17,6.7014928890393704e-15
1.945850242242156e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33679612048856844,0.11793621580432952,0.022802754812384553,1.4049586496079098e-15,2.2842137898493585e-14,1.8557948199093315e-12,5.3807131383406212e-11,4.8674321817079464e-21,1.7642856990688576e-32,1.9698100381354252e-10,1.5380181075963128e-40,1.9582723637665555e-10,1.1837556638735828e-29,1.4541129891973439e-21,1.8595752707141522e-24,3.9895761432258573e-26,8.0668398126064895e-15,4.8699483734587889e-31,0.00073373323959829637,3.7625631183038466e-05,1.5984100716503169e-11,6.7100503235230933e-08,1.1067381910054295e-15,2.4974350793586897e-13,1.6647589370920965e-08,4.8919747905774481e-12,4.810973910707801e-17,7.1423479967262844e-11,2.7554763537660854e-17,7.162153594661458e-15
1.981198810410518e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33678300827403435,0.11792378663204854,0.022802413976345803,1.5290779678375813e-15,2.4159501440390325e-14,1.9572555635082281e-12,5.7498633736412056e-11,5.1078110575637899e-21,1.9763550399878809e-32,2.0054157906567044e-10,1.6915451223310574e-40,1.9935053982703844e-10,1.2594464663750225e-29,1.5351362640864662e-21,2.0459510448456441e-24,4.3434169247916505e-26,8.4864552338659591e-15,5.2567511972029595e-31,0.00074616206202939993,3.8307295911908032e-05,1.6052516446968091e-11,6.8485106517533288e-08,1.1114752436741999e-15,2.5603328832320849e-13,1.6986629834222711e-08,5.0646270297618545e-12,4.9828536154702292e-17,7.490596721273234e-11,2.9430102494425531e-17,7.6462129051132334e-15
2.0165473785788805e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33676992675118705,0.11791138809364668,0.022802073171908906,1.661561578415748e-15,2.5532147035906349e-14,2.0626104197430512e-12,6.1367523671513611e-11,5.356293585703689e-21,2.209451135387483e-32,2.0410153724158086e-10,1.8577397793020955e-40,2.0287275209209266e-10,1.3387952079187849e-29,1.6193559297367464e-21,2.2471641103159597e-24,4.7212560927468176e-26,8.9207347065114378e-15,5.668102472855025e-31,0.00075856024911700375,3.8988897157360365e-05,1.6120915658391074e-11,6.9875559009914228e-08,1.1162111555364256e-15,2.6246557404457334e-13,1.7326858924645231e-08,5.2406279938954484e-12,5.1581929406638933e-17,7.8487340198614034e-11,3.1394389697991359e-17,8.1544540749313556e-15
2.051895946747243e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3367568758443521,0.11789902011356573,0.022801732399009532,1.8028023103332638e-15,2.6961634823706326e-14,2.1719499413457099e-12,6.5418731460657817e-11,5.6130197318259775e-21,2.4652293017222015e-32,2.0766087928006439e-10,2.0374345823634358e-40,2.0639387969641966e-10,1.421920908147225e-29,1.7068513360355443e-21,2.4640974742232312e-24,5.1242322452117632e-26,9.3699592981521074e-15,6.105179525832948e-31,0.0007709278764196708,3.9670435042324584e-05,1.6189299540698615e-11,7.1271858782305924e-08,1.120946001269807e-15,2.6903891926572865e-13,1.7668270499706177e-08,5.4199979308687466e-12,5.3370167457309306e-17,8.2168381993408516e-11,3.3450042244455423e-17,8.6876735564126089e-15
2.087244514915605e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33674385547804264,0.11788668261643451,0.022801391657583509,1.9532035542868118e-15,2.8449552242640797e-14,2.2853656114148306e-12,6.9657223399916288e-11,5.8781293917993857e-21,2.7454422205629808e-32,2.1121960611794971e-10,2.231502945181091e-40,2.0991392915661141e-10,1.5089444586116332e-29,1.7977028574876397e-21,2.6976692180037208e-24,5.5535150814184787e-26,9.8344116065453147e-15,6.5691976682563879e-31,0.00078326501930906162,4.0351909689381068e-05,1.625766702049511e-11,7.2674003912698955e-08,1.1256797167665231e-15,2.757583138662606e-13,1.8010858390560638e-08,5.6027537502384448e-12,5.5193506701757856e-17,8.594986339700062e-11,3.5599494031352327e-17,9.2466810236362839e-15
2.1190582262671313e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33673216319827426,0.11787560486979434,0.022801085017156903,2.0967388849422617e-15,2.9839969419460089e-14,2.3910011846457326e-12,7.3636127180920825e-11,6.1240115565709554e-21,3.0200555539695514e-32,2.1442193504822443e-10,2.4192097331291516e-40,2.1308105723707041e-10,1.5906997361100404e-29,1.8824059513762488e-21,2.9228972016974545e-24,5.9633538478148375e-26,1.02656731764023e-14,7.0108841603034053e-31,0.00079434244588059001,4.0965182904348214e-05,1.6319184074648981e-11,7.394093072499981e-08,1.129939112772111e-15,2.8192973756355396e-13,1.8320188129848041e-08,5.770145317261944e-12,5.6864731654513894e-17,8.943970013379022e-11,3.7616224256949582e-17,9.7725163405053809e-15
2.147690566483505e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33672166119990682,0.11786565591151744,0.022800809062487024,2.2328068590500196e-15,3.1133916832346273e-14,2.4890163368160316e-12,7.7353340563243085e-11,6.3512925501697206e-21,3.2865879613713851e-32,2.1730360623790468e-10,2.5993098517936072e-40,2.1593073426547374e-10,1.6671389391632361e-29,1.9610689626934079e-21,3.1383805296980417e-24,6.3520001270969507e-26,1.0664723336303177e-14,7.4287053666950356e-31,0.00080429111508265256,4.1517085160506335e-05,1.6374538728976651e-11,7.5085210574421701e-08,1.1337718285166267e-15,2.8758544323213312e-13,1.8599391527325274e-08,5.923167711926574e-12,5.8393471943391888e-17,9.2651089546397475e-11,3.9499425033481771e-17,1.0264700600658744e-14
2.1763229066998787e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33671117910557197,0.11785572681970204,0.02280053312835326,2.3756373141453463e-15,3.2469112697939008e-14,2.5898715785963477e-12,8.1202375750641909e-11,6.5843224717239481e-21,3.5726069968322683e-32,2.2018487545370263e-10,2.7905343089612963e-40,2.1877971548403031e-10,1.7463565757139847e-29,2.0420801323876683e-21,3.3665312113420092e-24,6.7600891329428413e-26,1.1074271866379136e-14,7.8664910867582369e-31,0.00081421991686374468,4.2068946143072429e-05,1.6429882973985653e-11,7.6233322157044364e-08,1.1376038241660438e-15,2.9333826362471799e-13,1.8879355670746535e-08,6.0784454024220446e-12,5.9945695261643066e-17,9.5929710319990619e-11,4.1448549365493637e-17,1.0775287465202062e-14
2.2049552469162524e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33670071687551045,0.11784581755464975,0.022800257214721811,2.5254652503077588e-15,3.3846453984434004e-14,2.6936173305541479e-12,8.5185938247016552e-11,6.8231755304040457e-21,3.8792481325402354e-32,2.230657431897042e-10,2.9934317472926203e-40,2.2162800434060961e-10,1.8284204595243692e-29,2.1254841179390502e-21,3.6079075728117216e-24,7.1883032123846232e-26,1.1494471877857269e-14,8.3249627771520494e-31,0.00082412889092243536,4.2620765916518165e-05,1.6485216829301533e-11,7.7385264459062521e-08,1.1414351001021703e-15,2.9918856317233066e-13,1.9160077241668306e-08,6.2359885168947919e-12,6.1521538149383191e-17,9.9275950623768363e-11,4.3464921978126273e-17,1.1304732736570607e-14
2.233587587132626e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33669027447004296,0.11783592807674183,0.022799981321558971,2.6825303536843517e-15,3.5266850016318683e-14,2.8003044204599273e-12,8.9306747861476764e-11,7.0679259060427604e-21,4.2076963952333337e-32,2.2594620993915293e-10,3.2085710555375901e-40,2.2447560427966517e-10,1.9133991973302011e-29,2.2113260343031811e-21,3.863084377232518e-24,7.6373385102520028e-26,1.1925477137459905e-14,8.8048593920503972e-31,0.00083401807687773872,4.317254454516591e-05,1.654054049098114e-11,7.8541036467555503e-08,1.1452656707594679e-15,3.0513733652132793e-13,1.9441552911672539e-08,6.3958069593082334e-12,6.3121138530637363e-17,1.0269019415212418e-10,4.5549874491741393e-17,1.1853497957679251e-14
2.262219927349e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33667985184956956,0.11782605834643883,0.022799705448831073,2.847077021326488e-15,3.6731222279224896e-14,2.9099840845032212e-12,9.3567538500178791e-11,7.3186477478475099e-21,4.5591877999864406e-32,2.2882627619445449e-10,3.4365418580055785e-40,2.2732251874224014e-10,2.0013621865703191e-29,2.2996514295292792e-21,4.1326530621672064e-24,8.1079050406327179e-26,1.2367442066254376e-14,9.3069375867148226e-31,0.00084388751426927461,4.3724282093189157e-05,1.6595853867700914e-11,7.9700637172597919e-08,1.1490955298991898e-15,3.1118531695696918e-13,1.97237793437928e-08,6.5579105722860529e-12,6.4744635006708827e-17,1.0617282026010372e-10,4.7704745233452957e-17,1.2422050421144614e-14
2.2908522675653736e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33666944897456991,0.11781620832428064,0.022799429596504557,3.0193543853874731e-15,3.8240504678759602e-14,3.0227079685095194e-12,9.7971057973238305e-11,7.5754151739228908e-21,4.9350108142997454e-32,2.3170594244717554e-10,3.6779550124906341e-40,2.3016875116597309e-10,2.0923796131066248e-29,2.3905062884583376e-21,4.4172219774908256e-24,8.6007267561037541e-26,1.282052173936831e-14,9.8319719208916418e-31,0.00085373724255742914,4.4275978624612416e-05,1.665115696823128e-11,8.0864065565792147e-08,1.1529246774611771e-15,3.1733298299833688e-13,2.0006753192187632e-08,6.7223094246486994e-12,6.63921661018161e-17,1.0972420408700871e-10,4.9930879070849002e-17,1.3010863178775658e-14
