Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),H2X(49),COX(50),CHOX(53)
4.5676226566957825e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32444779555659348,0.11289973522219342,0.01899912733965916,2.2149829837133836e-06,0.0001118011366380965,8.7318563221332752e-05,0.00010416351095822255,8.5962429551605275e-14,1.6758932332229779e-17,6.8910639918731773e-08,1.1848352745925448e-26,5.6421524459757276e-08,1.5692159519864809e-20,1.634378162083407e-12,7.4893039163420367e-15,2.8543904561940021e-17,9.7817462280050324e-08,1.087134290267379e-19,0.0056618067240493414,0.0074222038945268602,7.4988146960948796e-10,3.2076729427664668e-05,5.2674284195299717e-14,7.8912364462463202e-10,1.8729666586512601e-07,3.9104875775426726e-07,1.7876168192281995e-06,5.3492337256244346e-09,1.4000083327581365e-10,1.3072200845062053e-06,8.327475101363519e-11,1.5082715693187362e-12
4.596933765793571e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32440807984563352,0.112899163246094,0.018977288739073731,2.2653294458025456e-06,0.00011374530932038103,8.79446032989979e-05,0.00010539271273733032,8.817071844098987e-14,1.7103480113264198e-17,6.9591560679500601e-08,1.2427426267434521e-26,5.6520392254177003e-08,1.620451555080713e-20,1.6695317352555612e-12,7.5918112513343594e-15,2.9072580354564714e-17,9.8824982076734065e-08,1.1290147826363021e-19,0.0056610796155808748,0.0074625844795390295,7.5389959803821165e-10,3.2108177167536675e-05,5.2953695613844573e-14,7.8985682240547152e-10,1.8725871985718952e-07,3.9360847600246097e-07,1.8065021292676107e-06,5.4399123017493302e-09,1.4226142750197048e-10,1.3165009978335521e-06,8.4247144252665277e-11,1.5258868286977912e-12
4.62624487489136e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32436844997424069,0.11289858337762804,0.018955480572613127,2.3164818882449307e-06,0.00011570731321870975,8.8566770556196587e-05,0.00010662780619148383,9.0422677079503357e-14,1.7452372621188649e-17,7.0274808912308314e-08,1.3031237817698318e-26,5.6617520684399111e-08,1.6730392019471304e-20,1.7051888186066609e-12,7.6948279843538496e-15,2.9607469804218856e-17,9.9832653143709506e-08,1.1722585173968391e-19,0.0056603536239937377,0.0075028787936016134,7.5790902854823469e-10,3.2138931524980351e-05,5.3232471442018652e-14,7.9057358415479185e-10,1.8722099657950187e-07,3.9615977955252702e-07,1.8254627181532304e-06,5.5313769988768503e-09,1.4454279455883774e-10,1.325721921456049e-06,8.5224028553225686e-11,1.54356759774609e-12
4.6555559839891484e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32432890578881196,0.11289799563476602,0.018933702780881464,2.3684475908347252e-06,0.0001176871304051868,8.9185045534047758e-05,0.00010786876805122913,9.2718883073741431e-14,1.7805624845884536e-17,7.0960356584258858e-08,1.3660684766246273e-26,5.6712935990002655e-08,1.7270051543288134e-20,1.7413527533721874e-12,7.7983499450326291e-15,3.0148602470650584e-17,1.0084041627529607e-07,1.216901346049184e-19,0.0056596287476846094,0.0075430869825747126,7.6190977470655327e-10,3.2169002493939561e-05,5.3510613008551366e-14,7.9127416536196084e-10,1.8718349232575468e-07,3.9870264444998096e-07,1.8444982398330264e-06,5.623626418281582e-09,1.4684495933422709e-10,1.334882582555267e-06,8.6205384335719514e-11,1.5613132242486033e-12
4.684867093086937e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32428944713536678,0.11289740003545479,0.018911955304643454,2.4212338401844479e-06,0.00011968474207247519,8.9799409776965288e-05,0.00010911557507321015,9.5059916545208205e-14,1.8163251521786632e-17,7.16481755555927e-08,1.4316690729322962e-26,5.6806663962662496e-08,1.7823759538360201e-20,1.7780268658902032e-12,7.9023729798402368e-15,3.0696007794572251e-17,1.0184821314299346e-07,1.2629798134553206e-19,0.005658904985040146,0.0075832091928339064,7.6590185014756342e-10,3.2198399923094138e-05,5.378812164387375e-14,7.9195879813285499e-10,1.8714620348336117e-07,4.0123704821360069e-07,1.8636083489760634e-06,5.7166591265551989e-09,1.491679459173028e-10,1.3439827235764869e-06,8.719119205594874e-11,1.5791230598828363e-12
4.7141782021847256e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32425007385956034,0.1128967965976175,0.018890238084823964,2.4748479294362073e-06,0.00012170012855132086,9.0409845814315825e-05,0.00011036820404052373,9.744636006696696e-14,1.8525267129726041e-17,7.2338237586083744e-08,1.5000206122060382e-26,5.6898729955618794e-08,1.8391784204129613e-20,1.8152144673800755e-12,8.0068929523572502e-15,3.1249715097782272e-17,1.0285598628994366e-07,1.3105311651688965e-19,0.0056581823344371944,0.0076232455712538887,7.6988526857125171e-10,3.2227133518357884e-05,5.4064998679990434e-14,7.9262771124369977e-10,1.8710912653048558e-07,4.0376296981074937e-07,1.8827927009747795e-06,5.8104736566722779e-09,1.515117776044745e-10,1.3530221019416561e-06,8.8181432205311113e-11,1.5969964602510273e-12
4.743489311282514e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32421078580669843,0.11289618533915288,0.018868551062507538,2.5292971579751601e-06,0.00012373326932788232,9.1016337142283272e-05,0.00011162663176306916,9.9878798599800584e-14,1.8891685898794751e-17,7.3030514341366002e-08,1.5712208716088279e-26,5.6989158892909654e-08,1.89743965072663e-20,1.8529188537237505e-12,8.111905743539733e-15,3.1809753583288442e-17,1.0386367912527429e-07,1.3595933547238081e-19,0.0056574607942430537,0.0076631962651922932,7.7386004374145964e-10,3.2255212845347022e-05,5.4341245450324329e-14,7.9328113020058348e-10,1.8707225803319891e-07,4.0628038961804674e-07,1.9020509519472037e-06,5.905068508779624e-09,1.5387647690531501e-10,1.3620004897657345e-06,8.9176085310973205e-11,1.6149327848886296e-12
4.772800420380303e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32417158282174996,0.1128955662779353,0.018846894178937961,2.5845888311451637e-06,0.00012578414306084411,9.1618868205942214e-05,0.00011289083507789228,1.023578194279064e-13,1.9262521808233124e-17,7.3724977399189055e-08,1.6453704202487709e-26,5.7077975278373102e-08,1.9571870164783829e-20,1.8911433052492375e-12,8.2174072519749512e-15,3.2376152335433426e-17,1.048712359183349e-07,1.4102050508794534e-19,0.0056567403628156937,0.0077030614224737632,7.778261894839009e-10,3.2282647331837914e-05,5.4616863289584232e-14,7.9391927729707856e-10,1.8703559464271528e-07,4.0878928939080767e-07,1.9213827587391178e-06,6.0004421507128885e-09,1.5626206554837761e-10,1.3709176735764152e-06,9.0175131936080626e-11,1.6329313973009163e-12
4.802111529478091e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32413246474936142,0.11289493943181428,0.018825267375517821,2.6407302599666244e-06,0.00012785272759838665,9.2217424381537522e-05,0.00011416079084952457,1.0488401209414815e-13,1.9637788589339048e-17,7.4421598255600795e-08,1.72257267599903e-26,5.7165203204423776e-08,2.0184481626390964e-20,1.9298910865174276e-12,8.3233933941283339e-15,3.2948940320021713e-17,1.0587860179283006e-07,1.4624056448206385e-19,0.0056560210385040036,0.0077428411913741113,7.817837196843975e-10,3.230944627006635e-05,5.4891853533648904e-14,7.9454237166195768e-10,1.8699913309278182e-07,4.1128965224353021e-07,1.9407877789261484e-06,6.0965930191662695e-09,1.5866856448700846e-10,1.379773454037219e-06,9.1178552679948247e-11,1.6509916649928499e-12
4.831422638575879e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32409343143386954,0.11289430481861421,0.018803670593808018,2.6977287608565169e-06,0.0001299389999949586,9.2811991958969842e-05,0.00011543647597031684,1.0745796833488944e-13,2.0017499727393124e-17,7.5120348331056983e-08,1.8029339628322476e-26,5.7250866360610537e-08,2.081251005608649e-20,1.969165446111594e-12,8.4298601045815811e-15,3.352814638444856e-17,1.0688572272084884e-07,1.5162352573101434e-19,0.0056553028196480127,0.0077825357206047462,7.8573264828727038e-10,3.233561881901683e-05,5.5166217519412879e-14,7.9515062931478819e-10,1.8696287019706249e-07,4.137814626084866e-07,1.9602656708158294e-06,6.1935195204826899e-09,1.6109599390518847e-10,1.3885676456739492e-06,9.2186328178211727e-11,1.669112959452324e-12
4.860733747673667e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32405448271931492,0.11289366245613414,0.018782103775527352,2.7555916553505711e-06,0.00013204293652781035,9.3402558124489087e-05,0.00011671786736076787,1.1008028201443173e-13,2.040166846360396e-17,7.5821198976455986e-08,1.8865635686590656e-26,5.733498804196088e-08,2.1456237313005589e-20,2.0089696164289329e-12,8.5368033362625305e-15,3.4113799257830411e-17,1.0789254551680444e-07,1.571734745791961e-19,0.0056545857045791348,0.007822145159297288,7.896729892934032e-10,3.2361174006742301e-05,5.5439956584666011e-14,7.9574426322270656e-10,1.869268028468144e-07,4.1626470620621951e-07,1.9798160934495368e-06,6.2912200309093379e-09,1.6354437322325242e-10,1.3973000766044978e-06,9.319843910302874e-11,1.6872946562021631e-12
4.890044856771455e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32401561844945498,0.11289301236214744,0.018760566862552036,2.8143262698276081e-06,0.00013416451271340985,9.3989110943593448e-05,0.00011800494196984798,1.1275154905908044e-13,2.0790307797073188e-17,7.6524121479098464e-08,1.9735738036600752e-26,5.7417591157116866e-08,2.2115947931527164e-20,2.049306813475925e-12,8.6442190606667429e-15,3.4705927551137237e-17,1.0889901783128755e-07,1.6289457114432701e-19,0.0056538696916203874,0.0078616696569883092,7.9360475675848798e-10,3.238612073247233e-05,5.5713072067990223e-14,7.9632348334073061e-10,1.8689092800827356e-07,4.187393700329374e-07,1.9994387066045315e-06,6.3896928979404139e-09,1.6601372110362601e-10,1.4059705882719958e-06,9.4214866163266203e-11,1.7055361348339194e-12
4.919355965869243e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32397683846777703,0.11289235455440157,0.018739059796915258,2.8739399352360319e-06,0.00013630370332365433,9.4571639344131808e-05,0.00011929767677531733,1.1547236739086283e-13,2.1183430486769776e-17,7.7229087068570541e-08,2.0640800591002134e-26,5.7498698236268764e-08,2.279192910065056e-20,2.0901802366664988e-12,8.7521032680703789e-15,3.5304559757326418e-17,1.0990508814482772e-07,1.6879105061731977e-19,0.005653154779086623,0.0079011093636043184,7.9752796479156203e-10,3.2410467768738826e-05,5.5985565308601799e-14,7.9688849666509694e-10,1.8685524272086918e-07,4.2120544231483297e-07,2.019133170795608e-06,6.4889364411572894e-09,1.6850405545659724e-10,1.4145790351812926e-06,9.5235590104628395e-11,1.7238367789443649e-12
4.945735964057253e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32394200842109699,0.11289175594681328,0.01871972890953319,2.9283498851465943e-06,0.00013824401376753509,9.509246555732059e-05,0.00012046595856371955,1.1796396597818242e-13,2.1541084530423178e-17,7.7865279117672857e-08,2.1486226869733631e-26,5.7570433819083561e-08,2.3414462957734444e-20,2.1274274216772244e-12,8.8495963089558842e-15,3.5848913042848294e-17,1.1081016579918527e-07,1.7425139596028641e-19,0.0056525122972704185,0.0079365327274063743,8.0105154540956958e-10,3.2431874517026261e-05,5.6230278314923085e-14,7.9738503059016593e-10,1.8682328563809534e-07,4.2341755283535207e-07,2.036919341215033e-06,6.578913146634711e-09,1.7076331400950503e-10,1.422273462099433e-06,9.615789960137879e-11,1.740357438972521e-12
4.972115962245263e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32390724640640806,0.11289115111833502,0.018700422109631389,2.9834831580039417e-06,0.00014019855146294068,9.5610016817078181e-05,0.00012163878974474188,1.2049662554709787e-13,2.1902389201603588e-17,7.8503081677967634e-08,2.2361816847078363e-26,5.7640991469053283e-08,2.4050623772975254e-20,2.1651138363776048e-12,8.9474626923600888e-15,3.6398578087018037e-17,1.1171484036760217e-07,1.7986048796921551e-19,0.005651870704187538,0.0079718876419974244,8.0456821471451263e-10,3.2452808742822413e-05,5.6474489366817674e-14,7.9787036916005284e-10,1.8679147769044396e-07,4.2562268874885826e-07,2.0547631901480269e-06,6.6695114524484059e-09,1.7303959751645528e-10,1.429917420883633e-06,9.7083660021757224e-11,1.7569250834989345e-12
4.998495960433273e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32387255230910195,0.11289054008184968,0.018681139355276391,3.0393451064878776e-06,0.00014216729653483652,9.6124286777500527e-05,0.00012281615359622383,1.2307078586321545e-13,2.2267353310658018e-17,7.9142473678846803e-08,2.326847811141629e-26,5.7710386854744179e-08,2.4700626335808368e-20,2.203241777879589e-12,9.0456995350107257e-15,3.6953575416556514e-17,1.1261907599139982e-07,1.8562157282535649e-19,0.0056512299985934343,0.0080071742174254602,8.0807798309575339e-10,3.2473276586386558e-05,5.6718199441457877e-14,7.9834465731440422e-10,1.867598168621634e-07,4.2782084393597137e-07,2.0726644716497226e-06,6.7607300782278876e-09,1.7533291749382608e-10,1.4375108315774327e-06,9.8012857406620554e-11,1.773539271630019e-12
5.024875958621283e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32383792601442413,0.11288992285022247,0.018661880604636558,3.0959410856071423e-06,0.00014415022865890199,9.6635269617574305e-05,0.00012399803341565805,1.2568688783446002e-13,2.2635985515395492e-17,7.9783434026037561e-08,2.4207139960125309e-26,5.777863541504495e-08,2.5364687121686051e-20,2.2418135319223556e-12,9.144303966442855e-15,3.751392548110016e-17,1.1352283734043491e-07,1.9153794767617377e-19,0.0056505901792387632,0.008042392563957999,8.1158086097338242e-10,3.249328410992843e-05,5.6961409516148973e-14,7.9880803817711356e-10,1.8672830118046935e-07,4.3001201301152194e-07,2.090622940263554e-06,6.8525677260257992e-09,1.7764328497852225e-10,1.4450536221570309e-06,9.8945477821412693e-11,1.7901995651996584e-12
5.051255956809293e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32380336740748167,0.11288929943630076,0.018642645815981879,3.15327645254347e-06,0.00014614732707058899,9.7142960031736046e-05,0.0001251844125203662,1.2834537347118697e-13,2.3008294322291583e-17,8.0425941604871078e-08,2.5178753758715733e-26,5.7845752363354537e-08,2.604302427801224e-20,2.2808313727607276e-12,9.2432731290977177e-15,3.8079648653284337e-17,1.1442608960923207e-07,1.9761296103326694e-19,0.0056499512448695017,0.0080775427920736966,8.1507685879717931e-10,3.2512837298738538e-05,5.7204120568289895e-14,7.9926065307091504e-10,1.8669692871362727e-07,4.3219619132896448e-07,2.1086383510224467e-06,6.945023081574256e-09,1.7997071053128894e-10,1.4525457283843642e-06,9.9881507356276505e-11,1.806905528795192e-12
5.074997955178501e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32377232243918203,0.11288873308851329,0.018625354959281727,3.2055148887096762e-06,0.00014795681030740332,9.7597062403318238e-05,0.00012625598683139327,1.3077461475652265e-13,2.3346522652950041e-17,8.1005503843698445e-08,2.608218446777467e-26,5.7905202483946497e-08,2.6665915650094543e-20,2.3163307040562931e-12,9.3326548693950192e-15,3.8593410291282265e-17,1.1523855304052638e-07,2.0321891822387795e-19,0.0056493769595595796,0.0081091198476057093,8.1821738305282896e-10,3.2530051598231996e-05,5.7422134658740764e-14,7.9965891694030478e-10,1.8666881437829942e-07,4.3415597144919662e-07,2.1249007041689998e-06,7.028759943589706e-09,1.8207998652436358e-10,1.4592452419350327e-06,1.0072683725874643e-10,1.8219795861048687e-12
5.09873995354771e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32374133212084061,0.11288816175279942,0.018608083447791645,3.2583604780908392e-06,0.00014977773532921158,9.8048490861816627e-05,0.00012733117993333351,1.3323886939596692e-13,2.368774179051976e-17,8.1586286808569041e-08,2.7013820411069432e-26,5.7963758923462098e-08,2.7300710278697517e-20,2.3521948399425988e-12,9.4223276731359302e-15,3.9111555329353495e-17,1.1605055170405651e-07,2.0895864104890736e-19,0.0056488033891478944,0.0081406418976918155,8.2135235061100708e-10,3.2546906930524546e-05,5.7639746045076449e-14,8.0004867394650808e-10,1.8664081316340588e-07,4.3611008347042441e-07,2.1412088045366268e-06,7.1129950926314658e-09,1.8420309475853316e-10,1.4659036191605605e-06,1.0157490719615531e-10,1.837089971849346e-12
5.122481951916918e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32371039636844051,0.11288758543848726,0.01859083125130042,3.3118171299753283e-06,0.00015161008611926219,9.8497242573697757e-05,0.00012840997970638813,1.3573846174573132e-13,2.403195762662975e-17,8.21682750771797e-08,2.7974402432398167e-26,5.8021432319902254e-08,2.7947570608215236e-20,2.3884254140601728e-12,9.5122894843716951e-15,3.9634098459506481e-17,1.1686206130105379e-07,2.148346788465232e-19,0.0056482305327110608,0.008172109023277167,8.2448176914771917e-10,3.2563407503489719e-05,5.7856955439743574e-14,8.0043002348479444e-10,1.8661292374270042e-07,4.3805852546208711e-07,2.1575624745647117e-06,7.1977275375647426e-09,1.8634004195628721e-10,1.4725208288365986e-06,1.0242570707985542e-10,1.8522363743273189e-12
5.146223950286126e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32367951509789178,0.11288700415489282,0.018573598339662836,3.3658887546959594e-06,0.00015345384639388652,9.8943315020809776e-05,0.00012949237404418846,1.3827371678513548e-13,2.4379175956647227e-17,8.2751453221704812e-08,2.8964686764720611e-26,5.8078233173148474e-08,2.8606660142627443e-20,2.4250240522480221e-12,9.6025382558588514e-15,4.0161054323442495e-17,1.1767305786714023e-07,2.2084961562345542e-19,0.0056476583893229331,0.008203521305425265,8.2760564635668285e-10,3.257955747722038e-05,5.8073763555027383e-14,8.0080306381441968e-10,1.8658514481447384e-07,4.4000129593368114e-07,2.1739615370156663e-06,7.2829562798799639e-09,1.8849083453594057e-10,1.4790968444924914e-06,1.0327922683754933e-10,1.8674184833765903e-12
5.169965948655334e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32364868822503501,0.11288641791131997,0.018556384682799482,3.420579263541516e-06,0.00015530899960750527,9.9386705995156094e-05,0.00013057835085389046,1.4084496009273733e-13,2.4729402480397457e-17,8.3335805810586278e-08,2.9985445249117115e-26,5.8134171847145068e-08,2.9278143436080412e-20,2.4619923724830334e-12,9.6930719491119919e-15,4.0692437512607544e-17,1.184835177699541e-07,2.2700607027831509e-19,0.0056470869580546928,0.008234878825313376,8.307239899485325e-10,3.2595360964680728e-05,5.8290171103043975e-14,8.011678920934763e-10,1.8655747510107488e-07,4.4193839381830386e-07,2.1904058149754744e-06,7.3686803114184569e-09,1.9065547861334145e-10,1.4856316443301068e-06,1.0413545641337286e-10,1.8826359905708453e-12
