Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),COX(50),C2H6X(52)
2.29727987912304e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756222899648,0.11866996510352214,0.022821567670782594,0.0,8.3119208854257993e-33,4.7283598573574996e-25,6.5669975431156142e-38,5.4452977139436533e-32,2.2749084470637525e-71,2.3363117166272724e-16,5.1705916239482334e-69,2.3360047632551066e-16,2.056914182157499e-46,3.2356647988440075e-38,1.226206925440644e-57,7.4092916873299314e-59,6.6248417467899197e-31,1.3858619175515792e-53,9.2642578624602829e-10,4.4543379025570202e-11,1.7169351241764465e-14,3.6395338066550097e-21,1.716947326142091e-14,1.8652690738028648e-29,4.5389250128249531e-20,1.2652369280799102e-21,9.7580992399338116e-23,7.8220302746529828e-37,4.5682017097937173e-33,2.3157872535850384e-25,1.0852008742746759e-47,1.1344020960960995e-40
3.0912743868488725e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675618933946,0.1186699647833214,0.02282156766308497,0.0,2.1351955667116642e-32,8.1403728804517617e-25,3.0660847292638856e-37,1.2025522423710215e-31,1.3316278507831768e-70,3.1439119398356958e-16,2.2805361049534788e-68,3.1433834914962924e-16,5.4521845219865947e-46,8.9681980056368094e-38,6.4068180726978208e-57,3.8712819087052735e-58,1.4039539095888537e-30,4.3513300717687967e-53,1.2466205168452175e-09,5.993862906488992e-11,2.310345921165547e-14,6.2137822706752017e-21,2.310366995627893e-14,3.952553630064813e-29,7.7596958486137659e-20,2.6431910365890164e-21,2.4781696193620942e-22,3.2770754598219578e-36,9.7415333427273597e-33,3.9869338773523568e-25,5.6699372328325187e-47,3.0069163236184351e-40
3.885268894574705e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756155779283,0.11866996446312067,0.022821567655387346,0.0,4.4974287815767156e-32,1.2454141405497526e-24,9.9895040676124307e-37,2.2515078563830909e-31,5.2069102348781531e-70,3.9515706883921852e-16,6.854853151088013e-68,3.9507622098403948e-16,1.1817085450948342e-45,1.9942617182620887e-37,2.3003526852812446e-56,1.3899738111433714e-57,2.5363940958744083e-30,1.0753292343719456e-52,1.5668152310863775e-09,7.5333879070574181e-11,2.9037553106725788e-14,9.4298337037039593e-21,2.9037876546079046e-14,7.140074280693079e-29,1.1791153931305275e-19,4.7112368379572742e-21,5.1659196948438359e-22,9.4722495787173573e-36,1.7702713355660344e-32,6.0997914170292363e-25,2.0357375526599013e-46,6.5172011840125367e-40
4.679263402300537e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567561222191,0.11866996414291996,0.022821567647689722,0.0,8.4644069947036967e-32,1.7730678751800577e-24,2.7495968632024814e-36,3.8087629473989416e-31,1.7119302697304557e-69,4.7592919207389695e-16,1.7733637916271885e-67,4.7581409176179914e-16,2.2825432642975702e-45,3.9136561841966586e-37,6.9537346035103962e-56,4.2017481979550676e-57,4.1689714758458565e-30,2.3374520434287911e-52,1.8870099278630719e-09,9.0729129040365239e-11,3.4971631975007237e-14,1.3314765459406764e-20,3.4972093939597144e-14,1.1734787833930519e-28,1.6670834197833066e-19,7.6387984873751969e-21,9.6214479438900249e-22,2.3540187159165922e-35,2.9270815633283565e-32,8.6842671888474029e-25,6.1536999353591757e-46,1.2588376498459726e-39
6.267252417752203e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756055098741,0.11866996350251859,0.022821567632294471,0.0,2.5290911101862948e-31,3.1226344843080505e-24,2.0882811826376842e-35,9.0514336100515856e-31,2.6896094407930725e-68,6.3749253511088098e-16,1.0950806829955741e-66,6.3728983008792306e-16,7.1743994188985946e-45,1.2264072336931079e-36,7.5297112565088716e-55,4.5497647978072542e-56,9.4699578705193588e-30,9.7766927572355127e-52,2.5273992680405593e-09,1.2151962887034789e-10,4.6839743786055149e-14,2.3028736981957671e-20,4.6840563313406933e-14,2.6649898522324834e-28,2.8915737445865372e-19,1.6789620003776701e-20,2.7930260391171776e-21,1.2718896889815277e-34,6.7471571058438715e-32,1.5294801340404627e-24,6.6626279502085023e-45,3.9567273001333191e-39
7.855241433203868e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755987978387,0.11866996286211728,0.02282156761689922,0.0,5.8769782695148381e-31,4.8633610994630124e-24,8.4627886534218571e-35,1.7670224051494123e-30,1.5531465329797895e-67,7.9908126249259706e-16,3.95971669835923e-66,7.9876556412132104e-16,1.7224371586856206e-44,2.9141218588894523e-36,3.6651318187188718e-54,2.2146222419937917e-55,1.7937690936461441e-29,2.859427593435741e-51,3.1677885372672484e-09,1.5231012855473719e-10,5.8707794550063725e-14,3.5236004730785181e-20,5.8709080187354829e-14,5.0468519754634382e-28,4.4366757942925368e-19,3.084329591288881e-20,6.3293143288296931e-21,4.2375063515870847e-34,1.2956242215663754e-31,2.3821770361188876e-24,3.2428472159119084e-44,9.4993487809751849e-39
1.1031219464107198e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755853737713,0.11866996158131489,0.022821567586108722,0.0,2.2401163018702224e-30,9.5191900630948203e-24,9.305450366382338e-34,4.9391894638370698e-30,4.3914254903358938e-66,1.1223349222972274e-15,3.4670732856517997e-65,1.1217170193010404e-15,6.9272611160907784e-44,1.1216783126337384e-35,6.3896668595520385e-53,3.8608798774997739e-54,4.7804121805158501e-29,1.6876087515813673e-50,4.4485668627210228e-09,2.1389112748709064e-10,8.2443712811969886e-14,6.64595107032849e-20,8.2446268736649617e-14,1.3443170890742245e-27,8.4158661469926952e-19,7.6843355031085862e-20,2.2698085934518606e-20,3.0059669329536517e-33,3.5620948437528421e-31,4.6630479676965681e-24,5.6519099159073722e-43,3.8204251178711437e-38
1.7383175525913857e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755585256437,0.11866995901971097,0.022821567524527724,0.0,1.394549072922812e-29,2.3529001739267013e-23,2.241448185073331e-32,1.9869470078431672e-29,3.8843578011715167e-64,1.769147069438171e-15,6.7191535872837128e-64,1.7676198781102708e-15,4.6846133280372538e-43,6.8508066263137364e-35,2.9238039003907194e-51,1.7666598639653982e-52,1.779368380026836e-28,1.994034597235087e-49,7.0101226615976915e-09,3.3705312360974292e-10,1.2991481625412973e-13,1.5245632486642408e-19,1.2992134154366491e-13,4.9982191729853323e-27,1.9519007548161888e-18,2.4986875168135635e-19,1.2429561809801287e-19,3.8995060585066326e-32,1.4169295799073853e-30,1.1527743528746405e-23,2.5844916084336667e-41,2.5835873386431124e-37
3.008708764952718e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755048294229,0.11866995389650657,0.022821567401365733,0.0,1.2145622853281468e-28,7.0345045734921408e-23,7.6048534820210501e-31,1.0664408516050476e-28,5.1981601446375288e-62,3.0639906881902113e-15,2.251415070309545e-62,3.0594253895202887e-15,4.6684595187456538e-42,5.734205816413927e-34,1.9659550219102486e-49,1.1878776609009128e-50,8.3555086578110991e-28,3.7949641473835029e-48,1.2133230851091457e-08,5.8337710890939054e-10,2.248540907814518e-13,3.958012151857016e-19,2.2487481825118577e-13,2.3414527254523364e-26,5.1653934684094838e-18,9.2476027624303268e-19,8.6325274735404604e-19,6.7247127727596993e-31,7.565420380986179e-30,3.4477057086947891e-23,1.7354263729987672e-39,2.5746691627303547e-36
4.27909997731405e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754511332476,0.11866994877330667,0.022821567278203739,0.0,4.2141985223051473e-28,1.4222617619829451e-22,4.4196214800771011e-30,2.9867176273346235e-28,4.3141783600094649e-61,4.3604600298446384e-15,1.3715159252082387e-61,4.3512306259863998e-15,1.7453128682158019e-41,1.9931588596256905e-33,1.3826961955260329e-48,8.3545259263859111e-50,2.137455636363342e-27,1.823733980154842e-47,1.7256334496234606e-08,8.2970108497755333e-10,3.197894556083383e-13,7.1167592439843076e-19,3.1983334301346682e-13,5.9786907614029275e-26,9.4295953031283312e-18,2.0001562559140087e-18,2.6275537204881874e-18,3.1332151312772905e-30,2.1162223663686182e-29,6.9729684796613138e-23,1.2199547765983319e-38,9.6254310248846921e-36
6.819882402036714e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753437410336,0.11866993852692054,0.022821567031879781,0.0,2.3323886337939601e-27,3.6120015535415447e-22,6.2397610708789974e-29,1.2201288545338634e-27,1.8134254878092777e-59,6.9582755626741406e-15,2.6314055557545794e-60,6.934840274092031e-15,1.1613154232253265e-40,1.0709032658699418e-32,3.3512432174376388e-47,2.0248118951639307e-48,7.2152460972757805e-27,2.0049682153873143e-46,2.7502528153418697e-08,1.3223490094944597e-09,5.0964845696873702e-13,1.4541856986073631e-18,5.097687811134055e-13,2.0090827008799375e-25,1.9735082446911974e-17,4.9634282820430806e-18,1.0995778467371177e-17,2.5938945377436589e-29,8.6395141266998547e-29,1.7722103406143548e-22,2.9497515731172599e-37,6.4046342484996298e-35
9.360664826759378e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752363490017,0.11866992828055258,0.022821566785555837,0.0,6.8591434848234397e-27,6.8046595859734204e-22,2.8314736695119265e-28,3.0880134936357284e-27,1.2250622732676193e-58,9.5625932040171945e-15,1.4033748078766837e-59,9.5184488224400857e-15,3.8443977297771818e-40,3.1172542063832646e-32,1.8793630541487818e-46,1.1354861014461972e-47,1.5872403342590182e-26,8.4469434508985766e-46,3.7748703633154697e-08,1.8149968972878031e-09,6.9949182150625468e-13,2.2889582673610311e-18,6.9973071490602071e-13,4.4023824109245519e-25,3.1617380790531343e-17,8.6715368912663087e-18,2.6947392917032939e-17,9.2452878061423217e-29,2.1863193051114048e-28,3.3410596808024588e-22,1.652302034852675e-36,2.1201693240058964e-34
1.1901447251482041e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751289571518,0.11866991803420279,0.022821566539231911,0.0,1.5296289360549604e-26,1.1000335731483262e-21,8.7086420557660736e-28,6.2334183406928422e-27,5.143427456226399e-58,1.2173412441752878e-14,5.0843613482052381e-59,1.2102056271046814e-14,9.4908169925755525e-40,6.8855610399817221e-32,6.814378480731371e-46,4.1170683580004792e-47,2.8380344314499768e-26,2.4997990681841162e-45,4.7994860935465704e-08,2.307644748388897e-09,8.8931955051272822e-13,3.1624201078908421e-18,8.897211629801083e-13,7.8412754375659799e-25,4.4271326303701094e-17,1.2767440351930552e-17,5.1643823152421971e-17,2.3598573919756883e-28,4.4133084095338569e-28,5.4049799079108701e-22,5.9846339639377132e-36,5.2341246925947373e-34
1.4442229676204705e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675021565484,0.11866990778787119,0.022821566292908001,0.0,2.9019423774053798e-26,1.6199088380744271e-21,2.1437425329616033e-27,1.0996485885257501e-26,1.6583338921755663e-57,1.4790732747720244e-14,1.4773360588562434e-58,1.4685662619930022e-14,1.9756144704131863e-39,1.2917812728835194e-31,1.9340788436832316e-45,1.1684900940090172e-46,4.4869160928129535e-26,6.0497885596407136e-45,5.8241000060380927e-08,2.8002925628003673e-09,1.0791316453202211e-12,4.0489033832192124e-18,1.0797412369033428e-12,1.234865033625144e-24,5.7259894201222891e-17,1.7036854038781641e-17,8.5735574483156044e-17,4.9432722682300056e-28,7.7859815224567106e-28,7.9651370016024772e-22,1.6967510251341352e-35,1.0895343519831455e-33
1.698301210092737e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749141739972,0.11866989754155777,0.02282156604658411,0.0,4.917960871555251e-26,2.2400945614022519e-21,4.4548095778439512e-27,1.7658530420861918e-26,4.2348501310124151e-57,1.7414553684517114e-14,3.5910116482881319e-58,1.7269267869104885e-14,3.6278010077697117e-39,2.1660763758985037e-31,4.4895979138287162e-45,2.7123484886556884e-46,6.5384452667040203e-26,1.2511713511349322e-44,6.848712100792599e-08,3.292940340527153e-09,1.2689281070318352e-12,4.9394203144379473e-18,1.2697914031064283e-12,1.7925841010626785e-24,7.0400548616171628e-17,2.1385392380085428e-17,1.2949890242227596e-16,9.0246927846285726e-28,1.2503761894874018e-27,1.1022495317474829e-21,3.9351107916886561e-35,2.0006937592824883e-33
1.9523794525650033e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674806782693,0.11866988729526252,0.022821565800260242,0.0,7.7305409512389734e-26,2.960593144268723e-21,8.386637202151473e-27,2.6593731438407152e-26,9.8162009397460374e-57,2.0044874670063854e-14,7.8337864591356198e-58,1.9852872018591867e-14,6.1602103962681995e-39,3.3717996015306635e-31,9.4309209526038897e-45,5.6974444042289737e-46,8.9951851801411068e-26,2.3713882631480017e-44,7.8733223778135535e-08,3.7855880815809751e-09,1.4587089371155183e-12,5.8289310520388699e-18,1.4598719778552662e-12,2.4564781910099152e-24,8.3568769383057186e-17,2.5748217612035847e-17,1.8312227870750171e-16,1.4984798671092329e-27,1.8831962866926594e-27,1.4578337595064849e-21,8.2576807511642508e-35,3.3972779453152489e-33
2.460535937509536e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756745920006298,0.11866986680272654,0.022821565307612555,0.0,1.6319493669339859e-25,4.7025335607764902e-21,2.4064809475927522e-26,5.2706627456761624e-26,4.2683365787287632e-56,2.5325014572790457e-14,3.020599291351215e-57,2.5020077018580939e-14,1.5081089023189124e-38,7.0063297748454502e-31,3.3558036574091054e-44,2.0271981690902934e-45,1.5124040358588835e-25,7.1055987116939031e-44,9.9225374786681053e-08,4.7708834536900736e-09,1.8382237079840817e-12,7.6055224681794056e-18,1.8401245372013646e-12,4.0969779872020268e-24,1.0991037369726577e-16,3.4476911934017799e-17,3.2006315774490743e-16,3.39906120837096e-27,3.7329005138700544e-27,2.3190352703580388e-21,2.9312255299059615e-34,8.3169624399591657e-33
2.968692422454069e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756743772192943,0.11866984631026327,0.022821564814964942,0.0,2.9797990005898161e-25,6.8457389238668291e-21,5.580662328986202e-26,9.2164244203690192e-26,1.3711388432087768e-55,3.063114805246806e-14,8.8983991472331233e-57,3.0187277620053873e-14,3.1416241600461341e-38,1.2650212535686227e-30,9.2513595213341026e-44,5.5883435508821299e-45,2.2873785171163575e-25,1.7433609476301486e-43,1.1971745308628215e-07,5.7561786791583799e-09,2.2176759690308163e-12,9.3782399991858251e-18,2.2204991803316169e-12,6.1451579955741951e-24,1.3617104668926799e-16,4.3165230267556643e-17,4.9672287474641089e-16,6.4884653654292407e-27,6.5284201052798959e-27,3.381088180741757e-21,8.0631465372046185e-34,1.7325383909297295e-32
3.985005392343135e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756739476588055,0.11866980532555485,0.022821563829669933,0.0,7.5592354495957574e-25,1.2335971166999326e-20,2.0804919893137616e-25,2.2210042410897758e-25,1.0472527404035571e-54,4.1321378630097693e-14,5.535811112061648e-56,4.0521665628061528e-14,1.0171794078894337e-37,3.1714135698320788e-30,4.8751285750353641e-43,2.944477558897149e-44,4.3230222934872279e-25,7.6890043781100897e-43,1.6070139155968257e-07,7.7267686901297395e-09,2.9763930048144401e-12,1.2923978511997271e-17,2.9816140158450123e-12,1.1421259702448073e-23,1.8869344034935739e-16,6.0545062578979762e-17,9.6880460419541911e-16,1.7381274533077044e-26,1.5737103272686826e-26,6.1115157731490009e-21,4.219854385286724e-33,5.6094212054080072e-32
5.0013183622322e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756735181012271,0.11866976434113725,0.022821562844375219,0.0,1.5335502981871798e-24,1.9431348513925353e-20,5.5647389764272114e-25,4.3848532759970325e-25,4.4302673110881017e-54,5.2115532000682667e-14,2.1294924691804343e-55,5.0856036043840602e-14,2.5126329501096642e-37,6.4098101688073251e-30,1.6486018920836795e-42,9.9561882793487449e-44,7.0062618453284128e-25,2.3678605388810188e-42,2.0168503920040919e-07,9.6973581145094435e-09,3.7348601312244184e-12,1.6471124250571639e-17,3.7432161960795889e-12,1.820183961137925e-23,2.4118625001743596e-16,7.7913324993835395e-17,1.599239180904363e-15,3.6487951610166456e-26,3.1077904655142893e-26,9.6566897686341168e-21,1.4191063136902804e-32,1.3856131179379435e-31
6.017631332121266e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756730885465591,0.11866972335701048,0.0228215618590808,0.0,2.7087972668241348e-24,2.8131929736451789e-20,1.2220177583112282e-24,7.6330665089052262e-25,1.3871459808365845e-53,6.3013573888668403e-14,6.3034140032943264e-55,6.1190388868612391e-14,5.2408721476643623e-37,1.1331239941839772e-29,4.3468383884421012e-42,2.6248707186189389e-43,1.0337170000709389e-24,5.880340022378372e-42,2.4266839601052771e-07,1.1667946952301955e-08,4.4930774346991893e-12,2.0019501606209698e-17,4.5053054849608638e-12,2.6409165646455067e-23,2.9368143887383973e-16,9.5285797745819938e-17,2.3879266783113741e-15,6.6127532055344208e-26,5.4114195348094531e-26,1.4024152283371853e-20,3.7224103781051792e-32,2.8900757138594768e-31
8.050257271899397e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756722294459535,0.11866964138962934,0.02282155988849284,0.0,6.5367211604959455e-24,5.034894155728719e-20,4.1959785267495627e-24,1.8260102616198327e-24,9.2183733974791452e-53,8.5121186273085933e-14,3.8172162174871726e-54,8.1859041750013475e-14,1.6848600623587095e-36,2.7628366620763938e-29,2.0610497898573224e-41,1.2442828907847433e-42,1.8942394346837868e-24,2.5671082122682485e-41,3.2463423714719848e-07,1.5609122868123241e-08,6.0087629181972541e-12,2.7117064369717081e-17,6.0309448734551418e-12,4.6820619751699594e-23,3.9863601922601788e-16,1.3002175052307392e-16,4.4399165023267969e-15,1.6622296064575325e-25,1.2952295256786541e-25,2.525605421308962e-20,1.7421657834662581e-31,9.2908023132984081e-31
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053873343,0.11866956276567776,0.022821557998259506,0.0,1.2478614950436491e-23,7.7694114238488202e-20,1.0343051381265298e-23,3.4980326403707207e-24,3.4875143199414832e-52,1.0671742908831555e-13,1.3891673934031017e-53,1.0168483482859414e-13,4.0035411410152793e-36,5.351114918884323e-29,6.3205914795266376e-41,3.8150663929722559e-42,2.9631995422502064e-24,7.5381083325890299e-41,4.0325671150068743e-07,1.9389589529584594e-08,7.4617061354826978e-12,3.3926275212632061e-17,7.4962034432356828e-12,7.098941959362233e-23,4.9925562853533157e-16,1.6332493939016325e-16,7.0025674926554156e-15,3.2761386954636701e-25,2.4824445188044001e-25,3.9204773008701996e-20,5.2865816698750715e-31,2.2075935885196264e-30
1.0082883211677528e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756713703569885,0.11866955942341148,0.022821557917906053,0.0,1.2787851461970462e-23,7.8987482419388508e-20,1.0697652154802263e-23,3.585655281081326e-24,3.6548292231234597e-52,1.076439418543339e-13,1.4544027403442671e-53,1.0252762428202559e-13,4.1359263262909088e-36,5.4872003038173693e-29,6.5838445510122438e-41,3.9739387424238958e-42,3.013925402778832e-24,7.842088065759694e-41,4.0659891498621754e-07,1.9550296437606418e-08,7.5234501461215697e-12,3.4215757427082022e-17,7.5585309949237116e-12,7.2109039804377167e-23,5.0353156576804467e-16,1.6474020725782762e-16,7.1243953590743881e-15,3.3614432321763566e-25,2.5446774153968045e-25,3.9867433727771641e-20,5.5049006580070115e-31,2.2805893205874734e-30
1.414813509123379e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756696522139795,0.11866939549446541,0.022821553976735996,0.0,3.4405805964043596e-23,1.5553106751803198e-19,4.3762366117994935e-23,9.8953655521105706e-24,3.2649523689605151e-51,1.5393378795489887e-13,1.2131905359627205e-52,1.4386457833689301e-13,1.618095677300821e-35,1.53431887283364e-28,3.9347179049264005e-40,2.3738074802130127e-41,6.0309894763603143e-24,4.4292801053513952e-40,5.7052478083739951e-07,2.7432636537682825e-08,1.0549832595818064e-11,4.8417367064786331e-17,1.061953853590155e-11,1.3547638655838689e-22,7.1310523316981789e-16,2.3410514875131001e-16,1.4389213409439231e-14,9.5927614556310699e-25,7.029875695891929e-25,7.9468897797868725e-20,3.2020134930174334e-30,8.9216343066629167e-30
2.2278638850346318e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756662160676421,0.11866906765053152,0.022821546094409961,0.0,1.2459503655931349e-22,3.8569778718229214e-19,2.8633244771418549e-22,3.8552320884390021e-23,6.3839350117557358e-50,2.5148316890256592e-13,2.1800632707115978e-51,2.2653764268270607e-13,1.0161758009421069e-34,6.0532268866828025e-28,4.3603041147736197e-39,2.6279476046403454e-40,1.5177331233632321e-23,4.6587618474681088e-39,8.9836255369502945e-07,4.3197288582998152e-08,1.6590648765426753e-11,7.6837754771752075e-17,1.6764859762644656e-11,3.0292334985247134e-22,1.1314214668864189e-15,3.7256907272628971e-16,3.6490581915168126e-14,3.8545178173363193e-24,2.7446717449156e-24,2.0186282790760931e-19,3.3428417992063935e-29,5.601886407054076e-29
3.040914260945884e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756627801075373,0.11866873982520777,0.022821538212102688,0.0,2.9382797481591524e-22,7.1866324120503927e-19,9.9902989807070462e-22,9.784303722687393e-23,3.7759806587415947e-49,3.5564424841793616e-13,1.3146982124802447e-50,3.0920958252875318e-13,3.483340906622911e-34,1.5462176727106676e-27,2.0125851808509783e-38,1.2120719035277853e-39,2.8476055950952753e-23,2.1091570370821394e-38,1.2261817156409721e-06,5.8961903090068614e-08,2.2615569996295931e-11,1.052812262510063e-16,2.2941189365756815e-11,5.0829215793565943e-22,1.5486305027521562e-15,5.1068428705153944e-16,6.86654301191609e-14,9.9285294103639678e-24,6.9793864886599003e-24,3.8502753238008857e-19,1.4851260062613551e-28,1.9200028893417742e-28
4.66701501276839e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756559087459864,0.11866808423038638,0.022821522447544453,0.0,9.1281187686326883e-22,1.6931183344942208e-18,5.7111541618092188e-21,3.5219245327377833e-22,5.6193673322622097e-48,5.8373194221605998e-13,2.00822761720853e-49,4.745500912024495e-13,1.9530325106582401e-33,5.6086714855485086e-27,1.8387175283140734e-37,1.1051791412650071e-38,6.7544083795971406e-23,1.879643717301527e-37,1.8817642110276518e-06,9.0491019496665116e-08,3.4617903065178669e-11,1.6223753028298829e-16,3.5386555836309541e-11,9.8978831624542198e-22,2.3797670811418242e-15,7.859147406634559e-16,1.6312957414478538e-13,3.629899052087289e-23,2.5227808039678871e-23,9.4880245213628119e-19,1.2275286655914789e-27,1.0761453798126966e-27
