Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),CH3OO(84)
6.081905997333068e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32219498093395216,0.11287514372788944,0.017911830308070444,1.3955159303084394e-13,2.9663276927763344e-06,0.00024063902906591535,0.00012534110359549728,9.6497473749629924e-09,6.254864692077051e-09,4.7586462603760096e-05,7.3647515518411209e-13,8.6286895967512042e-08,9.1724014780781553e-10,1.5097726721322457e-09,8.8140319671607122e-14,1.2040770869477802e-17,4.0898898675243715e-09,1.3881834920644349e-10,0.0056212580799592628,0.009691074731487127,1.9885577716915063e-07,6.737240350068166e-08,5.6007814557011564e-05,1.4312361267934509e-10,1.5872547587695218e-10,2.7612886417931384e-07,1.257039268524769e-07,2.3103837693837603e-11,3.5732541191001293e-06,6.6068334369760362e-09
6.106121575142735e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32216282279603775,0.11287453452289882,0.017895053852470207,1.4226597767589468e-13,3.0084101530622008e-06,0.00024250413119641015,0.00012628020819497796,9.7961320749367364e-09,6.3142637050528816e-09,4.7849370301665473e-05,7.5557989601818178e-13,8.6572063351980497e-08,9.3134195303841431e-10,1.5307217235117131e-09,8.9801957095906453e-14,1.2264850640553275e-17,4.1189348158636899e-09,1.4161212339273122e-10,0.0056206635565046459,0.0097236458663955156,1.99484490328678e-07,6.7789489233705085e-08,5.616021647765727e-05,1.4511309496680949e-10,1.595408244802778e-10,2.76818588060185e-07,1.2566339465463889e-07,2.3261508235686126e-11,3.6006807060242169e-06,6.6371331036516438e-09
6.130337152952402e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32213070567535834,0.11287392196518684,0.017878296451677808,1.4502001716586669e-13,3.0509155467328149e-06,0.00024437453015714258,0.00012722215652458105,9.9440487460958045e-09,6.3739340206029028e-09,4.8112231004580173e-05,7.7508445035056656e-13,8.6856848910616414e-08,9.4558711841587368e-10,1.551866546043566e-09,9.1486820744632732e-14,1.2492956831992164e-17,4.1480123815216379e-09,1.4444874362563504e-10,0.0056200695897960489,0.0097561756239464368,2.0011148094004154e-07,6.8207269168834928e-08,5.6312351472144045e-05,1.4712197564668602e-10,1.6035613980049461e-10,2.7750580415977633e-07,1.2562249573558952e-07,2.3419578893426852e-11,3.6281814786787167e-06,6.6673650117060077e-09
6.15455273076207e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32209862950817902,0.11287330606876307,0.0178615580769984,1.4781408262615564e-13,3.0938463242428565e-06,0.00024625020349168796,0.00012816693979677529,1.0093504957661474e-08,6.4338750281898551e-09,4.8375039846547167e-05,7.9499502671360915e-13,8.7141254555624067e-08,9.5997618860005659e-10,1.5732079864158937e-09,9.319510898405187e-14,1.2725156759862159e-17,4.1771218213655259e-09,1.473286441992784e-10,0.0056194761794569389,0.009788664067872356,2.007367480004467e-07,6.8625739121981732e-08,5.6464220268934318e-05,1.4915036046140383e-10,1.6117140876989407e-10,2.7819051479683395e-07,1.2558123233809369e-07,2.3578048174187479e-11,3.6557560879917818e-06,6.6975286105284128e-09
6.178768308571737e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32206659423088885,0.11287268684760231,0.017844838699795432,1.5064854626977325e-13,3.1372049380754987e-06,0.00024813112876104562,0.00012911454922357973,1.0244508244876655e-08,6.4940861123769383e-09,4.8637791996958198e-05,8.1531789111578467e-13,8.7425282168750398e-08,9.7450970243135895e-10,1.5947468885507458e-09,9.4927020424652912e-14,1.2961518627112029e-17,4.2062623963371912e-09,1.5025226104734159e-10,0.005618883325110873,0.009821111261787533,2.0136029056219373e-07,6.9044894923642491e-08,5.6615823590374026e-05,1.5119835518866547e-10,1.6198661839458529e-10,2.7887272232930103e-07,1.2553960670315355e-07,2.3736914586635607e-11,3.6834041853205008e-06,6.7276233566742522e-09
6.202983886381404e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32203459978000004,0.11287206431564399,0.017828138291490506,1.5352378138282931e-13,3.1809938426983876e-06,0.00025001728354406979,0.00013006497601682004,1.0397066108642371e-08,6.5545666528918191e-09,4.8900482660433684e-05,8.3605936703856464e-13,8.7708933601884198e-08,9.8918819289861372e-10,1.6164840935847468e-09,9.6682753909281937e-14,1.3202111529549216e-17,4.2354333714621907e-09,1.5322003172542454e-10,0.0056182910263814856,0.0098535172691881119,2.019821077322516e-07,6.9464732418864014e-08,5.6767162152807316e-05,1.5326606563956941e-10,1.6280175575447227e-10,2.7955242915525151e-07,1.2549762106860046e-07,2.3896176641031958e-11,3.7111254224567016e-06,6.7576487138190163e-09
6.227199464191072e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32200264609214851,0.11287143848679247,0.017811456823563221,1.5644016231000494e-13,3.2252154945197667e-06,0.00025190864543789677,0.00013101821138838141,1.0551186015159002e-08,6.6153160246902079e-09,4.9163107076702536e-05,8.5722583542736891e-13,8.7992210677641888e-08,1.0040121871077094e-09,1.6384204398500025e-09,9.8462508501280117e-14,1.3447005461778123e-17,4.2646340158584788e-09,1.5623239539331821e-10,0.0056176992828924927,0.0098858821534522148,2.0260219867183451e-07,6.9885247467205496e-08,5.6918236666691093e-05,1.5535359765674161e-10,1.6361680800353371e-10,2.8022963771162776e-07,1.2545527767067214e-07,2.4055832849235293e-11,3.7389194516327046e-06,6.7876041527124349e-09
6.251415042000739e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32197073310409285,0.11287080937491663,0.017794794267551015,1.5939806444001662e-13,3.2698723518447409e-06,0.00025380519205836949,0.00013197424655046113,1.0706875395572502e-08,6.6763335980190622e-09,4.9425660520481764e-05,8.7882373467648595e-13,8.8275115189940529e-08,1.018982206250951e-09,1.6605567628552916e-09,1.0026648347262577e-13,1.3696271323097824e-17,4.2938636027445776e-09,1.592897927971823e-10,0.0056171080942676701,0.0099182059778400288,2.0322056259598137e-07,7.0306435942702603e-08,5.7069047836704248e-05,1.5746105711247495e-10,1.6443176236971242e-10,2.8090435047541226e-07,1.2541257874158424e-07,2.4215881724764404e-11,3.7667859255270156e-06,6.8174891511327919e-09
6.275630619810406e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32193886075271494,0.11287017699384988,0.017778150595049044,1.6239786419107234e-13,3.3149668748316893e-06,0.00025570690104045787,0.00013293307271581669,1.0864141645625566e-08,6.7376187384793442e-09,4.9688138301355749e-05,9.0085956060784587e-13,8.8557648904557521e-08,1.0340987655771783e-09,1.6828938952675566e-09,1.0209487829208229e-13,1.3949980923357885e-17,4.3231214094472057e-09,1.6239266625163035e-10,0.0056165174601308515,0.009950488805493915,2.0383719877313589e-07,7.0728293733829231e-08,5.7219596361857299e-05,1.5958854990687799e-10,1.6524660615535356e-10,2.8157656996183419e-07,1.2536952651232991e-07,2.437632178278812e-11,3.7947244972699834e-06,6.8473031938413913e-09
6.299846197620074e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32190702897501894,0.11286954135739002,0.017761525777709987,1.6543993899632117e-13,3.3605015254488205e-06,0.0002576137500386775,0.00013389468109801451,1.1022992125313837e-08,6.7991708070884019e-09,4.9950535763655399e-05,9.2333986644366647e-13,8.8839813559677434e-08,1.0493623743626266e-09,1.7054326668936871e-09,1.0394789261335228e-13,1.4208206988771476e-17,4.352406717408392e-09,1.6554145962172379e-10,0.0056159273801059144,0.0099827306994384971,2.0445210652472669e-07,7.1150816743462451e-08,5.7369882935595363e-05,1.6173618196603083e-10,1.6606132673692406e-10,2.822462987265965e-07,1.2532612320867264e-07,2.4537151540210859e-11,3.8227348204493937e-06,6.8770457725371775e-09
6.324061775429741e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32187523770813198,0.11286890247929919,0.017744919787243942,1.6852466728929927e-13,3.4064787674308735e-06,0.00025952571672750334,0.00013485906291167267,1.1183434158547008e-08,6.8609891603419059e-09,5.0212848286337048e-05,9.462712627730434e-13,8.9121610866426531e-08,1.064773535882527e-09,1.7281739046625913e-09,1.0582572626324045e-13,1.447102316768512e-17,4.3817188121920935e-09,1.6873661830487918e-10,0.0056153378538167844,0.010014931722580753,2.0506528522474915e-07,7.1574000888843436e-08,5.7519908245904344e-05,1.6390405924015201e-10,1.6687591156562302e-10,2.829135393626262e-07,1.2528237105643618e-07,2.469836951562735e-11,3.8508165491160234e-06,6.9067163858115273e-09
6.348277353239408e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32184348688930275,0.11286826037330354,0.017728332595418235,1.7165242848937285e-13,3.4529010662359642e-06,0.00026144277880178128,0.00013582620937270697,1.1345475032814865e-08,6.9230731502754258e-09,5.0475071282861165e-05,9.6966041751251233e-13,8.940304250939552e-08,1.0803327473834385e-09,1.7511184326075536e-09,1.0772857922982592e-13,1.4738504036304461e-17,4.4110569834903267e-09,1.7197858921269118e-10,0.0056147488808874161,0.010047091937710121,2.0567673429934857e-07,7.1997842101543782e-08,5.7669672975407151e-05,1.6609228770176951e-10,1.6769034816678253e-10,2.8357829450422914e-07,1.2523827227375899e-07,2.485997422945647e-11,3.8789693377891438e-06,6.936314539103191e-09
6.372492931049076e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32181177645590292,0.1128676150530934,0.017711764174057315,1.7482360298718049e-13,3.4997708890025738e-06,0.00026336491397713598,0.00013679611169856696,1.1509121998858229e-08,6.9854221245255643e-09,5.0737200201070808e-05,9.9351405586056251e-13,8.9684110147150441e-08,1.0960405000563134e-09,1.7742670718488807e-09,1.0965665165064573e-13,1.501072510437494e-17,4.4404205251288086e-09,1.7526782075267313e-10,0.0056141604609417856,0.010079211407498607,2.0628645322640479e-07,7.2422336327424463e-08,5.7819177801468173e-05,1.6830097334390648e-10,1.6850462414092678e-10,2.8424056682086291e-07,1.2519382908189492e-07,2.5021964203821895e-11,3.9071928414619712e-06,6.9658397446533861e-09
6.394286951077776e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32178327154372072,0.11286703152803686,0.017696868620338663,1.7771509356882409e-13,3.5423384028898226e-06,0.00026509915473540372,0.00013767137279891827,1.1657783439632686e-08,7.0417622202662077e-09,5.0973032055753629e-05,1.0153850683552924e-12,8.993676114690009e-08,1.1103048812326784e-09,1.7952760386195151e-09,1.1141364498754388e-13,1.5259840101707696e-17,4.4668688239265052e-09,1.7826890877895995e-10,0.0056136313554810482,0.010108084144745627,2.0683372059443658e-07,7.2804936117730514e-08,5.7953510483153116e-05,1.7030636892949034e-10,1.6923732499328953e-10,2.8483449133243939e-07,1.2515353756557269e-07,2.5168083358615121e-11,3.9326541713303407e-06,6.9923496616433344e-09
6.416080971106477e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3217547992476209,0.11286644542045586,0.01768198822746056,1.8064233645612262e-13,3.5852722117176422e-06,0.00026683747045714874,0.0001385488526375281,1.1807756891174472e-08,7.0983159397297006e-09,5.1208780777169143e-05,1.0376427895950015e-12,9.018911979864113e-08,1.1246903231908891e-09,1.8164515927325483e-09,1.1319137439184911e-13,1.5512912957470405e-17,4.4933365950836312e-09,1.8130897128292663e-10,0.00561310269735848,0.010136923974458452,2.0737958585301358e-07,7.3188058641000605e-08,5.8087633674108636e-05,1.7232849799484779e-10,1.6996987682025436e-10,2.8542640895348919e-07,1.2511297048141421e-07,2.5314512304146613e-11,3.9581722504500045e-06,7.0187997552667356e-09
6.435695589132308e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32172920203035404,0.11286591572376162,0.017668608819509431,1.8330765407590617e-13,3.6242273110574657e-06,0.0002684054253104488,0.00013934047622522855,1.1943859071825872e-08,7.1493965351709221e-09,5.1420880862920757e-05,1.058009524152255e-12,9.0415993584239117e-08,1.1377410134733639e-09,1.835652513334789e-09,1.1480918099629547e-13,1.5744109601211877e-17,4.5171738195673991e-09,1.8407862337759605e-10,0.0056126272872957569,0.010162851722819539,2.0786966555435193e-07,7.3533313430165985e-08,5.8208165830861381e-05,1.7416278517069613e-10,1.706290387033467e-10,2.8595742059549774e-07,1.2507622582474679e-07,2.5446562338929681e-11,3.9811868352194161e-06,7.0425534081098099e-09
6.455310207158139e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32170363116229234,0.11286538395045034,0.017655241660435004,1.8600236126054928e-13,3.6634818830471228e-06,0.00026997665596147769,0.00014013388714495284,1.2081031979636657e-08,7.2006494183650732e-09,5.1632908627841129e-05,1.0786972462682307e-12,9.0642632337756494e-08,1.1508902918079786e-09,1.8549892801798606e-09,1.1644400880836846e-13,1.5978600272015411e-17,4.5410260394820072e-09,1.8688035318823683e-10,0.0056121522391551137,0.010188752885964483,2.0835860914651103e-07,7.3878987136356345e-08,5.8328529041639721e-05,1.760107454426182e-10,1.7128806623642468e-10,2.8648680979426135e-07,1.2503926043180178e-07,2.5578861652965957e-11,4.0042470015771846e-06,7.0662580812307886e-09
6.47492482518397e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32167808661044373,0.11286485010771065,0.017641886735399653,1.8872666239979484e-13,3.7030372425756395e-06,0.00027155115061990487,0.00014092908073453836,1.2219279377670731e-08,7.2520742324619097e-09,5.184486173442307e-05,1.0997096670488128e-12,9.0869036881386833e-08,1.1641384045363453e-09,1.8744623225448019e-09,1.1809596447025124e-13,1.6216427375637475e-17,4.5648928894866565e-09,1.8971440248485831e-10,0.0056116775527367243,0.010214627496918616,2.0884641647342949e-07,7.4225077639086325e-08,5.844872365441272e-05,1.7787243517695719e-10,1.7194695301013457e-10,2.8701457806089856e-07,1.2500207547353052e-07,2.5711409465351637e-11,4.0273525673449755e-06,7.0899135314431293e-09
6.494539443209801e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32165256834186878,0.11286431420271544,0.017628544029590017,1.9148076226754137e-13,3.7428947051561522e-06,0.00027312889750527093,0.0001417260523330306,1.2358605012441895e-08,7.3036706188572675e-09,5.205673785967503e-05,1.1210505221066364e-12,9.1095208027230041e-08,1.1774855953359277e-09,1.8940720684143367e-09,1.1976515466099807e-13,1.645763373259471e-17,4.5887740060296534e-09,1.9258101363823214e-10,0.0056112032278407623,0.010240475588656973,2.0933308740034577e-07,7.4571582823943193e-08,5.8568750015097187e-05,1.7974791074470525e-10,1.7260569264517661e-10,2.8754072692301194e-07,1.2496467211782237e-07,2.5844204996033119e-11,4.0505033505608079e-06,7.1135195183849915e-09
6.514154061235632e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32162707632367987,0.11286377624262195,0.017615213528216885,1.9426486601677718e-13,3.7830555869112235e-06,0.00027470988484712281,0.00014252479728076118,1.2499012613809698e-08,7.3554382172135221e-09,5.2268534695078315e-05,1.1427235715322176e-12,9.1321146577447097e-08,1.1909321052122141e-09,1.9138189444754294e-09,1.2145168609244777e-13,1.6702262580040883e-17,4.6126690273494093e-09,1.9548042961336343e-10,0.0056107292642673884,0.010266297194104303,2.0981862181366367e-07,7.491850058256435e-08,5.8688608467585214e-05,1.8163722852088184e-10,1.7326427879593118e-10,2.8806525792681838e-07,1.2492705152957867e-07,2.5977247465842567e-11,4.0736991694808372e-06,7.1370758045038998e-09
6.533768679261463e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32160161052304143,0.11286323623457147,0.017601895216515211,1.9707917917451702e-13,3.8235212045582304e-06,0.00027629410088514757,0.00014332531091942701,1.2640505894877181e-08,7.4073766654799042e-09,5.2480249946544282e-05,1.1647325998628356e-12,9.1546853324411265e-08,1.2044781724911595e-09,1.9337033761119494e-09,1.231556655051437e-13,1.6950357573625014e-17,4.6365775934752471e-09,1.9841289396293687e-10,0.0056102556618167548,0.010292092346135111,2.1030301962082892e-07,7.5265828812621935e-08,5.8808299353778436e-05,1.8354044488391217e-10,1.7392270515175927e-10,2.8858817263162697e-07,1.2488921487461868e-07,2.61105360964076e-11,4.0969398425811375e-06,7.1605821550414817e-09
6.553383297287294e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32157617090716956,0.11286269418568963,0.017588589079744029,1.9992390763674185e-13,3.8642928753947717e-06,0.00027788153386930543,0.00014412758859217039,1.2783088551889504e-08,7.4594855999127375e-09,5.2691881334371464e-05,1.1870814160502808e-12,9.1772329050857233e-08,1.2181240328117582e-09,1.9537257873993811e-09,1.2487719966425847e-13,1.720196278933928e-17,4.6604993462281561e-09,2.0137865082075007e-10,0.0056097824202889987,0.010317861077573709,2.1078628075015755e-07,7.5613565417832077e-08,5.8927823013614352e-05,1.8545761621503971e-10,1.745809654289203e-10,2.8910947261203786e-07,1.248511633162304e-07,2.6244070110219954e-11,4.1202251885594528e-06,7.1840383380182978e-09
6.572997915313125e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32155075744333267,0.1128621501030861,0.017575295103186398,2.0279925766334266e-13,3.9053719172841402e-06,0.00027947217205996172,0.00014493162564365225,1.2926764264134302e-08,7.5117646550955467e-09,5.2903426593202601e-05,1.2097738534265361e-12,9.1997574530027099e-08,1.2318699191188662e-09,1.9738866010996372e-09,1.2661639535552595e-13,1.7457122725349237e-17,4.684433929221382e-09,2.0437794489512528e-10,0.005609309539484241,0.010343603421194237,2.1126840515068504e-07,7.5961708307924801e-08,5.9047179785088752e-05,1.8738879889772064e-10,1.7523905337609845e-10,2.8962915946366229e-07,1.2481289801328767e-07,2.6377848730729743e-11,4.1435550263369426e-06,7.2074441242186611e-09
6.592612533338956e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32152537009885068,0.11286160399385482,0.017562013272149367,2.0570543587306691e-13,3.9467596486408052e-06,0.00028106600372801817,0.00014573741742013115,1.307153669384311e-08,7.5642134639590634e-09,5.3114883471981688e-05,1.2328137696681233e-12,9.2222590525814403e-08,1.2457160616561808e-09,1.9941862386559245e-09,1.2837335938117837e-13,1.7715882303811726e-17,4.708380987860934e-09,2.0741102146230669e-10,0.0056088370192025902,0.010369319409720707,2.1174939279209361e-07,7.6310255398605868e-08,5.9166370004291138e-05,1.8933404931696086e-10,1.7589696278465277e-10,2.9014723479511757e-07,1.2477442012608664e-07,2.6511871182200875e-11,4.1669291750599203e-06,7.2307992871754729e-09
6.612227151364786e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32150000884109498,0.11286105586507364,0.017548743571963905,2.0864264923846985e-13,3.9884573884159694e-06,0.00028266301715504258,0.00014654495926954368,1.3217409486094431e-08,7.6168316578011203e-09,5.3326249733910977e-05,1.2562050467584594e-12,9.2447377792904562e-08,1.2596626879594569e-09,2.0146251201877087e-09,1.3014819855589124e-13,1.7978286872675383e-17,4.7323401693459586e-09,2.1047812635983765e-10,0.0056083648592441249,0.010395009075827044,2.122292436645312e-07,7.6659204611601818e-08,5.9285394005432446e-05,1.9129342385876147e-10,1.7655468746866055e-10,2.9066370022698885e-07,1.2473573081338026e-07,2.6646136689744003e-11,4.1903474541015558e-06,7.2541036031551654e-09
