Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),C2H4X(210),C2H4X(65)
2.032212158981252e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44636307114302859,0.11285395604525533,0.022679257310731754,0.0,1.0484301908683106e-09,1.6161384903731327e-05,1.2108112799928014e-06,1.9970907959448967e-08,2.5868357782232462e-19,0.00018337350572176966,4.8827674251269573e-17,0.00013950095371233998,6.7492050256550047e-13,3.5893774471725403e-13,2.7906733540544307e-14,2.10793660613832e-16,1.0494868506117064e-09,9.6760925410121064e-12,0.0056280282585229368,0.00028340258755101997,2.9147146996466463e-05,3.1938941211904281e-09,1.0343234538667958e-09,1.9977131364964388e-08,2.2163127560425783e-11,1.0999106018646561e-07,3.2263861690373252e-06,1.078658060591363e-12,2.6808835316337235e-07,1.5127468516759713e-11,3.778034400126981e-12,1.1221114114801679e-13,1.6059585309179127e-13,2.7521860304741699e-18
2.0435505392828403e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44634545069687936,0.11283701645255738,0.022678474327613902,0.0,1.0756325249944737e-09,1.6370962802309735e-05,1.2340244274039578e-06,2.0305341798252891e-08,2.6667266646450535e-19,0.00018441179961344202,5.0223999463242141e-17,0.00014010615597599474,6.8662442046942585e-13,3.6935945494958483e-13,2.8582604232865833e-14,2.1607727693531386e-16,1.0693014216366682e-09,9.8980950718390852e-12,0.00564388102985873,0.00028494524272967234,2.9343777001900256e-05,3.2330419965771072e-09,1.0401457777874639e-09,2.0082303174558685e-08,2.2482338663903117e-11,1.1152672186546905e-07,3.2493833788614141e-06,1.0931862038298106e-12,2.7180037857956263e-07,1.5475574536454052e-11,3.8503342165073171e-12,1.1449672072779835e-13,1.6508772165424686e-13,2.8152197116261408e-18
2.0548889195844286e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44632794046650748,0.1128201854888763,0.022677691433147618,0.0,1.1033386229083485e-09,1.6582200816529019e-05,1.2575291605514478e-06,2.0643464072349803e-08,2.7485746326603951e-19,0.00018545021931708043,5.1652153767469084e-17,0.00014070981994997745,6.9846479881424253e-13,3.8001931354068165e-13,2.9270225661366829e-14,2.214604381162837e-16,1.0893502161727285e-09,1.0123920991535137e-11,0.0056596247899189291,0.00028648742812850989,2.9539682491184874e-05,3.2723409100343574e-09,1.0459684113138606e-09,2.0187484750527499e-08,2.2804433146868876e-11,1.1306859716988564e-07,3.2723318248411294e-06,1.1078051665534168e-12,2.7554458348733156e-07,1.582969352579617e-11,3.9235396064672751e-12,1.1681376992346883e-13,1.6967866227288513e-13,2.8793365350949145e-18
2.066227299886017e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44631053971573459,0.11280346240946836,0.022676908626937872,0.0,1.1315533124362284e-09,1.6795100252757404e-05,1.2813268705572727e-06,2.0985294383329631e-08,2.83241458863901e-19,0.00018648876412331736,5.3112679406395462e-17,0.00014131194973553534,7.1044245665895019e-13,3.9092120817491321e-13,2.9969711669550388e-14,2.2694436046818185e-16,1.1096339570115156e-09,1.035361448949821e-11,0.0056752602841024713,0.00028802914314319069,2.9734856159360903e-05,3.3117886350276795e-09,1.0517913504210487e-09,2.0292676051618616e-08,2.312938937535137e-11,1.1461652363609901e-07,3.2952302931640681e-06,1.1225144853094803e-12,2.7932103533592605e-07,1.618989518845394e-11,3.9976548565596166e-12,1.1916246035620085e-13,1.7437027486630951e-13,2.9445489831749543e-18
2.0775656801876052e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44629324771315876,0.11278684647469343,0.022676125908592273,0.0,1.160281398079936e-09,1.7009662281965091e-05,1.3054189331282137e-06,2.1330852320172393e-08,2.9182818046244381e-19,0.00018752743332213828,5.4606124740319232e-17,0.00014191254940567222,7.2255821315679512e-13,4.0206906165251074e-13,3.0681175942018299e-14,2.3253026561123655e-16,1.1301533516892427e-09,1.0587220016284986e-11,0.0056907882527052764,0.00028957038717946303,2.9929291005076547e-05,3.3513829619643153e-09,1.0576145910807224e-09,2.0397877036111005e-08,2.345718505280773e-11,1.161703388528278e-07,3.3180775853452832e-06,1.1373136918454187e-12,2.8312979887999712e-07,1.6556249641351439e-11,4.0726842054376442e-12,1.21542961877076e-13,1.7916417564258345e-13,3.0108696116898961e-18
2.0889040604891935e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44627606373212247,0.11277033694998018,0.022675343277721093,0.0,1.1895276604987079e-09,1.7225887940894638e-05,1.3298067084835577e-06,2.1680157459196155e-08,3.0062119185403343e-19,0.00018856622620288017,5.6133044280385323e-17,0.00014251162300568632,7.3481288754759553e-13,4.1346683186916533e-13,3.1404731991568191e-14,2.3821938040720277e-16,1.1509090926154948e-09,1.0824782283612173e-11,0.0057062094309552379,0.0002911111596532729,3.012298032764211e-05,3.3911216987963896e-09,1.0634381292612154e-09,2.0503087661817113e-08,2.3787797238813002e-11,1.1772988052294324e-07,3.3408725182364367e-06,1.1522023132317148e-12,2.8697093617923248e-07,1.6928827414673168e-11,4.1486318436377623e-12,1.2395544261374399e-13,1.8406199716296886e-13,3.0783110499944124e-18
2.1002424407907818e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44625898705068057,0.11275393310579129,0.022674560733937248,0.0,1.2192968560150332e-09,1.7443778133286364e-05,1.3544915412860477e-06,2.2033229364005063e-08,3.09624093436039e-19,0.00018960514205423074,5.7693998721527349e-17,0.00014310917455370188,7.4720729915009369e-13,4.2511851179416963e-13,3.2140493146391956e-14,2.4401293689186092e-16,1.1719018572057199e-09,1.1066346264355414e-11,0.005721524549046994,0.0002926514599908681,3.0315917723979086e-05,3.431002671594058e-09,1.0692619609274851e-09,2.0608307886085392e-08,2.4121202368395693e-11,1.1929498652398251e-07,3.363613924033036e-06,1.1671798719851343e-12,2.9084450659951527e-07,1.7307699451864499e-11,4.2255019133717203e-12,1.2640006893164704e-13,1.8906538840536911e-13,3.1468860009755714e-18
2.11158082109237e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44624201695156929,0.11273763421758881,0.022673778276856283,0.0,1.2495937161442054e-09,1.7663333631156752e-05,1.379474760576051e-06,2.2390087585437252e-08,3.1884052222420259e-19,0.00019064418016422841,5.9289554975356261e-17,0.00014370520804119456,7.5974226735433552e-13,4.3702812944716297e-13,3.2888572537377726e-14,2.4991217220728868e-16,1.193132308017273e-09,1.1311957192545821e-11,0.0057367343321764481,0.00029419128762889934,3.0508097085467744e-05,3.4710237251033887e-09,1.0750860820411159e-09,2.0713537665802953e-08,2.4457376271579928e-11,1.2086549496770328e-07,3.3863006502794299e-06,1.1822458861915778e-12,2.9475056681558124e-07,1.7692937109628332e-11,4.3032985083288234e-12,1.2887700546745086e-13,1.941760148274759e-13,3.2166072410534478e-18
2.1229192013939584e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44622515272217417,0.11272143956580004,0.022672995906096335,0.0,1.2804229471475451e-09,1.7884555076127586e-05,1.4047576797089206e-06,2.2750751661512734e-08,3.2827415186240011e-19,0.00019168333982026221,6.0920286202995239e-17,0.00014429972743351064,7.7241861161407751e-13,4.491997478735367e-13,3.3649083085518153e-14,2.5591832853391865e-16,1.2146010928888537e-09,1.156166056336412e-11,0.0057518395005750483,0.00029573064201451709,3.069951259469826e-05,3.5111827232815454e-09,1.0809104885603344e-09,2.0818776957398327e-08,2.4796294192457115e-11,1.2244124425821444e-07,3.4089315598720563e-06,1.1973998696280973e-12,2.9868917081514538e-07,1.8084612157917953e-11,4.3820256734881731e-12,1.3138641519870569e-13,1.9939555842962127e-13,3.2874876201809413e-18
2.1342575816955467e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44620839365449971,0.11270534843578328,0.022672213621278119,0.0,1.3117892296092547e-09,1.8107442980803841e-05,1.4303415962955423e-06,2.3115241117381286e-08,3.3792869262880956e-19,0.00019272262030907214,6.2586771847861002e-17,0.00014489273667038017,7.8523715143922133e-13,4.6163746511855331e-13,3.442213748942685e-14,2.6203265302239523e-16,1.2363088450831823e-09,1.181550213313241e-11,0.0057668407695438406,0.00029726952260546657,3.0890158722129824e-05,3.551477549798801e-09,1.086735176440004e-09,2.0924025716844441e-08,2.513793080884442e-11,1.2402207314868006e-07,3.4315055310609338e-06,1.2126413318854233e-12,3.0266036990446877e-07,1.8482796779926226e-11,4.4616874049404637e-12,1.3392845939676846e-13,2.0472571781733392e-13,3.3595400618431311e-18
2.145595961997135e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44619173904513926,0.11268936011779428,0.022671431422024924,0.0,1.343697218036551e-09,1.8331997730197995e-05,1.4562277921460447e-06,2.3483575465270252e-08,3.4780789143850555e-19,0.00019376202091675028,6.428959766838955e-17,0.00014548423966642389,7.9819870638827612e-13,4.7434541420023125e-13,3.5207848212965691e-14,2.6825639772524222e-16,1.2582561834327659e-09,1.2073527919303624e-11,0.0057817388494872876,0.00029880792887017701,3.1080030222661492e-05,3.5919061085269953e-09,1.0925601416316262e-09,2.1029283899662046e-08,2.5482260252327967e-11,1.2560782079709504e-07,3.4540214574489403e-06,1.227969778490046e-12,3.0666421271533494e-07,1.8887563572070946e-11,4.5422876497194956e-12,1.3650329764803402e-13,2.1016820826360053e-13,3.432777563055933e-18
2.1569343422987233e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4461751881952436,0.11267347390695237,0.022670649307962601,0.0,1.3761515404829679e-09,1.8558219583198857e-05,1.4824175332166562e-06,2.3855774204432377e-08,3.5791553184249426e-19,0.00019480154092874199,6.6029355770707456e-17,0.00014607424031165271,8.1130409606084923e-13,4.8732776308105816e-13,3.6006327472984888e-14,2.7459081952835647e-16,1.2804437124885952e-09,1.2335784200448601e-11,0.0057965344459468358,0.00030034586028784941,3.126912213211991e-05,3.6324663240085649e-09,1.0983853800833704e-09,2.1134551460922967e-08,2.5829256127527643e-11,1.2719832682059638e-07,3.4764782479894184e-06,1.2433847110250729e-12,3.1070074521340508e-07,1.929898554397653e-11,4.62383030564365e-12,1.3911108795171622e-13,2.1572476177083197e-13,3.5072131943638777e-18
2.1682727226003116e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44615874041049219,0.11265768910320741,0.022669867278719533,0.0,1.409156798194768e-09,1.8786108674082553e-05,1.5089120695596979e-06,2.4231856821093535e-08,3.6825543402321005e-19,0.00019584117962984744,6.7806644641246742e-17,0.00014666274247196232,8.2455414009016465e-13,5.0058871463857385e-13,3.6817687227178317e-14,2.8103718008233641e-16,1.3028720226716275e-09,1.2602317516240805e-11,0.0058112282596342766,0.00030188331634854059,3.1457429763668182e-05,3.6731561418882771e-09,1.1042108877400744e-09,2.1239828355253544e-08,2.6178891531788354e-11,1.28793431348217e-07,3.4988748269822203e-06,1.2588856272519707e-12,3.1477001070792027e-07,1.9717136118452017e-11,4.7063192211667639e-12,1.4175198666749796e-13,2.2139712713253458e-13,3.5828600998374765e-18
2.1796111029019e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44614239500106323,0.11264200501130638,0.022669085333926604,0.0,1.4427175652800395e-09,1.9015665014063826e-05,1.5357126352766881e-06,2.4611842788400511e-08,3.7883145478649118e-19,0.00019688093630422363,6.9622069179303634e-17,0.00014724974998961928,8.379496581356114e-13,5.1413250663487767e-13,3.7642039162056096e-14,2.8759674573366162e-16,1.3255416904269053e-09,1.2873174667438759e-11,0.005825820986464861,0.00030342029655324284,3.1644948704139794e-05,3.7139735293328672e-09,1.1100366605432474e-09,2.1345114536838537e-08,2.6531139075579256e-11,1.3039297507276689e-07,3.5212101340675132e-06,1.2744720212318321e-12,3.1887204986271827e-07,2.0142089131465296e-11,4.789758195238505e-12,1.4442614851457292e-13,2.2718706999468641e-13,3.659731497069961e-18
2.1909494832034882e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44612615128160388,0.11262642094076068,0.022668303473217213,0.0,1.4768383884002589e-09,1.9246888492885332e-05,1.5628204484745444e-06,2.4995751566368684e-08,3.8964748755005424e-19,0.00019792081023538679,7.1476240729540282e-17,0.00014783526668374187,8.5149146987531771e-13,5.2796341168511982e-13,3.8479494681036336e-14,2.9427078745573371e-16,1.3484532783801568e-09,1.3148402715866132e-11,0.0058403133175901943,0.00030495680041396156,3.1831674810302113e-05,3.754916475436455e-09,1.1158626944311057e-09,2.1450409959425056e-08,2.6885970901811908e-11,1.319967993012407e-07,3.543483124217988e-06,1.2901433834447767e-12,3.230069007085319e-07,2.057391883211373e-11,4.8741509771745685e-12,1.4713372670221659e-13,2.330963729168194e-13,3.7378406771730153e-18
2.2022878635050765e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44611000857120203,0.1126109362058134,0.022667521696227228,0.0,1.5115237864842945e-09,1.9479778880442962e-05,1.5902367112248656e-06,2.538360260182974e-08,4.0070746232848954e-19,0.00019896080070621526,7.3369777114428998e-17,0.00014841929635077365,8.6518039499875735e-13,5.4208573722501841e-13,3.9330164892658564e-14,3.0106058077979147e-16,1.371607335496741e-09,1.3428048984389518e-11,0.0058547059394308994,0.00030649282745378903,3.2017604205054521e-05,3.7959829915835631e-09,1.1216889853385884e-09,2.1555714576326309e-08,2.7243358705248087e-11,1.336047460035255e-07,3.5656927677296894e-06,1.3058992009108327e-12,3.271745986565347e-07,2.1012699882591103e-11,4.9595012665361736e-12,1.4987487287856073e-13,2.3912683543280608e-13,3.8172010047721696e-18
2.2136262438066648e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44609396619335712,0.11259555012540695,0.022666740002595016,0.0,1.5467782504643186e-09,1.9714335828445095e-05,1.6179626095262753e-06,2.5775415328379315e-08,4.1201534571479716e-19,0.00020000090699895216,7.530330266663848e-17,0.00014900184276494985,8.7901725319938199e-13,5.5650382547744587e-13,4.0194160598920307e-14,3.079674057257137e-16,1.3950043972427835e-09,1.3712161056893919e-11,0.0058689995337090533,0.00030802837720697438,3.2202733273563947e-05,3.8371711118005262e-09,1.1275155291973569e-09,2.1661028340425893e-08,2.7603273753115965e-11,1.3521665786031346e-07,3.5878380502105977e-06,1.321738957310391e-12,3.313751765131015e-07,2.1458507358150891e-11,5.0458127130188101e-12,1.5264973709486448e-13,2.4528027411135245e-13,3.8978259180016681e-18
2.224964624108253e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44607802347595182,0.11258026202315062,0.022665958391961349,0.0,1.5826062430333302e-09,1.9950558872103798e-05,1.645999313269806e-06,2.6171209166324674e-08,4.2357514085848697e-19,0.00020104112839520918,7.727744826136125e-17,0.00014958290967875774,8.9300286416728448e-13,5.7122205341815085e-13,4.1071592283739156e-14,3.1499254673271903e-16,1.4186449857483656e-09,1.4000786778255947e-11,0.0058831947774804164,0.00030956344921899133,3.2387058659343083e-05,3.8784788931006061e-09,1.1333423219358352e-09,2.1766351204182391e-08,2.7965686904413981e-11,1.3683237830956588e-07,3.6099179725676187e-06,1.3376621331018041e-12,3.3560866449574689e-07,2.1911416747065894e-11,5.1330889163506292e-12,1.5545846797201593e-13,2.5155852261619684e-13,3.9797289284981639e-18
2.2363030044098414e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44606217975122398,0.11256507122728884,0.022665176863969481,0.0,1.6190121984242896e-09,2.018844743185577e-05,1.6743479762073075e-06,2.6571003522632313e-08,4.353908874402641e-19,0.00020208146417597013,7.9292851348582352e-17,0.0001501625008233891,9.0713804758189116e-13,5.8624483274065105e-13,4.1962570101541996e-14,3.2213729258997909e-16,1.4425296099726204e-09,1.4293974254314724e-11,0.0058972923431664112,0.00031109804304660214,3.2570577260275708e-05,3.9199044157806116e-09,1.1391693594792424e-09,2.1871683119633389e-08,2.8330568628688478e-11,1.3845175159112251e-07,3.6319315509924281e-06,1.3536682056412859e-12,3.3987509025020874e-07,2.2371503950584329e-11,5.2213334262000734e-12,1.5830121266137038e-13,2.5796343176601334e-13,4.0629236213941395e-18
2.2476413847114297e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44604643435573882,0.11254997707066934,0.022664395418265048,0.0,1.6560005222102658e-09,2.0428000815111326e-05,1.7030097359228637e-06,2.6974817790875605e-08,4.4746666164332557e-19,0.00020312191362159505,8.1350155985287975e-17,0.00015074061990918671,9.2142362310468324e-13,6.0157660982033478e-13,4.2867203865983371e-14,3.2940293636715349e-16,1.4666587658706032e-09,1.4591771851840514e-11,0.00591129289858591,0.00031263215825791759,3.2753286224592025e-05,3.9614457837045259e-09,1.1449966377495908e-09,2.1977024038400057e-08,2.8697889026714846e-11,1.4007462279060869e-07,3.65387781694501e-06,1.3697566493026814e-12,3.4417447886864037e-07,2.2838845282882183e-11,5.3105497420924737e-12,1.6117811675926689e-13,2.64496869594023e-13,4.1474236553109428e-18
2.258979765013018e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.446030786630361,0.1125349788907114,0.022663614054496115,0.0,1.6935755911251785e-09,2.0669218218029141e-05,1.7319857138071856e-06,2.7382671351182334e-08,4.5980657612129007e-19,0.00020416247601182471,8.3450012867614164e-17,0.00015131727062608284,9.3586041037194666e-13,6.1722186567783822e-13,4.3785603038794695e-14,3.3679077534486021e-16,1.4910329365617909e-09,1.4894228198501114e-11,0.0059251971069867859,0.00031416579443245579,3.293518294679867e-05,4.0031011245922503e-09,1.150824152665725e-09,2.2082373911692354e-08,2.9067617849821128e-11,1.4170083788195974e-07,3.6757558171356123e-06,1.3859269355928149e-12,3.4850685290887652e-07,2.3313517471012134e-11,5.4007413133360855e-12,1.6408932450950802e-13,2.7116072140731008e-13,4.2332427623504744e-18
2.2703181453146063e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44601523592022774,0.11252007602937485,0.022662832772313107,0.0,1.7317417529052128e-09,2.0912098727314985e-05,1.7612770150349792e-06,2.7794583570182344e-08,4.7241477996278733e-19,0.00020520315062578506,8.5593079362934584e-17,0.00015189245664403166,9.5044922898755562e-13,6.331851159417344e-13,4.4717876718766084e-14,3.4430211094509324e-16,1.515652592500081e-09,1.5201392182825978e-11,0.0059390056270772536,0.00031569895116119543,3.311626506356839e-05,4.044868590253097e-09,1.156651900143371e-09,2.21877326903133e-08,2.9439724517657453e-11,1.4333024376791756e-07,3.6975646135057738e-06,1.4021785332702587e-12,3.5287223241473619e-07,2.3795597654848759e-11,5.4919115389573281e-12,1.6703497879300418e-13,2.7795688984584421e-13,4.3203947480866113e-18
2.2816565256161946e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44599978157472153,0.11250526783312854,0.022662051571368837,0.0,1.7705033261502228e-09,2.1156641322042528e-05,1.7908847285452531e-06,2.8210573800955096e-08,4.8529545865273244e-19,0.00020624393674199259,8.7780019541887311e-17,0.00015246618161343385,9.6519089851577864e-13,6.4947091081055891e-13,4.5664133630862591e-14,3.5193824866159938e-16,1.5405181916451555e-09,1.5513312954168074e-11,0.005952719113056993,0.00031723162804662741,3.3296530449591411e-05,4.0867463568016372e-09,1.1624798760951409e-09,2.2293100324663701e-08,2.9814178138744859e-11,1.4496268831993001e-07,3.7193032832070033e-06,1.4185109084646728e-12,3.5727063493732729e-07,2.4285163387030287e-11,5.584063767644702e-12,1.7001522097582608e-13,2.8488729494121063e-13,4.4088934915564756e-18
