Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),CH3OO(84),COX(57)
2.183714140219761e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32796933754097307,0.11291848999555766,0.02088304928389274,3.0089906938448104e-14,8.851170689083863e-06,1.9279276859570107e-05,1.7210500431334067e-05,1.8136256726465563e-10,4.4779732708874677e-10,9.2540158804111606e-06,6.0157965405203598e-16,2.7615119686995764e-08,1.2094913314209261e-11,4.1676001753248305e-09,5.3790357505092262e-16,3.5521218931960707e-19,2.0160251117799397e-08,5.9786814289298666e-13,0.0057246919279506829,0.0038508092707609299,7.8197167038974268e-08,1.376444678040809e-07,2.1984940559460589e-05,4.4649591149470719e-10,2.7223395493337098e-11,1.0770272947402577e-07,1.2714563694057534e-07,4.0184227585590916e-12,2.8833810834166722e-07,1.4959210032175839e-09,1.3908261348382334e-11
2.1956745095879382e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32794994069603883,0.11291855140451446,0.020873036649477688,3.1001356005711898e-14,9.0147028905001428e-06,1.9502197045799942e-05,1.7397135060265505e-05,1.8515249019639951e-10,4.5446496647021401e-10,9.3425879623199001e-06,6.2594032164333267e-16,2.7763422506820404e-08,1.2394649331143832e-11,4.2493680398463253e-09,5.536349856843661e-16,3.6108992401656301e-19,2.0415626783998534e-08,6.1614376587324586e-13,0.0057243544521893702,0.003870482933415036,7.8617116996118785e-08,1.3870452978681646e-07,2.204042186904586e-05,4.5455881582923892e-10,2.7370044308108736e-11,1.0800450518006945e-07,1.2717340867012762e-07,4.0551576451702076e-12,2.9169688455827663e-07,1.5095315202803644e-09,1.4058256424469784e-11
2.2076348789561155e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32793055886849276,0.11291861132677733,0.02086302999867512,3.1934287133772616e-14,9.180058575382851e-06,1.9725633232962365e-05,1.7584761385766619e-05,1.8900341108934179e-10,4.6119302109745945e-10,9.4314782759870504e-06,6.5114113194849123e-16,2.7910785980571022e-08,1.2700029248605266e-11,4.3322045235995177e-09,5.6973162855328096e-16,3.6703353401996022e-19,2.0672248400747362e-08,6.3487098479594109e-13,0.005724017153837373,0.0038901418106206177,7.9036997940560615e-08,1.3976509593583952e-07,2.2095487514443251e-05,4.6270864773063106e-10,2.7516211621658005e-11,1.0830439815746188e-07,1.2720118650038425e-07,4.0920489798657744e-12,2.9506333011714074e-07,1.5231802623316199e-09,1.4209035655591419e-11
2.2195952483242928e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32791119204968139,0.1129186697633168,0.020853029326496662,3.2889059640980092e-14,9.3472445699814921e-06,1.9949575177455619e-05,1.7773379116154683e-05,1.9291601246701761e-10,4.6798165974404863e-10,9.5206854567275131e-06,6.7720596158595017e-16,2.8057214881922684e-08,1.3011124530616409e-11,4.4161165680868331e-09,5.8619976183753303e-16,3.7304345635561864e-19,2.0930108661064853e-08,6.5405827759115463e-13,0.0057236800335547285,0.0039097859058342538,7.9456808615842252e-08,1.4082615233162678e-07,2.2150142187272444e-05,4.709456971913534e-10,2.7661899738833699e-11,1.0860242853272251e-07,1.2722896901619196e-07,4.1290966757536528e-12,2.9843728635648855e-07,1.5368669463950174e-09,1.4360598684433583e-11
2.23155561769247e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3278918402310958,0.11291872671515837,0.020843034627959445,3.3866036297947645e-14,9.5162676602152504e-06,2.0174012731649784e-05,1.7962987957478117e-05,1.9689098076500721e-10,4.7483104993659446e-10,9.6102081435487167e-06,7.0415921748375837e-16,2.8202714030611019e-08,1.3328007060015544e-11,4.5011111080935751e-09,6.0304571198481298e-16,3.7912013074759271e-19,2.1189200270322362e-08,6.7371422918841043e-13,0.0057233430919455793,0.0039294152225442186,7.9876547774391129e-08,1.4188768493702302e-07,2.2204390457911656e-05,4.7927025192848083e-10,2.7807110863973472e-11,1.0889861587304849e-07,1.2725675482852959e-07,4.166300645614129e-12,3.0181859615588712e-07,1.5505912905897968e-09,1.4512945152115341e-11
2.2435159870606474e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32787250340436208,0.11291878218337793,0.020833045898086093,3.4865583331980923e-14,9.6871345912644426e-06,2.0398935841919221e-05,1.8153587613515155e-05,2.0092900632194278e-10,4.8174135795959254e-10,9.7000449791482529e-06,7.3202584519688405e-16,2.8347288288358829e-08,1.3650749136698854e-11,4.5871950714126001e-09,6.2027587398299327e-16,3.8526399967437333e-19,2.1449515945835245e-08,6.9384753214088615e-13,0.0057230063295627479,0.0039490297642709006,8.0296214177389003e-08,1.4294967961254084e-07,2.2258236780365269e-05,4.8768259744525497e-10,2.7951847107723144e-11,1.0919297920976537e-07,1.2728454257435038e-07,4.2036608019042117e-12,3.0520710390400072e-07,1.5643530141282219e-09,1.4666074698187284e-11
2.2554763564288247e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32785318156123117,0.11291883616909765,0.020823063131904733,3.5888070431313574e-14,9.8598520671785259e-06,2.0624334546757817e-05,1.8345177785773369e-05,2.0503078337037059e-10,4.8871274886024325e-10,9.7901946099113813e-06,7.6083133729385885e-16,2.8490942555005059e-08,1.3979423475845948e-11,4.674375378573275e-09,6.3789671162976027e-16,3.9147550842587111e-19,2.1711048416487851e-08,7.1446698724698973e-13,0.0057226697469119365,0.0039686295345672286,8.0715806594691288e-08,1.4401212212149695e-07,2.2311685496940621e-05,4.9618301698225565e-10,2.8096110489932138e-11,1.0948553706080321e-07,1.2731233091640238e-07,4.2411770567643896e-12,3.0860265546768495e-07,1.5781518373130224e-09,1.4819986960632328e-11
2.267436725797002e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32783387469357117,0.11291888867348188,0.020813086324448914,3.6933870749150352e-14,1.0034426750496791e-05,2.0850198974974039e-05,1.8537758173489934e-05,2.0919701002747662e-10,4.9574538645326316e-10,9.8806556859085057e-06,7.9060174181258044e-16,2.8633681764826995e-08,1.4314103206128662e-11,4.7626589425729536e-09,6.559147577995066e-16,3.9775510516118714e-19,2.1973790422390636e-08,7.3558150416928144e-13,0.0057223333444555817,0.0039882145370190658,8.1135323804886069e-08,1.4507499813996413e-07,2.2364740842732374e-05,5.0477179144039598e-10,2.8239902944235635e-11,1.0977630745224232e-07,1.2734011854303193e-07,4.2788493220231023e-12,3.1200509816236542e-07,1.5919874815348243e-09,1.4974681575865312e-11
2.2793970951651793e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32781458279335796,0.11291893969773374,0.020803115470757669,3.8003360907518734e-14,1.0210865261893057e-05,2.1076519343962674e-05,1.8731328473632694e-05,2.1342838828567474e-10,5.0283943332568641e-10,9.9714268608925224e-06,8.2136367078510398e-16,2.8775510883047053e-08,1.4654861867903435e-11,4.8520526686170815e-09,6.7433661470747652e-16,4.0410324096717534e-19,2.2237734714568431e-08,7.5720010205071352e-13,0.0057219971226163957,0.0040077847752455712,8.1554764595141134e-08,1.4613829327341796e-07,2.2417406949895788e-05,5.1344919948980304e-10,2.8383226325276582e-11,1.1006530793890182e-07,1.2736790416798776e-07,4.3166775092003647e-12,3.1541428072365757e-07,1.6058596692695727e-09,1.5130158178733362e-11
2.2913574645333566e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32779530585266897,0.11291898924309191,0.020793150565875461,3.9096921000929926e-14,1.0389174179837205e-05,2.1303285958050126e-05,1.8925888380901946e-05,2.1772562400305371e-10,5.0999505084165076e-10,1.0062506792296113e-05,8.5314430883123424e-16,2.8916434902515758e-08,1.5001773411387517e-11,4.9425634538638936e-09,6.9316895417115062e-16,4.105203699178012e-19,2.2502874054678335e-08,7.7933191012816205e-13,0.0057216610817806242,0.0040273402528995693,8.1974127761082318e-08,1.472019930596313e-07,2.2469687851750623e-05,5.2221551752588871e-10,2.8526082410651021e-11,1.103525556240412e-07,1.2739568653020224e-07,4.354661529514835e-12,3.1883005328017895e-07,1.6197681240759533e-09,1.5286416402519048e-11
2.303317833901534e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32777604386367443,0.11291903731082743,0.020783191604852178,4.0214934599850496e-14,1.0569360040265603e-05,2.1530489206910728e-05,1.9121437587732805e-05,2.2208942689369387e-10,5.1721239914717581e-10,1.0153894141228949e-05,8.8597142182073043e-16,2.9056458840562912e-08,1.5354912194819328e-11,5.0341981871697844e-09,7.1241851786886073e-16,4.170069491343023e-19,2.2769201214756156e-08,8.0198616834323051e-13,0.0057213252223010354,0.0040468809736678877,8.2393412106917542e-08,1.4826608297587888e-07,2.2521587486719093e-05,5.3107101953175549e-10,2.8668472904206556e-11,1.1063806717823988e-07,1.2742346439355443e-07,4.3928012938879976e-12,3.2225226732750739e-07,1.6337125705927967e-09,1.5443455878941583e-11
2.3152782032697112e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32775679681863168,0.11291908390224117,0.020773238582743121,4.1357788753985346e-14,1.0751429336277009e-05,2.1758119564050827e-05,1.9317975784298423e-05,2.2652051051785343e-10,5.2449163717492766e-10,1.0245587572474783e-05,9.1987336560392892e-16,2.9195587736009119e-08,1.5714352982603114e-11,5.126963748844553e-09,7.3209211759562576e-16,4.2356343884615453e-19,2.3036708976990475e-08,8.2517222795029847e-13,0.0057209895444996564,0.0040664069412716724,8.2812616445265764e-08,1.4933054845777147e-07,2.2573109702062185e-05,5.4001597725154315e-10,2.8810399444016626e-11,1.1092185885739855e-07,1.2745123654664153e-07,4.4310967129468315e-12,3.2568077570324211e-07,1.6476927345364745e-09,1.5601276238158426e-11
2.3272385726378885e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32773756470987797,0.11291912901866098,0.020763291494608989,4.2525873995373464e-14,1.0935388517846637e-05,2.1986167585357706e-05,1.9515502658513651e-05,2.310195922720157e-10,5.3183292264897156e-10,1.0337585754488504e-05,9.5487909481058051e-16,2.9333826646330433e-08,1.6080170943438342e-11,5.2208670104120945e-09,7.5219663551619901e-16,4.3019030245285002e-19,2.3305390133522609e-08,8.488995521217944e-13,0.0057206540486702982,0.0040859181594666864,8.3231739596965402e-08,1.5039537489998889e-07,2.2624258257466223e-05,5.490506601702949e-10,2.8951863603499776e-11,1.1120394651993624e-07,1.2747900180252725e-07,4.4695476970314337e-12,3.2911543256312002e-07,1.6617083426982924e-09,1.5759877108770576e-11
2.3391989420060658e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32771834752982509,0.11291917266143976,0.02075335033551589,4.3719584341297378e-14,1.112124399154313e-05,2.2214623907711117e-05,1.9714017896039415e-05,2.3558739337881201e-10,5.3923641208951378e-10,1.042988735939307e-05,9.910181717166917e-16,2.9471180644968735e-08,1.645244164843387e-11,5.3159148343688503e-09,7.7273902441531729e-16,4.3688800658648979e-19,2.357523748627163e-08,8.7317771655066763e-13,0.0057203187350808645,0.004105414632043617,8.3650780391290981e-08,1.5146054765957506e-07,2.2675036828494578e-05,5.5817533527276832e-10,2.9092866892935061e-11,1.1148434564327993e-07,1.2750675899847e-07,4.5081541561988728e-12,3.3255609335814594e-07,1.6757591229418724e-09,1.5919258117825354e-11
2.351159311374243e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32769914527095317,0.112919214831953,0.020743415100535276,4.4939317297007285e-14,1.1309002120272738e-05,2.2443479247654336e-05,1.9913521180287618e-05,2.4022463887682269e-10,5.4670226081763104e-10,1.0522491062976373e-05,1.0283207751791594e-15,2.960765481878132e-08,1.6831241069207404e-11,5.4121140739535995e-09,7.9372630794514411e-16,4.4365702117519673e-19,2.3846243846783515e-08,8.9801641005003996e-13,0.0057199836039754778,0.0041248963628283154,8.4069737665776271e-08,1.5252605207804533e-07,2.272544900984326e-05,5.6739026729932882e-10,2.923341076860426e-11,1.11763071339552e-07,1.2753450699566599e-07,4.5469160002246101e-12,3.3600261481269359e-07,1.6898448042005242e-09,1.6079418890818791e-11
2.3619236438056026e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32768187598941406,0.11291925152778143,0.020734478450099805,4.6059657639363945e-14,1.1479616429750685e-05,2.2649782604050669e-05,2.009391865259051e-05,2.4445813709079275e-10,5.5347496927410648e-10,1.0606091599061206e-05,1.0629133802921944e-15,2.9729733538161513e-08,1.7177805711669937e-11,5.4996835065057702e-09,8.1300111038088551e-16,4.4981049584640725e-19,2.4091134589278095e-08,9.2085858598689397e-13,0.0057196821421886526,0.0041424173194927975,8.4446726848992585e-08,1.5348527749362642e-07,2.2770509618217411e-05,5.7576109282722628e-10,2.9359508618268778e-11,1.1201250589375345e-07,1.2755947140607813e-07,4.5819344391112155e-12,3.39109377577842e-07,1.7025515345244971e-09,1.6224229973908684e-11
2.372687976236962e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32766461878259556,0.1129192870332365,0.020725546590622354,4.7201695802229587e-14,1.1651781584765926e-05,2.2856395050597174e-05,2.0275115950535446e-05,2.4874900953288483e-10,5.602984251456198e-10,1.0689934805235633e-05,1.0984962810227105e-15,2.9851107451025773e-08,1.7529776417357513e-11,5.5881961116672673e-09,8.3264724480233032e-16,4.5602246270305056e-19,2.4336953086035406e-08,9.4416995424416636e-13,0.005719380828542329,0.0041599263412723216,8.4823646609963889e-08,1.5444474895538126e-07,2.2815278812647643e-05,5.8420542874179522e-10,2.9485236464850084e-11,1.1226060746155284e-07,1.2758442666518955e-07,4.6170786002738626e-12,3.4222066974176988e-07,1.7152861198648427e-09,1.63696720860042e-11
2.3834523086683215e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32764737364513769,0.1129193213493607,0.020716619518521155,4.8365728823380524e-14,1.1825502132234492e-05,2.3063309980231922e-05,2.0457112838679943e-05,2.5309779264298011e-10,5.6717273918862311e-10,1.0774019723750442e-05,1.1350927948082348e-15,2.9971780284240747e-08,1.788720939403533e-11,5.6776568653228924e-09,8.5266997965692155e-16,4.6229327142852746e-19,2.4583694116214626e-08,9.6795781536036773e-13,0.0057190796631724381,0.0041774234310299873,8.5200496118168264e-08,1.5540445575518444e-07,2.2859759057789055e-05,5.9272346305919598e-10,2.9610595263771091e-11,1.125073863586949e-07,1.2760937199141777e-07,4.6523484173747348e-12,3.4533638942079112e-07,1.7280483648258703e-09,1.6515744950890672e-11
2.394216641099681e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32763014057171319,0.11291935447720694,0.020707697230217956,4.9552056034745394e-14,1.2000782589874604e-05,2.3270520835173539e-05,2.0639909080121267e-05,2.5750502533841374e-10,5.7409802138453954e-10,1.0858345399252717e-05,1.172726666303955e-15,3.0091755767874661e-08,1.8250161107417905e-11,5.7680707367345799e-09,8.730746304882454e-16,4.6862327403182074e-19,2.4831352465044764e-08,9.9222954557004235e-13,0.0057187786462036426,0.0041949085916525384,8.5577274548161872e-08,1.5636438719066173e-07,2.2903952772557933e-05,6.0131538257584099e-10,2.9735585943212419e-11,1.1275285269632968e-07,1.2763430661815489e-07,4.6877438239059682e-12,3.4845643551741238e-07,1.7408380747071172e-09,1.6662448291350591e-11
2.40498097353104e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32761291955702515,0.11291938641783797,0.020698779722137985,5.076097906352434e-14,1.2177627446089081e-05,2.3478021106277358e-05,2.0823504436500597e-05,2.6197124900761649e-10,5.8107438094252589e-10,1.094291087878378e-05,1.2114220728395879e-15,3.0211037634018931e-08,1.8618688280008836e-11,5.85944268841409e-09,8.9386656007453207e-16,4.7501282488718714e-19,2.5079922923790621e-08,1.0169925971500778e-12,0.0057184777777501703,0.0042123818260505035,8.5953981079688198e-08,1.5732453255496668e-07,2.2947862331725058e-05,6.0998137235102235e-10,2.9860209399514418e-11,1.1299701638853818e-07,1.2765922979362448e-07,4.7232647531918817e-12,3.5158070770970699e-07,1.7536550555017824e-09,1.6809781829167375e-11
2.415745305962399e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32759571059580428,0.11291941717232527,0.020689866990709981,5.1992801833182842e-14,1.2356041159862318e-05,2.3685804332425497e-05,2.1007898668007659e-05,2.6649700750367756e-10,5.8810192630222368e-10,1.1027715211776965e-05,1.2512036299223022e-15,3.0329629615685768e-08,1.8992847889930931e-11,5.9517776760013211e-09,9.1505117856516982e-16,4.8146228077442922e-19,2.5329400289733109e-08,1.0422544987640026e-12,0.0057181770579165878,0.0042298431371582835,8.6330614897876626e-08,1.5828488115507025e-07,2.2991490067381208e-05,6.1872161551976573e-10,2.9984466503400746e-11,1.1323988715920586e-07,1.2768414078068705e-07,4.7589111383815704e-12,3.547091064412343e-07,1.7664991138951493e-09,1.6957745285123444e-11
2.425433205150623e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3275802328320857,0.11291944383810325,0.020681849613513357,5.3121274648195434e-14,1.2517958537041748e-05,2.3873045860646613e-05,2.1174536315229126e-05,2.7062154390265294e-10,5.9447056999384347e-10,1.1104242547463551e-05,1.2879563922060079e-15,3.0435775633207692e-08,1.9334454570255453e-11,6.0357066507372034e-09,9.3445759398844351e-16,4.873183067243651e-19,2.5554701029526689e-08,1.0654230112617214e-12,0.005717906537215562,0.0042455481251867742,8.6669522494899336e-08,1.5914935983919934e-07,2.3030515964561364e-05,6.2665147172053685e-10,3.0095985368821075e-11,1.1345737329390946e-07,1.2770654965030226e-07,4.791100094468794e-12,3.5752811181646398e-07,1.7780817585779081e-09,1.7091450743922043e-11
2.4351211043388465e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3275647648236219,0.11291946954477165,0.020673836099916368,5.4268769088821206e-14,1.2681153485687316e-05,2.4060506743685083e-05,2.1341820679029286e-05,2.747951459510216e-10,6.0088083937397587e-10,1.1180961896833557e-05,1.325627807780926e-15,3.0541368588483651e-08,1.9680711777922767e-11,6.1204232957064906e-09,9.5419051913318103e-16,4.9322341028845822e-19,2.578072837048661e-08,1.0890073493612525e-12,0.0057176361370381134,0.0042612434599195075,8.7008369951144793e-08,1.6001398672004142e-07,2.3069317083103981e-05,6.3464175242164097e-10,3.0207208778379207e-11,1.1367382672478998e-07,1.2772894754472216e-07,4.823390566597207e-12,3.6035030814198826e-07,1.789686040135263e-09,1.7225666004502299e-11
2.44480900352707e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32754930656662096,0.11291949429312742,0.020665826447322792,5.5435511489467273e-14,1.2845629194917635e-05,2.4248182368877719e-05,2.1509751581590011e-05,2.7901821521234713e-10,6.0733281190725724e-10,1.1257872571885065e-05,1.3642367538677137e-15,3.0646411200726589e-08,2.003166157636967e-11,6.2059312088277243e-09,9.7425399695298893e-16,4.9917785672031657e-19,2.6007478532302661e-08,1.1130131615239777e-12,0.005717365857443089,0.0042769291435456394,8.7347156683120337e-08,1.6087875403420671e-07,2.3107895039950227e-05,6.4269258796441474e-10,3.0318137318490937e-11,1.1388925417196652e-07,1.2775133395622048e-07,4.8557825056932596e-12,3.631756243937312e-07,1.801311819072378e-09,1.7360390861259624e-11
