Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),C2H4(47),COX(50),C2H6X(52),C2H4X(210),C2H4X(65)
3.5051453782489372e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44463626291751113,0.083961022436864707,0.0079623749587563707,0.0,0.0075820143470780518,0.038995052448125254,0.021982829696241494,0.00031459194965081591,1.0990838296211942e-10,0.0053762848395733582,8.0280328213398587e-10,0.00043944756882129842,1.6729949839021129e-08,1.0643855891870423e-05,1.7573991111878983e-09,1.7910704193297917e-10,8.4392464956777782e-06,7.8501545901668514e-05,0.0060531706710630611,0.00013387668654484263,0.00045803585508990213,1.4548339426566948e-07,1.0649885763001972e-08,8.159646318206336e-07,1.5051142379459053e-07,8.0677003575872251e-05,0.00015001717517535701,2.5893479704775527e-09,0.00078391574975743771,3.4183303827571409e-07,0.00012422760841915761,6.8384377327363639e-08,8.7099240121349335e-07,8.9249604257029594e-06,2.2242353864409459e-11
3.5102663541576415e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44463710947916762,0.083933350653244698,0.0079500640412067808,0.0,0.0075840918228159511,0.039041840361028847,0.022005696988865203,0.00031512323623809039,1.1032190778268381e-10,0.0053807349294169521,8.0501488384153649e-10,0.00043948483465792445,1.6761535892454158e-08,1.0626701023726854e-05,1.7593748373431543e-09,1.793826496751482e-10,8.4284229676652457e-06,7.8701667528507734e-05,0.0060511818259329862,0.00013358181593895087,0.00045829046460793245,1.4524362169387314e-07,1.0642221154333459e-08,8.1711912690642352e-07,1.5078844227766169e-07,8.0780917347108848e-05,0.00015012723531483227,2.5919947420352501e-09,0.00078485863321612053,3.4192730177306251e-07,0.00012454430129606913,6.8455643611361822e-08,8.7246524951986769e-07,8.9478147950398145e-06,2.2299098084214883e-11
3.5148752324754755e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44463787056367959,0.083908472081651558,0.0079390004505138865,0.0,0.0075859566700999812,0.03908389842212967,0.022026248801317559,0.00031560175128541841,1.1069463988391368e-10,0.0053847390917301109,8.0700900591068956e-10,0.00043951826955448975,1.6789991500561635e-08,1.0611369481496324e-05,1.7611505362981616e-09,1.7963059595845926e-10,8.4187260771440668e-06,7.8882076458552361e-05,0.0060493937257444707,0.00013331744150778496,0.00045851921880579239,1.4502849567235497e-07,1.0635319634972108e-08,8.1815757583574105e-07,1.5103736331962981e-07,8.0874198893034433e-05,0.00015022586711116884,2.5943735214864266e-09,0.00078570620258081795,3.4201191868106547e-07,0.00012482979879602403,6.8519693932908025e-08,8.7379180708044794e-07,8.9684180993266829e-06,2.2350252875304051e-11
3.5194841107933096e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44463863087294253,0.083883618160847301,0.0079279522183970767,0.0,0.0075878169042716071,0.039125908168219169,0.022046773416134098,0.00031608060145572805,1.1106790129643646e-10,0.0053887423610356425,8.0900660710169104e-10,0.00043955160618280457,1.6818473650777456e-08,1.0596139429931717e-05,1.7629239137982239e-09,1.7987844647036961e-10,8.4090708651903539e-06,7.9062769315995873e-05,0.0060476073872257896,0.00013305401717727882,0.00045874760028744049,1.4481399991623439e-07,1.0628414902080585e-08,8.1919545578449731e-07,1.5128590981581852e-07,8.0967252819306437e-05,0.0001503241004062885,2.5967491650717799e-09,0.0007865528013474536,3.4209632743111874e-07,0.00012511574561679264,6.8583659746437032e-08,8.7511929754204593e-07,8.9890539933294436e-06,2.2401488249755325e-11
3.5240929891111436e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44463939040935541,0.083858788878545337,0.0079169193236270086,0.0,0.0075896725357585152,0.039167869655322957,0.022067270871898633,0.00031655978366956853,1.1144169106455197e-10,0.0053927447154592766,8.1100767997345637e-10,0.00043958484511421344,1.684698221234388e-08,1.058101022425962e-05,1.7646949736398508e-09,1.8012620083914835e-10,8.3994570684107622e-06,7.9243746313926444e-05,0.0060458228095609081,0.00013279153730587565,0.00045897560991397092,1.4460013079251389e-07,1.0621506937346363e-08,8.2023276317786786e-07,1.5153408198564273e-07,8.1060079656601735e-05,0.00015042193673468928,2.5991216772337956e-09,0.00078739843063767854,3.421805284928841e-07,0.00012540214209564451,6.8647541171574818e-08,8.7644771237509187e-07,9.009722502754852e-06,2.2452804268211518e-11
3.5287018674289776e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44464014917528655,0.083833984222404595,0.0079059017450033731,0.0,0.0075915235749276699,0.039209782939461292,0.022087741207143807,0.00031703929485364792,1.118160082317611e-10,0.0053967461332404525,8.1301221706766286e-10,0.0004396179869170714,1.6875517054694069e-08,1.056598122347513e-05,1.7664637196157816e-09,1.8037385869349841e-10,8.3898844254560388e-06,7.9425007663667545e-05,0.0060440399919292785,0.00013252999629997426,0.00045920324854372395,1.4438688470047201e-07,1.0614595722853724e-08,8.2126949446037147e-07,1.5178188004946304e-07,8.1152679933775812e-05,0.00015051937762267109,2.6014910624091069e-09,0.00078824309157302325,3.4226452233327675e-07,0.00012568898856704324,6.8711338327790905e-08,8.7777704306697641e-07,9.0304236531037786e-06,2.2504200990813886e-11
3.5333107457468116e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44464090717307458,0.083809204180029545,0.0078948994613548765,0.0,0.0075933700320859185,0.039251648076648653,0.022108184460351132,0.00031751913194083016,1.1219085184077633e-10,0.0054007465927319023,8.1502021090877903e-10,0.00043965103215675723,1.6904078047452211e-08,1.0551051790323308e-05,1.7682301555149433e-09,1.8062141966256473e-10,8.3803526770010211e-06,7.9606553574774775e-05,0.0060422589335058733,0.00013226938861339728,0.00045943051703231359,1.4417425807106396e-07,1.0607681241081315e-08,8.2230564609655582e-07,1.5202930422866383e-07,8.1245054177873233e-05,0.00015061642458840348,2.6038573250283691e-09,0.00078908678527488791,3.4234830941649383e-07,0.00012597628536265798,6.8775051334394319e-08,8.7910728112204149e-07,9.0511574696715511e-06,2.2555678477201924e-11
3.5379196240646456e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44464166440502828,0.083784448738970674,0.0078839124515391878,0.0,0.0075952119174805578,0.039293465122893168,0.022128600669951082,0.00031799929187013067,1.1256622093353245e-10,0.0054047460723992439,8.1703165400409548e-10,0.00043968398139568657,1.6932665060433239e-08,1.0536221291280687e-05,1.7699942851224184e-09,1.8086888337594296e-10,8.3708615657248891e-06,7.9788384255040292e-05,0.0060404796334612076,0.00013200970874686864,0.00045965741623263238,1.4396224736655719e-07,1.0600763474899174e-08,8.2334121457140972e-07,1.5227635474564876e-07,8.1337202914141812e-05,0.00015071307914198964,2.6062204695162722e-09,0.00078992951286453131,3.4243189020403949e-07,0.00012626403281136662,6.883868031053357e-08,8.8043841806157082e-07,9.0719239775483492e-06,2.2607236786514598e-11
3.5425285023824797e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4446424208734277,0.083759717886724622,0.0078729406944429061,0.0,0.0075970492412999156,0.039335234134196137,0.022148989874323122,0.00031847977158671421,1.1294211455119704e-10,0.0054087445508205576,8.1904653884375926e-10,0.00043971683519332513,1.6961277963642909e-08,1.052148909653681e-05,1.7717561122194134e-09,1.8111624946368795e-10,8.3614108362916936e-06,7.9970499910495983e-05,0.0060387020909613643,0.0001317509512474969,0.0004598839469948615,1.4375084908017358e-07,1.0593842407565648e-08,8.2437619639008889e-07,1.5252303182384233e-07,8.1429126666045758e-05,0.00015080934278553261,2.6085805002915442e-09,0.00079077127546306253,3.425152651547516e-07,0.00012655223123926102,6.8902225375197121e-08,8.8177044542378214e-07,9.0927232016195436e-06,2.2658875977391292e-11
3.5471373807003137e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44464317658052332,0.083735011610734419,0.0078619841689815274,0.0,0.0075988820136739096,0.039376955166551562,0.022169352111795774,0.00031896056804189095,1.133185317341812e-10,0.0054127420066859928,8.2106485790080968e-10,0.00043974959410620197,1.6989916627277884e-08,1.0506854579975767e-05,1.773515640583223e-09,1.8136351755632168e-10,8.3520002353311322e-06,8.0152900745416529e-05,0.0060369263051680173,0.00013149311070826512,0.00046011011016648516,1.4354005973573563e-07,1.0586918022724441e-08,8.2541058807791162e-07,1.5276933568769134e-07,8.1520825955280331e-05,0.00015090521701319778,2.610937421766958e-09,0.00079161207419143026,3.4259843472482652e-07,0.00012684088096965237,6.8965686647213424e-08,8.831033547638189e-07,9.113555166566065e-06,2.2710596107972635e-11
3.5563551373359813e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44464468571966648,0.083685672737027678,0.0078401167287696864,0.0,0.0076025339443167965,0.039460253518356365,0.022209995839102641,0.00031992309900398053,1.1407293295403207e-10,0.0054207337660676282,8.2511176847392506e-10,0.00043981482948917967,1.7047270717564905e-08,1.0477876095300854e-05,1.7770278162007171e-09,1.8185775828073028e-10,8.3332984150619615e-06,8.0518558761983003e-05,0.0060333800003256376,0.00013098015910853036,0.0004605613371144413,1.431202941189205e-07,1.0573059237002387e-08,8.2747758726264832e-07,1.5326082467525655e-07,8.170355322375572e-05,0.00015109580315824053,2.6156419544395992e-09,0.00079329078452061849,3.4276415953479911e-07,0.00012741953561729453,6.9092358287819502e-08,8.8577178568253914e-07,9.155317416788779e-06,2.2814279418323341e-11
3.565572893971649e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44464619183990506,0.08363643201633375,0.0078183099628040542,0.0,0.0076061677893015812,0.039543360626094919,0.022250532157483068,0.00032088686048971121,1.1482941690163901e-10,0.0054287211822909324,8.2917232516711329e-10,0.00043987969193860831,1.7104726296686646e-08,1.0449280901520427e-05,1.7805308421138006e-09,1.8235160260300516e-10,8.3147541165533001e-06,8.088535990391057e-05,0.0060298407121402893,0.00013047081159008126,0.00046101110380288658,1.4270292330558724e-07,1.0559186994475809e-08,8.2954218472880185e-07,1.5375082352437772e-07,8.1885388858252476e-05,0.00015128484937404772,2.6203341027175971e-09,0.00079496565281613764,3.4292906823166946e-07,0.00012799999928534962,6.921869617978792e-08,8.884436435971764e-07,9.1972109215889089e-06,2.2918287172750528e-11
3.5747906506073165e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44464769495825124,0.083587289346295598,0.0077965637034449215,0.0,0.0076097836276212997,0.039626276937406828,0.022290961371736848,0.00032185182833059395,1.1558797587411741e-10,0.0054367040888695338,8.3324646715299838e-10,0.00043994418580231765,1.7162282333093224e-08,1.042106412083578e-05,1.7840247483967414e-09,1.8284504758498188e-10,8.2963653817017689e-06,8.125330574245432e-05,0.0060263084337492953,0.0001299650264978316,0.00046145941691580163,1.4228792055300307e-07,1.0545301177863075e-08,8.3160435339786167e-07,1.5423933406745302e-07,8.2066336969991308e-05,0.00015147236733448021,2.6250139016895609e-09,0.0007966366880388752,3.4309316437248944e-07,0.00012858227446069543,6.9344701268008428e-08,8.9111886155765944e-07,9.2392358710909991e-06,2.3022619818514953e-11
3.584008407242984e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44464919509129369,0.083538244623724126,0.0077748777835112927,0.0,0.0076133815373866471,0.039709002899768996,0.022331283785853841,0.00032281797845629622,1.1634860215747356e-10,0.0054446823210709903,8.373341333346973e-10,0.00044000831538239103,1.7219937798295774e-08,1.0393220932800019e-05,1.7875095650581783e-09,1.8333809029674777e-10,8.2781302820922816e-06,8.1622397821053876e-05,0.0060227831582218587,0.00012946276286407747,0.00046190628309513668,1.4187525957578407e-07,1.0531401675764956e-08,8.3366406650755161e-07,1.5472635815323483e-07,8.2246401643133491e-05,0.00015165836859222973,2.6296813863495185e-09,0.00079830389914627403,3.4325645147442115e-07,0.00012916636358618972,6.9470374494830698e-08,8.937973728842932e-07,9.2813924521833063e-06,2.3127277794982808e-11
3.5932261638786517e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44465069225520942,0.083489297744606408,0.0077532520362796941,0.0,0.0076169615958425405,0.039791538960480925,0.022371499703015642,0.00032378528689461445,1.1711128802693105e-10,0.0054526557159039462,8.4143526234748918e-10,0.00044007208493557546,1.7277691666870414e-08,1.0365746573735396e-05,1.7909853220401503e-09,1.8383072781689042e-10,8.2600469184403655e-06,8.1992637655433566e-05,0.0060192648785598506,0.00012896398039378678,0.00046235170894117893,1.4146491453573535e-07,1.0517488382572462e-08,8.357212976097361e-07,1.5521189764680719e-07,8.2425586935172581e-05,0.0001518428645806731,2.6343365915971469e-09,0.00079996729509204873,3.4341893301548756e-07,0.00012975226906082856,6.9595716800070329e-08,8.964791111677004e-07,9.3236808485293517e-06,2.3232261533654173e-11
3.6024439205143193e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44465218646577509,0.083440448604113926,0.0077316862954829894,0.0,0.0076205238793843194,0.03987388556665037,0.022411609425597254,0.0003247537297714612,1.178760257472545e-10,0.0054606241121053604,8.4554979256060276e-10,0.00044013549867368814,1.7335542916462898e-08,1.0338636336153026e-05,1.794452049217156e-09,1.8432295723274116e-10,8.2421134200479118e-06,8.2364026733702748e-05,0.0060157535876985899,0.00012846863945026167,0.00046279570101291325,1.4105686003195658e-07,1.0503561198375801e-08,8.3777602056830965e-07,1.5569595442954598e-07,8.260389687731224e-05,0.0001520258666156825,2.6389795522379824e-09,0.00080162688482590401,3.4358061243530702e-07,0.00013033999323990519,6.9720729121015123e-08,8.9916401026880273e-07,9.3661012405794995e-06,2.3337571458191498e-11
3.611661677149987e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44465367773837766,0.08339169709661072,0.0077101803953091783,0.0,0.0076240684635735774,0.039956043165179179,0.022451613255168697,0.00032572328331086255,1.1864280757307056e-10,0.0054685873501278161,8.4967766207911281e-10,0.00044019856076402293,1.7393490527793919e-08,1.0311885568175192e-05,1.7979097763952374e-09,1.8481477564061406e-10,8.2243279442719796e-06,8.2736566516456117e-05,0.0060122492785076049,0.00012797670104117265,0.00046323826582838083,1.4065107109120438e-07,1.048962002887435e-08,8.3982820955710345e-07,1.5617853039907743e-07,8.2781335474835932e-05,0.0001522073858973976,2.6436103029836333e-09,0.00080328267729326075,3.4374149313581141e-07,0.00013092953843516885,6.9845412392431013e-08,9.01852004318833e-07,9.4086538055825209e-06,2.3443207984448086e-11
3.6208794337856546e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44465516608802547,0.083343043115661736,0.0076887341704002295,0.0,0.0076275954231536294,0.040038012202749447,0.022491511492496591,0.00032669392383496943,1.1941162574918607e-10,0.0054765452721269028,8.5381880874595162e-10,0.00044026127532975287,1.745153348466496e-08,1.0285489672960363e-05,1.8013585333110865e-09,1.8530618014603997e-10,8.2066886760066659e-06,8.3110258436874232e-05,0.0060087519437914049,0.00012748812680496584,0.00046367940986503405,1.4024752315852708e-07,1.0475664785287736e-08,8.4187783905778693e-07,1.5665962746922705e-07,8.2957906707466675e-05,0.00015238743351195984,2.6482288784519952e-09,0.00080493468143498601,3.4390157848194736e-07,0.00013152090691498369,6.99697675465679e-08,9.0454302771938021e-07,9.4513387175971745e-06,2.3549171520496672e-11
3.630097190421322e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44465665152935807,0.083294486554040703,0.0076673474558508837,0.0,0.0076311048320646235,0.040119793125809912,0.022531304437545783,0.00032766562776407991,1.2018247251090381e-10,0.0054844977219486836,8.5797317014402367e-10,0.00044032364645033028,1.7509670773964811e-08,1.0259444108131131e-05,1.8047983496311787e-09,1.8579716786399588e-10,8.1891938271777584e-06,8.3485103900824038e-05,0.0060052615762902347,0.00012700287899763339,0.00046411913956008607,1.3984619208816001e-07,1.0461695384267912e-08,8.439248838577669e-07,1.5713924756996025e-07,8.313361452971648e-05,0.00015256602043320846,2.652835313167455e-09,0.00080658290618712829,3.4406087180236128e-07,0.00013211410090448804,7.0093795513165557e-08,9.0723701514246786e-07,9.4941561475037516e-06,2.3655462466657868e-11
3.63931494705699e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44465813407665694,0.08324602730373841,0.0076460200872074755,0.0,0.0076345967634582831,0.040201386380562636,0.022570992389480859,0.00032863837161667018,1.2095534008433451e-10,0.0054924445451172256,8.6214068359842272e-10,0.000440385678161885,1.7567901385676491e-08,1.0233744385205126e-05,1.8082292549509254e-09,1.8628773591912965e-10,8.1718416362496343e-06,8.3861104286959536e-05,0.0060017781686808134,0.00012652092047982694,0.00046455746131085794,1.3944705413466408e-07,1.0447711747812271e-08,8.4596931904808512e-07,1.5761739264731369e-07,8.3308462871225448e-05,0.00015274315752433824,2.6574296415611012e-09,0.00080822736048065857,3.4421937639006821e-07,0.00013270912258575365,7.0217497219459277e-08,9.0993390153065917e-07,9.5371062630157176e-06,2.3762081215528868e-11
3.6485327036926574e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44465961374385454,0.083197665255970846,0.0076247519004667497,0.0,0.0076380712897123563,0.040282792412949929,0.022610575646667738,0.00032961213200943693,1.2173022068670761e-10,0.0055003855888222045,8.6632128617874344e-10,0.00044044737445761976,1.7626224312884733e-08,1.0208386069029094e-05,1.8116512787938556e-09,1.8677788144597974e-10,8.154630367743791e-06,8.4238260946822692e-05,0.005998301713577096,0.00012604221470429922,0.00046499438147511987,1.3905008594429584e-07,1.0433713803177792e-08,8.4801112002131418e-07,1.5809406466331865e-07,8.3482455637091043e-05,0.00015291885553951926,2.662011897970927e-09,0.00080986805324121519,3.4437709550310603e-07,0.00013330597409794509,7.0340873590185542e-08,9.1263362209718766e-07,9.5801892286912438e-06,2.3869028152011949e-11
