Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25)
6.056486762925197e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362313870082,0.099999998094512543,0.099999999722100399,2.3903984934705833e-73,3.7789301916190014e-31,4.356054428827204e-29,5.3234936188366228e-36,1.1385645992563241e-31,1.4207482412999628e-31,4.1697152661105759e-20,9.8788052587199276e-74,3.1343627149182997e-20,6.7801204124145153e-48,1.3804579204229128e-35,3.2028566708989783e-49,1.8932639788149999e-59,1.6390524116944144e-29,2.7925309711699731e-57,1.9054748789259724e-09,5.5579922978130479e-10,1.2596006287982882e-14,5.1985854584837995e-20,1.2596008539027023e-14,4.5458576221910467e-28,2.0330665438731517e-20,8.7947333265622082e-22,1.4590577721925911e-22,4.0224545209356266e-35
1.0094144609332054e-14,0.09977366400000001,0.80000000000000004,0.0,0.2893436214978351,0.099999996824188031,0.099999999536833986,8.769471902823239e-71,3.111565792801984e-30,1.2202973742621427e-28,2.1035509424915111e-34,5.4152242495283276e-31,4.4547404797911941e-31,8.0857788058845786e-20,2.2888946996942327e-72,5.2239408726091017e-20,4.3734529584100887e-47,1.122552519846005e-34,1.6937865185524342e-48,1.4555321717165145e-57,7.6496026611850217e-29,3.1891899929520164e-56,3.175790993916184e-09,9.263320439046873e-10,2.0993366247932139e-14,1.4295374209263165e-19,2.0993375714836484e-14,2.1263372430265804e-27,5.4351379104375475e-20,3.6175872609189249e-21,1.0616878432196984e-21,8.2883506384893006e-34
1.8169460302145764e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361821610483,0.099999994283540145,0.099999999166301187,5.4254444708140485e-68,3.5016778827233197e-29,4.0461249992698604e-28,1.1022212883532663e-32,3.2537134018010729e-30,1.7920694340460513e-30,1.8657256553876601e-19,1.0125454469064135e-70,9.4031044497778256e-20,4.3094369618229586e-46,1.2312940598106861e-33,1.247337777387814e-47,1.5186645924400159e-55,4.5221886024432529e-28,5.9820085609112982e-55,5.7164220851002391e-09,1.6673976573525274e-09,3.7788140231754475e-14,4.5739177274226686e-19,3.7788193000233938e-14,1.257713346307584e-26,1.6453131386144705e-19,1.6854030126607149e-20,9.498509794328559e-21,2.1893917952936743e-32
3.432009168777319e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361165264882,0.099999989202248923,0.099999998425235589,3.7232841508722584e-65,4.6188617519161059e-28,1.5052673727347225e-27,5.6155398880944261e-31,2.2402132071349223e-29,8.9225733072354712e-30,5.0757998380608099e-19,7.665537983330319e-69,1.7761460652455716e-19,6.0692160061023909e-45,1.590702277004138e-32,1.1835831426287057e-46,1.5478494241413048e-53,3.0462957088133175e-27,1.6460538537490313e-53,1.0797679712154207e-08,3.149528825070317e-09,7.137790445933748e-14,1.5967942109238078e-18,7.137824652574951e-14,8.458594664528976e-26,5.1867175281329023e-19,7.6217427791450332e-20,8.5724908078218614e-20,5.5737358521276855e-31
6.662135445902803e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359852575531,0.099999979039684717,0.099999996943104533,2.2134975441818623e-62,6.50666581812168e-27,6.042629113741419e-27,2.3409205659041486e-29,1.6597223258963724e-28,5.2758690486952064e-29,1.5879187294979936e-18,8.9707932243569299e-67,3.447828925677536e-19,1.1418968685545253e-43,2.2142087931350167e-31,1.360894817764489e-45,1.2939509394712375e-51,2.1716014392994218e-26,6.1166618799029996e-52,2.0960176744734294e-08,6.1137909239358877e-09,1.3855829795219438e-13,5.77255174568094e-18,1.3856057152863134e-13,6.0007488026617566e-25,1.5772577186439023e-18,2.9927338341421942e-19,6.8766450101789105e-19,1.1553249596932612e-29
9.892261723028289e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934358539888638,0.099999968877144768,0.099999995460973629,2.6432200993878276e-61,2.639535857244487e-26,1.3887283402195559e-26,1.3832226976321758e-28,5.1567676667603016e-28,1.5146705125059438e-28,3.2526968548396352e-18,8.6599812935883203e-66,5.1195272798941777e-19,5.9206490977568996e-43,9.2973407269577007e-31,5.2472863219208624e-45,9.2535376015484549e-51,6.5780950184575443e-26,3.8752777612386592e-51,3.1122649481953936e-08,9.0780527075638857e-09,2.0573984480865681e-13,1.2301327580241679e-17,2.0574638827806918e-13,1.8112628453326509e-24,2.9437794246073951e-18,6.2163746040867423e-19,2.0878704419853595e-18,5.4571560727196481e-29
1.6352514277279257e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934355914522242,0.099999948552137813,0.09999999249671232,4.3637240082783659e-59,1.8521915819347142e-25,4.0511667066120733e-26,1.7851794200362182e-27,2.3298239577255041e-27,6.3000607189495813e-28,8.3356266688972298e-18,5.4453100976408677e-64,8.4629704749260331e-19,6.5307673335099524e-42,6.5841653344539382e-30,3.5842203982231366e-44,2.0678486719132055e-49,2.7900116618452891e-25,7.2783092955492775e-50,5.1447522070436466e-08,1.5006575330208869e-08,3.4010639845891329e-13,3.1256621233466215e-17,3.4013105679375134e-13,7.6093243705275371e-24,5.9942275532921761e-18,1.3785039433507806e-18,8.0753843172712552e-18,4.0712002463760362e-28
2.281276683153023e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934353289165687,0.099999928227228016,0.099999989532451622,4.1256025189108109e-58,6.1271073907224115e-25,8.2457239310807693e-26,7.6885403409215532e-27,6.1453349129902111e-27,1.6042637160553503e-27,1.5756441082069061e-17,4.4710497354301736e-63,1.1806475658188616e-18,2.8907918941759409e-41,2.2164676892260436e-29,1.1959707384112596e-43,1.1101084169101453e-48,7.0124830915061487e-25,3.9507371205202392e-49,7.1772297477952311e-08,2.0935096693249456e-08,4.7447756519120195e-13,5.7073036656841741e-17,4.7453460351405704e-13,1.8977728645794433e-23,9.2580970718356446e-18,2.2093343025311726e-18,1.8597816096594504e-17,1.3616323805386498e-27
2.92730193857812e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934350663818964,0.099999907902415391,0.099999986568191548,3.2535872510287844e-57,1.4901817045417751e-24,1.4069762252782542e-25,2.2588335023595006e-26,1.2704139339153116e-26,3.2483742094810477e-27,2.5515217158188065e-17,2.8178513388630258e-62,1.5150042838945658e-18,8.9662053845165892e-41,5.4466324853598639e-29,2.9646075367230022e-43,3.8716662139966626e-48,1.3864254755634954e-24,1.4308919777077329e-48,9.2096975704927298e-08,2.6863616799893795e-08,6.0885334476405627e-13,8.8471740190022595e-17,6.089587181426977e-13,3.7239630354290401e-23,1.2560396742827148e-17,3.0537337859340181e-18,3.389071085685326e-17,3.2886256311148744e-27
3.573327194003217e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934348038482088,0.099999887577699911,0.099999983603932099,1.5214637474045722e-56,3.0349923669745453e-24,2.1613641575287141e-25,5.3244963895240876e-26,2.2768699481437035e-26,5.7412792267431841e-27,3.7612033760773825e-17,1.1910179086697593e-61,1.8493672027322197e-18,2.2544777616056661e-40,1.1175151357473445e-28,6.1867608348201869e-43,1.059192865492989e-47,2.3802381045871741e-24,4.1105192832072639e-48,1.124215567518124e-07,3.2792135650717187e-08,7.4323373692883047e-13,1.2436920124001103e-16,7.4340459844435021e-13,6.3452469985603802e-23,1.5852719051257347e-17,3.8947650196165175e-18,5.4019576286292301e-17,6.5330085519277759e-27
4.219352449428314e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934345413155055,0.099999867253081617,0.099999980639673275,5.1275404841958887e-56,5.4923154778630335e-24,3.0965189772139398e-25,1.0847808630664288e-25,3.7108374802714618e-26,9.2635270233988656e-27,5.2046970350316802e-17,3.7623345240966737e-61,2.1837363234021485e-18,4.9157282492449289e-40,2.0346484494678732e-28,1.1508681139379041e-42,2.4648062356477948e-47,3.7202044091986004e-24,1.0093622285079134e-47,1.3274604061906692e-07,3.8720653245418656e-08,8.7761874143432083e-13,1.6387686134407027e-16,8.7787314084578742e-13,9.8416590486353702e-23,1.913193163707544e-17,4.7312899361106983e-18,7.898884684250152e-17,1.1447185267134029e-26
4.865377704853411e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934342787837852,0.099999846928560496,0.099999977675415075,1.4794380498589768e-55,9.0787388115066393e-24,4.2196084660627173e-25,1.9714432087044121e-25,5.6355945259765744e-26,1.3963603696456403e-26,6.8820092243630619e-17,1.0474177794183867e-60,2.5181116468134215e-18,9.5170328511002827e-40,3.3744498526755944e-28,1.9549395299919651e-42,4.9935303741188484e-47,5.4318325053863327e-24,2.1469243171633711e-47,1.5307042730706979e-07,4.4649169585866143e-08,1.0120083580734109e-12,2.0639127397274479e-16,1.0123649365066964e-12,1.4262552222673855e-22,2.2403456513133745e-17,5.5651704326281726e-18,1.0879137344723419e-16,1.8366859846969688e-26
5.511402960278508e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934340162530497,0.099999826604136546,0.099999974711157527,3.8262932154580824e-55,1.4095978810343986e-23,5.5401691283546334e-25,3.3297790541094043e-25,8.1351824028833836e-26,2.0038706454066225e-26,8.7931486166790961e-17,2.6297835990494302e-60,2.8524931742034526e-18,1.7149029210258036e-39,5.2495720689360955e-28,3.124858520790335e-42,9.3479754147289287e-47,7.5432706031180072e-24,4.2377807003845836e-47,1.7339471681632456e-07,5.0577684672686425e-08,1.1464025865711369e-12,2.5124740690097203e-16,1.1468806383542694e-12,1.9656024322576612e-22,2.5672683406549826e-17,6.3982581777123481e-18,1.4342009372937393e-16,2.7661294537421988e-26
6.157428215703605e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934337537232974,0.099999806279809741,0.09999997174690059,9.0033168361407459e-55,2.0843063144704297e-23,7.0673201251149931e-25,5.3108551827453355e-25,1.1289752195129639e-25,2.7676892032424597e-26,1.0938123481511836e-16,6.0918381825963355e-60,3.1868809067791266e-18,2.9149106034267084e-39,7.7695879086155548e-28,4.7623445533526184e-42,1.6409951195010543e-46,1.0076245639421475e-23,7.8469714118398206e-47,1.9371890914731174e-07,5.6506198506600639e-08,1.2808014266651133e-12,2.9793287392136831e-16,1.281420753595948e-12,2.605248765239209e-22,2.8942038819139626e-17,7.231384965332977e-18,1.8287192009517158e-16,3.968177036295737e-26
7.449478726553799e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934332286667458,0.099999765631447649,0.099999965818388589,4.0709123436255894e-54,4.0760338250660819e-23,1.0777707936516307e-24,1.1877617114730195e-24,1.9882146057653486e-25,4.8389271482640582e-26,1.592961246009011e-16,2.7400373123294586e-59,3.8556749924277551e-18,7.3854455847544685e-39,1.5199388385758463e-27,9.9310793061522637e-42,4.3964528301975796e-46,1.6464953555149137e-23,2.3506415076870672e-46,2.3436700227639157e-07,6.8363222416012463e-08,1.5496129405995358e-12,3.9542689013285607e-16,1.5505755915559807e-12,4.1891775892926146e-22,3.5480965568649654e-17,8.8976950997685909e-18,2.7624579898024495e-16,7.3260240966735562e-26
8.741529237403994e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934327036141289,0.099999724983474217,0.099999959889879086,1.3638771910949967e-53,7.1269785214402046e-23,1.5422537554543372e-24,2.3256081791751845e-24,3.2041672434710762e-25,7.7576069600138388e-26,2.185654101851568e-16,9.2496768152718722e-59,4.5244939136025037e-18,1.6135611385238878e-38,2.6562558916634327e-27,1.8511265312808416e-41,1.002181179541474e-45,2.469716736532498e-23,5.9016906342596683e-46,2.7501470669807918e-07,8.0220241315697928e-08,1.8184428978170061e-12,4.965497371126336e-16,1.8198317754774356e-12,6.1810202803459897e-22,4.2021267899098928e-17,1.056445880530181e-17,3.8891295978194987e-16,1.2188722287892316e-25
1e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934321922111517,0.099999685392294979,0.099999954115451012,3.7248857658817859e-53,1.1345457160103085e-22,2.0912411196133419e-24,4.0762341327256088e-24,4.7904687540408204e-25,1.1553566919135473e-25,2.8528780603134605e-16,2.5635009506915293e-58,5.1759544497878038e-18,3.1122029423648456e-38,4.2256126760492589e-27,3.1324275301431828e-41,1.9961187787540471e-45,3.4545924484910351e-23,1.279089982199587e-45,3.146056238767675e-07,9.17690973946995e-08,2.0803038271294171e-12,5.9718271889840286e-16,2.0821889109897288e-12,8.5063130850187705e-22,4.8391984663184634e-17,1.2188022288520652e-17,5.172021236481068e-16,1.8635026072201067e-25
1.0033579748254188e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934321785654482,0.099999684335889447,0.099999953961372096,3.814601875790426e-53,1.147694977276364e-22,2.107256467003786e-24,4.1332630071046008e-24,4.8387657625021722e-25,1.1668996580135799e-25,2.8718973007988478e-16,2.6261041026218023e-58,5.1933376801885305e-18,3.1630638666031604e-38,4.2745079804654248e-27,3.1737086442646316e-41,2.0302153791325607e-45,3.483399106477196e-23,1.3034930139370109e-45,3.1566202241608623e-07,9.2077255207666574e-08,2.0872912962886119e-12,5.9988453517749466e-16,2.0891907284117391e-12,8.5735028410452426e-22,4.8561971239252913e-17,1.2231342504990071e-17,5.2087602861140071e-16,1.8832540121906206e-25
1.1325630259104382e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934316535207033,0.099999643688693338,0.099999948032867603,9.467120137097856e-53,1.7359076272316484e-22,2.7798217720856011e-24,6.8368587273774196e-24,6.9535913448743163e-25,1.6717516125168817e-25,3.6516971893492648e-16,6.6705634393299974e-58,5.8622063021710779e-18,5.7284337082382219e-38,6.4637205778464814e-27,5.1071187697675267e-41,3.7759913933185248e-45,4.6906286446691612e-23,2.6300151128945919e-45,3.5630894943410263e-07,1.0393426409271902e-07,2.3561581339969427e-12,7.0473422461496808e-16,2.3586531519527752e-12,1.1351553804622895e-21,5.510278207425592e-17,1.3898256653971326e-17,6.7213669848065273e-16,2.7540725343625319e-25
1.2617680769954576e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934311284798941,0.099999603041885848,0.099999942104365608,2.1417969079791893e-52,2.4996656924100323e-22,3.5670120293761202e-24,1.0699867299228467e-23,9.6103330974723547e-25,2.3047816383122405e-25,4.5250601228627525e-16,1.5551161626911674e-57,6.5310997896224699e-18,9.7594680351744166e-38,9.3141637186453942e-27,7.8202224490262252e-41,6.578340140579894e-45,6.0931457339574209e-23,4.9535056060728974e-45,3.9695548775582377e-07,1.1579126797041383e-07,2.6250434089215268e-12,8.1072223001426101e-16,2.6282194260285494e-12,1.4497315816588406e-21,6.1643913384195165e-17,1.556526985825401e-17,8.4269599954813988e-16,3.8587017876368784e-25
1.390973128080477e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934306034430207,0.09999956239546702,0.099999936175866111,4.5158525120022446e-52,3.460038557196839e-22,4.4759291251317199e-24,1.6023829153649482e-23,1.2870958328593453e-24,3.0805177966235984e-25,5.4919924830988037e-16,3.4043650564085617e-57,7.2000181526699834e-18,1.583718612002781e-37,1.291673055296482e-26,1.1505073775065542e-40,1.0884689288674009e-44,7.6924815073125673e-23,8.8460647291870409e-45,4.3760163738496076e-07,1.2764826684013121e-07,2.8939471190334479e-12,9.1752196303302346e-16,2.8978898807140088e-12,1.7993604390561477e-21,6.818552020865849e-17,1.7232446465025144e-17,1.0325550295834559e-15,5.2254969747113906e-25
1.5201781791654964e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934300784100819,0.09999952174943684,0.09999993024736914,8.888641818569386e-52,4.6371832630238765e-22,5.5136931798914115e-24,2.3137143180219083e-23,1.6797544260327478e-24,4.0135123229923326e-25,6.5525006615283988e-16,6.9625742164905425e-57,7.8689614014571071e-18,2.4651806931307594e-37,1.7361014131659067e-26,1.6370055238274854e-40,1.7232312236323779e-44,9.4901763277776856e-23,1.5056809936751008e-44,4.7824739832523071e-07,1.3950526070226643e-07,3.1628692623005471e-12,1.0248047020385463e-15,3.1676648485997188e-12,2.182417249389228e-21,7.4727609609479852e-17,1.8899788020790884e-17,1.2417150991127274e-15,6.8820395731289619e-25
1.6493832302505158e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934295533810794,0.099999481103795307,0.099999924318874653,1.6454781882989246e-51,6.0505262681300018e-22,6.687419091643218e-24,3.2392144186172499e-23,2.1452076903319113e-24,5.1182945856900465e-25,7.7065910387226284e-16,1.3373786122837863e-56,8.5379295461278927e-18,3.7007547344806942e-37,2.2734498545051617e-26,2.2638237232189226e-40,2.6249664664389149e-44,1.1487451529194598e-22,2.4537528623601054e-44,5.1889277058034425e-07,1.5136224955817952e-07,3.4318098366938842e-12,1.1323176245432626e-15,3.4375445864879487e-12,2.5972610928004688e-21,8.1270141021979631e-17,2.0567292049225137e-17,1.4701775680372492e-15,8.8567058592599081e-25
1.8577694184645927e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934287066051967,0.099999415549976475,0.099999914757207556,4.0752655836246387e-51,8.873084931990751e-22,8.8849670990992553e-24,5.2860807218353153e-23,3.0649859989165142e-24,7.298876422656109e-25,9.7651430786104505e-16,3.5330711087874752e-56,9.6169160215164199e-18,6.7056697754080914e-37,3.3582263072254175e-26,3.6352644204790896e-40,4.8517758670887434e-44,1.513017807101966e-22,5.0317583676432356e-44,5.8444615496855993e-07,1.7048558357470098e-07,3.8656049375365026e-12,1.3060771146161058e-15,3.8730364609816839e-12,3.3289310360161563e-21,9.1823087146679374e-17,2.3257031333152139e-17,1.879323519948717e-15,1.2781299432037928e-24
2.0661556066786696e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934278598395508,0.099999349997168571,0.099999905195546968,9.0606909848738031e-51,1.2428356626279398e-21,1.1484591976326496e-23,8.1766232537969656e-23,4.2162094759333805e-24,1.0024945656617724e-24,1.2067167306295296e-15,8.3388086759538837e-56,1.0695967325988859e-17,1.1400772591765402e-36,4.744571629582962e-26,5.5519963547584383e-40,8.3820089844875879e-44,1.9294844023121036e-22,9.5466082722460882e-44,6.4999852832218728e-07,1.8960890456988277e-07,4.2994479682230791e-12,1.4800300779625903e-15,4.3088012979925743e-12,4.131962249699848e-21,1.0237719513840274e-16,2.5947208946937626e-17,2.338688373870296e-15,1.772202578041303e-24
2.482927983106823e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934261663389688,0.099999218894585462,0.099999886072245331,3.6654486694794571e-50,2.1983705963623197e-21,1.8010065145748982e-23,1.7361085475201279e-22,7.3170249120990561e-24,1.7357226371848314e-24,1.7401739239511196e-15,3.8243841240635375e-55,1.2854264593183657e-17,2.8692871027571598e-36,8.5697738267676749e-26,1.1566987494618862e-39,2.1637185112623548e-43,2.9193560655106875e-22,2.9326444485195727e-43,7.8110024198789204e-07,2.2785550749601946e-07,5.1672777851280977e-12,1.8283041747619709e-15,5.1811501366557366e-12,5.9277654159981447e-21,1.2348891653755034e-16,3.1328959355031735e-17,3.4080967505647247e-15,3.1120602585728304e-24
2.858023121892161e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934246422234527,0.0999991009057178,0.099999868861296123,1.0249150890847927e-49,3.3683746675504331e-21,2.5559311951481055e-23,3.0803921999171472e-22,1.1160269294668084e-23,2.6433057759365737e-24,2.3035796994619313e-15,1.1687896957217544e-54,1.4796954278010819e-17,5.7886885125388901e-36,1.3414214079390364e-25,2.0277142570514706e-39,4.435626060021529e-43,3.9896607765990669e-22,6.823001992336375e-43,8.9908832670477578e-07,2.6227740559756396e-07,5.9484884551394292e-12,2.1418269640993395e-15,5.9671983715695993e-12,7.7294833629216964e-21,1.4249345585692825e-16,3.6174208386803525e-17,4.5423680741912804e-15,4.7829192448571158e-24
3.2331182606774994e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934231181411024,0.099998982920125268,0.09999985165036801,2.5018008707867518e-49,4.8609796852131917e-21,3.4879019207860673e-23,5.0839201311941695e-22,1.615807652085376e-23,3.8223882937362323e-24,2.9459120241752102e-15,3.0898301241352529e-54,1.6739854674049891e-17,1.0696769027639298e-35,1.9809511431172246e-25,3.3160933769040148e-39,8.2959513816799474e-43,5.2303562627570123e-22,1.4256125070878202e-42,1.0170731359114913e-06,2.9669926151170708e-07,6.7298542856768528e-12,2.4554003201580068e-15,6.7541318336084418e-12,9.67817568559435e-21,1.6150176867426993e-16,4.1021141078714666e-17,5.8394341269306483e-15,6.9651236622394921e-24
3.608213399462838e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934215940919167,0.099998864937807755,0.099999834439460991,5.5085467784348669e-49,6.6996125130812008e-21,4.6145623500289852e-23,7.9326824239367071e-22,2.2462358981242233e-23,5.3085175924730271e-24,3.6671864741387297e-15,7.3299525032798586e-54,1.8682966030766367e-17,1.84644276252281e-35,2.7970947097882718e-25,5.1373247996561221e-39,1.445298642228634e-42,6.6418169683648016e-22,2.7400746255404121e-42,1.1350546696987445e-06,3.3112107523913498e-07,7.511375227205467e-12,2.7690621326341218e-15,7.5419505794440502e-12,1.1750479309272192e-20,1.8051385423780392e-16,4.5869856321341198e-17,7.2993269474337479e-15,9.7270095690889849e-24
4.358403677033514e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934185460930317,0.09999862898299744,0.099999800017710236,2.2204122590269376e-48,1.1485493539531788e-20,7.5229240779503521e-23,1.7067367290979504e-21,3.9598604347052137e-23,9.3441526991392918e-24,5.3466240199900574e-15,3.4643171227404935e-53,2.2569822624225872e-17,4.7626978931373421e-35,5.0453763602823643e-25,1.0936760352421735e-38,3.7824487399999439e-42,9.9785998744672268e-22,8.6184713464605147e-42,1.3710079113776696e-06,3.9996457613712512e-07,9.074882245199391e-12,3.396642702439476e-15,9.1202443089819718e-12,1.6195833081516329e-20,2.1854934211182831e-16,5.5573024094816766e-17,1.0707720964786975e-14,1.7263207444149434e-23
5.108593954604191e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934154982267929,0.099998393041286118,0.09999976559604383,6.9467589361385032e-48,1.7852172155166457e-20,1.1423336301273134e-22,3.2436071286522282e-21,6.3786090222538408e-23,1.503472841716314e-23,7.3420168457634382e-15,1.2245021437529831e-52,2.6457526054540896e-17,1.0527397995480696e-34,8.2586868723473586e-25,2.0634119215928593e-38,8.4443789445801131e-42,1.4003148011279631e-21,2.2341644074551208e-41,1.6069480524671468e-06,4.6880790829805846e-07,1.063900911314563e-11,4.0245375037444002e-15,1.070208034726806e-11,2.0940297465835005e-20,2.5659990985666411e-16,6.528449401015351e-17,1.476780619588172e-14,2.7938470741856772e-23
6.6089745097455435e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934094028922203,0.099997921197157585,0.099999696752964135,4.7376728233809708e-47,3.5621940963868439e-20,2.2775885863663424e-22,9.2168236730001754e-21,1.3819269919421784e-22,3.2519513513215267e-23,1.2281165840126419e-14,1.074508313625198e-51,3.4235481413048979e-17,3.8804283988149562e-34,1.8271369793816561e-24,5.8083331793086293e-38,3.1651076670388735e-41,2.4128116375892108e-21,1.1024040791108931e-40,2.0787890357798785e-06,6.0649406643552931e-07,1.3769120816627422e-11,5.2811246597415748e-15,1.3876382515595032e-11,3.1036212306791303e-20,3.3274624624495466e-16,8.4735491153398197e-17,2.4844073209879195e-14,6.0895535411324309e-23
