Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),H2X(31),C2H6X(34),CX(24),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25)
2.850348505678755e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105000132461424,0.099964874345222776,0.0,0.099965438979475463,0.0,3.5484273994696559e-26,0.0,4.2125740768766827e-22,0.0,2.7346465875018232e-13,4.9674144797094756e-43,4.408649783506466e-23,9.8017025735361598e-32,0.0,0.0,0.0,0.0,0.0,3.5125654419758421e-05,3.456102052454573e-05,3.5760396554468955e-13,8.3946919455598996e-14,4.4193240174321964e-17,3.4666686646722189e-17,1.0017224130468852e-29,1.3218372788529924e-25,5.4049390388473419e-28,3.8351294700979281e-34,1.4379197326036201e-46,2.8485815086091211e-32,4.3171323257214981e-27
2.8643198067518394e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104999081384756,0.099964874330635833,0.0,0.099965428483295704,0.0,3.6008580594999696e-26,0.0,4.2434247936667421e-22,0.0,2.7518983012208063e-13,5.0369555292705291e-43,4.4519501595260992e-23,9.9318307274767196e-32,0.0,0.0,0.0,0.0,0.0,3.5125669004943687e-05,3.4571516704293228e-05,3.5935687827148631e-13,8.3973321560928656e-14,4.4346900552346988e-17,3.5010661004882716e-17,1.0175521777822707e-29,1.3325490259519159e-25,5.489912482232213e-28,3.8630508185991354e-34,1.4598138695186163e-46,2.9010314925723586e-32,4.3384414999522992e-27
2.878291107824924e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104998051921178,0.099964874316942468,0.0,0.099965418202353301,0.0,3.6538026455463199e-26,0.0,4.274294717496315e-22,0.0,2.7691553172600654e-13,5.1070229578087812e-43,4.495461914259279e-23,1.0062902922596599e-31,0.0,0.0,0.0,0.0,0.0,3.5125682696535405e-05,3.4581797646698061e-05,3.6110979219158733e-13,8.3999193127873591e-14,4.4499525931775164e-17,3.535582524867673e-17,1.0335487533301675e-29,1.3432703972880505e-25,5.5757263520565799e-28,3.8909878148487524e-34,1.481892564982986e-46,2.9541433386615466e-32,4.3597506939150932e-27
2.892262408898008e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104997043624191,0.099964874304091414,0.0,0.099965408132234534,0.0,3.7072636637525906e-26,0.0,4.3051834682595851e-22,0.0,2.7864175276283082e-13,5.177616918033347e-43,4.5391850444145005e-23,1.0194919679561438e-31,0.0,0.0,0.0,0.0,0.0,3.5125695545858505e-05,3.459186776547392e-05,3.6286270729698258e-13,8.4024544961799443e-14,4.4651121223209837e-17,3.5702171355542363e-17,1.0497130197641505e-29,1.3540012039506235e-25,5.662383540771518e-28,3.9189401257655075e-34,1.504155925033666e-46,3.0079213999354892e-32,4.3810599074538767e-27
2.9062337099710925e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410499605605663,0.099964874292034156,0.0,0.099965398268616154,0.0,3.7612436202554504e-26,0.0,4.3360906733633457e-22,0.0,2.8036848265336818e-13,5.248737556527585e-43,4.5831195466993436e-23,1.0327881507887848e-31,0.0,0.0,0.0,0.0,0.0,3.5125707601353603e-05,3.4601731383825563e-05,3.6461562357969859e-13,8.4049387647999765e-14,4.4801691362384138e-17,3.6049691341169057e-17,1.0660458571555287e-29,1.3647412606677888e-25,5.7498869213072974e-28,3.9469074250886397e-34,1.5266040521938672e-46,3.062370029076297e-32,4.4023691404133227e-27
2.920205011044177e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104995088790465,0.099964874280725022,0.0,0.099965388607263686,0.0,3.8157450211843212e-26,0.0,4.3670159675831947e-22,0.0,2.8209571103389716e-13,5.3203850139256218e-43,4.6272654178204853e-23,1.0461788906171802e-31,0.0,0.0,0.0,0.0,0.0,3.5125718908737784e-05,3.4611392736304901e-05,3.6636854103179898e-13,8.407373155617822e-14,4.495124130868051e-17,3.6398377259686948e-17,1.0825481455733248e-29,1.3754903857408601e-25,5.83823934716688e-28,3.9748893932444189e-34,1.5492370455642833e-46,3.117493578372953e-32,4.423678392638804e-27
2.934176312117261e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410499414140661,0.099964874270120851,0.0,0.099965379144029351,0.0,3.8707703726613433e-26,0.0,4.3979589929222796e-22,0.0,2.8382342775177206e-13,5.3925594250846344e-43,4.6716226544836884e-23,1.059664236231258e-31,0.0,0.0,0.0,0.0,0.0,3.5125729511156554e-05,3.4620855970628935e-05,3.6812145964538389e-13,8.4097586844839657e-14,4.509977604368811e-17,3.6748221203845029e-17,1.0992207650842533e-29,1.3862484009795444e-25,5.927443652519918e-28,4.0028857172151099e-34,1.5720550009123461e-46,3.1732963997056809e-32,4.4449876639764078e-27
2.9481476131903456e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104993213494733,0.099964874260180928,0.0,0.099965369874850538,0.0,3.9263221808013419e-26,0.0,4.4289193984725686e-22,0.0,2.855516228611239e-13,5.4652609192529279e-43,4.7161912533938261e-23,1.0732442353732307e-31,0.0,0.0,0.0,0.0,0.0,3.5125739449327222e-05,3.4630125149460414e-05,3.6987437941259136e-13,8.4120963465591597e-14,4.5247300569796834e-17,3.7099215305178188e-17,1.1160645957527009e-29,1.3970151316381821e-25,6.0175026522971142e-28,4.0308960904103077e-34,1.5950580107595553e-46,3.2297828445310723e-32,4.4662969542729513e-27
2.96211891426343e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104992304653053,0.099964874250866836,0.0,0.09996536079574786,0.0,3.9824029517117883e-26,0.0,4.4598968402786103e-22,0.0,2.8728028661864898e-13,5.5384896202339355e-43,4.7609712112548673e-23,1.0869189347591198e-31,0.0,0.0,0.0,0.0,0.0,3.5125748761674441e-05,3.4639204252151981e-05,3.716273003255966e-13,8.4143871167358039e-14,4.5393819908827455e-17,3.7451351734163529e-17,1.133080517640707e-29,1.4077904063529763e-25,6.1084191422850179e-28,4.0589202125406387e-34,1.6182461644669186e-46,3.2869572638679801e-32,4.4876062633759995e-27
2.9760902153365143e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104991414488161,0.099964874242142274,0.0,0.099965351902823532,0.0,4.0390151914927775e-26,0.0,4.4908909812037266e-22,0.0,2.8900940947948346e-13,5.6122456465462157e-43,4.8059625247698961e-23,1.1006883800998512e-31,0.0,0.0,0.0,0.0,0.0,3.5125757484458045e-05,3.4648097176454544e-05,3.7338022237661304e-13,8.4166319500507754e-14,4.5539339100696964e-17,3.780462270036609e-17,1.1502694108079447e-29,1.4185740570802e-25,6.2001958992211814e-28,4.0869577894937589e-34,1.6416195483185246e-46,3.3448240082841191e-32,4.5089155911338791e-27
2.9900615164095986e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104990542614871,0.099964874233973114,0.0,0.099965343192259817,0.0,4.0961614062369893e-26,0.0,4.5219014907986357e-22,0.0,2.9073898209316134e-13,5.6865291115795144e-43,4.8511651906411071e-23,1.1145526161219451e-31,0.0,0.0,0.0,0.0,0.0,3.5125765651893991e-05,3.4656807740190667e-05,3.7513314555789187e-13,8.4188317820898085e-14,4.568386320211835e-17,3.8159020452574436e-17,1.1676321553117024e-29,1.4293659190353856e-25,6.2928356808896389e-28,4.1150085332126747e-34,1.6651782456032891e-46,3.4033874278833807e-32,4.5302249373956949e-27
3.004032817482683e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104989688655978,0.099964874226326952,0.0,0.099965334660317082,0.0,4.1538441020296528e-26,0.0,4.5529280451724373e-22,0.0,2.9246899529965572e-13,5.76134012374699e-43,4.8965792055698163e-23,1.1285116865877887e-31,0.0,0.0,0.0,0.0,0.0,3.5125773296268294e-05,3.4665339682893576e-05,3.7688606986172259e-13,8.4209875293836745e-14,4.5827397285334034e-17,3.8514537278926143e-17,1.1851696312068652e-29,1.4401658306334794e-25,6.386341226216733e-28,4.1430721615762637e-34,1.6889223366948923e-46,3.4626518722938232e-32,4.5515343020113405e-27
3.0180041185557673e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104988852242176,0.099964874219173466,0.0,0.099965326303332561,0.0,4.2120657849485236e-26,0.0,4.5839703268659388e-22,0.0,2.9419944012549972e-13,5.8366787866336682e-43,4.9422045662564569e-23,1.1425656343155141e-31,0.0,0.0,0.0,0.0,0.0,3.5125780448044956e-05,3.4673696667412613e-05,3.7863899528043324e-13,8.4231000897962698e-14,4.5969946436882389e-17,3.8871165507023753e-17,1.2028827185458968e-29,1.45097363342995e-25,6.4807152553672203e-28,4.1711483982820326e-34,1.7128518991299515e-46,3.5226216906563193e-32,4.5728436848315084e-27
3.0319754196288517e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104988033011795,0.099964874212483762,0.0,0.099965318117718499,0.0,4.2708289610638425e-26,0.0,4.6150280247272863e-22,0.0,2.9593030777998718e-13,5.912545199141212e-43,4.9880412694005976e-23,1.1567145011984812e-31,0.0,0.0,0.0,0.0,0.0,3.5125787135967571e-05,3.4681882281485686e-05,3.8039192180639021e-13,8.4251703429048026e-14,4.6111515756396318e-17,3.9228897504041088e-17,1.2207722973788238e-29,1.4617891720628479e-25,6.575960469840643e-28,4.19923697273105e-34,1.7369670076844473e-46,3.5833012316138503e-32,4.5941530857077102e-27
3.045946720701936e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104987230610722,0.099964874206230833,0.0,0.099965310099960694,0.0,4.330136136438315e-26,0.0,4.6461008337898537e-22,0.0,2.9766158965144974e-13,5.9889394556290997e-43,5.0340893117009317e-23,1.1709583282243754e-31,0.0,0.0,0.0,0.0,0.0,3.5125793387155527e-05,3.4689900039279609e-05,3.8214484943199864e-13,8.4271991503722453e-14,4.6252110355433424e-17,3.9587725676820485e-17,1.238839247753217e-29,1.4726122941958065e-25,6.6720795525679626e-28,4.2273376199150037e-34,1.7612677344484388e-46,3.6446948433014014e-32,4.6154625044922785e-27
3.0599180217750204e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104986444692178,0.099964874200389034,0.0,0.099965302246617094,0.0,4.3899898171270666e-26,0.0,4.67718845515238e-22,0.0,2.9939327730361139e-13,6.0658616460522514e-43,5.0803486898552959e-23,1.1852971554939272e-31,0.0,0.0,0.0,0.0,0.0,3.5125799227194693e-05,3.4697753382898672e-05,3.8389777814970297e-13,8.4291873563121942e-14,4.639173535633704e-17,3.9947642471960975e-17,1.257084449714176e-29,1.4834428504619697e-25,6.7690751680084198e-28,4.2554500803053936e-34,1.785754148899102e-46,3.7068068733364718e-32,4.6367719410383835e-27
3.073889322848105e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104985674916599,0.099964874194934258,0.0,0.099965294554316131,0.0,4.4503925091776255e-26,0.0,4.7082905958612835e-22,0.0,3.0112536247201551e-13,6.1433118560952086e-43,5.1268194005606656e-23,1.1997310222392609e-31,0.0,0.0,0.0,0.0,0.0,3.512580468022315e-05,3.4705445683862504e-05,3.8565070795198619e-13,8.4311357876462985e-14,4.6530395891127302e-17,4.0308640375897824e-17,1.2755087833043127e-29,1.4942806944088393e-25,6.8669499622465754e-28,4.2835740997447599e-34,1.8104263179721074e-46,3.769641668810152e-32,4.658081395200039e-27
3.087860623921189e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104984920951478,0.099964874189843733,0.0,0.099965287019755433,0.0,4.5113467186298869e-26,0.0,4.739406968795143e-22,0.0,3.0285783706052561e-13,6.2212901673029395e-43,5.1735014405131617e-23,1.2142599668418784e-31,0.0,0.0,0.0,0.0,0.0,3.5125809769012125e-05,3.4712980244553377e-05,3.874036388313707e-13,8.4330452544544094e-14,4.6668097100421706e-17,4.067071191497346e-17,1.2941131285637356e-29,1.5051256824440358e-25,6.9657065630895719e-28,4.3117094293399774e-34,1.8352843061313787e-46,3.8332035762787674e-32,4.679390866832117e-27
3.1018319249942735e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104984182471184,0.099964874185095934,0.0,0.099965279639700352,0.0,4.5728549515160771e-26,0.0,4.7705372925513238e-22,0.0,3.0459069313789757e-13,6.2997966572083262e-43,5.22039480640806e-23,1.2288840268502843e-31,0.0,0.0,0.0,0.0,0.0,3.5125814515042375e-05,3.4720360299634047e-05,3.8915657078041808e-13,8.4349165503176033e-14,4.6804844132384572e-17,4.103384965550021e-17,1.3128983655300336e-29,1.515977673781955e-25,7.0653475801645264e-28,4.3398558253575431e-34,1.860328175437265e-46,3.8974969417560531e-32,4.7007003557903489e-27
3.115803226067358e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104983459156873,0.09996487418067064,0.0,0.099965272410982561,0.0,4.6349197138607358e-26,0.0,4.8016812913346624e-22,0.0,3.0632392293442045e-13,6.378831399456421e-43,5.2674994949397886e-23,1.2436032389972631e-31,0.0,0.0,0.0,0.0,0.0,3.5125818938576437e-05,3.4727589017436396e-05,3.909095037917293e-13,8.4367504526542016e-14,4.6940642141704535e-17,4.1398046203814954e-17,1.3318653742382631e-29,1.5268365303913187e-25,7.1658756050160849e-28,4.3680130491208427e-34,1.8855579856131303e-46,3.9625261107058664e-32,4.7220098619313401e-27
3.129774527140442e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104982750696294,0.099964874176548771,0.0,0.099965265330498668,0.0,4.6975435116806745e-26,0.0,4.8328386948482421e-22,0.0,3.0805751883862761e-13,6.4583944639255306e-43,5.3148155028019394e-23,1.2584176392168096e-31,0.0,0.0,0.0,0.0,0.0,3.5125823058726696e-05,3.47346695013216e-05,3.926624378579448e-13,8.4385477230489715e-14,4.7075496288599737e-17,4.1763294206325975e-17,1.3510150347209303e-29,1.5377021169436017e-25,7.2672932112040889e-28,4.3961808669093435e-34,1.9109737941104285e-46,4.0282954280353883e-32,4.7433193851125712e-27
3.1437458282135265e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104982056783666,0.099964874172712229,0.0,0.099965258395208978,0.0,4.7607288509849594e-26,0.0,4.8640092381861685e-22,0.0,3.0979147339407315e-13,6.5384859168452187e-43,5.3623428266872678e-23,1.2733272626607229e-31,0.0,0.0,0.0,0.0,0.0,3.5125826893519795e-05,3.474160479101255e-05,3.9441537297174451e-13,8.4403091075755907e-14,4.7209411737849779e-17,4.2129586349552071e-17,1.3703482270079794e-29,1.5485743007623309e-25,7.369602954401367e-28,4.4243590498597046e-34,1.9365756561722508e-46,4.0948092380888283e-32,4.7646289251924132e-27
3.157717129286611e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104981377119561,0.099964874169144027,0.0,0.099965251602136096,0.0,4.8244782377748703e-26,0.0,4.8951926617283539e-22,0.0,3.1152577929617468e-13,6.6191058209112536e-43,5.4100814632877035e-23,1.2883321437148675e-31,0.0,0.0,0.0,0.0,0.0,3.5125830459957441e-05,3.4748397863898687e-05,3.9616830912584789e-13,8.4420353371125887e-14,4.7342393657854214e-17,4.2496915360154472e-17,1.3898658311267741e-29,1.5594529517732399e-25,7.4728073724915816e-28,4.4525473738687559e-34,1.9623636248954054e-46,4.1620718846415967e-32,4.7859384820301275e-27
3.171688430359695e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104980711410734,0.09996487416582818,0.0,0.099965244948363688,0.0,4.8887941780438848e-26,0.0,4.9263887110372584e-22,0.0,3.1326042938912026e-13,6.7002542353976179e-43,5.4580314092943474e-23,1.3034323160151148e-31,0.0,0.0,0.0,0.0,0.0,3.5125833774073736e-05,3.475505163631436e-05,3.9792124631301438e-13,8.4437271276528043e-14,4.7474447219716597e-17,4.2865274004961263e-17,1.4095687271020903e-29,1.5703379424552759e-25,7.576908985667172e-28,4.4807456194983273e-34,1.9883377512910412e-46,4.2300877108949283e-32,4.8072480554858722e-27
3.1856597314327796e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104980059370015,0.099964874162749531,0.0,0.099965238431035192,0.0,4.9536791777776351e-26,0.0,4.9575971367565452e-22,0.0,3.1499541666283874e-13,6.7819312162656127e-43,5.5061926613974801e-23,1.3186278124629559e-31,0.0,0.0,0.0,0.0,0.0,3.5125836850989411e-05,3.4761568964790763e-05,3.9967418452604285e-13,8.4453851806065687e-14,4.7605577596353782e-17,4.3234655090985037e-17,1.4294577949560963e-29,1.5812291477924382e-25,7.6819102965273421e-28,4.508953571881871e-34,2.01449808434385e-46,4.2988610594709496e-32,4.8285576454207062e-27
3.199631032505864e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104979420716194,0.099964874159893788,0.0,0.099965232047352692,0.0,5.0191357429538979e-26,0.0,4.9888176945116432e-22,0.0,3.1673073425003133e-13,6.864136816270131e-43,5.5545652162865708e-23,1.3339186652408128e-31,0.0,0.0,0.0,0.0,0.0,3.5125839704962993e-05,3.4767952647282275e-05,4.0142712375777207e-13,8.4470101830987068e-14,4.7735789961629935e-17,4.3605051465433542e-17,1.4495339147083434e-29,1.5921264452264533e-25,7.7878137901760787e-28,4.5371710206328865e-34,2.0408446710698658e-46,4.3683962724081843e-32,4.8498672516966019e-27
3.2136023335789483e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104978795173856,0.099964874157247557,0.0,0.099965225794575632,0.0,5.0851663795425521e-26,0.0,5.0200501448121719e-22,0.0,3.1846637542326377e-13,6.9468710850631631e-43,5.6031490706502767e-23,1.3493049058270334e-31,0.0,0.0,0.0,0.0,0.0,3.5125842349439183e-05,3.4774205424367745e-05,4.0318006400108057e-13,8.4486028082594946e-14,4.7865089489514332e-17,4.397645601571382e-17,1.46979796637575e-29,1.6030297146102545e-25,7.894621934320174e-28,4.5653977597550779e-34,2.0673775565728979e-46,4.4386976911574437e-32,4.8711768741764426e-27
3.2275736346520326e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104978182473311,0.099964874154798156,0.0,0.099965219670019548,0.0,5.1517735935055545e-26,0.0,5.0512942529561832e-22,0.0,3.2020233359211765e-13,7.0301340692945886e-43,5.6519442211764496e-23,1.3647865650105925e-31,0.0,0.0,0.0,0.0,0.0,3.512584479709436e-05,3.4780329980426917e-05,4.0493300524888673e-13,8.4501637155096827e-14,4.7993481353262971e-17,4.4348861669429834e-17,1.4902508299725897e-29,1.6139388381622765e-25,8.0023371793672944e-28,4.5936335875542442e-34,2.0940967840996219e-46,4.5097696565781355e-32,4.8924865127240298e-27
3.241544935725117e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104977582350418,0.09996487415253362,0.0,0.099965213671055209,0.0,5.218959890796922e-26,0.0,5.0825497889362227e-22,0.0,3.2193860230039982e-13,7.113925812710341e-43,5.7009506645521386e-23,1.3803636729054923e-31,0.0,0.0,0.0,0.0,0.0,3.5125847059879866e-05,3.4786328944792963e-05,4.0668594749414867e-13,8.451693550839718e-14,4.8120970724623023e-17,4.4722261394373812e-17,1.5108933855104799e-29,1.6248537004215391e-25,8.1109619585239788e-28,4.6218783065518409e-34,2.121002395093348e-46,4.5816165089349533e-32,4.9137961672040804e-27
3.2555162367982013e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104976994546512,0.099964874150442681,0.0,0.099965207795107119,0.0,5.2867277773626903e-26,0.0,5.1138165273471505e-22,0.0,3.2367517522340892e-13,7.1982463562479726e-43,5.7501683974636016e-23,1.3960362589648792e-31,0.0,0.0,0.0,0.0,0.0,3.5125849149062521e-05,3.4792204892881255e-05,4.0843889072986457e-13,8.4531929470832736e-14,4.8247562773059706e-17,4.5096648198511521e-17,1.5317265129983673e-29,1.6357741882035203e-25,8.2204986878936588e-28,4.6501317234002167e-34,2.1480944292465022e-46,4.6542425878949186e-32,4.9351058374822363e-27
