Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),COX(57)
1.8194396825786517e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756243096769,0.11866996529622491,0.022821567675415169,3.385445510004276e-77,6.7160269507226788e-39,5.4297102387986031e-27,1.7747037611240394e-38,2.8134170686395213e-32,2.7038472934906342e-30,3.852821093552036e-18,1.4759267289963375e-68,3.8480966989244542e-18,3.69297731439518e-44,1.9041425779688591e-44,2.4928625572827625e-46,2.8264151694502635e-60,2.7038494295472743e-30,3.2281810952535677e-53,7.3372682351953978e-10,3.527824023481614e-11,1.3598013199808187e-14,2.6606707933083612e-23,1.3598278931483064e-14,1.1267601297801466e-19,1.0952644215169168e-20,7.060000244769116e-22,4.2072538170105838e-36,4.2494789120711393e-35,2.54654258413761e-48
2.200252640570474e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756227000745,0.11866996514265134,0.022821567671723261,1.4235134647429876e-76,1.1226960986194131e-38,7.902551732306037e-27,4.9412155921888308e-38,4.7834886689171313e-32,3.8767714607880885e-30,4.660285105009332e-18,3.3924385067406145e-68,4.6535123495962513e-18,6.2811859297130121e-44,3.2419450675877835e-44,4.167232182116884e-46,8.6691072920324233e-60,3.8767745249683926e-30,6.2969497615328027e-53,8.8729754218759217e-10,4.2662057956300116e-11,1.6444080572357753e-14,3.2212201752854206e-23,1.6444464380479222e-14,1.5899312438891754e-19,1.7916334869299174e-20,1.3331071080236332e-21,1.0630566574937516e-35,7.1892808389183171e-35,7.8105616038676935e-48
2.9618785565541185e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756194808701,0.11866996483550422,0.022821567664339442,1.7847909501050684e-75,2.3973055182422917e-38,1.3948819146150059e-26,2.3103952113115005e-37,1.0576292850594083e-31,6.6810174484934054e-30,6.2760123889089115e-18,1.2245492586291805e-67,6.2643436962324999e-18,1.389694554418727e-43,7.179606327361854e-44,8.8983198518364761e-46,4.5429130522178709e-59,6.6810227289023158e-30,1.672665725106698e-52,1.1944389702387649e-09,5.7429693380540796e-11,2.2136193878330109e-14,4.3423195741292115e-23,2.2136863332748968e-14,2.6679846584678514e-19,3.6941034354831123e-20,3.3523115020372878e-21,4.4508680953847144e-35,1.5640142786008888e-34,4.0929143479041695e-47
3.723504472537763e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756162616658,0.1186699645283571,0.022821567656955623,8.4973021552897692e-75,4.3600584776524776e-38,2.1830040712379874e-26,7.542065384343024e-37,1.9814455824480212e-31,1.0228596502914566e-29,7.8930351816879455e-18,3.2701252586791487e-67,7.8751751162835064e-18,2.605177217589878e-43,1.3464968031877335e-43,1.618363947640042e-45,1.6332927274624421e-58,1.0228604581267989e-29,3.6299613412472165e-52,1.5015803832400949e-09,7.2197328774426641e-11,2.7828272433979532e-14,5.4634197949845093e-23,2.7829309158326079e-14,3.9810396588777764e-19,6.500813790950384e-20,6.921686379496332e-21,1.2913384755084775e-34,2.8927250371168367e-34,1.4714799311075802e-46
4.4851303885214075e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756130424614,0.11866996422121,0.022821567649571804,3.5462074957640778e-74,7.2137613951859396e-38,3.1760565817339728e-26,2.0803175571138435e-36,3.3533939011449499e-31,1.4570520999612833e-29,9.5114413468788141e-18,7.5621497402986157e-67,9.486006614729626e-18,4.4118007117343577e-43,2.280502267392796e-43,2.6775961244525608e-45,4.9454295120691542e-58,1.4570532493805399e-29,7.0187403104360918e-52,1.8087217801707872e-09,8.6964964135898781e-11,3.3520313882486104e-14,6.584520852319804e-23,3.3521807575990824e-14,5.5258259695727389e-19,1.0403286818082307e-19,1.276526163432618e-20,3.2163463919893353e-34,4.8647472446649839e-34,4.455391463450589e-46
6.0083822204886966e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756066040539,0.11866996360691587,0.022821567634804169,9.5156735561164107e-73,1.6647752679891122e-37,5.8385511636426369e-26,1.5981094339550315e-35,7.9747006704260176e-31,2.5685978257296224e-29,1.2752481695743748e-17,3.401913474105642e-66,1.2707669851230262e-17,1.0507672226400789e-42,5.4288150640433569e-43,6.1792834714883243e-45,5.4205883872980231e-57,2.5685998450601038e-29,2.2116049100145602e-51,2.4230045249146951e-09,1.165002347597754e-10,4.4904283368497006e-14,8.8267254554469091e-23,4.4906980509869135e-14,9.2166899316801254e-19,2.2160204240758158e-19,3.6068495460535907e-20,1.7570733661400677e-33,1.1648860704183893e-33,4.8829309561747393e-45
7.531634052455986e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756001656468,0.11866996299262182,0.022821567620036533,6.3705445324708234e-72,3.199483014351085e-37,9.4404025424009243e-26,6.5265502639727512e-35,1.5574130511004993e-30,4.0037111942975457e-29,1.5999141780277729e-17,1.021941928522019e-65,1.5929333406218587e-17,2.0549706230095546e-42,1.0608461642189594e-42,1.1875772743049704e-44,2.6568794864940267e-56,4.0037143297392906e-29,5.3188998161435193e-51,3.0372872043727988e-09,1.4603550525197362e-10,5.628810211255706e-14,1.1068933387013104e-22,5.6292401120027127e-14,1.3620623403572497e-18,3.9531586466959579e-19,7.9809621548712592e-20,5.9058031121202326e-33,2.310052505631281e-33,2.3931922165482044e-44
1.0578137716390564e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755872888344,0.11866996176403387,0.022821567590501263,2.6301223579727045e-70,8.8094204617906515e-37,1.9725050039527161e-25,7.3561701340444346e-34,4.3551081172869939e-30,7.848182317414278e-29,2.2509331984523027e-17,6.0521330509345381e-65,2.237266147234401e-17,5.7645762608948783e-42,2.9686218293601193e-42,3.2698586834189931e-44,4.7497447034954715e-55,7.8481884081009464e-29,2.1467608444488508e-50,4.2658523673013668e-09,2.0510604584107217e-10,7.9055287084561297e-14,1.5553359232856077e-22,7.9064083507413216e-14,2.4011398712987901e-18,9.251623858580575e-19,2.7053559051861218e-19,4.2939614851609566e-32,6.7584022153200195e-33,4.2772334006475595e-43
1.6671145044259718e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755615352174,0.11866995930685877,0.022821567531430723,3.2524836666670462e-68,3.5135439718790687e-36,5.3646206419082111e-25,1.8772590263189046e-32,1.7525821006464863e-29,1.9452849861369046e-28,3.5597192554423614e-17,6.8186839181669608e-64,3.5259321429709322e-17,2.3352893208917714e-41,1.1954115927923061e-41,1.3041477572204764e-43,2.3036008354327227e-53,1.9452864650955962e-28,1.4618905474042709e-49,6.7229819091792283e-09,3.232471254380196e-10,1.2458784696475866e-13,2.4522250859420271e-22,1.246112926175074e-13,4.8929264076586762e-18,2.6739263399386169e-18,1.3250994151893426e-18,5.9004703167031218e-31,2.9654780869698457e-32,2.0731223177023836e-41
2.2764152372128875e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755357816109,0.11866995684968473,0.022821567472360183,3.1266151235827146e-67,8.8168426992412961e-36,1.0627066818120763e-24,1.0599649008447585e-31,4.405352044712791e-29,3.630321893753755e-28,4.877502589841433e-17,2.9377864922928322e-63,4.8145986487916417e-17,5.9024542150642915e-41,3.0056709011778406e-41,3.2726115793397001e-43,1.5727491890718209e-52,3.6303246006186988e-28,4.8694560846810542e-49,9.1801104057227504e-09,4.4138820292657649e-10,1.7011799344891102e-13,3.3491195740846187e-22,1.7016412308498784e-13,7.7439195396370386e-18,5.230408863607745e-18,3.5804700681755985e-18,2.6853910942445144e-30,7.8668849478145689e-32,1.4150566007247683e-40
3.495016702786719e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754842744285,0.11866995193533977,0.02282156735421911,2.577638718026136e-65,3.241281146918512e-35,2.7098600320697717e-24,1.6735525464081343e-30,1.616399103950455e-28,8.5926047476451027e-28,7.5400590802411472e-17,2.7936897789641257e-62,7.3919331911671319e-17,2.1936703899666926e-40,1.1031801854497139e-40,1.2030901550898879e-42,4.2109979885897438e-51,8.5926108798999337e-28,2.8659538367770806e-48,1.4094364262757598e-08,6.7767035157841871e-10,2.6117104678039453e-13,5.1429245317796389e-22,2.6128898675173073e-13,1.380722415497312e-17,1.185893566265353e-17,1.3316998211582476e-17,2.5336777241864373e-29,3.1368306686829531e-31,3.7845602193030692e-39
4.71361816836055e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754327672889,0.11866994702099899,0.02282156723607804,2.2225786403758233e-64,7.8550846652314583e-35,5.161236091465045e-24,8.2076869258523925e-30,3.9062464180186346e-28,1.5696988186948357e-27,1.0238599455246615e-16,1.1454751984961192e-61,9.9692697750331628e-17,5.3592343614936099e-40,2.6664132175982152e-40,2.9156304333808287e-42,2.5186780100188217e-50,1.5696998927714436e-27,9.0919183714328145e-48,1.9008613938391893e-08,9.1395249179656914e-10,3.5221444795766291e-13,6.936750805831581e-22,3.5244064686082477e-13,2.0110903848260101e-17,1.9796184855204956e-17,3.0973982016083864e-17,9.9391873697167118e-29,7.9397754311808161e-31,2.2624566968113611e-38
5.93221963393438e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753812601903,0.11866994210666239,0.022821567117936974,1.2669898415809896e-63,1.548151268221269e-34,8.4262834387784143e-24,2.713405364604273e-29,7.6752679092910725e-28,2.4971065951832547e-27,1.297312009945356e-16,3.3968751706091841e-61,1.254660840114682e-16,1.0641525346767071e-39,5.2397425980534805e-40,5.7463907790970588e-42,9.7056100717562306e-50,2.4971082325012745e-27,2.1955161574145809e-47,2.3922859432623335e-08,1.1502346235810224e-09,4.4324819796840849e-13,8.7305984065639392e-22,4.436202256843972e-13,2.6454383492606316e-17,2.8318154439141149e-17,5.7475047295534283e-17,2.7690512130059941e-28,1.6103119995307614e-30,8.7141802537638198e-38
7.150821099508212e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753297531333,0.11866993719232999,0.022821566999795911,5.5678863055255325e-63,2.6909300694348891e-34,1.2507577973909522e-23,7.1608182989412845e-29,1.3298602753186347e-27,3.6443187235457813e-27,1.5743617264061142e-16,8.3401645059521623e-61,1.5123949070303026e-16,1.863176916452348e-39,9.0794831922851431e-40,9.9881340406953549e-42,2.9222735889499932e-49,3.6443210099369817e-27,4.5130997262403446e-47,2.8837100745453538e-08,1.3865167469317806e-09,5.3427229783659697e-13,1.052446734440681e-21,5.348282215738242e-13,3.2784009113377565e-17,3.7030815204616611e-17,9.3266890817697583e-17,6.3099925771762657e-28,2.8565073774812273e-30,2.6225501924749794e-37
9.588024030655874e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752267391438,0.11866992736367771,0.022821566763513802,9.6038281009930191e-62,6.551063167002002e-34,2.3119141867513337e-23,3.8021826666847227e-28,3.2128206836204579e-27,6.6134245392156261e-27,2.1392520896997293e-16,3.939977758265242e-60,2.0278636542080286e-16,4.609103191784945e-39,2.1938692060169921e-39,2.4316125076521583e-41,2.1994407534396162e-48,6.6134282900997896e-27,1.5059424367198794e-46,3.8665570826926601e-08,1.8590809683322388e-09,7.1629155267820287e-13,1.4112269271581305e-21,7.1733002829721831e-13,4.5404258741853081e-17,5.4443347055248293e-17,1.9329988502316875e-16,2.3764695197627793e-27,7.1450129565439364e-30,1.9703585806609585e-36
1.2025226961803537e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751237253207,0.11866991753504215,0.022821566527231704,5.4768095302895361e-61,1.2956768768510167e-33,3.6994821142202521e-23,1.2327152439338755e-27,6.3093727326842763e-27,1.0497421748507524e-26,2.7185283259050744e-16,1.2222912544182236e-59,2.5433332196177423e-16,9.2489868956031959e-39,4.3088866513704497e-39,4.8092801359387415e-41,8.7300098703510683e-48,1.0497427092017743e-26,3.7327317860870435e-46,4.8494024182835521e-08,2.3316451559979842e-09,8.9827221988279753e-13,1.7700156668014388e-21,8.9994617858905936e-13,5.8005408523405023e-17,7.1833360272875738e-17,3.312324994881938e-16,6.1969074806957978e-27,1.4336732009455406e-29,7.8112687871253095e-36
1.6899632824098862e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749176981743,0.11866989787782119,0.022821566054667567,1.2562027434616603e-59,3.6985661497716993e-33,7.4539029574853117e-23,7.9395934447701243e-27,1.7717246035508146e-26,2.112915987262647e-26,3.9202226034310883e-16,7.8099989442450251e-59,3.5742748085266351e-16,2.7239408792163477e-38,1.2102672841708565e-38,1.3728402442309099e-40,8.7476694715033162e-47,2.1129168034038149e-26,1.5872196494035821e-45,6.8150880718107519e-08,3.2767734301255873e-09,1.2621178345717053e-12,2.4876188192823689e-21,1.265521315333008e-12,8.3198840705007715e-17,1.0651872992711554e-16,7.2073364766139001e-16,2.6121987384182657e-26,4.138323423086802e-29,7.7946485409734686e-35
2.6648444548689514e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756745056458776,0.11866985856358001,0.022821565109539494,7.0317166009045036e-58,1.5453682435075496e-32,1.8881651248680908e-22,8.9241843771564144e-26,7.144080692374815e-26,5.4608538106916459e-26,6.4960773153915887e-16,1.0141779544129111e-57,5.6361678403877581e-16,1.2101867166804819e-37,4.882397063263796e-38,5.7363368811648514e-40,1.8177942608505337e-45,5.4608545265191694e-26,1.1869605206383128e-44,1.0746439308341223e-07,5.1670295735668475e-09,1.9893464610966523e-12,3.9229280434249013e-21,1.9980418415567547e-12,1.335544870284755e-16,1.7579646534811107e-16,1.9537238185036636e-15,1.6337832521193507e-25,1.7142054830297381e-28,1.6037324324014799e-33
3.6397256273280164e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740935962448,0.11866981924960637,0.022821564164411692,5.5711093329758233e-57,3.9927237181945835e-32,3.5536993879652522e-22,3.6473932100082458e-25,1.7962908248090569e-25,1.0538096660245788e-25,9.3017534000946328e-16,4.7592603287907732e-57,7.6980740396189312e-16,3.2845704384953662e-37,1.2280713608631277e-37,1.4821471712494617e-39,9.3712799163899997e-45,1.0538095665698125e-25,4.1935119424280288e-44,1.4677763784297915e-07,7.0572851772582993e-09,2.715958648446084e-12,5.3583749242309747e-21,2.732388260655775e-12,1.8386876268856645e-16,2.450066038802562e-16,3.7916232078642412e-15,5.1335329185923352e-25,4.3616035378914243e-28,8.2287379550317716e-33
4.614606799787081e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736815492755,0.11866977993590037,0.02282156321928416,2.9164073068003956e-56,8.2189369568987863e-32,5.7423285544839818e-22,1.0376282610121993e-24,3.606883688042626e-25,1.7484398361515608e-25,1.233706524511385e-15,1.576884772335679e-56,9.759993446047018e-16,7.0826547559620829e-37,2.4667871477103544e-37,3.0511422918149223e-39,3.1736797375844799e-44,1.7484392982070633e-25,1.0939768888308567e-43,1.8609061499854472e-07,8.9475402412028945e-09,3.4419549035709148e-12,6.7939599783897005e-21,3.4685590942627187e-12,2.3414059444464659e-16,3.1416445073600096e-16,6.2339291831684741e-15,1.2008506635889516e-24,8.8214459108592061e-28,2.7747442485265351e-32
5.589487972246146e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756732695049696,0.11866974062246195,0.022821562274156899,1.1750915488095522e-55,1.4785722309477582e-31,8.45440297834864e-22,2.4054986494292868e-24,6.3359299202530791e-25,2.6444054945386925e-25,1.5601821207916216e-15,4.284969396769203e-56,1.1821926100793408e-15,1.3326493724190188e-36,4.334719959499149e-37,5.4893404356637079e-39,8.5204183016220133e-44,2.6444041327209235e-25,2.399638312411089e-43,2.2540332455190299e-07,1.0837794765403685e-08,4.1673357498916162e-12,8.229683721942211e-21,4.206552834565984e-12,2.8436979392111785e-16,3.8326537950940149e-16,9.280142291589773e-15,2.3633888105619899e-24,1.5574910481835208e-27,7.4179530221456819e-32
7.539250317164276e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756724454243464,0.11866966199638786,0.022821560383903181,1.1768151432524202e-54,3.7241664619899008e-31,1.5450210996705928e-21,8.8690654521696123e-24,1.5250116129045702e-24,5.0937732979062943e-25,2.281895588686761e-15,2.2109968715523019e-55,1.5945831307506432e-15,3.6581521853464411e-36,1.0440592041954979e-36,1.3828918488224031e-38,4.0338775694207961e-43,5.0937686491654414e-25,8.3910153718990641e-43,3.0402794085864905e-07,1.4618302194585154e-08,5.6162531542033339e-12,1.1101549338755604e-20,5.6880034382412241e-12,3.8470044157800786e-16,5.2129166552786305e-16,1.7182427414004203e-14,6.6619593747646017e-24,3.774808957076322e-27,3.4806655495105688e-31
9.489012662082406e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756716213543769,0.11866958337138413,0.02282155849365055,5.9293910469365184e-54,7.6559666199012312e-31,2.4544010627342269e-21,2.3881951507190497e-23,3.0051977263953029e-24,8.5174223739045223e-25,3.0951623382425934e-15,7.7343897970604137e-55,2.0069789988938315e-15,8.1306119374919835e-36,2.0588268538380817e-36,2.8435310170904446e-38,1.3019681631441508e-42,8.5174113221129333e-25,2.2300773365091544e-42,3.8265148677760477e-07,1.8398807464827157e-08,7.0627150512406647e-12,1.3973975892980214e-20,7.1767279608055551e-12,4.8486111094524859e-16,6.5908578143896561e-16,2.7494441303184351e-14,1.4588526349629225e-23,7.47447147496167e-27,1.1151555069780727e-30
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053865761,0.11866956276577732,0.022821557998259502,8.8196965585243076e-54,9.0414926073179395e-31,2.7274638204640189e-21,2.9970999592887507e-23,3.51026619753192e-24,9.590949549864439e-25,3.3234216443468638e-15,1.0427156833175939e-54,2.1150592478018713e-15,9.7957365069538533e-36,2.4052775958133724e-36,3.3583698560225355e-38,1.7100741327281915e-42,9.5909361445929085e-25,2.8032824421643905e-42,4.0325671150451755e-07,1.9389589563430099e-08,7.4413935102694203e-12,1.472686532924212e-20,7.5680893915577785e-12,5.1108280111707832e-16,6.9515944576929729e-16,3.0594973692058553e-14,1.741494946671445e-23,8.739998865682415e-27,1.4615554563977345e-30
1.1438775007000536e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756707972950606,0.11866950474745071,0.022821556603398994,2.26668334051151e-53,1.3885251434823739e-30,3.5738909098661395e-21,5.3383395086304138e-23,5.2327344591059769e-24,1.303677369322073e-24,3.9998211173083523e-15,2.2023038916418184e-54,2.4193802491118919e-15,1.5856131081615507e-35,3.5873185131065972e-36,5.1585836497518623e-38,3.3953958902063507e-42,1.3036751838840387e-24,5.0360465866187446e-42,4.6127396232391681e-07,2.2179310576155443e-08,8.5067258451735482e-12,1.6846967492038523e-20,8.672713677345617e-12,5.8485196759563644e-16,7.9664315263975892e-16,4.0211945350744481e-14,2.7338384822030519e-23,1.3063701059208468e-26,2.8870522724020852e-30
1.3388537351918666e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756699732463974,0.1186694261245876,0.022821554713148517,7.3008360566381867e-53,2.3101305767936236e-30,4.9038074440637151e-21,1.0528302282357514e-22,8.3639449964850657e-24,1.8771981914512034e-24,4.9957123612733766e-15,5.5108192526172137e-54,2.8317869156472406e-15,2.825980212134989e-35,5.7378729975916749e-36,8.5853015916123192e-38,7.7149543240417797e-42,1.8771943410799262e-24,1.020691884587457e-41,5.3989536751260373e-07,2.5959811528595541e-08,9.9482898940799493e-12,1.9720528236768119e-20,1.0175947981922566e-11,6.8467354422603367e-16,9.3397271103659219e-16,5.5330731477953547e-14,4.606894630616174e-23,2.0946908077848836e-26,6.5091809764260452e-30
1.7288062041754926e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375668325181031,0.11866926888207227,0.0228215509326508,6.2091437150578142e-52,5.3719681382090958e-30,8.1961989373612278e-21,3.2075009632538785e-22,1.7930613819779894e-23,3.4349307190374748e-24,7.2605822866269867e-15,2.9101755516676496e-53,3.6566166285769498e-15,7.5284503266589897e-35,1.2318858519736101e-35,1.9982742612275255e-37,3.1577962908235737e-41,3.4349211074513255e-24,3.484385762403772e-41,6.9713496687472591e-07,3.3520806956909099e-08,1.2824094416144904e-11,2.5469373510783721e-20,1.3204114223410488e-11,8.8380933439162453e-16,1.2079295479867212e-15,9.2756118560563441e-14,1.0604507157155995e-22,4.5151565189769416e-26,2.6020965217479021e-29
2.1187586731591186e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756666771582772,0.11866911164383802,0.022821547152157406,2.9367815896632041e-51,1.0625792386518318e-29,1.2334189800536666e-20,7.6569690386267169e-22,3.2904972673676017e-23,5.6179628130541011e-24,9.8885368723346805e-15,1.0605956971488126e-52,4.4814684027907384e-15,1.6739636762619084e-34,2.2639382418756329e-35,3.9568139130420218e-37,9.3530268077530626e-41,5.6179430076559094e-24,9.3501924709219855e-41,8.5437028498074315e-07,4.1081793749966241e-08,1.5690162354721936e-11,3.1220544319291394e-20,1.626112916329493e-11,1.082270962078582e-15,1.4809640513842767e-15,1.3973808944922304e-13,2.0373771855107593e-22,8.3244187509793358e-26,7.5528437437120935e-29
2.5087111421427446e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756650291781343,0.11866895440988473,0.022821543371668324,1.039492775272869e-50,1.8850379349945355e-29,1.7320505014160922e-20,1.5612968726650724e-21,5.4472593601664617e-23,8.518833588153275e-24,1.2878347376070339e-14,3.1074333642458372e-52,5.3063425020212838e-15,3.290743282391159e-34,3.7531813713338037e-35,7.0276579516776803e-37,2.2635304714697362e-40,8.518797521199956e-24,2.1369326228157727e-40,1.0116013219472001e-06,4.864277190796506e-08,1.8546527269558951e-11,3.6974073123311339e-20,1.9346895798518886e-11,1.2800607040465904e-15,1.7530785945427129e-15,1.9624430764629647e-13,3.4834664990655727e-22,1.3838343910589835e-25,1.7939387974444649e-28
2.8986636111263706e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756633812406039,0.11866879718021227,0.022821539591183566,3.073669118610684e-50,3.0935734414407103e-29,2.3157992974518009e-20,2.8561066027371934e-21,8.3806819663130543e-23,1.2229780378972038e-23,1.6228789141096142e-14,7.9022234262548725e-52,6.1312391891453441e-15,5.9230551172060422e-34,5.7824894813590306e-35,1.1547708636007257e-36,4.7840485102259641e-40,1.2229720114018225e-23,4.3672330617531652e-40,1.1688280778906647e-06,5.6203741431103551e-08,2.1393222608797824e-11,4.2729992241572185e-20,2.2461317447052984e-11,1.4771808708988943e-15,2.0242770173735582e-15,2.6224254264674438e-13,5.4902881854525628e-22,2.1373854453294174e-25,3.7235243586372464e-28
3.678568549093623e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756600854933771,0.11866848273370939,0.022821532030226993,2.0713506298953216e-49,7.0988059940069064e-29,3.7398712721340351e-20,7.719316509220396e-21,1.7038940110398155e-22,2.2448978108382621e-23,2.4006693222173914e-14,4.13503941666598e-51,7.7811013732698394e-15,1.6096654481934881e-33,1.1790516782676365e-34,2.6576070477770105e-36,1.6713458317856933e-39,2.2448836610939028e-23,1.49195941753219e-39,1.4832687471751947e-06,7.1325654573592158e-08,2.7057737659349683e-11,5.4249129957144609e-20,2.8775741059917212e-11,1.8694217019364626e-15,2.5639418296139083e-15,4.2258680821112951e-13,1.1550009756979489e-21,4.3785302201965172e-25,1.2483874430518627e-27
4.458473487060875e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756567899165957,0.11866816830432853,0.022821524469287691,8.9543567275082068e-49,1.4002968401802837e-28,5.5081538442191111e-20,1.70661593452919e-20,3.0180947642827149e-22,3.7007800472834349e-23,3.3212528439303402e-14,1.5338900638091716e-50,9.4310570421431059e-15,3.6578871029240034e-33,2.0944236217557426e-34,5.2585786264705711e-36,4.4971846856372893e-39,3.7007517554383831e-23,4.0428224735960328e-39,1.7976922937674382e-06,8.644753317901702e-08,3.2683972999635391e-11,6.5778213098590037e-20,3.5203632590251323e-11,2.2590118408719079e-15,3.0999907049287931e-15,6.2051505547879841e-13,2.0940849762447814e-21,7.8116888069962122e-25,3.2381249118193827e-27
5.238378425028127e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756534945102568,0.11866785389206866,0.022821516908365657,3.0162785207895229e-48,2.4898477825696697e-28,7.6233574920786637e-20,3.3018432526175662e-20,4.8704023293731535e-22,5.6633734411053389e-23,4.3836638472120023e-14,4.6132697733937755e-50,1.1081108269247702e-14,7.3470391005963145e-33,3.3894289998453513e-34,9.3801661635782609e-36,1.0212422385228895e-38,5.6633226945612066e-23,9.3743406207705694e-39,2.112098718600581e-06,1.0156937724896279e-07,3.827219236491874e-11,7.7317495005680207e-20,4.1744229707645855e-11,2.6459695503064196e-15,3.632455803404307e-15,8.5577314719392669e-13,3.4380336518904094e-21,1.269450610298675e-24,7.1063593993989288e-27
