Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),C2H4(47),COX(50),CHOX(53)
1.3535107505518492e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44036618694909896,0.09789905250269075,0.015258858237437372,0.0,2.1337999880328302e-08,0.022574284776607365,0.011001797292774288,7.5302752448045838e-05,1.4383715326952849e-11,0.0025688021204865914,8.5506062379988406e-11,0.00045269773569596314,3.5841996463156503e-09,1.3540203669885094e-09,9.0563269060491283e-10,6.2771418890249397e-11,4.3614441944031854e-09,8.4583609744173944e-06,0.0069934896697724843,0.0041235279489101953,0.00036258870010123491,2.5407797686227976e-09,1.7310057295649016e-07,1.0040093781063491e-09,1.6828959318135362e-06,1.0612509910060908e-05,9.6838862651544933e-09,0.00044896789148032162,9.751542811001044e-09,1.3384770750300638e-05,3.38956917477613e-08,9.853654429346901e-12
1.3593506235364266e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44037056362720572,0.09784677391454015,0.015232470552024809,0.0,2.1536661592083145e-08,0.022684370020093193,0.011058253620240426,7.5278998855985276e-05,1.4586663111817601e-11,0.0025680430925034518,8.5549777559397935e-11,0.00045299805816467222,3.5858013133955429e-09,1.3628365715870201e-09,9.1088541498260449e-10,6.3122279528085727e-11,4.3766879361932859e-09,8.5138646859346784e-06,0.006989820924920195,0.0041198465778175646,0.00036335385242634177,2.5438424406531822e-09,1.7304710680747975e-07,1.0084115241602025e-09,1.6874110332955709e-06,1.061868255581831e-05,9.7318804457356042e-09,0.00045116531290658954,9.7318027661803028e-09,1.3472607594742732e-05,3.4069968781239375e-08,9.9232877488850503e-12
1.365190496521004e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44037501009896723,0.09779452408637633,0.015206127971804061,0.0,2.1736041062441863e-08,0.022794411852856664,0.011114690134487676,7.5254261089991608e-05,1.4791442233770925e-11,0.0025672738619052352,8.5591544864464329e-11,0.00045329774053593479,3.5873596858865065e-09,1.3716314704949186e-09,9.1614137576223828e-10,6.3472797617962719e-11,4.3918509601824934e-09,8.5693600082247579e-06,0.0069861552837348819,0.004116094809074225,0.00036411708820265949,2.5468381129535765e-09,1.7299289618252031e-07,1.012828684983098e-09,1.6919443358962071e-06,1.0625001741253083e-05,9.7798587989959767e-09,0.00045336198733421043,9.7120628980017332e-09,1.3560431175284935e-05,3.4244193655573118e-08,9.9930554327438803e-12
1.3710303695055813e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44037952595258073,0.097742303042011452,0.015179830412289728,0.0,2.1936134346354186e-08,0.022904409898942268,0.01117110659099863,7.5228558179404504e-05,1.4998058933226537e-11,0.0025664946213093671,8.563139873155459e-11,0.00045359678468636868,3.5888755548110131e-09,1.3804047180599701e-09,9.2140053360278529e-10,6.3822970279387284e-11,4.4069333589233188e-09,8.6248461890314162e-06,0.0069824927394102655,0.0041122730561717032,0.00036487841876512318,2.5497668868676978e-09,1.7293795458383358e-07,1.0172610585464503e-09,1.6964960941389998e-06,1.0631467918204572e-05,9.8278211550533759e-09,0.00045555790782639033,9.6923240546515442e-09,1.3648240301227476e-05,3.4418365666025346e-08,1.0062956715945336e-11
1.3768702424901586e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44038411078081463,0.097690110805185318,0.015153577789229485,0.0,2.2136937493002654e-08,0.023014363788694918,0.01122750274947186,7.5201908811572466e-05,1.5206519418224184e-11,0.0025657055597016827,8.5669373057560765e-11,0.00045389519249974933,3.5903496972046515e-09,1.3891559741230303e-09,9.266628495643016e-10,6.4172794693139025e-11,4.4219352277629779e-09,8.6803224898477752e-06,0.0069788332852285901,0.0041083817279194161,0.00036563785533710435,2.552628863304838e-09,1.728822952746361e-07,1.0217088442832998e-09,1.7010665638231649e-06,1.0638081549950111e-05,9.8757673470479029e-09,0.00045775306756796178,9.6725870651207821e-09,1.3736033803633394e-05,3.4592484120468465e-08,1.013299083874584e-11
1.382710115474736e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44038876418092926,0.097637947399562858,0.015127370018602669,0.0,2.2338446545956318e-08,0.023124273158645743,0.011283878373743533,7.5174331337665701e-05,1.5416829864484289e-11,0.0025649068625084063,8.5705501205912527e-11,0.00045419296586658562,3.5917828763483291e-09,1.3978849039730699e-09,9.3192828510229538e-10,6.4522268100035092e-11,4.4368566647869744e-09,8.7357881856754691e-06,0.006975176914558884,0.0041044212285258575,0.0003663954090319615,2.5554241427477245e-09,1.72825931283935e-07,1.0261722431177978e-09,1.705656002067818e-06,1.0644843111307549e-05,9.9236972110850866e-09,0.00045994745986312977,9.6528527396171138e-09,1.3823810534947339e-05,3.4766548339145842e-08,1.020315704657874e-11
1.3885499884593133e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44039348575460013,0.097585812848731857,0.015101207016618889,0.0,2.2540657543322339e-08,0.02323413765140021,0.011340233231710605,7.5145843778407577e-05,1.562899641546318e-11,0.0025640987116666383,8.5739816012635885e-11,0.0004544901066837051,3.593175841997409e-09,1.4065911783021227e-09,9.3719680206218199e-10,6.4871387799720062e-11,4.4516977707636681e-09,8.791242564787764e-06,0.0069715236208552668,0.0041003919576782242,0.00036715109085448937,2.5581528252595606e-09,1.7276887541122674e-07,1.030651457495462e-09,1.7102646673562043e-06,1.0651753088740205e-05,9.9716105861801627e-09,0.00046214107813326191,9.6331218699675271e-09,1.3911569368620649e-05,3.4940557654438e-08,1.0273454590004561e-11
1.3943898614438907e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403982751078413,0.097533707176200649,0.015075088699716643,0.0,2.2743566517895527e-08,0.023343956915528298,0.011396567095255532,7.5116463829725527e-05,1.5843025182409192e-11,0.0025632812856933806,8.577234979245076e-11,0.0004547866168538525,3.5945293306077909e-09,1.4152744731601762e-09,9.4246836267382875e-10,6.522015114948035e-11,4.4664586490898291e-09,8.846684928496667e-06,0.0069678733976552649,0.0040962943106204672,0.00036790491170245648,2.5608150104922599e-09,1.7271114023109941e-07,1.0351466914132089e-09,1.7148928195806417e-06,1.0658811980463986e-05,1.0019507314203437e-08,0.00046433391591472231,9.6133952300121244e-09,1.399930919874273e-05,3.5114511410633361e-08,1.0343882724650834e-11
1.400229734428468e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44040313185093172,0.097481630405395814,0.015049014984561961,0.0,2.2947169497305869e-08,0.023453730605456989,0.011452879740172379,7.5086208868321218e-05,1.6058922244419281e-11,0.002562454759753138,8.5803134344901671e-11,0.00045508249828529496,3.5958440655589256e-09,1.4239344699100217e-09,9.4774292954618421e-10,6.5568555563082741e-11,4.4811394057371604e-09,8.902114590923883e-06,0.0069642262385781846,0.0040921286782298729,0.00036865688236793781,2.5634107976927552e-09,1.7265273809774261e-07,1.039658150450771e-09,1.7195407200871009e-06,1.0666020296557169e-05,1.0067387239826648e-08,0.0004665259668567485,9.5936735759892331e-09,1.4087028939678512e-05,3.5288408963703367e-08,1.0414440711169847e-11
1.4060696074130454e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44040805559834167,0.097429582559660041,0.015022985788047038,0.0,2.315146250416406e-08,0.023563458381364651,0.011509170946094473,7.505509595716068e-05,1.6276693648496322e-11,0.002561619305724122,8.5832200960514934e-11,0.00045537775289144128,3.5971207573737865e-09,1.4325708551820702e-09,9.5302046566198601e-10,6.5916598509636345e-11,4.4957401491997458e-09,8.9575308787756346e-06,0.0069605821373235066,0.0040878954470921335,0.000369407013538903,2.565940285712271e-09,1.7259368114936436e-07,1.0441860418009294e-09,1.724208631721079e-06,1.0673378559072064e-05,1.0115250210470423e-08,0.00046871722471936812,9.5739576469120512e-09,1.4174727525712029e-05,3.5462249681082246e-08,1.048512781516948e-11
1.4119094803976227e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44041304596866149,0.097377563662250088,0.014997001027288945,0.0,2.3356441556205061e-08,0.023673139909077743,0.011565440496423385,7.5023141850884788e-05,1.6496345409607084e-11,0.0025607750922631038,8.585958042697713e-11,0.00045567238259046643,3.5983601039358085e-09,1.4411833208291606e-09,9.5830093437256677e-10,6.6264277512477764e-11,4.5102609904424343e-09,9.0129331311212288e-06,0.0069569410876693157,0.004083594999574989,0.0003701553158003332,2.5684035730107645e-09,1.7253398131252195e-07,1.0487305743026921e-09,1.7288968188722762e-06,1.0680887302150028e-05,1.0163096076252747e-08,0.00047090768337135767,9.5542481649370418e-09,1.4262403910695944e-05,3.5636032941450803e-08,1.0555943307188467e-11
1.4177493533822e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44041810258453101,0.097325573736334478,0.014971060619628279,0.0,2.3562102666429766e-08,0.023782774859969161,0.011621688178259358,7.4990363001140498e-05,1.671788351074068e-11,0.0025599222848689145,8.5885303035328893e-11,0.00045596638930495219,3.5995627907027877e-09,1.4497715638813591e-09,9.6358429939271545e-10,6.6611590148079046e-11,4.5247020428501156e-09,9.0683206991753662e-06,0.0069533030834707599,0.0040792277139004461,0.00037090179963603239,2.5708007576690794e-09,1.7247365030636124e-07,1.0532919584709463e-09,1.7336055475220693e-06,1.0688547072137686e-05,1.0210924689938404e-08,0.00047309733678824103,9.5345458357241603e-09,1.435005706770699e-05,3.5809758134524744e-08,1.0626886462602105e-11
1.4235892263667774e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44042322507257164,0.097273612804991638,0.014945164482627895,0.0,2.3768441843244764e-08,0.023892362910859145,0.011677913782333054,7.4956775561833524e-05,1.6941313902967702e-11,0.0025590610459446579,8.5909398586169281e-11,0.00045625977496152674,3.6007294909177869e-09,1.458335286500775e-09,9.6887052479565904e-10,6.6958534044977649e-11,4.5390634221778981e-09,9.1236929460841485e-06,0.0069496681186585413,0.0040747939642156172,0.00037164647542924583,2.5731319373884222e-09,1.7241269964677558e-07,1.0578704065327961e-09,1.7383350852873323e-06,1.0696358427707654e-05,1.0258735906889438e-08,0.00047528617905032692,9.5148513487892848e-09,1.4437685988707227e-05,3.5983424660846762e-08,1.0697956561641734e-11
1.4294290993513548e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4404284130633172,0.097221680891207946,0.014919312534071626,0.0,2.397545509060018e-08,0.024001903743917162,0.011734117102938622,7.4922395394302625e-05,1.7166642505499786e-11,0.0025581915348586474,8.5931896395865613e-11,0.00045655254149053003,3.6018608658170185e-09,1.4668741959363956e-09,9.7415957500805317e-10,6.730510688272847e-11,4.5533452465021323e-09,9.1790492467146585e-06,0.0069460361872374339,0.0040702941206621785,0.00037238935346517568,2.5753972095106203e-09,1.7235114065047565e-07,1.0624661324542483e-09,1.7430857014711722e-06,1.070432193997866e-05,1.030652958501649e-08,0.00047747420434078293,9.495165377848854e-09,1.4525289684211022e-05,3.6157031931583145e-08,1.0769152889230116e-11
1.4352689723359321e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44043366619114988,0.097169778017875685,0.014893504691963006,0.0,2.4183138408125852e-08,0.024111397046567236,0.011790297937868111,7.4887238072416832e-05,1.7393875205749886e-11,0.0025573139080040806,8.5952825302763995e-11,0.00045684469082566087,3.6029575648347785e-09,1.4753880044789593e-09,9.7945141480517121e-10,6.7651306390877191e-11,4.567547636172296e-09,9.2343889874481618e-06,0.0069424072832848438,0.004065728549444524,0.0003731304439302882,2.5775966710036672e-09,1.7228898443898648e-07,1.0670793519840061e-09,1.7478576671033307e-06,1.0712438192643637e-05,1.0354305584731202e-08,0.00047966140694375163,9.4754885811569835e-09,1.4612867182957707e-05,3.6330579368323646e-08,1.0840474735121817e-11
1.4411088453205095e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4404389840942316,0.097117904207791317,0.014867740874524029,0.0,2.4391487791265416e-08,0.024220842511392542,0.011846456088347094,7.4851318887595155e-05,1.7623017859392783e-11,0.0025564283188575206,8.5972213673396511e-11,0.0004571362249036779,3.6040202258053805e-09,1.4838764294158757e-09,9.8474600930595901e-10,6.7997130347954412e-11,4.5816707137637206e-09,9.2897115659767904e-06,0.006938781400949375,0.0040610976128965942,0.00037386975691693493,2.5797304185054926e-09,1.7222624194254941e-07,1.0717102826700179e-09,1.7526512549987723e-06,1.0720707782091727e-05,1.0402063768899375e-08,0.00048184778124249402,9.4558216018352406e-09,1.4700417531589767e-05,3.6504066402886432e-08,1.0911921393537362e-11
1.4469487183050868e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44044436641444656,0.097066059483653447,0.014842021000193923,0.0,2.4600499231409013e-08,0.02433023983604626,0.011902591358971608,7.4814652853750423e-05,1.7854076290426434e-11,0.0025555349180361587,8.5990089408680651e-11,0.00045742714566403324,3.6050494751621906e-09,1.4923391929861997e-09,9.9004332396852423e-10,6.8342576580490752e-11,4.5957146040311219e-09,9.3450163911037227e-06,0.0069351585344494468,0.0040564016695474377,0.00037460730241892953,2.5817985482688316e-09,1.7216292390397412e-07,1.0763591439229685e-09,1.7574667397868719e-06,1.0729131317547511e-05,1.0449804002795193e-08,0.00048403332171758544,9.4361650681951923e-09,1.4787939794336566e-05,3.6677492477124689e-08,1.0983492163649721e-11
1.4522046039912065e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44044926528624884,0.097019424119094005,0.014818910617419027,0.0,2.478917226999734e-08,0.024428656022509158,0.011953093381423809,7.4781027056598188e-05,1.8063671656082245e-11,0.0025547243005402814,8.60049069569994e-11,0.00045768845156665921,3.6059477413682823e-09,1.4999335141163507e-09,9.9481320462358186e-10,6.8653153476835329e-11,4.6082865049396341e-09,9.3947750747337154e-06,0.0069319005284155964,0.0040521200330271429,0.00037526959035955428,2.5836038412139688e-09,1.721054543115659e-07,1.0805586325168973e-09,1.7618196264421898e-06,1.0736844637254786e-05,1.0492754756372835e-08,0.00048599959074114673,9.4184836265919945e-09,1.486668505788868e-05,3.6833523369492951e-08,1.1048011396270822e-11
1.4569349011087142e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44045371842587255,0.096977472463674899,0.014798141600492365,0.0,2.4959431313716801e-08,0.024517196868416698,0.011998529109192482,7.4750265552910622e-05,1.8253641741047152e-11,0.0025539895247400856,8.601723046492743e-11,0.0004579232046419387,3.6067338324636316e-09,1.5067502806544541e-09,9.9910793694067788e-10,6.8932408361821526e-11,4.6195465400513097e-09,9.4395448492582455e-06,0.0069289704042399414,0.0040482219971569823,0.00037586443820984824,2.5851832853798422e-09,1.7205334666272315e-07,1.0843508776862243e-09,1.7657527482849806e-06,1.074389405323933e-05,1.0531397832985348e-08,0.0004877686484248954,9.4025783504575156e-09,1.4937535164000977e-05,3.6973908249768127e-08,1.1106163759659028e-11
1.4616651982262218e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44045821320470824,0.09693553993157486,0.014777401270328066,0.0,2.5130117592974466e-08,0.024605705608137411,0.012043949488793974,7.4719039851422347e-05,1.8444879019240126e-11,0.0025532498824091441,8.6028609646118535e-11,0.00045815755877534137,3.607499079623899e-09,1.5135497329115397e-09,1.0034043936274411e-09,6.9211411709766363e-11,4.6307548490930335e-09,9.4843019600515211e-06,0.0069260422486961707,0.0040442819356482718,0.00037645814388192621,2.5867198478356024e-09,1.7200087990606118e-07,1.0881552834302417e-09,1.7697007312303927e-06,1.0751045599174941e-05,1.0570028900547636e-08,0.00048953714953332275,9.3866809979204555e-09,1.5008365235233163e-05,3.7114252173531148e-08,1.1164396321177282e-11
1.4663954953437295e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44046274943930858,0.096893626534661506,0.014756689583993413,0.0,2.5301228970213169e-08,0.024694182090336737,0.01208935442258938,7.4687357419193768e-05,1.8637386525189256e-11,0.0025525054483414638,8.6039058460970456e-11,0.00045839151500146199,3.608243794711974e-09,1.5203317325890074e-09,1.0077025569577469e-09,6.9490162453633319e-11,4.641911502353095e-09,9.5290461134198738e-06,0.0069231160588399164,0.0040403000320072442,0.00037705071251131566,2.5882135791271391e-09,1.7194805940687998e-07,1.0919719700162907e-09,1.7736637249520959e-06,1.0758299624068028e-05,1.0608647891892687e-08,0.00049130509131241644,9.3707918758062044e-09,1.5079174806714562e-05,3.7254554862625185e-08,1.1222708716580174e-11
1.4711257924612371e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44046732694770885,0.096851732284757144,0.014736006498646878,0.0,2.5472763306379443e-08,0.024782626165692146,0.012134743814274261,7.4655225613047663e-05,1.8831167279908254e-11,0.0025517562962055697,8.6048590681426532e-11,0.00045862507435545625,3.608968285054837e-09,1.5270961434326045e-09,1.012002409342408e-09,6.9768659545236802e-11,4.6530165709717101e-09,9.573777020081669e-06,0.0069201918317542922,0.0040362764682232962,0.00037764214919501564,2.589664529644996e-09,1.7189489045691825e-07,1.0958010586261893e-09,1.7776418800112486e-06,1.0765656482716395e-05,1.0647254740805185e-08,0.00049307247104669633,9.35491128515339e-09,1.5149963420557995e-05,3.7394816042857405e-08,1.1281100584129718e-11
1.4758560895787448e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44047194554940738,0.096809857193638091,0.014715351971537732,0.0,2.5644718460966442e-08,0.024871037686864144,0.012180117568858779,7.4622651681155265e-05,1.9026224290918994e-11,0.0025510024985624003,8.6057219893102269e-11,0.00045885823787304405,3.6096728535079659e-09,1.5338428312168933e-09,1.0163039333282685e-09,7.0046901954933974e-11,4.6640701269262489e-09,9.6184943951037764e-06,0.0069172695645494612,0.0040322114247896505,0.00037823245899200027,2.5910727496450463e-09,1.7184137827560099e-07,1.0996426713345672e-09,1.7816353478722959e-06,1.0773116535768359e-05,1.0685849382007636e-08,0.000494839286058629,9.3390395213162453e-09,1.5220730625759224e-05,3.753503544394035e-08,1.1339571564068293e-11
1.4805863866962524e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44047660506534597,0.096768001273034268,0.014694725960005626,0.0,2.5817092292056638e-08,0.024959416508468633,0.012225475592648345,7.4589642764592785e-05,1.922256055227283e-11,0.0025502441268827896,8.6064959497400166e-11,0.00045909100659033273,3.6103577985174136e-09,1.5405716637297643e-09,1.0206071115963755e-09,7.0324888671325219e-11,4.6750722430167539e-09,9.6631979578393234e-06,0.0069143492543622034,0.0040281050807234875,0.00037882164692249365,2.5924382892814098e-09,1.7178752801086421e-07,1.1034969310020277e-09,1.7856442809020302e-06,1.0780680149768703e-05,1.0724431751146883e-08,0.00049660553370811211,9.3231768740669799e-09,1.5291475978098434e-05,3.7675212799436485e-08,1.1398121297380768e-11
