Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2X(36),CXHO(27),OCX(21),COX(37),H2OX(35),CO2X(34),HOCXO(25),HO2X(135),C2H6X(39)
0.00012744337861603846,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028603833784185739,0.099287393481893763,0.017150425630415449,6.7083633029260925e-06,0.0011761975492305024,0.00012696945416263751,0.00043993238072315778,1.5374804036458698e-09,4.5838117519840582e-14,1.2311833093995637e-11,0.0,3.1797064147699342e-14,5.1574825188374198e-20,1.073879778373922e-10,8.7149229854800701e-16,9.8332304360631547e-15,8.9498279976039171e-15,2.1473601313240529e-27,5.2660118547127808e-06,0.1638580413151399,1.2234394875925711e-09,5.354993597436443e-06,0.00016224875529586381,6.8701049056623087e-10,5.503144007906095e-05,6.7342128546560451e-09,2.561011315027852e-12,0.00020563952490350917,2.33331366071736e-08,6.2383185877851612e-08,3.5579759462043638e-10,4.0769319731162078e-13,2.398551105082423e-07,8.1544876427341141e-14
0.00012759268917872916,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028587769259603994,0.099286814680618493,0.017141440416673596,6.7227360065277824e-06,0.0011774414609277747,0.00012695764340968154,0.00044042455618395064,1.5394618810543749e-09,4.588397235867556e-14,1.2318398302457391e-11,0.0,3.1795018469271178e-14,5.1721321566709381e-20,1.0754470950822605e-10,8.7194831743837508e-16,9.8468619835932729e-15,8.9520949235552074e-15,2.157437020173262e-27,5.2630236652656787e-06,0.1638741325295402,1.2233948051805171e-09,5.3552406846878676e-06,0.00016214918242188703,6.8649896616451841e-10,5.4993296979316749e-05,6.7298047076391109e-09,2.5608978120020575e-12,0.00020575289218592902,2.3346121594642985e-08,6.2414087768490537e-08,3.5635964256560107e-10,4.0816579151454047e-13,2.4021560041167256e-07,8.160411375743579e-14
0.0001277270686851508,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028573335459385448,0.099286294000403327,0.017133366365086548,6.7356793475589438e-06,0.0011785603751789566,0.00012694701691337554,0.00044086732440406899,1.5412450865708538e-09,4.5925215884376919e-14,1.2324302145763804e-11,0.0,3.1793179469774411e-14,5.1853356319470925e-20,1.0768576925713694e-10,8.7235853861567139e-16,9.8591294319817344e-15,8.9541322805768181e-15,2.1665352401432752e-27,5.2603388054674117e-06,0.16388859025501198,1.2233545376364618e-09,5.3554625335449515e-06,0.00016205972211258421,6.8603954629053791e-10,5.4959037912388832e-05,6.7258438588111138e-09,2.5607959864701366e-12,0.00020585478937543904,2.3357792804956794e-08,6.2441857030192537e-08,3.5686547573426185e-10,4.0859094644507138e-13,2.4054005872487137e-07,8.1657389212380502e-14
0.00012786144819157245,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028558924592239701,0.099285773548112147,0.017125304257435112,6.7486301712363708e-06,0.0011796787159599113,0.00012693639350478355,0.00044130991315462036,1.5430281743222184e-09,4.5966434986199084e-14,1.2330201407014953e-11,0.0,3.1791342470862978e-14,5.1985569208729677e-20,1.0782683016561041e-10,8.7276857450000452e-16,9.8713959867369393e-15,8.9561669203035106e-15,2.1756610045731215e-27,5.2576582075650864e-06,0.16390302495713704,1.2233142197688508e-09,5.3556838829841981e-06,0.00016197040853097952,6.8558102560504988e-10,5.4924844689236313e-05,6.7218891400383896e-09,2.5606944697627268e-12,0.00020595656053604364,2.3369449577240489e-08,6.2469586195216249e-08,3.5737129929786819e-10,4.0901593128469098e-13,2.4086453345588767e-07,8.1710628595579684e-14
0.0001279958276979941,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028544536599213292,0.099285253323429523,0.01711725406341642,6.7615884689554547e-06,0.0011807964841336577,0.0001269257732543791,0.0004417523226675723,1.5448111441662547e-09,4.6007629708311828e-14,1.2336096093221878e-11,0.0,3.1789507473080532e-14,5.2117960253360485e-20,1.0796789221438859e-10,8.7317842530582659e-16,9.8836616488690368e-15,8.958198850081915e-15,2.184814363462942e-27,5.2549818606042152e-06,0.16391743669513692,1.2232738518067769e-09,5.3559047352398939e-06,0.00016188124131462527,6.8512340142925411e-10,5.4890717108688096e-05,6.7179405395736335e-09,2.5605932608079988e-12,0.00020605820597194798,2.3381091946330129e-08,6.2497275368800725e-08,3.5787711311416358e-10,4.0944074627557274e-13,2.4118902454084188e-07,8.1763831967547084e-14
0.00012813020720441574,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028530171421564346,0.099284733326040611,0.017109215752835437,6.7745542321308593e-06,0.0011819136805614593,0.00012691515623197038,0.00044219455317438431,1.5465939959614302e-09,4.6048800094762495e-14,1.2341986211377364e-11,0.0,3.178767447693097e-14,5.2250529472195561e-20,1.0810895538429935e-10,8.7358809124560734e-16,9.895926419385197e-15,8.960228077226072e-15,2.1939953668402072e-27,5.25230975366952e-06,0.16393182552802077,1.2232334339787192e-09,5.3561250925397788e-06,0.00016179222010216602,6.8466667109354303e-10,5.4856654970340392e-05,6.7139980456819757e-09,2.5604923585282869e-12,0.00020615972598633228,2.3392719946944513e-08,6.2524924655829012e-08,3.5838291704172181e-10,4.0986539166713535e-13,2.4151353191609085e-07,8.1816999388643851e-14
0.0001282645867108374,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028515829000761821,0.099284213555631412,0.01710118929560462,6.7875274521964827e-06,0.0011830303061028276,0.00012690454250670392,0.00044263660490600836,1.548376729566891e-09,4.6089946189476305e-14,1.2347871768455983e-11,0.0,3.17858434828788e-14,5.2383276884024549e-20,1.0825001965625587e-10,8.7399757252984827e-16,9.9081902992896147e-15,8.9622546090175763e-15,2.2032040647596957e-27,5.2496418758848895e-06,0.16394619151458584,1.2231929665122459e-09,5.3563449571000873e-06,0.00016170334453334149,6.8421083193769678e-10,5.4822658074554557e-05,6.7100616466411926e-09,2.560391761846085e-12,0.00020626112088135544,2.3404333613685862e-08,6.2552534160830429e-08,3.5888871093995085e-10,4.1028986771025324e-13,2.4183805551822612e-07,8.1870130919081013e-14
0.00012839896621725903,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028501509278484407,0.09928369401188851,0.01709317466174334,6.8005081206053839e-06,0.0011841463616155256,0.00012689393214707052,0.00044307847809288962,1.5501593448424583e-09,4.6131068036256683e-14,1.2353752771414185e-11,0.0,3.1784014491349526e-14,5.2516202507594528e-20,1.0839108501125625e-10,8.7440686936711003e-16,9.9204532895835026e-15,8.9642784527058435e-15,2.2124405073034562e-27,5.246978216413162e-06,0.16396053471341901,1.223152449633917e-09,5.356564331122115e-06,0.00016161461424898593,6.8375588131087259e-10,5.4788726222453861e-05,6.7061313307417988e-09,2.5602914696853337e-12,0.00020636239095815984,2.3415932981039983e-08,6.2580103987980843e-08,3.5939449466908293e-10,4.1071417465415723e-13,2.4216259528407387e-07,8.1923226618918386e-14
0.00012853334572368068,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028487212196619493,0.099283174694499321,0.017085171821377365,6.8134962288297157e-06,0.0011852618479555705,0.00012688332522091039,0.00044352017296496812,1.551941841648626e-09,4.6172165678785812e-14,1.2359629227190381e-11,0.0,3.178218750273019e-14,5.2649306361610161e-20,1.0853215143038287e-10,8.7481598196403875e-16,9.9327153912650886e-15,8.9662996155082708e-15,2.2217047445807754e-27,5.2443187644559797e-06,0.16397485518289748,1.2231118835692786e-09,5.3567832167933812e-06,0.00016152602889102363,6.8330181657161745e-10,5.4754859215920402e-05,6.7022070862872604e-09,2.5601914809721954e-12,0.0002064635365168756,2.3427518083377045e-08,6.2607634241105357e-08,3.5990026809017509e-10,4.111383127470788e-13,2.4248715115069233e-07,8.1976286548067003e-14
0.00012880210473652394,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028458685722712422,0.09928213673753479,0.01706920140216249,6.8394947307082945e-06,0.0011874911165330618,0.00012686212193716034,0.00044440302868196734,1.5555064792980775e-09,4.625428852521532e-14,1.2371368524860747e-11,0.0,3.177853953558022e-14,5.2916048835585038e-20,1.0881428738576222e-10,8.7563365525409281e-16,9.9572369327692976e-15,8.9703339271667414e-15,2.2403168039091729e-27,5.2390124400841353e-06,0.16400342816625929,1.2230306047784576e-09,5.3572195317651358e-06,0.0001613492915273988,6.8239633423640709e-10,5.4687318950854782e-05,6.6943767649918706e-09,2.5599924095975602e-12,0.00020666545527552843,2.3450645629902816e-08,6.266257643882099e-08,3.6091178345650687e-10,4.1198608336975014e-13,2.4313631093562762e-07,8.2082299333184868e-14
0.0001290708637493672,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028430249118277684,0.099281099682250476,0.017053277801075965,6.8655228899891584e-06,0.0011897181186486211,0.00012684093318535722,0.00044528517388647408,1.5590706414125365e-09,4.6336315075809762e-14,1.2383089716616172e-11,0.0,3.1774899583770438e-14,5.3183504454739173e-20,1.0909642737272174e-10,8.7645059401575488e-16,9.9817549317282365e-15,8.9743576010991749e-15,2.2590406441627641e-27,5.2337228171511145e-06,0.16403191092753391,1.2229491319248857e-09,5.3576539192447135e-06,0.00016117312959953377,6.8149436398621695e-10,5.4620035709484234e-05,6.6865705894455991e-09,2.5597945391551966e-12,0.00020686687953825952,2.3473716525926755e-08,6.2717361577597753e-08,3.6192325594366191e-10,4.1283318155165363e-13,2.4378553437410469e-07,8.2188169750738283e-14
0.00012933962276221047,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028401901925832831,0.099280063526170123,0.017037400782906484,6.8915806391311258e-06,0.0011919428610878064,0.00012681975948530518,0.0004461666103999359,1.5626343268998735e-09,4.6418245675696246e-14,1.2394792857321398e-11,0.0,3.1771267649051477e-14,5.3451673367186635e-20,1.0937857124290964e-10,8.7726679983555774e-16,1.000626939601994e-14,8.9783706939110476e-15,2.2778766671933067e-27,5.2284498106481308e-06,0.16406030392628992,1.222867466778286e-09,5.3580863962468955e-06,0.00016099754028172866,6.8059588502309031e-10,5.4553007933901167e-05,6.6787884665535866e-09,2.5595978611021642e-12,0.0002070678116700815,2.349673104229102e-08,6.2771990475523745e-08,3.629346844692578e-10,4.1367960925424828e-13,2.4443482097084332e-07,8.229389827466891e-14
0.00012960838177505373,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028373643691144375,0.099279028266828481,0.017021570114099549,6.9176679108929105e-06,0.0011941653506085037,0.0001267986013468727,0.00044704734003581619,1.566197534678444e-09,4.6500080668096583e-14,1.2406478001559161e-11,0.0,3.176764373259645e-14,5.3720555720367538e-20,1.096607188492789e-10,8.7808227427157989e-16,1.0030780333474431e-14,8.9823732617132231e-15,2.2968252752853991e-27,5.2231933361699984e-06,0.16408860761883329,1.2227856110931744e-09,5.3585169795754593e-06,0.00016082252076540527,6.7970087669602136e-10,5.4486234078068736e-05,6.6710303034394802e-09,2.5594023669204386e-12,0.00020726825402021397,2.3519689448030244e-08,6.2826463945195776e-08,3.6394606796365162e-10,4.1452536842752886e-13,2.4508417023417005e-07,8.2399485376568009e-14
0.000129877140787897,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028345473963197386,0.099277993901771278,0.017005785562742095,6.9437846383311999e-06,0.0011963855939410247,0.00012677745927015092,0.00044792736459963676,1.5697602636769941e-09,4.6581820394339704e-14,1.2418145203632468e-11,0.0,3.1764027835013701e-14,5.399015166104989e-20,1.0994287004607242e-10,8.7889701885416858e-16,1.0055287751873649e-14,8.9863653601278501e-15,2.3158868711554607e-27,5.2179533099094921e-06,0.16411682245823794,1.2227035666090292e-09,5.3589456858263307e-06,0.00016064806825899765,6.7880931850003134e-10,5.4419712607728091e-05,6.6632960074493395e-09,2.5592080481179957e-12,0.00020746820892221022,2.3542592010386311e-08,6.2880782793761956e-08,3.6495740536980021e-10,4.1537046101015249e-13,2.4573358167598024e-07,8.2504931525690726e-14
0.00013014589980074026,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028317392294166313,0.099276960428555022,0.016990046898547748,6.9699307547988083e-06,0.0011986035977881962,0.00012675633374560315,0.00044880668588901995,1.5733225128345746e-09,4.6663465193873398e-14,1.2429794517566791e-11,0.0,3.1760419956359055e-14,5.4260461335331408e-20,1.1022502468880888e-10,8.7971103508662734e-16,1.0079791658951408e-14,8.9903470442940006e-15,2.3350618579507536e-27,5.2127296486519232e-06,0.16414494889437511,1.2226213350504513e-09,5.359372531390435e-06,0.00016047417998784721,6.7792119007526899e-10,5.4353442000309006e-05,6.6555854861552171e-09,2.559014896229779e-12,0.00020766767869408032,2.3565438994823369e-08,6.2934947822964407e-08,3.6596869564312482e-10,4.1621488892943014e-13,2.4638305481170164e-07,8.261023718897143e-14
0.00013068341782642681,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028261491357331241,0.099274896147925576,0.016958706318552581,7.0223108897033106e-06,0.0012030329137009013,0.000126714134267595,0.00045056322579563774,1.5804455674340371e-09,4.6826471361266455e-14,1.2453039695745135e-11,0.0,3.1753228253363035e-14,5.4803222465741896e-20,1.1078934374048315e-10,8.8133688838297478e-16,1.0128788969837056e-14,8.9982793880534653e-15,2.3737536190545996e-27,5.2023310912187907e-06,0.16420093834048291,1.222456317534994e-09,5.3602207050138913e-06,0.0001601280851366149,6.7615514182044837e-10,5.4221647341883482e-05,6.6402353990943092e-09,2.5586320594768139e-12,0.00020806517204253032,2.3610967283000343e-08,6.3042819603490602e-08,3.6799113067465772e-10,4.1790175843094122e-13,2.4768218424404114e-07,8.2820428914259351e-14
0.00013122093585211337,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028205937360739012,0.099272835405607468,0.016927546563808772,7.074807788282291e-06,0.0012074533514230292,0.00012667200664956326,0.00045231697397994679,1.5875666901919926e-09,4.6989101848683094e-14,1.2476213962828856e-11,0.0,3.1746068613451351e-14,5.5348840267043741e-20,1.1135367487343769e-10,8.8295984567123039e-16,1.0177772327038633e-14,9.006170724650683e-15,2.4129037923546882e-27,5.1919970098025858e-06,0.1642565794931552,1.2222905720521559e-09,5.3610616275828714e-06,0.00015978421434862292,6.7440257192117923e-10,5.4090838152635735e-05,6.6249793074861655e-09,2.5582537895174516e-12,0.00020846075230363813,2.3656276401277014e-08,6.3150085594234757e-08,3.7001336494617556e-10,4.1958599212709531e-13,2.4898155472389243e-07,8.3030064242117633e-14
0.00013175845387779992,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028150726833701321,0.099270778182437625,0.016896565849118417,7.1274209278332398e-06,0.0012118649635971929,0.00012662995448347423,0.00045406794454209547,1.5946858729829099e-09,4.7151359305187408e-14,1.2499317741248803e-11,0.0,3.1738941018372186e-14,5.5897315884073379e-20,1.1191801697633692e-10,8.8457991807101685e-16,1.0226741790692722e-14,9.0140214783640865e-15,2.4525156184394529e-27,5.1817267594781408e-06,0.16431187583896803,1.2221241118793277e-09,5.3618954231370384e-06,0.00015944254602461399,6.7266332263125433e-10,5.3961002663745635e-05,6.6098164803929537e-09,2.5578800196985042e-12,0.00020885443747489265,2.3701368410845406e-08,6.3256752018865643e-08,3.7203539053682474e-10,4.2126760503688774e-13,2.5028116249819621e-07,8.3239146826088901e-14
0.00013229597190348648,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028095856353861824,0.099268724459420463,0.016865762413945919,7.1801497902183817e-06,0.0012162678024352435,0.0001265879812209883,0.00045581615145927031,1.6018031078378818e-09,4.7313246350872689e-14,1.2522351449198011e-11,0.0,3.1731845442132048e-14,5.6448650451116831e-20,1.1248236895694935e-10,8.8619711633057456e-16,1.0275697420166027e-14,9.0218320662590044e-15,2.4925923446968729e-27,5.1715197042996894e-06,0.16436683081595738,1.2219569500708117e-09,5.3627222127055268e-06,0.00015910305882585796,6.7093723843965589e-10,5.3832129284927581e-05,6.5947461908087188e-09,2.5575106838843354e-12,0.00020924624531712429,2.3746245345829154e-08,6.3362825018591973e-08,3.7405719971314109e-10,4.2294661200553562e-13,2.51581003867032e-07,8.3447680284075453e-14
0.00013283348992917303,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028041322546334728,0.099266674217726072,0.016835134521982049,7.2329938618086121e-06,0.0012206619197213471,0.00012654609017777522,0.00045756160858686498,1.6089183869419916e-09,4.7474765577230955e-14,1.2545315500696165e-11,0.0,3.1724781851336581e-14,5.7002845091967521e-20,1.1304672974173415e-10,8.8781145084556468e-16,1.0324639274056824e-14,9.0296028983508525e-15,2.5331372252834567e-27,5.1613752171408714e-06,0.16442144781448245,1.2217890994624859e-09,5.3635421143914966e-06,0.00015876573167087545,6.69224166041517e-10,5.3704206601652086e-05,6.5797677157507534e-09,2.5571457164809333e-12,0.00020963619335837252,2.3790909213718911e-08,6.3468310653444595e-08,3.760787849250175e-10,4.2462302770708102e-13,2.5288107518254821e-07,8.3655668198792914e-14
0.00013337100795485958,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.027987122082858959,0.099264627438687913,0.016804680460715909,7.2859526334280784e-06,0.0012250473668150874,0.0001265042845377179,0.00045930432965964746,1.6160317026317295e-09,4.7635919547520507e-14,1.2568210305652725e-11,0.0,3.1717750205520351e-14,5.7559900919984112e-20,1.1361109827543674e-10,8.8942293167716032e-16,1.0373567410197074e-14,9.0373343777646037e-15,2.574153521093274e-27,5.1512926795375986e-06,0.1644757301780739,1.2216205726764167e-09,5.3643552434542064e-06,0.0001584305437321809,6.6752395430904283e-10,5.3577223372387067e-05,6.5648803363466506e-09,2.5567850524585109e-12,0.00021002429889770561,2.3835361995809845e-08,6.3573214903558624e-08,3.7810013880202443e-10,4.2629686664672984e-13,2.5418137284791377e-07,8.3863114118251048e-14
0.00013390852598054614,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.027933251680969967,0.09926258410380108,0.016774398541015631,7.339025600299588e-06,0.0012294241946546095,0.00012646256735699633,0.00046104432829295963,1.6231430473924572e-09,4.7796710797129936e-14,1.2591036269928896e-11,0.0,3.1710750457465149e-14,5.8119819038148151e-20,1.1417547352069485e-10,8.9103156856940303e-16,1.0422481885655056e-14,9.0450269008903486e-15,2.6156444997271323e-27,5.1412714815342334e-06,0.16452968120426459,1.2214513821252868e-09,5.3651617123889481e-06,0.00015809747443305407,6.658364542624603e-10,5.3451168525865924e-05,6.5500833379142113e-09,2.556428627371874e-12,0.0002104105790089479,2.3879605647621598e-08,6.3677543670408161e-08,3.8012125414953987e-10,4.2796814316339766e-13,2.5548189331629401e-07,8.4070021556187496e-14
0.0001344460440062327,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02787970810319064,0.099260544194720093,0.016744287096718709,7.3922122619909079e-06,0.0012337924537597716,0.0001264209415680444,0.00046278161798392743,1.6302524138559275e-09,4.7957141833938388e-14,1.2613793795398294e-11,0.0,3.170378255350606e-14,5.8682600539121693e-20,1.1473985445765518e-10,8.9263737096578734e-16,1.0471382756738668e-14,9.052680857534693e-15,2.6576134354619445e-27,5.1313110215332898e-06,0.16458330414540046,1.2212815400167218e-09,5.3659616310043972e-06,0.00015776650344434526,6.6416151904107429e-10,5.3326031158389119e-05,6.5353760100365035e-09,2.5560763773791614e-12,0.00021079505054432453,2.3923642099318092e-08,6.3781302778035792e-08,3.82142123945133e-10,4.2963687143212489e-13,2.5678263308985492e-07,8.4276393992519037e-14
