Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53),CO2X(24)
1.5232450909898589e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604388204,0.11866996528222916,0.022821567682185028,8.9695904577525409e-55,2.8788383775362524e-33,9.2520014140749496e-20,1.3896132866586006e-37,9.3681060185438443e-30,1.1218493427784458e-65,1.3443845952368662e-11,4.4449811804391881e-58,1.3443845571580232e-11,9.9412828575845653e-40,1.8531219674889425e-39,1.5557643584552599e-53,1.8038412296865739e-54,9.4138437174382601e-29,3.0176616049734385e-45,7.3420529455289101e-10,2.1738514867931328e-11,8.7068160608355323e-14,2.7796557691356945e-21,1.0353915693202913e-20,8.6996650416381932e-14,1.8802864236165464e-17,1.0629607379198446e-17,4.5304618306583712e-19,7.5698158189651575e-34,6.2260791157509183e-28,2.9441426936922281e-50,9.5470844080676555e-30,2.7395875528069966e-47,6.3967509567690819e-50,8.053676384619964e-50
1.9040563649983303e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727585485259,0.11866996509529512,0.022821567679467712,3.7899663011584213e-54,6.1037816745600921e-33,1.4141277606631947e-19,4.4550961226776843e-37,1.7575825427358231e-29,4.3773326734762881e-65,1.680480747043575e-11,1.359628516083812e-57,1.6804806888682672e-11,2.1736359428645048e-39,4.1592556027423133e-39,5.5317336025255832e-53,6.4137602761048561e-54,1.7123564602355385e-28,7.529531178618155e-45,9.1775660877326586e-10,2.7173143589876344e-11,1.0884912471625423e-13,4.2417831454942469e-21,1.5818145448324436e-20,1.087375058789657e-13,2.6575896797960794e-17,1.8164585745272734e-17,9.1565468029367257e-19,2.1704443142005626e-33,1.1338319122394275e-27,8.2564522962014356e-50,1.7365059036849927e-29,9.7408551963998651e-47,2.4666772647895686e-49,3.106027830610148e-49
2.665678913015273e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727547679361,0.11866996472142707,0.022821567674033084,1.230840704664545e-52,2.2314577532060996e-32,2.7214921902169751e-19,4.8481556004058201e-36,4.8090546705521757e-29,1.2156866346898429e-63,2.3526730530611962e-11,1.2031923060012209e-56,2.3526729411946062e-11,8.3607417204793463e-39,1.6084139104426258e-38,9.4863722961098977e-52,1.0998543712824331e-52,4.5110831102290134e-28,4.1310572760989291e-44,1.2848592244179076e-09,3.8042401017141052e-11,1.524317966301986e-13,8.1350099008880125e-21,3.0416402297651291e-20,1.5220861861239168e-13,4.3690371635331351e-17,4.117968111813753e-17,2.9153499152272226e-18,1.5348502024099212e-32,2.9959328507555991e-27,6.5948381000059755e-49,4.5740796150996424e-29,1.6703289920447518e-45,4.7614680599043292e-48,6.0058870929505513e-48
3.427301461032216e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727509873464,0.11866996434755904,0.022821567668598455,8.1120085995321739e-52,5.7841491071645831e-32,4.4659915684452588e-19,2.206138849289263e-35,1.0138050945546482e-28,7.9944863874272255e-63,3.0248653622662827e-11,4.9727232026153425e-56,3.0248651788092544e-11,2.2208213149254557e-38,4.2703988665733709e-38,5.2328067201298763e-51,6.0668479493568759e-52,9.333843559818981e-28,1.3652419863272657e-43,1.6519618230939152e-09,4.8911658422365636e-11,1.9604302615182464e-13,1.3306776167784461e-20,4.988070018096186e-20,1.9566568022064526e-13,6.2268506701763997e-17,7.490447414905726e-17,6.7793400911365799e-18,5.6656902809801463e-32,6.2148548482550832e-27,2.676937700662481e-48,9.4630219334800097e-29,9.213425705764726e-45,2.612161741680217e-47,3.2975815278465459e-47
4.188924009049159e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727472067567,0.11866996397369102,0.022821567663163827,3.5128264793663803e-51,1.2361897656474183e-31,6.647785866365094e-19,7.1618789932297286e-35,1.8355507406580474e-28,3.4184790952733696e-62,3.6970576746574472e-11,1.5203512936090966e-55,3.6970574017137881e-11,4.8161593852260214e-38,9.2641929008049322e-38,1.9602297567785588e-50,2.2726304042294365e-51,1.6714013451465523e-27,3.5032569045889011e-43,2.0190644048030768e-09,5.9780915805561889e-11,2.3968416325217297e-13,1.974740407139547e-20,7.4209932809519996e-20,2.3910869653425746e-13,8.1604226158316922e-17,1.1938365957244978e-16,1.3163188345395155e-17,1.5767406658206432e-31,1.1155372862064554e-26,8.0328023396207668e-48,1.6943327328887294e-28,3.4512713856841066e-44,9.9546226208867314e-47,1.2574120064497029e-46
4.9505465570661014e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727434261669,0.11866996359982301,0.022821567657729198,1.2104949099959228e-50,2.3329923650299502e-31,9.2669771341414229e-19,1.910321304390755e-34,3.0090915914721397e-28,1.148371262299659e-61,4.3692499902334936e-11,3.8944043754427106e-55,4.3692496099087506e-11,9.1792181081987679e-38,1.7672978930669108e-37,5.8912127175779283e-50,6.8299767212827475e-51,2.7197432518061213e-27,7.6859033015870865e-43,2.3861669695459893e-09,7.065017316674034e-11,2.8335626840752454e-13,2.7447085216279486e-20,1.0340331785208693e-19,2.8253767252718541e-13,1.0129320551839631e-16,1.7435051037507685e-16,2.2732984173188972e-17,3.7023904575491829e-31,1.8193546644733071e-26,2.0093081443465229e-47,2.7567362791227032e-28,1.0371992124491885e-43,3.0955843846801655e-46,3.912012478844807e-46
6.473791653099987e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727358649858,0.11866996285208707,0.022821567646859942,9.815799372963019e-50,6.4849852087791478e-31,1.5817701337459729e-18,9.4355833010851345e-34,6.6446560534752051e-28,8.5395406568518143e-61,5.7136346309361374e-11,1.8289958725923038e-54,5.7136339821703632e-11,2.5840569524452558e-37,4.9893298892228928e-37,3.5876987729268619e-49,4.1592134951295896e-50,5.9473389398453882e-27,2.7279882813140245e-42,3.1203720481334151e-09,9.2388687823079866e-11,3.7079624604104059e-13,4.6587822521704983e-20,1.7638018330839596e-19,3.6935352041777903e-13,1.4117076456660455e-16,3.1395393713248433e-16,5.3767044885412806e-17,1.4672842108299904e-30,3.9955856546551887e-26,8.9029055949334777e-47,6.0268491563663259e-28,6.3159511708740846e-43,2.0840273784033438e-45,2.6359879020922911e-45
7.997036749133873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727283038047,0.11866996210435117,0.022821567635990685,4.5724798618480888e-49,1.455806259817373e-30,2.4118402871255616e-18,3.2019588855720649e-33,1.2424713196603401e-27,3.7934285254754838e-60,7.0580192843653654e-11,5.9984862694108924e-54,7.0580182955950072e-11,5.8477407826257662e-37,1.1319536009680382e-36,1.4032400159468603e-48,1.6267201624099708e-49,1.1046442199638661e-26,7.3609697432320655e-42,3.8545770588569938e-09,1.1412720239146231e-10,4.5836868205612562e-13,7.0651973857062112e-20,2.6880617208675028e-19,4.5611326041550832e-13,1.8098223050305066e-16,4.897203875072184e-16,1.0475841192475975e-16,4.2432922680353999e-30,7.4515098952365249e-26,2.8200910416504039e-46,1.119160933060181e-27,2.470181417666852e-42,8.5224441552635976e-45,1.0787879861049671e-44
9.520281845167758e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072720742623,0.11866996135661535,0.022821567625121428,1.6432785114772885e-48,2.8546934729457285e-30,3.416909961643185e-18,8.8081154198158335e-33,2.0880015979798353e-27,1.3197498805030757e-59,8.4024039505119595e-11,1.6095896091120347e-53,8.4024025501832371e-11,1.1535716672338478e-36,2.2348292643384869e-36,4.3669113541745869e-48,5.0622229953224916e-49,1.8463626547295189e-26,1.6828646130998761e-41,4.5887820017170911e-09,1.3586571687196795e-10,5.4607826929362714e-13,9.9559643878547923e-20,3.8067602974550039e-19,5.4281693054382732e-13,2.2059732301367601e-16,6.971038748528394e-16,1.8034542575245411e-16,1.017133625453277e-29,1.2504352803405246e-25,7.3766748038013564e-46,1.8702052695962546e-27,7.6868052471782964e-42,2.7340546078963582e-44,3.4632643467494115e-44
1.1043526941201644e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727131814408,0.1186699606088796,0.022821567614252171,5.0732353579854305e-48,5.0932139035464969e-30,4.5969720675005436e-18,2.1171610020854177e-32,3.2536761735226217e-27,3.9670292278201635e-59,9.7467886293668719e-11,3.7981003307530214e-53,9.7467867459352113e-11,2.0684469199722736e-36,4.0032005904196144e-36,1.1797377315842343e-47,1.3675312876450185e-48,2.8633463428350261e-26,3.442139474583841e-41,5.3229868767136075e-09,1.5760423126467445e-10,6.3392866655793487e-13,1.3323311982012393e-19,5.1198467913191e-19,6.2946456809421191e-13,2.6022867641494419e-16,9.3190882767307254e-16,2.8447382775927927e-16,2.1490357557464083e-29,1.9468634109469303e-25,1.7054664562994977e-45,2.899655366608502e-27,2.0764893569931957e-41,7.5786927093676781e-44,9.607054747330716e-44
1.256677203723553e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727056202569,0.11866995986114393,0.022821567603382914,1.3991043900700135e-47,8.4631527908906632e-30,5.9520238203534227e-18,4.5991690055605443e-32,4.7907452085344127e-27,1.0698446841486785e-58,1.1091173320921323e-10,8.1370426017789751e-53,1.1091170882850984e-10,3.4524014729918875e-36,6.6657878185386396e-36,2.8681627513156759e-47,3.3245995193318596e-48,4.197105207977006e-26,6.4793458949068818e-41,6.0571916838463165e-09,1.7934274556965566e-10,7.2192295261096431e-13,1.7159818203910575e-19,6.6272721486715536e-19,7.1605620924898331e-13,2.9995479481992272e-16,1.1907912850196994e-15,4.2037298547808799e-16,4.1284941259620817e-29,2.8650687205069014e-25,3.598132927264964e-45,4.2493295538127748e-27,5.0479918717213547e-41,1.8777931772635693e-43,2.3823822217969001e-43
1.4090017133269415e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072698059073,0.11866995911340832,0.022821567592513657,3.5830734381446369e-47,1.3299110604524693e-29,7.4820670808645186e-18,9.2483884514992261e-32,6.7495125541197894e-27,2.6918386613284975e-58,1.2435558025166679e-10,1.6192761016221721e-52,1.2435554960930722e-10,5.4479603847167533e-36,1.0484603117121478e-35,6.4682880118598019e-47,7.4973235716749816e-48,5.8875973970553074e-26,1.1436504225853786e-40,6.7913964231151313e-09,2.01081259786983e-10,8.100638337870448e-13,2.145833759968857e-19,8.3289878537323264e-19,8.0259188960487335e-13,3.396846643393585e-16,1.4711204926820883e-15,5.9072916161376298e-16,7.3610920748933322e-29,4.035118711258522e-25,7.0886323861048106e-45,5.9594291277411824e-27,1.1383351531904816e-40,4.2794959750486538e-43,5.4355541989785563e-43
1.7136507325337188e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726829367018,0.11866995761793731,0.022821567570775143,1.8613999021930182e-46,2.8843665544767556e-29,1.1067125710121953e-17,3.0514587272385549e-31,1.2137068433306742e-26,1.3849568496499289e-57,1.5124327471694843e-10,5.2911211750445747e-52,1.512432294058326e-10,1.1908111825878527e-35,2.2743121528390815e-35,2.6548653763098306e-46,3.0769424052460823e-47,1.049973764945053e-25,3.0400066232084248e-40,8.2598056980612112e-09,2.445582879589638e-10,9.8679549051925752e-13,3.1412629427537944e-19,1.2315091237426544e-18,9.7549551328675021e-13,4.1908046402418977e-16,2.0857258273845877e-15,1.0451360989646295e-15,1.9597993857136993e-28,7.2532424412610717e-25,2.2972053174489088e-44,1.0622712988493078e-26,4.6713840387031538e-40,1.7451804104351867e-42,2.2232744899984669e-42
1.9878348498198182e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726693265649,0.11866995627201361,0.022821567551210481,6.2189135634744698e-46,5.1870025322001846e-29,1.4892145225436986e-17,7.4554150119580171e-31,1.8939706200338206e-26,4.6400092290476911e-57,1.7544220016885077e-10,1.293595507416113e-51,1.7544213921054315e-10,2.1555600594653398e-35,4.0867886358363396e-35,7.6079747943639036e-46,8.8168700986470586e-47,1.6266978037791002e-25,6.3876882214849485e-40,9.581373813418633e-09,2.8368761301467875e-10,1.1463777590463682e-12,4.1880701971835182e-19,1.656656003996516e-18,1.1309177514906543e-12,4.9028987612668393e-16,2.689230649393364e-15,1.5948309539929849e-15,4.0756615875371655e-28,1.131667900288006e-24,5.6056276274103681e-44,1.6450316805649941e-26,1.3384715313406171e-39,4.943195167280361e-42,6.3130239455280358e-42
2.2620189671059176e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726557164247,0.11866995492609013,0.022821567531645819,1.7466670901695023e-45,8.6408992040589663e-29,1.9284122901453262e-17,1.607859727162861e-30,2.7902284501864341e-26,1.3117859850658182e-56,1.9964112603057452e-10,2.8104161636645534e-51,1.9964104710901226e-10,3.6135995620111411e-35,6.8001294010686999e-35,1.8811885514202789e-45,2.1799559824639582e-46,2.3796200325087307e-25,1.2189007954178465e-39,1.0902941708897636e-08,3.2281693778747683e-10,1.3064658307318315e-12,5.3737286922318746e-19,2.1446758804902865e-18,1.2861592390870151e-12,5.6138599095209947e-16,3.3299571316598189e-15,2.2879968697853212e-15,7.6512103032247412e-28,1.6670478878395288e-24,1.2173697107577702e-43,2.4053866453936032e-26,3.3091099545907974e-39,1.2080350739270181e-41,1.546468966593997e-41
2.536203084392017e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726421062822,0.11866995358016688,0.022821567512081156,4.3087888273583761e-45,1.3569999140984075e-28,2.4243049368995265e-17,3.1541764789385387e-30,3.9322932888233128e-26,3.2586930700356162e-56,2.2384005230160867e-10,5.5793656288701158e-51,2.2383995310125587e-10,5.7098340458176311e-35,1.0664391573698525e-34,4.1590065282397725e-45,4.8192102386620227e-46,3.3303665660322838e-25,2.1593652229608774e-39,1.2224509384498239e-08,3.6194626227774936e-10,1.467066809569657e-12,6.6943709248945807e-19,2.69553988326051e-18,1.4412201867211506e-12,6.3247662609890059e-16,3.9999557171987971e-15,3.1322654801705509e-15,1.3287920129347497e-27,2.3492850946264686e-24,2.4166247945663984e-43,3.3649510443403658e-26,7.3149029001856743e-39,2.6436324620676248e-41,3.3919286240630814e-41
2.8103872016781165e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072628496137,0.11866995223424386,0.022821567492516494,9.6267426003907412e-45,2.0334853471321934e-28,2.9768919841656343e-17,5.7458866814569391e-30,5.3499967551830423e-26,7.3281820050736799e-56,2.4803897898144268e-10,1.0318586413366767e-50,2.4803885718728983e-10,8.6078864598455417e-35,1.5956469086726054e-34,8.4296000533950739e-45,9.7670738997732668e-46,4.4999789886595902e-25,3.6066305636192428e-39,1.3546076840220416e-08,4.0107558648587178e-10,1.6281863568470742e-12,8.1462340021524775e-19,3.3092191478469289e-18,1.5961008048997303e-12,7.035171063892356e-16,4.6930249360263954e-15,4.1336729630902019e-15,2.1707533241936811e-27,3.1962118082627278e-24,4.46896787950388e-43,4.5447101344925261e-26,1.4824038452451988e-38,5.3108990899777931e-41,6.8291935721810002e-41
3.084571318964216e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072614885989,0.11866995088832105,0.022821567472951831,1.9880664575348002e-44,2.9331564698538967e-28,3.5861729795967593e-17,9.8621586974048423e-30,7.0731485792344333e-26,1.522280260319358e-55,2.7223790606956718e-10,1.8020029956111276e-50,2.7223775936713035e-10,1.2490123467453515e-34,2.2979068719091655e-34,1.5937013937251224e-44,1.846442727974652e-45,5.9088938624480081e-25,5.7425544227729884e-39,1.4867644076064169e-08,4.4020491041220906e-10,1.7898288471698607e-12,9.7256632549210992e-19,3.9856848361091333e-18,1.7508013037554233e-12,7.7445194621693562e-16,5.4042727289308095e-15,5.2969572691501109e-15,3.3755377795900016e-27,4.2256475335999174e-24,7.803351254554837e-43,5.9649998483355794e-26,2.8022524710961067e-38,9.9611804917287637e-41,1.2836721059156313e-40
3.3587554362503154e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726012758371,0.11866994954239847,0.022821567453387169,3.8499715610208502e-44,4.0990633345892149e-28,4.2521472753698991e-17,1.6118611398780906e-29,9.1315441562747225e-26,2.9636034726316233e-55,2.9643683356547306e-10,3.0011997037715927e-50,2.9643665964079405e-10,1.7557616617527292e-34,3.2059608286679219e-34,2.8459111774404917e-44,3.2970207474129393e-45,7.5769672500904901e-25,8.7881857862340153e-39,1.6189211092029529e-08,4.7933423405711541e-10,1.9519975748773503e-12,1.1429107848463137e-18,4.724908127781409e-18,1.9053218931046003e-12,8.4528997352629224e-16,6.1297596155784738e-15,6.6258397719758935e-15,5.0401534055792387e-27,5.455403531782021e-24,1.299410287650692e-42,7.6455328246885471e-26,5.0033668859093932e-38,1.7657300003209706e-40,2.2803651676043966e-40
3.907123670822514e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725740555244,0.11866994685055393,0.022821567414257844,1.2391248457857567e-43,7.4184044840204682e-28,5.7541732461781985e-17,3.8304401356003318e-29,1.4373220234753288e-25,9.6285589514592529e-55,3.4483468977859781e-10,7.427171838667741e-50,3.4483445446965789e-10,3.2146178814094311e-34,5.7822188508660524e-34,7.9191976543110901e-44,9.1732722844700599e-45,1.1767239272181703e-24,1.8710396723707972e-38,1.8832344464325217e-08,5.5759288050400709e-10,2.2779229158085109e-12,1.5194336091829503e-18,6.3915123204021388e-18,2.2138241811845624e-12,9.8668587756023093e-16,7.6117508265813424e-15,9.7912531702222806e-15,1.0199826728517544e-26,8.5871061779535444e-24,3.2145513079242847e-42,1.1863198244055142e-25,1.3918829171564865e-37,4.8469189645880083e-40,6.2867133120625207e-40
4.455491905394713e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725468352007,0.11866994415871028,0.022821567375128519,3.3960268361027387e-43,1.2400887289950536e-27,7.4829643648415352e-17,8.0662256471517743e-29,2.1313346412465749e-25,2.6603673871761879e-54,3.9323254761675915e-10,1.6317146970176045e-49,3.9323224167401581e-10,5.4356073125351453e-34,9.6321118130449731e-34,1.9130163451176255e-43,2.2156706800380904e-44,1.721883832066841e-24,3.606757367399532e-38,2.1475476957107779e-08,6.3585152582920049e-10,2.605975195353551e-12,1.9415445200776393e-18,8.3088014381488246e-18,2.521609342653146e-12,1.1278952048169591e-15,9.1207970328448927e-15,1.364625508211439e-14,1.8678160549796361e-26,1.2733790824743894e-23,7.0599248928925048e-42,1.7343796200691978e-25,3.3614084496519448e-37,1.1563236969939751e-39,1.5062658492564417e-39
5.003860139966912e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072519614863,0.11866994146686753,0.022821567335999195,8.2312483933115566e-43,1.9504442720170026e-27,9.438516381653402e-17,1.5495866154973557e-28,3.0190280051679058e-25,6.4947117571232567e-54,4.4163040707590813e-10,3.2719686932634153e-49,4.4163002125400259e-10,8.6468768708657924e-34,1.5096615987188358e-33,4.1495605046920025e-43,4.8054371661531693e-44,2.4071750670571668e-24,6.4427510265695437e-38,2.4118608570377504e-08,7.1411017003519484e-10,2.9361615908077632e-12,2.4067403152802379e-18,1.0476545358851765e-17,2.8286790474767189e-12,1.2686761184177945e-15,1.0645209999172316e-14,1.820110989223197e-14,3.1706654713033564e-26,1.8037954540171167e-23,1.4153215391600181e-41,2.4224757452175477e-25,7.2893159003293963e-37,2.4791162767220888e-39,3.2431480741850147e-39
5.552228374539111e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724923945131,0.11866993877502564,0.02282156729686987,1.8134712219464822e-42,2.9232783969396067e-27,1.1620823968375847e-16,2.7697065764702443e-28,4.1242343244500742e-25,1.4403940663416261e-53,4.9002826815200568e-10,6.1040450698124465e-49,4.9002779320975369e-10,1.3106492066851215e-33,2.2547341245203076e-33,8.2725944915865438e-43,9.5789314503774944e-44,3.2458264479091864e-24,1.0835190333246943e-37,2.6761739304134718e-08,7.923688131243381e-10,3.2684843483578291e-12,2.9126555190453946e-18,1.2894514181438448e-17,3.1350349616112904e-12,1.4091546431705211e-15,1.2177508757307168e-14,2.3461510856556166e-14,5.0719256627727455e-26,2.4642078086726711e-23,2.6399313692254879e-41,3.2635245472501051e-25,1.4528079481217275e-36,4.8878095032381048e-39,6.4214686656708833e-39
6.10059660911131e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724651741505,0.11866993608318463,0.022821567257740545,3.7013176438449207e-42,4.2132908814126588e-27,1.4029882440850903e-16,4.6706153941992133e-28,5.4707770348855269e-25,2.958249964857491e-53,5.384261308410243e-10,1.0739443586908792e-48,5.3842555754140471e-10,1.9102451483732216e-33,3.2384257689342126e-33,1.5407884078166987e-42,1.783868101448851e-43,4.2503304174428509e-24,1.7351214297214319e-37,2.9404869158379751e-08,8.7062745509885993e-10,3.6029420805931788e-12,3.4570564021306115e-18,1.556247828579547e-17,3.4406787466086903e-12,1.5492412362511025e-15,1.3714290111625732e-14,2.942929341895566e-14,7.7349239232654335e-26,3.2688594315524414e-23,4.6442440710386948e-41,4.2696520654730508e-25,2.7051427279986605e-36,9.007177600940078e-39,1.1884314420142266e-38
