Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),H2OX(23),CHOX(61),COX(58),CO2X(24)
1.0216551118622702e-06,0.09977366400000001,0.80000000000000004,0.0,0.22702446624327099,0.095731035003556994,0.069993624155874637,1.7237279988994884e-05,0.0003590399288163388,0.0012871447401688661,0.00083776925146149554,1.0525258443628767e-11,4.6971285652061636e-12,1.1785091861351039e-08,3.2424850967631275e-23,7.9642478677112503e-09,7.069567217525663e-17,2.1228478693110996e-11,1.4298976334989532e-14,5.8477234525325878e-18,6.2639833290303785e-10,3.6663027510331282e-18,0.0034104540306551501,0.058777549748165001,2.1369100294661219e-08,5.0841353295277711e-07,0.00011326678036294436,7.2749075162885685e-13,1.5530851219202234e-08,6.2566989567298126e-08,3.3925910899251257e-06,1.3872022953392491e-05,1.5758804929362534e-08,2.4763768923394046e-11,2.7816439241180546e-10,2.4056790641395271e-10
1.022314340147865e-06,0.09977366400000001,0.80000000000000004,0.0,0.22700043048063573,0.095730518014976285,0.069980592711218786,1.7272030633393452e-05,0.00035978011394779605,0.0012881846056821784,0.00083863066082768764,1.0541788862892494e-11,4.7036489823183523e-12,1.1794152950860539e-08,3.2549900770143553e-23,7.9666253007154277e-09,7.0858329843709151e-17,2.126828312260976e-11,1.4322334351631566e-14,5.8607528238012988e-18,6.2701013411673899e-10,3.6775201394462467e-18,0.0034100719189656009,0.05880193824588377,2.1377820736635838e-08,5.0875156673876166e-07,0.00011328309228140262,7.2778332476226853e-13,1.553298799413432e-08,6.2559942006814539e-08,3.3955178026472208e-06,1.3881788995110687e-05,1.5788297789812746e-08,2.4791326187075796e-11,2.7842092643942288e-10,2.4088034249950263e-10
1.0229735684334596e-06,0.09977366400000001,0.80000000000000004,0.0,0.2269764061903505,0.095730000592365611,0.069967566450690105,1.7306825873889977e-05,0.00036052121266561595,0.0012892241220025316,0.00083949229691505283,1.0558332766023573e-11,4.7101731898401111e-12,1.1803212831828471e-08,3.267533449582886e-23,7.9690002520444838e-09,7.1021229912066162e-17,2.1308130233192963e-11,1.4345710347602384e-14,5.8738013413074936e-18,6.276219038926084e-10,3.6887633265757856e-18,0.0034096899697610289,0.05882631514571935,2.1386536755816819e-08,5.0908946459016621e-07,0.00011329937255796633,7.2807568781017597e-13,1.55351203398399e-08,6.2552897447949339e-08,3.3984447498434889e-06,1.3891549603835624e-05,1.5817820834730527e-08,2.48188889662969e-11,2.7867748925372722e-10,2.4119293199833223e-10
1.0236327967190543e-06,0.09977366400000001,0.80000000000000004,0.0,0.22695239336523484,0.095729482736039082,0.069954545370689861,1.734166573128696e-05,0.0003612632251179009,0.0012902632885325382,0.00084035415948539123,1.0574890151670206e-11,4.7167011857136964e-12,1.1812271502384781e-08,3.2801153003141058e-23,7.9713727234619958e-09,7.1184372514012235e-17,2.134802002750025e-11,1.4369104312914262e-14,5.8868690161752288e-18,6.2823364184357982e-10,3.700032350854824e-18,0.0034093081829454528,0.058850680454918564,2.1395248354865542e-08,5.0942722642948607e-07,0.00011331562122702797,7.2836784079789935e-13,1.5537248260938857e-08,6.2545855889048177e-08,3.4013719308316176e-06,1.3901304775542548e-05,1.5847374061301385e-08,2.4846457247529188e-11,2.7893408078459267e-10,2.415056747976102e-10
1.024292025004649e-06,0.09977366400000001,0.80000000000000004,0.0,0.22692839199811257,0.095728964446310558,0.069941529467621569,1.7376550226375087e-05,0.00036200615145211539,0.0012913021046757221,0.00084121624830064989,1.0591461018477741e-11,4.7232329678814367e-12,1.1821328960662201e-08,3.2927357151292372e-23,7.9737427167310727e-09,7.1347757783125384e-17,2.1387952508150437e-11,1.4392516237571101e-14,5.8999558595208311e-18,6.2884534758298778e-10,3.7113272507308286e-18,0.0034089265584229377,0.058875034180724067,2.1403955536427507e-08,5.0976485217977835e-07,0.00011333183832295214,7.2865978375329503e-13,1.5539371762080784e-08,6.2538817328317448e-08,3.4042993449301755e-06,1.3911054506216849e-05,1.587695746533902e-08,2.4874031016741571e-11,2.7919070096348391e-10,2.418185707838625e-10
1.0249512532902437e-06,0.09977366400000001,0.80000000000000004,0.0,0.22690440208181403,0.095728445723493608,0.069928518737892714,1.7411479379924936e-05,0.00036274999181463931,0.0012923405698371502,0.00084207856312302316,1.0608045365086657e-11,4.7297685342858115e-12,1.1830385204798206e-08,3.3053947800780761e-23,7.9761102336140179e-09,7.151138585280274e-17,2.1427927677726863e-11,1.4415946111562395e-14,5.9130618824472095e-18,6.2945702072483984e-10,3.7226480646756574e-18,0.0034085450960976409,0.058899376330371539,2.1412658303219417e-08,5.101023417519784e-07,0.00011334802388009034,7.289515169837833e-13,1.5541490848554007e-08,6.253178176370577e-08,3.4072269914583765e-06,1.392079879186128e-05,1.5906571038953031e-08,2.490161025106622e-11,2.7944734972549115e-10,2.4213161984025167e-10
1.0256104815758384e-06,0.09977366400000001,0.80000000000000004,0.0,0.22688042360917615,0.095727926567901467,0.069915513177914335,1.7446453212689181e-05,0.00036349474635087651,0.001293378683423262,0.00084294110371492569,1.0624643190133113e-11,4.7363078828694264e-12,1.183944023293448e-08,3.3180925813251796e-23,7.9784752758724233e-09,7.1675256856280286e-17,2.1467945538781262e-11,1.4439393924864926e-14,5.9261870960454063e-18,6.3006866088374519e-10,3.7339948311828924e-18,0.003408163795873794,0.058923706911090432,2.1421356657902042e-08,5.1043969507082139e-07,0.00011336417793275439,7.2924304048194659e-13,1.5543605524888007e-08,6.2524749193725847e-08,3.4101548697367565e-06,1.3930537628493996e-05,1.5936214780389166e-08,2.4929194938343145e-11,2.7970402699956372e-10,2.4244482185473814e-10
1.0262037870328737e-06,0.09977366400000001,0.80000000000000004,0.0,0.22685885276221585,0.095727458958104528,0.069903812591106604,1.7477967880044614e-05,0.00036416580717150423,0.0012943126845642735,0.0008437175830843793,1.0639592755608734e-11,4.7421965286575876e-12,1.1847588717044464e-08,3.3295537932795102e-23,7.98060169955646e-09,7.1822948577813433e-17,2.1503998117030467e-11,1.4460512286655132e-14,5.9380162054665529e-18,6.3061910850824533e-10,3.7442291423106908e-18,0.0034078207641899741,0.058945594548274159,2.1429181406956689e-08,5.107431964956889e-07,0.00011337868967216466,7.2950523239141843e-13,1.5545504966880423e-08,6.2518422439585575e-08,3.4127901577729997e-06,1.3939297919278421e-05,1.5962919936946923e-08,2.4954025805740794e-11,2.7993506086829044e-10,2.4272683435264205e-10
1.026797092489909e-06,0.09977366400000001,0.80000000000000004,0.0,0.22683729117360876,0.095726990998241265,0.069892116186280329,1.7509518769466181e-05,0.00036483760869468484,0.0012952464000185455,0.00084449424496195013,1.0654553236511172e-11,4.7480882348448706e-12,1.1855736213343155e-08,3.3410465144726581e-23,7.9827261215042936e-09,7.1970837280451331e-17,2.1540085279240915e-11,1.4481645163836466e-14,5.9498608763774065e-18,6.3116952882464943e-10,3.75448453429913e-18,0.0034074778636610952,0.058967472825739366,2.1437002586302888e-08,5.110465874327599e-07,0.00011339317594569758,7.2976725458820865e-13,1.5547400844070789e-08,6.2512098108267019e-08,3.4154256324833625e-06,1.3948053790266132e-05,1.5989649521762595e-08,2.4978861064684912e-11,2.8016611772777907e-10,2.4300897057091167e-10
1.0273903979469442e-06,0.09977366400000001,0.80000000000000004,0.0,0.22681573883814496,0.095726522688539512,0.069880423960825888,1.7541105896047641e-05,0.00036551015102453217,0.001296179829356056,0.00084527108917486853,1.0669524631837782e-11,4.7539829999316898e-12,1.1863882720484044e-08,3.3525708079426208e-23,7.9848485429987455e-09,7.2118923061007836e-17,2.1576207027211404e-11,1.4502792549077372e-14,5.9617211168402881e-18,6.3171992155318289e-10,3.7647610352523557e-18,0.0034071350942174949,0.058989341748744151,2.1444820197883764e-08,5.113498678244515e-07,0.0001134076367783088,7.3002910714815543e-13,1.5549293159956537e-08,6.2505776198500238e-08,3.4180612933745313e-06,1.3956805238584399e-05,1.6016403531529184e-08,2.5003700703445302e-11,2.8039719752846671e-10,2.4329123042657704e-10
1.0279837034039795e-06,0.09977366400000001,0.80000000000000004,0.0,0.22679419575061835,0.095726054029226959,0.069868735912136035,1.7572729274871059e-05,0.00036618343426453006,0.0012971129721476768,0.00084604811555050858,1.0684506940583102e-11,4.7598808224185565e-12,1.1872028237123364e-08,3.3641267368023223e-23,7.9869689653221658e-09,7.2267206016191487e-17,2.1612363362720186e-11,1.452395443503808e-14,5.9735969349097727e-18,6.3227028641446309e-10,3.7750586732886516e-18,0.0034067924557895581,0.059011201322542575,2.1452634243638942e-08,5.1165303761333329e-07,0.00011342207219493568,7.3029079014876688e-13,1.5551181918031427e-08,6.2499456708974977e-08,3.4206971399539175e-06,1.3965552261370526e-05,1.6043181962782959e-08,2.5028544710210724e-11,2.8062830022100846e-10,2.4357361383661575e-10
1.0285770088610147e-06,0.09977366400000001,0.80000000000000004,0.0,0.22677266190582693,0.095725585020531037,0.069857052037605796,1.7604388921007039e-05,0.00036685745851754257,0.0012980458279651581,0.00084682532391638574,1.0699500161738932e-11,4.765781700806067e-12,1.1880172761920018e-08,3.3757143642382715e-23,7.9890873897564577e-09,7.2415686242607327e-17,2.1648554287525409e-11,1.4545130814370794e-14,5.9854883386328347e-18,6.3282062312949254e-10,3.7853774765401504e-18,0.0034064499483077203,0.059033051552384724,2.1460444725508754e-08,5.1195609674216456e-07,0.00011343648222049719,7.3055230366757562e-13,1.5553067121786035e-08,6.2493139638394509e-08,3.4233331717295716e-06,1.3974294855771627e-05,1.6069984812100279e-08,2.5053393073207262e-11,2.8085942575605835e-10,2.4385612071804257e-10
1.029763619775085e-06,0.09977366400000001,0.80000000000000004,0.0,0.22672962192366114,0.095724645955898038,0.069833696800614978,1.766781707544245e-05,0.00036820773047101523,0.0012999106769690392,0.00084838028592960468,1.0729519337235744e-11,4.7775926192858548e-12,1.1896458830634156e-08,3.3989849679486612e-23,7.9933182500830114e-09,7.2713238895044229e-17,2.172103991195844e-11,1.4587527023721503e-14,6.0093179351900443e-18,6.3392121100671162e-10,3.8060786912856699e-18,0.0034057653259043277,0.059076724001180914,2.1476055005344124e-08,5.1256188279191829e-07,0.00011346522619800648,7.3107482256651248e-13,1.5556826880285905e-08,6.2480512748913384e-08,3.4286057889051419e-06,1.3991766748055696e-05,1.6123663751149725e-08,2.5103102820940553e-11,2.8132174515660704e-10,2.4442150456331538e-10
1.0309502306891554e-06,0.09977366400000001,0.80000000000000004,0.0,0.22668661885010905,0.095723705496456798,0.069810358229057554,1.7731390479691242e-05,0.00036956096769559895,0.0013017743729591125,0.00084993597383743573,1.0759582150208178e-11,4.7894157433776332e-12,1.1912740915950725e-08,3.4223831260265992e-23,7.9975411342246252e-09,7.3011581789104265e-17,2.1793663914177018e-11,1.4629981118188416e-14,6.0332099707368951e-18,6.3502168296049863e-10,3.8268649048205038e-18,0.0034050812264517748,0.059120359137054615,2.1491651052880088e-08,5.1316722552011574e-07,0.00011349386890981626,7.315966644617573e-13,1.5560572463335329e-08,6.2467895519733504e-08,3.4338791409787864e-06,1.400922089280813e-05,1.6177440320867057e-08,2.5152829852742215e-11,2.8178415533667723e-10,2.449873812991097e-10
1.0321368416032257e-06,0.09977366400000001,0.80000000000000004,0.0,0.22664365264369477,0.095722763644020659,0.069787036302173089,1.779510925390872e-05,0.00037091717099212938,0.0013036369125407135,0.00085149238626502054,1.0789688592492759e-11,4.8012510610894722e-12,1.1929019007236287e-08,3.4459093465951472e-23,8.0017560524203274e-09,7.3310715693927039e-17,2.1866426307529036e-11,1.4672493038704023e-14,6.0571645093774893e-18,6.3612203677262483e-10,3.8477363426956757e-18,0.0034043976493953036,0.059163957001864831,2.1507232883584937e-08,5.1377212447641024e-07,0.00011352241055460919,7.3211782997091228e-13,1.5564303898770683e-08,6.2455287940539172e-08,3.4391532240385923e-06,1.4026657267555922e-05,1.6231314493143802e-08,2.5202574074872641e-11,2.8224665590385138e-10,2.455537502625662e-10
1.0345100634313665e-06,0.09977366400000001,0.80000000000000004,0.0,0.22655783066668592,0.095720875767402819,0.069740442299558128,1.7922983391960344e-05,0.0003736384789553569,0.0013073585089693816,0.00085460737919115543,1.0850032332128177e-11,4.8249582294133424e-12,1.1961563165391216e-08,3.4933480135559685e-23,8.0101620318942189e-09,7.3911359604174993e-17,2.2012366319435419e-11,1.4757690120983947e-14,6.105261351750691e-18,6.3832238112953713e-10,3.8897357947659428e-18,0.0034030320602554598,0.059251041085416616,2.1538353956266727e-08,5.1498058928816076e-07,0.00011357919143639452,7.3315813430478377e-13,1.5571724437944403e-08,6.2430101690933834e-08,3.4497035675213989e-06,1.4061476617920784e-05,1.6339355531442714e-08,2.5302113715987751e-11,2.8317192663493252e-10,2.4668796222315953e-10
1.0368832852595074e-06,0.09977366400000001,0.80000000000000004,0.0,0.22647215566206771,0.095718982340494765,0.069693914627393216,1.8051440447199495e-05,0.00037637166057148018,0.0013110754393756423,0.00085772525375365746,1.0910550489970256e-11,4.8487140283531953e-12,1.1994091220872481e-08,3.5413050572464186e-23,8.0185362702734994e-09,7.4515176745938504e-17,2.2158860048109172e-11,1.4843117795517008e-14,6.1536089727206579e-18,6.4052222645377247e-10,3.9320788562794272e-18,0.0034016685540622805,0.059337976585453367,2.1569418346703e-08,5.1618727368926822e-07,0.00011363557042690252,7.3419574052245667e-13,1.5579088719689903e-08,6.2404953917904178e-08,3.4602567882675426e-06,1.4096224622463337e-05,1.6447786635192843e-08,2.5401720997678717e-11,2.8409755423084455e-10,2.4782413515079006e-10
1.0392565070876483e-06,0.09977366400000001,0.80000000000000004,0.0,0.22638662730026243,0.095717083377701462,0.06964745312086433,1.8180481374319815e-05,0.00037911672189498837,0.0013147876771017557,0.00086084599903366141,1.0971242999160508e-11,4.8725183620308741e-12,1.2026603090121801e-08,3.5897845848308452e-23,8.0268788492126481e-09,7.5122173212983769e-17,2.2305907588921946e-11,1.4928775585276926e-14,6.2022078807593454e-18,6.4272155521920723e-10,3.974767339504589e-18,0.0034003071264056468,0.059424763834592692,2.1600426177861075e-08,5.1739217419341923e-07,0.0001136915491049491,7.3523065358873759e-13,1.5586396965239593e-08,6.237984453950224e-08,3.4708128553576008e-06,1.4130901106961894e-05,1.655660756878203e-08,2.5501395175994812e-11,2.8502353558876218e-10,2.4896226375807056e-10
1.0416297289157891e-06,0.09977366400000001,0.80000000000000004,0.0,0.22630124525267684,0.095715178893383032,0.069601057615717915,1.8310107125110824e-05,0.00038187366882456547,0.0013184951957108965,0.00086396960414765434,1.1032109792158453e-11,4.8963711345955531e-12,1.2059098690244031e-08,3.6387907222231665e-23,8.0351898502522361e-09,7.5732355072686834e-17,2.2453509032208911e-11,1.5014663011278237e-14,6.2510585823984414e-18,6.4492034999707012e-10,4.0178030601796027e-18,0.0033989477728877822,0.059511403164457445,2.1631377572363623e-08,5.1859528736560097e-07,0.00011374712904463786,7.3626287847874147e-13,1.5593649395176539e-08,6.2354773474022006e-08,3.4813717380378581e-06,1.4165505899646708e-05,1.6665818091870616e-08,2.5601135509644716e-11,2.8594986762195254e-10,2.5010234276458467e-10
1.04400295074393e-06,0.09977366400000001,0.80000000000000004,0.0,0.22621600919169774,0.095713268901854831,0.069554727948258316,1.8440318648462518e-05,0.00038464250710358285,0.0013221979689864063,0.00086709605824734004,1.1093150800746324e-11,4.9202722502249072e-12,1.2091577939002285e-08,3.688327614085919e-23,8.043469354819296e-09,7.634572836602971e-17,2.2601664463292108e-11,1.5100779592598782e-14,6.300161582228371e-18,6.4711859345573877e-10,4.0611878374966443e-18,0.0033975904891231971,0.059597894905680279,2.1662272652490208e-08,5.1979660982180679e-07,0.00011380231181537053,7.3729242017772269e-13,1.5600846229436204e-08,6.2329740640000505e-08,3.4919334057193892e-06,1.4200038831186938e-05,1.6775417959421431e-08,2.5700941259998948e-11,2.8687654725968818e-10,2.5124436689693619e-10
1.0463761725720708e-06,0.09977366400000001,0.80000000000000004,0.0,0.22613091879068725,0.095711353417387499,0.06950846395534549,1.8571116890369612e-05,0.00038742324232057281,0.0013258959709310748,0.00087022535051950814,1.1154365956033552e-11,4.9442216131262426e-12,1.2124040754813235e-08,3.738399423829873e-23,8.0517174442277054e-09,7.6962299107596321e-17,2.2750373962502916e-11,1.5187124846401309e-14,6.3495173828973056e-18,6.4931626836054386e-10,4.1049234940868139e-18,0.0033962352707386308,0.059684239387908122,2.1693111540178682e-08,5.209961382287433e-07,0.0001138570989818568,7.3831928368089189e-13,1.5607987687307563e-08,6.2304745956215642e-08,3.5024978279771641e-06,1.423449973467807e-05,1.6885406921729271e-08,2.5800811691092329e-11,2.8780357144716107e-10,2.5238833088879724e-10
1.0511226162283525e-06,0.09977366400000001,0.80000000000000004,0.0,0.22596117366687513,0.095707506026496664,0.069416132343363926,1.8834477299376752e-05,0.00039302042515112448,0.0013332775579321949,0.00087649240650315718,1.1277318427805363e-11,4.9922646977286201e-12,1.2188916764501164e-08,3.8401645443462873e-23,8.0681197022601055e-09,7.8205056861717722e-17,2.3049455461807352e-11,1.5360499430651622e-14,6.448989387627743e-18,6.5370984405353782e-10,4.1934547527193825e-18,0.0033935310126773791,0.059856487889062546,2.1754621224292366e-08,5.2338979981341706e-07,0.00011396549273753128,7.4036499612936215e-13,1.5622105347816407e-08,6.2254870715666133e-08,3.5236348153357471e-06,1.4303204801953596e-05,1.7106551108625895e-08,2.6000743664972866e-11,2.8965864133120048e-10,2.5468205742137747e-10
1.0558690598846342e-06,0.09977366400000001,0.80000000000000004,0.0,0.22579200728748927,0.095703636833991204,0.069324061485675076,1.9100195862344891e-05,0.00039866525894561574,0.0013406397530985683,0.00088277068628985855,1.1400966643061166e-11,5.040499622695623e-12,1.2253726079538199e-08,3.9441197660159434e-23,8.0843972726093507e-09,7.9460675923593309e-17,2.335075407380112e-11,1.5534782863840706e-14,6.5494785788930664e-18,6.5810094113040433e-10,4.2834114853380945e-18,0.0033908349639606185,0.060028151285544201,2.1815907593426543e-08,5.2577624645638996e-07,0.00011407232273589508,7.4240005597832648e-13,1.5636004118133425e-08,6.220514710737082e-08,3.5447824599583792e-06,1.4371619814287253e-05,1.7329248562664792e-08,2.6200925596942287e-11,2.91515053150852e-10,2.5698348037491855e-10
