Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),H2OX(23),COX(50),CHOX(53),CO2X(24)
3.194210226729499e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33180888367721051,0.11351489071172444,0.022520764105056278,1.3938512179452418e-11,2.3394315230270515e-11,4.1142305857875379e-08,5.8451552433793614e-07,6.2848794292749118e-17,1.3690182983446325e-22,3.1572038179450293e-09,5.6186455185774382e-33,3.321691032523933e-09,1.5762031038943837e-24,4.506398962356096e-18,1.9231943559126443e-18,8.9951314419251458e-21,3.5571879193373002e-13,1.1099100301313549e-24,0.0051542581540433849,0.000601020148466644,2.9652594245203012e-10,3.1709942192675101e-06,2.0685015930783879e-14,3.815263541946379e-10,2.2656979066321177e-07,2.306952759361848e-10,2.2291761751037996e-09,5.1783165752829294e-10,3.3829365979744891e-15,4.777954461177997e-13,7.5566687063736863e-16,1.2298718854177574e-14
3.210190696987422e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33179903757468354,0.11350801061095736,0.022519287059419978,1.4181922736637782e-11,2.392645679918878e-11,4.2005680447523342e-08,5.914343699630517e-07,6.3669542315404678e-17,1.407916104363594e-22,3.172671025562474e-09,5.7623900476500337e-33,3.3413251240004889e-09,1.6010789966030275e-24,4.6052451440559587e-18,1.9603311022554279e-18,9.1578391452884053e-21,3.6203179419684722e-13,1.13265598263765e-24,0.005161131356386143,0.00060396730288094652,2.9772717688036025e-10,3.1967617892502451e-06,2.0770664330435352e-14,3.845439537676995e-10,2.2651546603772548e-07,2.3370873236381986e-10,2.2431441380059629e-09,5.2914997717262407e-10,3.4396552365262246e-15,4.8343750305777237e-13,7.6660368981982535e-16,1.2436617067521881e-14
3.2261711672453447e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33178926842245349,0.11350120711011988,0.022517810197965105,1.4428052541466245e-11,2.4468493477218373e-11,4.2882964297806192e-08,5.9838539637790664e-07,6.4497365475176893e-17,1.4476947335586197e-22,3.1881369661817397e-09,5.9091113819457903e-33,3.3610090539654694e-09,1.6262299691519187e-24,4.7057846076814263e-18,1.9979488987745542e-18,9.3224559776420345e-21,3.6842542419657454e-13,1.1557600772304297e-24,0.0051679279311842869,0.00060691405672531537,2.9892831127396758e-10,3.2226115293713571e-06,2.0856329891837477e-14,3.8756224055744813e-10,2.2645658707212259e-07,2.3674646997523047e-10,2.2570986561538163e-09,5.4065882019862487e-10,3.4971440849010578e-15,4.8910565010469251e-13,7.7763313206415159e-16,1.2575190199866487e-14
3.2421516375032674e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33177957537061137,0.11349447936071744,0.022516333519984395,1.4676914865583785e-11,2.5020568258841454e-11,4.3774311529029007e-08,6.0536844314025282e-07,6.5332293794730398e-17,1.4883691237393412e-22,3.2036016623869673e-09,6.0588567964005973e-33,3.3807430238270862e-09,1.6516577698189142e-24,4.8080381830640047e-18,2.0360508679107826e-18,9.4889907005611483e-21,3.7490030072931089e-13,1.1792262650352577e-24,0.0051746487269346258,0.00060986041157391779,3.0012934641016412e-10,3.24854311696628e-06,2.0942012569174201e-14,3.9058125258332604e-10,2.2639331122536333e-07,2.3980855011966695e-10,2.2710403084199444e-09,5.5236041005914973e-10,3.5554116677491807e-15,4.9479975641121341e-13,7.8875557747944774e-16,1.2714440229803862e-14
3.2564770833892965e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33177095018040148,0.11348851207463383,0.022515009930184311,1.4902337260316417e-11,2.5524118206491699e-11,4.4585427221289454e-08,6.1165537599712286e-07,6.6086816527261853e-17,1.525604861989902e-22,3.2174637112859043e-09,6.1957034912462419e-33,3.3984759349884515e-09,1.6746888744974695e-24,4.9011760577976714e-18,2.0706209127865598e-18,9.639915573544377e-21,3.8077417334749406e-13,1.2005732140366659e-24,0.00518060975605481,0.00061250128802250146,3.0120591208207881e-10,3.2718583938546314e-06,2.1018836531035372e-14,3.9328824911846282e-10,2.2633297810699354e-07,2.4257424599842386e-10,2.2835276294703478e-09,5.6301579252088487e-10,3.6083137402600304e-15,4.9992611035214895e-13,7.988054952924458e-16,1.2839845932338409e-14
3.2708025292753257e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33176238486945014,0.11348260438949709,0.022513686486762264,1.5129975809429332e-11,2.6035955785921609e-11,4.5408080864893727e-08,6.1796780199781819e-07,6.6847094681564743e-17,1.5635835790234605e-22,3.2313247944252467e-09,6.3350535209317623e-33,3.4162493609310783e-09,1.6979451081215755e-24,4.995723459553568e-18,2.1055848127045873e-18,9.7923949122515809e-21,3.8671428079951486e-13,1.2222172156800934e-24,0.00518651116204217,0.00061514184619884985,3.0228239914926196e-10,3.2952389477058158e-06,2.1095674662986406e-14,3.9599588957591109e-10,2.2626934540685833e-07,2.4535959561933626e-10,2.296005502172965e-09,5.7382948256681178e-10,3.6618547586369123e-15,5.0507313074403212e-13,8.0893074310583312e-16,1.2965798915716384e-14
3.285127975161355e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33175387884462043,0.11347675571314259,0.022512363189224515,1.5359840159888481e-11,2.6556186950666841e-11,4.6242385174604359e-08,6.2430561142122305e-07,6.7613149883182399e-17,1.602316397106685e-22,3.2451849279141454e-09,6.4769420231618098e-33,3.4340634430395877e-09,1.7214277366053325e-24,5.0916957034264015e-18,2.1409448341445345e-18,9.9464349417152588e-21,3.9272107116721848e-13,1.2441611676661053e-24,0.0051923535370629881,0.00061778208719957958,3.0335880813699761e-10,3.3186845427982647e-06,2.1172527104721739e-14,3.9870420528771709e-10,2.2620252072497254e-07,2.481646419653652e-10,2.3084743508308927e-09,5.8480310869094903e-10,3.7160410156589885e-15,5.1024072812757744e-13,8.1913160566761226e-16,1.3092300801928814e-14
3.299453421047384e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33174543151867331,0.11347096545928897,0.022511040037082177,1.5591939987853938e-11,2.7084918589552325e-11,4.7088453393304436e-08,6.3066869639535073e-07,6.8385003757102164e-17,1.6418145540928129e-22,3.2590441278124137e-09,6.6214044808153136e-33,3.4519183215310168e-09,1.7451380279193479e-24,5.1891082023483707e-18,2.1767032494215909e-18,1.0102041860656813e-20,3.9879499324130641e-13,1.2664079839567436e-24,0.0051981374674002013,0.00062042201210973826,3.0443513956160244e-10,3.3421949423830364e-06,2.124939396789498e-14,4.0141322865700577e-10,2.2613260982122837e-07,2.5098942763322267e-10,2.32093460140956e-09,5.9593830776886624e-10,3.7708788520654229e-15,5.1542881455812965e-13,8.2940837055255782e-16,1.3219353286935084e-14
3.313778866933413e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33173704231020884,0.11346523304747987,0.022509717029851165,1.5826284999593773e-11,2.7622258530146092e-11,4.7946399289640848e-08,6.3705695089694734e-07,6.9162677927773628e-17,1.6820894042029767e-22,3.272902410130986e-09,6.7684767239217422e-33,3.4698141354546565e-09,1.7690772520937768e-24,5.2879764671676567e-18,2.2128623368854871e-18,1.0259221841946015e-20,4.0493649651078162e-13,1.288960594801939e-24,0.005203863533511861,0.00062306162200290388,3.055113939273319e-10,3.3657699086872606e-06,2.1326275362598944e-14,4.0412299335746043e-10,2.260597166156961e-07,2.5383399483298283e-10,2.3333866811505533e-09,6.0723672502836408e-10,3.8263746557424552e-15,5.2063730360558037e-13,8.3976132817739241e-16,1.3346958108259512e-14
3.328104312819442e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33172871064360826,0.11345955790302577,0.022508394167052179,1.6062884932337239e-11,2.8168315542185066e-11,4.881633715563162e-08,6.4347027075002259e-07,6.9946194019128257e-17,1.7231524188401213e-22,3.2867597908323931e-09,6.9181949316414136e-33,3.4877510226918745e-09,1.7932466812214405e-24,5.3883161067249333e-18,2.2494243811167747e-18,1.0417981033059778e-20,4.1114603115237386e-13,1.3118219467659701e-24,0.0052095323100890415,0.00062570091794128231,3.0658757172696416e-10,3.389409202917918e-06,2.1403171400067201e-14,4.0683353426714208e-10,2.2598394319014365e-07,2.5669838538678846e-10,2.3458310183049468e-09,6.1870001401960032e-10,3.8825348625018806e-15,5.2586611035304337e-13,8.5019077179174231e-16,1.3475117047497718e-14
3.3424297587054714e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33172043594897666,0.11345393945694679,0.022507071448210604,1.6301749555096633e-11,2.8723199340966288e-11,4.9698381804234601e-08,6.4990855362336291e-07,7.0735573654599377e-17,1.7650151874004653e-22,3.3006162858312102e-09,7.0705956342501512e-33,3.5057291199559517e-09,1.8176475894610226e-24,5.4901428279269444e-18,2.2863916731202464e-18,1.0578325556539924e-20,4.1742404801994208e-13,1.3349950027539515e-24,0.005215144366113221,0.00062833990097580601,3.0766367344279345e-10,3.4131125852657208e-06,2.1480082190503271e-14,4.0954488739259615e-10,2.2590538979057867e-07,2.5958264072763643e-10,2.3582680418759161e-09,6.3032983658461483e-10,3.9393659560817167e-15,5.3111515139429632e-13,8.6069699740024194e-16,1.3603831936771104e-14
3.3567552045915005e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33171221766208558,0.11344837714591591,0.022505748872856522,1.6542888669473173e-11,2.9287020590699726e-11,5.05926485668753e-08,6.5637169902702386e-07,7.1530838457141229e-17,1.8076894180722743e-22,3.3144719109945077e-09,7.2257157151285514e-33,3.5237485627919208e-09,1.8422812530403587e-24,5.5934724358160764e-18,2.3237665105154801e-18,1.0740261510449989e-20,4.237709986338533e-13,1.3584827420383752e-24,0.0052207002649130438,0.00063097857214623439,3.0873969954626871e-10,3.4368798149091047e-06,2.1557007844245773e-14,4.1225708980130454e-10,2.2582415483086632e-07,2.6248680189810535e-10,2.3706981813027187e-09,6.4212786282621137e-10,3.9968744682473717e-15,5.3638434483066711e-13,8.7128030368009881e-16,1.373310465201473e-14
3.3710806504775297e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33170405522431762,0.11344287041220268,0.022504426440524593,1.6786312110429582e-11,2.9859890907824055e-11,5.1499253290934166e-08,6.628596083077681e-07,7.2332010049246101e-17,1.8511869386312386e-22,3.3283266821423013e-09,7.3835924127558796e-33,3.5418094855764161e-09,1.8671489502598019e-24,5.6983208336362644e-18,2.3615511977244305e-18,1.0903794968830897e-20,4.3018733517033798e-13,1.3822881602856886e-24,0.0052262005642205057,0.00063361693248125057,3.0981565049813094e-10,3.4607106500183006e-06,2.1633948471365142e-14,4.1497017955164664e-10,2.2574033489739493e-07,2.6541090954913961e-10,2.3831218661596992e-09,6.5409577107621225e-10,4.0550669789718369e-15,5.4167361026702636e-13,8.8194099190747524e-16,1.3862937111013246e-14
3.385406096363559e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33169594808260988,0.11343741870361765,0.022503104150754096,1.7032029747032359e-11,3.0441922864287785e-11,5.2418312337195068e-08,6.693721846434958e-07,7.3139110052962412e-17,1.8955196972411079e-22,3.3421806150479778e-09,7.5442633227083749e-33,3.5599120215175181e-09,1.8922519614956741e-24,5.804704022895979e-18,2.3997480461560009e-18,1.1068931982155239e-20,4.3667351045082412e-13,1.4064142695829184e-24,0.0052316458162265968,0.00063625498299856216,3.1089152674875005e-10,3.484604847759517e-06,2.1710904181735451e-14,4.176841956249037e-10,2.2565402475470286e-07,2.68355003938837e-10,2.3955395259010301e-09,6.6623524786310472e-10,4.1139501165587273e-15,5.4698286880691784e-13,8.9267936589442672e-16,1.3993331273677859e-14
3.399731542249588e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33168789568939916,0.11343202147345735,0.022501782003088812,1.7280051483168821e-11,3.1033229990794848e-11,5.3349942577255137e-08,6.7590933303676953e-07,7.395216008991294e-17,1.9406997632584705e-22,3.3560337254387329e-09,7.7077663996620427e-33,3.5780563026546141e-09,1.9175915692037842e-24,5.9126381034282323e-18,2.4383593743875301e-18,1.1235678577779767e-20,4.4322997793124916e-13,1.4308640984643393e-24,0.0052370365676363837,0.00063889272470499876,3.1196732873820609e-10,3.5085621642992061e-06,2.178787508503561e-14,4.2039917785809344e-10,2.2556531735201602e-07,2.7131912493125067e-10,2.4079515896055366e-09,6.7854798787908558e-10,4.173530557774246e-15,5.5231204304699015e-13,9.0349573190987423e-16,1.4124289139777918e-14
3.414056988135617e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33167989750256732,0.1134266781804496,0.022500459997076987,1.7530387258236068e-11,3.1633926780013239e-11,5.4294261390895842e-08,6.8247096030745637e-07,7.4771181781313032e-17,1.9867393280362979e-22,3.3698860289959915e-09,7.8741399593999621e-33,3.596242459858264e-09,1.9431690579230258e-24,6.022139273447269e-18,2.4773875083430507e-18,1.1404040760395925e-20,4.4985719169135244e-13,1.4556406919381853e-24,0.0052423733597235563,0.00064153015859661118,3.1304305689642074e-10,3.5325823548084303e-06,2.1864861290733002e-14,4.2311516687783906e-10,2.2547430383068379e-07,2.7430331199520899e-10,2.4203584857088631e-09,6.9103569394649872e-10,4.2338150279813869e-15,5.5766105707070521e-13,9.1439039859723155e-16,1.4255812747031017e-14
3.428382434021646e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33167195298538682,0.11342138828869963,0.022499138132271335,1.7783047047801094e-11,3.2244128689746022e-11,5.5251386663414667e-08,6.8905697508447575e-07,7.5596196747987988e-17,2.0336507057247125e-22,3.3837375413558234e-09,8.0434226808241981e-33,3.6144706228300654e-09,1.9689857142790517e-24,6.1332238296018711e-18,2.5168347814682766e-18,1.1574024512478253e-20,4.5655560642394513e-13,1.4807471115134121e-24,0.0052476567283844229,0.00064416728565877069,3.1411871164334617e-10,3.5566651734673186e-06,2.1941862908085103e-14,4.2583220403534592e-10,2.253810735324957e-07,2.7730760420315048e-10,2.4327606417504843e-09,7.0370007698365426e-10,4.2948103012678754e-15,5.6302983644132138e-13,9.2536367690075428e-16,1.4387904169892503e-14
3.4427078799076754e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33166406160646739,0.11341615126763661,0.02249781640822893,1.8038040864233764e-11,3.2863952146064222e-11,5.622143678291805e-08,6.9566728779668328e-07,7.6427226610390671e-17,2.0814463340707255e-22,3.3975882781093557e-09,8.2156536079723011e-33,3.6327409201025406e-09,1.9950428269880218e-24,6.245908167025363e-18,2.5567035349022832e-18,1.1745635794730455e-20,4.6332567742416046e-13,1.5061864352265044e-24,0.0052528872041913699,0.00064680410686626698,3.1519429338910725e-10,3.5808103734696238e-06,2.2018880046131693e-14,4.285503313425008e-10,2.2528571400884889e-07,2.8033204022997424e-10,2.4451584841399369e-09,7.165428559700379e-10,4.3565232005728916e-15,5.6841830819417933e-13,9.3641587998968771e-16,1.4520565517985306e-14
3.4570333257937045e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33165622283970331,0.11341096659196064,0.022496494824511232,1.8295378757312846e-11,3.3493514546402126e-11,5.7204530637575488e-08,7.0230181066294265e-07,7.7264292988618683e-17,2.1301387752179868e-22,3.4114382548031742e-09,8.3908721520384256e-33,3.651053479039015e-09,2.0213416868604152e-24,6.360208779382385e-18,2.5969961176458175e-18,1.1918880546528922e-20,4.7016786057868469e-13,1.5319617576683326e-24,0.0052580653124457812,0.00064944062318340716,3.1626980253414305e-10,3.6050177070273619e-06,2.209591281368784e-14,4.3126959140911818e-10,2.2518831103072388e-07,2.8337665835190577e-10,2.4575524379260048e-09,7.2956575791091641e-10,4.4189605978117253e-15,5.7382640082833225e-13,9.4754732317541469e-16,1.465379893445929e-14
3.4713587716797337e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33164843616422029,0.11340583374159045,0.022495173380683957,1.8555070814804817e-11,3.4132934262614202e-11,5.8200787612835373e-08,7.0896045768142597e-07,7.8107417502431637e-17,2.1797407165060245e-22,3.4252874869397234e-09,8.5691180933990441e-33,3.6694084258335147e-09,2.0478835868049224e-24,6.4761422589124499e-18,2.6377148867261636e-18,1.2093764686363514e-20,4.7708261235496684e-13,1.558076190011058e-24,0.0052631915732304427,0.00065207683556411456,3.1734523946936197e-10,3.6292869253755571e-06,2.2172961319337078e-14,4.3399002738136155e-10,2.2508894859943443e-07,2.8644149644538158e-10,2.4699429265680031e-09,7.4277051780133434e-10,4.4821294139978582e-15,5.7925404429755004e-13,9.5875832382991647e-16,1.4787606594493992e-14
3.485684217565763e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33164070106432403,0.1134007522016115,0.022493852076317114,1.8817127163015616e-11,3.4782330643993242e-11,5.9210327588602428e-08,7.1564314461815733e-07,7.8956621771268289e-17,2.2302649712680891e-22,3.4391359899776962e-09,8.7504315836433146e-33,3.6878058855106716e-09,2.0746698218323981e-24,6.5937252964702269e-18,2.6788622073585066e-18,1.2270294112275385e-20,4.8407038979041121e-13,1.5845328600350899e-24,0.0052682665014614268,0.00065471274495202607,3.1842060457628684e-10,3.6536177787770688e-06,2.2250025671423446e-14,4.3671168288135816e-10,2.2498770895812601e-07,2.895265919859469e-10,2.4823303717185155e-09,7.5615887858951041e-10,4.5460366193628156e-15,5.8470117000071394e-13,9.7004920130706186e-16,1.4921990703810914e-14
3.500009663451792e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33163301702944814,0.11339572146222453,0.02249253091098493,1.908155796731605e-11,3.5441824020249196e-11,6.0233270936376733e-08,7.2234978899482699e-07,7.9811927414263424e-17,2.2817244796271534e-22,3.4529837793324207e-09,8.9348531476081152e-33,3.7062459819256314e-09,2.1017016890598853e-24,6.7129746815625008e-18,2.7204404531037634e-18,1.2448474702291735e-20,4.9113165048155149e-13,1.6113349121560927e-24,0.0052732906069394353,0.00065734835228059129,3.1949589822719759e-10,3.6780100165275127e-06,2.2327105978042686e-14,4.3943460194803575e-10,2.2488467260399309e-07,2.9263198204717258e-10,2.4947151930169528e-09,7.697325911396256e-10,4.6106892334736592e-15,5.9016771077161993e-13,9.8142027686115384e-16,1.5056953497174821e-14
3.514335109337821e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33162538355410376,0.11339074101869484,0.022491209884265773,1.9348373432640962e-11,3.6111535704448322e-11,6.126973851635472e-08,7.2908031007591498e-07,8.0673356050264671e-17,2.3341323092900698e-22,3.4668308703762374e-09,9.1224236854177916e-33,3.7247288377639778e-09,2.1289804877147035e-24,6.8339073023818843e-18,2.762452006022836e-18,1.2628312314857264e-20,4.9826685257320364e-13,1.6384855074520457e-24,0.005278264394400667,0.00065998365847316992,3.2057112078527506e-10,3.7024633869602784e-06,2.2404202347033211e-14,4.4215882897920077e-10,2.2477991830118639e-07,2.9575770329958703e-10,2.5070978078886001e-09,7.8349341419401223e-10,4.6760943253481455e-15,5.9565360086822839e-13,9.9287187356304249e-16,1.519249723690672e-14
3.52866055522385e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33161780013782893,0.11338581037130188,0.022489888995742179,1.9617583803962499e-11,3.6791587995912502e-11,6.2319851674492131e-08,7.3583462885515244e-07,8.1540929297849041e-17,2.3875016563399486e-22,3.4806772784388768e-09,9.3131844745285852e-33,3.743254574541663e-09,2.1565075191386024e-24,6.9565401458372275e-18,2.8048992568272394e-18,1.2809812789262214e-20,5.054764547476058e-13,1.6659878236903543e-24,0.0052831883635671584,0.0006626186644431302,3.2164627260474284e-10,3.7269776374516292e-06,2.2481314885966356e-14,4.448844086748802e-10,2.2467352309437798e-07,2.9890379200962641e-10,2.5194786313499418e-09,7.9744311433474114e-10,4.7422590135674768e-15,6.0115877596137394e-13,1.0044043162174819e-15,1.5328624211422328e-14
