Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CHOX(50),H2X(46),CO2X(24),COX(47)
7.165708001840071e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063378934351366878,0.097506533293997943,0.034563925754062079,8.6379987258376051e-06,0.0025284301873532977,5.5895346453765813e-06,7.5329653495099081e-08,3.6015758758419488e-12,1.1569664367078066e-22,1.2252592579769996e-12,4.8135046244504154e-34,7.2040954235222163e-15,6.3227558227198806e-25,1.2941615569827482e-13,7.4014688970109459e-23,1.3574301308995332e-23,7.2731728135039325e-16,2.3027124843225705e-27,0.0011843842508775125,0.12694465279819428,1.1980349407760858e-08,6.0296167493284281e-06,7.658775001970761e-15,1.0354610967002858e-09,2.4892285219961619e-09,5.3687005732113085e-07,0.0013003533058690616,8.0823518372672297e-05,9.822309682909608e-11,1.9876194872341833e-08,1.7752283545898982e-10,3.1525574818340331e-11
7.173343023227985e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063350171697287849,0.097505739585491025,0.034547926748645069,8.6625199151717122e-06,0.0025310664949857033,5.5916739437476982e-06,7.5442243509323574e-08,3.6075755939677274e-12,1.159422477292732e-22,1.2261731231566494e-12,4.8387783648856001e-34,7.2053049515174777e-15,6.3437208952911119e-25,1.2965547202756319e-13,7.4143427605628926e-23,1.3609816622176597e-23,7.2783911532101301e-16,2.3130124577746784e-27,0.0011838360865114195,0.12697260184280373,1.1982766188286451e-08,6.0278877471320288e-06,7.6602782736567452e-15,1.0351484355976449e-09,2.488053751307571e-09,5.3707803279373281e-07,0.0013016705435730453,8.0869575570891323e-05,9.8339028800385274e-11,1.9874778600839558e-08,1.7782128418486443e-10,3.1558369272103693e-11
7.1809780446159e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063321451500717621,0.097504945415499894,0.03453194964943395,8.687081121480791e-06,0.0025337021691096244,5.5938112752913404e-06,7.5554863797589685e-08,3.6135777303721903e-12,1.1618807098654155e-22,1.2270864410541818e-12,4.8641547587165332e-34,7.2065131269348224e-15,6.3647304760822642e-25,1.2989492923197522e-13,7.427222641726821e-23,1.3645380992195419e-23,7.2836055240285687e-16,2.323346563686698e-27,0.0011832887215597195,0.12700050804794222,1.1985179002188768e-08,6.0261607918128507e-06,7.6617790607874636e-15,1.0348361478859418e-09,2.4868807245048967e-09,5.3728577033215272e-07,0.0013029874033013312,8.0915591485889829e-05,9.8454949056572369e-11,1.98733617609176e-08,1.7811985053612352e-10,3.1591154797864664e-11
7.188613066003814e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063292773660923674,0.09750415078569924,0.034515994404936669,8.7116823574425902e-06,0.002536337210063916,5.5959466439027304e-06,7.5667514304045464e-08,3.619582281572727e-12,1.1643411332775114e-22,1.2279992123539004e-12,4.8896340973998766e-34,7.2077199529464479e-15,6.3857846032633198e-25,1.3013452716366778e-13,7.4401085325199775e-23,1.368099441951141e-23,7.288815931771464e-16,2.3337148744750475e-27,0.0011827421541385098,0.12702837151595536,1.1987587859688384e-08,6.0244358797654532e-06,7.6632773697279099e-15,1.0345242320644359e-09,2.4857094373412819e-09,5.374932704373358e-07,0.0013043038852505529,8.0961566194960057e-05,9.8570855662515356e-11,1.9871944359570333e-08,1.7841853336551236e-10,3.1623931399447079e-11
7.1962480873917285e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063264138077506374,0.097503355697757393,0.034500060963830487,8.7363236357024935e-06,0.0025389716181877897,5.5980800534666552e-06,7.5780194972947978e-08,3.6255892440938105e-12,1.1668037463815352e-22,1.2289114377385827e-12,4.9152166728438921e-34,7.2089254327143846e-15,6.4068833149771142e-25,1.3037426567505361e-13,7.4530004249482903e-23,1.3716656904529899e-23,7.2940223822392786e-16,2.3441174626181794e-27,0.0011821963823700798,0.12705619234884988,1.1989992766553648e-08,6.022713007395496e-06,7.6647732040156613e-15,1.0342126875383577e-09,2.4845398855224634e-09,5.3770053360879443e-07,0.0013056199896174501,8.1007499775201006e-05,9.8686749128166855e-11,1.9870526403758213e-08,1.7871733292777274e-10,3.165669908068008e-11
7.203883108779643e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.06323554465039824,0.097502560153336526,0.034484149274961788,8.7610049688774582e-06,0.0025416053938208129,5.6002115078574816e-06,7.5892905748663295e-08,3.6315986144669588e-12,1.1692685480314241e-22,1.2298231178894433e-12,4.9409027774084454e-34,7.2101295693905185e-15,6.4280266493393475e-25,1.3061414461880102e-13,7.4658983110319043e-23,1.375236844763393e-23,7.2992248812207262e-16,2.3545544006565596e-27,0.0011816514043828941,0.12708397064829394,1.1992393734961423e-08,6.0209921711082543e-06,7.6662665714542056e-15,1.0339015140294379e-09,2.4833720649906287e-09,5.3790756034471506e-07,0.0013069357165988614,8.1053392303510178e-05,9.880263013289064e-11,1.9869107900408118e-08,1.7901624919054743e-10,3.1689457845398748e-11
7.211518130167557e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063206993279862636,0.097501764154092493,0.034468259287345204,8.785726369558109e-06,0.0025442385373029013,5.602341010939191e-06,7.6005646575666063e-08,3.637610389231006e-12,1.1717355370829883e-22,1.230734253486308e-12,4.9666927039050346e-34,7.2113323661166302e-15,6.4492146444386136e-25,1.3085416384784047e-13,7.4788021828241955e-23,1.3788129049212191e-23,7.3044234344927948e-16,2.365025761192621e-27,0.0011811072183115705,0.12711170651561915,1.1994790776374979e-08,6.0192733673210752e-06,7.6677574793057648e-15,1.0335907106983704e-09,2.4822059716372422e-09,5.3811435114175483e-07,0.0013082510663917283,8.1099243856590185e-05,9.89184981270638e-11,1.9867688856413502e-08,1.7931528158805189e-10,3.1722207697443953e-11
7.219153151555472e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.06317848386649251,0.097500967701675045,0.03445239095016317,8.8104878503030086e-06,0.0025468710489743173,5.6044685665654063e-06,7.6118417398539243e-08,3.6436245649315875e-12,1.1742047123927096e-22,1.2316448452073686e-12,4.9925867455968113e-34,7.2125338260244422e-15,6.4704473383364221e-25,1.3109432321535091e-13,7.4917120323597334e-23,1.3823938709586585e-23,7.3096180478207857e-16,2.3755316168907327e-27,0.0011805638222968586,0.12713940005182128,1.1997183895588686e-08,6.0175565924684396e-06,7.6692459303887164e-15,1.0332802763843286e-09,2.4810416011974089e-09,5.3832090649503265e-07,0.0013095660391931017,8.1145054510955615e-05,9.9034352349078721e-11,1.9866269278634681e-08,1.7961442984053416e-10,3.175494864066259e-11
7.226788172943386e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063150016311209048,0.097500170797727673,0.034436544212765111,8.8352894236481972e-06,0.0025495029291756634,5.6065941785794312e-06,7.6231218161973862e-08,3.6496411381213185e-12,1.1766760728192416e-22,1.232554893729264e-12,5.0185851961985986e-34,7.2137339522356427e-15,6.4917247690672236e-25,1.3133462257476458e-13,7.5046278517195403e-23,1.3859797429100106e-23,7.314808726958326e-16,2.3860720404771474e-27,0.0011800212144856101,0.12716705135756187,1.1999573102513287e-08,6.015841842981696e-06,7.6707319310529806e-15,1.0329702110730957e-09,2.4798789495965174e-09,5.3852722689837764e-07,0.0013108806352001188,8.1190824342923512e-05,9.9150194264514146e-11,1.9864849173899012e-08,1.7991369439949569e-10,3.1787680678907337e-11
7.234423194331301e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063121590515259271,0.097499373443887732,0.034420719024666251,8.8601311021044701e-06,0.0025521341782478776,5.6087178508143099e-06,7.6344048810768357e-08,3.6556601053600632e-12,1.1791496172232636e-22,1.2334643997272558e-12,5.0446883498769324e-34,7.2149327478619662e-15,6.5130469746384504e-25,1.3157506177977434e-13,7.5175496330249337e-23,1.3895705208111044e-23,7.3199954776474186e-16,2.3966471047399332e-27,0.0011794793930307382,0.12719466053317072,1.2001958410570118e-08,6.0141291153007259e-06,7.6722154899056419e-15,1.0326605142581922e-09,2.4787180127923305e-09,5.3873331284412387e-07,0.0013121948546100063,8.123655342861311e-05,9.9266023940390524e-11,1.9863428549000611e-08,1.8021307486230962e-10,3.1820403816035917e-11
7.242058215719215e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063093206380215858,0.097498575641786572,0.034404915335547626,8.885012898146029e-06,0.0025547647965322305,5.6108395870928283e-06,7.645690928982865e-08,3.661681463214677e-12,1.181625344465667e-22,1.2343733638751093e-12,5.0708965012500782e-34,7.2161302160051996e-15,6.5344139930305307e-25,1.3181564068432562e-13,7.5304773683570724e-23,1.3931662046886507e-23,7.3251783056184618e-16,2.4072568825289637e-27,0.001178938356091213,0.12722222767864586,1.2004339825913711e-08,6.0124184058876499e-06,7.6736966105625847e-15,1.0323511841009604e-09,2.477558786607519e-09,5.389391648230649e-07,0.0013135086976201066,8.128224184395743e-05,9.9381838892779717e-11,1.9862007410701006e-08,1.8051257008080891e-10,3.1853118055911944e-11
7.2496932371071295e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063064863807975408,0.097497777393049309,0.034389133095255008,8.9099348242178867e-06,0.0025573947843703206,5.6129593912275605e-06,7.656979954416769e-08,3.6677052082589238e-12,1.1841032534085644e-22,1.2352817868450573e-12,5.0972099453880373e-34,7.2173263597572359e-15,6.5558258621969151e-25,1.320563591426155e-13,7.5434110498027636e-23,1.3967667945660903e-23,7.330357216590268e-16,2.417901446755865e-27,0.0011783981018320306,0.12724975289365567,1.2006717356883608e-08,6.0107097111988529e-06,7.675175298362837e-15,1.0320422207607593e-09,2.4764012669763711e-09,5.3914478332474373e-07,0.0013148221644278461,8.1327889664697573e-05,9.9497641101717115e-11,1.9860585765729211e-08,1.8081218082707929e-10,3.1885823402404716e-11
7.257328258495044e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063036562700756388,0.097496978699295134,0.034373372253797975,8.9348968927437567e-06,0.0025600241421040722,5.6150772670209188e-06,7.6682719518905061e-08,3.6737313370735637e-12,1.1865833429164679e-22,1.236189669307861e-12,5.1236289778126023e-34,7.2185211822001214e-15,6.5772826200641226e-25,1.3229721700909459e-13,7.5563506695067203e-23,1.4003722904704345e-23,7.335532216270107e-16,2.428580870393947e-27,0.0011778586284241705,0.1272772362775407,1.2009091016738583e-08,6.0090030276992677e-06,7.6766515618665967e-15,1.031733624062505e-09,2.4752454498657688e-09,5.3935016883717734e-07,0.0013161352552307319,8.1373496966376561e-05,9.9613431419416335e-11,1.9859163620781654e-08,1.8111190705683354e-10,3.1918519859388534e-11
7.264963279882958e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063008302961098217,0.097496179562137103,0.034357632761349531,8.9598991161198985e-06,0.0025626528700757223,5.6171932182651831e-06,7.6795669159266717e-08,3.6797598462463868e-12,1.189065611855385e-22,1.2370970119328543e-12,5.1501538944973512e-34,7.2197146864060971e-15,6.598784304531743e-25,1.3253821413846702e-13,7.5692962196300033e-23,1.4039826924270743e-23,7.3407033103537299e-16,2.439295226478178e-27,0.0011773199340445856,0.12730467792931457,1.2011460811862235e-08,6.0072983518737752e-06,7.6781254048653912e-15,1.0314253924230316e-09,2.4740913312087442e-09,5.3955532184697177e-07,0.0013174479702263695,8.1419063824353044e-05,9.9729207882345135e-11,1.9857740982522463e-08,1.814117478555907e-10,3.1951207430743029e-11
7.272598301270873e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.062980084491860433,0.09749537998318232,0.034341914568245487,8.9849415067125713e-06,0.0025652809686278317,5.6193072487425114e-06,7.6908648410584793e-08,3.685790732372037e-12,1.1915500590924133e-22,1.2380038153878561e-12,5.1767849918676831e-34,7.2209068754376204e-15,6.6203309534724789e-25,1.3277935038568681e-13,7.5822476923323675e-23,1.4075980004574041e-23,7.3458705045253914e-16,2.4500445881051515e-27,0.0011767820168761814,0.12733207794766502,1.2013826750498007e-08,6.0055956802068058e-06,7.6795968325598538e-15,1.0311175254335106e-09,2.4729389069394274e-09,5.3976024283935003e-07,0.0013187603096124496,8.1464590313794921e-05,9.9844971158362586e-11,1.9856317857583723e-08,1.8171170338863276e-10,3.1983886120353348e-11
7.280233322658787e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.062951907196220638,0.097494579964031908,0.034326217624983578,9.0100240768630383e-06,0.0025679084381032683,5.6214193622249989e-06,7.7021657218297198e-08,3.6918239920520151e-12,1.1940366834964353e-22,1.2389100803391771e-12,5.2035225668008252e-34,7.222097752347422e-15,6.6419226047321633e-25,1.3302062560595744e-13,7.595205079804255e-23,1.4112182145828619e-23,7.3510338044578711e-16,2.4608290284330264e-27,0.0011762448751077804,0.12735943643095585,1.2016188843865766e-08,6.0038950091896738e-06,7.6810658521723454e-15,1.0308100229572273e-09,2.4717881730299693e-09,5.3996493229809712e-07,0.0013200722735867401,8.1510076509676589e-05,9.9960722328782916e-11,1.9854894252565496e-08,1.8201177382841808e-10,3.2016555932109783e-11
7.287868344046702e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.062923770977673946,0.097493779506281006,0.034310541882223114,9.0351468388796674e-06,0.0025705352788452083,5.6235295624746907e-06,7.7134695527947378e-08,3.6978596218949404e-12,1.1965254839372252e-22,1.2398158074517834e-12,5.2303669166258647e-34,7.2232873201785188e-15,6.6635592961297831e-25,1.3326203965473844e-13,7.608168374226221e-23,1.4148433348199688e-23,7.3561932158125141e-16,2.4716486206815044e-27,0.0011757085069341107,0.12738675347722761,1.2018547101601064e-08,6.0021963353297633e-06,7.682532469697909e-15,1.0305028837170901e-09,2.4706391254984075e-09,5.4016939070558952e-07,0.0013213838623471041,8.1555522486784497e-05,1.0007645988124123e-10,1.9853470174036174e-08,1.8231195827108673e-10,3.2049216869908015e-11
7.295503365434616e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.062895675740030826,0.097492978611518871,0.034294887290783907,9.0603098050380684e-06,0.0025731614911971299,5.6256378532436329e-06,7.7247763285184008e-08,3.7038976185159851e-12,1.1990164592849834e-22,1.2407209973890229e-12,5.257318339123768e-34,7.2244755819642844e-15,6.685241065457514e-25,1.3350359238773086e-13,7.621137567749143e-23,1.4184733611772916e-23,7.3613487442392486e-16,2.4825034381317602e-27,0.0011751729105557677,0.12741402918419964,1.2020901529681971e-08,6.0004996551406114e-06,7.6839966887012699e-15,1.030196106510288e-09,2.4694917603463235e-09,5.4037361854287947e-07,0.0013226950760914949,8.1600928319722367e-05,1.0019218274390593e-10,1.9852045628532463e-08,1.8261225623450362e-10,3.2081868937648825e-11
7.3031383868225305e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.062867621387416459,0.097492177281328793,0.03427925380164587,9.0855129875971509e-06,0.0025757870755028119,5.6277442382738984e-06,7.7360860435760582e-08,3.7099379785371268e-12,1.2015096084128179e-22,1.2416256508127528e-12,5.2843771325273893e-34,7.2256625407284747e-15,6.706967950480743e-25,1.3374528366088364e-13,7.6341126526039084e-23,1.4221082936699358e-23,7.3665003953766168e-16,2.4933935541264215e-27,0.0011746380841791994,0.127441263649271,1.2023252137417034e-08,5.9988049651340719e-06,7.6854585152451365e-15,1.0298896919001401e-09,2.4683460735310199e-09,5.4057761628959471e-07,0.0013240059150179241,8.164629408290348e-05,1.0030789378804676e-10,1.9850620622559583e-08,1.8291266880615066e-10,3.211451213923813e-11
7.310773408210445e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.062839607824268714,0.097491375517288259,0.034263641365948137,9.1107563987963089e-06,0.0025784120321063276,5.6298487212976312e-06,7.7473986925535191e-08,3.7159806985875383e-12,1.2040049301967165e-22,1.2425297683835598e-12,5.3115435955215071e-34,7.2268481994852799e-15,6.7287399889380981e-25,1.3398711333040378e-13,7.6470936211006437e-23,1.4257481323197027e-23,7.371648174851813e-16,2.5043190420694995e-27,0.0011741040260166724,0.12746845696952208,1.2025598938759249e-08,5.9971122618375022e-06,7.6869179584062859e-15,1.0295836398019394e-09,2.4672020610735985e-09,5.4078138442385602e-07,0.001325316379324472,8.1691619850545133e-05,1.0042359400036549e-10,1.9849195162591353e-08,1.8321319593155643e-10,3.2147146478586702e-11
7.318408429598359e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.062811634955337523,0.09749057332096886,0.034248049934988631,9.1360400508300572e-06,0.0025810363613520417,5.6319513060370575e-06,7.7587142700470311e-08,3.7220257753031851e-12,1.2065024235116002e-22,1.2434333507605875e-12,5.3388180272428303e-34,7.2280325612393387e-15,6.7505572185414677e-25,1.3422908125274539e-13,7.6600804654518115e-23,1.4293928771320651e-23,7.3767920882806857e-16,2.5152799754263745e-27,0.0011735707342862573,0.12749560924171577,1.2027941938986083e-08,5.9954215417992259e-06,7.6883750209640281e-15,1.0292779470711319e-09,2.4660597191321011e-09,5.4098492342258753e-07,0.0013266264692093335,8.1736905696689241e-05,1.0053927771546884e-10,1.9847769255070561e-08,1.835138351117242e-10,3.2179771959610506e-11
7.326043450986274e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.062783702685683077,0.097489770693936342,0.034232479460223147,9.1613639558648315e-06,0.0025836600635846052,5.6340519962045465e-06,7.7700327706632216e-08,3.7280732053266414e-12,1.2090020872335687e-22,1.2443363986014303e-12,5.3662007272800285e-34,7.2292156289857997e-15,6.7724196769760381e-25,1.3447118728460511e-13,7.6730731778734164e-23,1.4330425281090887e-23,7.3819321412677928e-16,2.5262764277237263e-27,0.0011730382072117978,0.12752272056229874,1.2030281145685904e-08,5.9937328015534494e-06,7.68982970788473e-15,1.0289726145864417e-09,2.4649190436462494e-09,5.4118823376128408e-07,0.0013279361848707598,8.1782151695192226e-05,1.0065494868835624e-10,1.9846342906408863e-08,1.8381458792799379e-10,3.2212388586230267e-11
7.332914970235397e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.062758598277175157,0.097489047962636535,0.034218483910494389,9.1841898967508988e-06,0.0025860208597827598,5.6359410005560299e-06,7.7802219160390398e-08,3.7335179016568392e-12,1.2112536393546969e-22,1.2451486851719856e-12,5.390937974724578e-34,7.2302792860484062e-15,6.7921345913415574e-25,1.3468920067868932e-13,7.6847716298765532e-23,1.4363314087648155e-23,7.3865548929008887e-16,2.5362036643082477e-27,0.0011725595851626038,0.12754708581663754,1.2032383198194256e-08,5.9922146252073748e-06,7.6911369014068707e-15,1.0286981233438947e-09,2.4638938572754785e-09,5.4137101795353233e-07,0.0013291146091689158,8.1822839084994659e-05,1.0075904269382116e-10,1.9845058820714468e-08,1.8408536276035942e-10,3.2241735982929296e-11
7.33978648948452e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.062733526608705736,0.097488324884855052,0.03420450526094828,9.207048461243065e-06,0.0025883811486312721,5.6378284759941241e-06,7.7904134208681989e-08,3.7389644990155475e-12,1.2135069477816927e-22,1.2459605397768766e-12,5.4157633816512093e-34,7.2313418995519847e-15,6.8118861989941652e-25,1.3490732572153093e-13,7.6964748231798033e-23,1.4396242634264658e-23,7.3911745261746359e-16,2.5461597845383658e-27,0.0011720815797649307,0.12757141804785316,1.203448219360338e-08,5.9906980472051856e-06,7.692442180584813e-15,1.0284239227469545e-09,2.4628700147273137e-09,5.4155361765989618e-07,0.001330292730651362,8.1863494311501208e-05,1.0086312583309518e-10,1.9843774387508461e-08,1.8435622898291126e-10,3.2271076213641497e-11
