Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),H2X(49),COX(50),CO2X(24)
1.7016479103981558e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32876798402784863,0.11291462889710964,0.021291652177145834,4.2326411133448563e-09,5.5001575125894802e-06,1.6396560687016218e-05,1.6634103705312828e-05,6.9490180636986412e-15,8.9995999581320066e-22,1.8775019518604657e-08,4.641543714743125e-29,3.1137803769349912e-08,4.854603543192871e-22,8.4222232240132623e-13,6.3247092681007993e-16,1.6661658387305153e-18,1.322305769112783e-08,1.5621159438222627e-21,0.0057384610969526051,0.003037539951057276,1.3019429176477961e-09,2.3001358019202123e-05,9.7148167608514785e-14,2.3870001174308753e-09,1.9370415356930241e-07,1.133180449346711e-07,2.8112772218448661e-10,2.1516312256858988e-08,2.4424326992724794e-07,1.347510171677861e-11,6.9945108477797775e-13
1.707357736804639e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32875848039735417,0.11291468436583264,0.021286754150710612,4.2818378528242753e-09,5.564611855933501e-06,1.6523888058299618e-05,1.6740891866377102e-05,7.0199082028075974e-15,9.1332229355378728e-22,1.8855263372360452e-08,4.7354539558789807e-29,3.1241095388617719e-08,4.9181138847393158e-22,8.5239419805109267e-13,6.3879804481365558e-16,1.6825791699312528e-18,1.3332150386140878e-08,1.5871135453046625e-21,0.0057382986174646464,0.0030471638804797081,1.3059251503998647e-09,2.3040964342035529e-05,9.7447386380824654e-14,2.3908481580028679e-09,1.9367706545592358e-07,1.1387585784932343e-07,2.8434565137562443e-10,2.162863075721525e-08,2.4616332324238013e-07,1.3561219200418522e-11,7.0535245088876873e-13
1.713067563211122e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32874898055787533,0.11291473952678739,0.021281857534059912,4.3314482511374054e-09,5.6295247014261658e-06,1.6651488332991042e-05,1.684800264674287e-05,7.0913092087216617e-15,9.2682928824761848e-22,1.8935659890233847e-08,4.8309971896690096e-29,3.1344061381393719e-08,4.9822768863701505e-22,8.6264756942940182e-13,6.4515963441625987e-16,1.6990977057906764e-18,1.3441626022429607e-08,1.6124377234536277e-21,0.0057381361221685474,0.0030567842074706512,1.3099059099635954e-09,2.308039307986711e-05,9.774643689892809e-14,2.3946787120695944e-09,1.936501293899469e-07,1.144339216105696e-07,2.8758574427279011e-10,2.174120655988161e-08,2.4808752181861245e-07,1.3647593185008684e-11,7.112848571411357e-13
1.7187773896176052e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32873948450525015,0.11291479437769965,0.021276962326618236,4.3814744718568327e-09,5.6948971782353185e-06,1.6779359326390243e-05,1.6955435907497821e-05,7.1632233967070026e-15,9.4048192299255182e-22,1.9016209127540964e-08,4.9281973717319412e-29,3.1446702140522244e-08,5.0470975536207827e-22,8.7298275804458253e-13,6.5155569389044087e-16,1.7157217636993762e-18,1.3551483620648394e-08,1.6380918299711322e-21,0.0057379736134767932,0.0030664009321885091,1.3138851963163989e-09,2.311964586057935e-05,9.8045319620235828e-14,2.3984919450648463e-09,1.9362334383601833e-07,1.1499223532554717e-07,2.9084805143119046e-10,2.1854039526766495e-08,2.5001583136754801e-07,1.3734223538195722e-11,7.1724836760749007e-13
1.72391623338344e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32873094129230551,0.11291484347663107,0.021272557844319105,4.426855390388119e-09,5.7541263240634604e-06,1.6894672891799454e-05,1.7052401448095858e-05,7.2283868549445041e-15,9.5289459730597169e-22,1.9088834060848451e-08,5.0171142590990718e-29,3.153880108822336e-08,5.1060026173395257e-22,8.8235464725393074e-13,6.5734161749309308e-16,1.7307738993825748e-18,1.3650681228848616e-08,1.6614654054631972e-21,0.0057378273461183849,0.0030750529046227166,1.3174652944211932e-09,2.315482424264286e-05,9.8314170972768862e-14,2.4019091795680774e-09,1.9359936427311392e-07,1.1549493061337589e-07,2.9380316295639549e-10,2.1955808958286916e-08,2.5175479670602562e-07,1.381240994184299e-11,7.2264217401864298e-13
1.729055077149275e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32872240114057438,0.11291489232113586,0.02126815450259446,4.4725764645305139e-09,5.8137295053591103e-06,1.7010202411396185e-05,1.7149627984014651e-05,7.293969567111849e-15,9.654266951424889e-22,1.9161582779004729e-08,5.107410786885315e-29,3.1630637241012062e-08,5.1654481544097606e-22,8.9179330320016263e-13,6.6315545838440669e-16,1.745911996086708e-18,1.3750186723870463e-08,1.6851114382646604e-21,0.0057376810714142787,0.0030837019594614715,1.3210441991922942e-09,2.3189862542647181e-05,9.8582887091170673e-14,2.4053126320551693e-09,1.9357550430802754e-07,1.1599782690797772e-07,2.9677634576535464e-10,2.2057786480435373e-08,2.5349703971662835e-07,1.3890803800421819e-11,7.2806127323362503e-13
1.73419392091511e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32871386404726766,0.11291494090974613,0.021263752301025583,4.5186392806234974e-09,5.8737075417995156e-06,1.7125946324349082e-05,1.7247115413979656e-05,7.3599732334672564e-15,9.7807890743313045e-22,1.9234455319530634e-08,5.1991050260359302e-29,3.1722210921823368e-08,5.2254378708231528e-22,9.0129896023292737e-13,6.6899721470250116e-16,1.7611362849056897e-18,1.3849999396264536e-08,1.7090324253819258e-21,0.0057375347909331556,0.0030923480968221241,1.3246219106123487e-09,2.3224761889813632e-05,9.8851468293140615e-14,2.4087024171372307e-09,1.9355176286400444e-07,1.1650092349294769e-07,2.9976763631783396e-10,2.2159971992649166e-08,2.5524253591731316e-07,1.3969405017510276e-11,7.3350571171072825e-13
1.739332764680945e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32870533000966889,0.11291498924104948,0.021259351239194015,4.5650454278686424e-09,5.9340612519292364e-06,1.7241903079598081e-05,1.7344863636714368e-05,7.4263995582078936e-15,9.9085192617802399e-22,1.9307451719086735e-08,5.2922152427758909e-29,3.1813522464502343e-08,5.2859754906849964e-22,9.108718526873856e-13,6.7486688439984323e-16,1.7764469968438035e-18,1.3950118537936467e-08,1.7332308809263313e-21,0.0057373885061880962,0.0031009913168226601,1.3281984286667367e-09,2.3259523395834186e-05,9.9119914886531555e-14,2.4120786475162374e-09,1.9352813887736534e-07,1.1700421962463969e-07,3.0277707141968051e-10,2.2262365394411867e-08,2.5699126098403072e-07,1.4048213496696299e-11,7.3897553588378349e-13
1.7439577240701962e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32869765198627132,0.11291503251810102,0.021255391257675362,4.607105824302143e-09,5.9887014676525714e-06,1.7346444865306945e-05,1.7433059931287232e-05,7.4865460350922155e-15,1.0024515053632311e-21,1.937325440777372e-08,5.377240354421406e-29,3.1895479009296993e-08,5.3409308986266864e-22,9.1954513584630245e-13,6.8017345122644879e-16,1.790300720207777e-18,1.4040487212502119e-08,1.7552488181843724e-21,0.0057372568474791698,0.0031087677205782855,1.3314162745753075e-09,2.3290691801988534e-05,9.9361401980744226e-14,2.4151057573035662e-09,1.9350697684661661e-07,1.1745735612230941e-07,3.0550110676477685e-10,2.2354697118516688e-08,2.5856785424640958e-07,1.4119318257392227e-11,7.4392012071453103e-13
1.7485826834594476e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32868997643397024,0.11291507558467812,0.02125143219870048,4.6494467710868423e-09,6.0436472362471437e-06,1.745115668750781e-05,1.7521467312135203e-05,7.5470374967865452e-15,1.0141500051249959e-21,1.9439157476819433e-08,5.4634409577824905e-29,3.1977223759376522e-08,5.3963358801226339e-22,9.2827324029931419e-13,6.8550262433307186e-16,1.8042248016149728e-18,1.4131103040346713e-08,1.7774954122766656e-21,0.0057371251875272299,0.0031165417614552539,1.3346331538321637e-09,2.3321750229634729e-05,9.9602780508317523e-14,2.4181220573435215e-09,1.9348590834753164e-07,1.1791065306482735e-07,3.0823989505801867e-10,2.2447197078532579e-08,2.6014702580026711e-07,1.4190590752065208e-11,7.4888533920064465e-13
1.753207642848699e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32868230335092674,0.11291511843985906,0.021247474061964856,4.6920694326782512e-09,6.0988991520172105e-06,1.7556037435271255e-05,1.7610085705424378e-05,7.6078751938608929e-15,1.0259479321364783e-21,1.9505160951206995e-08,5.5508307814487792e-29,3.2058756979642584e-08,5.4521931879210286e-22,9.3705633683693028e-13,6.908544018495245e-16,1.8182194092812927e-18,1.4221965507966387e-08,1.7999725318620554e-21,0.0057369935273273885,0.0031243134395409653,1.3378490664273987e-09,2.3352699453916823e-05,9.9844050682567663e-14,2.4211276260843233e-09,1.9346493263093627e-07,1.1836410987026609e-07,3.1099346321147707e-10,2.2539865201248651e-08,2.6172875823352322e-07,1.4262030910466378e-11,7.5387122505384156e-13
1.7578326022379502e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32867463273534397,0.11291516108275396,0.021243516847164114,4.7349749753978587e-09,6.154457808485634e-06,1.7661086003763301e-05,1.7698915037320016e-05,7.6690603794862425e-15,1.0378457937621885e-21,1.9571264855382811e-08,5.6394236864015429e-29,3.2140078941450645e-08,5.5085055868056276e-22,9.4589459623410633e-13,6.9622878178888903e-16,1.8322847113638277e-18,1.4313074102672812e-08,1.8226820570312521e-21,0.0057368618678429297,0.0031320827549232867,1.3410640123512032e-09,2.338354023919954e-05,1.0008521271156667e-13,2.4241225408541482e-09,1.9344404895568685e-07,1.1881772593631704e-07,3.1376183789919569e-10,2.2632701413488737e-08,2.6331303423272123e-07,1.4333638662363129e-11,7.5887781193588791e-13
1.7624575616272015e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32866696458546574,0.11291520351250368,0.021239560553994053,4.778164567430475e-09,6.2103237983861121e-06,1.7766301294172292e-05,1.7787955233986614e-05,7.7305943094383035e-15,1.0498440980556112e-21,1.9637469213262918e-08,5.7292336670357927e-29,3.2221189922448643e-08,5.5652758536315033e-22,9.5478818924880318e-13,7.0162576204867414e-16,1.8464208759608646e-18,1.4404428312576137e-08,1.8456258793566678e-21,0.0057367302100063446,0.0031398497076905534,1.3442779915863099e-09,2.3414273339219866e-05,1.003262668119726e-13,2.4271068781105785e-09,1.9342325658837071e-07,1.1927150065552745e-07,3.1654504423600369e-10,2.2725705642082407e-08,2.648998365818572e-07,1.4405413937567983e-11,7.6390513332521162e-13
1.766620025077528e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3286600653573335,0.11291524151635332,0.021236000677883955,4.8172790294262255e-09,6.2608664486283552e-06,1.7861136699408321e-05,1.7868271639340167e-05,7.7862740627952634e-15,1.0607288708601338e-21,1.9697139042616086e-08,5.8111149240106724e-29,3.2294009651179207e-08,5.6167628756909597e-22,9.6283987432159749e-13,7.065023657264561e-16,1.8592041504339385e-18,1.4486856680035857e-08,1.866477216194751e-21,0.0057366117201089958,0.0031468379452186199,1.3471697463737855e-09,2.3441841672875094e-05,1.0054312338726678e-13,2.4297837998711015e-09,1.9340462092651916e-07,1.1968003303838082e-07,3.190626338570882e-10,2.2809553041345363e-08,2.6633010457387984e-07,1.4470154859636767e-11,7.684474783756451e-13
1.7707824885278543e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32865316812380685,0.11291527934629876,0.021232441547826896,4.8566253733275303e-09,6.3116589493828675e-06,1.7956105471484532e-05,1.7948758731524028e-05,7.8422382374862889e-15,1.071695785641725e-21,1.9756890275116699e-08,5.8940038486441549e-29,3.2366658926275266e-08,5.66862507124778e-22,9.7093664237915269e-13,7.1139727217472867e-16,1.8720450821165404e-18,1.4569483209730812e-08,1.8875212704779466e-21,0.0057364932329159232,0.0031538242691655275,1.3500607181296519e-09,2.3469323918381059e-05,1.0075989284891791e-13,2.4324522687024624e-09,1.9338605811305402e-07,1.2008869296188766e-07,3.2159227840506508e-10,2.2893536421309417e-08,2.6776239262688591e-07,1.4535031367536979e-11,7.7300667002884834e-13
1.7749449519781807e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32864627288368609,0.11291531700177392,0.021228883163601463,4.8962044546009096e-09,6.3627017310707092e-06,1.8051206821597501e-05,1.8029416456711015e-05,7.8984877543994117e-15,1.0827452141934564e-21,1.9816722927121155e-08,5.9779109241771786e-29,3.2439137962605727e-08,5.7208644898511881e-22,9.7907861786290121e-13,7.16310479624992e-16,1.8849437934301387e-18,1.4652307530086547e-08,1.9087594452176719e-21,0.0057363747490466951,0.0031608086795967012,1.3529509068447817e-09,2.349672060379885e-05,1.0097657534247867e-13,2.4351123379753038e-09,1.9336756762949353e-07,1.2049747995563855e-07,3.2413399695097616e-10,2.2977655728682005e-08,2.6919668838836143e-07,1.4600043410111381e-11,7.7758273265173466e-13
1.779107415428507e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32863937963579565,0.11291535448223056,0.021225325524986335,4.9360171299282978e-09,6.4139952235706961e-06,1.8146439964719257e-05,1.8110244761073671e-05,7.9550235361414066e-15,1.0938775287545749e-21,1.9876637014652485e-08,6.0628467239805357e-29,3.2511446978788084e-08,5.7734831890592311e-22,9.8726592519954517e-13,7.2124198623563494e-16,1.8979004067576169e-18,1.4735329270011551e-08,1.9301931510839303e-21,0.0057362562691030128,0.0031677911765779065,1.3558403125113047e-09,2.3524032250627001e-05,1.0119317101089318e-13,2.4377640603701716e-09,1.9334914896231273e-07,1.2090639354008304e-07,3.2668780863414769e-10,2.3061910910184732e-08,2.7063297956691268e-07,1.466519093620815e-11,7.8217569060444372e-13
1.7832698788788335e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32863248837898296,0.11291539178713782,0.021221768631760285,4.9760642572054123e-09,6.4655398562138605e-06,1.8241804119556874e-05,1.8191243590784373e-05,8.0118465070400922e-15,1.1050931020091221e-21,1.9936632553403669e-08,6.1488219121787962e-29,3.2583586197102459e-08,5.8264832344597716e-22,9.9549868880018454e-13,7.2619179009254378e-16,1.9109150444432755e-18,1.4818548058887873e-08,1.9518238064352275e-21,0.0057361377936692194,0.0031747717601752542,1.3587289351210505e-09,2.3551259373894113e-05,1.0140967999509332e-13,2.4404074878938882e-09,1.9333080160287913e-07,1.2131543322751684e-07,3.2925373252028682e-10,2.3146301912556886e-08,2.7207125393161688e-07,1.4730473894685257e-11,7.8678556820931356e-13
1.7874323423291598e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32862559911211886,0.11291542891598165,0.0212182124837022,5.0163466955400975e-09,6.5173360577777432e-06,1.8337298508512682e-05,1.8272412892015334e-05,8.0689575931466231e-15,1.1163923070845613e-21,1.9996709558740824e-08,6.2358472442786008e-29,3.2655555843407393e-08,5.8798666996914433e-22,1.0037770330594615e-12,7.3115988920969662e-16,1.923987828792831e-18,1.4901963526561855e-08,1.9736528373485909e-21,0.0057360193233127925,0.0031817504304552059,1.3616167746658471e-09,2.3578402482250978e-05,1.0162610243394735e-13,2.4430426718890729e-09,1.9331252504738485e-07,1.2172459852222817e-07,3.3183178765058666e-10,2.3230828682551281e-08,2.7351149931138213e-07,1.4795892234409143e-11,7.914123897562865e-13
1.7915948057794862e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32861871183409608,0.11291546586826449,0.02121465708059107,5.0568653052506831e-09,6.569384256480824e-06,1.8432922357644759e-05,1.8353752610938728e-05,8.1263577222378171e-15,1.1277755175504042e-21,2.0056868045706361e-08,6.3239335677992968e-29,3.2727356147056732e-08,5.9336356664645962e-22,1.0121010823547121e-12,7.3614628152975583e-16,1.9371188820734162e-18,1.4985575303334995e-08,1.9956816776496445e-21,0.0057359008585848243,0.0031887271874845836,1.3645038311376526e-09,2.3605462078062054e-05,1.0184243846434762e-13,2.4456696630439569e-09,1.9329431879678555e-07,1.2213388892056194e-07,3.3442199303067447e-10,2.3315491166933774e-08,2.7495370359431161e-07,1.4861445904254903e-11,7.9605617950597849e-13
1.7999197326801387e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32860494324025363,0.11291553924123553,0.021207548508326131,5.138614486115302e-09,6.6742383553499998e-06,1.8624555358715483e-05,1.8516943086551365e-05,8.242028829123382e-15,1.1507954511333687e-21,2.017742952309198e-08,6.5033330430535802e-29,3.287044966079084e-08,6.0423384719609371e-22,1.0288867934708856e-12,7.4617393719617992e-16,1.9635562843032905e-18,1.5153386307606428e-08,2.040344560641335e-21,0.0057356639481395029,0.0032026749620607323,1.3702755948301602e-09,2.365933271061352e-05,1.0227485183750221e-13,2.450899266371627e-09,1.9325811523759943e-07,1.2295284297439413e-07,3.3963893038132552e-10,2.3485223066000427e-08,2.7784394071429691e-07,1.4992959029856338e-11,8.0539476049672475e-13
1.8082446595807912e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32859118258902204,0.11291561190237981,0.021200442913199415,5.2213187064925844e-09,6.780105567177052e-06,1.88166970028746e-05,1.8680814586999993e-05,8.3588672845111537e-15,1.1741559001030392e-21,2.0298317099541422e-08,6.6871089825041119e-29,3.3012868639954167e-08,6.1526084668610698e-22,1.0458568167891384e-12,7.5627473922888225e-16,1.990228228498293e-18,1.5321978122875896e-08,2.0858240821343949e-21,0.0057354270664319073,0.0032166150844456804,1.3760442261347953e-09,2.3712875168154867e-05,1.0270692117066793e-13,2.4560966906594637e-09,1.932221870261695e-07,1.2377229120485783e-07,3.449046958958077e-10,2.365549718417068e-08,2.8074186955656726e-07,1.512501286266605e-11,8.148015046363145e-13
1.8165695864814437e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32857742987228905,0.11291568384825945,0.021193340293446467,5.3049848923377635e-09,6.8869892970173802e-06,1.9009341226264476e-05,1.8845366681664399e-05,8.4768805729719977e-15,1.1978598687897452e-21,2.0419530884047843e-08,6.8753515437978349e-29,3.3154615037003734e-08,6.2644625975625763e-22,1.0630121466189083e-12,7.6644866866039408e-16,2.017135691406487e-18,1.5491347807032148e-08,2.1321319947671684e-21,0.0057351902173273977,0.0032305475551875559,1.3818097249884984e-09,2.3766093252410997e-05,1.0313864748959957e-13,2.4612623188273799e-09,1.9318653033608344e-07,1.2459222930726765e-07,3.5021944031672993e-10,2.3826313096085037e-08,2.8364739529367824e-07,1.5257606994001912e-11,8.2427660487909127e-13
1.8248945133820962e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32856368508224726,0.11291575507565653,0.021186240647304431,5.389619988815223e-09,6.994892940448996e-06,1.9202482019881363e-05,1.9010598939928018e-05,8.5960762069060849e-15,1.2219103684656332e-21,2.0541070980706401e-08,7.0681524184356586e-29,3.3295690852776198e-08,6.3779179416152934e-22,1.0803537769116894e-12,7.7669570543600703e-16,2.0442796491586138e-18,1.5661492424407193e-08,2.1792801780681251e-21,0.0057349534044712361,0.0032444723748408376,1.3875720913290832e-09,2.3818990672983309e-05,1.0357003179049553e-13,2.4663965242258162e-09,1.9315114141194679e-07,1.2541265285970408e-07,3.5558331379640962e-10,2.3997670376607757e-08,2.8656042398664583e-07,1.5390741015324131e-11,8.338202536810425e-13
