Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2X(36),H2OX(35),CXHO(27),OCX(21),COX(37),HOCXO(25),CO2X(34),CX(24),CH3OHX(46),CH2O3(144),SX(155),HO2X(135),CH2O2(69),SX(192),C2H6X(39)
1.9859774231213196e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079658253539284865,0.089408130649995476,0.03617383530245763,0.0017665513001368057,0.017294108233148933,8.5322374868751093e-05,0.00082662803529073489,5.7215834065498372e-08,2.1125323238868109e-13,7.3707357334307387e-11,0.0,2.9057579116715889e-14,5.4038425389000244e-16,1.0889075458070202e-06,8.6469612172549417e-15,3.5573431907594254e-13,2.5824315275014668e-11,9.9852414179611679e-23,1.32060173437514e-05,0.10460617166676331,1.6424991846385933e-08,0.00026282350126564583,0.00037330416777544683,7.0967602165462039e-08,0.0068857080994898321,1.260251151283785e-08,2.5544016889830133e-06,7.4302112895227911e-11,0.0010885026994613136,1.2209542507415921e-07,3.5288563457563933e-09,2.6091999713255131e-07,5.4724881961728521e-10,1.6083503489892413e-10,8.0316927003763663e-06,1.1862701900928255e-09,4.7375597353836377e-06,1.5619385973863228e-06,2.3069963239865143e-10,8.4509873634205242e-12
1.992976791612569e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079614759903739618,0.089372338776073187,0.036104980235944162,0.001783505236144601,0.017360422000108868,8.5330171733594953e-05,0.00083052812583988536,5.7383056693147637e-08,2.1269142580915901e-13,7.372597346932979e-11,0.0,2.9061798677146812e-14,5.4488861863492365e-16,1.0934094865317913e-06,8.6769250570444637e-15,3.5822608263611544e-13,2.5846945593826875e-11,1.0121298367357303e-22,1.3193522877526642e-05,0.10463492122233455,1.6415470958557596e-08,0.0002628994817578299,0.000373105821835969,7.1076158984517656e-08,0.0068961435615615616,1.2596781461121125e-08,2.5627964558157997e-06,7.4475534047105821e-11,0.0010929096814580974,1.2260451064689378e-07,3.5460981640668732e-09,2.6328030367307747e-07,5.4875072698811352e-10,1.6141181107133074e-10,8.1190477622691574e-06,1.1985179162621523e-09,4.7626645783565511e-06,1.5746429281930583e-06,2.3244911454597087e-10,8.4710591127274257e-12
1.9999761601038182e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079571868313231181,0.089336572895114472,0.036036330687835808,0.0018005324097995024,0.017426719759437732,8.5337813729303625e-05,0.00083441593026940927,5.7550085388462485e-08,2.1413218945570843e-13,7.3744107603890335e-11,0.0,2.906594787298425e-14,5.4941004907904372e-16,1.0979100979846307e-06,8.7066803857820393e-15,3.6072218225724355e-13,2.58693044116902e-11,1.0258587959013538e-22,1.3181137750240168e-05,0.10466315528893709,1.6406016167754144e-08,0.00026297389082085562,0.00037290989613354908,7.1183881795917463e-08,0.0069065051060535716,1.2591122567493509e-08,2.5711976185862354e-06,7.4647478938994649e-11,0.0010973030384322819,1.231120859143148e-07,3.5632746379628169e-09,2.6565069140637334e-07,5.5024567327285878e-10,1.6198889059760717e-10,8.206852472611355e-06,1.21082705737296e-09,4.7877835460991879e-06,1.5873803049244979e-06,2.3420319538529984e-10,8.4911395204993966e-12
2.0069755285950675e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079529574161928906,0.089300832877828418,0.035967884912582723,0.0018176325465121814,0.01749300152366149,8.534530056819329e-05,0.00083829136636728223,5.7716921603597211e-08,2.1557550061127489e-13,7.3761762089925927e-11,0.0,2.9070026832025933e-14,5.5394850536289173e-16,1.1024093699160047e-06,8.7362268051746484e-15,3.6322257193618977e-13,2.5891393057707383e-11,1.039711480898907e-22,1.3168861054175055e-05,0.1046908779933509,1.6396627013592025e-08,0.00026304673923443768,0.00037271637080940243,7.1290775672051059e-08,0.0069167932429448492,1.2585534123198257e-08,2.5796052555983283e-06,7.4817951788389118e-11,0.0011016827496497866,1.2361814754490645e-07,3.580385265830791e-09,2.6803114386667306e-07,5.5173369601316766e-10,1.6256627794122757e-10,8.2951049216814159e-06,1.2231974477433513e-09,4.8129163693612956e-06,1.6001504155950791e-06,2.359618500161887e-10,8.5112289136224837e-12
2.0139748970863168e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079487872886686711,0.089265118595435899,0.035899641184831056,0.0018348053706892702,0.017559267305483597,8.5352631976958089e-05,0.00084215435375165353,5.7883566779038143e-08,2.1702133667299274e-13,7.3778939275310631e-11,0.0,2.9074035685936937e-14,5.5850394752272135e-16,1.1069072921953081e-06,8.7655639396201403e-15,3.6572720589584543e-13,2.5913212858153832e-11,1.0536883506403471e-22,1.3156691890189201e-05,0.10471809342087088,1.6387303037988263e-08,0.00026311803769854818,0.00037252522620526271,7.1396845669277241e-08,0.0069270084796621929,1.2580015427154438e-08,2.5880194441971862e-06,7.498695687643426e-11,0.0011060487955990119,1.2412269235472281e-07,3.5974295567071401e-09,2.7042164457424603e-07,5.5321483285933467e-10,1.6314397751141398e-10,8.3838031821701469e-06,1.2356289203348365e-09,4.8380627806757692e-06,1.6129529487351507e-06,2.3772505362234285e-10,8.5313276144034189e-12
2.020974265577566e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079446759966544683,0.089229429919675751,0.035831597799149885,0.0018520506057652908,0.017625517117775741,8.5359807696504562e-05,0.00084600481385535987,5.805002234368802e-08,2.1846967515221311e-13,7.3795641503906452e-11,0.0,2.9077974570187109e-14,5.6307633549312054e-16,1.1114038548089449e-06,8.7946914359827375e-15,3.6823603858544462e-13,2.5934765136457232e-11,1.0677898613337681e-22,1.3144629367615798e-05,0.10474480561582974,1.6378043785170627e-08,0.00026318779683424129,0.00037233644286079233,7.1502096827735212e-08,0.0069371513210758464,1.2574565785861107e-08,2.5964402607790215e-06,7.5154498546446646e-11,0.0011104011579724004,1.2462571730530334e-07,3.6144070302028114e-09,2.7282217703634643e-07,5.5468912156324075e-10,1.6372199366356215e-10,8.4729453095300518e-06,1.2481213067787172e-09,4.8632225143477812e-06,1.6257875934123629e-06,2.3949278147192902e-10,8.5514359406311333e-12
2.0279736340688154e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079406230922238683,0.089193766722810638,0.035763753069762975,0.0018693679742342044,0.017691750973568995,8.5366827481787202e-05,0.00084984266991040554,5.8216289714950024e-08,2.1992049367451908e-13,7.3811871115609233e-11,0.0,2.9081843623988733e-14,5.6766562910959545e-16,1.1158990478584453e-06,8.8236089633677884e-15,3.7074902468084839e-13,2.5956051213176802e-11,1.0820164664737858e-22,1.3132672604165369e-05,0.10477101858211255,1.6368848801686976e-08,0.00026325602718446422,0.00037215000151103551,7.1606534171159595e-08,0.0069472222694955356,1.2569184513303021e-08,2.6048677808010884e-06,7.5320581202451199e-11,0.0011147398196482044,1.2512721950161072e-07,3.6313172164273733e-09,2.7523272474814062e-07,5.561565999714444e-10,1.6430033069966737e-10,8.5625293423227845e-06,1.2606744374022284e-09,4.8883953064439742e-06,1.6386540392526798e-06,2.412650089178682e-10,8.571554205637444e-12
2.0349730025600647e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079366281315717144,0.08915812887763272,0.035696105330284472,0.0018867571976805874,0.017757968886045066,8.5373691101645378e-05,0.00085366784693241147,5.8382370298811603e-08,2.2137376997972909e-13,7.382763044639039e-11,0.0,2.908564299023473e-14,5.7227178811112542e-16,1.120392861558616e-06,8.8523162128957421e-15,3.732661190847992e-13,2.59770724059822e-11,1.096368616832213e-22,1.312082072582923e-05,0.10479673628366323,1.6359717636413862e-08,0.00026332273921485174,0.0003719658830839131,7.1710162706701429e-08,0.0069572218246669567,1.2563870930857866e-08,2.6133020787915076e-06,7.5485209307736348e-11,0.0011190647646724674,1.2562719618998927e-07,3.6481596559124097e-09,2.7765327119361083e-07,5.576173060184114e-10,1.6487899286874896e-10,8.6525533025648009e-06,1.2732881412544534e-09,4.9135808947817371e-06,1.6515519764610018e-06,2.4304171139811214e-10,8.591682718356923e-12
2.041972371051314e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079326906749665943,0.089122516257468989,0.035628652933459244,0.0019042179968104336,0.017824170868527837,8.5380398338641178e-05,0.00085748027170504115,5.8548265489927812e-08,2.2282948192188762e-13,7.3842921828333948e-11,0.0,2.908937281543728e-14,5.7689477214269139e-16,1.124885286235728e-06,8.8808128974755389e-15,3.7578727692714645e-13,2.5997830029632064e-11,1.1108467604490175e-22,1.3109072866784427e-05,0.10482196264498253,1.6350649840564391e-08,0.00026338794331450666,0.00037178406869776086,7.181298742475354e-08,0.0069671504837686441,1.2558624367205005e-08,2.6217432283590195e-06,7.5648387383424087e-11,0.0011233759782412068,1.2612564475614616e-07,3.6649338995342527e-09,2.8008379984643994e-07,5.5907127771988825e-10,1.6545798436727462e-10,8.7430151960710293e-06,1.2859622461319983e-09,4.9387790189185487e-06,1.6644810958414108e-06,2.4482286443590783e-10,8.611821783385977e-12
2.0489717395425633e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079288102867040133,0.089086928736186788,0.03556139425090709,0.0019217500914815873,0.017890356934475028,8.5386948988899032e-05,0.00086127987276440031,5.8713976671704431e-08,2.2428760746924451e-13,7.3857747589669415e-11,0.0,2.9093033249666773e-14,5.815345407577771e-16,1.1293763123257356e-06,8.9090987515773398e-15,3.7831245356504326e-13,2.6018325395952299e-11,1.1254513426235662e-22,1.3097428169300156e-05,0.10484670155161803,1.6341644967695362e-08,0.00026345164979676576,0.00037160453965890772,7.1915013298780734e-08,0.0069770087414092602,1.2553444158235642e-08,2.6301913022026283e-06,7.5810120007057013e-11,0.0011276734466828084,1.2662256272315317e-07,3.6816395084360515e-09,2.8252429417087278e-07,5.605185531664174e-10,1.6603730933958374e-10,8.8339130127966493e-06,1.29869657860444e-09,4.9639894201413838e-06,1.6774410888170397e-06,2.4660844364004708e-10,8.631971701041116e-12
2.0559711080338126e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079249865350603299,0.08905136618819845,0.035494327672871279,0.0019393532007338067,0.017956527097470209,8.5393342861945785e-05,0.0008650665803834228,5.8879505216380753e-08,2.2574812470422242e-13,7.387211005480077e-11,0.0,2.9096624446491201e-14,5.8619105342084431e-16,1.1338659303725303e-06,8.9371735310047345e-15,3.8084160458311529e-13,2.6038559813814065e-11,1.1401828059061485e-22,1.3085885783645508e-05,0.10487095685064665,1.6332702573713718e-08,0.00026351386889995144,0.00037142727745929422,7.2016245285155114e-08,0.0069867970896252745,1.254832964696447e-08,2.6386463721211821e-06,7.5970411811202335e-11,0.0011319571574406205,1.2711794774947075e-07,3.6982760539493041e-09,2.8497473762255907e-07,5.6195917051698883e-10,1.6661697187831046e-10,8.9252447271768239e-06,1.3114909640395385e-09,4.9892118414561947e-06,1.6904316474495649e-06,2.4839842470510314e-10,8.6521327674164984e-12
2.062970476525062e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079212189922473836,0.089015828488466328,0.035427451607970999,0.0019570270428184607,0.018022681371214842,8.539957978055275e-05,0.0008688403265562386,5.9044852485111839e-08,2.2721101182337287e-13,7.3886011544331211e-11,0.0,2.9100146562916112e-14,5.9086426950977927e-16,1.1383541310262262e-06,8.9650370126664737e-15,3.8337468579360202e-13,2.6058534589111527e-11,1.1550415900897744e-22,1.3074444867998615e-05,0.10489473235114906,1.6323822216882376e-08,0.00026357461078811007,0.0003712522637741299,7.211668832299545e-08,0.006996516017878999,1.2543280183442683e-08,2.6471085090228444e-06,7.6129267482071345e-11,0.0011362270990557509,1.2761179762699239e-07,3.7148431175148134e-09,2.8743511364937568e-07,5.6339316799282268e-10,1.6719697602480501e-10,9.0170082984644668e-06,1.3243452266282256e-09,5.0144460275774545e-06,1.7034524644583308e-06,2.5019278341165491e-10,8.6723052744406445e-12
2.0699698450163113e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079175072343677877,0.088980315512507457,0.035360764482957753,0.001974771335227863,0.018088819769520623,8.5405659580578414e-05,0.00087260104498253189,5.9210019828050643e-08,2.2867624713732136e-13,7.3899454375084241e-11,0.0,2.9103599759324772e-14,5.9555414831831591e-16,1.1428409050414764e-06,8.9926889943477485e-15,3.8591165323647103e-13,2.6078251024739347e-11,1.1700281322022575e-22,1.3063104588357176e-05,0.10491803182467688,1.631500345782532e-08,0.00026363388555173707,0.00037107948045958999,7.2216347334011724e-08,0.0070061660130570401,1.2538295124672392e-08,2.6555777829344816e-06,7.6286691758155387e-11,0.00114048326115007,1.2810411027911077e-07,3.7313402906030791e-09,2.8990540569222925e-07,5.6482058387129369e-10,1.677773257695546e-10,9.1092016710658693e-06,1.337259189409345e-09,5.0396917249177715e-06,1.7165032332391038e-06,2.5199149562649663e-10,8.6924895099324217e-12
2.0769692135075606e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079138508413709674,0.088944827136397855,0.035294264742475705,0.0019925857947242463,0.018154942306302008,8.5411582110812487e-05,0.00087634867105189081,5.9375008584429582e-08,2.3014380907070128e-13,7.3912440860121187e-11,0.0,2.9106984199418959e-14,6.0026064905842824e-16,1.1473262432758238e-06,9.0201292944811333e-15,3.8845246317950588e-13,2.6097710420570081e-11,1.1851428664985597e-22,1.3051864118450289e-05,0.10494085900571204,1.6306245859532168e-08,0.00026369170320848789,0.00037090890955054906,7.2315227222353956e-08,0.007015747559469071,1.253337383452236e-08,2.6640542630109765e-06,7.6442689428878289e-11,0.001144725634409407,1.2859488375880448e-07,3.7477671746342386e-09,2.9238559718584147e-07,5.6624145647997777e-10,1.6835802505260372e-10,9.2018227748742892e-06,1.3502326742941846e-09,5.0649486815775641e-06,1.7295836478824631e-06,2.5379453730283691e-10,8.7126857576563135e-12
2.08396858199881e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079102493970097887,0.088909363236776798,0.035227950848825788,0.0020104701373683713,0.018221048995568902,8.5417347232821271e-05,0.00088008314182815245,5.9539820082641806e-08,2.316136761620773e-13,7.3924973308754867e-11,0.0,2.9110300050160028e-14,6.0498373086270148e-16,1.1518101366880769e-06,9.0473577519171521e-15,3.9099707211836798e-13,2.6116914073431209e-11,1.2003862244534176e-22,1.3040722639651527e-05,0.10496321759211957,1.6297548987362014e-08,0.00026374807370387873,0.00037074053325835191,7.2413332874465434e-08,0.007025261138846983,1.2528515683645073e-08,2.6725380175444431e-06,7.6597265333264713e-11,0.0011489542105669484,1.290841162467458e-07,3.764123380897528e-09,2.9487567155951383e-07,5.6765582419083414e-10,1.6893907776397188e-10,9.2948695256013722e-06,1.3632655020907579e-09,5.0902166473348049e-06,1.7426934031918315e-06,2.5560188448048451e-10,8.7328942973768831e-12
2.0909679504900592e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079067024887979107,0.088873923690850912,0.035161821281733466,0.0020284240785477877,0.018287139851419516,8.5422954820794082e-05,0.00088380439603374971,5.97044556403221e-08,2.3308582706385812e-13,7.3937054026560237e-11,0.0,2.9113547481710465e-14,6.0972335278667271e-16,1.1562925763367217e-06,9.0743742256946441e-15,3.9354543677663299e-13,2.6135863277082224e-11,1.2157586347542283e-22,1.302967934089341e-05,0.10498511124559273,1.6288912409046907e-08,0.00026380300691197171,0.00037057433396862059,7.2510669158940515e-08,0.0070347072303443871,1.252372004939514e-08,2.6810291139733695e-06,7.6750424358624264e-11,0.0011531689823868312,1.2957180604942932e-07,3.7804085304702452e-09,2.9737561223787777e-07,5.6906372541450914e-10,1.6952048774407262e-10,9.3883398251064334e-06,1.376357492527878e-09,5.1154953736348296e-06,1.7558321947011462e-06,2.5741351328602334e-10,8.7531154049126119e-12
2.0979673189813085e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079032097079677219,0.088838508376398034,0.035095874538120332,0.002046447333004733,0.018353214888033445,8.5428404761390701e-05,0.00088751237403405538,5.9868916564427304e-08,2.3456024054219894e-13,7.3948685315381243e-11,0.0,2.9116726667375987e-14,6.1447947381114902e-16,1.1607735533783563e-06,9.1011785948108725e-15,3.960975141058021e-13,2.6154559322191411e-11,1.2312605232942118e-22,1.3018733418582979e-05,0.10500654359209126,1.6280335694694447e-08,0.00026385651263605066,0.00037041029423909706,7.2607240926386587e-08,0.0070440863105364366,1.2518986315748877e-08,2.6895276188916503e-06,7.6902171439252299e-11,0.0011573699436479307,1.3005795159732053e-07,3.7966222541363559e-09,2.9988540264162372e-07,5.7046519859477267e-10,1.7010225878412859e-10,9.4822315617234924e-06,1.3895084642789795e-09,5.1407846135801972e-06,1.7689997186921726e-06,2.5922939993297372e-10,8.7733493521889045e-12
2.1049666874725578e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.078997706494289485,0.088803117171770876,0.035030109131879102,0.0020645396148636828,0.018419274119664875,8.5433696953590482e-05,0.00089120701782173495,6.0033204151316419e-08,2.3603689547689417e-13,7.3959869473335046e-11,0.0,2.9119837783547817e-14,6.1925205284449741e-16,1.1652530590661615e-06,9.1277707579915052e-15,3.9865326128528955e-13,2.6173003496312591e-11,1.2468923131658247e-22,1.3007884076518721e-05,0.10502751822227303,1.6271818416790172e-08,0.00026390860060928391,0.00037024839679752051,7.27030530092907e-08,0.0070533988534199968,1.2514313873225267e-08,2.6980335980575728e-06,7.7052511555145676e-11,0.0011615570891278456,1.3054255144302546e-07,3.8127641923047264e-09,3.0240502618821726e-07,5.7186028220306428e-10,1.7068439462658796e-10,9.5765426105861331e-06,1.4027182349857334e-09,5.1660841219206366e-06,1.7821956722114699e-06,2.6104952072194491e-10,8.793596407290498e-12
2.111966055963807e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.07896384911727844,0.088767749955900546,0.034964523593652326,0.002082700637658553,0.018485317560635997,8.5438831308541825e-05,0.00089488827100110777,6.0197319686830243e-08,2.3751577086125963e-13,7.3970608794812796e-11,0.0,2.9122881009645672e-14,6.2404104872491066e-16,1.1697310847483906e-06,9.1541506334604422e-15,4.0121263572238444e-13,2.6191197083861802e-11,1.262654424654446e-22,1.2997130525808609e-05,0.10504803869191881,1.6263360150199112e-08,0.00026395928049537597,0.00037008862453953871,7.2798110221889654e-08,0.0070626453304141208,1.2509702118807953e-08,2.7065471164026905e-06,7.7201449730735068e-11,0.0011657304145870661,1.3102560425948014e-07,3.8288339949268996e-09,3.0493446629259543e-07,5.7324901473317719e-10,1.7126689896553737e-10,9.6712708339500656e-06,1.4159866212814194e-09,5.1913936550430178e-06,1.7954197530870085e-06,2.6287385204077449e-10,8.8138568345130916e-12
2.1189654244550564e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.078930520970070139,0.08873240660829998,0.034899116470614354,0.0021009301143595518,0.018551345225330557,8.5443807749413677e-05,0.00089855607877251662,6.0361264446370692e-08,2.3899684580200567e-13,7.3980905570477593e-11,0.0,2.9125856528061003e-14,6.2884642022264712e-16,1.1742076218668949e-06,9.1803181587096535e-15,4.0377559505219135e-13,2.6209141366093819e-11,1.2785472752323153e-22,1.2986471984789396e-05,0.10506810852235036,1.6254960472167131e-08,0.0002640085618892074,0.00036993096052665277,7.2892417360044992e-08,0.0070718262103608579,1.2505150455868652e-08,2.7150682380406265e-06,7.7348991033632765e-11,0.001169889916753342,1.3150710883816058e-07,3.8448313214146248e-09,3.0747370636784956e-07,5.7463143469604369e-10,1.718497754471152e-10,9.7664140815134417e-06,1.4293134388140878e-09,5.216712970961433e-06,1.8086716599444357e-06,2.6470237036465796e-10,8.8341308944143581e-12
