Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(58),CO2X(24)
5.090354653590522e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559979321,0.099999999999839856,0.099999999999976649,5.9841218484175359e-85,7.0688117137840686e-47,3.4744183615693855e-36,1.4108021652089797e-60,1.7905559111241507e-44,1.0733494821995943e-39,2.6343668348161542e-24,5.9555673276423168e-94,2.6343661741317657e-24,3.7851188105913342e-60,1.6055881857151829e-53,3.3236016532500515e-61,9.6856560060405578e-88,1.0936425402781238e-39,2.4705508078225378e-73,1.6015134660831286e-13,4.6713801829423484e-14,1.0586671114375349e-18,4.8945055464348704e-28,1.0586671694133965e-18,2.9189746169239722e-26,2.8385487700789399e-29,6.9366168976668726e-34,3.1072483544268281e-54,5.6821431138885521e-40,6.4393059243614879e-74,1.0460442565474135e-77
1.0180778350471205e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559958632,0.099999999999679706,0.099999999999953293,3.0542871743014939e-82,1.1310185652483539e-45,2.6178180139148913e-35,1.1692703814344113e-59,1.43246732360575e-43,4.2934425273107365e-39,5.2687707229035684e-24,1.9058304718238989e-92,5.2687680801391897e-24,3.0281495107256913e-59,2.5689852514236136e-52,2.6589134120734609e-60,1.6022199975216144e-86,4.45578876909635e-39,3.952956579965694e-72,3.2030486542970196e-13,9.3428237263823695e-14,2.1173485246977702e-18,1.9578202021682992e-27,2.1173487567169222e-18,1.1664682919469957e-25,2.2687532717575121e-28,1.1064152153340473e-32,1.982426328156942e-52,4.5457636868340151e-39,1.0652023538726505e-72,2.6695067527067043e-75
2.036162574423257e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559917259,0.099999999999359393,0.09999999999990658,1.5592623466962579e-79,1.8096339105354245e-44,2.026900897261587e-34,1.453794161350009e-58,1.1459828097518003e-42,1.717386484657408e-38,1.0537582464803864e-23,6.0987569561281169e-91,1.0537571893693071e-23,2.4225492478775645e-58,4.1104056975462382e-51,2.1271442059595315e-59,3.903562496582901e-85,1.8472640094827386e-38,6.3248106028538862e-71,6.4061190304834465e-13,1.8685710813231031e-13,4.2347111788258682e-18,7.8313051813982311e-27,4.2347121078115667e-18,4.6568539995698968e-25,1.8116419387476892e-27,1.7651301147003551e-31,1.2650729040105019e-50,3.6366249240904042e-38,2.5952010943439081e-71,6.8141320794327571e-73
4.07233205317553e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559834509,0.09999999999871878,0.099999999999813155,7.9506546293414363e-77,2.895408832324469e-43,1.5903397719553262e-33,7.7704399531435185e-57,9.1678968882690582e-42,6.8695693180681959e-38,2.1075221811503755e-23,1.951631681249003e-89,2.1075179526956976e-23,1.9380638208478498e-57,6.576653261245082e-50,1.7017217799880433e-58,4.0406202981726697e-83,7.9085887707463059e-38,1.0119824526984972e-69,1.2812259781890881e-12,3.7371484986802855e-13,8.4694357975126821e-18,3.1325176714691069e-26,8.4694395206618484e-18,1.8555511250254292e-24,1.4439517711509736e-26,2.8125324821846108e-30,8.06316452316004e-49,2.9092964031120754e-37,2.6863200397262023e-69,1.7372535836606643e-70
8.144671010680076e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559669013,0.099999999997437541,0.099999999999626291,4.0409311574051187e-74,4.632621666201015e-42,1.2530987306083799e-32,9.0154200307191767e-55,7.3343290453819375e-41,2.7478359486645685e-37,4.215056395648005e-23,6.2453551890398732e-88,4.2150394818109382e-23,1.5504809325730229e-56,1.0522586803144378e-48,1.3613816295747049e-57,9.3258434906919108e-81,3.5790466180611711e-37,1.6192024500492098e-68,2.5624541280844077e-12,7.4743033333444452e-13,1.6938882276609702e-17,1.2529987679447738e-25,1.693889722619888e-17,7.3652706000580692e-24,1.1466667243429926e-25,4.4667821706595201e-29,5.1225430167526365e-47,2.3274211065552007e-36,6.2000827287963617e-67,4.4147795102894353e-68
1.6289348925689168e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362559338023,0.099999999994875063,0.099999999999252576,2.0399119638180246e-71,7.4120786928928831e-41,9.8434533018483831e-32,1.1309755206064028e-52,5.8674642832405955e-40,1.0991388601885018e-36,8.4301502052573398e-23,1.9985905456928955e-86,8.4300825498912428e-23,1.2404288673917808e-55,1.6835894618842306e-47,1.0891096090809755e-56,2.3390236783871383e-78,1.7640980877863781e-36,2.5908133669675683e-67,5.1249104263303771e-12,1.4948613002471946e-12,3.3877764201704716e-17,5.0119191086139427e-25,3.387782444648875e-17,2.9015212165812233e-23,9.0401893484214207e-25,7.0454674596422458e-28,3.232274836652565e-45,1.8619071171024176e-35,1.5550461281960366e-64,1.1143026496655847e-65
3.257870475570735e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362558676041,0.099999999989750121,0.099999999998505146,1.0160724687370766e-68,1.1858945142649286e-39,7.642606590329326e-31,1.4078396953357645e-50,4.69396613821509e-39,4.396587093650767e-36,1.6860439346800014e-22,6.3959678100789457e-85,1.6860168725451203e-22,9.9241221594627332e-55,2.6936603899406152e-46,8.7129360652738691e-56,5.8234115986866227e-76,9.7161060754866929e-36,4.1455810285848272e-66,1.0249823016643641e-11,2.9897232339923699e-12,6.7755483919556767e-17,2.0047049637582729e-24,6.7755728326481801e-17,1.1264109378938442e-22,7.0276343806991344e-24,1.0963373184354812e-26,2.0123212720082159e-43,1.4894764094913633e-34,3.871548791450553e-62,2.7750755001995426e-63
6.515741641574372e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362557352072,0.099999999979500223,0.099999999997010286,4.9340111547570669e-66,1.8973086147489298e-38,5.7884805940139744e-30,1.7091586520655308e-48,3.7551616638122216e-38,1.7586593211563711e-35,3.372142371812334e-22,2.0470134233848944e-83,3.372034123416943e-22,7.9403977897832481e-54,4.3095881802731335e-45,6.9704396826155429e-55,1.4141025963066872e-73,6.0140244182058504e-35,6.6338192259263224e-65,2.0499648172555453e-11,5.9794471011614148e-12,1.3551074682637747e-16,8.0183146384259334e-24,1.3551174978536035e-16,4.2535418137829329e-22,5.3197675619431629e-23,1.6627253506169836e-25,1.221284132950445e-41,1.1915016168902819e-33,9.4012446070131696e-60,6.7374842177823222e-61
1.3031483973581646e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362554704135,0.099999999959000441,0.099999999994020566,2.2888730451450405e-63,3.0353008868202829e-37,4.1882948520723019e-29,1.9823893774058926e-46,3.0041102222209304e-37,7.0348314762447372e-35,6.7445016805257728e-22,6.5524835972891494e-82,6.7440686882002989e-22,6.354075969405485e-53,6.8944729690737126e-44,5.5764955230985756e-54,3.2809620343425522e-71,4.1073742054662041e-34,1.061695319087083e-63,4.0999298385520245e-11,1.1958894834214289e-11,2.7102056652822105e-16,3.2069209889675562e-23,2.7102475295763655e-16,1.5285533410978895e-21,3.8390578629817754e-22,2.4078410928577714e-24,7.0798724945930926e-40,9.5307383340023675e-33,2.1812226736493965e-57,1.5625985612764085e-58
2.606296863759619e-16,0.09977366400000001,0.80000000000000004,0.0,0.2893436254940826,0.099999999918000876,0.099999999988041113,9.8480317196351017e-61,4.8552240848193636e-36,2.8108834475727388e-28,2.1327380789050625e-44,2.4032571584122185e-36,2.8140876070733061e-34,1.348987002897615e-21,2.0980691953914425e-80,1.348813806993026e-21,5.0860721985671544e-52,1.1028386859629704e-42,4.4614258394190672e-53,7.061977187612415e-69,3.0038798162673292e-33,1.6996217458199377e-62,8.1998598416014443e-11,2.3917790295179202e-11,5.4203738151466195e-16,1.2824444641303446e-22,5.4205519791647069e-16,5.0661082684530995e-21,2.5610001024283512e-21,3.2314193241403795e-23,3.8058264166620704e-38,7.6225509543924987e-32,4.6947647768806127e-55,3.3610254194276197e-56
5.212593796562529e-16,0.09977366400000001,0.80000000000000004,0.0,0.2893436253881651,0.099999999836001732,0.099999999976082221,3.802489290740596e-58,7.7643374262707208e-35,1.696170469060074e-27,2.059332783212179e-42,1.9225559188602588e-35,1.1257589869375148e-33,2.6983205595799755e-21,6.7219751283826812e-79,2.6976277842083326e-21,4.0733556005744568e-51,1.7636560576916757e-41,3.5695074909534342e-52,1.3645090393726048e-66,2.2895264291823308e-32,2.7223040393363436e-61,1.6399719689526144e-10,4.783558119654585e-11,1.0840597140580324e-15,5.1271879313784907e-22,1.0841365162316938e-15,1.4986535526066956e-20,1.5262029710887149e-20,3.8876072089556162e-22,1.835449572134783e-36,6.0947790678474989e-31,9.0707123422424476e-53,6.4870117882919349e-54
7.818890729365438e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362528224761,0.099999999754002589,0.099999999964123329,3.0642317519934142e-57,2.857092573437421e-34,4.1914528875950413e-27,1.2491659140585998e-41,5.7075037844864534e-35,2.3924198687557469e-33,4.0479139978376539e-21,3.2172698143274286e-78,4.0464418622971581e-21,1.2100157865452462e-50,6.7224178664464297e-41,1.0207162928969017e-51,9.5986158024352418e-66,6.4622749772694255e-32,1.0304195363966945e-60,2.4599579379276703e-10,7.1753372077349316e-11,1.6260707494112933e-15,1.0891472602327577e-21,1.626239808300926e-15,2.6427353738852497e-20,3.7413863352913834e-20,1.2625649967032888e-21,9.3954652683102093e-36,1.7421904117301659e-30,6.3806848300254026e-52,4.5907395460875645e-53
1.0425187662168348e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362517633011,0.099999999672003445,0.099999999952164437,1.5937634507027824e-56,7.244628879884532e-34,7.8436244808872324e-27,4.8704651093999114e-41,1.2436155879375729e-34,4.0814727257145746e-33,5.3977673122537287e-21,1.0653517894221818e-77,5.395256041264115e-21,2.6380713197378301e-50,1.8082692921009327e-40,2.1531015397295007e-51,4.1703181917356797e-65,1.3531103696209751e-31,2.6834202885591239e-60,3.2799438910853131e-10,9.5671162937589943e-11,2.1680704878139785e-15,1.8573602444039323e-21,2.1683660136708342e-15,3.8680530924405423e-20,6.949245380327232e-20,2.8855667680661513e-21,3.2613809884303346e-35,3.6737600460314738e-30,2.7721866063354108e-51,2.2018933435687552e-52
1.5637781527774166e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362496449517,0.099999999508005172,0.099999999928246652,2.2665356612151241e-55,2.5325715308824962e-33,1.7974624332940938e-26,3.5220076521148442e-40,3.6097156065547009e-34,8.4511587944009281e-33,8.0980838377158461e-21,6.2236425901404711e-77,8.0928846359674259e-21,7.6651140119699973e-50,7.3099105951732394e-40,5.8813123680984644e-51,3.5141454761108112e-64,3.6673329146008045e-31,9.8558301002252883e-60,4.9199157602780992e-10,1.4350674460981224e-10,3.2520434521109157e-15,3.8433672259433823e-21,3.2526739583543294e-15,6.4063542840356326e-20,1.5724736780596872e-19,8.6188047553970253e-21,2.0037485927074239e-34,1.0029522085211023e-29,2.3359531751907706e-50,2.8696066192026425e-51
2.0850375393379983e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362475266023,0.099999999344006898,0.099999999904328868,1.2114972968591025e-54,6.3263032335317321e-33,3.259733462528385e-26,1.3600625252704106e-39,7.8938250145613797e-34,1.4374806309165965e-32,1.0799355975502102e-20,2.0721650707536576e-76,1.0790513601674529e-20,1.6777303644843291e-49,1.9793096951883076e-39,1.2306645793921868e-50,1.5181776976072792e-63,7.6374909989119448e-31,2.5573966248589063e-59,6.5598875713046132e-10,1.9134232620641906e-10,4.335974875480653e-15,6.5332275843158953e-21,4.3370702993505095e-15,9.0240692092431502e-20,2.8175240314509475e-19,1.9052420215115548e-20,6.7520976194976056e-34,2.0976478202575607e-29,1.0091607387626667e-49,1.3471034743662828e-50
3.127556312459162e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362432899036,0.099999999016010394,0.099999999856493285,5.4093176469783525e-53,2.9264762352249898e-32,7.6836444765712796e-26,1.8575641782121779e-38,2.6256709334020136e-33,3.1328133384206489e-32,1.6205037923714946e-20,1.7053257936441638e-75,1.6185772751537324e-20,5.5952934817059332e-49,9.9134737815687878e-39,3.8869405900665131e-50,3.4662270987046738e-62,2.3951633240719921e-30,1.2669693861465151e-58,9.8398310023599639e-10,2.8701348915134507e-10,6.5037013262470385e-15,1.4217166891971772e-20,6.506164722323062e-15,1.4293634161265663e-19,6.444685282810934e-19,6.4578953195492753e-20,5.6665730857883613e-33,6.6159145247462693e-29,2.3037904005634219e-48,3.366310406137696e-49
4.170075085580326e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362390532059,0.09999999868801393,0.099999999808657702,3.8125262264369331e-52,8.4789523835571057e-32,1.4087291735008574e-25,8.9597156840226103e-38,6.1079588104657775e-33,5.5015654709029321e-32,2.1614855734277017e-20,6.5966910339548302e-75,2.1581033507773201e-20,1.3045609710660618e-48,2.9714312157937418e-38,8.8427212470731186e-50,2.0320260195525589e-61,5.4268220872344009e-30,3.783860939195539e-58,1.3119774181641619e-09,3.8268465176898447e-10,8.6712479894735081e-15,2.4931478076508076e-20,8.675665882883864e-15,1.9577073248440652e-19,1.1486899500131132e-18,1.5129500527176262e-19,2.2047960809338568e-32,1.5032812255644852e-28,1.3504899947098376e-47,1.9853635846049779e-48
6.255112631822653e-15,0.09977366400000001,0.80000000000000004,0.0,0.289343623057981,0.099999998032021017,0.099999999712986537,1.3957098137065067e-50,4.2987092359924263e-31,3.2866706926852843e-25,1.1848560975520402e-36,2.0794552144111408e-32,1.2271301375932489e-31,3.2446954326811799e-20,5.4512345841851996e-74,3.2371559863274334e-20,4.4655883239940484e-48,1.5334786583543708e-37,2.9538016753025599e-49,4.4358689547686184e-60,1.8019201707397739e-29,1.9883169088284999e-57,1.9679659781404261e-09,5.7402697601793498e-10,1.3005799547035562e-14,5.5438132891551543e-20,1.3015955340927769e-14,3.0126702506324597e-19,2.5233024981000603e-18,5.0967893590375946e-19,1.7998367036560198e-31,5.0067960749328453e-28,2.9474059142608071e-46,4.313199241605379e-47
1.0425187724307308e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362136330216,0.099999996720035525,0.099999999521644206,1.2044475051443885e-48,3.5389668995049462e-30,9.4308523132335128e-25,3.0719090461142488e-35,9.8872767835452983e-32,3.3959000348029904e-31,5.4161004621064828e-20,8.048769006048214e-73,5.3952631963135633e-20,2.1483745249467915e-47,1.2465800763064762e-36,1.3904092155316341e-48,2.2151616925631765e-58,8.4091110864685904e-29,1.6928837417361772e-56,3.2799427944954247e-09,9.5671162056987045e-10,2.1672735541865978e-14,1.5242136239293709e-19,2.1701985630957339e-14,5.1213227442480996e-19,6.4337685040476487e-18,2.2691834867091157e-18,2.4677619520233101e-30,2.3415403493829631e-27,1.4710582729036355e-44,1.9036704728225187e-45
1.459526281679196e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361966862371,0.099999995408050435,0.099999999330301903,9.7110133549732611e-48,1.2526953777657994e-29,1.8759231856647133e-24,1.7118185954201739e-34,2.6542162976459115e-31,6.6535848597892021e-31,7.5941523257011334e-20,3.7731327085415809e-72,7.5533729936028313e-20,5.8191627456399297e-47,4.4702573854675561e-36,3.7244915135983138e-48,1.4974780327551811e-57,2.2402255252246425e-28,6.0802396194129028e-56,4.5919192059764748e-09,1.3393962598599776e-09,3.0336782161546816e-14,2.9691342988053934e-19,3.0395604261527614e-14,7.2290485780595203e-19,1.1572694413259265e-17,5.7386786129078662e-18,1.1028375449938297e-29,6.2415729876114077e-27,9.9424993933477528e-44,1.3004117941854134e-44
2.293541300176127e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361627926813,0.09999999278408149,0.099999998947617283,4.4099160541796063e-46,7.8176090162690612e-29,4.6964131647558604e-24,2.5696451932698091e-33,1.0405123670845407e-30,1.6453175238541593e-30,1.1970187417608055e-19,4.0282066678514838e-71,1.1869600363878511e-19,2.3310875465427572e-46,2.7836349926136078e-35,1.4605887211733679e-47,3.8130172071375585e-56,8.6809792738644263e-28,3.9201166203592507e-55,7.2158708141799082e-09,2.1047655226563035e-09,4.7656211331659323e-14,7.2504544443195502e-19,4.7807200324873191e-14,1.1442538320862589e-18,2.3933249108704546e-17,1.9406196151612274e-17,9.886164374088609e-29,2.4182884161052521e-26,2.5292418664360352e-42,3.4319181259003704e-43
3.127556318673058e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361288991411,0.099999990160114141,0.099999998564932649,3.1357266463938266e-45,2.5202465189668465e-28,8.7894260799460556e-24,1.2392956073102283e-32,2.5876728472374246e-30,3.0649459088212704e-30,1.6372785850795558e-19,1.7193379263035225e-70,1.6185838115751505e-19,5.8985532132793623e-46,9.0710610973881944e-35,3.6373920908200752e-47,2.2461401116115378e-55,2.1421046379743188e-27,1.290894855815162e-54,9.8398208027057788e-09,2.8701347644109584e-09,6.4964093631050452e-14,1.335272609652494e-18,6.525218954607421e-14,1.5653228849680349e-18,3.8143796551304532e-17,4.2966824658426072e-17,3.8095093580675369e-28,5.9642053114592263e-26,1.4892453687658457e-41,2.0452687309082993e-42
3.9615713371699894e-14,0.09977366400000001,0.80000000000000004,0.0,0.2893436095005617,0.09999998753614843,0.099999998182248043,1.417673284444491e-44,6.1131061847326078e-28,1.4154161238308383e-23,4.0583756602687276e-32,5.1698183558350113e-30,4.9268010326605742e-30,2.080193086863134e-19,5.2301264236186509e-70,2.050208626980989e-19,1.1977963564152232e-45,2.2258649743308745e-34,7.2790844876129041e-47,8.5747451927168314e-55,4.2504555994305303e-27,3.1916585994561943e-54,1.2463769171539772e-08,3.6355039851286026e-09,8.2260436469206015e-14,2.1227308306990469e-18,8.2731498353010168e-14,1.9861114037100328e-18,5.3260554740373766e-17,7.735693926575298e-17,1.0518726024908619e-27,1.1826543425819148e-25,5.682972487092983e-41,8.1320567896716611e-42
4.79558635566692e-14,0.09977366400000001,0.80000000000000004,0.0,0.2893436061112109,0.099999984912184342,0.09999999779956345,4.9811973706002011e-44,1.2551562977242578e-27,2.0789787999642813e-23,1.0659265961460153e-31,9.0566020706134043e-30,7.2335063302486887e-30,2.5257605089335304e-19,1.308059654826103e-69,2.4818344847513895e-19,2.1319167830703312e-45,4.6143301791868141e-34,1.2774374051289228e-46,2.5673613910322567e-54,7.3978863452696048e-27,6.6750537608626743e-54,1.5087715920677781e-08,4.4008731848140212e-09,9.9545247530739312e-14,3.0825471207618836e-18,1.0024562338566406e-13,2.406619371917727e-18,6.876870672803565e-17,1.2308367310122699e-16,2.3899386931927689e-27,2.0568653341089764e-25,1.7008652158361178e-40,2.5620154238594236e-41
5.629601374163851e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360272186171,0.09999998228822185,0.099999997416878844,1.3817555541194957e-43,2.2801983056929466e-27,2.8695617413893191e-23,2.3431896183747513e-31,1.4470663618201228e-29,9.9872300638990546e-30,2.9739794096381818e-19,2.8060263605237424e-69,2.913461386676702e-19,3.4571522925269938e-45,8.4485959231236478e-34,2.0446420226155037e-46,6.2313998861376017e-54,1.1749816268591783e-26,1.2327628073964924e-53,1.7711661050119195e-08,5.1662423634710607e-09,1.16818533188964e-13,4.2107839648549741e-18,1.1779476591673689e-13,2.8268469426622938e-18,8.4451797916340898e-17,1.8035710760110432e-16,4.6908806293752508e-27,3.2644048580615169e-25,4.1269595555007197e-40,6.6636147756188139e-41
7.297631411157712e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359594316811,0.099999977040301752,0.099999996651509687,8.6543139781393145e-43,6.1103940343642504e-27,4.8314185844555007e-23,8.9086160400644613e-31,3.1072331548672568e-29,1.6847357412450266e-29,3.8783639078831905e-19,1.0202432455732432e-68,3.7767183326519616e-19,7.6528471571693818e-45,2.2922434872524101e-33,4.4068495890477196e-46,2.9246798251538294e-53,2.4922948515807484e-26,3.4238010997750586e-53,2.2959546449914513e-08,6.6969806577205465e-09,1.5133056250797938e-13,6.9521486391493479e-18,1.5299844578090126e-13,3.6664617430211081e-18,1.1591822543951456e-16,3.2993443866614059e-16,1.4232990759907406e-26,6.9127228756113628e-25,1.9353427898013434e-39,3.3713812305665302e-40
8.965661448151573e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934358916448094,0.099999971792388134,0.0999999958861406,3.4914059054800577e-42,1.3457154925542675e-26,7.3002843536353916e-23,2.5575897873832009e-30,5.7235255973596733e-29,2.5529255219929348e-29,4.7933318853061451e-19,2.849562815909318e-68,4.6399794832800228e-19,1.4520954189188378e-44,5.0813701351945381e-33,8.1483094168047182e-46,9.8427964042396925e-53,4.5355950531756788e-26,7.8004170289814829e-53,2.8207425370931139e-08,8.2277188679148873e-09,1.8579658939477887e-13,1.0309069826426452e-17,1.8834283178604868e-13,4.504957381183927e-18,1.4720884739244258e-16,5.2647495397063498e-16,3.4149182665024516e-26,1.2558166501889972e-24,6.5086369814528203e-39,1.1735189920476168e-39
1.0633691485145435e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934358238580021,0.099999966544480998,0.09999999512077154,1.1066811452757021e-41,2.5942766150552334e-26,1.0275485004732892e-22,6.1102615976799495e-30,9.5122622483275816e-29,3.6054102599576658e-29,5.7188692364548941e-19,6.706567930404775e-68,5.5032448562359669e-19,2.483645868974584e-44,9.8223482856690596e-33,1.359364740450339e-45,2.694353148523002e-52,7.4485318520587553e-26,1.5538558151316243e-52,3.3455297813176501e-08,9.7584569940882945e-09,2.2021667620566135e-13,1.4247353826039719e-17,2.2382771053030354e-13,5.3423354007201503e-18,1.7838419073147407e-16,7.6985577006629234e-16,7.0092262536537782e-26,2.0586735091686088e-24,1.780417901525997e-38,3.2786848860313931e-39
1.2301721522139296e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934357560712592,0.099999961296580342,0.099999994355402522,3.0267927306392267e-41,4.552140796692244e-26,1.375635193881404e-22,1.291100146016025e-29,1.4687309741611372e-28,4.8442905473442173e-29,6.6549619693017545e-19,1.4075714490178843e-67,6.3665144690610903e-19,3.944645384512064e-44,1.7246293601466612e-32,2.106976684115847e-45,6.4547117771754895e-52,1.1364351860918449e-25,2.817701818122034e-52,3.8703163776659268e-08,1.1289195036272588e-08,2.5459088479535051e-13,1.8735283646831975e-17,2.5945279421183958e-13,6.1785972514208562e-18,2.0957820993901262e-16,1.0598810774798211e-15,1.2923017233048045e-25,3.1351980850810107e-24,4.2620853651132655e-38,7.9631876197820129e-39
1.563778159612702e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356204979644,0.099999950800798446,0.099999992824664596,2.0142503881139268e-40,1.1582374386075603e-25,2.2232388665897744e-22,4.6619958734877917e-29,3.0054321341159923e-28,7.8897093482636908e-29,8.5587571567184796e-19,5.0919331130804033e-67,8.0930664850356124e-19,8.5486602269517906e-44,4.3825909991356786e-32,4.3465426953060175e-45,3.1137223924573749e-51,2.2687898846931674e-25,7.7282262728782549e-52,4.9198876267370175e-08,1.4350670868789506e-08,3.2320191674280598e-13,2.9245053751395782e-17,3.311230759138489e-13,7.8477786739577021e-18,2.7188948506179104e-16,1.7797485242306548e-15,3.5642621362365966e-25,6.2346980462198077e-24,2.0508337841775296e-37,3.8066884539663955e-38
1.8973841670114744e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354849249272,0.099999940305042487,0.099999991293926838,8.2312027462360597e-40,2.4477132146175118e-25,3.2723022640938386e-22,1.2814644519981296e-28,5.3532056917259104e-28,1.1706062857724264e-28,1.050460501939494e-18,1.4215536295809518e-66,9.8196356721479574e-19,1.6074470503820918e-43,9.2374931835771628e-32,7.8043752506210617e-45,1.0482509579354366e-50,3.9447901294757466e-25,1.7514830167237715e-51,5.9694562843128501e-08,1.7412146365690051e-08,3.9163018225021325e-13,4.1614242725443856e-17,4.033524622934017e-13,9.5125137060379064e-18,3.3409037428340857e-16,2.6856325776357911e-15,7.992169744243391e-25,1.0797578812168086e-23,6.890071252017949e-37,1.2681389980722024e-37
2.5645961818090194e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934352137796232,0.099999919313608271,0.099999988232451834,8.3479909154637068e-39,7.8149305097936469e-25,5.9726695746298883e-22,6.3170566243496767e-28,1.3155870279264579e-27,2.1718793719424622e-28,1.4522011124807949e-18,7.4469646664875805e-66,1.3272826121362065e-18,4.3823126422716987e-43,2.9307948549418062e-31,1.9497618404800843e-44,7.4382685218032169e-50,9.2417490949216467e-25,6.4602050221862008e-51,8.0685858250041042e-08,2.3535096353393295e-08,5.2794039286007695e-13,7.1183483236474779e-17,5.4948357970387478e-13,1.2828692783588471e-17,4.5794104853336451e-16,5.0536915278077185e-15,2.8039199833265397e-24,2.5089867314554187e-23,4.8626601603437901e-36,8.6669010378289062e-37
3.231808196606564e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934349426353478,0.099999898322277708,0.099999985170977496,4.1384655902270034e-38,1.8774666574448417e-24,9.4724713876102699e-22,2.051095252835546e-27,2.6215138104832203e-27,3.501656987437637e-28,1.8706287371271602e-18,2.58407097152381e-65,1.6726086937213632e-18,9.5732093484497243e-43,6.9940771480293955e-31,3.9470107316847724e-44,3.0204844921080198e-49,1.7604896499441617e-24,1.7565558466459204e-50,1.0167704999790674e-07,2.9658045000746336e-08,6.6352546394589132e-13,1.0606836003372892e-16,6.9783570826226257e-13,1.6127230527941373e-17,5.8110113428647512e-16,8.160139689134402e-15,7.2229793338237898e-24,4.7407549376783493e-23,1.9668040215886074e-35,3.4777987522723182e-36
3.8990202114041085e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934346714920994,0.099999877331050799,0.099999982109503824,1.4725039702510715e-37,3.7912462056618342e-24,1.3767465906473218e-21,5.2603491810051016e-27,4.5848016952986845e-27,5.1732754565530192e-28,2.3056545742572214e-18,7.1059165984166038e-65,2.017941923480361e-18,1.8199313318318878e-42,1.4026334995295615e-30,7.0099176325035757e-44,9.1949079649577977e-49,2.949538826869283e-24,3.970002598513368e-50,1.226681380872356e-07,3.578099230884001e-08,7.9838932117493288e-13,1.4517144465642054e-16,8.4839813417433482e-13,1.9408222445136354e-17,7.0360488978670191e-16,1.2001017119152012e-14,1.5463549212638694e-23,7.8783339486405382e-23,5.965798811482518e-35,1.0560023777221624e-35
5.233444240999199e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934341292086863,0.09999983534890787,0.099999975986558479,1.3039316263285203e-36,1.1270583967905644e-23,2.4726228630368006e-21,2.3941068243222039e-26,1.0995624707698841e-26,9.5948890172882433e-28,3.2251490063263858e-18,3.8104488825632932e-64,2.708630269777641e-18,5.0983785097478448e-42,4.1202740322062975e-30,1.7349542606508715e-43,5.8299832830065703e-48,6.5112494072534829e-24,1.4867802925590058e-49,1.6465000329232446e-07,4.802688291037413e-08,1.0659689496570015e-12,2.3304860918812434e-16,1.1561101687722508e-12,2.5917947235649833e-17,9.4666969504919091e-16,2.1870477834503039e-14,5.130972774946271e-23,1.7102247744788829e-22,3.7447402903135079e-34,6.5838316660921145e-35
6.567868270594288e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934335869293848,0.099999793367179568,0.099999969863615798,6.1480170744947266e-36,2.5673440974706164e-23,3.8815489869944506e-21,7.4716331000036091e-26,2.1559880002874157e-26,1.5542003220248973e-27,4.2099835283636598e-18,1.3606848890422784e-63,3.3993485321653311e-18,1.1421185713911409e-41,9.2897966107428733e-30,3.5061122159466727e-43,2.2555519478114023e-47,1.1829242336046675e-23,4.1184422739939723e-49,2.0663145386939061e-07,6.0272768163085995e-08,1.3307102622204952e-12,3.2958306273801029e-16,1.4725319367895299e-12,3.2358620937120686e-17,1.1871626343227302e-15,3.4631062443690693e-14,1.2812048292736751e-22,3.0551183776521642e-22,1.4376981245821855e-33,2.531443476114604e-34
