Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53)
2.2921655873125706e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999885,0.11866996602995408,0.022821567693054122,0.0,4.659435298599759e-52,2.6171627764635394e-29,1.7148439311092947e-68,4.9759715111308173e-44,1.9501841157879448e-105,2.0230184842597991e-16,3.3705455979263189e-86,2.0230184842587184e-16,1.3929467226728929e-58,1.3344167097034913e-57,7.0491780508678085e-89,8.173503417791362e-90,3.6702367322320115e-42,1.2271849281804712e-68,1.1048256140004456e-14,3.2711922790290402e-16,1.3095679689027707e-18,7.9385136269730611e-31,2.9394969626763923e-30,1.3095679518730924e-18,8.4857333022127883e-27,1.028423129109712e-31,3.1263120573205004e-36,2.6911162433159733e-60,6.0738518510759502e-44,3.928433774035728e-42,3.7627135000195932e-78,1.2414262232674976e-82,1.5283563425755329e-85
4.5848287143662556e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997712,0.11866996602994283,0.022821567693053959,0.0,7.4566134730826407e-51,1.0470356508386451e-28,1.1340984450836914e-66,3.981785337431368e-43,5.1580380597532703e-103,4.0464760869233394e-16,2.1579818930161778e-84,4.0464760869190149e-16,2.229319489254295e-57,2.1356873795357247e-56,9.3227288592073942e-87,1.08096795950308e-87,2.936746962799147e-41,3.9280928229867616e-67,2.2098910425449668e-14,6.5430946063059211e-16,2.6194202110062467e-18,3.1759223059184574e-30,1.1759901910378933e-29,2.6194201428760319e-18,3.3948047136046445e-26,8.2288459803601664e-31,2.5860641956208458e-35,8.9008803416376155e-59,4.8600041743281607e-43,3.1433442242640882e-41,2.4088227241470289e-76,1.6418197923066416e-80,2.021997468794763e-83
9.170154968473625e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995436,0.11866996602992032,0.022821567693053633,0.0,1.193179481637309e-49,4.1884844333064521e-28,7.7234795939543195e-65,3.1858315700936793e-42,1.4046369884781689e-100,8.0933912922515766e-16,1.3813749384880643e-82,8.0933912922342769e-16,3.5673950370947105e-56,3.4175962670534969e-55,1.2695213419573136e-84,1.4720066552186592e-85,2.3496205525365365e-40,1.2571658977649715e-65,4.4200218996278598e-14,1.3086899260858879e-15,5.2391247464476692e-18,1.2704722588486775e-29,4.7043435878679355e-29,5.239124473901344e-18,1.3579994699237553e-25,6.5835393080951834e-30,2.2043190780228151e-34,3.0322001826985433e-57,3.8883722918641721e-42,2.5149146933033968e-40,1.5418661234289484e-74,2.235745868957147e-78,2.7548201020196325e-81
1.8340807476688365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990884,0.1186699660298753,0.022821567693052977,0.0,1.9091840812260337e-48,1.67546272183167e-27,5.5374823844073568e-63,2.5488265851846894e-41,4.0260852961165578e-98,1.618722170291268e-15,8.8416525836855714e-81,1.6187221702843475e-15,5.7082191671154171e-55,5.468550790061166e-54,1.819737636843597e-82,2.1099809950570907e-83,1.879785523972985e-39,4.0232127994701048e-64,8.8402836137690497e-14,2.6174508569961607e-15,1.0478534022285679e-17,5.0820953804609605e-29,1.8818139902314176e-28,1.0478532932029705e-17,5.4319554567165667e-25,5.2668214092792601e-29,1.9799677905350323e-33,1.0878063066739388e-55,3.1108451592649042e-41,2.0120281354453826e-39,9.8686458811122858e-73,3.2047282079724284e-76,3.9518203687069332e-79
3.668211249311784e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998178,0.11866996602978526,0.022821567693051669,0.0,3.0547715610234262e-47,6.7019934267677165e-27,4.3044568771876161e-61,2.0391258004859267e-40,1.2508202437936202e-95,3.2374882524253386e-15,5.6589306153240425e-79,3.2374882523976563e-15,9.1334603542761508e-54,8.7499972870159258e-53,2.8275376839621831e-80,3.2785224750183601e-81,1.5038638677233383e-38,1.2874732020069366e-62,1.7680807041953035e-13,5.2349727188154254e-15,2.0957353393920502e-17,2.0328791537266407e-28,7.5274089747375509e-28,2.0957349032597438e-17,2.1726156440592849e-24,4.2131410672853879e-28,1.93025650645393e-32,4.2325720403005715e-54,2.4887346383800319e-40,1.6096621017693973e-38,6.3161582081502629e-71,4.9795582469296473e-74,6.1472142869772932e-77
7.336472252597679e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963573,0.1186699660296052,0.022821567693049053,0.0,4.887694523954617e-46,2.6808295896585351e-26,3.7278711329593633e-59,1.6313264516775935e-39,4.3287871564500808e-93,6.4750204167008819e-15,3.6218029358882087e-77,6.4750204165901511e-15,1.4613784287657107e-52,1.4000244001750829e-51,4.8943288917040379e-78,5.674961353994658e-79,1.2031049774902611e-37,4.1199863933360182e-61,3.5361853897927442e-13,1.0470016442448836e-14,4.191499541813094e-17,8.1315964730704093e-28,3.0109941136636756e-27,4.1914977970977444e-17,8.6888654615918066e-24,3.3698873077732733e-27,2.098062787565581e-31,1.8352544965259863e-52,1.9910104419371656e-39,1.2877471825894544e-37,4.0424131717672014e-69,8.6193704016531446e-72,1.0654779022381514e-74
1.467299425916947e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679927157,0.11866996602924505,0.022821567693043818,0.0,7.8203541413727898e-45,1.0723412464540984e-25,3.6305622721638681e-57,1.3050714826718955e-38,1.6846917452400651e-90,1.2950084745281578e-14,2.3179818184040518e-75,1.2950084744838653e-14,2.3382252932720169e-51,2.24005747396717e-50,9.5270127235732614e-76,1.1046545696617921e-76,9.6248906128026975e-37,1.3184071739028771e-59,7.0723947608301976e-13,2.094010388969517e-14,8.3830292599150443e-17,3.2526528444110352e-27,1.2044036868333882e-26,8.383022279671977e-17,3.4742161714190106e-23,2.6948615248248736e-26,2.5641003996901317e-30,8.9483042112087696e-51,1.5928163685560865e-38,1.0302074067177635e-36,2.5871674018240651e-67,1.6777957795107542e-69,2.0766817280684666e-72
2.9346038272313052e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679854321,0.11866996602852478,0.022821567693033347,0.0,1.2512584569963235e-43,4.2894075111857148e-25,3.9149923038052866e-55,1.0440613094620088e-37,7.2612513835412004e-88,2.5900213402561398e-14,1.4835172911185034e-73,2.5900213400789702e-14,3.7411762812000568e-50,3.5841021168370675e-49,2.0536495400628598e-73,2.381201020939839e-74,7.6999252222928304e-36,4.2189213017155147e-58,1.4144813502275397e-12,4.1880278784105918e-14,1.6766093956214833e-16,1.3010626155927936e-26,4.8176263227921574e-26,1.6766066024416616e-16,1.3886130165743171e-22,2.1541945018821416e-25,3.4666917693827369e-29,4.8295198215474178e-49,1.2742545767843498e-37,8.2417404064365007e-36,1.6557944341036324e-65,3.6166676454502564e-67,4.4809938466934807e-70
5.8692126298600216e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679708649,0.11866996602708423,0.022821567693012405,0.0,2.0020097255086852e-42,1.7157904249374976e-24,4.5380167740950698e-53,8.3525068854546069e-37,3.3650744260056651e-85,5.1800470717594783e-14,9.4945390599637189e-72,5.1800470710507979e-14,5.9858945910298857e-49,5.7345568305099235e-48,4.7593775813458542e-71,5.5184847609690705e-72,6.1599331344548764e-35,1.3500576879724955e-56,2.8289650982646965e-12,8.3760628572599713e-14,3.3532244445561729e-16,5.2042424323764069e-26,1.9270524383679033e-25,3.3532132632316503e-16,5.5458618915467423e-22,1.7206421197538451e-24,5.0328278954013465e-28,2.8008664296728022e-47,1.0194014957008187e-36,6.5934926358624075e-35,1.0597107035962543e-63,8.3817028889319566e-65,1.0391462269292003e-67
1.1738430235117454e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767941731,0.11866996602420313,0.022821567692970526,0.0,3.2031957445999852e-41,6.8633671006508261e-24,5.4940886280603271e-51,6.6820119385603217e-36,1.629160226678774e-82,1.0360098534955646e-13,6.0765138667685124e-70,1.0360098532120924e-13,9.5774410313785853e-48,9.1752386976522097e-47,1.1522041366546381e-68,1.3359771664322906e-69,4.9279242724146196e-34,4.3201887873493584e-55,5.6579325933314769e-12,1.6752132814827651e-13,6.7064630259735799e-16,2.0816865784911026e-25,7.7082103252321186e-25,6.7064182321967598e-16,2.2114980870925774e-21,1.3721873603022341e-23,7.6249197209682041e-27,1.6961053880924439e-45,8.1551591670093004e-36,5.2749422625280816e-34,6.7821548670196313e-62,2.029136192369969e-62,2.5165505682237957e-65
2.347686544563232e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678834631,0.11866996601844092,0.022821567692886766,0.0,5.1250436701646979e-40,2.7455071601792308e-23,6.8013376017609643e-49,5.3456119089888716e-35,8.0660878140977514e-80,2.0720201462105953e-13,3.8889714328102544e-68,2.0720201450767061e-13,1.5323912287860649e-46,1.4680189778987906e-45,2.8524525946558764e-66,3.3074088017810985e-67,3.942299455982204e-33,1.3824608202813367e-53,1.1315867579434906e-11,3.3504272729438673e-13,1.3412974478307877e-15,8.3266552187484344e-25,3.083281647054568e-24,1.3412794759834175e-15,8.7916813231694761e-21,1.0908845482391916e-22,1.1805492610900188e-25,1.0500286356351504e-43,6.5240355985039683e-35,4.2201842407784923e-33,4.3405800166960293e-60,5.0234205015623195e-60,6.2309026368706848e-63
4.695373586666205e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677669269,0.11866996600691651,0.022821567692719244,0.0,8.1998425239568604e-39,1.0983284262340522e-22,8.4830450655068893e-47,4.2764901281497124e-34,4.0240271389830639e-77,4.1440407319438429e-13,2.4889421774306656e-66,4.144040727408289e-13,2.4518261415741143e-45,2.3487668827589792e-44,7.1152952349197855e-64,8.2501537276295239e-65,3.153773873204813e-32,4.4238736052428078e-52,2.2631737535521231e-11,6.7008552556563429e-13,2.6826137327035247e-15,3.3305876255489338e-24,1.2333100843092625e-23,2.6825414175271338e-15,3.473960859489653e-20,8.6190477493504003e-22,1.8409128485378513e-24,6.548698971579056e-42,5.2190788042185659e-34,3.3765081740752549e-32,2.7779700468777991e-58,1.2530623619819428e-57,1.5541917851927493e-60
9.390747670872151e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767533855,0.11866996598386768,0.0228215676923842,0.0,1.3119016681798291e-37,4.3942837413438012e-22,1.0531487445857922e-44,3.4211917952450173e-33,1.9983510759468799e-74,8.2880819046230386e-13,1.5929226826539902e-64,8.2880818864808715e-13,3.9229208293644232e-44,3.7578091222462778e-43,1.7667275214186457e-61,2.0485097624571218e-62,2.5229132971447267e-31,1.41563831983086e-50,4.526347738321176e-11,1.3401711220242385e-12,5.3653044258537966e-15,1.3321751670744788e-23,4.9332185650947369e-23,5.3650118457465634e-15,1.3565523757467961e-19,6.7280040487360085e-21,2.8565168077138584e-23,4.0648695387087365e-40,4.1750224195710668e-33,2.7017644589243564e-31,1.7778985985427517e-56,3.1113341751506332e-55,3.8581533384572137e-58
1.8781495839284045e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670677112,0.11866996593777003,0.022821567691714114,0.0,2.0988083527258062e-36,1.7584397114271828e-21,1.2832925740123007e-42,2.7369524370849717e-32,9.7413450124938782e-72,1.6576164254832045e-12,1.0194698307027141e-62,1.6576164182263712e-12,6.2766688891603942e-43,6.0118159054041131e-42,4.3059581868425672e-59,4.9927172087419731e-60,2.0181610962401565e-30,4.5300337969158991e-49,9.0526956820664352e-11,2.6803423146058851e-12,1.0730934228739539e-14,5.3282210307439543e-23,1.9732697733107422e-22,1.0729738891248357e-14,5.1788423111859145e-19,5.1315142344763783e-20,4.3490352210141163e-22,2.4762025687701829e-38,3.3396325262099621e-32,2.1622487056329776e-30,1.1378520094572568e-54,7.5830085039072287e-53,9.3979389326234328e-56
3.756299217610783e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661354236,0.11866996584557472,0.022821567690373943,0.0,3.3573435111688052e-35,7.0388805670773409e-21,1.5037987417968505e-40,2.1895601482733027e-31,4.5672325591730486e-69,3.3152328974650883e-12,6.5245972116730763e-61,3.3152328684380116e-12,1.0042655024844107e-41,9.616735186733085e-41,1.009340251572534e-56,1.1703133201409927e-57,1.6142575669869836e-29,1.4496050173722071e-47,1.8105391466385567e-10,5.3606846984269553e-12,2.146329794325603e-14,2.1309046755758037e-22,7.8929374045216604e-22,2.1458337806779351e-14,1.8970535446588041e-18,3.7501545183008157e-19,6.3643808471645961e-21,1.4503638710699451e-36,2.671089349905057e-31,1.7309847762788363e-29,7.2822125035709834e-53,1.7774550618362528e-50,2.2003670419762662e-53
5.634448851293161e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727652031361,0.11866996575337942,0.022821567689033772,0.0,1.2356073933221432e-34,1.4964411984555387e-20,9.5846009840957911e-40,6.5002535935200994e-31,3.8048472971221026e-68,4.972849371386141e-12,3.7044712183350493e-60,4.9728493097047238e-12,3.7993376325637579e-41,3.6660300565840516e-40,7.4150318471448185e-56,8.5975924377484733e-57,4.6153222048696779e-29,6.7623646959596456e-47,2.7158087147533308e-10,8.0410270809058026e-12,3.2196861738890317e-14,4.5276090126763235e-22,1.6772283751199525e-21,3.2186081615104261e-14,3.7998766213922727e-18,1.0191700593145758e-18,2.2471853550785431e-20,7.8607460383102774e-36,7.6366334523986872e-31,4.9513108104644522e-29,4.0722693568419689e-52,1.3057834704925414e-49,1.6242890749481761e-52
7.51259848497554e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642708485,0.11866996566118411,0.022821567687693601,0.0,3.1335293611315271e-34,2.5537310436031065e-20,3.9199998511675054e-39,1.4163703240549392e-30,1.8982540642570896e-67,6.6304658472469456e-12,1.4246636955025796e-59,6.6304657420265133e-12,9.889647344828575e-41,9.8625674625289253e-40,3.3613715138200598e-55,3.8974373969278811e-56,9.7341989658764747e-29,2.0591423487871775e-46,3.6210782725509668e-10,1.0721369462042478e-11,4.2931709242136495e-14,7.7226835696272533e-22,2.8611215734155631e-21,4.291297038449177e-14,6.1487757342503449e-18,2.055101945243196e-18,5.4943987400623382e-20,2.8808911784570263e-35,1.6105934542855997e-30,1.0446913481970121e-28,1.4254901413232556e-51,5.9193172270349003e-49,8.1295318477441797e-52
1.1268897752340297e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727624062733,0.11866996547679351,0.022821567685013259,0.0,1.0956936064692992e-33,5.2902096484709635e-20,3.1193639425713909e-38,4.1112817608938211e-30,2.0014019480621323e-66,9.9456988035216169e-12,1.0842795754273879e-58,9.9456985856769221e-12,3.6293561854285957e-40,3.9880321543077831e-39,3.0891585901587139e-54,3.5817683229310314e-55,2.6583240796113988e-28,9.3814912602750757e-46,5.4316173639325462e-10,1.6082054221165953e-11,6.4404636347768428e-14,1.5985779085427747e-21,5.9234757265018029e-21,6.4364741410974975e-14,1.1696449758506338e-17,5.2205713462821332e-18,1.809929282518287e-19,1.9680942811143341e-34,4.3981493224703943e-30,2.8546903485977547e-28,7.9335228915560851e-51,5.4398507554586438e-48,1.1731807883925368e-50
1.5025197019705054e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727605416982,0.11866996529240291,0.022821567682332917,0.0,2.7375670480680721e-33,9.0016598572179557e-20,1.2674584114486166e-37,8.9909014500818435e-30,9.9527690941941529e-66,1.3260931766928092e-11,4.0942330826505596e-58,1.3260931396433686e-11,9.4111819776829611e-40,1.0800495578919754e-38,1.3994669040515483e-53,1.6226214171452117e-54,5.5613840807124449e-28,2.8178806344715281e-45,7.2421564173743283e-10,2.1442738975353992e-11,8.5882837514368344e-14,2.7182678919430774e-21,1.0074097756142878e-20,8.5813368721334199e-14,1.839353283805539e-17,1.0253555506080249e-17,4.3081666241233878e-19,7.00101483722691e-34,9.200765041043035e-30,5.9752111516837714e-28,2.7118242865658785e-50,2.4643616033795986e-47,5.7546970520280565e-50
1.8781496287069813e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758677123,0.11866996510801231,0.022821567679652575,0.0,5.807407133570744e-33,1.375861620981373e-19,4.0648614730364853e-37,1.6868139196520839e-29,3.8845399899364007e-65,1.6576164737974681e-11,1.2523418860915825e-57,1.6576164171947279e-11,2.0577307798948223e-39,2.4258304297170392e-38,4.9775120766140354e-53,5.7711705755184903e-54,1.0122956030201649e-27,7.0310470435955197e-45,9.0526954301663281e-10,2.6803423724254234e-11,1.073670512076119e-13,4.1521261049220938e-21,1.5390658873025207e-20,1.0725862822058891e-13,2.6017376029407829e-17,1.7533818029656405e-17,8.7118114067815482e-19,2.0081698463965745e-33,1.6746615430483093e-29,1.0881442601572495e-27,7.6049468096282793e-50,8.7649342833586101e-47,2.2197883538348912e-49
2.6294094821799327e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727549479721,0.11866996473923114,0.022821567674291891,0.0,2.1267615563350171e-32,2.6478454780510349e-19,4.4304814762318329e-36,4.6154194310045283e-29,1.0806875626153668e-63,2.3206630703460982e-11,1.1082499286402588e-56,2.3206629615031361e-11,7.914920849605477e-39,9.401620310477547e-38,8.5499928271907598e-52,9.9129087854266367e-53,2.6717997165019053e-27,3.857565729646446e-44,1.2673773331247603e-09,3.7524793205860314e-11,1.5035560437465765e-13,7.9809443771946558e-21,2.959441433678149e-20,1.501388353301476e-13,4.282881248710453e-17,3.980701452006192e-17,2.7774867712814619e-18,1.4222711899598043e-32,4.4194201913445344e-29,2.875205084473114e-27,6.0744493055888747e-49,1.5054577490996321e-45,4.29265893515667e-48
3.380669335652884e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727512188212,0.11866996437044998,0.022821567668931207,0.0,5.5205149606751379e-32,4.3451380776745508e-19,2.0176257456155088e-35,9.7298454416873706e-29,7.1111646469002512e-63,2.9837096699961179e-11,4.5803320730667748e-56,2.9837094914974616e-11,2.1024002681968402e-38,2.5005246262157309e-37,4.7195602952325092e-51,5.4718021627563136e-52,5.537513314782726e-27,1.2748579336034502e-43,1.6294851067228581e-09,4.8246162665992395e-11,1.933718707080337e-13,1.3083234783675605e-20,4.8532727445314267e-20,1.9300537085750914e-13,6.1104979429323378e-17,7.2492452579872473e-17,6.4652937709701825e-18,5.2545685941584411e-32,9.1584816771751392e-29,5.9644087096045165e-27,2.4657048065647112e-48,8.3097731108120069e-45,2.3565889135997718e-47
4.131929189125835e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727474896704,0.11866996400166883,0.022821567663570522,0.0,1.1813860951132686e-31,6.4678987384790633e-19,6.5540647061506969e-35,1.7616429031771146e-28,3.0423262305588209e-62,3.6467562727461785e-11,1.4003823892859465e-55,3.6467560071792374e-11,4.5593470730539832e-38,5.4335989269270431e-37,1.7689714411590583e-50,2.0508938286973693e-51,9.9319588076788307e-27,3.2713286323629284e-43,1.9915928638126662e-09,5.8967532104654246e-11,2.3641716786376735e-13,1.9457329498699667e-20,7.2204529658181675e-20,2.3585824041814018e-13,8.0146442866751178e-17,1.1565448319057229e-16,1.2564081758119724e-17,1.4633762187074436e-31,1.642453563416959e-28,1.0705834544828058e-26,7.3989473568201582e-48,3.1145430476805397e-44,8.9860952223090975e-47
4.883189042598786e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727437605195,0.1186699636328877,0.022821567658209838,0.0,2.2323935735042524e-31,9.0162297749643461e-19,1.7492144518171848e-34,2.8879316028335963e-28,1.0224885124303901e-61,4.309802878595124e-11,3.5871021992278665e-55,4.309802508548992e-11,8.6897545112090675e-38,1.0382667706125887e-36,5.3191735304053808e-50,6.1667919798531104e-51,1.6187156326457092e-26,7.1770692473863633e-43,2.353700604394766e-09,6.9688901521848176e-11,2.7949253056703311e-13,2.7101605432816076e-20,1.0060906787543652e-19,2.7869744879235938e-13,9.9549575298703711e-17,1.6905130422687459e-16,2.1714511517700426e-17,3.4384675795385494e-31,2.6765724440776833e-28,1.7460394681348413e-26,1.8507571630681944e-47,9.3649016358726178e-44,2.7960331244022729e-46
6.385708749544689e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727363022166,0.1186699628953255,0.02282156764748847,0.0,6.2209417834305979e-31,1.5389756392058207e-18,8.6495894606920533e-34,6.3771117203030633e-28,7.6106421569607934e-61,5.6358960995857435e-11,1.6846723983317875e-54,5.6358954683528256e-11,2.446267420021911e-37,2.94123882315985e-36,3.242674666634031e-49,3.7592351720594879e-50,3.5507210898633917e-26,2.5473861642050673e-42,3.0779160360361768e-09,9.1131640291838655e-11,3.6573624033678846e-13,4.6194841061263986e-20,1.7161408422553022e-19,3.6433489817342968e-13,1.3887310343305557e-16,3.0484860726899137e-16,5.1422599556163989e-17,1.3643742308958719e-30,5.8698520780848823e-28,3.8345813265331601e-26,8.2003943893712837e-47,5.7085818531258433e-43,1.8847169197795118e-45
7.888228456490592e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727288439143,0.11866996215776336,0.022821567636767102,0.0,1.3997901893217369e-30,2.3465961558883418e-18,2.937590009235525e-33,1.1924437890759705e-27,3.382890865258111e-60,6.9619893329594752e-11,5.5251545045501591e-54,6.9619883709098491e-11,5.5359223876885898e-37,6.6943749999469705e-36,1.2691870003100022e-48,1.471321473996789e-49,6.6150496389453613e-26,6.8736493714498492e-42,3.8021314016478716e-09,1.125743789759774e-10,4.5210856699844421e-13,7.0350272346399092e-20,2.6154285528212256e-19,4.4991775406303188e-13,1.7814315125857772e-16,4.7607723878252872e-16,1.0029411988208017e-16,3.9492765573293694e-30,1.0933221953800481e-27,7.1512630093412578e-26,2.5975634443667369e-46,2.2342148314258475e-42,7.7133719793578287e-45
9.390748163436495e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727213856098,0.11866996142020129,0.022821567626045734,0.0,2.7511479521892609e-30,3.3244867073884216e-18,8.0864593851108406e-33,2.0039292915286371e-27,1.1775789923854965e-59,8.288082578707469e-11,1.482579327478052e-53,8.2880812162205988e-11,1.0920599744299088e-36,1.3258756908238222e-35,3.9521833272788128e-48,4.581474112072722e-49,1.1090318292611696e-25,1.5714536494696912e-41,4.5263467012302037e-09,1.3401711757427813e-10,5.3861406345247423e-13,9.9554629469061346e-20,3.7039033674436889e-19,5.3544605295893718e-13,2.1721847909799335e-16,6.7835756365458302e-16,1.7281354256930968e-16,9.4739411001371104e-30,1.8325817613431322e-27,1.2000536361685056e-25,6.7945974895005032e-46,6.9568295856618663e-42,2.4761772605942713e-44
1.0893267870382397e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727139273053,0.11866996068263927,0.022821567615324365,0.0,4.9199986827092836e-30,4.4726403067803887e-18,1.9449602308715094e-32,3.1226687525042591e-27,3.5415891498844205e-59,9.6141758368210413e-11,3.4983981714859679e-53,9.6141740042852247e-11,1.9581516357049738e-36,2.3827420773217744e-35,1.0683275502084984e-47,1.2383907264107917e-48,1.7251936845387925e-25,3.2142593718670657e-41,5.2505619347830766e-09,1.5545985608675377e-10,6.2525627343125113e-13,1.3379482979163418e-19,4.9815165618514964e-19,6.2091983065173702e-13,2.5630949386824745e-16,9.0761796497499184e-16,2.7280637885896107e-16,2.0031218409828586e-29,2.8500977431016289e-27,1.868425733912356e-25,1.5708920499738621e-45,1.8804068698140574e-41,6.8684380396773444e-44
1.2395787577328299e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727064690002,0.11866995994507733,0.022821567604602997,0.0,8.1951688091135281e-30,5.7910541181274455e-18,4.2276961498356867e-32,4.5978488313030194e-27,9.5561253633705237e-59,1.0940269107291768e-10,7.494961734605818e-53,1.0940266735103776e-10,3.2683101561980846e-36,3.9807985663931421e-35,2.5987819901290706e-47,3.0123613867439143e-48,2.53673193635756e-25,6.0503943273762886e-41,5.9747771023062728e-09,1.7690259451341673e-10,7.1203818553225286e-13,1.7305818071566806e-19,6.4482210651215473e-19,7.063391218664284e-13,2.954973808509625e-16,1.1606035860844044e-15,4.034116644100718e-16,3.8507346295831554e-29,4.1898358250737106e-27,2.7496425194594481e-25,3.3142131092602703e-45,4.5739169239991451e-41,1.7029204298075608e-43
1.3898307284274201e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726990106945,0.11866995920751545,0.022821567593881629,0.0,1.291060112746281e-29,7.2797300268245871e-18,8.5065477934493897e-32,6.4777479911310622e-27,2.4057696105040651e-58,1.2266362390111363e-10,1.4915017429816211e-52,1.226635940867641e-10,5.1574608942355623e-36,6.282910508509127e-35,5.8642064895538089e-47,6.7971691629769848e-48,3.569812747987843e-25,1.0679375933906841e-40,6.6989922037997039e-09,1.9834533285427935e-10,7.9896243838659328e-13,2.1733225280445405e-19,8.1039703172733046e-19,7.917039607678413e-13,3.3469150673572281e-16,1.4347548340965707e-15,5.6724554824664197e-16,6.87009746938499e-29,5.8947646600050721e-27,3.8725608345133727e-25,6.5292869672708167e-45,1.0320341878226222e-40,3.8835711047985321e-43
1.6903346698166008e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726840940794,0.11866995773239189,0.022821567572438889,0.0,2.8145210057247102e-29,1.0767866020767094e-17,2.8097676491170868e-31,1.1648378881212991e-26,1.2392512563508147e-57,1.4918548992763312e-10,4.8736083670082403e-52,1.4918544584085042e-10,1.1273141886389727e-35,1.3723140436747663e-34,2.4096580475280147e-46,2.7927670307231641e-47,6.4069979883527846e-25,2.8387506461370158e-40,8.1474222086974061e-09,2.4123080927865414e-10,9.7324782444966647e-13,3.2086198224730517e-19,1.1982412003752892e-18,9.6227042115659751e-13,4.1301928157729487e-16,2.0364370499803544e-15,1.0046562968468927e-15,1.8310404169223719e-28,1.0574787274299143e-26,6.9610597718877693e-25,2.1159396705627345e-44,4.2399774938163365e-40,1.5856343344575972e-42
1.9607882170668634e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726706691238,0.11866995640478092,0.022821567553140423,0.0,5.0848762072317262e-29,1.4489481319939856e-17,6.8704512252608294e-31,1.817711560311401e-26,4.1551199938707155e-57,1.7305516977298722e-10,1.191520367092263e-51,1.730551104617468e-10,2.0406205521961377e-35,2.4811913375410422e-34,6.9108226745252058e-46,8.0089939816980177e-47,9.983184310732042e-25,5.9648090994328086e-40,9.4510089872840032e-09,2.7982773776728052e-10,1.1306133840223377e-12,4.3104940141583356e-19,1.6119065319933847e-18,1.115594356842876e-12,4.8326653247840443e-16,2.6279269558259049e-15,1.5343000366326004e-15,3.8109656707566555e-28,1.6470317626329427e-26,1.0860830914636831e-24,5.1633059297433257e-44,1.2158381010772298e-39,4.4950760025215358e-42
2.231241764317126e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726572441643,0.11866995507717015,0.022821567533841958,0.0,8.5098413495825776e-29,1.8762732427173862e-17,1.4827291313277695e-30,2.6778826275256965e-26,1.175488806122183e-56,1.9692485001713543e-10,2.5886519187892943e-51,1.9692477322791978e-10,3.4209144437496452e-35,4.1537987938553209e-34,1.709972010099235e-45,1.981561852699193e-46,1.4687377951051348e-24,1.1382071784639388e-39,1.0754595551934749e-08,3.1842466597810925e-10,1.2884702907008622e-12,5.5727655221076867e-19,2.0867483846277719e-18,1.2687424068269846e-12,5.5340069514365586e-16,3.2564819824338079e-15,2.2027108371128406e-15,7.1593003896333801e-28,2.4221047149252397e-26,1.5999000754078081e-24,1.1213114282774687e-43,3.0079778690788389e-39,1.0993104936522096e-41
